Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BEIGHTON,19.211,20.141,20.012,20.151,20.211,20.242,20.296,20.390,20.430,20.458,20.540,20.533,20.648,20.742,20.845,21.007,21.199,21.420,21.674,21.952,22.233,22.606,22.933,23.312,23.746,24.211,24.631,25.030,25.408,25.855,26.215,26.611,26.910,27.193,NPgY
BELLHOUSE ROAD,13.022,12.980,12.897,12.960,12.978,12.987,13.023,13.080,13.115,13.156,13.254,13.285,13.433,13.563,13.722,13.929,14.174,14.460,14.788,15.152,15.551,16.015,16.477,16.978,17.530,18.095,18.628,19.133,19.608,20.135,20.607,21.062,21.385,21.716,NPgY
BELMONT AVENUE,19.212,19.233,19.112,19.230,19.277,19.300,19.353,19.444,19.491,19.534,19.646,19.664,19.833,19.977,20.131,20.352,20.618,20.930,21.292,21.699,22.136,22.668,23.178,23.743,24.358,24.995,25.582,26.137,26.655,27.249,27.754,28.261,28.611,28.959,NPgY
BELMONT COVERT,1.557,1.568,1.557,1.569,1.575,1.577,1.581,1.589,1.591,1.591,1.594,1.591,1.596,1.599,1.600,1.605,1.612,1.620,1.630,1.641,1.651,1.668,1.679,1.695,1.712,1.732,1.747,1.762,1.776,1.794,1.805,1.820,1.831,1.839,NPgY
BELTHORPE LANE,4.596,4.629,4.596,4.633,4.651,4.660,4.672,4.696,4.703,4.704,4.714,4.704,4.717,4.724,4.726,4.739,4.755,4.773,4.794,4.818,4.836,4.874,4.895,4.928,4.968,5.016,5.053,5.089,5.123,5.173,5.202,5.247,5.286,5.316,NPgY
BENTLEY,11.851,11.833,11.768,11.838,11.867,11.884,11.925,11.988,12.032,12.085,12.190,12.236,12.395,12.538,12.716,12.944,13.212,13.525,13.887,14.293,14.738,15.252,15.769,16.328,16.940,17.560,18.143,18.696,19.212,19.788,20.305,20.795,21.135,21.484,NPgY
BILLET LANE,7.470,7.587,7.529,7.608,7.651,7.674,7.698,7.744,7.756,7.750,7.749,7.722,7.712,7.701,7.672,7.662,7.654,7.644,7.634,7.622,7.589,7.596,7.562,7.549,7.537,7.544,7.532,7.519,7.506,7.516,7.484,7.493,7.501,7.489,NPgY
BINBROOK,1.970,1.974,1.966,1.981,1.990,1.995,2.004,2.017,2.026,2.035,2.050,2.057,2.082,2.104,2.134,2.172,2.217,2.269,2.329,2.396,2.469,2.554,2.638,2.731,2.833,2.932,3.024,3.111,3.191,3.283,3.362,3.437,3.488,3.540,NPgY
BINGLEY 33/11KV,13.922,13.882,13.789,13.859,13.882,13.893,13.931,13.994,14.029,14.069,14.165,14.189,14.335,14.459,14.595,14.779,14.998,15.256,15.553,15.890,16.257,16.690,17.114,17.579,18.088,18.609,19.095,19.556,19.987,20.480,20.911,21.334,21.633,21.935,NPgY
BIRKBY,10.734,10.706,10.635,10.690,10.708,10.717,10.747,10.795,10.823,10.855,10.931,10.951,11.064,11.162,11.271,11.417,11.592,11.796,12.031,12.296,12.584,12.924,13.257,13.622,14.023,14.435,14.821,15.186,15.529,15.919,16.263,16.600,16.840,17.083,NPgY
BLACKBURN MEADOWS 33/11KV,15.020,15.190,15.077,15.217,15.289,15.326,15.371,15.455,15.480,15.479,15.499,15.458,15.474,15.481,15.465,15.489,15.520,15.554,15.595,15.639,15.653,15.741,15.762,15.823,15.901,16.016,16.093,16.166,16.236,16.354,16.397,16.507,16.599,16.660,NPgY
BLUE BOY STREET,9.089,10.838,10.770,10.848,10.886,10.905,10.931,10.979,10.993,10.995,11.012,10.990,11.009,11.019,11.011,11.027,11.047,11.070,11.096,11.128,11.143,11.200,11.219,11.261,11.316,11.389,11.442,11.492,11.540,11.620,11.658,11.734,11.800,11.847,NPgY
BOC BRINSWORTH,5.022,5.030,4.997,5.031,5.045,5.054,5.070,5.096,5.111,5.127,5.161,5.171,5.219,5.262,5.313,5.382,5.463,5.557,5.665,5.786,5.915,6.070,6.219,6.383,6.567,6.758,6.936,7.105,7.263,7.445,7.603,7.761,7.877,7.991,NPgY
BOLTON ROAD,8.434,8.376,8.325,8.356,8.361,8.363,8.385,8.420,8.445,8.475,8.548,8.575,8.691,8.792,8.907,9.056,9.235,9.446,9.692,9.970,10.281,10.634,10.995,11.383,11.798,12.213,12.607,12.978,13.323,13.705,14.051,14.371,14.584,14.807,NPgY
BOTTESFORD,10.345,10.245,10.187,10.221,10.226,10.232,10.266,10.315,10.358,10.421,10.545,10.614,10.804,10.980,11.201,11.473,11.794,12.168,12.599,13.083,13.627,14.231,14.859,15.526,16.251,16.977,17.672,18.329,18.944,19.616,20.240,20.811,21.201,21.615,NPgY
BRAMHOPE,3.164,3.160,3.141,3.159,3.166,3.170,3.181,3.197,3.208,3.221,3.246,3.257,3.297,3.333,3.377,3.435,3.504,3.585,3.679,3.783,3.898,4.032,4.166,4.311,4.467,4.626,4.776,4.917,5.048,5.193,5.323,5.445,5.527,5.612,NPgY
BRAMLEY,15.870,15.765,15.665,15.725,15.737,15.743,15.788,15.858,15.909,15.972,16.115,16.175,16.400,16.601,16.839,17.143,17.507,17.937,18.436,18.997,19.624,20.336,21.065,21.847,22.683,23.525,24.322,25.073,25.773,26.542,27.240,27.885,28.313,28.762,NPgY
BRETT STREET,20.160,20.163,20.039,20.169,20.227,20.259,20.326,20.431,20.492,20.563,20.707,20.752,20.962,21.142,21.341,21.611,21.928,22.295,22.718,23.202,23.719,24.337,24.933,25.589,26.327,27.082,27.785,28.452,29.080,29.814,30.451,31.090,31.560,32.026,NPgY
BRIDGES ROAD,15.893,16.320,16.223,16.288,16.305,16.313,16.358,16.427,16.475,16.539,16.679,16.733,16.949,17.136,17.360,17.644,17.979,18.370,18.820,19.327,19.888,20.525,21.172,21.867,22.633,23.405,24.136,24.830,25.482,26.211,26.871,27.498,27.943,28.404,NPgY
BRIGHOUSE 33/11KV,9.633,9.830,9.755,9.856,9.911,9.941,9.972,10.031,10.047,10.043,10.045,10.012,10.005,9.996,9.964,9.959,9.955,9.951,9.947,9.944,9.914,9.936,9.907,9.904,9.905,9.932,9.932,9.931,9.930,9.958,9.934,9.961,9.983,9.980,NPgY
BRODSWORTH,14.156,14.112,14.029,14.101,14.123,14.134,14.174,14.238,14.278,14.325,14.433,14.467,14.636,14.780,14.947,15.166,15.427,15.732,16.085,16.482,16.919,17.425,17.929,18.479,19.080,19.690,20.264,20.807,21.316,21.888,22.398,22.887,23.230,23.582,NPgY
BROOKFIELD STREET,9.867,13.737,13.661,13.760,13.812,13.838,13.866,13.922,13.935,13.920,13.912,13.869,13.852,13.832,13.786,13.767,13.749,13.731,13.713,13.690,13.640,13.642,13.592,13.569,13.539,13.534,13.503,13.472,13.440,13.428,13.365,13.352,13.337,13.296,NPgY
BTP,13.094,13.806,13.704,13.842,13.916,13.956,13.997,14.076,14.097,14.085,14.082,14.031,14.013,13.992,13.938,13.920,13.903,13.884,13.865,13.842,13.782,13.792,13.731,13.706,13.680,13.689,13.664,13.637,13.610,13.619,13.558,13.566,13.573,13.545,NPgY
BURLEY STREET,22.663,23.763,23.591,23.803,23.912,23.969,24.037,24.164,24.201,24.200,24.228,24.164,24.185,24.191,24.154,24.176,24.206,24.239,24.280,24.326,24.324,24.432,24.437,24.500,24.588,24.727,24.812,24.891,24.966,25.119,25.158,25.301,25.426,25.500,NPgY
BURMANTOFTS,12.340,14.313,14.220,14.326,14.376,14.399,14.429,14.491,14.504,14.491,14.495,14.449,14.452,14.447,14.411,14.408,14.410,14.417,14.428,14.439,14.427,14.473,14.467,14.493,14.513,14.560,14.578,14.593,14.604,14.643,14.622,14.653,14.667,14.658,NPgY
BURNLEYVILLE,11.938,11.898,11.821,11.879,11.897,11.908,11.943,11.999,12.036,12.078,12.173,12.208,12.354,12.484,12.638,12.841,13.081,13.364,13.691,14.058,14.462,14.929,15.399,15.907,16.457,17.016,17.543,18.040,18.504,19.020,19.480,19.918,20.216,20.523,NPgY
BURTON PIDSEA,4.209,4.207,4.181,4.206,4.217,4.222,4.234,4.255,4.266,4.277,4.302,4.306,4.345,4.377,4.414,4.465,4.524,4.594,4.674,4.764,4.859,4.975,5.086,5.209,5.347,5.486,5.614,5.737,5.852,5.985,6.099,6.214,6.298,6.381,NPgY
BURTON ROAD,18.859,19.044,18.911,19.074,19.154,19.195,19.251,19.354,19.391,19.397,19.437,19.403,19.458,19.504,19.535,19.627,19.742,19.880,20.043,20.221,20.384,20.649,20.851,21.108,21.380,21.690,21.949,22.190,22.411,22.686,22.863,23.091,23.236,23.355,NPgY
BUSLINGTHORPE GREEN,13.014,12.980,12.895,12.962,12.987,13.002,13.045,13.112,13.157,13.206,13.312,13.356,13.519,13.669,13.842,14.071,14.347,14.673,15.052,15.481,15.955,16.505,17.060,17.660,18.298,18.943,19.547,20.115,20.642,21.228,21.746,22.232,22.546,22.870,NPgY
BUTTERWICK,7.466,7.495,7.445,7.497,7.521,7.531,7.550,7.585,7.597,7.603,7.626,7.614,7.650,7.674,7.693,7.732,7.779,7.834,7.897,7.968,8.036,8.136,8.214,8.312,8.425,8.544,8.648,8.746,8.839,8.958,9.043,9.148,9.228,9.300,NPgY
CAISTOR,7.533,7.721,7.680,7.701,7.703,7.698,7.712,7.737,7.750,7.772,7.827,7.836,7.930,7.999,8.084,8.187,8.308,8.448,8.608,8.787,8.984,9.205,9.427,9.669,9.947,10.214,10.470,10.716,10.950,11.215,11.455,11.690,11.870,12.056,NPgY
CALDER WHARF,14.878,14.921,14.818,14.921,14.967,14.992,15.039,15.117,15.156,15.192,15.273,15.286,15.402,15.503,15.615,15.777,15.970,16.194,16.453,16.742,17.045,17.425,17.778,18.175,18.617,19.082,19.507,19.911,20.289,20.730,21.100,21.483,21.760,22.029,NPgY
CARLTON HILL,16.758,17.343,17.217,17.342,17.396,17.419,17.456,17.531,17.548,17.539,17.564,17.511,17.543,17.554,17.530,17.545,17.569,17.598,17.635,17.675,17.689,17.774,17.794,17.854,17.925,18.028,18.097,18.162,18.224,18.332,18.370,18.471,18.556,18.613,NPgY
CARR LANE,14.333,14.372,14.274,14.369,14.407,14.425,14.463,14.530,14.558,14.578,14.642,14.637,14.730,14.805,14.887,15.012,15.161,15.334,15.533,15.751,15.975,16.266,16.526,16.826,17.163,17.522,17.848,18.158,18.450,18.792,19.072,19.374,19.598,19.813,NPgY
CHELKER RESERVOIR,3.834,3.881,3.852,3.887,3.905,3.913,3.923,3.943,3.948,3.944,3.944,3.929,3.928,3.924,3.911,3.909,3.907,3.906,3.906,3.905,3.895,3.904,3.895,3.896,3.897,3.906,3.906,3.905,3.904,3.912,3.900,3.907,3.911,3.906,NPgY
CHEVIN END,8.802,8.763,8.709,8.748,8.758,8.761,8.783,8.820,8.842,8.867,8.932,8.950,9.052,9.138,9.239,9.371,9.529,9.714,9.927,10.165,10.428,10.731,11.035,11.365,11.724,12.089,12.432,12.758,13.063,13.403,13.707,13.999,14.203,14.412,NPgY
CLARENCE ROAD,13.133,13.280,13.180,13.302,13.363,13.396,13.435,13.507,13.529,13.527,13.543,13.506,13.519,13.524,13.503,13.516,13.535,13.557,13.585,13.617,13.621,13.691,13.702,13.747,13.803,13.890,13.944,13.995,14.042,14.132,14.156,14.239,14.306,14.345,NPgY
CLARENDON ROAD,16.468,17.446,17.323,17.457,17.519,17.549,17.591,17.672,17.694,17.692,17.720,17.675,17.708,17.724,17.719,17.756,17.801,17.854,17.914,17.976,18.013,18.123,18.168,18.254,18.363,18.507,18.614,18.718,18.817,18.966,19.040,19.180,19.300,19.391,NPgY
CLARENDON STREET,16.535,16.662,16.540,16.674,16.737,16.767,16.810,16.893,16.916,16.917,16.948,16.906,16.944,16.964,16.959,16.996,17.042,17.095,17.156,17.224,17.267,17.383,17.434,17.527,17.642,17.791,17.903,18.011,18.114,18.271,18.353,18.499,18.624,18.719,NPgY
CLAYWHEELS LANE,21.277,22.128,21.995,22.109,22.150,22.175,22.241,22.346,22.413,22.493,22.664,22.729,22.985,23.215,23.491,23.852,24.280,24.779,25.355,26.001,26.710,27.533,28.355,29.246,30.220,31.213,32.146,33.030,33.856,34.780,35.604,36.393,36.941,37.502,NPgY
CLOUGH LANE,2.380,3.457,3.441,3.461,3.472,3.478,3.485,3.499,3.504,3.507,3.514,3.511,3.521,3.528,3.534,3.547,3.562,3.581,3.602,3.626,3.648,3.682,3.709,3.742,3.780,3.821,3.856,3.889,3.919,3.959,3.987,4.022,4.047,4.069,NPgY
COMMONSIDE LANE,15.683,15.817,15.703,15.835,15.899,15.930,15.973,16.054,16.078,16.083,16.116,16.080,16.117,16.138,16.153,16.209,16.273,16.344,16.422,16.502,16.556,16.682,16.745,16.847,16.987,17.162,17.302,17.439,17.572,17.756,17.869,18.047,18.206,18.337,NPgY
CONVAMORE ROAD,9.113,9.461,9.404,9.458,9.480,9.491,9.518,9.564,9.591,9.616,9.677,9.695,9.789,9.873,9.964,10.092,10.246,10.430,10.645,10.888,11.153,11.470,11.782,12.124,12.485,12.855,13.199,13.521,13.819,14.154,14.443,14.721,14.899,15.079,NPgY
CONYARD ROAD,9.685,9.643,9.584,9.632,9.648,9.660,9.693,9.744,9.781,9.828,9.922,9.968,10.111,10.243,10.399,10.599,10.837,11.117,11.442,11.809,12.216,12.681,13.155,13.663,14.210,14.763,15.285,15.778,16.236,16.745,17.205,17.633,17.919,18.217,NPgY
CORNWALL STREET,17.297,17.570,17.441,17.601,17.684,17.728,17.783,17.881,17.914,17.922,17.957,17.920,17.953,17.974,17.971,18.016,18.069,18.128,18.195,18.272,18.316,18.445,18.499,18.598,18.729,18.900,19.029,19.152,19.269,19.452,19.549,19.720,19.868,19.979,NPgY
CORRINGHAM ROAD,12.568,12.584,12.517,12.604,12.647,12.671,12.716,12.788,12.832,12.884,12.982,13.020,13.164,13.292,13.466,13.687,13.944,14.239,14.575,14.947,15.346,15.816,16.275,16.778,17.350,17.927,18.469,18.984,19.470,20.019,20.504,20.981,21.331,21.684,NPgY
COSTHORPE,7.635,7.705,7.690,7.758,7.793,7.807,7.829,7.866,7.885,7.904,7.948,7.955,8.020,8.074,8.135,8.221,8.322,8.439,8.573,8.723,8.882,9.076,9.259,9.465,9.696,9.936,10.158,10.370,10.569,10.800,10.996,11.198,11.347,11.494,NPgY
COUNTY ROAD NORTH,16.757,16.629,16.525,16.583,16.589,16.590,16.633,16.699,16.746,16.810,16.960,17.017,17.250,17.453,17.702,18.016,18.386,18.820,19.318,19.873,20.492,21.190,21.903,22.668,23.505,24.353,25.159,25.924,26.642,27.433,28.157,28.837,29.317,29.818,NPgY
CRACOE,7.241,7.449,7.403,7.431,7.436,7.436,7.450,7.475,7.488,7.505,7.552,7.557,7.632,7.688,7.749,7.829,7.924,8.035,8.161,8.305,8.460,8.642,8.818,9.013,9.234,9.455,9.663,9.863,10.053,10.272,10.465,10.660,10.809,10.959,NPgY
CROOKESMOOR ROAD,18.168,18.117,18.007,18.101,18.134,18.154,18.213,18.305,18.369,18.443,18.600,18.668,18.910,19.133,19.391,19.729,20.135,20.613,21.170,21.799,22.497,23.300,24.115,24.993,25.929,26.875,27.764,28.601,29.378,30.239,31.009,31.727,32.194,32.680,NPgY
CROSSHILLS,11.719,11.957,11.884,11.944,11.964,11.976,12.012,12.067,12.103,12.149,12.245,12.280,12.425,12.549,12.704,12.900,13.131,13.396,13.701,14.042,14.414,14.843,15.269,15.732,16.253,16.779,17.276,17.749,18.195,18.700,19.151,19.591,19.913,20.242,NPgY
CROWLE,4.972,5.001,4.976,5.020,5.048,5.061,5.081,5.115,5.132,5.148,5.172,5.176,5.216,5.248,5.299,5.365,5.441,5.526,5.623,5.729,5.838,5.974,6.098,6.240,6.409,6.571,6.719,6.861,6.995,7.152,7.280,7.415,7.516,7.614,NPgY
CROWN STREET,4.982,5.036,4.999,5.044,5.068,5.080,5.095,5.122,5.131,5.131,5.138,5.125,5.131,5.135,5.130,5.138,5.149,5.162,5.177,5.194,5.202,5.235,5.246,5.271,5.300,5.341,5.369,5.395,5.420,5.461,5.477,5.514,5.543,5.562,NPgY
DALTON,15.704,15.641,15.539,15.612,15.635,15.649,15.698,15.776,15.829,15.890,16.024,16.081,16.288,16.479,16.696,16.982,17.326,17.734,18.208,18.745,19.342,20.028,20.726,21.477,22.274,23.081,23.840,24.553,25.214,25.946,26.600,27.209,27.602,28.011,NPgY
DARNALL,15.228,16.296,16.193,16.299,16.346,16.370,16.416,16.493,16.530,16.558,16.632,16.636,16.744,16.835,16.926,17.067,17.238,17.438,17.671,17.935,18.209,18.561,18.882,19.248,19.648,20.071,20.454,20.815,21.152,21.550,21.874,22.215,22.453,22.682,NPgY
DEARNE ROAD,11.834,11.958,11.873,11.981,12.036,12.065,12.102,12.169,12.192,12.197,12.221,12.197,12.226,12.246,12.254,12.297,12.349,12.409,12.480,12.559,12.621,12.744,12.821,12.930,13.057,13.208,13.329,13.443,13.549,13.696,13.782,13.910,14.007,14.083,NPgY
DEIGHTON,20.581,21.827,21.673,21.846,21.927,21.967,22.020,22.124,22.151,22.143,22.170,22.109,22.138,22.150,22.127,22.158,22.201,22.252,22.314,22.380,22.412,22.541,22.586,22.684,22.796,22.953,23.062,23.165,23.260,23.413,23.470,23.607,23.714,23.783,NPgY
DENBY DALE ROAD,9.525,9.671,9.600,9.686,9.729,9.752,9.780,9.833,9.849,9.851,9.868,9.845,9.862,9.871,9.867,9.888,9.914,9.943,9.976,10.012,10.031,10.096,10.119,10.167,10.231,10.316,10.378,10.437,10.494,10.585,10.628,10.713,10.786,10.840,NPgY
DENBY GRANGE,3.346,3.340,3.320,3.338,3.345,3.348,3.357,3.373,3.381,3.391,3.414,3.419,3.454,3.483,3.520,3.569,3.626,3.692,3.768,3.851,3.942,4.049,4.153,4.268,4.396,4.526,4.649,4.765,4.875,4.998,5.106,5.213,5.291,5.370,NPgY
DENHOLME,4.010,3.993,3.967,3.985,3.990,3.994,4.006,4.025,4.038,4.052,4.085,4.098,4.149,4.196,4.248,4.317,4.400,4.498,4.612,4.742,4.885,5.050,5.218,5.398,5.591,5.786,5.969,6.141,6.301,6.479,6.638,6.787,6.884,6.986,NPgY
DINNINGTON,13.767,13.720,13.641,13.711,13.734,13.746,13.786,13.849,13.891,13.944,14.057,14.099,14.273,14.424,14.610,14.849,15.129,15.456,15.831,16.251,16.712,17.243,17.775,18.350,18.988,19.632,20.241,20.819,21.361,21.967,22.512,23.035,23.406,23.789,NPgY
DOUGHTY ROAD,19.336,19.387,19.260,19.395,19.458,19.494,19.560,19.666,19.724,19.782,19.904,19.937,20.112,20.269,20.434,20.672,20.956,21.289,21.674,22.115,22.584,23.159,23.706,24.314,24.977,25.667,26.300,26.898,27.455,28.104,28.653,29.206,29.589,29.966,NPgY
DOWKER STREET,9.162,9.147,9.086,9.137,9.156,9.167,9.194,9.238,9.263,9.292,9.357,9.376,9.472,9.554,9.650,9.778,9.929,10.104,10.306,10.532,10.777,11.067,11.349,11.659,12.003,12.358,12.689,13.004,13.300,13.638,13.935,14.229,14.442,14.657,NPgY
