Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BIRTLEY GROVE 66/20KV,31300,31787,31544,32029,32436,32762,33090,33341,33358,33474,33510,33547,33588,33529,33547,33566,33590,33531,33571,33511,33441,33448,33455,33380,33299,33300,33303,33139,33139,33139,33057,33057,32975,32893,NPgN
BLAYDON BURN,36735,37306,37021,37591,38068,38450,38835,39131,39151,39286,39329,39372,39420,39351,39372,39394,39422,39353,39400,39330,39247,39256,39264,39176,39081,39082,39085,38893,38893,38893,38797,38797,38701,38604,NPgN
BLUCHER 33/11KV,32022,32519,32271,32768,33183,33517,33852,34110,34127,34245,34282,34320,34362,34302,34320,34339,34364,34304,34344,34283,34212,34219,34226,34149,34067,34067,34070,33903,33903,33903,33819,33819,33735,33651,NPgN
BOLDON DOWNHILL,24361,24739,24550,24928,25244,25498,25753,25949,25962,26052,26081,26109,26141,26095,26109,26124,26143,26097,26128,26081,26027,26033,26038,25979,25917,25917,25919,25792,25792,25792,25728,25728,25664,25600,NPgN
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,54586,55435,55011,55858,56566,57135,57707,58146,58176,58377,58440,58504,58576,58473,58504,58537,58579,58477,58546,58441,58319,58333,58344,58213,58073,58073,58079,57793,57793,57793,57651,57650,57507,57364,NPgN
BOWESFIELD 33/11KV,38241,38836,38539,39132,39629,40027,40428,40735,40756,40897,40941,40986,41037,40965,40986,41009,41039,40967,41015,40942,40857,40866,40874,40782,40684,40684,40688,40488,40488,40488,40388,40388,40288,40187,NPgN
BOWESFIELD 66/11KV,56010,56881,56446,57315,58042,58625,59213,59663,59693,59900,59965,60030,60104,59999,60031,60064,60108,60002,60073,59966,59841,59854,59866,59732,59588,59588,59594,59301,59301,59301,59154,59154,59007,58860,NPgN
BRANCEPETH,39278,39889,39584,40193,40703,41112,41524,41840,41861,42006,42051,42098,42149,42075,42098,42121,42152,42078,42127,42052,41965,41974,41982,41888,41787,41787,41791,41586,41586,41586,41483,41483,41380,41277,NPgN
BREAMISH STREET,22450,22799,22624,22973,23264,23498,23733,23914,23926,24009,24035,24061,24091,24048,24061,24075,24092,24050,24078,24035,23985,23990,23995,23941,23884,23884,23886,23769,23769,23768,23710,23710,23651,23592,NPgN
BRENDA TRADING,48795,49554,49175,49932,50566,51074,51585,51978,52004,52184,52241,52298,52362,52270,52298,52327,52365,52273,52335,52242,52133,52145,52155,52038,51912,51912,51917,51662,51662,51662,51535,51535,51407,51278,NPgN
CAMPLESHON ROAD,34256,34789,34523,35054,35499,35855,36215,36490,36509,36635,36675,36715,36760,36695,36715,36736,36762,36698,36741,36675,36599,36607,36614,36532,36444,36444,36448,36269,36269,36269,36179,36179,36089,35999,NPgN
CARLEY HILL,38215,38810,38513,39106,39602,40000,40401,40708,40728,40869,40914,40959,41009,40937,40959,40982,41011,40939,40988,40915,40829,40838,40846,40755,40656,40657,40661,40461,40461,40461,40361,40361,40260,40160,NPgN
CARLIN HOW T3 T4,25649,26047,25848,26246,26579,26846,27115,27321,27335,27430,27459,27490,27523,27475,27490,27505,27525,27477,27509,27460,27403,27409,27414,27353,27287,27287,27290,27155,27156,27155,27089,27088,27021,26954,NPgN
CARR HILL,30996,31478,31237,31719,32121,32443,32769,33018,33035,33149,33185,33221,33262,33204,33221,33240,33264,33206,33245,33185,33116,33124,33130,33056,32976,32976,32979,32817,32817,32817,32736,32736,32655,32574,NPgN
CATTERICK CAMP,48856,49616,49236,49995,50629,51137,51650,52042,52069,52249,52306,52363,52427,52335,52363,52393,52430,52339,52400,52307,52198,52210,52220,52103,51977,51977,51982,51727,51727,51727,51599,51599,51471,51342,NPgN
CLOSE,113964,115735,114850,116619,118098,119284,120480,121396,121458,121878,122010,122144,122294,122079,122144,122213,122301,122086,122230,122012,121758,121786,121809,121536,121243,121243,121255,120659,120659,120659,120361,120361,120062,119763,NPgN
CONEYTHORPE,37698,38284,37991,38576,39066,39458,39853,40156,40177,40316,40360,40404,40454,40383,40404,40427,40456,40385,40433,40360,40276,40285,40293,40203,40106,40106,40110,39913,39913,39913,39814,39814,39715,39616,NPgN
CONSETT,57058,57945,57502,58387,59128,59722,60320,60779,60810,61020,61086,61153,61228,61121,61153,61188,61232,61125,61197,61088,60960,60974,60986,60849,60702,60703,60708,60410,60410,60410,60261,60261,60111,59961,NPgN
CORPORATION STREET,42016,42669,42343,42995,43540,43977,44418,44756,44779,44933,44982,45031,45087,45008,45032,45057,45089,45010,45063,44983,44889,44900,44908,44807,44699,44700,44704,44484,44484,44484,44374,44374,44264,44154,NPgN
COWTON,3346,3398,3372,3424,3467,3502,3537,3564,3566,3578,3582,3586,3591,3584,3586,3588,3591,3585,3589,3582,3575,3576,3576,3568,3560,3560,3560,3543,3543,3543,3534,3534,3525,3516,NPgN
CRAMLINGTON T1 T3,54816,55668,55243,56093,56805,57375,57950,58391,58421,58623,58686,58751,58823,58720,58751,58784,58826,58723,58792,58688,58565,58579,58590,58458,58318,58318,58323,58037,58037,58037,57894,57893,57749,57606,NPgN
CRAMLINGTON T2 T4,54339,55184,54762,55605,56311,56876,57446,57883,57913,58113,58176,58240,58311,58209,58240,58273,58315,58212,58281,58177,58056,58069,58080,57950,57810,57810,57816,57532,57532,57532,57390,57390,57247,57104,NPgN
DARLEY,12162,12351,12256,12445,12603,12729,12857,12955,12961,13006,13020,13035,13051,13028,13035,13042,13051,13028,13044,13021,12993,12996,12999,12970,12938,12938,12940,12876,12876,12876,12844,12844,12812,12780,NPgN
DARLINGTON 132/6KV,16454,16710,16582,16838,17051,17222,17395,17527,17536,17597,17616,17635,17657,17626,17635,17645,17658,17627,17648,17616,17580,17584,17587,17547,17505,17505,17507,17421,17421,17421,17378,17378,17335,17291,NPgN
DARLINGTON 33/11KV,50950,51742,51346,52137,52798,53329,53863,54273,54300,54488,54547,54607,54674,54578,54607,54638,54677,54581,54646,54548,54435,54447,54457,54335,54204,54205,54210,53943,53943,53943,53810,53810,53676,53543,NPgN
DARLINGTON CENTRAL 33/11KV,11020,11192,11106,11277,11420,11535,11650,11739,11745,11786,11798,11811,11826,11805,11811,11818,11826,11806,11820,11799,11774,11777,11779,11753,11724,11724,11725,11668,11668,11668,11639,11639,11610,11581,NPgN
DARLINGTON EAST,58051,58953,58503,59404,60157,60761,61370,61837,61868,62082,62150,62218,62294,62185,62218,62253,62298,62189,62262,62151,62021,62035,62047,61908,61759,61759,61765,61461,61462,61461,61310,61310,61157,61005,NPgN
DARLINGTON WEST,52186,52997,52592,53402,54079,54623,55170,55589,55618,55810,55871,55932,56001,55902,55932,55964,56004,55906,55972,55872,55755,55768,55779,55654,55519,55520,55525,55252,55252,55252,55116,55116,54979,54842,NPgN
DENWICK,47672,48413,48043,48783,49402,49898,50398,50781,50807,50983,51038,51094,51157,51067,51094,51123,51160,51070,51130,51039,50933,50944,50954,50840,50717,50717,50722,50473,50473,50473,50349,50348,50223,50098,NPgN
DUNSTON 66/11KV,53924,54763,54344,55181,55881,56442,57008,57441,57470,57669,57732,57795,57866,57765,57795,57828,57869,57768,57836,57733,57613,57626,57637,57507,57369,57369,57375,57093,57093,57092,56952,56952,56810,56668,NPgN
DUNSTON 66/20KV,35081,35626,35353,35898,36353,36718,37086,37368,37387,37517,37557,37599,37645,37579,37599,37620,37647,37581,37625,37558,37480,37488,37496,37411,37321,37321,37325,37142,37142,37142,37050,37050,36958,36866,NPgN
DURHAM EAST,74587,75747,75167,76325,77293,78069,78852,79451,79492,79767,79853,79941,80039,79899,79941,79986,80044,79903,79998,79855,79688,79707,79722,79543,79351,79352,79359,78969,78969,78969,78774,78774,78578,78383,NPgN
EASTFIELD,110500,112218,111360,113075,114509,115660,116819,117707,117767,118174,118302,118432,118577,118369,118432,118499,118584,118376,118516,118305,118058,118085,118107,117843,117559,117559,117570,116992,116993,116992,116704,116703,116413,116123,NPgN
EASTGATE CEMENT,14062,14280,14171,14389,14572,14718,14866,14979,14986,15038,15055,15071,15090,15063,15071,15080,15090,15064,15082,15055,15024,15027,15030,14996,14960,14960,14961,14888,14888,14888,14851,14851,14814,14777,NPgN
EDUCATIONAL PRECINCT,51963,52770,52367,53173,53848,54389,54934,55351,55380,55571,55631,55692,55761,55663,55692,55724,55764,55666,55732,55633,55516,55529,55540,55415,55282,55282,55287,55015,55015,55015,54880,54880,54743,54607,NPgN
ELVINGTON,60802,61748,61275,62219,63008,63641,64279,64768,64801,65025,65095,65167,65247,65132,65167,65203,65250,65136,65213,65097,64961,64976,64988,64842,64686,64686,64693,64375,64375,64374,64216,64216,64056,63896,NPgN
FARADAY STREET,50305,51087,50696,51477,52130,52654,53181,53585,53613,53798,53857,53916,53982,53887,53916,53946,53985,53890,53954,53858,53745,53758,53768,53647,53518,53518,53523,53260,53260,53260,53129,53129,52997,52865,NPgN
FAWDON T1,18620,18909,18765,19054,19295,19489,19684,19834,19844,19913,19934,19956,19981,19946,19956,19967,19982,19947,19970,19935,19893,19898,19902,19857,19809,19809,19811,19714,19714,19714,19665,19665,19616,19567,NPgN
FISHBURN,53350,54179,53765,54593,55285,55840,56400,56829,56858,57054,57116,57179,57249,57149,57179,57211,57252,57152,57219,57117,56998,57011,57022,56894,56757,56757,56763,56484,56484,56484,56345,56344,56204,56064,NPgN
FLATWORTH CENTRAL,54542,55390,54967,55813,56521,57089,57661,58099,58129,58330,58393,58457,58529,58426,58457,58490,58532,58430,58499,58394,58273,58286,58297,58166,58026,58026,58032,57747,57747,57747,57604,57604,57461,57318,NPgN
FOSS ISLANDS,94476,95945,95211,96677,97903,98887,99878,100637,100689,101037,101146,101257,101382,101204,101257,101314,101387,101210,101329,101148,100937,100960,100980,100753,100510,100511,100521,100026,100027,100026,99780,99779,99531,99283,NPgN
FOSSWAY 33/11KV,43136,43806,43471,44141,44700,45150,45602,45949,45972,46131,46181,46232,46289,46207,46232,46258,46291,46210,46265,46182,46086,46096,46105,46002,45891,45891,45895,45670,45670,45670,45557,45557,45444,45331,NPgN
FOURSTONES 20KV,43616,44294,43955,44632,45198,45652,46110,46460,46484,46645,46695,46747,46804,46722,46747,46773,46807,46725,46780,46696,46599,46610,46619,46514,46402,46402,46407,46178,46179,46178,46065,46064,45950,45835,NPgN
FYLANDS BRIDGE,52420,53235,52828,53641,54322,54867,55417,55838,55867,56060,56121,56182,56252,56153,56183,56214,56255,56156,56222,56122,56005,56018,56029,55903,55768,55768,55774,55500,55500,55500,55363,55363,55225,55087,NPgN
GALE LANE,28258,28697,28478,28916,29283,29577,29874,30101,30116,30220,30253,30286,30323,30270,30286,30303,30325,30272,30308,30254,30191,30197,30203,30135,30063,30063,30066,29918,29918,29918,29844,29844,29770,29696,NPgN
GARWOOD STREET,52442,53258,52850,53664,54345,54891,55441,55862,55891,56084,56145,56207,56276,56177,56207,56238,56279,56180,56246,56146,56029,56042,56052,55927,55792,55792,55798,55523,55523,55523,55386,55386,55249,55111,NPgN
GATESHEAD CENTRAL,55876,56745,56311,57178,57903,58485,59071,59520,59550,59756,59821,59887,59960,59855,59887,59920,59964,59859,59929,59822,59698,59711,59722,59589,59445,59445,59451,59159,59159,59159,59013,59013,58866,58719,NPgN
GATESHEAD EAST,40809,41443,41126,41759,42289,42714,43142,43470,43492,43642,43690,43738,43791,43715,43738,43762,43794,43717,43769,43691,43600,43609,43618,43520,43415,43415,43419,43206,43206,43206,43099,43099,42992,42885,NPgN
GOSFORTH 33/11KV,83694,84995,84345,85644,86730,87601,88479,89152,89197,89506,89603,89701,89811,89654,89701,89752,89816,89659,89765,89605,89418,89438,89455,89255,89039,89040,89048,88611,88611,88611,88392,88392,88172,87952,NPgN
GRANGETOWN,77758,78967,78363,79570,80579,81389,82204,82829,82871,83158,83248,83340,83442,83296,83340,83387,83447,83300,83399,83250,83076,83095,83111,82925,82725,82725,82733,82327,82327,82326,82124,82123,81919,81715,NPgN
GREATHAM,133641,135719,134681,136755,138489,139881,141283,142357,142429,142922,143077,143234,143410,143158,143234,143315,143418,143167,143335,143080,142782,142814,142841,142521,142178,142178,142192,141493,141493,141493,141144,141143,140793,140442,NPgN
GUISBOROUGH T1 T2,37061,37637,37349,37924,38405,38791,39180,39477,39498,39634,39677,39721,39770,39700,39721,39743,39772,39702,39749,39678,39595,39604,39612,39523,39428,39428,39432,39238,39238,39238,39141,39141,39044,38946,NPgN
HARLOW GREEN,24655,25039,24847,25230,25550,25806,26065,26263,26277,26368,26396,26425,26458,26411,26425,26440,26459,26413,26444,26397,26342,26348,26353,26294,26230,26230,26233,26104,26104,26104,26040,26039,25975,25910,NPgN
HARMIRE BRIDGE,37509,38092,37801,38383,38870,39260,39654,39955,39976,40114,40157,40201,40251,40180,40201,40224,40253,40182,40230,40158,40074,40083,40091,40001,39905,39905,39909,39713,39713,39713,39615,39615,39516,39418,NPgN
HARRATON,71371,72480,71926,73034,73960,74703,75451,76025,76064,76327,76410,76493,76587,76453,76494,76537,76592,76458,76548,76411,76252,76269,76284,76113,75929,75930,75937,75564,75564,75564,75377,75377,75190,75002,NPgN
HARROGATE 132/11KV,90407,91813,91111,92514,93687,94628,95577,96303,96352,96686,96790,96897,97016,96846,96897,96951,97021,96851,96965,96793,96591,96613,96631,96414,96182,96182,96192,95719,95719,95719,95483,95482,95245,95008,NPgN
HARROGATE WEST,64412,65413,64913,65913,66749,67419,68095,68613,68648,68885,68960,69035,69120,68999,69036,69074,69124,69003,69084,68961,68817,68833,68846,68692,68526,68527,68533,68196,68196,68196,68028,68028,67859,67690,NPgN
HARTMOOR 66/20KV,50457,51242,50850,51633,52288,52813,53342,53748,53775,53961,54020,54079,54145,54050,54079,54109,54149,54054,54117,54021,53908,53920,53931,53810,53680,53680,53686,53422,53422,53422,53290,53290,53157,53025,NPgN
HAWTHORN PIT,43243,43915,43579,44250,44812,45262,45715,46063,46086,46246,46296,46347,46404,46322,46347,46373,46406,46325,46380,46297,46200,46211,46220,46116,46005,46005,46010,45783,45783,45783,45670,45670,45557,45443,NPgN
HAXBY ROAD T2 T3,18581,18870,18726,19014,19255,19449,19644,19793,19803,19872,19893,19915,19940,19905,19915,19926,19941,19906,19929,19894,19852,19857,19861,19816,19768,19768,19770,19673,19673,19673,19625,19624,19576,19527,NPgN
HEBBURN,9055,9196,9125,9266,9383,9478,9573,9645,9650,9684,9694,9705,9717,9700,9705,9710,9717,9700,9712,9694,9674,9676,9678,9657,9633,9633,9634,9587,9587,9587,9563,9563,9539,9516,NPgN
HEBBURN WEST,8187,8314,8251,8378,8484,8569,8655,8721,8726,8756,8765,8775,8786,8770,8775,8780,8786,8771,8781,8765,8747,8749,8751,8731,8710,8710,8711,8668,8668,8668,8647,8647,8625,8604,NPgN
HEDWORTH,23487,23852,23669,24034,24339,24583,24830,25018,25031,25118,25145,25173,25203,25159,25173,25187,25205,25161,25190,25146,25093,25099,25104,25047,24987,24987,24989,24867,24867,24867,24805,24805,24744,24682,NPgN
HEIGHINGTON,89512,90904,90208,91598,92759,93691,94630,95349,95398,95728,95832,95937,96055,95886,95937,95991,96060,95892,96005,95834,95634,95656,95674,95460,95229,95230,95239,94771,94771,94771,94537,94537,94302,94067,NPgN
HEXHAM,123592,125513,124553,126471,128075,129362,130658,131651,131719,132174,132318,132463,132625,132393,132463,132537,132633,132401,132557,132320,132044,132074,132100,131804,131486,131486,131499,130853,130853,130852,130530,130529,130205,129881,NPgN
HIGH BARMSTON,89398,90788,90094,91481,92641,93572,94510,95228,95277,95606,95710,95815,95933,95764,95815,95869,95938,95770,95883,95712,95512,95534,95552,95338,95108,95109,95118,94650,94651,94650,94417,94417,94182,93947,NPgN
HIGH FLATTS,39198,39807,39503,40111,40620,41028,41439,41754,41775,41920,41965,42011,42063,41989,42011,42035,42065,41991,42041,41966,41878,41888,41896,41802,41701,41701,41705,41500,41500,41500,41398,41398,41295,41192,NPgN
HOUGHTON,55581,56445,56013,56876,57597,58176,58759,59205,59236,59440,59505,59570,59643,59539,59570,59604,59647,59542,59612,59506,59382,59396,59407,59274,59131,59131,59137,58846,58846,58846,58701,58701,58555,58409,NPgN
HOWDON,33492,34013,33752,34272,34707,35056,35407,35676,35694,35818,35857,35896,35940,35877,35896,35916,35942,35879,35921,35857,35783,35791,35797,35717,35631,35631,35635,35460,35460,35460,35372,35372,35284,35196,NPgN
HUNTINGTON NEW LANE,64057,65053,64555,65550,66381,67048,67720,68235,68269,68506,68580,68655,68739,68619,68655,68694,68743,68623,68704,68581,68438,68454,68467,68313,68149,68149,68156,67821,67821,67820,67653,67653,67485,67317,NPgN
HUSTHWAITE 33/11KV,21641,21978,21810,22146,22427,22652,22879,23053,23065,23144,23169,23195,23223,23183,23195,23208,23225,23184,23211,23170,23122,23127,23131,23079,23024,23024,23026,22913,22913,22913,22856,22856,22799,22743,NPgN
JARROW,14678,14906,14792,15020,15210,15363,15517,15635,15643,15697,15714,15731,15750,15723,15731,15740,15751,15724,15742,15714,15681,15685,15688,15653,15615,15615,15617,15540,15540,15540,15502,15502,15463,15424,NPgN
KENTON,53252,54080,53666,54493,55184,55738,56297,56725,56754,56950,57012,57074,57144,57044,57074,57106,57147,57047,57115,57013,56894,56907,56918,56790,56653,56653,56659,56380,56380,56380,56241,56241,56101,55962,NPgN
KIELDER,4072,4135,4104,4167,4220,4262,4305,4338,4340,4355,4360,4364,4370,4362,4364,4367,4370,4362,4367,4360,4351,4352,4352,4343,4332,4332,4333,4311,4311,4311,4301,4301,4290,4279,NPgN
KILLINGWORTH,65462,66480,65971,66987,67837,68518,69205,69731,69767,70008,70084,70161,70247,70124,70161,70200,70251,70128,70210,70085,69939,69955,69968,69812,69643,69643,69650,69308,69308,69308,69137,69137,68965,68793,NPgN
KIRBYMOORSIDE,26523,26935,26729,27141,27485,27761,28039,28253,28267,28365,28396,28427,28462,28412,28427,28443,28463,28413,28447,28396,28337,28343,28349,28285,28217,28217,28220,28081,28081,28081,28012,28012,27942,27873,NPgN
LINTON 66/20KV,17643,17917,17780,18054,18283,18466,18651,18793,18803,18868,18888,18909,18932,18899,18909,18920,18933,18900,18922,18889,18849,18854,18857,18815,18769,18770,18771,18679,18679,18679,18633,18633,18587,18540,NPgN
LONGBENTON,45207,45910,45559,46260,46847,47318,47792,48155,48180,48346,48399,48452,48511,48426,48452,48479,48514,48429,48486,48400,48299,48310,48319,48211,48094,48095,48099,47863,47863,47863,47745,47745,47626,47507,NPgN
LOW SPENNYMOOR,19065,19362,19214,19510,19757,19956,20156,20309,20319,20389,20412,20434,20459,20423,20434,20446,20460,20424,20448,20412,20369,20374,20378,20332,20283,20283,20285,20186,20186,20186,20136,20136,20086,20036,NPgN
LYNEMOUTH,10864,11033,10949,11117,11258,11372,11486,11573,11579,11619,11631,11644,11658,11638,11644,11651,11659,11639,11652,11632,11607,11610,11612,11586,11558,11558,11559,11503,11503,11503,11474,11474,11446,11417,NPgN
MADDISON STREET,32671,33179,32925,33432,33856,34196,34539,34801,34819,34939,34977,35016,35059,34997,35016,35035,35061,34999,35041,34978,34905,34913,34920,34841,34757,34758,34761,34590,34590,34590,34505,34505,34419,34333,NPgN
MALLEABLE,57654,58550,58103,58997,59745,60346,60950,61414,61445,61658,61725,61792,61868,61760,61792,61827,61872,61763,61836,61726,61597,61611,61623,61485,61337,61337,61343,61041,61041,61041,60891,60890,60739,60588,NPgN
MALTON,77249,78450,77850,79049,80051,80856,81666,82287,82329,82614,82703,82794,82896,82750,82794,82841,82900,82755,82853,82705,82532,82551,82567,82382,82183,82184,82192,81788,81788,81787,81586,81586,81383,81180,NPgN
MEADOWFIELD,32584,33090,32837,33343,33766,34105,34447,34709,34726,34847,34884,34923,34965,34904,34923,34942,34967,34906,34947,34885,34812,34820,34827,34749,34665,34665,34668,34498,34498,34498,34413,34413,34327,34242,NPgN
MELROSEGATE 33/11KV,14480,14705,14593,14817,15005,15156,15308,15424,15432,15486,15502,15519,15538,15511,15519,15528,15539,15512,15530,15503,15470,15474,15477,15442,15405,15405,15406,15331,15331,15331,15293,15293,15255,15217,NPgN
MILLBANK LANE,34082,34612,34348,34877,35319,35674,36031,36305,36324,36449,36489,36529,36574,36510,36529,36549,36576,36512,36555,36490,36414,36422,36429,36347,36259,36260,36263,36085,36085,36085,35996,35996,35906,35817,NPgN
MONKSEATON,39376,39988,39683,40294,40805,41215,41628,41944,41966,42111,42156,42203,42255,42180,42203,42226,42257,42183,42233,42157,42069,42079,42087,41993,41891,41892,41896,41690,41690,41690,41587,41587,41483,41380,NPgN
MOOR MONKTON PUMPS,32492,32997,32745,33249,33671,34009,34350,34611,34629,34749,34786,34824,34867,34806,34824,34844,34869,34808,34849,34787,34714,34722,34729,34651,34568,34568,34571,34401,34401,34401,34316,34316,34231,34146,NPgN
MORPETH,57264,58155,57710,58599,59342,59938,60539,60999,61030,61241,61307,61375,61450,61342,61375,61409,61454,61346,61418,61309,61181,61195,61206,61069,60922,60922,60928,60629,60629,60629,60479,60479,60329,60178,NPgN
MOUNT ROAD,61742,62702,62222,63180,63982,64624,65272,65768,65802,66029,66101,66173,66255,66139,66174,66211,66259,66142,66220,66102,65965,65980,65992,65844,65685,65686,65692,65369,65369,65369,65208,65208,65046,64884,NPgN
NEWBURN HAUGH,20735,21058,20897,21219,21488,21704,21921,22088,22099,22175,22199,22224,22251,22212,22224,22236,22252,22213,22240,22200,22154,22159,22163,22113,22060,22060,22062,21954,21954,21954,21899,21899,21845,21791,NPgN
NEWBY,28055,28491,28273,28708,29072,29364,29659,29884,29900,30003,30035,30068,30105,30053,30068,30085,30107,30054,30090,30036,29973,29980,29986,29919,29847,29847,29850,29703,29703,29703,29630,29630,29556,29482,NPgN
NEWCASTLE AIRPORT,48220,48970,48595,49344,49969,50471,50977,51365,51391,51569,51625,51681,51745,51654,51681,51710,51748,51657,51718,51626,51518,51530,51540,51424,51300,51300,51305,51053,51053,51053,50927,50927,50800,50674,NPgN
NEWTON AYCLIFFE SOUTH,40460,41089,40775,41403,41928,42349,42773,43099,43121,43270,43317,43364,43417,43341,43364,43389,43420,43344,43395,43318,43227,43237,43245,43148,43044,43045,43049,42837,42837,42837,42731,42731,42625,42519,NPgN
NORTH STREET,43344,44018,43681,44354,44917,45368,45823,46171,46195,46354,46405,46455,46512,46431,46456,46482,46515,46434,46488,46406,46309,46319,46328,46224,46113,46113,46117,45891,45891,45891,45778,45777,45664,45550,NPgN
NORTH TEES T1 T2,69950,71038,70494,71580,72488,73216,73950,74512,74550,74808,74889,74971,75063,74931,74971,75013,75067,74936,75024,74890,74734,74751,74766,74598,74418,74418,74426,74060,74060,74060,73877,73877,73693,73510,NPgN
NORTH TEES T3 T4,87918,89284,88602,89966,91107,92022,92944,93651,93699,94023,94125,94228,94344,94178,94228,94281,94349,94184,94295,94127,93931,93952,93970,93759,93533,93534,93543,93083,93083,93083,92853,92853,92622,92391,NPgN
NORTHALLERTON,54107,54948,54528,55368,56070,56633,57200,57635,57665,57864,57927,57990,58062,57960,57991,58023,58065,57963,58032,57928,57807,57820,57831,57702,57563,57563,57569,57286,57286,57286,57144,57144,57002,56860,NPgN
NORTON 132/11KV,60083,61017,60550,61483,62262,62888,63518,64001,64034,64255,64325,64395,64474,64361,64396,64432,64478,64365,64441,64326,64192,64207,64219,64075,63920,63921,63927,63613,63613,63613,63456,63456,63298,63140,NPgN
OATLANDS,26454,26866,26660,27071,27414,27689,27967,28180,28194,28291,28322,28353,28388,28338,28353,28369,28390,28340,28373,28323,28264,28270,28275,28212,28144,28144,28147,28009,28009,28009,27939,27939,27870,27800,NPgN
OFFERTON 33/11KV,76968,78165,77567,78762,79761,80562,81369,81988,82030,82314,82403,82493,82594,82450,82493,82540,82599,82454,82552,82404,82233,82251,82267,82083,81885,81885,81893,81490,81491,81490,81289,81289,81087,80885,NPgN
PALLION TRADING,38751,39353,39052,39654,40157,40560,40966,41278,41299,41442,41487,41532,41583,41510,41532,41556,41586,41513,41562,41488,41401,41411,41418,41326,41226,41226,41230,41027,41027,41027,40926,40926,40824,40723,NPgN
