Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,10349,10109,10067,10128,10101,10071,10057,10058,10057,10056,10133,10075,10201,10266,10310,10355,10400,10449,10499,10550,10617,10671,10726,10786,10851,10918,10991,11068,11149,11239,11334,11439,11556,11682,NPgN
BOWESFIELD 33/11KV,25655,25060,24956,25107,25040,24965,24929,24933,24929,24928,25118,24974,25288,25447,25558,25669,25781,25901,26026,26153,26320,26452,26589,26737,26898,27064,27246,27436,27638,27861,28095,28357,28647,28958,NPgN
BOWESFIELD 66/11KV,20152,19685,19604,19722,19669,19610,19582,19585,19582,19581,19730,19617,19864,19989,20076,20163,20251,20346,20444,20543,20674,20779,20886,21002,21129,21259,21402,21551,21710,21885,22069,22275,22503,22747,NPgN
BRANCEPETH,47826,46716,46523,46804,46678,46539,46473,46479,46473,46469,46824,46556,47142,47438,47645,47851,48060,48284,48517,48753,49064,49312,49566,49842,50143,50452,50792,51145,51522,51937,52374,52863,53403,53983,NPgN
BREAMISH STREET,20331,19860,19777,19897,19843,19784,19756,19759,19756,19755,19905,19791,20040,20166,20254,20342,20431,20526,20625,20726,20858,20963,21071,21188,21316,21448,21592,21742,21903,22079,22265,22472,22702,22949,NPgN
BRENDA TRADING,50498,49326,49122,49419,49286,49139,49069,49076,49069,49066,49440,49157,49776,50089,50307,50525,50745,50982,51228,51477,51806,52067,52336,52627,52944,53271,53629,54003,54401,54839,55301,55816,56387,56999,NPgN
CAMPLESHON ROAD,41200,40244,40078,40320,40211,40092,40034,40040,40034,40032,40337,40106,40611,40866,41044,41222,41402,41595,41796,41999,42267,42480,42700,42937,43196,43463,43755,44060,44384,44742,45119,45539,46005,46504,NPgN
CARLEY HILL,45257,44207,44024,44290,44171,44039,43976,43983,43976,43973,44309,44055,44610,44890,45086,45281,45479,45691,45911,46135,46429,46663,46904,47165,47449,47742,48063,48398,48755,49148,49561,50023,50535,51083,NPgN
CARLIN HOW T3 T4,37184,36321,36171,36390,36292,36184,36132,36137,36132,36130,36405,36196,36652,36883,37043,37204,37366,37540,37722,37905,38147,38339,38537,38752,38985,39226,39490,39765,40058,40381,40721,41100,41520,41971,NPgN
CARR HILL,57289,55961,55729,56066,55915,55748,55668,55677,55668,55665,56090,55768,56470,56825,57073,57320,57570,57838,58118,58401,58773,59069,59374,59705,60065,60435,60842,61266,61717,62215,62738,63323,63971,64665,NPgN
CATTERICK CAMP,33257,32486,32351,32547,32459,32362,32316,32321,32316,32314,32561,32374,32781,32988,33131,33275,33420,33576,33738,33902,34118,34290,34467,34659,34868,35083,35319,35565,35827,36116,36420,36760,37136,37538,NPgN
CLOSE,20338,19867,19784,19904,19850,19791,19763,19766,19763,19762,19912,19798,20048,20174,20261,20349,20438,20533,20633,20733,20865,20970,21079,21196,21324,21455,21600,21750,21910,22087,22273,22480,22710,22957,NPgN
CONEYTHORPE,27153,26524,26414,26573,26502,26423,26385,26389,26385,26383,26585,26432,26765,26933,27051,27168,27287,27414,27546,27680,27857,27997,28142,28298,28469,28645,28837,29038,29252,29488,29736,30013,30320,30649,NPgN
CONSETT,59325,57949,57709,58058,57902,57729,57647,57655,57647,57643,58083,57750,58477,58845,59101,59357,59616,59894,60183,60476,60862,61168,61484,61827,62199,62583,63004,63443,63911,64425,64968,65573,66244,66963,NPgN
CORPORATION STREET,17455,17050,16979,17082,17036,16985,16961,16963,16961,16960,17089,16991,17205,17313,17389,17464,17540,17622,17707,17793,17907,17997,18090,18191,18300,18413,18537,18666,18804,18955,19115,19293,19490,19702,NPgN
COWTON,3430,3351,3337,3357,3348,3338,3333,3334,3333,3333,3359,3339,3381,3403,3417,3432,3447,3463,3480,3497,3519,3537,3555,3575,3597,3619,3643,3668,3696,3725,3757,3792,3830,3872,NPgN
CRAMLINGTON T1 T3,15252,14898,14836,14926,14886,14841,14820,14822,14820,14819,14932,14847,15034,15128,15194,15260,15326,15398,15472,15547,15647,15725,15807,15895,15990,16089,16197,16310,16430,16563,16702,16858,17030,17215,NPgN
CRAMLINGTON T2 T4,14828,14484,14424,14511,14472,14429,14408,14410,14408,14407,14517,14434,14616,14708,14772,14836,14900,14970,15042,15115,15212,15288,15367,15453,15546,15642,15747,15857,15974,16102,16238,16389,16557,16736,NPgN
DARLEY,11573,11305,11258,11326,11295,11262,11246,11247,11246,11245,11331,11266,11408,11479,11529,11579,11630,11684,11741,11798,11873,11933,11994,12061,12134,12209,12291,12376,12468,12568,12674,12792,12923,13063,NPgN
DARLINGTON 132/6KV,16486,16103,16037,16133,16090,16042,16019,16022,16019,16018,16140,16048,16250,16352,16423,16494,16566,16644,16724,16805,16913,16998,17086,17181,17284,17391,17508,17630,17760,17903,18054,18222,18408,18608,NPgN
DARLINGTON 33/11KV,30625,29914,29791,29971,29890,29801,29758,29763,29758,29756,29983,29811,30187,30377,30509,30641,30775,30918,31068,31219,31418,31576,31739,31916,32108,32307,32524,32750,32992,33258,33538,33850,34196,34567,NPgN
DARLINGTON CENTRAL 33/11KV,14388,14054,13996,14081,14043,14001,13981,13983,13981,13980,14087,14006,14182,14271,14333,14396,14459,14526,14596,14667,14761,14835,14912,14995,15085,15178,15280,15387,15500,15625,15756,15903,16066,16240,NPgN
DARLINGTON EAST,26193,25586,25480,25634,25565,25488,25452,25456,25452,25450,25645,25497,25819,25981,26094,26207,26322,26444,26572,26701,26871,27007,27146,27298,27462,27632,27817,28011,28218,28445,28684,28952,29248,29565,NPgN
DARLINGTON WEST,45369,44317,44133,44400,44280,44148,44085,44092,44085,44082,44419,44164,44720,45002,45197,45393,45592,45804,46025,46249,46544,46779,47020,47282,47567,47860,48183,48518,48876,49269,49684,50147,50660,51210,NPgN
DENWICK,67942,66366,66091,66491,66312,66114,66020,66029,66020,66015,66519,66137,66970,67391,67685,67978,68275,68593,68925,69260,69701,70053,70415,70807,71233,71673,72155,72658,73193,73783,74404,75097,75865,76689,NPgN
DUNSTON 66/11KV,22266,21750,21660,21791,21732,21667,21636,21639,21636,21635,21800,21675,21948,22086,22182,22278,22375,22480,22588,22698,22843,22958,23077,23205,23345,23489,23647,23812,23987,24180,24384,24611,24863,25133,NPgN
DUNSTON 66/20KV,45473,44418,44234,44502,44382,44250,44186,44193,44186,44183,44521,44265,44823,45105,45301,45497,45696,45909,46131,46355,46651,46886,47128,47390,47676,47970,48293,48629,48988,49382,49798,50262,50776,51327,NPgN
DURHAM EAST,21600,21099,21012,21139,21082,21019,20989,20992,20989,20988,21148,21026,21291,21425,21518,21612,21706,21807,21913,22019,22159,22271,22386,22511,22646,22786,22940,23099,23270,23457,23654,23875,24119,24381,NPgN
EASTFIELD,39337,38424,38265,38497,38393,38279,38224,38230,38224,38221,38513,38292,38774,39018,39188,39358,39530,39714,39906,40100,40356,40559,40769,40996,41243,41497,41776,42067,42377,42719,43078,43480,43924,44401,NPgN
EASTGATE CEMENT,6580,6428,6401,6440,6423,6403,6394,6395,6394,6394,6443,6406,6486,6527,6556,6584,6613,6644,6676,6708,6751,6785,6820,6858,6899,6942,6989,7037,7089,7146,7206,7274,7348,7428,NPgN
EDUCATIONAL PRECINCT,28203,27549,27435,27601,27527,27445,27405,27409,27405,27404,27613,27454,27800,27975,28097,28218,28342,28474,28611,28750,28934,29080,29230,29393,29570,29752,29952,30161,30383,30628,30886,31174,31493,31834,NPgN
ELVINGTON,8574,8375,8341,8391,8368,8344,8332,8333,8332,8331,8395,8347,8452,8505,8542,8579,8616,8656,8698,8741,8796,8841,8886,8936,8990,9045,9106,9169,9237,9311,9390,9477,9574,9678,NPgN
FARADAY STREET,47317,46219,46028,46306,46181,46044,45978,45985,45978,45975,46326,46060,46640,46933,47138,47342,47549,47770,48001,48235,48542,48787,49039,49312,49609,49915,50251,50601,50974,51384,51817,52300,52835,53408,NPgN
FAWDON T1,27569,26930,26819,26981,26908,26828,26790,26794,26790,26788,26992,26837,27175,27346,27465,27584,27705,27834,27968,28104,28284,28426,28573,28732,28905,29084,29279,29483,29700,29940,30192,30473,30785,31119,NPgN
FISHBURN,45117,44071,43888,44154,44035,43904,43841,43847,43841,43838,44173,43919,44472,44752,44947,45141,45339,45550,45770,45993,46286,46519,46759,47020,47303,47595,47915,48249,48604,48996,49409,49869,50379,50926,NPgN
FLATWORTH CENTRAL,20618,20140,20057,20178,20124,20064,20035,20038,20035,20034,20186,20071,20323,20451,20540,20629,20719,20816,20916,21018,21152,21259,21369,21488,21617,21751,21897,22049,22212,22391,22579,22790,23023,23273,NPgN
FOSS ISLANDS,44424,43393,43214,43475,43358,43229,43167,43173,43167,43164,43493,43244,43789,44064,44256,44447,44642,44850,45066,45286,45574,45804,46041,46297,46576,46863,47179,47507,47857,48243,48649,49102,49605,50143,NPgN
FOSSWAY 33/11KV,49420,48274,48074,48365,48235,48091,48022,48030,48022,48019,48386,48108,48714,49020,49234,49447,49663,49894,50136,50379,50701,50956,51219,51504,51815,52135,52485,52851,53240,53669,54121,54626,55184,55783,NPgN
FOURSTONES 20KV,43207,42205,42031,42285,42171,42045,41985,41991,41985,41982,42303,42060,42590,42858,43044,43231,43420,43622,43833,44046,44327,44550,44780,45029,45301,45580,45887,46207,46547,46922,47317,47758,48247,48770,NPgN
FYLANDS BRIDGE,42743,41752,41579,41831,41718,41594,41534,41540,41534,41531,41848,41608,42132,42397,42582,42766,42953,43153,43362,43573,43851,44072,44299,44546,44814,45091,45394,45710,46047,46418,46809,47245,47728,48246,NPgN
GALE LANE,31435,30706,30579,30764,30681,30590,30546,30550,30546,30544,30777,30600,30986,31181,31316,31452,31590,31737,31890,32045,32249,32412,32579,32761,32958,33162,33385,33617,33865,34138,34425,34746,35101,35482,NPgN
GARWOOD STREET,33559,32780,32645,32842,32754,32656,32609,32614,32609,32607,32856,32668,33079,33287,33432,33577,33723,33880,34044,34210,34428,34601,34780,34974,35185,35402,35640,35888,36153,36444,36751,37093,37473,37879,NPgN
GATESHEAD CENTRAL,20477,20002,19919,20040,19986,19926,19898,19901,19898,19896,20048,19933,20184,20311,20400,20488,20577,20673,20773,20874,21007,21113,21222,21340,21469,21602,21747,21898,22060,22237,22425,22634,22865,23113,NPgN
GATESHEAD EAST,1964,1919,1911,1922,1917,1911,1909,1909,1909,1908,1923,1912,1936,1948,1957,1965,1974,1983,1993,2002,2015,2025,2036,2047,2059,2072,2086,2100,2116,2133,2151,2171,2193,2217,NPgN
GOSFORTH 33/11KV,18022,17604,17531,17637,17590,17538,17512,17515,17512,17511,17645,17544,17765,17876,17954,18032,18111,18195,18283,18372,18489,18582,18678,18782,18895,19012,19140,19273,19415,19572,19737,19920,20124,20343,NPgN
GRANGETOWN,34130,33338,33200,33401,33311,33212,33164,33169,33164,33162,33415,33223,33642,33853,34001,34148,34297,34457,34623,34792,35014,35190,35372,35569,35783,36004,36246,36499,36768,37064,37376,37724,38110,38524,NPgN
GREATHAM,4131,4035,4018,4042,4031,4019,4014,4014,4014,4013,4044,4021,4071,4097,4115,4133,4151,4170,4190,4211,4238,4259,4281,4305,4331,4357,4387,4417,4450,4486,4523,4566,4612,4662,NPgN
GUISBOROUGH T1 T2,46985,45895,45705,45981,45857,45721,45655,45662,45655,45652,46001,45737,46313,46604,46807,47010,47215,47435,47664,47896,48202,48445,48695,48966,49261,49565,49899,50246,50616,51024,51454,51933,52464,53034,NPgN
HARLOW GREEN,49401,48255,48055,48346,48215,48072,48003,48010,48003,48000,48366,48089,48694,49001,49214,49427,49643,49874,50115,50359,50680,50936,51199,51484,51794,52114,52464,52830,53219,53648,54099,54604,55162,55760,NPgN
HARMIRE BRIDGE,41243,40286,40120,40362,40253,40134,40076,40082,40076,40074,40379,40148,40653,40909,41087,41265,41445,41638,41840,42043,42311,42524,42744,42982,43241,43508,43801,44106,44431,44789,45166,45587,46053,46553,NPgN
HARRATON,29535,28850,28730,28904,28826,28740,28699,28703,28699,28697,28916,28750,29113,29296,29423,29551,29680,29818,29962,30108,30300,30452,30610,30780,30966,31157,31366,31585,31818,32074,32344,32645,32979,33337,NPgN
HARROGATE 132/11KV,60637,59231,58986,59342,59183,59006,58922,58931,58922,58918,59368,59027,59771,60146,60408,60670,60935,61219,61515,61814,62208,62522,62845,63194,63575,63968,64398,64847,65324,65851,66405,67024,67709,68444,NPgN
HARROGATE WEST,16404,16023,15957,16054,16010,15963,15940,15942,15940,15939,16060,15968,16169,16271,16342,16413,16484,16561,16641,16722,16829,16914,17001,17096,17199,17305,17421,17543,17672,17814,17964,18132,18317,18516,NPgN
HARTMOOR 66/20KV,57470,56137,55905,56243,56091,55924,55844,55853,55844,55841,56267,55944,56649,57005,57253,57501,57752,58021,58302,58585,58959,59256,59562,59893,60254,60626,61034,61459,61912,62411,62936,63523,64173,64869,NPgN
HAWTHORN PIT,58916,57549,57311,57658,57502,57331,57249,57258,57249,57245,57682,57351,58074,58439,58693,58947,59205,59481,59768,60059,60442,60746,61060,61400,61770,62151,62570,63005,63470,63981,64520,65121,65787,66501,NPgN
HAXBY ROAD T2 T3,36277,35436,35289,35503,35407,35301,35251,35256,35251,35249,35518,35314,35759,35984,36140,36297,36455,36625,36802,36981,37217,37405,37598,37807,38035,38270,38527,38796,39081,39396,39728,40098,40508,40948,NPgN
HEBBURN,6365,6218,6192,6230,6213,6194,6185,6186,6185,6185,6232,6196,6274,6314,6341,6369,6397,6427,6458,6489,6530,6563,6597,6634,6674,6715,6760,6807,6858,6913,6971,7036,7108,7185,NPgN
HEBBURN WEST,2674,2612,2601,2617,2610,2602,2599,2599,2599,2598,2618,2603,2636,2653,2664,2676,2687,2700,2713,2726,2743,2757,2772,2787,2804,2821,2840,2860,2881,2904,2929,2956,2986,3018,NPgN
HEDWORTH,29998,29303,29181,29358,29279,29192,29150,29154,29150,29148,29370,29202,29570,29756,29885,30015,30146,30286,30433,30581,30775,30931,31090,31263,31452,31646,31859,32081,32317,32578,32852,33158,33497,33861,NPgN
HEIGHINGTON,69,68,67,68,68,67,67,67,67,67,68,67,68,69,69,69,70,70,70,71,71,71,72,72,73,73,74,74,75,75,76,77,77,78,NPgN
HEXHAM,45505,44449,44265,44533,44413,44281,44217,44224,44217,44214,44552,44296,44854,45136,45333,45529,45728,45941,46163,46388,46683,46919,47161,47424,47709,48004,48327,48663,49022,49417,49833,50297,50812,51363,NPgN
HIGH BARMSTON,27452,26816,26705,26866,26794,26714,26676,26680,26676,26674,26877,26723,27060,27230,27349,27467,27587,27716,27849,27985,28163,28305,28452,28610,28782,28960,29155,29358,29574,29812,30063,30344,30654,30987,NPgN
HIGH FLATTS,43799,42783,42606,42863,42748,42620,42560,42566,42560,42557,42882,42636,43173,43444,43633,43822,44014,44219,44432,44648,44933,45160,45393,45646,45921,46204,46515,46839,47184,47564,47965,48412,48907,49437,NPgN
HOUGHTON,39644,38724,38564,38797,38692,38577,38522,38528,38522,38519,38813,38591,39077,39323,39494,39665,39838,40024,40217,40413,40670,40875,41086,41315,41564,41821,42102,42395,42708,43052,43414,43819,44267,44747,NPgN
HOWDON,11273,11011,10966,11032,11002,10970,10954,10956,10954,10953,11037,10974,11112,11182,11230,11279,11328,11381,11436,11492,11565,11623,11683,11748,11819,11892,11972,12055,12144,12242,12345,12460,12588,12724,NPgN
HUNTINGTON NEW LANE,28920,28250,28133,28303,28226,28142,28102,28106,28102,28100,28315,28152,28507,28686,28811,28936,29062,29198,29339,29481,29669,29819,29973,30140,30321,30509,30714,30928,31156,31407,31671,31966,32293,32643,NPgN
HUSTHWAITE 33/11KV,37512,36642,36490,36711,36612,36503,36451,36456,36451,36448,36727,36516,36976,37208,37370,37532,37696,37872,38055,38240,38484,38678,38877,39094,39329,39572,39838,40116,40412,40737,41080,41463,41887,42341,NPgN
JARROW,8632,8431,8397,8447,8425,8399,8387,8389,8387,8387,8451,8402,8508,8562,8599,8636,8674,8714,8757,8799,8855,8900,8946,8996,9050,9106,9167,9231,9299,9374,9453,9541,9638,9743,NPgN
KENTON,39643,38724,38563,38796,38692,38577,38522,38527,38522,38519,38813,38590,39076,39322,39493,39664,39838,40023,40217,40412,40670,40875,41086,41315,41564,41820,42102,42395,42707,43051,43414,43818,44267,44747,NPgN
KIELDER,2786,2722,2711,2727,2720,2711,2708,2708,2708,2707,2728,2712,2747,2764,2776,2788,2800,2813,2827,2840,2859,2873,2888,2904,2921,2939,2959,2980,3002,3026,3051,3080,3111,3145,NPgN
KILLINGWORTH,30822,30107,29982,30164,30082,29993,29950,29954,29950,29948,30176,30003,30381,30572,30705,30838,30973,31117,31268,31420,31620,31780,31944,32122,32315,32515,32733,32961,33204,33472,33753,34068,34416,34790,NPgN
KIRBYMOORSIDE,24250,23688,23590,23732,23668,23598,23564,23568,23564,23562,23742,23606,23903,24054,24158,24263,24369,24483,24601,24721,24878,25004,25133,25273,25425,25582,25754,25933,26124,26335,26557,26804,27078,27372,NPgN
LINTON 66/20KV,23631,23083,22987,23126,23064,22995,22962,22966,22962,22961,23136,23003,23293,23439,23542,23644,23747,23857,23973,24089,24243,24365,24491,24627,24776,24929,25096,25271,25457,25662,25878,26120,26387,26673,NPgN
LONGBENTON,43171,42170,41995,42249,42135,42010,41950,41956,41950,41947,42267,42025,42554,42822,43008,43194,43383,43585,43796,44009,44289,44513,44743,44992,45263,45542,45849,46168,46508,46883,47277,47718,48206,48729,NPgN
LOW SPENNYMOOR,23036,22501,22408,22544,22483,22416,22384,22387,22384,22382,22553,22424,22706,22849,22949,23048,23149,23256,23369,23483,23632,23751,23874,24007,24152,24301,24464,24635,24816,25016,25227,25462,25722,26001,NPgN
LYNEMOUTH,3860,3770,3755,3777,3767,3756,3751,3751,3751,3750,3779,3757,3805,3829,3845,3862,3879,3897,3916,3935,3960,3980,4000,4023,4047,4072,4099,4128,4158,4192,4227,4266,4310,4357,NPgN
MADDISON STREET,49312,48168,47969,48259,48129,47985,47917,47924,47917,47914,48279,48002,48607,48912,49125,49338,49554,49785,50025,50269,50589,50844,51107,51391,51701,52020,52370,52735,53123,53551,54002,54505,55063,55660,NPgN
MALLEABLE,22408,21889,21798,21930,21871,21805,21774,21778,21774,21773,21939,21813,22088,22227,22324,22420,22518,22623,22732,22843,22989,23105,23224,23353,23494,23639,23798,23964,24140,24335,24540,24768,25022,25293,NPgN
MALTON,47439,46339,46147,46426,46301,46163,46097,46104,46097,46094,46446,46179,46761,47055,47260,47465,47672,47894,48126,48360,48668,48913,49166,49440,49738,50044,50381,50732,51106,51518,51951,52436,52972,53547,NPgN
MEADOWFIELD,13122,12818,12765,12842,12807,12769,12751,12753,12751,12750,12847,12774,12935,13016,13073,13129,13187,13248,13312,13377,13462,13530,13600,13675,13758,13843,13936,14033,14136,14250,14370,14504,14653,14811,NPgN
MELROSEGATE 33/11KV,24480,23912,23813,23957,23893,23822,23788,23791,23788,23786,23968,23830,24130,24282,24388,24493,24600,24715,24834,24955,25114,25241,25371,25512,25666,25825,25998,26179,26372,26585,26809,27058,27335,27632,NPgN
MILLBANK LANE,37419,36551,36399,36619,36521,36412,36360,36365,36360,36358,36635,36425,36884,37116,37277,37439,37602,37777,37960,38145,38388,38581,38780,38996,39231,39473,39739,40016,40311,40635,40978,41359,41782,42236,NPgN
MONKSEATON,48179,47062,46867,47150,47023,46883,46816,46823,46816,46813,47170,46900,47490,47789,47997,48205,48416,48641,48876,49114,49427,49676,49933,50211,50513,50825,51167,51523,51903,52321,52762,53253,53798,54382,NPgN
MOOR MONKTON PUMPS,3807,3718,3703,3725,3715,3704,3699,3699,3699,3699,3727,3705,3752,3776,3792,3809,3825,3843,3862,3880,3905,3925,3945,3967,3991,4016,4043,4071,4101,4134,4169,4207,4251,4297,NPgN
MORPETH,39649,38730,38569,38803,38698,38583,38528,38533,38528,38525,38819,38596,39083,39328,39499,39671,39844,40029,40223,40419,40676,40881,41092,41321,41570,41827,42108,42402,42714,43058,43421,43825,44274,44754,NPgN
MOUNT ROAD,41834,40864,40695,40941,40830,40709,40650,40657,40650,40648,40958,40723,41236,41495,41676,41856,42039,42235,42439,42646,42918,43134,43357,43598,43861,44131,44428,44738,45068,45431,45813,46240,46713,47220,NPgN
NEWBURN HAUGH,15356,15000,14938,15028,14988,14943,14922,14924,14922,14921,15035,14949,15137,15232,15298,15365,15432,15504,15579,15654,15754,15834,15915,16004,16100,16200,16309,16422,16543,16677,16817,16974,17147,17333,NPgN
NEWBY,33484,32708,32572,32769,32681,32584,32537,32542,32537,32535,32783,32595,33006,33213,33358,33502,33649,33806,33969,34134,34352,34525,34703,34896,35107,35323,35561,35809,36073,36363,36669,37011,37390,37795,NPgN
NEWCASTLE AIRPORT,25212,24627,24525,24674,24607,24534,24499,24503,24499,24497,24684,24543,24852,25008,25117,25226,25336,25454,25577,25701,25865,25996,26130,26275,26434,26597,26776,26962,27161,27380,27610,27868,28153,28458,NPgN
NEWTON AYCLIFFE SOUTH,9438,9219,9181,9237,9212,9184,9171,9172,9171,9170,9240,9187,9303,9362,9402,9443,9484,9529,9575,9621,9683,9731,9782,9836,9895,9956,10023,10093,10168,10250,10336,10432,10539,10653,NPgN
NORTH STREET,23054,22519,22426,22561,22501,22433,22401,22405,22401,22400,22571,22441,22724,22867,22966,23066,23167,23275,23387,23501,23651,23770,23893,24026,24171,24320,24483,24654,24836,25036,25246,25482,25742,26022,NPgN
NORTH TEES T1 T2,4194,4096,4079,4104,4093,4081,4075,4076,4075,4075,4106,4082,4134,4160,4178,4196,4214,4234,4254,4275,4302,4324,4346,4371,4397,4424,4454,4485,4518,4554,4593,4635,4683,4734,NPgN
NORTH TEES T3 T4,15678,15314,15251,15343,15302,15256,15234,15236,15234,15233,15349,15261,15454,15551,15618,15686,15755,15828,15905,15982,16084,16165,16248,16339,16437,16539,16650,16766,16889,17026,17169,17329,17506,17696,NPgN
NORTHALLERTON,32144,31398,31268,31457,31372,31279,31234,31239,31234,31232,31471,31290,31684,31883,32022,32161,32301,32452,32609,32767,32976,33142,33314,33499,33701,33909,34137,34375,34628,34907,35201,35529,35892,36282,NPgN
NORTON 132/11KV,82487,80574,80240,80725,80508,80268,80153,80165,80153,80148,80760,80296,81308,81819,82175,82531,82891,83278,83680,84087,84623,85050,85489,85965,86483,87017,87602,88212,88862,89578,90332,91174,92107,93106,NPgN
OATLANDS,21549,21049,20962,21089,21032,20970,20940,20943,20940,20938,21098,20977,21241,21375,21468,21561,21655,21756,21861,21967,22107,22219,22334,22458,22593,22733,22886,23045,23215,23402,23599,23819,24062,24323,NPgN
OFFERTON 33/11KV,40749,39804,39639,39878,39771,39652,39596,39602,39596,39593,39895,39666,40166,40419,40595,40770,40949,41139,41338,41539,41804,42015,42232,42467,42723,42986,43276,43577,43898,44252,44624,45040,45501,45995,NPgN
PALLION TRADING,31421,30692,30565,30750,30667,30576,30532,30537,30532,30530,30763,30587,30972,31167,31302,31438,31575,31722,31876,32031,32235,32397,32565,32746,32943,33147,33370,33602,33850,34123,34410,34730,35086,35466,NPgN
