Primary,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0,2036.0,2037.0,2038.0,2039.0,2040.0,2041.0,2042.0,2043.0,2044.0,2045.0,2046.0,2047.0,2048.0,2049.0,2050.0,Licence area
ABBEY ROAD,0.3985148719235386,0.3967906116836023,0.3947824847458855,0.3994151118909347,0.4018882538938705,0.4039643968998779,0.40652972290255146,0.4092077623733729,0.41072818838334174,0.41330474178659815,0.4174899543270473,0.4192433386362409,0.4255590488005016,0.4306304341239973,0.4372329283860018,0.4448761617916409,0.4537534196259762,0.4635156633591411,0.4752533424099175,0.4875506893775127,0.5014089367542001,0.5164511857406965,0.532273322768969,0.5481453145201794,0.5641702242420515,0.580287938203093,0.5957710224866979,0.6093263429538855,0.6228504319296827,0.637627409821316,0.6508339673599606,0.6628406294371754,0.6699969227613305,0.6778954341077843,NPgY
AIREDALE ROAD,0.4603666287493986,0.4631382412003375,0.4600815978726471,0.4662762034295228,0.47059880138426097,0.4740257502242443,0.4776799844922555,0.4807594242610558,0.4812321717996237,0.4829443558168447,0.4847643217817332,0.485095386540996,0.4876483089335272,0.4885445024404153,0.4903743654688516,0.4924210546671354,0.4947408841092855,0.4964106444580894,0.4994190313674756,0.5015042691519742,0.5038735919192578,0.5071129240146198,0.5104914941187128,0.5131138713249047,0.5157562799511263,0.5192332831596894,0.522687941437008,0.5241757853416639,0.5273366654088016,0.5308047780537319,0.5332263246476061,0.5363576435552537,0.5379351557432884,0.5397125492114258,NPgY
ALDHAM,0.6025030359823687,0.6027523007552289,0.5996884097900592,0.6073215343345307,0.6119656490220969,0.6157134892787144,0.6200028934135365,0.6241370812428928,0.6259814966688598,0.6295662741176646,0.6347813215834576,0.6369226130950224,0.644575725406287,0.6503100848552705,0.6582620293258726,0.6673930756365187,0.6778883328431491,0.6889904850729432,0.7026735455070114,0.7164524631792096,0.7318972416894016,0.7489190985196958,0.7668025455165303,0.7844444577860864,0.8022569196405209,0.8205349338032992,0.8381752992677715,0.8530195920919225,0.8685746787475948,0.8855960442642558,0.9005861967639448,0.9147163800781029,0.923269773577098,0.9326797269272852,NPgY
ALFRED GELDER STREET,0.5964097094102767,0.6720597901159251,0.6678866525441352,0.6763976135651111,0.6828436194190651,0.6880114056980503,0.6934022088683854,0.6977875073323597,0.698487990468042,0.7009457774715042,0.7029977590940005,0.7038808746077303,0.7067619903612462,0.7076445363491906,0.7097953218546725,0.7122526870204863,0.7151309466146714,0.7170746412285441,0.7209797468046424,0.7236358649204023,0.7266339074857575,0.7310169118244995,0.7356039773372953,0.7390593647472941,0.7424921223108212,0.7471084381149105,0.7516177241458694,0.7532165721214299,0.7571705390468447,0.7614897286100649,0.7642179237348279,0.7678252488027563,0.7689620557436391,0.7703319934866686,NPgY
ALLERTON HILL T1,0.6917156516389622,0.6903791213043857,0.6865646711175428,0.6947838367623225,0.6994420463956036,0.7032129883809908,0.7076728100601031,0.7120515824627206,0.7138505556165984,0.7173708664847538,0.7229535201205981,0.7246669602621995,0.7329582190879421,0.7389000531082478,0.7467763152593773,0.7558715879317763,0.7663962551051805,0.7775252239423855,0.7914021969915453,0.8054150579293355,0.8212460083153069,0.8386979964590218,0.8570433877978322,0.875081133711524,0.8932980351923427,0.91203826546104,0.9301328156008524,0.9452301323672276,0.9611691184379816,0.978594402174093,0.9938604336975964,1.0082899170957595,1.0169218391328445,1.0264590772672657,NPgY
ALLERTON HILL T2,0.6212847888225488,0.6182988743834017,0.6154235784197243,0.6227280222031218,0.6265792738254641,0.6298516363344415,0.6339416517310696,0.6383878528073299,0.641223996023614,0.6458068398253528,0.6532379502476996,0.6567488111343066,0.6678758644950421,0.6772679026339141,0.6893825216340986,0.7034812280083034,0.7199051530592679,0.7382032565300264,0.7599845863723309,0.7830962740369773,0.8090999303536353,0.8372224361973866,0.8668207070546375,0.8966970833701372,0.9268443901648172,0.9569434518539924,0.9857970391903834,1.0114075110667204,1.036514972337608,1.0639404503849952,1.088558729085664,1.1106371103352397,1.1236733853883176,1.1380671495064478,NPgY
ALVERTHORPE ROAD,0.7032746092853371,0.7718427733354086,0.7684764117781963,0.7772511135794543,0.7823215565571664,0.7864132158386616,0.7911979672987212,0.7960299783784042,0.7984260750554201,0.8027683677456219,0.8094973224806182,0.8122789927298664,0.8222535318645021,0.8299850181336782,0.8404391715097977,0.8524683986317088,0.8663718906709268,0.8813897013355693,0.899647840691341,0.9183859338301822,0.9394798705348958,0.9625363204896856,0.9867679163505924,1.0108686503751438,1.0352282133679231,1.0599555223322723,1.0837631922760145,1.1042375048101207,1.1251303636440224,1.1479702020486533,1.1682461745583177,1.1869808755482352,1.1982550013130104,1.2106756712793565,NPgY
ARMOURIES DRIVE,0.3368533214060672,0.34647442757271496,0.3444705283209619,0.34869233605361893,0.3513460175270174,0.35345952880168235,0.3558333527986729,0.3579792745381524,0.3586343031402713,0.3601153452790663,0.3621854869786247,0.3627639601668908,0.3658943954815701,0.3678660585473527,0.3705402932173546,0.3736430486891744,0.3772722958635705,0.3809115516676463,0.38578355275716025,0.3905065765125926,0.3958723815830749,0.4020018072832741,0.4084479975124837,0.4145830138191324,0.42075606804570176,0.4273139684477034,0.4336482816935801,0.4384872335373615,0.4440352115295738,0.4500905248890929,0.4551597919906794,0.4601305039607007,0.4628090479138823,0.4658118885348954,NPgY
ARMTHORPE,1.0075220413696375,1.0097805443053134,1.0041303692637915,1.0170701751432962,1.025270132818764,1.0317789375094015,1.0390338628878204,1.0456910025616344,1.0478701629194005,1.0527723144171317,1.0595125954397209,1.06168237205057,1.0714549141470149,1.077903780061494,1.0868905097747965,1.0972937491602728,1.1092870111091515,1.1213395210222759,1.1370887425671312,1.1523112194542848,1.1693957633616794,1.1887575492289464,1.2091082621960072,1.2286292436823023,1.2482787122601948,1.26908126831526,1.2892336613497657,1.3049478071715734,1.3227710679042848,1.3422686261869488,1.3588501487907632,1.3751954669807829,1.3846490516417225,1.3951244721087142,NPgY
