Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
ABBEY ROAD,9.156818122,9.117187375,9.016138746,8.930437438,8.905213923,8.912302463,8.972955759,9.060225356,9.120197085,9.28727618,9.501833475,9.899919685,10.23575811,10.65386741,11.09275287,11.51257038,11.97150282,12.37579623,12.76668192,13.06346449,13.36022716,13.67161454,13.97304341,14.23468831,14.44277055,14.59049242,14.75944978,14.91972434,15.0892881,15.24450908,15.39155118,15.51675549,15.60419973,15.66314354,NPgY
AIREDALE ROAD,10.26219996,10.32375324,10.1961529,10.14359619,10.1222686,10.1129704,10.15539186,10.18978447,10.18389647,10.2302465,10.2644218,10.39394433,10.45974047,10.56964943,10.69455705,10.78299395,10.93716876,11.04189332,11.1796688,11.25392133,11.34435378,11.42807829,11.52760731,11.59355103,11.68233481,11.7453062,11.8189235,11.89049765,11.97079279,12.03418619,12.12838646,12.20379539,12.23796111,12.2735634,NPgY
ALDHAM,15.04033967,15.04197012,14.89076088,14.79629694,14.79459694,14.82241791,14.93498981,15.06185771,15.14121193,15.41656022,15.739439,16.31747497,16.79281348,17.38230882,17.99611714,18.57016769,19.2199139,19.78320051,20.34595851,20.75560054,21.17163194,21.60356721,22.03110454,22.39406354,22.67621988,22.87156499,23.09875198,23.31484208,23.54848498,23.75273754,23.96039898,24.13587848,24.24997631,24.3351382,NPgY
ALFRED GELDER STREET,12.85802577,14.48971968,14.33001925,14.29433064,14.28703834,14.29624641,14.37438948,14.44070238,14.46537239,14.54029039,14.59116257,14.73841578,14.82794134,14.97062883,15.14478415,15.27239401,15.48863746,15.63681996,15.83075295,15.94614039,16.08555999,16.20631586,16.34895225,16.45260874,16.59378591,16.71324364,16.84062663,16.96519995,17.09384198,17.19414483,17.34146762,17.45714015,17.51073179,17.5560652,NPgY
ALLERTON HILL T1,7.551485896,7.536356682,7.449298098,7.381583089,7.354976323,7.346952362,7.37978033,7.423482723,7.439410046,7.518974915,7.622354581,7.850388521,8.022836366,8.24919484,8.487350444,8.706408879,8.962201562,9.178563511,9.397053161,9.552752168,9.711359772,9.877754166,10.04346126,10.17938147,10.29771888,10.37660798,10.4702272,10.5591199,10.65672345,10.74510556,10.83651955,10.91383341,10.96334844,11.00189123,NPgY
ALLERTON HILL T2,6.779326018,6.745770354,6.677202342,6.616660741,6.605466284,6.620170261,6.676029066,6.75529321,6.816844189,6.977684702,7.182879537,7.536212167,7.845081332,8.221569168,8.614151871,8.995234555,9.40338884,9.767958239,10.11640039,10.38531247,10.65058585,10.92890108,11.19631159,11.4322536,11.61172737,11.74061909,11.88690752,12.02558333,12.17099185,12.30372258,12.42588599,12.53007027,12.60457125,12.65230348,NPgY
ALVERTHORPE ROAD,16.08492874,17.64846293,17.49209246,17.37883436,17.36450001,17.39745779,17.51569473,17.65973618,17.74884127,18.05077074,18.41323916,19.06727935,19.60948513,20.28292823,20.98458181,21.64762122,22.38631031,23.03169883,23.66704703,24.13733714,24.61084276,25.10566971,25.59050841,26.00556484,26.32967459,26.5545302,26.81529264,27.06284923,27.32890231,27.5666202,27.80003997,27.99826559,28.13156237,28.22730763,NPgY
ARMOURIES DRIVE,10.09474723,10.38291087,10.26331163,10.19320294,10.16404136,10.15584078,10.20147618,10.25347014,10.27027797,10.32058957,10.39084033,10.59853443,10.74477039,10.95346641,11.18573271,11.39073043,11.65063699,11.85829091,12.07904005,12.23278765,12.39505617,12.55783569,12.72529851,12.85848749,13.00241864,13.10901845,13.22907239,13.34415665,13.46585962,13.57484949,13.69908118,13.80120984,13.861655,13.90705242,NPgY
ARMTHORPE,11.8566655,11.88001391,11.75176349,11.67992689,11.66674407,11.6672445,11.73297297,11.79817435,11.82277828,11.9362404,12.07156595,12.37381868,12.59659367,12.89287765,13.20902824,13.49112223,13.83823767,14.12352658,14.42406369,14.63057148,14.84645384,15.0667773,15.29254065,15.47376177,15.6394745,15.75402983,15.88790088,16.01586392,16.15578103,16.27703809,16.41418378,16.52813028,16.59533858,16.65016799,NPgY
ARUNDEL STREET,16.45029017,17.66635097,17.45699835,17.43742412,17.43963642,17.4571645,17.56290797,17.64250684,17.67074621,17.75225934,17.77671748,17.88031644,17.92265008,18.01794385,18.15461504,18.22563873,18.41973193,18.5265446,18.70778501,18.79666305,18.9236755,19.01553945,19.14403,19.22636052,19.38030979,19.52235148,19.6686641,19.81335158,19.96002855,20.06659829,20.24846787,20.38782619,20.44314818,20.4932484,NPgY
ASKERN,10.91158228,10.89730325,10.79462452,10.72171843,10.72675575,10.73479858,10.81483232,10.90432163,10.96706298,11.1593521,11.41353614,11.87136703,12.25263933,12.722805,13.20889227,13.67433192,14.19153595,14.64459758,15.09122078,15.42198077,15.74569418,16.08398857,16.4158764,16.69980107,16.9168472,17.06513262,17.2381172,17.40222507,17.57923398,17.73568296,17.8903144,18.02097523,18.10714281,18.16820611,NPgY
AUDBY LANE,19.60361707,19.98009517,19.76400387,19.69786182,19.71087529,19.75366552,19.91229194,20.07568272,20.18749553,20.47270178,20.77916022,21.32054788,21.76966793,22.33913607,22.95669441,23.51780556,24.19878818,24.76317315,25.35898155,25.78458325,26.22706714,26.66001594,27.10475638,27.47792635,27.81690357,28.08439168,28.37622009,28.65726205,28.94734259,29.18932799,29.47158834,29.70049477,29.83208603,29.9247312,NPgY
AUSTERFIELD,4.737368883,4.793507208,4.734950309,4.72713479,4.728267268,4.73138139,4.760149158,4.780525364,4.785562701,4.811521396,4.823109604,4.861079822,4.878165284,4.910885904,4.953254272,4.977137205,5.035755752,5.069833935,5.124717477,5.151281284,5.187597899,5.215370673,5.253391507,5.277343213,5.318069215,5.353319618,5.390774557,5.427769451,5.466503164,5.494150137,5.542298018,5.57935418,5.593577893,5.607831169,NPgY
BAILIFF BRIDGE,8.618186196,8.570713914,8.471198891,8.37891321,8.337254753,8.32102455,8.350027275,8.396864065,8.410343279,8.471152964,8.57220823,8.836322274,9.032551414,9.296908091,9.578304546,9.840901854,10.14003726,10.39561828,10.64625007,10.8307582,11.01692999,11.21618461,11.41066595,11.57156535,11.71641883,11.81216317,11.92606261,12.0338003,12.15153599,12.26331699,12.37181292,12.4647635,12.52830928,12.57558028,NPgY
BALBY,13.3780027,13.7548441,13.58486237,13.5631936,13.56254701,13.57449665,13.65614604,13.7152485,13.72929556,13.80595907,13.83294026,13.92689646,13.96391338,14.04299744,14.14987728,14.20151828,14.35264488,14.43452001,14.5773556,14.64170345,14.73789344,14.80832986,14.90884342,14.97016839,15.08270238,15.18231543,15.28728697,15.3911978,15.49953441,15.57619936,15.71259147,15.81739167,15.85711518,15.89765259,NPgY
BALME STREET,12.75906987,12.84743395,12.68518773,12.62571487,12.59896841,12.58988787,12.64594183,12.69248336,12.69166018,12.72974242,12.74980725,12.88000048,12.93978706,13.05327795,13.19250764,13.28600955,13.46282711,13.57696625,13.73380789,13.81859159,13.92626635,14.02122991,14.13662803,14.21287124,14.33156814,14.42429959,14.52736478,14.62791466,14.73588472,14.82240746,14.95043843,15.0520057,15.09878694,15.1430049,NPgY
BARNBURGH,8.925718293,8.895264002,8.819316655,8.755906708,8.764605505,8.781801769,8.855944047,8.942654782,9.006564019,9.204180776,9.460846116,9.906685563,10.28585862,10.74685,11.22044788,11.67861288,12.17468453,12.61655342,13.04378774,13.3652806,13.67923261,14.01095408,14.33215846,14.610953,14.81317527,14.94913394,15.10888817,15.25992063,15.42320629,15.56970406,15.70598021,15.82280853,15.90435919,15.96099,NPgY
BARNOLDSWICK,8.866555573,8.938103806,8.83022837,8.798830548,8.79217186,8.793638885,8.843625873,8.886401918,8.900193262,8.955030863,9.003402153,9.129302598,9.210070138,9.330451282,9.467970287,9.575224867,9.741327679,9.860941369,10.00886612,10.09893135,10.20196656,10.29546592,10.40231429,10.48084903,10.57815296,10.6557082,10.74063975,10.82329863,10.91041871,10.97949363,11.07738156,11.1548973,11.19170173,11.2234124,NPgY
BARNSLEY,16.86991797,18.9092753,18.70117872,18.64815555,18.63965935,18.65593762,18.75923739,18.847531,18.87678246,19.01980522,19.12679127,19.36901333,19.52549912,19.75303714,20.0128023,20.20798351,20.51809327,20.73980642,21.01969149,21.18467152,21.38304971,21.56232536,21.7692667,21.92109888,22.09997812,22.2423418,22.39900684,22.55181709,22.7145262,22.83966007,23.02213243,23.16688415,23.23426106,23.29641691,NPgY
BARNSLEY ROAD,7.333386542,7.320787386,7.235670048,7.172184514,7.149082846,7.14593659,7.182340854,7.229488785,7.250475652,7.33499768,7.441108939,7.669504693,7.845732329,8.075187936,8.317628253,8.54009056,8.7983003,9.017477116,9.237979902,9.396307791,9.559891754,9.730771975,9.900489069,10.04115369,10.16284959,10.24616891,10.34372335,10.4364584,10.53722895,10.62840177,10.72203609,10.80126092,10.85268541,10.89200352,NPgY
BARROW,8.764250869,9.6049628,9.516214025,9.455501655,9.447221028,9.447034038,9.498689762,9.557875423,9.589579609,9.705865766,9.864098953,10.17146355,10.41632907,10.72634557,11.04728544,11.35048395,11.69710845,11.99509714,12.29406028,12.51093587,12.72345383,12.94488303,13.16468183,13.34842804,13.4980518,13.59897003,13.71761971,13.83030843,13.95290309,14.06127656,14.17315959,14.26705839,14.32640167,14.37027796,NPgY
BARUGH 66/11KV,18.5889641,18.8652741,18.66134986,18.55168386,18.53833159,18.56870221,18.69914587,18.8443792,18.92705182,19.23314728,19.57135696,20.18477529,20.67863303,21.29916514,21.94988639,22.54473421,23.24096351,23.83239991,24.4382944,24.86893615,25.31609914,25.77347042,26.23375598,26.61850868,26.9328908,27.15556973,27.41216868,27.6572258,27.92153963,28.1482475,28.39276894,28.59710458,28.72334718,28.82090046,NPgY
BARWICK,12.8787818,16.52779038,16.38881208,16.27027244,16.23114966,16.23332946,16.30756608,16.41307292,16.47635642,16.66198639,16.91020935,17.40591162,17.81175543,18.32733245,18.87138846,19.38899002,19.96255091,20.46284114,20.94955513,21.3160141,21.68222514,22.06710046,22.4410403,22.76153392,23.02730806,23.21387112,23.42854491,23.63215595,23.8487174,24.04852204,24.24079077,24.40419399,24.51661153,24.59392045,NPgY
BASLOW ROAD,9.254711887,9.227765468,9.143706721,9.072919,9.065052942,9.07946979,9.144471108,9.225615631,9.27467278,9.46251312,9.696618966,10.11066195,10.45379749,10.8760651,11.30934359,11.72431529,12.1803013,12.58270418,12.97546409,13.26672221,13.55283672,13.85539687,14.15019701,14.40268524,14.59002121,14.7136881,14.86059714,14.99950001,15.15127558,15.28731591,15.4168284,15.52773758,15.60349852,15.65843373,NPgY
BATLEY,21.0296044,21.12592202,20.88224692,20.78143072,20.76379157,20.79330834,20.94357288,21.10885281,21.21500483,21.46839475,21.74587762,22.28886548,22.7297608,23.30368814,23.93531874,24.50549853,25.19890438,25.77039793,26.370085,26.80110678,27.25541977,27.70235078,28.15889475,28.54089855,28.90589205,29.19421643,29.50860532,29.81102851,30.12237743,30.38983219,30.69480185,30.9434914,31.09090201,31.19383877,NPgY
BEAL,10.18107478,10.22809054,10.11619804,10.06946183,10.07275069,10.08128382,10.14930941,10.21496335,10.24868925,10.40071554,10.56474606,10.8562863,11.08307606,11.36872756,11.66578516,11.93282849,12.26108086,12.53318805,12.82413339,13.02153855,13.224334,13.42796329,13.6394173,13.81060108,13.95116641,14.04846638,14.16219207,14.27127356,14.39125923,14.48800202,14.60414056,14.69941438,14.75148253,14.79573454,NPgY
BEESTON ROYDS 33/11KV,5.461864829,5.487548775,5.422369961,5.393461548,5.385139721,5.387211424,5.417648677,5.448234617,5.458812886,5.516105471,5.57185369,5.688959862,5.772723192,5.885563006,6.007394331,6.110892018,6.247679059,6.355847871,6.476367872,6.555097553,6.641132609,6.725842168,6.815983918,6.886451201,6.954453964,7.003594989,7.060002193,7.114351592,7.173514538,7.222038564,7.282827081,7.332439643,7.359065212,7.382224934,NPgY
BEESTON ROYDS 6/7,21.71218294,22.69947734,22.44048514,22.38126939,22.38252398,22.41947001,22.57696929,22.72563784,22.81020207,23.04239421,23.24726767,23.64312955,23.94540761,24.35331482,24.81540689,25.20201677,25.73401266,26.14338685,26.61491993,26.92725071,27.27578276,27.5986941,27.94981988,28.2295053,28.52939419,28.77750134,29.04354066,29.3018703,29.56736203,29.78051577,30.06127647,30.28476079,30.39980126,30.4880967,NPgY
BEIGHTON,19.2168066,20.14286323,19.92342598,19.82245154,19.80241181,19.81468456,19.92942301,20.04310524,20.08956035,20.30634877,20.53114732,20.99011547,21.33009183,21.77907701,22.25911914,22.67693007,23.20861328,23.63815445,24.1042107,24.41640018,24.75144601,25.08545036,25.43462755,25.71277992,25.97023479,26.15478123,26.36702231,26.57092102,26.79235305,26.9771718,27.19904973,27.38124994,27.4829913,27.56838348,NPgY
BELLHOUSE ROAD,13.02861187,12.9856885,12.83924056,12.71969632,12.67974587,12.67885794,12.74744377,12.83981518,12.8847655,13.06376391,13.29048457,13.75455916,14.1206407,14.58879877,15.078724,15.53488682,16.05069928,16.49626071,16.93654553,17.25774606,17.5858171,17.93229243,18.2724823,18.55831221,18.79171424,18.94818333,19.13321388,19.30858705,19.50013458,19.6747467,19.84640329,19.99317662,20.09214978,20.16698179,NPgY
BELMONT AVENUE,19.20915226,19.22129253,19.01267239,18.8822749,18.84506648,18.85404279,18.96529028,19.09522792,19.1588693,19.36682115,19.62351267,20.17373863,20.60119961,21.1621369,21.76418331,22.31613045,22.96751967,23.51440823,24.07212275,24.47384476,24.88755058,25.31153107,25.73644917,26.08884241,26.40874391,26.63905747,26.90173619,27.15248087,27.41953126,27.65760796,27.91171966,28.12355019,28.25630428,28.35403522,NPgY
