Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BOLDON DOWNHILL,29902,29209,28698,27803,27103,26502,25984,25491,24758,23870,23082,23405,22882,22654,22301,21963,21678,21499,21313,21153,21022,20890,20772,20631,20443,20373,20236,20194,20244,20292,20423,20538,20656,20817,NPgN
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,10349,10109,9933,9623,9380,9173,8993,8823,8569,8262,7989,8101,7920,7841,7719,7602,7503,7441,7376,7321,7276,7230,7189,7140,7076,7051,7004,6989,7007,7023,7068,7108,7149,7205,NPgN
BOWESFIELD 33/11KV,25655,25060,24622,23854,23253,22738,22294,21871,21242,20480,19804,20081,19632,19436,19134,18844,18599,18446,18286,18149,18036,17923,17822,17700,17540,17480,17362,17326,17369,17410,17522,17621,17722,17860,NPgN
BOWESFIELD 66/11KV,20152,19685,19341,18738,18266,17861,17512,17180,16686,16087,15556,15774,15421,15267,15030,14802,14610,14489,14364,14256,14168,14079,13999,13904,13778,13730,13638,13610,13643,13676,13764,13842,13921,14029,NPgN
BRANCEPETH,47826,46716,45899,44468,43348,42388,41559,40770,39598,38177,36917,37435,36598,36232,35668,35128,34672,34386,34087,33832,33622,33412,33223,32997,32697,32585,32365,32298,32378,32455,32664,32849,33037,33294,NPgN
BREAMISH STREET,20331,19860,19512,18904,18428,18019,17667,17332,16834,16230,15694,15914,15558,15403,15163,14933,14739,14618,14491,14382,14293,14204,14123,14027,13900,13852,13759,13730,13764,13797,13886,13964,14044,14154,NPgN
BRENDA TRADING,50498,49326,48464,46953,45770,44756,43881,43048,41811,40310,38980,39526,38643,38256,37661,37091,36609,36307,35992,35722,35501,35279,35079,34840,34524,34405,34174,34103,34187,34268,34489,34684,34883,35154,NPgN
CAMPLESHON ROAD,41200,40244,39541,38308,37343,36516,35801,35122,34112,32888,31803,32249,31528,31213,30727,30261,29869,29622,29365,29145,28964,28783,28620,28425,28167,28071,27882,27824,27892,27958,28139,28298,28460,28682,NPgN
CARLEY HILL,45257,44207,43434,42080,41020,40111,39327,38581,37471,36127,34934,35424,34632,34286,33752,33241,32810,32539,32257,32015,31816,31617,31438,31224,30941,30835,30627,30563,30639,30711,30910,31084,31262,31506,NPgN
CARLIN HOW T3 T4,37184,36321,35686,34574,33703,32956,32312,31699,30787,29683,28703,29105,28455,28170,27732,27312,26957,26735,26503,26304,26141,25978,25831,25654,25422,25334,25164,25111,25174,25233,25396,25540,25686,25886,NPgN
CARR HILL,57289,55961,54982,53268,51926,50775,49783,48838,47434,45732,44223,44842,43840,43402,42726,42079,41533,41190,40833,40527,40276,40024,39797,39526,39167,39033,38770,38689,38785,38877,39128,39349,39574,39882,NPgN
CATTERICK CAMP,33257,32486,31917,30922,30144,29476,28899,28351,27536,26548,25672,26031,25449,25195,24803,24427,24110,23911,23704,23526,23380,23234,23103,22945,22737,22659,22506,22459,22515,22568,22714,22842,22973,23152,NPgN
CLOSE,20338,19867,19519,18911,18434,18026,17673,17338,16840,16235,15700,15919,15564,15408,15168,14939,14745,14623,14496,14387,14298,14209,14128,14032,13905,13857,13764,13735,13769,13802,13891,13969,14049,14159,NPgN
CONEYTHORPE,27153,26524,26060,25247,24611,24066,23595,23148,22482,21676,20960,21254,20779,20571,20251,19944,19685,19523,19353,19208,19089,18970,18863,18734,18564,18500,18376,18337,18383,18426,18545,18650,18757,18903,NPgN
CONSETT,59325,57949,56936,55161,53771,52580,51552,50574,49120,47357,45794,46436,45398,44944,44245,43574,43009,42654,42284,41967,41707,41446,41211,40930,40559,40420,40148,40064,40163,40258,40518,40747,40981,41300,NPgN
CORPORATION STREET,17455,17050,16752,16229,15821,15470,15168,14880,14452,13933,13474,13662,13357,13223,13018,12820,12654,12550,12441,12347,12271,12194,12125,12043,11933,11892,11812,11788,11817,11845,11921,11989,12057,12151,NPgN
COWTON,3430,3351,3292,3190,3109,3040,2981,2924,2840,2738,2648,2685,2625,2599,2558,2520,2487,2466,2445,2427,2412,2397,2383,2367,2345,2337,2321,2317,2322,2328,2343,2356,2370,2388,NPgN
CRAMLINGTON T1 T3,15252,14898,14637,14181,13824,13517,13253,13002,12628,12175,11773,11938,11671,11554,11375,11202,11057,10966,10870,10789,10722,10655,10595,10523,10427,10391,10321,10300,10325,10350,10417,10475,10535,10618,NPgN
CRAMLINGTON T2 T4,14828,14484,14230,13787,13439,13142,12885,12640,12277,11836,11446,11606,11347,11233,11058,10891,10750,10661,10568,10489,10424,10359,10300,10230,10137,10102,10034,10014,10038,10062,10127,10184,10243,10322,NPgN
DARLEY,11573,11305,11107,10761,10490,10257,10057,9866,9582,9238,8934,9059,8856,8768,8631,8500,8390,8321,8249,8187,8136,8085,8040,7985,7912,7885,7832,7816,7835,7854,7904,7949,7994,8057,NPgN
DARLINGTON 132/6KV,16486,16103,15822,15328,14942,14611,14325,14054,13650,13160,12725,12904,12615,12489,12295,12109,11951,11853,11750,11662,11590,11517,11452,11374,11271,11232,11156,11133,11161,11187,11259,11323,11388,11477,NPgN
DARLINGTON 33/11KV,30625,29914,29391,28475,27758,27143,26612,26107,25356,24447,23640,23971,23435,23201,22840,22494,22202,22019,21828,21664,21530,21395,21274,21129,20937,20865,20725,20682,20733,20782,20916,21034,21155,21320,NPgN
DARLINGTON CENTRAL 33/11KV,14388,14054,13808,13378,13041,12752,12503,12265,11913,11485,11106,11262,11010,10900,10730,10568,10431,10345,10255,10178,10115,10052,9995,9927,9837,9803,9737,9717,9741,9764,9827,9882,9939,10016,NPgN
DARLINGTON EAST,26193,25586,25138,24354,23741,23215,22761,22329,21687,20909,20219,20502,20044,19843,19535,19239,18989,18833,18669,18529,18414,18299,18196,18072,17907,17846,17726,17689,17733,17775,17889,17991,18094,18235,NPgN
DARLINGTON WEST,45369,44317,43542,42184,41122,40210,39424,38676,37564,36216,35021,35512,34718,34371,33836,33324,32891,32620,32336,32094,31895,31696,31516,31302,31017,30911,30703,30639,30715,30787,30986,31161,31340,31584,NPgN
DENWICK,67942,66366,65205,63172,61581,60217,59039,57919,56254,54235,52445,53180,51992,51472,50671,49903,49256,48849,48425,48062,47764,47466,47197,46875,46450,46291,45979,45883,45997,46105,46403,46665,46933,47298,NPgN
DUNSTON 66/11KV,22266,21750,21369,20703,20182,19735,19349,18982,18436,17774,17188,17428,17039,16869,16606,16355,16142,16009,15870,15751,15654,15556,15468,15362,15223,15171,15068,15037,15074,15110,15207,15293,15381,15501,NPgN
DUNSTON 66/20KV,45473,44418,43641,42281,41216,40302,39514,38765,37650,36299,35101,35593,34798,34450,33914,33400,32966,32694,32411,32168,31968,31768,31589,31373,31089,30982,30773,30709,30785,30858,31057,31233,31412,31656,NPgN
DURHAM EAST,21600,21099,20730,20084,19578,19144,18770,18414,17884,17243,16673,16907,16529,16364,16109,15865,15659,15530,15395,15280,15185,15090,15005,14903,14767,14717,14618,14587,14623,14658,14752,14836,14921,15037,NPgN
EASTFIELD,39337,38424,37752,36575,35654,34864,34182,33534,32570,31401,30365,30790,30102,29801,29337,28893,28518,28283,28037,27827,27655,27482,27326,27140,26894,26801,26621,26565,26631,26694,26866,27018,27173,27385,NPgN
EASTGATE CEMENT,6580,6428,6315,6119,5964,5832,5718,5610,5448,5253,5080,5151,5036,4985,4908,4833,4771,4731,4690,4655,4626,4597,4571,4540,4499,4483,4453,4444,4455,4466,4494,4520,4546,4581,NPgN
EDUCATIONAL PRECINCT,28203,27549,27067,26224,25563,24997,24508,24043,23352,22514,21771,22076,21582,21366,21034,20715,20446,20278,20102,19951,19828,19703,19592,19458,19282,19216,19086,19047,19094,19139,19262,19371,19482,19634,NPgN
ELVINGTON,8574,8375,8229,7972,7772,7599,7451,7309,7099,6844,6619,6711,6561,6496,6395,6298,6216,6165,6111,6065,6028,5990,5956,5916,5862,5842,5802,5790,5805,5818,5856,5889,5923,5969,NPgN
FARADAY STREET,47317,46219,45411,43995,42887,41937,41117,40337,39177,37771,36524,37036,36208,35846,35289,34754,34303,34020,33725,33472,33265,33056,32869,32645,32349,32238,32021,31954,32033,32109,32316,32499,32685,32940,NPgN
FAWDON T1,27569,26930,26459,25634,24989,24435,23957,23503,22827,22008,21281,21580,21097,20886,20561,20250,19987,19822,19650,19503,19382,19261,19152,19021,18849,18784,18657,18619,18665,18709,18829,18936,19044,19193,NPgN
FISHBURN,45117,44071,43300,41950,40894,39987,39205,38462,37356,36015,34827,35315,34525,34180,33648,33139,32709,32439,32157,31916,31718,31520,31342,31128,30845,30740,30533,30469,30544,30617,30814,30989,31166,31409,NPgN
FLATWORTH CENTRAL,20618,20140,19788,19171,18688,18274,17917,17577,17071,16459,15916,16139,15778,15620,15377,15144,14948,14824,14696,14585,14495,14404,14323,14225,14096,14048,13953,13924,13959,13992,14082,14161,14243,14354,NPgN
FOSS ISLANDS,44424,43393,42634,41305,40265,39373,38603,37870,36782,35462,34291,34772,33995,33655,33131,32629,32206,31940,31663,31425,31231,31035,30860,30649,30371,30267,30063,30001,30075,30146,30341,30512,30687,30926,NPgN
FOSSWAY 33/11KV,49420,48274,47430,45951,44794,43801,42945,42130,40919,39451,38149,38683,37818,37440,36858,36299,35828,35533,35224,34960,34744,34526,34331,34097,33787,33672,33445,33375,33458,33537,33753,33944,34139,34405,NPgN
FOURSTONES 20KV,43207,42205,41467,40174,39163,38295,37546,36834,35775,34491,33353,33820,33064,32733,32224,31736,31324,31066,30796,30565,30376,30186,30015,29810,29540,29438,29240,29179,29252,29321,29510,29677,29847,30079,NPgN
FYLANDS BRIDGE,42743,41752,41022,39743,38742,37884,37143,36438,35390,34121,32994,33457,32709,32382,31878,31395,30988,30732,30465,30237,30050,29862,29693,29490,29223,29122,28926,28866,28937,29006,29193,29358,29526,29756,NPgN
GALE LANE,31435,30706,30169,29229,28492,27861,27316,26798,26028,25094,24265,24605,24055,23815,23444,23089,22790,22602,22405,22237,22100,21961,21837,21688,21491,21418,21273,21229,21282,21332,21470,21591,21715,21884,NPgN
GARWOOD STREET,33559,32780,32207,31203,30417,29743,29161,28608,27786,26789,25905,26267,25680,25424,25028,24649,24329,24128,23919,23739,23592,23445,23312,23153,22943,22865,22710,22663,22719,22773,22920,23050,23182,23362,NPgN
GATESHEAD CENTRAL,20477,20002,19652,19040,18560,18149,17794,17456,16954,16346,15807,16028,15670,15513,15272,15040,14845,14723,14595,14485,14396,14306,14225,14128,14000,13952,13858,13829,13863,13896,13985,14065,14145,14255,NPgN
GATESHEAD EAST,1964,1919,1885,1826,1780,1741,1707,1674,1626,1568,1516,1537,1503,1488,1465,1443,1424,1412,1400,1389,1381,1372,1364,1355,1343,1338,1329,1326,1330,1333,1341,1349,1357,1367,NPgN
GOSFORTH 33/11KV,18022,17604,17296,16757,16335,15973,15661,15364,14922,14387,13912,14107,13791,13653,13441,13237,13066,12958,12845,12749,12670,12591,12520,12434,12321,12279,12196,12171,12201,12230,12309,12379,12449,12546,NPgN
GRANGETOWN,34130,33338,32755,31734,30935,30249,29658,29095,28258,27244,26345,26714,26117,25856,25454,25068,24743,24539,24326,24143,23994,23844,23709,23547,23334,23254,23097,23049,23106,23160,23310,23442,23576,23760,NPgN
GREATHAM,4131,4035,3964,3841,3744,3661,3589,3521,3420,3297,3188,3233,3161,3129,3081,3034,2995,2970,2944,2922,2904,2886,2869,2850,2824,2814,2795,2789,2796,2803,2821,2837,2853,2876,NPgN
GUISBOROUGH T1 T2,46985,45895,45092,43687,42586,41643,40828,40054,38902,37506,36268,36776,35955,35595,35041,34510,34062,33782,33488,33237,33031,32825,32639,32416,32122,32012,31796,31730,31809,31884,32090,32271,32456,32709,NPgN
HARLOW GREEN,49401,48255,47411,45933,44776,43784,42928,42113,40902,39435,38133,38667,37803,37425,36843,36285,35814,35518,35210,34946,34730,34512,34317,34083,33774,33658,33431,33362,33444,33523,33740,33931,34125,34391,NPgN
HARMIRE BRIDGE,41243,40286,39582,38348,37382,36554,35839,35159,34148,32923,31836,32282,31561,31245,30759,30293,29900,29653,29396,29175,28995,28813,28650,28455,28197,28100,27911,27853,27922,27988,28168,28328,28490,28712,NPgN
HARRATON,29535,28850,28345,27462,26770,26177,25665,25178,24454,23577,22798,23118,22601,22375,22027,21693,21412,21235,21051,20893,20764,20634,20517,20377,20192,20123,19987,19946,19995,20042,20172,20286,20402,20561,NPgN
HARROGATE 132/11KV,60637,59231,58195,56381,54961,53743,52692,51692,50206,48405,46807,47463,46402,45938,45223,44538,43960,43598,43219,42895,42629,42363,42123,41836,41456,41314,41036,40950,41052,41149,41414,41649,41887,42213,NPgN
HARROGATE WEST,16404,16023,15743,15252,14868,14539,14254,13984,13582,13095,12662,12840,12553,12427,12234,12049,11892,11794,11692,11604,11532,11460,11395,11318,11215,11176,11101,11078,11105,11132,11204,11267,11331,11420,NPgN
HARTMOOR 66/20KV,57470,56137,55155,53436,52090,50936,49940,48992,47584,45876,44362,44984,43978,43539,42861,42212,41664,41320,40962,40654,40403,40150,39923,39651,39291,39156,38892,38811,38907,38999,39251,39473,39699,40008,NPgN
HAWTHORN PIT,58916,57549,56543,54780,53400,52217,51196,50225,48781,47030,45478,46115,45085,44634,43939,43274,42712,42360,41992,41677,41419,41160,40927,40648,40279,40141,39871,39788,39886,39980,40239,40466,40698,41015,NPgN
HAXBY ROAD T2 T3,36277,35436,34816,33731,32881,32153,31524,30926,30037,28959,28003,28395,27761,27483,27056,26646,26300,26083,25857,25663,25504,25344,25201,25029,24802,24717,24550,24499,24560,24618,24777,24917,25060,25255,NPgN
HEBBURN,6365,6218,6109,5919,5770,5642,5531,5426,5270,5081,4914,4982,4871,4822,4747,4675,4615,4577,4537,4503,4475,4447,4422,4392,4352,4337,4308,4299,4309,4320,4348,4372,4397,4431,NPgN
HEBBURN WEST,2674,2612,2566,2486,2424,2370,2324,2280,2214,2135,2064,2093,2046,2026,1994,1964,1939,1923,1906,1892,1880,1868,1858,1845,1828,1822,1810,1806,1810,1815,1826,1837,1847,1862,NPgN
HEDWORTH,29998,29303,28790,27893,27190,26588,26068,25573,24838,23947,23156,23481,22956,22726,22373,22034,21748,21569,21381,21221,21090,20958,20839,20697,20509,20439,20301,20259,20309,20357,20488,20604,20722,20884,NPgN
HEIGHINGTON,69,68,67,64,63,61,60,59,57,55,53,54,53,53,52,51,50,50,49,49,49,48,48,48,47,47,47,47,47,47,47,48,48,48,NPgN
HEXHAM,45505,44449,43672,42310,41245,40331,39542,38792,37677,36325,35126,35618,34822,34474,33937,33423,32990,32717,32433,32190,31991,31791,31611,31395,31110,31004,30795,30731,30807,30880,31079,31255,31434,31679,NPgN
HIGH BARMSTON,27452,26816,26347,25525,24882,24331,23855,23403,22730,21914,21191,21488,21008,20797,20474,20164,19902,19738,19567,19420,19300,19179,19070,18940,18768,18704,18578,18539,18585,18629,18749,18855,18964,19111,NPgN
HIGH FLATTS,43799,42783,42035,40724,39698,38819,38060,37338,36264,34963,33809,34283,33516,33181,32665,32170,31753,31491,31217,30983,30791,30599,30426,30218,29944,29841,29640,29579,29652,29722,29914,30083,30255,30491,NPgN
HOUGHTON,39644,38724,38047,36861,35932,35136,34449,33795,32824,31646,30602,31030,30337,30033,29566,29118,28740,28503,28256,28044,27870,27696,27539,27351,27103,27010,26828,26773,26839,26902,27076,27229,27385,27598,NPgN
HOWDON,11273,11011,10819,10482,10218,9991,9796,9610,9334,8999,8702,8824,8626,8540,8407,8280,8173,8105,8035,7975,7925,7876,7831,7778,7707,7681,7629,7613,7632,7650,7699,7743,7787,7848,NPgN
HUNTINGTON NEW LANE,28920,28250,27755,26890,26213,25632,25131,24654,23945,23086,22324,22637,22131,21910,21569,21242,20966,20793,20613,20458,20332,20204,20090,19953,19772,19704,19571,19531,19579,19625,19752,19864,19978,20133,NPgN
HUSTHWAITE 33/11KV,37512,36642,36001,34879,34000,33247,32597,31978,31059,29945,28956,29362,28706,28419,27976,27553,27195,26971,26737,26536,26372,26207,26059,25881,25646,25558,25386,25333,25396,25456,25620,25765,25913,26114,NPgN
JARROW,8632,8431,8284,8026,7824,7650,7501,7358,7147,6890,6663,6756,6605,6539,6438,6340,6258,6206,6152,6106,6068,6030,5996,5955,5901,5881,5841,5829,5844,5857,5895,5929,5963,6009,NPgN
KENTON,39643,38724,38046,36860,35932,35136,34449,33795,32823,31646,30601,31030,30336,30033,29566,29118,28740,28503,28255,28044,27870,27696,27539,27351,27103,27010,26828,26772,26838,26902,27076,27229,27385,27598,NPgN
KIELDER,2786,2722,2674,2591,2526,2470,2421,2375,2307,2224,2151,2181,2132,2111,2078,2047,2020,2003,1986,1971,1959,1947,1936,1922,1905,1898,1886,1882,1886,1891,1903,1914,1925,1940,NPgN
KILLINGWORTH,30822,30107,29580,28658,27936,27317,26783,26275,25520,24604,23792,24125,23586,23350,22987,22639,22345,22161,21968,21803,21668,21533,21411,21265,21072,21000,20858,20815,20866,20916,21051,21170,21291,21457,NPgN
KIRBYMOORSIDE,24250,23688,23273,22548,21980,21493,21073,20673,20078,19358,18719,18981,18557,18372,18086,17812,17581,17436,17284,17155,17048,16942,16846,16731,16579,16522,16411,16377,16417,16456,16562,16656,16751,16882,NPgN
LINTON 66/20KV,23631,23083,22679,21972,21419,20944,20534,20145,19566,18864,18241,18497,18083,17902,17624,17357,17132,16990,16843,16717,16613,16509,16416,16304,16156,16100,15992,15959,15998,16036,16139,16231,16324,16451,NPgN
LONGBENTON,43171,42170,41432,40141,39130,38263,37514,36803,35745,34462,33325,33792,33036,32706,32197,31709,31298,31040,30770,30539,30350,30160,29990,29785,29515,29414,29216,29155,29227,29296,29485,29652,29822,30054,NPgN
LOW SPENNYMOOR,23036,22501,22108,21419,20879,20416,20017,19637,19073,18388,17782,18031,17628,17451,17180,16920,16700,16562,16419,16295,16195,16093,16002,15893,15749,15695,15589,15557,15595,15632,15733,15822,15913,16036,NPgN
LYNEMOUTH,3860,3770,3704,3589,3498,3421,3354,3290,3196,3081,2979,3021,2954,2924,2879,2835,2798,2775,2751,2730,2714,2697,2681,2663,2639,2630,2612,2607,2613,2619,2636,2651,2666,2687,NPgN
MADDISON STREET,49312,48168,47326,45850,44695,43705,42850,42037,40829,39364,38065,38598,37735,37358,36777,36220,35750,35455,35147,34883,34667,34450,34255,34022,33713,33598,33371,33302,33384,33463,33679,33870,34064,34329,NPgN
MALLEABLE,22408,21889,21506,20835,20310,19860,19472,19103,18553,17888,17297,17540,17148,16976,16712,16459,16245,16111,15971,15852,15753,15655,15566,15460,15320,15267,15165,15133,15170,15206,15304,15391,15479,15600,NPgN
MALTON,47439,46339,45528,44109,42998,42045,41223,40441,39278,37869,36619,37132,36302,35939,35380,34844,34392,34108,33812,33559,33351,33142,32955,32730,32433,32322,32104,32037,32116,32192,32400,32583,32770,33025,NPgN
MEADOWFIELD,13122,12818,12594,12201,11894,11630,11403,11186,10865,10475,10129,10271,10042,9941,9786,9638,9513,9435,9353,9283,9225,9167,9116,9053,8971,8940,8880,8862,8884,8905,8962,9013,9065,9135,NPgN
MELROSEGATE 33/11KV,24480,23912,23494,22762,22188,21697,21272,20869,20269,19542,18897,19161,18733,18546,18257,17981,17747,17601,17448,17317,17210,17102,17006,16890,16736,16679,16567,16532,16573,16612,16719,16814,16910,17042,NPgN
MILLBANK LANE,37419,36551,35911,34792,33916,33164,32516,31899,30982,29870,28884,29289,28634,28348,27907,27484,27127,26904,26670,26470,26306,26141,25994,25816,25582,25494,25323,25270,25332,25392,25556,25701,25848,26049,NPgN
MONKSEATON,48179,47062,46239,44797,43669,42701,41866,41072,39891,38460,37190,37711,36869,36500,35932,35388,34928,34640,34339,34082,33871,33659,33469,33240,32939,32826,32605,32537,32617,32694,32906,33092,33281,33540,NPgN
MOOR MONKTON PUMPS,3807,3718,3653,3539,3450,3374,3308,3245,3152,3039,2938,2980,2913,2884,2839,2796,2760,2737,2713,2693,2676,2659,2644,2626,2602,2594,2576,2571,2577,2583,2600,2615,2630,2650,NPgN
MORPETH,39649,38730,38052,36866,35938,35141,34454,33800,32829,31651,30606,31035,30341,30038,29570,29123,28745,28507,28260,28048,27874,27700,27543,27355,27107,27014,26832,26776,26843,26906,27080,27233,27389,27602,NPgN
MOUNT ROAD,41834,40864,40149,38897,37918,37077,36352,35663,34637,33395,32292,32745,32013,31693,31200,30727,30328,30078,29817,29593,29410,29226,29061,28863,28601,28503,28311,28252,28322,28389,28572,28733,28898,29123,NPgN
NEWBURN HAUGH,15356,15000,14738,14278,13919,13610,13344,13091,12715,12258,11854,12020,11751,11634,11453,11279,11133,11041,10945,10863,10796,10728,10668,10595,10499,10463,10392,10371,10396,10421,10488,10547,10608,10691,NPgN
NEWBY,33484,32708,32136,31134,30350,29677,29097,28545,27724,26729,25847,26209,25624,25367,24973,24594,24275,24075,23866,23687,23540,23393,23261,23102,22892,22814,22660,22613,22669,22723,22869,22999,23130,23311,NPgN
NEWCASTLE AIRPORT,25212,24627,24197,23442,22852,22346,21909,21493,20875,20126,19462,19734,19293,19100,18803,18518,18278,18127,17970,17835,17725,17614,17514,17395,17237,17178,17062,17027,17069,17109,17219,17317,17416,17552,NPgN
NEWTON AYCLIFFE SOUTH,9438,9219,9058,8776,8555,8365,8201,8046,7814,7534,7285,7388,7222,7150,7039,6932,6842,6786,6727,6677,6635,6594,6556,6512,6453,6430,6387,6374,6390,6405,6446,6483,6520,6570,NPgN
NORTH STREET,23054,22519,22125,21435,20895,20432,20033,19653,19088,18403,17796,18045,17642,17465,17193,16933,16713,16575,16431,16308,16207,16106,16015,15906,15761,15707,15601,15569,15607,15644,15745,15834,15925,16049,NPgN
NORTH TEES T1 T2,4194,4096,4025,3899,3801,3717,3644,3575,3472,3348,3237,3283,3209,3177,3128,3080,3040,3015,2989,2967,2948,2930,2913,2893,2867,2857,2838,2832,2839,2846,2864,2880,2897,2919,NPgN
NORTH TEES T3 T4,15678,15314,15046,14577,14210,13895,13623,13365,12981,12515,12102,12271,11997,11877,11692,11515,11366,11272,11174,11090,11022,10953,10891,10817,10718,10682,10610,10588,10614,10639,10708,10768,10830,10914,NPgN
NORTHALLERTON,32144,31398,30849,29887,29134,28489,27932,27402,26614,25659,24812,25160,24598,24352,23973,23610,23303,23111,22910,22738,22598,22456,22329,22177,21976,21900,21753,21708,21761,21813,21954,22078,22204,22377,NPgN
NORTON 132/11KV,82487,80574,79164,76696,74765,73108,71678,70319,68297,65846,63673,64565,63122,62491,61518,60587,59800,59307,58792,58351,57990,57627,57301,56910,56394,56201,55822,55706,55844,55976,56337,56656,56980,57424,NPgN
OATLANDS,21549,21049,20681,20037,19532,19099,18726,18370,17842,17202,16634,16867,16490,16325,16071,15828,15623,15494,15359,15244,15150,15055,14970,14868,14733,14682,14583,14553,14589,14623,14718,14801,14886,15002,NPgN
OFFERTON 33/11KV,40749,39804,39107,37888,36934,36115,35409,34737,33739,32528,31455,31895,31182,30871,30390,29930,29541,29298,29043,28826,28647,28468,28307,28114,27859,27763,27576,27519,27587,27652,27831,27988,28148,28368,NPgN
PALLION TRADING,31421,30692,30156,29216,28480,27849,27304,26786,26016,25082,24255,24594,24045,23804,23434,23079,22779,22591,22395,22227,22090,21952,21827,21679,21482,21408,21264,21220,21272,21322,21460,21581,21705,21874,NPgN
