Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BOWESFIELD 66/11KV,56010,56883,56448,57017,57312,57459,57613,57928,57992,57894,57830,57567,57439,57302,57012,56871,56733,56586,56438,56251,55902,55847,55496,55292,55034,54923,54668,54410,54151,53996,53551,53397,53243,52944,NPgN
BRANCEPETH,39278,39890,39586,39984,40192,40295,40402,40623,40668,40600,40555,40370,40280,40184,39981,39882,39785,39682,39579,39447,39202,39164,38918,38775,38594,38516,38337,38156,37974,37866,37554,37446,37338,37128,NPgN
BREAMISH STREET,22450,22799,22625,22853,22972,23030,23092,23218,23244,23205,23179,23073,23022,22967,22851,22795,22739,22680,22621,22546,22406,22384,22243,22162,22059,22014,21912,21808,21704,21642,21464,21402,21340,21221,NPgN
BRENDA TRADING,48795,49556,49177,49672,49930,50058,50192,50466,50522,50437,50381,50151,50040,49921,49668,49545,49425,49297,49169,49005,48701,48653,48347,48170,47946,47848,47626,47401,47176,47041,46653,46519,46384,46124,NPgN
CAMPLESHON ROAD,34256,34790,34524,34872,35053,35142,35236,35429,35468,35409,35369,35208,35130,35046,34869,34783,34698,34608,34518,34403,34190,34156,33941,33817,33659,33591,33435,33277,33119,33024,32752,32658,32563,32381,NPgN
CARLEY HILL,38215,38811,38514,38902,39104,39204,39309,39524,39568,39501,39457,39277,39191,39097,38899,38803,38709,38608,38508,38380,38142,38104,37865,37726,37550,37474,37300,37123,36947,36841,36538,36432,36327,36123,NPgN
CARLIN HOW T3 T4,25649,26048,25849,26110,26245,26312,26382,26527,26556,26512,26482,26361,26303,26240,26107,26043,25980,25912,25845,25759,25599,25574,25413,25320,25202,25151,25034,24916,24797,24726,24522,24452,24381,24244,NPgN
CARR HILL,30996,31479,31239,31553,31717,31798,31883,32058,32093,32039,32004,31858,31787,31711,31551,31473,31396,31315,31233,31129,30937,30906,30712,30599,30456,30395,30254,30111,29967,29882,29635,29550,29465,29299,NPgN
CATTERICK CAMP,48856,49618,49239,49734,49992,50120,50254,50529,50585,50500,50444,50214,50103,49983,49730,49607,49487,49358,49230,49066,48762,48714,48408,48230,48005,47908,47686,47460,47234,47100,46711,46577,46442,46182,NPgN
CLOSE,113964,115739,114855,116012,116614,116912,117224,117865,117996,117798,117667,117131,116871,116592,116002,115715,115434,115135,114835,114453,113744,113631,112917,112503,111978,111752,111233,110707,110180,109866,108960,108646,108333,107725,NPgN
CONEYTHORPE,37698,38285,37993,38376,38575,38673,38777,38989,39032,38966,38923,38746,38660,38567,38372,38277,38184,38085,37986,37860,37625,37588,37352,37215,37041,36966,36795,36621,36447,36343,36043,35939,35835,35634,NPgN
CONSETT,57058,57947,57504,58083,58385,58534,58690,59011,59077,58977,58912,58643,58514,58374,58078,57935,57794,57644,57494,57303,56948,56891,56534,56326,56064,55950,55691,55427,55164,55006,54553,54396,54239,53934,NPgN
CORPORATION STREET,42016,42670,42344,42771,42993,43103,43218,43454,43502,43429,43381,43183,43088,42985,42767,42662,42558,42447,42337,42196,41935,41893,41630,41477,41284,41200,41009,40815,40621,40505,40171,40055,39940,39716,NPgN
COWTON,3346,3398,3372,3406,3424,3433,3442,3461,3464,3459,3455,3439,3431,3423,3406,3397,3389,3380,3372,3360,3340,3336,3315,3303,3288,3281,3266,3250,3235,3226,3199,3190,3181,3163,NPgN
CRAMLINGTON T1 T3,54816,55670,55245,55801,56091,56235,56385,56693,56756,56660,56598,56340,56215,56080,55797,55659,55524,55379,55235,55052,54710,54656,54313,54113,53861,53752,53503,53250,52996,52845,52409,52259,52108,51815,NPgN
CRAMLINGTON T2 T4,54339,55186,54764,55316,55603,55745,55894,56200,56262,56168,56105,55849,55726,55592,55311,55175,55041,54898,54755,54573,54235,54181,53840,53643,53393,53285,53037,52787,52535,52386,51953,51804,51654,51365,NPgN
DARLEY,12162,12351,12257,12380,12444,12476,12510,12578,12592,12571,12557,12500,12472,12442,12379,12349,12319,12287,12255,12214,12138,12126,12050,12006,11950,11926,11870,11814,11758,11724,11628,11594,11561,11496,NPgN
DARLINGTON 132/6KV,16454,16711,16583,16750,16837,16880,16925,17018,17036,17008,16989,16911,16874,16834,16748,16707,16667,16623,16580,16525,16422,16406,16303,16243,16168,16135,16060,15984,15908,15863,15732,15686,15641,15553,NPgN
DARLINGTON 33/11KV,50950,51744,51349,51866,52135,52268,52408,52694,52753,52664,52606,52366,52250,52125,51861,51733,51607,51474,51340,51169,50852,50801,50482,50297,50062,49961,49729,49494,49259,49118,48713,48573,48433,48161,NPgN
DARLINGTON CENTRAL 33/11KV,11020,11192,11107,11218,11277,11305,11336,11398,11410,11391,11378,11327,11301,11274,11217,11190,11163,11134,11105,11068,10999,10988,10919,10879,10828,10806,10756,10705,10654,10624,10536,10506,10476,10417,NPgN
DARLINGTON EAST,58051,58955,58505,59094,59401,59553,59712,60038,60105,60004,59937,59664,59532,59390,59089,58943,58800,58647,58495,58300,57939,57882,57518,57307,57040,56924,56660,56392,56124,55964,55502,55342,55183,54873,NPgN
DARLINGTON WEST,52186,52999,52594,53124,53400,53536,53679,53973,54033,53942,53882,53636,53518,53390,53119,52988,52860,52722,52585,52410,52085,52034,51707,51517,51277,51173,50936,50695,50454,50310,49895,49751,49608,49329,NPgN
DENWICK,47672,48415,48045,48529,48781,48906,49036,49304,49359,49276,49221,48997,48889,48772,48525,48405,48287,48162,48037,47877,47580,47533,47234,47061,46842,46747,46530,46310,46090,45958,45579,45448,45317,45062,NPgN
DUNSTON 66/11KV,53924,54765,54346,54894,55178,55320,55467,55771,55833,55739,55677,55423,55300,55168,54889,54753,54620,54479,54337,54156,53820,53767,53429,53233,52985,52878,52632,52383,52134,51986,51557,51408,51260,50972,NPgN
DUNSTON 66/20KV,35081,35627,35355,35711,35896,35988,36084,36282,36322,36261,36221,36055,35976,35890,35708,35620,35533,35441,35349,35231,35013,34978,34758,34631,34470,34400,34240,34078,33916,33819,33540,33444,33347,33160,NPgN
DURHAM EAST,74587,75749,75171,75928,76322,76517,76721,77141,77226,77097,77011,76660,76490,76307,75921,75734,75550,75354,75158,74908,74443,74370,73902,73631,73288,73140,72800,72456,72111,71905,71312,71107,70902,70504,NPgN
EASTFIELD,110500,112222,111365,112486,113070,113360,113662,114284,114410,114218,114091,113571,113320,113049,112477,112199,111926,111636,111346,110975,110287,110178,109486,109084,108576,108356,107853,107343,106832,106527,105649,105345,105041,104451,NPgN
EASTGATE CEMENT,14062,14281,14172,14315,14389,14426,14464,14543,14559,14535,14519,14453,14421,14386,14313,14278,14243,14206,14169,14122,14035,14021,13933,13882,13817,13789,13725,13660,13595,13556,13444,13406,13367,13292,NPgN
EDUCATIONAL PRECINCT,51963,52772,52369,52896,53171,53307,53449,53742,53801,53711,53651,53407,53288,53161,52892,52761,52633,52497,52360,52186,51862,51811,51485,51296,51057,50954,50717,50478,50238,50094,49681,49538,49395,49118,NPgN
ELVINGTON,60802,61750,61278,61895,62216,62376,62542,62884,62954,62848,62778,62492,62354,62204,61890,61737,61587,61427,61267,61064,60685,60625,60244,60023,59743,59622,59345,59065,58784,58616,58133,57965,57798,57474,NPgN
FARADAY STREET,50305,51089,50698,51209,51475,51607,51744,52027,52085,51997,51940,51703,51588,51465,51205,51078,50954,50822,50690,50521,50208,50158,49843,49660,49429,49329,49100,48867,48635,48496,48096,47958,47819,47551,NPgN
FAWDON T1,18620,18910,18765,18954,19053,19102,19153,19257,19279,19246,19225,19137,19095,19049,18953,18906,18860,18811,18762,18700,18584,18565,18449,18381,18295,18258,18174,18088,18002,17950,17802,17751,17700,17600,NPgN
FISHBURN,53350,54181,53767,54308,54590,54730,54876,55176,55237,55144,55083,54832,54711,54580,54304,54170,54038,53898,53758,53579,53247,53194,52860,52666,52420,52314,52071,51825,51578,51431,51007,50860,50714,50429,NPgN
FLATWORTH CENTRAL,54542,55392,54969,55523,55811,55954,56103,56410,56472,56377,56315,56058,55934,55800,55518,55381,55246,55103,54959,54777,54437,54383,54041,53843,53592,53484,53235,52984,52732,52581,52148,51997,51847,51556,NPgN
FOSS ISLANDS,94476,95948,95215,96174,96673,96920,97179,97711,97819,97654,97546,97101,96886,96655,96166,95928,95695,95447,95198,94882,94294,94200,93608,93265,92830,92642,92212,91776,91339,91079,90328,90068,89808,89304,NPgN
FOSSWAY 33/11KV,43136,43808,43473,43911,44139,44252,44370,44612,44662,44587,44537,44334,44236,44130,43907,43799,43692,43579,43466,43321,43052,43010,42740,42583,42384,42298,42102,41903,41704,41585,41242,41123,41004,40774,NPgN
FOURSTONES 20KV,43616,44296,43957,44400,44630,44745,44864,45109,45159,45083,45033,44828,44729,44622,44396,44286,44179,44064,43950,43803,43532,43489,43215,43057,42856,42769,42571,42370,42168,42048,41701,41581,41461,41228,NPgN
FYLANDS BRIDGE,52420,53237,52830,53362,53639,53776,53920,54215,54275,54184,54123,53877,53757,53629,53357,53226,53096,52959,52821,52645,52319,52267,51939,51748,51507,51403,51164,50922,50680,50535,50118,49974,49830,49550,NPgN
GALE LANE,28258,28698,28479,28766,28915,28989,29066,29225,29258,29209,29176,29043,28979,28910,28763,28692,28623,28548,28474,28379,28203,28175,27998,27896,27766,27709,27581,27450,27320,27242,27017,26939,26862,26711,NPgN
GARWOOD STREET,52442,53259,52853,53385,53662,53799,53943,54238,54298,54207,54147,53900,53780,53652,53380,53248,53119,52981,52843,52668,52341,52289,51961,51770,51529,51425,51186,50944,50701,50557,50140,49995,49851,49571,NPgN
GATESHEAD CENTRAL,55876,56747,56313,56880,57175,57322,57475,57789,57853,57756,57692,57429,57302,57164,56875,56735,56597,56450,56303,56116,55768,55713,55363,55160,54903,54792,54537,54279,54021,53867,53423,53269,53115,52817,NPgN
GATESHEAD EAST,40809,41444,41128,41542,41757,41864,41976,42206,42252,42181,42135,41943,41850,41750,41538,41436,41335,41228,41121,40984,40730,40689,40434,40285,40098,40016,39831,39642,39454,39341,39017,38904,38792,38574,NPgN
GOSFORTH 33/11KV,83694,84998,84348,85198,85640,85859,86088,86559,86655,86509,86414,86020,85829,85624,85191,84980,84774,84554,84334,84053,83532,83450,82925,82621,82236,82069,81688,81302,80915,80684,80019,79789,79558,79112,NPgN
GRANGETOWN,77758,78970,78367,79156,79566,79770,79983,80420,80510,80374,80285,79919,79742,79551,79149,78953,78762,78557,78353,78092,77608,77531,77044,76761,76404,76249,75895,75536,75177,74962,74344,74130,73916,73501,NPgN
GREATHAM,133641,135724,134687,136043,136749,137099,137465,138217,138370,138138,137984,137355,137051,136723,136031,135696,135366,135015,134663,134215,133384,133252,132414,131928,131314,131048,130439,129822,129205,128836,127774,127406,127038,126325,NPgN
GUISBOROUGH T1 T2,37061,37638,37351,37727,37922,38020,38121,38329,38372,38307,38265,38090,38006,37915,37723,37630,37539,37441,37344,37220,36989,36952,36720,36585,36415,36341,36173,36002,35830,35728,35433,35331,35229,35032,NPgN
HARLOW GREEN,24655,25040,24848,25098,25229,25293,25361,25500,25528,25485,25457,25341,25284,25224,25096,25034,24974,24909,24844,24761,24608,24583,24429,24339,24226,24177,24065,23951,23837,23769,23573,23505,23437,23306,NPgN
HARMIRE BRIDGE,37509,38093,37802,38183,38381,38480,38582,38793,38836,38771,38728,38551,38466,38374,38180,38086,37993,37894,37796,37670,37437,37400,37165,37028,36856,36781,36610,36437,36264,36160,35862,35759,35656,35456,NPgN
HARRATON,71371,72483,71929,72653,73030,73217,73413,73814,73896,73772,73690,73354,73192,73016,72647,72468,72291,72104,71916,71677,71233,71162,70715,70456,70127,69985,69660,69331,69001,68804,68237,68041,67844,67463,NPgN
HARROGATE 132/11KV,90407,91816,91115,92032,92510,92747,92994,93503,93606,93449,93345,92920,92714,92492,92024,91797,91574,91336,91099,90796,90233,90144,89577,89248,88833,88653,88241,87824,87406,87157,86438,86189,85940,85458,NPgN
HARROGATE WEST,64412,65416,64916,65570,65910,66079,66255,66617,66691,66579,66505,66202,66056,65897,65564,65402,65243,65074,64905,64689,64288,64224,63821,63586,63290,63162,62869,62571,62274,62096,61584,61407,61230,60886,NPgN
HARTMOOR 66/20KV,50457,51243,50852,51364,51631,51763,51901,52185,52243,52155,52097,51859,51745,51621,51360,51233,51108,50976,50843,50674,50360,50310,49994,49810,49578,49478,49248,49015,48782,48643,48242,48103,47964,47695,NPgN
HAWTHORN PIT,43243,43917,43581,44020,44248,44362,44480,44723,44773,44698,44648,44445,44346,44240,44016,43908,43801,43687,43574,43429,43159,43117,42846,42688,42490,42404,42207,42007,41807,41688,41344,41225,41106,40875,NPgN
HAXBY ROAD T2 T3,18581,18871,18727,18915,19013,19062,19113,19218,19239,19207,19185,19098,19056,19010,18914,18867,18821,18772,18724,18661,18546,18527,18411,18343,18258,18221,18136,18050,17965,17913,17766,17714,17663,17564,NPgN
HEBBURN,9055,9196,9126,9218,9265,9289,9314,9365,9375,9360,9349,9307,9286,9264,9217,9194,9172,9148,9124,9094,9037,9029,8972,8939,8897,8879,8838,8796,8754,8729,8657,8632,8608,8559,NPgN
HEBBURN WEST,8187,8315,8251,8334,8378,8399,8421,8467,8477,8463,8453,8415,8396,8376,8334,8313,8293,8271,8250,8222,8171,8163,8112,8082,8045,8028,7991,7953,7915,7893,7828,7805,7783,7739,NPgN
HEDWORTH,23487,23853,23670,23909,24033,24094,24159,24291,24318,24277,24250,24139,24086,24028,23907,23848,23790,23728,23666,23588,23441,23418,23271,23186,23078,23031,22924,22816,22707,22642,22456,22391,22326,22201,NPgN
HEIGHINGTON,89512,90907,90212,91121,91593,91828,92073,92577,92679,92523,92421,91999,91796,91576,91113,90888,90667,90432,90197,89897,89339,89251,88690,88364,87953,87775,87367,86954,86540,86294,85582,85335,85089,84612,NPgN
HEXHAM,123592,125517,124558,125813,126465,126789,127128,127823,127965,127750,127608,127026,126745,126442,125802,125491,125186,124862,124537,124122,123353,123231,122457,122007,121439,121193,120630,120060,119488,119148,118165,117825,117485,116825,NPgN
HIGH BARMSTON,89398,90791,90098,91005,91477,91711,91956,92459,92561,92406,92303,91883,91679,91460,90997,90772,90552,90317,90082,89782,89226,89137,88577,88252,87841,87663,87256,86844,86430,86184,85473,85227,84981,84504,NPgN
HIGH FLATTS,39198,39808,39504,39902,40109,40212,40319,40540,40585,40516,40471,40287,40198,40101,39899,39800,39703,39600,39497,39366,39122,39083,38838,38695,38515,38437,38258,38077,37896,37788,37477,37369,37261,37052,NPgN
HOUGHTON,55581,56447,56016,56580,56873,57019,57171,57484,57547,57451,57387,57125,56999,56862,56575,56435,56298,56152,56006,55819,55473,55419,55070,54868,54613,54502,54249,53992,53735,53582,53140,52987,52834,52538,NPgN
HOWDON,33492,34014,33754,34094,34271,34358,34450,34639,34677,34619,34580,34423,34346,34264,34091,34007,33924,33836,33748,33636,33427,33394,33184,33063,32909,32842,32689,32535,32380,32288,32021,31929,31837,31658,NPgN
HUNTINGTON NEW LANE,64057,65055,64558,65208,65547,65715,65890,66250,66324,66212,66139,65837,65692,65534,65203,65042,64884,64715,64547,64332,63934,63870,63469,63236,62941,62814,62522,62227,61931,61754,61245,61068,60892,60550,NPgN
HUSTHWAITE 33/11KV,21641,21979,21811,22030,22145,22201,22261,22382,22407,22370,22345,22243,22194,22140,22028,21974,21921,21864,21807,21734,21600,21578,21443,21364,21264,21221,21123,21023,20923,20863,20691,20632,20572,20457,NPgN
JARROW,14678,14906,14792,14941,15019,15057,15098,15180,15197,15171,15155,15085,15052,15016,14940,14903,14867,14828,14790,14741,14649,14635,14543,14489,14422,14393,14326,14258,14190,14150,14033,13993,13952,13874,NPgN
KENTON,53252,54082,53668,54209,54490,54630,54775,55075,55136,55043,54982,54732,54610,54480,54204,54070,53939,53799,53659,53481,53149,53096,52763,52569,52324,52218,51976,51730,51484,51337,50914,50767,50621,50337,NPgN
KIELDER,4072,4135,4104,4145,4167,4177,4189,4211,4216,4209,4204,4185,4176,4166,4145,4135,4125,4114,4103,4090,4064,4060,4035,4020,4001,3993,3974,3956,3937,3926,3893,3882,3871,3849,NPgN
KILLINGWORTH,65462,66482,65974,66638,66984,67156,67335,67703,67778,67664,67589,67281,67132,66971,66633,66468,66307,66135,65963,65743,65336,65271,64861,64623,64322,64191,63893,63591,63289,63108,62588,62408,62227,61878,NPgN
KIRBYMOORSIDE,26523,26936,26730,27000,27140,27209,27282,27431,27461,27415,27385,27260,27200,27135,26997,26931,26865,26796,26726,26637,26472,26446,26279,26183,26061,26008,25887,25765,25642,25569,25358,25285,25212,25071,NPgN
LINTON 66/20KV,17643,17917,17781,17960,18053,18099,18147,18247,18267,18236,18216,18133,18093,18049,17958,17914,17870,17824,17778,17718,17609,17591,17481,17416,17335,17300,17220,17138,17057,17008,16868,16819,16771,16677,NPgN
LONGBENTON,45207,45911,45561,46019,46258,46377,46500,46755,46807,46728,46676,46463,46360,46249,46015,45902,45790,45671,45553,45401,45120,45075,44792,44627,44419,44330,44124,43915,43706,43582,43222,43098,42973,42732,NPgN
LOW SPENNYMOOR,19065,19363,19215,19408,19509,19559,19611,19718,19740,19707,19685,19595,19552,19505,19406,19359,19312,19261,19211,19147,19029,19010,18890,18821,18733,18695,18609,18521,18433,18380,18228,18176,18123,18022,NPgN
LYNEMOUTH,10864,11034,10949,11060,11117,11145,11175,11236,11249,11230,11217,11166,11142,11115,11059,11031,11005,10976,10947,10911,10843,10833,10765,10725,10675,10653,10604,10554,10504,10474,10387,10357,10328,10270,NPgN
MADDISON STREET,32671,33180,32926,33258,33430,33516,33606,33789,33827,33770,33732,33579,33504,33424,33255,33173,33092,33006,32921,32811,32608,32575,32371,32252,32102,32037,31888,31737,31586,31496,31236,31146,31056,30882,NPgN
MALLEABLE,57654,58552,58105,58690,58995,59146,59304,59628,59694,59594,59528,59256,59125,58983,58685,58540,58398,58246,58095,57902,57543,57486,57125,56915,56650,56535,56273,56006,55740,55581,55123,54964,54805,54498,NPgN
MALTON,77249,78453,77854,78637,79045,79248,79459,79894,79983,79848,79760,79396,79220,79030,78631,78437,78246,78043,77840,77581,77100,77024,76540,76259,75904,75750,75398,75042,74685,74472,73857,73645,73432,73020,NPgN
MEADOWFIELD,32584,33091,32839,33169,33341,33427,33516,33699,33737,33680,33643,33489,33415,33335,33167,33085,33004,32919,32833,32724,32521,32489,32285,32166,32016,31951,31803,31653,31502,31412,31153,31063,30974,30800,NPgN
MELROSEGATE 33/11KV,14480,14706,14593,14740,14817,14855,14894,14976,14992,14967,14951,14882,14849,14814,14739,14703,14667,14629,14591,14542,14452,14438,14347,14294,14228,14199,14133,14066,13999,13959,13844,13804,13765,13687,NPgN
MILLBANK LANE,34082,34614,34349,34695,34875,34964,35058,35249,35288,35229,35190,35030,34952,34868,34692,34606,34522,34433,34343,34229,34017,33983,33770,33646,33489,33421,33266,33109,32951,32857,32586,32492,32398,32217,NPgN
MONKSEATON,39376,39990,39684,40084,40292,40395,40503,40724,40770,40701,40656,40471,40381,40284,40081,39982,39884,39781,39677,39545,39300,39261,39015,38872,38690,38612,38433,38251,38069,37961,37647,37539,37431,37221,NPgN
MOOR MONKTON PUMPS,32492,32998,32746,33076,33248,33333,33422,33605,33642,33585,33548,33395,33321,33241,33073,32992,32911,32826,32741,32632,32429,32397,32194,32076,31926,31862,31714,31564,31413,31324,31066,30976,30887,30713,NPgN
MORPETH,57264,58157,57712,58293,58596,58746,58903,59225,59291,59191,59125,58856,58725,58585,58288,58145,58003,57853,57702,57510,57154,57097,56738,56530,56267,56153,55892,55628,55363,55205,54750,54592,54435,54129,NPgN
MOUNT ROAD,61742,62704,62225,62851,63177,63339,63508,63856,63926,63819,63748,63458,63317,63166,62846,62691,62538,62376,62214,62007,61623,61562,61175,60950,60666,60543,60262,59977,59692,59522,59031,58861,58691,58362,NPgN
NEWBURN HAUGH,20735,21058,20898,21108,21218,21272,21329,21445,21469,21433,21409,21312,21264,21214,21106,21054,21003,20948,20894,20824,20695,20675,20545,20470,20374,20333,20239,20143,20047,19990,19825,19768,19711,19600,NPgN
NEWBY,28055,28492,28274,28559,28707,28781,28857,29015,29047,28999,28966,28834,28770,28702,28556,28486,28417,28343,28269,28175,28001,27973,27797,27695,27566,27510,27382,27253,27123,27046,26823,26746,26668,26519,NPgN
NEWCASTLE AIRPORT,48220,48971,48597,49087,49341,49468,49600,49871,49926,49842,49787,49560,49450,49332,49082,48961,48842,48716,48589,48427,48127,48079,47777,47602,47380,47284,47065,46842,46619,46486,46103,45970,45838,45580,NPgN
NEWTON AYCLIFFE SOUTH,40460,41090,40777,41187,41401,41507,41618,41845,41892,41821,41775,41584,41492,41393,41184,41082,40982,40876,40769,40634,40382,40342,40088,39941,39755,39675,39491,39304,39117,39005,38684,38572,38461,38245,NPgN
NORTH STREET,43344,44020,43683,44123,44352,44466,44584,44828,44878,44803,44753,44549,44450,44344,44119,44011,43904,43790,43676,43530,43261,43218,42946,42789,42589,42503,42306,42106,41905,41786,41441,41322,41203,40971,NPgN
NORTH TEES T1 T2,69950,71040,70497,71207,71577,71760,71952,72345,72425,72304,72223,71894,71735,71563,71201,71025,70853,70669,70485,70251,69815,69746,69308,69053,68732,68593,68274,67951,67628,67435,66879,66686,66494,66121,NPgN
NORTH TEES T3 T4,87918,89287,88605,89498,89962,90192,90433,90928,91029,90875,90775,90361,90161,89945,89490,89269,89052,88821,88590,88295,87748,87661,87110,86791,86386,86211,85811,85405,84999,84757,84057,83816,83574,83105,NPgN
NORTHALLERTON,54107,54950,54530,55079,55365,55507,55655,55959,56021,55927,55865,55610,55487,55354,55074,54938,54805,54663,54521,54339,54002,53949,53610,53413,53164,53057,52810,52561,52311,52161,51731,51582,51433,51145,NPgN
NORTON 132/11KV,60083,61019,60553,61163,61480,61637,61802,62140,62209,62104,62035,61752,61616,61468,61157,61006,60858,60700,60542,60341,59967,59908,59531,59313,59036,58917,58643,58366,58088,57922,57445,57279,57114,56794,NPgN
OATLANDS,26454,26867,26661,26930,27069,27139,27211,27360,27390,27344,27314,27190,27129,27064,26927,26861,26796,26726,26657,26568,26403,26377,26211,26115,25994,25941,25820,25698,25576,25503,25293,25220,25147,25006,NPgN
OFFERTON 33/11KV,76968,78168,77571,78352,78758,78960,79171,79604,79692,79558,79470,79107,78932,78743,78345,78152,77962,77759,77557,77299,76820,76744,76262,75982,75628,75475,75124,74769,74413,74201,73589,73377,73165,72755,NPgN
PALLION TRADING,38751,39355,39054,39447,39652,39753,39860,40078,40122,40055,40010,39828,39739,39644,39444,39346,39251,39149,39047,38917,38676,38638,38395,38254,38076,37999,37822,37643,37464,37357,37049,36943,36836,36629,NPgN
