Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BREAMISH STREET,0,0.03,0.06,0.06,0.06,0.08,0.16,0.16,0.17,0.23,0.23,0.29,0.34,0.42,0.54,0.61,0.74,0.87,0.98,1.11,1.24,1.45,1.54,1.59,1.71,1.73,1.78,1.8,1.8,1.8,1.8,1.8,1.8,1.8,NPgN
BRENDA TRADING,0,0.06,0.13,0.13,0.13,0.2,0.34,0.34,0.37,0.49,0.49,0.66,0.8,1.07,1.42,1.63,2.1,2.51,2.87,3.36,3.8,4.53,4.85,5.02,5.37,5.45,5.6,5.67,5.67,5.67,5.67,5.67,5.67,5.67,NPgN
CAMPLESHON ROAD,0,0.06,0.12,0.12,0.12,0.17,0.29,0.29,0.31,0.41,0.41,0.55,0.66,0.86,1.13,1.29,1.64,1.96,2.23,2.59,2.93,3.47,3.72,3.84,4.11,4.17,4.28,4.34,4.34,4.34,4.34,4.34,4.34,4.34,NPgN
CARLEY HILL,0,0.05,0.11,0.11,0.11,0.16,0.27,0.28,0.3,0.39,0.39,0.54,0.66,0.89,1.19,1.37,1.77,2.12,2.42,2.84,3.21,3.84,4.11,4.26,4.56,4.62,4.75,4.81,4.81,4.81,4.81,4.81,4.81,4.81,NPgN
CARLIN HOW T3 T4,0,0.08,0.15,0.15,0.15,0.22,0.37,0.38,0.4,0.53,0.53,0.7,0.84,1.1,1.45,1.65,2.11,2.51,2.85,3.33,3.76,4.46,4.77,4.94,5.28,5.36,5.5,5.57,5.57,5.57,5.57,5.57,5.57,5.57,NPgN
CARR HILL,0,0.04,0.09,0.09,0.09,0.15,0.25,0.25,0.27,0.35,0.35,0.51,0.64,0.91,1.22,1.44,1.9,2.3,2.65,3.13,3.57,4.3,4.62,4.79,5.12,5.19,5.34,5.42,5.42,5.42,5.42,5.42,5.42,5.42,NPgN
CATTERICK CAMP,0,0.07,0.14,0.14,0.14,0.22,0.36,0.37,0.39,0.51,0.51,0.71,0.86,1.16,1.53,1.77,2.28,2.73,3.13,3.66,4.15,4.96,5.32,5.51,5.89,5.97,6.14,6.22,6.22,6.22,6.22,6.22,6.22,6.22,NPgN
CLOSE,0,0.06,0.14,0.14,0.14,0.16,0.33,0.34,0.34,0.49,0.49,0.57,0.64,0.69,0.88,0.92,1.02,1.16,1.24,1.34,1.44,1.59,1.65,1.69,1.85,1.86,1.89,1.91,1.91,1.91,1.91,1.91,1.91,1.91,NPgN
CONEYTHORPE,0,0.06,0.12,0.12,0.12,0.16,0.28,0.28,0.3,0.39,0.39,0.5,0.58,0.73,0.93,1.05,1.3,1.53,1.72,1.98,2.22,2.61,2.78,2.87,3.07,3.11,3.19,3.23,3.23,3.23,3.23,3.23,3.23,3.23,NPgN
CONSETT,0,0.1,0.2,0.2,0.2,0.28,0.48,0.49,0.52,0.68,0.68,0.9,1.07,1.39,1.81,2.05,2.6,3.09,3.51,4.08,4.6,5.45,5.83,6.02,6.44,6.53,6.71,6.79,6.79,6.79,6.79,6.79,6.79,6.79,NPgN
CORPORATION STREET,0,0.02,0.04,0.04,0.04,0.06,0.1,0.11,0.11,0.15,0.15,0.2,0.23,0.29,0.38,0.43,0.52,0.62,0.7,0.8,0.89,1.05,1.11,1.15,1.24,1.25,1.29,1.3,1.3,1.3,1.3,1.3,1.3,1.3,NPgN
COWTON,0,0.02,0.04,0.04,0.04,0.05,0.08,0.08,0.08,0.11,0.11,0.13,0.15,0.17,0.22,0.24,0.28,0.32,0.36,0.4,0.45,0.52,0.55,0.56,0.6,0.61,0.62,0.63,0.63,0.63,0.63,0.63,0.63,0.63,NPgN
CRAMLINGTON T1 T3,0,0.03,0.05,0.05,0.05,0.08,0.13,0.13,0.14,0.18,0.18,0.25,0.3,0.41,0.54,0.62,0.8,0.96,1.09,1.28,1.45,1.73,1.85,1.92,2.05,2.08,2.14,2.16,2.16,2.16,2.16,2.16,2.16,2.16,NPgN
CRAMLINGTON T2 T4,0,0.03,0.06,0.06,0.06,0.09,0.15,0.15,0.16,0.21,0.21,0.28,0.33,0.43,0.55,0.63,0.8,0.95,1.08,1.25,1.41,1.68,1.79,1.86,1.98,2.01,2.06,2.09,2.09,2.09,2.09,2.09,2.09,2.09,NPgN
DARLEY,0,0.05,0.09,0.09,0.09,0.11,0.19,0.2,0.2,0.28,0.28,0.33,0.37,0.43,0.53,0.57,0.67,0.78,0.86,0.96,1.05,1.21,1.28,1.31,1.4,1.42,1.45,1.47,1.47,1.47,1.47,1.47,1.47,1.47,NPgN
DARLINGTON 132/6KV,0,0.03,0.06,0.06,0.06,0.08,0.15,0.15,0.16,0.21,0.21,0.27,0.32,0.4,0.52,0.58,0.72,0.85,0.96,1.1,1.23,1.45,1.54,1.59,1.71,1.73,1.78,1.8,1.8,1.8,1.8,1.8,1.8,1.8,NPgN
DARLINGTON 33/11KV,0,0.06,0.14,0.14,0.14,0.18,0.33,0.34,0.35,0.49,0.49,0.61,0.7,0.85,1.1,1.22,1.47,1.73,1.92,2.18,2.42,2.82,2.99,3.08,3.32,3.36,3.44,3.48,3.48,3.48,3.48,3.48,3.48,3.48,NPgN
DARLINGTON CENTRAL 33/11KV,0,0.02,0.03,0.03,0.03,0.05,0.08,0.08,0.09,0.12,0.12,0.16,0.2,0.26,0.35,0.4,0.52,0.62,0.71,0.83,0.94,1.12,1.2,1.25,1.33,1.35,1.39,1.41,1.41,1.41,1.41,1.41,1.41,1.41,NPgN
DARLINGTON EAST,0,0.05,0.1,0.1,0.1,0.13,0.24,0.24,0.25,0.34,0.34,0.43,0.49,0.6,0.78,0.86,1.06,1.24,1.39,1.6,1.78,2.09,2.22,2.29,2.45,2.48,2.55,2.58,2.58,2.58,2.58,2.58,2.58,2.58,NPgN
DARLINGTON WEST,0,0.03,0.07,0.07,0.07,0.12,0.19,0.2,0.21,0.28,0.28,0.4,0.5,0.71,0.96,1.12,1.48,1.79,2.06,2.44,2.78,3.35,3.6,3.73,3.98,4.04,4.16,4.22,4.22,4.22,4.22,4.22,4.22,4.22,NPgN
DENWICK,0,0.16,0.32,0.32,0.32,0.41,0.72,0.73,0.76,1.02,1.02,1.27,1.45,1.77,2.25,2.49,3.03,3.55,3.97,4.52,5.03,5.87,6.24,6.44,6.89,6.98,7.15,7.24,7.24,7.24,7.24,7.24,7.24,7.24,NPgN
DUNSTON 66/11KV,0,0.04,0.08,0.08,0.08,0.1,0.19,0.19,0.2,0.27,0.27,0.35,0.41,0.51,0.67,0.75,0.93,1.1,1.23,1.41,1.58,1.86,1.98,2.04,2.19,2.22,2.28,2.31,2.31,2.31,2.31,2.31,2.31,2.31,NPgN
DUNSTON 66/20KV,0,0.04,0.08,0.08,0.08,0.13,0.22,0.22,0.24,0.31,0.31,0.44,0.54,0.75,1,1.16,1.51,1.81,2.08,2.44,2.78,3.33,3.57,3.69,3.95,4.01,4.12,4.18,4.18,4.18,4.18,4.18,4.18,4.18,NPgN
DURHAM EAST,0,0.04,0.09,0.09,0.09,0.12,0.23,0.24,0.25,0.34,0.34,0.43,0.51,0.63,0.82,0.92,1.13,1.33,1.49,1.71,1.91,2.23,2.37,2.45,2.64,2.67,2.74,2.77,2.77,2.77,2.77,2.77,2.77,2.77,NPgN
EASTFIELD,0,0.45,0.5,0.5,0.5,0.55,0.65,0.66,0.67,0.76,0.76,0.9,1,1.21,1.47,1.63,1.99,2.3,2.57,2.94,3.28,3.84,4.08,4.21,4.47,4.53,4.65,4.7,4.7,4.7,4.7,4.7,4.7,4.7,NPgN
EASTGATE CEMENT,0,0.04,0.08,0.08,0.08,0.1,0.18,0.18,0.19,0.25,0.25,0.3,0.34,0.39,0.48,0.52,0.61,0.71,0.77,0.87,0.95,1.09,1.15,1.18,1.26,1.28,1.31,1.32,1.32,1.32,1.32,1.32,1.32,1.32,NPgN
EDUCATIONAL PRECINCT,0,0.04,0.08,0.08,0.08,0.11,0.2,0.21,0.22,0.3,0.3,0.38,0.44,0.54,0.71,0.78,0.95,1.12,1.26,1.43,1.59,1.86,1.98,2.04,2.19,2.22,2.28,2.3,2.3,2.3,2.3,2.3,2.3,2.3,NPgN
ELVINGTON,0,0.05,0.09,0.09,0.09,0.11,0.19,0.19,0.2,0.27,0.27,0.31,0.35,0.39,0.47,0.5,0.57,0.65,0.71,0.78,0.84,0.95,0.99,1.02,1.09,1.1,1.13,1.14,1.14,1.14,1.14,1.14,1.14,1.14,NPgN
FARADAY STREET,0,0.06,0.14,0.14,0.14,0.19,0.35,0.35,0.37,0.5,0.5,0.66,0.79,1.02,1.34,1.51,1.9,2.26,2.56,2.96,3.33,3.93,4.2,4.34,4.66,4.72,4.84,4.91,4.91,4.91,4.91,4.91,4.91,4.91,NPgN
FAWDON T1,0,0.02,0.05,0.05,0.05,0.08,0.13,0.13,0.14,0.19,0.19,0.26,0.32,0.45,0.59,0.69,0.9,1.09,1.25,1.47,1.67,2,2.15,2.22,2.38,2.41,2.48,2.51,2.51,2.51,2.51,2.51,2.51,2.51,NPgN
FISHBURN,0,0.06,0.13,0.13,0.13,0.19,0.31,0.32,0.34,0.45,0.45,0.61,0.74,1,1.32,1.52,1.96,2.34,2.68,3.14,3.56,4.25,4.55,4.71,5.04,5.11,5.25,5.32,5.32,5.32,5.32,5.32,5.32,5.32,NPgN
FLATWORTH CENTRAL,0,0.04,0.08,0.08,0.08,0.11,0.19,0.19,0.2,0.27,0.27,0.35,0.41,0.51,0.66,0.74,0.92,1.09,1.22,1.4,1.57,1.85,1.97,2.03,2.18,2.21,2.26,2.29,2.29,2.29,2.29,2.29,2.29,2.29,NPgN
FOSS ISLANDS,0,0.09,0.18,0.18,0.18,0.24,0.45,0.46,0.48,0.66,0.66,0.84,0.98,1.2,1.56,1.73,2.1,2.48,2.77,3.16,3.51,4.1,4.35,4.49,4.84,4.9,5.02,5.08,5.08,5.08,5.08,5.08,5.08,5.08,NPgN
FOSSWAY 33/11KV,0,0.06,0.12,0.12,0.12,0.17,0.3,0.31,0.33,0.44,0.44,0.59,0.71,0.93,1.23,1.4,1.79,2.13,2.43,2.82,3.19,3.79,4.05,4.19,4.49,4.55,4.67,4.74,4.74,4.74,4.74,4.74,4.74,4.74,NPgN
FOURSTONES 20KV,0,0.13,0.26,0.26,0.26,0.32,0.57,0.58,0.6,0.81,0.81,0.99,1.11,1.32,1.65,1.81,2.16,2.51,2.78,3.14,3.47,4.02,4.26,4.38,4.69,4.75,4.86,4.92,4.92,4.92,4.92,4.92,4.92,4.92,NPgN
FYLANDS BRIDGE,0,0.06,0.13,0.13,0.13,0.18,0.31,0.32,0.33,0.44,0.44,0.6,0.72,0.97,1.27,1.47,1.89,2.26,2.58,3.02,3.42,4.08,4.37,4.53,4.84,4.91,5.04,5.11,5.11,5.11,5.11,5.11,5.11,5.11,NPgN
GALE LANE,0,0.02,0.04,0.04,0.04,0.08,0.12,0.13,0.14,0.18,0.18,0.28,0.36,0.53,0.73,0.87,1.17,1.42,1.65,1.97,2.26,2.74,2.95,3.06,3.26,3.31,3.41,3.46,3.46,3.46,3.46,3.46,3.46,3.46,NPgN
GARWOOD STREET,0,0.06,0.14,0.14,0.14,0.18,0.34,0.34,0.36,0.49,0.49,0.63,0.73,0.91,1.19,1.32,1.63,1.92,2.15,2.47,2.76,3.23,3.43,3.54,3.81,3.86,3.96,4.01,4.01,4.01,4.01,4.01,4.01,4.01,NPgN
GATESHEAD CENTRAL,0,0.04,0.08,0.08,0.08,0.1,0.18,0.19,0.19,0.27,0.27,0.33,0.38,0.46,0.59,0.65,0.78,0.91,1.01,1.14,1.27,1.47,1.56,1.6,1.73,1.75,1.79,1.81,1.81,1.81,1.81,1.81,1.81,1.81,NPgN
GATESHEAD EAST,0,0.01,0.03,0.03,0.03,0.03,0.06,0.06,0.06,0.08,0.08,0.09,0.1,0.11,0.14,0.15,0.16,0.19,0.2,0.22,0.24,0.26,0.28,0.28,0.31,0.31,0.31,0.32,0.32,0.32,0.32,0.32,0.32,0.32,NPgN
GOSFORTH 33/11KV,0,0.03,0.06,0.06,0.06,0.08,0.14,0.14,0.15,0.21,0.21,0.26,0.31,0.38,0.5,0.55,0.68,0.8,0.9,1.03,1.15,1.34,1.43,1.47,1.58,1.6,1.65,1.67,1.67,1.67,1.67,1.67,1.67,1.67,NPgN
GRANGETOWN,0,0.05,0.1,0.1,0.1,0.15,0.26,0.26,0.28,0.37,0.37,0.51,0.63,0.86,1.14,1.32,1.72,2.06,2.36,2.78,3.15,3.77,4.04,4.19,4.48,4.54,4.67,4.73,4.73,4.73,4.73,4.73,4.73,4.73,NPgN
GREATHAM,0,0.02,0.05,0.05,0.05,0.06,0.1,0.11,0.11,0.15,0.15,0.18,0.19,0.22,0.27,0.28,0.32,0.37,0.4,0.43,0.47,0.53,0.55,0.57,0.61,0.62,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,NPgN
GUISBOROUGH T1 T2,0,0.09,0.18,0.18,0.18,0.26,0.43,0.44,0.47,0.61,0.61,0.82,0.98,1.29,1.68,1.93,2.46,2.93,3.34,3.9,4.4,5.24,5.61,5.8,6.2,6.28,6.46,6.54,6.54,6.54,6.54,6.54,6.54,6.54,NPgN
HARLOW GREEN,0,0.03,0.07,0.07,0.07,0.12,0.2,0.2,0.22,0.28,0.28,0.41,0.52,0.75,1.01,1.19,1.58,1.91,2.21,2.61,2.99,3.6,3.87,4.01,4.28,4.35,4.47,4.54,4.54,4.54,4.54,4.54,4.54,4.54,NPgN
HARMIRE BRIDGE,0,0.12,0.24,0.24,0.24,0.29,0.52,0.53,0.54,0.73,0.73,0.87,0.97,1.12,1.39,1.51,1.77,2.04,2.25,2.51,2.76,3.16,3.34,3.43,3.67,3.72,3.8,3.84,3.84,3.84,3.84,3.84,3.84,3.84,NPgN
HARRATON,0,0.06,0.13,0.13,0.13,0.17,0.29,0.29,0.3,0.41,0.41,0.52,0.6,0.75,0.96,1.08,1.34,1.57,1.77,2.04,2.28,2.68,2.85,2.95,3.15,3.19,3.28,3.32,3.32,3.32,3.32,3.32,3.32,3.32,NPgN
HARROGATE 132/11KV,0.01,0.12,0.24,0.24,0.24,0.34,0.6,0.61,0.64,0.86,0.86,1.13,1.35,1.74,2.29,2.6,3.28,3.9,4.41,5.12,5.76,6.82,7.29,7.54,8.08,8.19,8.4,8.51,8.51,8.51,8.51,8.51,8.51,8.51,NPgN
HARROGATE WEST,0,0.04,0.08,0.08,0.08,0.11,0.19,0.2,0.2,0.28,0.28,0.36,0.42,0.52,0.68,0.75,0.93,1.09,1.23,1.41,1.57,1.84,1.96,2.02,2.17,2.2,2.26,2.28,2.28,2.28,2.28,2.28,2.28,2.28,NPgN
HARTMOOR 66/20KV,0,0.08,0.17,0.17,0.17,0.24,0.41,0.42,0.44,0.58,0.58,0.78,0.93,1.22,1.6,1.82,2.32,2.76,3.13,3.65,4.11,4.88,5.22,5.4,5.78,5.86,6.02,6.1,6.1,6.1,6.1,6.1,6.1,6.1,NPgN
HAWTHORN PIT,0,0.07,0.15,0.15,0.15,0.22,0.37,0.38,0.4,0.53,0.53,0.73,0.89,1.22,1.61,1.86,2.42,2.9,3.32,3.89,4.42,5.29,5.66,5.87,6.27,6.36,6.54,6.63,6.63,6.63,6.63,6.63,6.63,6.63,NPgN
HAXBY ROAD T2 T3,0,0.03,0.07,0.07,0.07,0.12,0.19,0.19,0.21,0.27,0.27,0.4,0.5,0.71,0.95,1.12,1.49,1.8,2.07,2.46,2.8,3.38,3.63,3.76,4.02,4.08,4.2,4.26,4.26,4.26,4.26,4.26,4.26,4.26,NPgN
HEBBURN,0,0.02,0.04,0.04,0.04,0.06,0.1,0.1,0.11,0.15,0.15,0.18,0.2,0.24,0.31,0.34,0.4,0.47,0.52,0.59,0.65,0.75,0.8,0.82,0.88,0.89,0.91,0.92,0.92,0.92,0.92,0.92,0.92,0.92,NPgN
HEBBURN WEST,0,0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.05,0.06,0.07,0.1,0.12,0.13,0.16,0.18,0.21,0.23,0.23,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,NPgN
HEDWORTH,0,0.03,0.05,0.05,0.05,0.09,0.14,0.15,0.16,0.2,0.2,0.29,0.36,0.51,0.68,0.8,1.05,1.26,1.46,1.72,1.96,2.36,2.53,2.62,2.8,2.84,2.93,2.97,2.97,2.97,2.97,2.97,2.97,2.97,NPgN
HEIGHINGTON,0,0.01,0.02,0.02,0.02,0.02,0.05,0.05,0.05,0.07,0.07,0.07,0.08,0.08,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,NPgN
HEXHAM,0,0.09,0.18,0.18,0.18,0.23,0.41,0.41,0.43,0.57,0.57,0.71,0.81,0.98,1.25,1.38,1.68,1.96,2.19,2.49,2.77,3.23,3.44,3.54,3.79,3.84,3.93,3.98,3.98,3.98,3.98,3.98,3.98,3.98,NPgN
HIGH BARMSTON,0,0.05,0.11,0.11,0.11,0.14,0.25,0.26,0.27,0.36,0.36,0.46,0.54,0.69,0.89,1,1.25,1.48,1.67,1.93,2.16,2.55,2.72,2.81,3.01,3.05,3.13,3.17,3.17,3.17,3.17,3.17,3.17,3.17,NPgN
HIGH FLATTS,0,0.05,0.1,0.1,0.1,0.15,0.26,0.26,0.28,0.37,0.37,0.52,0.65,0.89,1.2,1.39,1.81,2.18,2.5,2.94,3.34,4.01,4.3,4.45,4.77,4.83,4.97,5.04,5.04,5.04,5.04,5.04,5.04,5.04,NPgN
HOUGHTON,0,0.05,0.11,0.11,0.11,0.16,0.27,0.28,0.3,0.39,0.39,0.53,0.64,0.86,1.13,1.3,1.68,2,2.29,2.68,3.04,3.62,3.88,4.02,4.29,4.36,4.48,4.54,4.54,4.54,4.54,4.54,4.54,4.54,NPgN
HOWDON,0,0.02,0.03,0.03,0.03,0.05,0.08,0.08,0.09,0.12,0.12,0.16,0.19,0.25,0.32,0.37,0.47,0.56,0.64,0.74,0.83,0.99,1.06,1.1,1.17,1.19,1.22,1.24,1.24,1.24,1.24,1.24,1.24,1.24,NPgN
HUNTINGTON NEW LANE,0,0.05,0.1,0.1,0.1,0.14,0.24,0.24,0.26,0.34,0.34,0.45,0.53,0.69,0.89,1.01,1.29,1.53,1.73,2.01,2.27,2.69,2.88,2.98,3.18,3.22,3.31,3.35,3.35,3.35,3.35,3.35,3.35,3.35,NPgN
HUSTHWAITE 33/11KV,0,0.11,0.22,0.22,0.22,0.27,0.47,0.48,0.5,0.67,0.67,0.82,0.93,1.12,1.41,1.55,1.88,2.19,2.44,2.78,3.08,3.59,3.81,3.93,4.2,4.25,4.35,4.4,4.4,4.4,4.4,4.4,4.4,4.4,NPgN
JARROW,0,0.02,0.04,0.04,0.04,0.05,0.09,0.1,0.1,0.13,0.13,0.17,0.19,0.23,0.3,0.33,0.4,0.47,0.52,0.59,0.66,0.77,0.82,0.84,0.9,0.91,0.94,0.95,0.95,0.95,0.95,0.95,0.95,0.95,NPgN
KENTON,0,0.03,0.05,0.05,0.05,0.09,0.15,0.15,0.16,0.21,0.21,0.31,0.39,0.55,0.74,0.87,1.15,1.39,1.6,1.89,2.15,2.59,2.78,2.89,3.09,3.13,3.22,3.27,3.27,3.27,3.27,3.27,3.27,3.27,NPgN
KIELDER,0,0.01,0.03,0.03,0.03,0.03,0.06,0.06,0.06,0.08,0.08,0.09,0.1,0.11,0.14,0.15,0.17,0.19,0.21,0.23,0.25,0.29,0.3,0.31,0.33,0.33,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,NPgN
KILLINGWORTH,0,0.03,0.07,0.07,0.07,0.1,0.17,0.17,0.18,0.24,0.24,0.33,0.4,0.55,0.72,0.84,1.09,1.3,1.49,1.75,1.99,2.38,2.55,2.64,2.82,2.86,2.94,2.98,2.98,2.98,2.98,2.98,2.98,2.98,NPgN
KIRBYMOORSIDE,0,0.1,0.2,0.2,0.2,0.25,0.43,0.44,0.46,0.61,0.61,0.76,0.87,1.05,1.33,1.48,1.8,2.1,2.35,2.69,2.99,3.5,3.72,3.84,4.1,4.15,4.25,4.3,4.3,4.3,4.3,4.3,4.3,4.3,NPgN
LINTON 66/20KV,0,0.04,0.09,0.09,0.09,0.12,0.21,0.21,0.22,0.29,0.29,0.39,0.46,0.61,0.79,0.9,1.15,1.37,1.56,1.82,2.05,2.44,2.61,2.7,2.89,2.93,3.01,3.05,3.05,3.05,3.05,3.05,3.05,3.05,NPgN
