Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
CARLIN HOW T3 T4,99,107,121,137,146,155,165,174,184,209,235,263,290,317,429,541,652,764,876,974,1072,1172,1272,1372,1549,1721,1893,2065,2237,2414,2589,2765,2941,3116,NPgN
CARR HILL,86,93,102,112,120,129,136,144,152,182,211,240,269,299,418,538,658,779,899,1004,1109,1214,1319,1423,1609,1799,1989,2179,2369,2562,2756,2950,3144,3338,NPgN
CATTERICK CAMP,78,84,93,103,110,117,125,132,139,161,184,207,230,253,344,434,525,616,706,787,867,948,1029,1110,1253,1397,1541,1685,1829,1977,2125,2274,2422,2571,NPgN
CLOSE,51,53,56,61,65,69,73,77,81,94,105,116,128,140,176,212,248,284,320,355,389,424,458,492,553,609,665,721,778,840,902,963,1025,1087,NPgN
CONEYTHORPE,41,44,50,57,61,65,70,73,77,85,94,105,114,123,162,200,237,275,313,347,381,416,451,486,547,604,660,717,773,832,891,949,1007,1066,NPgN
CONSETT,118,127,141,156,167,179,189,200,211,249,287,325,363,401,553,706,859,1011,1164,1298,1432,1567,1701,1836,2074,2317,2560,2803,3046,3294,3543,3792,4041,4291,NPgN
CORPORATION STREET,29,31,34,37,39,42,44,46,49,58,66,74,82,90,122,154,186,219,251,280,308,337,365,393,444,491,539,586,634,684,733,782,831,880,NPgN
COWTON,10,11,12,14,15,16,17,18,19,21,24,26,28,31,41,51,60,70,80,89,98,106,115,124,140,154,167,181,195,209,223,237,251,265,NPgN
CRAMLINGTON T1 T3,27,29,32,35,38,40,42,45,47,56,65,73,82,91,125,160,195,229,264,294,325,355,386,416,470,525,580,634,689,746,802,858,915,971,NPgN
CRAMLINGTON T2 T4,26,28,30,33,36,38,40,42,45,53,61,69,77,85,117,148,180,212,244,272,300,328,356,384,433,483,533,583,633,685,736,788,839,891,NPgN
DARLEY,18,19,20,22,24,25,27,28,30,34,38,42,46,50,65,79,93,107,121,134,148,161,174,188,211,234,257,279,302,327,351,375,400,424,NPgN
DARLINGTON 132/6KV,31,33,36,40,43,45,48,51,54,64,74,84,95,105,143,183,222,261,300,335,370,404,439,474,535,598,662,726,789,855,921,987,1053,1119,NPgN
DARLINGTON 33/11KV,64,68,73,80,86,92,97,103,109,129,149,168,187,207,278,351,422,494,566,631,695,760,824,889,1003,1121,1239,1357,1475,1598,1722,1845,1969,2093,NPgN
DARLINGTON CENTRAL 33/11KV,23,25,27,30,32,34,36,39,41,49,57,65,73,81,113,144,176,208,240,268,296,323,351,379,428,479,530,581,632,684,737,789,842,894,NPgN
DARLINGTON EAST,46,49,55,61,65,69,74,78,82,96,111,125,139,153,209,266,322,378,434,484,534,584,633,683,771,861,950,1039,1128,1220,1312,1404,1496,1588,NPgN
DARLINGTON WEST,67,72,80,88,95,101,107,113,120,144,169,192,216,240,337,435,533,631,728,813,899,984,1069,1154,1304,1460,1616,1771,1927,2085,2245,2404,2563,2723,NPgN
DENWICK,235,254,315,383,406,427,468,490,512,532,558,606,637,670,867,1042,1220,1400,1585,1743,1903,2070,2237,2404,2706,2896,3088,3282,3478,3683,3864,4045,4228,4412,NPgN
DUNSTON 66/11KV,42,45,49,53,57,61,65,68,72,86,99,112,125,138,188,238,289,339,389,434,478,523,568,612,691,773,854,935,1016,1101,1185,1270,1354,1439,NPgN
DUNSTON 66/20KV,76,82,91,101,108,115,122,129,137,161,186,211,236,260,361,462,563,664,765,853,942,1031,1119,1208,1365,1526,1687,1847,2008,2171,2336,2500,2665,2829,NPgN
DURHAM EAST,51,54,58,64,69,73,77,82,87,103,119,134,150,166,224,283,342,400,458,511,564,616,668,721,813,909,1005,1100,1196,1295,1396,1496,1596,1697,NPgN
EASTFIELD,77,83,94,106,114,121,129,136,143,162,182,204,224,244,330,415,500,586,671,746,822,898,975,1051,1187,1319,1451,1583,1716,1851,1986,2121,2256,2391,NPgN
EASTGATE CEMENT,34,37,42,48,51,53,57,60,62,69,75,82,88,95,124,150,177,204,232,256,280,305,330,355,400,434,468,503,537,574,608,642,676,711,NPgN
EDUCATIONAL PRECINCT,49,52,56,61,65,69,73,77,81,96,109,122,136,150,202,254,307,360,412,460,507,554,601,647,729,807,885,963,1041,1123,1204,1285,1366,1447,NPgN
ELVINGTON,26,28,32,36,39,41,44,46,49,55,62,69,75,82,109,136,163,189,216,240,264,288,313,337,380,420,460,500,540,582,623,664,706,747,NPgN
FARADAY STREET,105,113,123,135,145,155,163,173,183,219,255,289,324,360,497,636,774,912,1050,1172,1294,1416,1537,1659,1874,2098,2321,2545,2768,2997,3228,3459,3689,3920,NPgN
FAWDON T1,56,61,68,75,80,85,90,95,101,121,140,159,179,198,279,360,441,521,602,673,743,813,883,953,1078,1204,1330,1456,1582,1709,1837,1965,2093,2221,NPgN
FISHBURN,108,117,130,144,154,164,174,183,193,222,252,285,315,345,472,599,726,852,980,1091,1202,1315,1428,1541,1742,1944,2147,2350,2553,2759,2967,3174,3381,3588,NPgN
FLATWORTH CENTRAL,35,38,41,44,47,51,53,56,59,69,79,89,99,109,146,184,222,260,298,332,366,400,434,468,529,589,650,710,771,834,897,960,1023,1086,NPgN
FOSS ISLANDS,96,102,110,120,129,137,145,153,162,192,220,248,277,305,410,516,622,727,833,928,1024,1118,1213,1308,1475,1643,1812,1980,2149,2325,2501,2678,2854,3031,NPgN
FOSSWAY 33/11KV,103,111,123,135,144,154,163,172,181,217,252,285,319,354,493,634,776,917,1059,1183,1308,1431,1553,1676,1893,2111,2329,2547,2764,2987,3209,3431,3654,3876,NPgN
FOURSTONES 20KV,135,146,175,208,220,232,251,263,275,292,309,336,355,375,485,583,682,782,885,974,1063,1157,1250,1343,1511,1620,1731,1842,1954,2072,2178,2284,2391,2498,NPgN
FYLANDS BRIDGE,87,94,104,115,123,132,139,147,156,185,215,244,273,303,421,540,659,778,897,1001,1105,1210,1314,1419,1603,1795,1987,2179,2370,2565,2762,2958,3155,3351,NPgN
GALE LANE,62,67,74,82,88,94,99,105,111,134,157,178,201,223,315,408,501,593,686,767,847,928,1008,1088,1231,1379,1527,1675,1823,1973,2124,2275,2426,2577,NPgN
GARWOOD STREET,67,72,77,84,90,96,101,107,113,134,154,173,193,212,285,359,434,508,582,649,716,782,849,915,1032,1151,1271,1390,1510,1634,1759,1884,2010,2135,NPgN
GATESHEAD CENTRAL,32,34,36,39,42,44,47,49,52,60,68,75,83,90,118,145,173,201,229,254,280,305,331,356,400,442,484,526,568,613,658,702,746,791,NPgN
GATESHEAD EAST,5,6,6,7,7,8,8,8,9,10,12,13,15,16,21,25,30,35,39,44,48,53,57,61,69,77,85,92,100,109,117,125,134,142,NPgN
GOSFORTH 33/11KV,39,42,46,50,53,57,60,64,67,80,93,105,118,131,180,229,278,327,377,421,464,508,551,594,671,749,826,904,981,1061,1141,1221,1301,1381,NPgN
GRANGETOWN,67,73,79,87,94,100,106,112,118,142,165,187,210,233,323,414,505,596,687,767,847,926,1006,1086,1227,1375,1523,1671,1818,1969,2121,2273,2425,2578,NPgN
GREATHAM,13,14,15,16,17,18,19,20,22,26,30,33,37,41,55,69,83,97,111,124,137,149,162,175,197,220,243,267,290,314,339,363,388,412,NPgN
GUISBOROUGH T1 T2,102,110,123,137,147,156,166,175,185,214,244,275,304,334,457,580,702,824,946,1054,1162,1270,1379,1487,1679,1871,2062,2253,2444,2640,2836,3031,3227,3423,NPgN
HARLOW GREEN,72,78,86,95,102,109,115,122,128,154,180,204,229,255,356,459,562,665,767,857,947,1037,1126,1215,1374,1536,1698,1860,2022,2187,2353,2518,2684,2849,NPgN
HARMIRE BRIDGE,72,78,87,98,104,111,118,124,131,150,168,188,207,226,302,377,451,526,601,668,735,803,871,938,1058,1172,1286,1400,1514,1633,1750,1868,1985,2103,NPgN
HARRATON,48,52,56,62,66,70,74,79,83,98,113,128,142,157,214,271,328,386,443,494,545,596,647,698,788,880,973,1066,1159,1254,1350,1447,1543,1639,NPgN
HARROGATE 132/11KV,86,91,98,107,115,122,129,137,144,168,191,214,237,260,343,425,508,591,674,750,826,901,977,1053,1186,1319,1453,1586,1720,1861,2002,2144,2285,2427,NPgN
HARROGATE WEST,26,27,29,31,33,36,38,40,42,49,55,61,68,74,95,116,137,158,179,198,218,238,257,277,311,345,379,413,447,484,520,557,594,631,NPgN
HARTMOOR 66/20KV,125,135,150,166,178,189,201,212,224,265,306,347,388,429,594,761,927,1092,1258,1404,1550,1695,1841,1987,2245,2510,2775,3039,3304,3574,3845,4116,4387,4659,NPgN
HAWTHORN PIT,115,125,138,154,165,175,186,196,207,241,276,312,347,382,525,670,814,957,1101,1228,1354,1481,1609,1736,1962,2192,2422,2651,2881,3115,3350,3585,3819,4054,NPgN
HAXBY ROAD T2 T3,75,81,90,99,106,114,120,127,134,162,190,217,244,272,383,495,607,719,831,929,1027,1124,1221,1318,1491,1670,1849,2027,2206,2387,2570,2752,2935,3118,NPgN
HEBBURN,16,17,19,20,22,23,25,26,27,32,37,42,47,52,69,87,105,123,141,157,173,190,206,222,250,280,309,338,367,398,429,459,490,521,NPgN
HEBBURN WEST,4,5,5,6,6,7,7,7,8,9,11,12,13,15,21,26,32,38,44,49,54,59,64,69,78,88,97,106,116,125,135,144,154,163,NPgN
HEDWORTH,47,51,56,61,66,70,74,79,83,100,117,133,149,166,233,300,367,435,502,561,620,678,737,796,899,1007,1115,1222,1330,1439,1549,1659,1769,1879,NPgN
HEIGHINGTON,2,2,2,2,3,3,3,3,3,4,4,4,5,5,6,6,7,7,8,9,9,10,11,11,13,14,15,16,18,19,21,23,24,26,NPgN
HEXHAM,68,73,82,93,99,105,112,118,124,140,156,174,190,206,274,341,407,474,540,600,659,720,780,840,947,1045,1143,1242,1340,1442,1542,1643,1743,1844,NPgN
HIGH BARMSTON,45,48,52,57,61,65,69,73,77,92,107,121,135,149,204,259,315,370,425,474,523,572,621,670,757,846,936,1025,1115,1207,1300,1393,1486,1579,NPgN
HIGH FLATTS,82,88,97,107,114,122,129,137,145,174,204,232,261,290,405,521,637,753,869,970,1072,1173,1275,1376,1555,1741,1928,2114,2300,2489,2681,2872,3063,3254,NPgN
HOUGHTON,67,72,79,88,94,100,106,113,119,143,166,189,212,236,328,421,514,607,700,782,863,945,1026,1108,1252,1402,1552,1702,1851,2004,2158,2313,2467,2621,NPgN
HOWDON,18,19,21,22,24,26,27,29,30,36,41,46,52,57,78,99,121,142,163,182,201,220,239,257,291,324,358,392,426,460,495,530,565,600,NPgN
HUNTINGTON NEW LANE,58,63,70,78,84,89,95,100,106,125,144,162,181,200,277,354,431,508,585,652,720,788,855,923,1042,1164,1285,1407,1528,1652,1776,1901,2025,2149,NPgN
HUSTHWAITE 33/11KV,79,85,99,114,122,128,138,145,152,168,183,202,218,235,310,382,453,525,598,662,726,791,857,923,1040,1137,1235,1333,1431,1533,1632,1730,1829,1927,NPgN
JARROW,16,17,18,20,22,23,24,26,27,32,37,41,46,51,69,87,105,124,142,158,174,190,207,223,251,281,310,339,368,398,429,459,489,520,NPgN
KENTON,75,82,90,99,106,113,120,127,134,162,189,214,241,268,378,489,601,712,822,919,1016,1112,1208,1304,1474,1647,1819,1991,2164,2339,2514,2689,2864,3040,NPgN
KIELDER,15,16,20,25,26,27,30,31,33,33,34,37,38,39,49,58,66,75,84,92,100,108,117,125,141,147,153,160,167,174,179,185,190,196,NPgN
KILLINGWORTH,43,46,51,56,60,64,67,71,75,90,105,120,134,149,207,266,325,384,443,495,547,598,650,701,792,886,981,1075,1169,1265,1361,1458,1555,1651,NPgN
KIRBYMOORSIDE,60,64,72,80,86,91,97,102,108,125,142,159,176,193,260,327,394,461,528,588,648,708,768,828,934,1037,1141,1245,1349,1456,1563,1669,1776,1883,NPgN
LINTON 66/20KV,50,54,62,70,75,79,85,89,94,106,119,134,147,160,217,273,328,384,440,490,539,589,639,689,778,863,947,1032,1117,1204,1290,1376,1463,1549,NPgN
LONGBENTON,73,79,87,96,103,110,116,122,129,155,180,205,230,255,357,460,564,668,771,862,952,1042,1132,1222,1381,1542,1703,1864,2025,2189,2353,2517,2680,2844,NPgN
LOW SPENNYMOOR,53,57,63,70,75,80,85,90,94,112,130,148,166,183,256,328,401,474,546,610,673,737,800,864,977,1093,1210,1326,1443,1561,1681,1800,1919,2038,NPgN
LYNEMOUTH,10,10,12,14,15,15,16,17,18,21,24,27,29,32,44,56,68,80,91,102,112,123,133,144,162,180,198,217,235,253,271,290,308,327,NPgN
MADDISON STREET,92,100,110,121,130,139,146,155,164,197,230,262,295,327,458,590,722,854,986,1101,1217,1332,1447,1562,1766,1977,2189,2400,2611,2826,3043,3259,3476,3692,NPgN
MALLEABLE,57,61,65,72,77,82,87,92,97,114,132,148,166,183,246,310,374,438,502,560,617,674,732,789,890,994,1098,1202,1306,1414,1523,1632,1741,1850,NPgN
MALTON,119,128,143,161,172,183,195,206,217,250,282,316,349,382,517,650,783,916,1049,1167,1286,1405,1524,1643,1854,2057,2260,2464,2668,2878,3086,3295,3503,3712,NPgN
MEADOWFIELD,29,31,34,37,39,42,45,47,50,59,68,77,86,94,128,163,197,231,266,296,327,357,388,418,472,528,583,638,694,751,808,866,924,981,NPgN
MELROSEGATE 33/11KV,45,49,54,59,63,68,72,76,80,96,112,127,143,159,222,285,348,410,473,529,584,639,694,749,846,945,1045,1145,1244,1346,1448,1551,1653,1755,NPgN
MILLBANK LANE,74,80,89,98,105,112,118,125,132,160,188,214,241,268,378,490,601,712,823,920,1017,1113,1210,1306,1477,1655,1833,2011,2189,2369,2551,2733,2914,3096,NPgN
MONKSEATON,71,76,83,91,98,105,111,117,124,149,173,197,221,246,340,436,532,627,722,807,891,975,1059,1142,1290,1444,1597,1750,1903,2060,2218,2375,2533,2691,NPgN
MOOR MONKTON PUMPS,8,9,10,11,12,13,14,14,15,17,19,22,24,26,35,44,53,62,71,79,87,95,104,112,126,140,153,167,181,195,209,223,237,251,NPgN
MORPETH,82,88,97,108,116,123,131,138,146,169,193,217,241,265,359,454,548,642,736,820,904,988,1072,1156,1305,1455,1604,1754,1903,2057,2211,2365,2519,2673,NPgN
MOUNT ROAD,65,69,75,82,88,94,99,105,111,133,154,173,194,215,292,370,448,525,603,672,742,811,880,949,1071,1197,1324,1450,1576,1707,1838,1970,2102,2234,NPgN
NEWBURN HAUGH,34,37,41,45,48,51,54,57,60,73,86,97,110,122,172,222,272,322,372,416,459,503,546,590,667,746,826,905,985,1065,1147,1228,1309,1391,NPgN
NEWBY,50,55,61,67,72,77,82,87,91,108,125,142,159,175,244,312,381,450,518,579,639,699,759,819,926,1034,1142,1251,1359,1470,1580,1691,1802,1913,NPgN
NEWCASTLE AIRPORT,47,51,56,62,66,71,75,79,84,100,117,133,149,166,233,300,368,435,502,561,620,679,737,795,899,1005,1110,1216,1321,1428,1536,1643,1750,1858,NPgN
NEWTON AYCLIFFE SOUTH,20,21,23,26,27,29,31,33,35,42,48,55,62,69,95,122,149,176,203,227,250,274,298,321,363,407,450,494,538,582,627,672,717,762,NPgN
NORTH STREET,56,58,62,67,72,77,81,86,91,106,121,135,150,165,213,261,310,359,407,453,498,543,588,634,713,794,875,956,1037,1124,1212,1300,1387,1475,NPgN
NORTH TEES T1 T2,32,33,34,37,40,42,45,47,50,57,63,70,76,83,100,118,135,153,170,188,205,223,241,259,290,322,353,385,417,453,489,525,562,598,NPgN
NORTH TEES T3 T4,48,51,55,60,65,69,73,77,82,97,112,126,141,156,209,263,317,371,424,473,521,570,618,667,752,841,930,1019,1108,1201,1295,1389,1482,1576,NPgN
NORTHALLERTON,79,85,95,107,114,121,129,137,144,165,186,208,230,251,338,423,508,593,678,754,831,907,984,1060,1196,1327,1457,1588,1719,1855,1990,2125,2260,2395,NPgN
NORTON 132/11KV,153,167,185,204,219,234,247,262,277,337,396,452,510,569,806,1046,1286,1525,1764,1972,2181,2388,2595,2802,3169,3552,3935,4318,4701,5088,5478,5868,6258,6648,NPgN
OATLANDS,25,27,29,32,34,36,39,41,43,51,58,66,73,81,109,138,167,196,224,250,276,301,327,353,398,443,489,534,580,627,674,721,768,816,NPgN
OFFERTON 33/11KV,59,64,70,78,83,89,94,100,105,127,148,169,190,211,297,383,469,555,641,716,792,866,941,1016,1149,1287,1426,1564,1702,1842,1984,2126,2267,2408,NPgN
PALLION TRADING,50,53,58,64,68,73,77,82,86,103,120,136,153,170,234,299,363,428,492,549,606,663,720,777,878,983,1088,1193,1297,1405,1514,1622,1731,1839,NPgN
PETERLEE INDUSTRIAL,2,2,2,2,2,2,3,3,3,3,4,4,4,4,5,5,6,6,6,7,8,8,9,9,10,11,12,13,14,15,17,18,20,21,NPgN
PETERLEE WEST,34,37,41,45,48,51,54,58,61,73,86,98,111,123,173,224,275,326,376,420,465,509,553,597,675,756,838,920,1001,1084,1168,1251,1335,1419,NPgN
PILGRIM,23,23,24,26,27,29,31,32,34,39,43,47,52,56,67,78,88,99,110,121,132,143,154,166,185,202,220,238,255,276,297,317,338,359,NPgN
POTTER HOUSE T1 T3,92,100,111,124,132,141,149,157,166,191,218,246,272,299,411,523,634,746,858,956,1054,1153,1252,1351,1527,1705,1883,2061,2238,2419,2600,2781,2962,3143,NPgN
POTTER HOUSE T4 T5,14,15,16,18,19,20,21,23,24,28,33,37,41,46,62,79,95,112,128,143,158,173,188,202,228,255,282,309,336,364,392,421,449,477,NPgN
PRISSICK,99,108,120,132,141,151,159,169,179,216,254,289,327,363,515,669,822,976,1128,1262,1395,1527,1660,1792,2027,2272,2517,2761,3006,3252,3501,3750,3999,4248,NPgN
RAVENSCAR,8,8,9,10,11,11,12,13,13,15,17,19,21,23,30,37,44,51,58,64,71,77,83,90,101,113,124,135,146,158,170,182,193,205,NPgN
RAWCLIFFE LANE,68,73,80,88,95,101,107,113,120,143,166,188,211,234,325,416,507,599,689,770,850,930,1010,1090,1232,1378,1524,1671,1817,1966,2117,2267,2418,2568,NPgN
REDCAR,132,143,157,173,186,199,210,223,235,282,329,374,421,467,651,837,1022,1207,1391,1554,1717,1878,2040,2202,2489,2787,3085,3383,3681,3985,4291,4597,4903,5209,NPgN
RESERVOIR,107,116,129,143,153,163,172,182,192,223,256,289,321,354,486,619,752,885,1017,1134,1251,1368,1486,1604,1812,2025,2238,2451,2664,2881,3099,3317,3535,3753,NPgN
RICHMOND T1,63,68,81,96,102,107,116,122,127,137,147,162,173,184,243,297,351,406,462,511,559,609,659,709,799,866,934,1002,1070,1140,1206,1272,1338,1404,NPgN
RICHMOND T2,14,15,16,19,20,21,22,24,25,28,32,36,39,43,58,72,87,101,116,129,142,155,168,181,204,226,248,270,292,315,338,360,383,406,NPgN
RIPON,65,69,75,85,91,96,103,108,114,129,145,161,177,192,251,309,367,425,483,536,589,643,696,750,844,935,1026,1116,1207,1303,1398,1494,1589,1685,NPgN
RISE CARR,53,57,63,69,74,80,84,89,94,113,132,150,169,187,260,334,408,481,554,619,684,749,813,878,992,1111,1230,1349,1467,1589,1711,1834,1956,2078,NPgN
ROMANBY,25,27,30,33,36,38,41,43,45,55,65,74,83,93,131,170,210,249,288,322,355,389,423,457,517,579,641,703,765,828,891,955,1018,1081,NPgN
RUDBY,34,36,43,51,54,57,62,65,68,74,81,89,96,103,137,169,201,233,266,295,323,352,382,411,463,505,547,590,632,676,718,759,801,843,NPgN
SCARBOROUGH 33/11KV,82,87,95,104,112,119,126,133,141,163,186,208,231,254,338,422,507,591,676,753,829,906,982,1058,1193,1327,1461,1596,1730,1870,2011,2151,2292,2433,NPgN
SEATON BURN T1,47,51,56,62,67,71,75,80,84,99,114,129,144,159,220,281,342,402,463,516,570,623,677,731,826,923,1020,1117,1214,1313,1413,1512,1612,1711,NPgN
SEGHILL,47,51,56,61,65,70,74,78,82,99,116,131,147,164,228,294,359,424,489,547,604,661,718,774,875,978,1081,1184,1287,1392,1497,1603,1708,1814,NPgN
SESSAY BRIDGE_SOWERBY,32,34,38,43,45,48,51,54,57,65,73,82,90,99,132,165,198,231,264,293,322,352,382,412,464,515,566,616,667,720,772,825,877,930,NPgN
SEVERUS HILL,62,67,74,82,87,93,99,105,111,133,154,175,197,219,305,392,478,565,651,728,804,880,955,1031,1165,1303,1442,1580,1718,1859,2001,2142,2284,2426,NPgN
SHERIFF HUTTON,75,81,93,107,114,121,129,136,143,161,179,200,218,237,320,400,481,561,643,714,785,857,929,1001,1130,1246,1363,1480,1597,1717,1835,1953,2071,2189,NPgN
SHOTTON,58,63,70,77,83,88,93,99,104,125,145,165,185,205,285,365,445,525,605,676,746,817,887,958,1082,1211,1340,1469,1598,1730,1862,1995,2127,2260,NPgN
SIMONSIDE,46,50,55,60,64,69,72,77,81,97,113,128,143,159,220,282,344,406,468,523,577,632,686,740,836,936,1035,1135,1234,1336,1438,1541,1643,1745,NPgN
SKELDERGATE,42,44,47,51,55,58,62,65,69,81,93,104,116,127,167,207,246,286,326,363,399,436,472,509,573,639,704,770,835,905,975,1045,1115,1185,NPgN
SKERNESIDE,82,88,99,111,119,126,134,142,149,173,197,222,246,271,369,468,566,664,762,849,936,1023,1110,1197,1352,1505,1659,1812,1965,2123,2280,2437,2595,2752,NPgN
SPADEADAM 20KV,36,39,45,51,54,58,62,65,68,76,83,92,99,107,142,175,208,241,275,304,334,364,394,425,479,524,570,617,663,711,757,803,850,896,NPgN
SPENCERBECK,104,112,123,136,145,155,164,174,184,221,258,294,330,367,511,657,802,947,1092,1219,1347,1474,1601,1728,1953,2188,2423,2657,2892,3131,3373,3614,3855,4097,NPgN
SPENNYMOOR 66/20KV,88,96,106,117,126,134,141,150,158,183,209,236,262,288,395,502,609,715,822,916,1010,1105,1200,1295,1463,1635,1807,1979,2151,2326,2502,2679,2855,3031,NPgN
STARBECK,61,65,71,79,84,90,95,101,106,124,143,161,179,197,266,335,404,473,543,605,666,728,790,852,961,1073,1184,1296,1407,1523,1639,1755,1871,1987,NPgN
STOKESLEY,50,54,63,73,78,83,89,94,98,108,117,129,140,150,198,244,290,337,384,425,466,508,550,592,667,729,791,854,916,981,1044,1106,1168,1231,NPgN
STONEY CUT,82,88,98,108,116,124,131,139,147,174,201,228,255,282,391,502,612,722,832,928,1025,1121,1218,1314,1485,1662,1838,2014,2190,2369,2549,2729,2910,3090,NPgN
