Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BRANCEPETH,2.139,2.212,2.269,2.399,2.552,2.722,2.904,3.098,3.302,3.515,3.735,3.964,4.199,4.441,4.689,4.943,5.203,5.467,5.737,5.947,6.137,6.31,6.464,6.606,6.747,6.889,7.03,7.172,7.313,7.455,7.596,7.737,7.879,8.02,NPgN
BREAMISH STREET,0.097,0.1,0.103,0.136,0.176,0.219,0.266,0.315,0.368,0.422,0.479,0.537,0.598,0.66,0.723,0.788,0.855,0.922,0.992,1.045,1.094,1.139,1.178,1.214,1.251,1.287,1.323,1.359,1.396,1.432,1.468,1.504,1.541,1.577,NPgN
BRENDA TRADING,1.661,1.717,1.761,1.878,2.015,2.167,2.331,2.504,2.687,2.878,3.076,3.28,3.491,3.708,3.93,4.158,4.39,4.627,4.869,5.057,5.228,5.383,5.521,5.648,5.774,5.901,6.028,6.155,6.281,6.408,6.535,6.662,6.789,6.915,NPgN
CAMPLESHON ROAD,1.466,1.516,1.554,1.643,1.746,1.86,1.983,2.114,2.252,2.395,2.544,2.698,2.857,3.02,3.188,3.359,3.534,3.713,3.895,4.036,4.165,4.282,4.386,4.481,4.576,4.672,4.767,4.863,4.958,5.054,5.149,5.245,5.34,5.435,NPgN
CARLEY HILL,1.128,1.166,1.196,1.296,1.413,1.543,1.683,1.832,1.988,2.151,2.32,2.495,2.676,2.861,3.051,3.246,3.445,3.648,3.854,4.016,4.161,4.294,4.412,4.52,4.629,4.737,4.846,4.954,5.063,5.171,5.28,5.388,5.496,5.605,NPgN
CARLIN HOW T3 T4,1.632,1.688,1.731,1.845,1.978,2.125,2.284,2.453,2.63,2.815,3.008,3.207,3.411,3.622,3.838,4.059,4.284,4.515,4.749,4.932,5.098,5.248,5.382,5.505,5.629,5.752,5.875,5.998,6.121,6.244,6.367,6.49,6.613,6.736,NPgN
CARR HILL,1.338,1.384,1.419,1.536,1.673,1.824,1.988,2.161,2.344,2.534,2.732,2.936,3.147,3.364,3.586,3.813,4.045,4.282,4.523,4.711,4.881,5.036,5.174,5.301,5.427,5.554,5.681,5.807,5.934,6.061,6.187,6.314,6.44,6.567,NPgN
CATTERICK CAMP,1.253,1.295,1.328,1.458,1.61,1.778,1.96,2.152,2.355,2.566,2.786,3.013,3.247,3.487,3.733,3.986,4.243,4.506,4.774,4.983,5.172,5.344,5.497,5.637,5.778,5.918,6.059,6.2,6.34,6.481,6.621,6.762,6.902,7.043,NPgN
CLOSE,0.118,0.122,0.125,0.149,0.177,0.208,0.242,0.277,0.315,0.354,0.395,0.437,0.48,0.524,0.57,0.617,0.664,0.713,0.763,0.801,0.836,0.868,0.897,0.923,0.949,0.975,1.001,1.027,1.053,1.079,1.105,1.131,1.157,1.183,NPgN
CONEYTHORPE,0.927,0.959,0.983,1.046,1.119,1.2,1.288,1.381,1.479,1.581,1.687,1.797,1.91,2.026,2.145,2.267,2.391,2.518,2.647,2.748,2.84,2.923,2.997,3.065,3.132,3.2,3.268,3.336,3.404,3.472,3.54,3.608,3.676,3.743,NPgN
CONSETT,1.915,1.981,2.031,2.169,2.329,2.507,2.699,2.902,3.116,3.34,3.572,3.812,4.059,4.313,4.574,4.84,5.113,5.391,5.674,5.895,6.094,6.276,6.438,6.586,6.735,6.884,7.032,7.181,7.329,7.478,7.626,7.775,7.924,8.072,NPgN
CORPORATION STREET,0.073,0.075,0.077,0.102,0.13,0.162,0.197,0.233,0.272,0.312,0.354,0.397,0.441,0.487,0.534,0.582,0.631,0.681,0.732,0.771,0.807,0.84,0.869,0.896,0.923,0.949,0.976,1.003,1.029,1.056,1.083,1.109,1.136,1.163,NPgN
COWTON,0.237,0.245,0.251,0.262,0.275,0.29,0.305,0.322,0.339,0.357,0.376,0.396,0.416,0.436,0.458,0.479,0.501,0.524,0.547,0.565,0.581,0.596,0.609,0.621,0.633,0.645,0.657,0.669,0.681,0.693,0.705,0.718,0.73,0.742,NPgN
CRAMLINGTON T1 T3,0.597,0.618,0.634,0.679,0.731,0.79,0.852,0.919,0.99,1.063,1.139,1.218,1.299,1.382,1.468,1.555,1.645,1.736,1.829,1.901,1.967,2.026,2.08,2.128,2.177,2.226,2.275,2.323,2.372,2.421,2.47,2.518,2.567,2.616,NPgN
CRAMLINGTON T2 T4,0.448,0.464,0.476,0.518,0.568,0.622,0.682,0.744,0.811,0.88,0.951,1.025,1.102,1.18,1.261,1.343,1.427,1.513,1.6,1.668,1.73,1.786,1.836,1.882,1.928,1.974,2.02,2.065,2.111,2.157,2.203,2.249,2.295,2.341,NPgN
DARLEY,0.369,0.382,0.392,0.416,0.446,0.478,0.512,0.549,0.588,0.628,0.67,0.714,0.759,0.804,0.852,0.9,0.949,0.999,1.051,1.091,1.127,1.16,1.189,1.216,1.243,1.27,1.296,1.323,1.35,1.377,1.404,1.431,1.458,1.485,NPgN
DARLINGTON 132/6KV,0.692,0.715,0.734,0.768,0.809,0.854,0.903,0.954,1.008,1.065,1.124,1.184,1.247,1.311,1.377,1.445,1.513,1.584,1.655,1.711,1.762,1.808,1.849,1.886,1.924,1.962,1.999,2.037,2.074,2.112,2.15,2.187,2.225,2.262,NPgN
DARLINGTON 33/11KV,0.778,0.804,0.825,0.888,0.962,1.044,1.132,1.226,1.324,1.427,1.534,1.644,1.758,1.875,1.995,2.117,2.243,2.371,2.501,2.602,2.694,2.778,2.852,2.921,2.989,3.057,3.126,3.194,3.263,3.331,3.399,3.468,3.536,3.604,NPgN
DARLINGTON CENTRAL 33/11KV,0.385,0.398,0.408,0.437,0.471,0.509,0.55,0.593,0.639,0.687,0.736,0.787,0.84,0.894,0.949,1.006,1.064,1.123,1.184,1.231,1.273,1.312,1.347,1.378,1.41,1.441,1.473,1.505,1.536,1.568,1.6,1.631,1.663,1.695,NPgN
DARLINGTON EAST,1.018,1.052,1.079,1.128,1.185,1.248,1.316,1.389,1.465,1.544,1.626,1.712,1.799,1.89,1.982,2.077,2.174,2.272,2.373,2.452,2.522,2.587,2.644,2.697,2.75,2.803,2.856,2.908,2.961,3.014,3.067,3.119,3.172,3.225,NPgN
DARLINGTON WEST,1.145,1.184,1.214,1.305,1.411,1.529,1.656,1.791,1.933,2.08,2.234,2.393,2.557,2.725,2.897,3.074,3.254,3.438,3.626,3.772,3.904,4.024,4.132,4.23,4.328,4.427,4.525,4.623,4.722,4.82,4.918,5.017,5.115,5.214,NPgN
DENWICK,1.742,1.801,1.847,1.982,2.14,2.314,2.503,2.703,2.913,3.132,3.36,3.596,3.839,4.088,4.344,4.606,4.874,5.146,5.425,5.641,5.838,6.016,6.175,6.321,6.467,6.613,6.759,6.905,7.05,7.196,7.342,7.488,7.634,7.78,NPgN
DUNSTON 66/11KV,0.418,0.432,0.443,0.487,0.539,0.596,0.657,0.723,0.792,0.864,0.938,1.015,1.095,1.176,1.26,1.346,1.433,1.523,1.614,1.685,1.749,1.807,1.859,1.907,1.955,2.003,2.05,2.098,2.146,2.194,2.241,2.289,2.337,2.385,NPgN
DUNSTON 66/20KV,0.906,0.937,0.961,1.049,1.152,1.266,1.389,1.52,1.658,1.801,1.95,2.104,2.263,2.426,2.594,2.765,2.94,3.118,3.3,3.442,3.57,3.687,3.791,3.886,3.982,4.077,4.172,4.268,4.363,4.459,4.554,4.649,4.745,4.84,NPgN
DURHAM EAST,0.771,0.797,0.817,0.87,0.931,0.998,1.071,1.149,1.23,1.315,1.403,1.494,1.588,1.685,1.784,1.885,1.989,2.094,2.202,2.286,2.362,2.431,2.492,2.549,2.605,2.662,2.718,2.775,2.831,2.888,2.944,3.001,3.057,3.114,NPgN
EASTFIELD,1.366,1.413,1.449,1.539,1.643,1.759,1.884,2.016,2.156,2.301,2.452,2.609,2.77,2.935,3.105,3.278,3.456,3.637,3.821,3.965,4.095,4.213,4.319,4.416,4.512,4.609,4.706,4.803,4.899,4.996,5.093,5.19,5.286,5.383,NPgN
EASTGATE CEMENT,0.433,0.447,0.459,0.481,0.507,0.535,0.566,0.599,0.633,0.669,0.707,0.745,0.785,0.826,0.868,0.911,0.955,1,1.045,1.081,1.113,1.142,1.168,1.192,1.216,1.24,1.264,1.288,1.312,1.336,1.359,1.383,1.407,1.431,NPgN
EDUCATIONAL PRECINCT,0.154,0.16,0.164,0.206,0.256,0.311,0.371,0.434,0.501,0.57,0.642,0.717,0.793,0.872,0.953,1.036,1.121,1.207,1.295,1.363,1.425,1.482,1.532,1.578,1.624,1.67,1.717,1.763,1.809,1.855,1.901,1.947,1.993,2.039,NPgN
ELVINGTON,0.62,0.642,0.658,0.675,0.695,0.717,0.741,0.766,0.792,0.82,0.849,0.878,0.909,0.941,0.973,1.006,1.039,1.074,1.109,1.136,1.161,1.183,1.203,1.222,1.24,1.259,1.277,1.295,1.314,1.332,1.351,1.369,1.387,1.406,NPgN
FARADAY STREET,0.505,0.522,0.535,0.632,0.746,0.871,1.007,1.151,1.302,1.46,1.624,1.794,1.968,2.148,2.332,2.521,2.713,2.91,3.11,3.266,3.407,3.535,3.65,3.755,3.86,3.965,4.07,4.175,4.28,4.385,4.49,4.595,4.7,4.805,NPgN
FAWDON T1,0.83,0.858,0.88,0.933,0.996,1.065,1.139,1.218,1.302,1.388,1.478,1.572,1.668,1.766,1.868,1.971,2.077,2.185,2.295,2.381,2.458,2.529,2.592,2.649,2.707,2.765,2.823,2.88,2.938,2.996,3.053,3.111,3.169,3.227,NPgN
FISHBURN,1.404,1.452,1.489,1.6,1.729,1.873,2.028,2.192,2.365,2.545,2.732,2.926,3.126,3.331,3.541,3.756,3.976,4.2,4.429,4.607,4.768,4.915,5.046,5.166,5.286,5.405,5.525,5.645,5.765,5.885,6.005,6.125,6.245,6.365,NPgN
FLATWORTH CENTRAL,0.683,0.706,0.724,0.768,0.82,0.878,0.939,1.005,1.074,1.146,1.221,1.298,1.378,1.46,1.544,1.63,1.718,1.807,1.899,1.97,2.034,2.093,2.145,2.193,2.241,2.289,2.337,2.385,2.433,2.481,2.529,2.576,2.624,2.672,NPgN
FOSS ISLANDS,0.765,0.791,0.811,0.905,1.015,1.136,1.267,1.406,1.552,1.705,1.863,2.027,2.196,2.369,2.547,2.729,2.915,3.105,3.299,3.449,3.586,3.71,3.82,3.922,4.023,4.125,4.226,4.328,4.429,4.531,4.632,4.734,4.835,4.937,NPgN
FOSSWAY 33/11KV,0.39,0.404,0.414,0.51,0.623,0.747,0.881,1.024,1.174,1.33,1.493,1.661,1.834,2.012,2.194,2.381,2.572,2.766,2.964,3.119,3.259,3.386,3.499,3.603,3.707,3.811,3.915,4.019,4.123,4.227,4.332,4.436,4.54,4.644,NPgN
FOURSTONES 20KV,1.817,1.879,1.927,2.014,2.116,2.229,2.351,2.481,2.617,2.759,2.906,3.059,3.216,3.378,3.543,3.713,3.886,4.063,4.243,4.383,4.51,4.626,4.729,4.823,4.918,5.012,5.106,5.201,5.295,5.39,5.484,5.579,5.673,5.768,NPgN
FYLANDS BRIDGE,1.277,1.321,1.354,1.461,1.585,1.722,1.871,2.028,2.194,2.367,2.546,2.732,2.923,3.12,3.321,3.527,3.738,3.953,4.172,4.343,4.498,4.638,4.763,4.878,4.993,5.108,5.223,5.338,5.453,5.568,5.683,5.798,5.913,6.028,NPgN
GALE LANE,1.838,1.901,1.949,2.026,2.116,2.215,2.322,2.436,2.555,2.68,2.81,2.944,3.082,3.224,3.369,3.518,3.67,3.826,3.984,4.107,4.219,4.32,4.411,4.494,4.577,4.66,4.743,4.826,4.909,4.992,5.075,5.157,5.24,5.323,NPgN
GARWOOD STREET,0.882,0.912,0.935,1.011,1.1,1.198,1.304,1.417,1.535,1.658,1.787,1.919,2.056,2.196,2.34,2.487,2.638,2.791,2.948,3.07,3.18,3.28,3.37,3.452,3.534,3.616,3.698,3.78,3.862,3.944,4.027,4.109,4.191,4.273,NPgN
GATESHEAD CENTRAL,0.112,0.116,0.119,0.151,0.188,0.23,0.275,0.323,0.373,0.426,0.48,0.536,0.594,0.654,0.715,0.777,0.841,0.907,0.973,1.025,1.072,1.114,1.152,1.187,1.222,1.257,1.292,1.326,1.361,1.396,1.431,1.466,1.501,1.535,NPgN
GATESHEAD EAST,0.018,0.019,0.019,0.024,0.029,0.035,0.041,0.048,0.054,0.062,0.069,0.077,0.085,0.093,0.102,0.11,0.119,0.128,0.137,0.144,0.151,0.156,0.162,0.166,0.171,0.176,0.181,0.186,0.19,0.195,0.2,0.205,0.21,0.214,NPgN
GOSFORTH 33/11KV,0.324,0.335,0.343,0.375,0.411,0.452,0.496,0.542,0.591,0.643,0.696,0.75,0.807,0.865,0.925,0.986,1.048,1.111,1.176,1.227,1.272,1.314,1.351,1.385,1.419,1.453,1.487,1.521,1.555,1.589,1.623,1.657,1.691,1.725,NPgN
GRANGETOWN,0.827,0.855,0.877,0.976,1.093,1.221,1.36,1.508,1.663,1.825,1.993,2.167,2.346,2.53,2.719,2.912,3.109,3.311,3.516,3.676,3.82,3.952,4.069,4.177,4.285,4.392,4.5,4.608,4.715,4.823,4.931,5.038,5.146,5.253,NPgN
GREATHAM,0.146,0.151,0.155,0.164,0.175,0.187,0.2,0.214,0.228,0.243,0.258,0.275,0.291,0.308,0.326,0.343,0.362,0.38,0.399,0.414,0.427,0.44,0.451,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,NPgN
GUISBOROUGH T1 T2,2.16,2.234,2.291,2.425,2.582,2.756,2.943,3.142,3.351,3.57,3.797,4.031,4.273,4.521,4.776,5.037,5.303,5.575,5.852,6.067,6.263,6.44,6.599,6.744,6.889,7.034,7.18,7.325,7.47,7.615,7.761,7.906,8.051,8.196,NPgN
HARLOW GREEN,0.693,0.717,0.735,0.834,0.949,1.076,1.213,1.359,1.513,1.673,1.839,2.011,2.188,2.37,2.557,2.748,2.943,3.142,3.345,3.503,3.646,3.776,3.892,3.999,4.105,4.211,4.318,4.424,4.531,4.637,4.744,4.85,4.956,5.063,NPgN
HARMIRE BRIDGE,1.275,1.319,1.353,1.417,1.493,1.577,1.667,1.763,1.864,1.969,2.079,2.192,2.308,2.428,2.551,2.676,2.805,2.935,3.069,3.173,3.267,3.353,3.429,3.499,3.569,3.639,3.709,3.779,3.849,3.919,3.989,4.059,4.129,4.199,NPgN
HARRATON,1.852,1.916,1.964,2.028,2.103,2.186,2.276,2.371,2.471,2.575,2.684,2.796,2.911,3.03,3.152,3.276,3.403,3.533,3.665,3.768,3.862,3.946,4.022,4.091,4.161,4.23,4.3,4.369,4.438,4.508,4.577,4.646,4.716,4.785,NPgN
HARROGATE 132/11KV,0.959,0.992,1.017,1.188,1.387,1.607,1.845,2.098,2.363,2.641,2.928,3.226,3.533,3.848,4.171,4.502,4.84,5.185,5.536,5.81,6.058,6.283,6.484,6.668,6.853,7.037,7.221,7.406,7.59,7.774,7.958,8.143,8.327,8.511,NPgN
HARROGATE WEST,0.216,0.224,0.229,0.273,0.323,0.379,0.44,0.504,0.571,0.642,0.715,0.791,0.869,0.949,1.031,1.115,1.201,1.289,1.378,1.448,1.511,1.568,1.619,1.666,1.713,1.76,1.807,1.853,1.9,1.947,1.994,2.041,2.088,2.135,NPgN
HARTMOOR 66/20KV,1.728,1.787,1.833,1.956,2.101,2.261,2.434,2.617,2.81,3.012,3.221,3.437,3.66,3.889,4.124,4.364,4.61,4.86,5.115,5.314,5.494,5.658,5.804,5.938,6.072,6.206,6.34,6.474,6.608,6.742,6.875,7.009,7.143,7.277,NPgN
HAWTHORN PIT,2.345,2.425,2.487,2.626,2.788,2.968,3.163,3.369,3.586,3.812,4.047,4.29,4.541,4.798,5.062,5.332,5.608,5.89,6.177,6.4,6.603,6.787,6.951,7.101,7.252,7.402,7.553,7.703,7.854,8.005,8.155,8.306,8.456,8.607,NPgN
HAXBY ROAD T2 T3,1.336,1.382,1.417,1.509,1.617,1.737,1.865,2.002,2.146,2.296,2.452,2.614,2.78,2.951,3.126,3.305,3.488,3.675,3.865,4.014,4.148,4.27,4.379,4.479,4.578,4.678,4.778,4.878,4.978,5.078,5.178,5.277,5.377,5.477,NPgN
HEBBURN,0.207,0.214,0.219,0.236,0.255,0.276,0.299,0.323,0.349,0.376,0.403,0.432,0.462,0.492,0.523,0.555,0.587,0.621,0.654,0.681,0.705,0.726,0.746,0.763,0.781,0.799,0.817,0.834,0.852,0.87,0.888,0.905,0.923,0.941,NPgN
HEBBURN WEST,0.069,0.071,0.073,0.078,0.085,0.092,0.1,0.108,0.117,0.126,0.135,0.145,0.155,0.165,0.175,0.186,0.197,0.208,0.22,0.228,0.237,0.244,0.25,0.256,0.262,0.268,0.274,0.28,0.286,0.292,0.298,0.304,0.31,0.316,NPgN
HEDWORTH,0.807,0.834,0.856,0.919,0.994,1.076,1.165,1.26,1.359,1.463,1.571,1.682,1.797,1.915,2.036,2.16,2.286,2.415,2.546,2.649,2.742,2.826,2.901,2.97,3.039,3.108,3.177,3.246,3.315,3.384,3.453,3.522,3.591,3.66,NPgN
HEIGHINGTON,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.009,0.009,0.009,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011,0.011,0.011,NPgN
HEXHAM,1.173,1.213,1.244,1.318,1.405,1.5,1.603,1.713,1.828,1.949,2.073,2.203,2.336,2.473,2.613,2.756,2.903,3.053,3.205,3.324,3.431,3.529,3.616,3.696,3.776,3.856,3.936,4.016,4.096,4.176,4.256,4.336,4.416,4.496,NPgN
HIGH BARMSTON,1.612,1.667,1.71,1.772,1.845,1.925,2.012,2.104,2.201,2.302,2.407,2.515,2.627,2.742,2.86,2.981,3.104,3.23,3.358,3.458,3.548,3.631,3.704,3.771,3.838,3.906,3.973,4.04,4.107,4.174,4.242,4.309,4.376,4.443,NPgN
HIGH FLATTS,0.968,1.001,1.026,1.133,1.258,1.395,1.544,1.702,1.868,2.042,2.222,2.408,2.6,2.798,3,3.207,3.418,3.634,3.854,4.025,4.18,4.321,4.447,4.562,4.677,4.793,4.908,5.023,5.139,5.254,5.369,5.485,5.6,5.715,NPgN
HOUGHTON,2.803,2.899,2.973,3.068,3.178,3.3,3.432,3.571,3.719,3.872,4.031,4.196,4.366,4.54,4.719,4.902,5.09,5.28,5.475,5.626,5.764,5.888,6,6.102,6.204,6.306,6.408,6.51,6.612,6.714,6.816,6.918,7.02,7.122,NPgN
HOWDON,0.334,0.346,0.355,0.38,0.409,0.441,0.477,0.514,0.553,0.594,0.636,0.68,0.725,0.772,0.819,0.868,0.918,0.969,1.02,1.061,1.097,1.13,1.16,1.187,1.214,1.242,1.269,1.296,1.323,1.35,1.377,1.404,1.432,1.459,NPgN
HUNTINGTON NEW LANE,1.11,1.148,1.178,1.246,1.325,1.413,1.507,1.608,1.713,1.824,1.938,2.057,2.179,2.304,2.433,2.564,2.699,2.836,2.976,3.085,3.184,3.273,3.353,3.427,3.5,3.573,3.647,3.72,3.793,3.867,3.94,4.013,4.087,4.16,NPgN
HUSTHWAITE 33/11KV,1.251,1.294,1.327,1.408,1.503,1.608,1.721,1.841,1.967,2.099,2.236,2.378,2.524,2.674,2.828,2.985,3.146,3.31,3.477,3.607,3.725,3.833,3.928,4.016,4.104,4.191,4.279,4.367,4.454,4.542,4.63,4.717,4.805,4.893,NPgN
JARROW,0.131,0.136,0.139,0.157,0.177,0.2,0.224,0.25,0.278,0.306,0.336,0.366,0.398,0.43,0.463,0.497,0.532,0.568,0.604,0.632,0.657,0.681,0.701,0.72,0.739,0.758,0.777,0.796,0.815,0.834,0.853,0.872,0.891,0.91,NPgN
KENTON,0.828,0.856,0.878,0.948,1.031,1.122,1.22,1.324,1.434,1.549,1.668,1.791,1.918,2.048,2.181,2.318,2.458,2.6,2.746,2.859,2.961,3.054,3.137,3.213,3.29,3.366,3.442,3.518,3.594,3.671,3.747,3.823,3.899,3.975,NPgN
KIELDER,0.12,0.124,0.127,0.132,0.139,0.145,0.153,0.16,0.168,0.177,0.186,0.195,0.204,0.214,0.223,0.234,0.244,0.254,0.265,0.273,0.281,0.288,0.294,0.3,0.305,0.311,0.317,0.322,0.328,0.333,0.339,0.345,0.35,0.356,NPgN
KILLINGWORTH,1.169,1.209,1.24,1.302,1.376,1.457,1.544,1.637,1.735,1.837,1.942,2.052,2.165,2.281,2.4,2.521,2.645,2.772,2.902,3.002,3.093,3.176,3.25,3.318,3.386,3.453,3.521,3.589,3.657,3.725,3.792,3.86,3.928,3.996,NPgN
KIRBYMOORSIDE,0.911,0.943,0.967,1.048,1.142,1.247,1.36,1.48,1.606,1.737,1.874,2.015,2.161,2.31,2.464,2.621,2.781,2.945,3.112,3.242,3.359,3.466,3.562,3.649,3.736,3.824,3.911,3.999,4.086,4.174,4.261,4.349,4.436,4.524,NPgN
