Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
CARLEY HILL,45257,44207,43880,43725,43463,43231,43142,43044,42937,42846,43037,42848,43243,43397,43411,43443,43507,43604,43711,43827,44008,44147,44298,44476,44685,44908,45164,45442,45746,46084,46456,46865,47317,47811,NPgN
CARLIN HOW T3 T4,37184,36321,36053,35926,35710,35520,35446,35366,35278,35204,35360,35205,35529,35656,35668,35694,35746,35826,35914,36010,36158,36272,36396,36542,36714,36898,37107,37336,37586,37863,38170,38506,38877,39283,NPgN
CARR HILL,57289,55961,55547,55351,55018,54725,54612,54488,54353,54238,54479,54240,54740,54935,54953,54994,55074,55197,55333,55480,55709,55884,56075,56301,56565,56848,57172,57524,57909,58336,58808,59325,59898,60523,NPgN
CATTERICK CAMP,33257,32486,32245,32132,31939,31768,31703,31631,31553,31486,31626,31487,31777,31890,31901,31924,31971,32042,32121,32207,32340,32441,32552,32683,32836,33001,33189,33393,33617,33865,34139,34439,34771,35134,NPgN
CLOSE,20338,19867,19720,19650,19532,19428,19388,19344,19296,19255,19341,19256,19433,19503,19509,19523,19552,19596,19644,19696,19777,19839,19907,19987,20081,20182,20297,20422,20558,20710,20877,21061,21264,21486,NPgN
CONEYTHORPE,27153,26524,26327,26235,26077,25938,25884,25826,25762,25707,25822,25708,25945,26037,26046,26065,26104,26162,26226,26296,26404,26487,26578,26685,26810,26944,27098,27264,27447,27650,27873,28118,28390,28686,NPgN
CONSETT,59325,57949,57521,57318,56973,56670,56553,56425,56285,56166,56415,56168,56685,56887,56906,56948,57032,57159,57299,57452,57689,57870,58068,58301,58575,58868,59203,59568,59967,60409,60898,61434,62026,62674,NPgN
CORPORATION STREET,17455,17050,16924,16864,16763,16673,16639,16601,16560,16525,16598,16526,16678,16737,16743,16755,16780,16817,16858,16903,16973,17026,17085,17153,17234,17320,17419,17526,17643,17774,17917,18075,18249,18440,NPgN
COWTON,3430,3351,3326,3314,3294,3277,3270,3263,3255,3248,3262,3248,3278,3289,3290,3293,3298,3305,3313,3322,3336,3346,3358,3371,3387,3404,3423,3444,3467,3493,3521,3552,3587,3624,NPgN
CRAMLINGTON T1 T3,15252,14898,14788,14736,14647,14569,14539,14506,14470,14439,14503,14440,14573,14625,14630,14640,14662,14695,14731,14770,14831,14877,14928,14988,15059,15134,15220,15314,15416,15530,15656,15794,15946,16112,NPgN
CRAMLINGTON T2 T4,14828,14484,14377,14326,14240,14164,14135,14103,14068,14038,14100,14038,14168,14218,14223,14233,14254,14286,14321,14359,14419,14464,14513,14572,14640,14713,14797,14888,14988,15099,15221,15355,15503,15665,NPgN
DARLEY,11573,11305,11221,11182,11114,11055,11032,11007,10980,10957,11005,10957,11058,11098,11101,11109,11126,11151,11178,11208,11254,11289,11328,11373,11427,11484,11549,11620,11698,11785,11880,11984,12100,12226,NPgN
DARLINGTON 132/6KV,16486,16103,15984,15928,15832,15748,15715,15679,15641,15608,15677,15608,15752,15808,15813,15825,15848,15884,15922,15965,16031,16081,16136,16201,16277,16359,16452,16553,16664,16787,16923,17071,17236,17416,NPgN
DARLINGTON 33/11KV,30625,29914,29693,29588,29411,29254,29194,29127,29055,28994,29123,28995,29262,29366,29376,29398,29441,29506,29579,29657,29780,29873,29976,30096,30237,30389,30562,30750,30956,31184,31436,31713,32019,32353,NPgN
DARLINGTON CENTRAL 33/11KV,14388,14054,13950,13901,13818,13744,13716,13684,13651,13622,13682,13622,13748,13797,13801,13811,13832,13863,13897,13934,13991,14035,14083,14140,14206,14277,14358,14447,14543,14651,14769,14899,15043,15200,NPgN
DARLINGTON EAST,26193,25586,25396,25307,25155,25021,24969,24912,24851,24798,24908,24799,25027,25117,25125,25144,25180,25237,25298,25366,25471,25551,25638,25741,25862,25991,26139,26300,26476,26672,26887,27124,27386,27672,NPgN
DARLINGTON WEST,45369,44317,43989,43834,43570,43338,43249,43151,43044,42953,43144,42954,43350,43504,43519,43551,43615,43712,43819,43936,44118,44256,44407,44586,44795,45020,45276,45554,45860,46198,46572,46981,47435,47930,NPgN
DENWICK,67942,66366,65875,65643,65248,64901,64767,64620,64460,64323,64609,64326,64918,65150,65171,65219,65315,65461,65621,65796,66068,66275,66502,66769,67083,67419,67802,68219,68676,69183,69743,70357,71035,71777,NPgN
DUNSTON 66/11KV,22266,21750,21589,21513,21384,21270,21226,21178,21125,21080,21174,21081,21275,21351,21358,21374,21405,21453,21506,21563,21652,21720,21794,21882,21985,22095,22220,22357,22507,22673,22856,23058,23280,23523,NPgN
DUNSTON 66/20KV,45473,44418,44090,43934,43670,43437,43348,43249,43142,43051,43242,43053,43449,43604,43618,43651,43715,43812,43920,44037,44219,44357,44509,44688,44898,45123,45379,45659,45965,46304,46678,47089,47543,48040,NPgN
DURHAM EAST,21600,21099,20943,20869,20744,20633,20591,20544,20493,20450,20541,20450,20639,20712,20719,20735,20765,20811,20862,20918,21004,21070,21142,21227,21327,21434,21556,21688,21834,21995,22173,22368,22583,22819,NPgN
EASTFIELD,39337,38424,38140,38006,37777,37576,37499,37413,37321,37242,37407,37243,37586,37720,37733,37761,37816,37900,37993,38094,38252,38372,38503,38658,38840,39034,39256,39498,39762,40056,40380,40735,41128,41557,NPgN
EASTGATE CEMENT,6580,6428,6380,6358,6320,6286,6273,6259,6243,6230,6258,6230,6288,6310,6312,6317,6326,6340,6356,6373,6399,6419,6441,6467,6497,6530,6567,6607,6652,6701,6755,6814,6880,6952,NPgN
EDUCATIONAL PRECINCT,28203,27549,27345,27249,27085,26941,26885,26824,26758,26701,26820,26702,26948,27044,27053,27073,27113,27173,27240,27313,27425,27511,27606,27717,27847,27986,28145,28319,28508,28719,28951,29206,29487,29795,NPgN
ELVINGTON,8574,8375,8313,8284,8234,8190,8174,8155,8135,8118,8154,8118,8193,8222,8225,8231,8243,8261,8281,8303,8338,8364,8392,8426,8466,8508,8557,8609,8667,8731,8801,8879,8965,9058,NPgN
FARADAY STREET,47317,46219,45877,45716,45441,45199,45105,45003,44892,44797,44996,44798,45211,45372,45387,45421,45487,45589,45701,45822,46011,46156,46314,46500,46718,46952,47219,47510,47828,48181,48571,48998,49471,49987,NPgN
FAWDON T1,27569,26930,26731,26637,26477,26336,26281,26222,26157,26101,26217,26102,26343,26436,26445,26465,26504,26563,26628,26699,26809,26893,26985,27094,27221,27357,27513,27682,27868,28073,28300,28549,28825,29126,NPgN
FISHBURN,45117,44071,43745,43591,43329,43098,43009,42911,42805,42714,42904,42716,43109,43263,43277,43309,43373,43470,43576,43692,43873,44011,44161,44339,44547,44770,45025,45302,45605,45942,46313,46721,47171,47664,NPgN
FLATWORTH CENTRAL,20618,20140,19991,19921,19801,19695,19655,19610,19562,19520,19607,19521,19701,19771,19777,19792,19821,19865,19914,19967,20049,20112,20181,20262,20358,20459,20576,20703,20841,20995,21165,21351,21557,21782,NPgN
FOSS ISLANDS,44424,43393,43072,42921,42663,42435,42348,42252,42147,42058,42245,42059,42447,42598,42612,42644,42706,42801,42906,43021,43198,43334,43482,43657,43862,44082,44332,44605,44904,45236,45601,46003,46446,46931,NPgN
FOSSWAY 33/11KV,49420,48274,47917,47748,47461,47209,47111,47004,46888,46789,46997,46790,47221,47390,47405,47440,47510,47616,47733,47860,48057,48208,48373,48568,48796,49040,49319,49623,49955,50324,50731,51177,51671,52210,NPgN
FOURSTONES 20KV,43207,42205,41893,41746,41495,41274,41188,41095,40993,40906,41088,40908,41285,41432,41446,41476,41537,41630,41732,41843,42016,42148,42292,42462,42661,42875,43119,43384,43675,43997,44353,44743,45175,45646,NPgN
FYLANDS BRIDGE,42743,41752,41443,41297,41049,40830,40746,40654,40553,40467,40647,40469,40841,40987,41000,41031,41091,41183,41284,41394,41564,41695,41838,42006,42203,42414,42656,42918,43206,43525,43877,44263,44690,45156,NPgN
GALE LANE,31435,30706,30479,30372,30189,30028,29966,29898,29824,29761,29893,29762,30036,30143,30153,30176,30220,30287,30362,30442,30568,30664,30769,30893,31038,31193,31371,31564,31775,32010,32269,32553,32867,33210,NPgN
GARWOOD STREET,33559,32780,32538,32423,32228,32057,31990,31918,31839,31772,31913,31773,32065,32180,32190,32214,32261,32333,32413,32499,32633,32736,32847,32980,33134,33300,33490,33696,33922,34172,34448,34751,35087,35453,NPgN
GATESHEAD CENTRAL,20477,20002,19854,19784,19665,19560,19520,19476,19428,19386,19473,19387,19566,19635,19642,19656,19685,19729,19778,19830,19912,19975,20043,20124,20218,20319,20435,20561,20698,20851,21020,21205,21409,21633,NPgN
GATESHEAD EAST,1964,1919,1904,1898,1886,1876,1872,1868,1863,1860,1868,1860,1877,1883,1884,1885,1888,1892,1897,1902,1910,1916,1922,1930,1939,1949,1960,1972,1985,2000,2016,2034,2054,2075,NPgN
GOSFORTH 33/11KV,18022,17604,17474,17413,17308,17216,17180,17141,17099,17063,17138,17063,17220,17282,17287,17300,17326,17364,17407,17453,17525,17580,17640,17711,17795,17884,17985,18096,18217,18352,18500,18663,18843,19040,NPgN
GRANGETOWN,34130,33338,33092,32975,32777,32602,32535,32461,32381,32312,32456,32313,32611,32727,32738,32762,32810,32883,32964,33052,33188,33292,33406,33541,33698,33867,34060,34269,34499,34753,35034,35343,35684,36056,NPgN
GREATHAM,4131,4035,4005,3991,3967,3946,3938,3929,3919,3911,3928,3911,3947,3961,3962,3965,3971,3980,3989,4000,4017,4029,4043,4059,4078,4099,4122,4147,4175,4206,4240,4277,4319,4364,NPgN
GUISBOROUGH T1 T2,46985,45895,45556,45395,45122,44882,44789,44687,44577,44483,44680,44484,44894,45054,45069,45102,45168,45269,45380,45501,45689,45832,45989,46174,46391,46623,46888,47177,47493,47843,48230,48655,49124,49637,NPgN
HARLOW GREEN,49401,48255,47898,47729,47442,47189,47092,46985,46869,46770,46978,46772,47202,47370,47386,47421,47491,47597,47713,47840,48038,48189,48354,48548,48776,49020,49299,49603,49935,50303,50710,51156,51650,52189,NPgN
HARMIRE BRIDGE,41243,40286,39988,39848,39608,39397,39316,39226,39129,39047,39220,39048,39408,39548,39561,39590,39649,39737,39834,39941,40105,40231,40369,40531,40722,40926,41158,41412,41689,41997,42336,42709,43121,43571,NPgN
HARRATON,29535,28850,28636,28535,28364,28213,28155,28091,28021,27962,28086,27963,28220,28321,28330,28351,28393,28456,28526,28602,28720,28810,28909,29025,29161,29307,29474,29656,29854,30075,30318,30584,30879,31202,NPgN
HARROGATE 132/11KV,60637,59231,58793,58586,58234,57923,57804,57673,57530,57408,57663,57410,57939,58146,58165,58208,58293,58423,58567,58722,58965,59150,59352,59591,59871,60171,60513,60885,61293,61746,62245,62793,63398,64060,NPgN
HARROGATE WEST,16404,16023,15905,15849,15754,15670,15637,15602,15563,15530,15599,15531,15674,15730,15735,15747,15770,15805,15844,15886,15951,16001,16056,16121,16196,16278,16370,16471,16581,16704,16839,16987,17151,17330,NPgN
HARTMOOR 66/20KV,57470,56137,55722,55526,55192,54898,54784,54660,54525,54409,54651,54412,54912,55108,55127,55167,55248,55372,55507,55655,55885,56060,56252,56478,56744,57028,57352,57705,58092,58520,58994,59513,60087,60714,NPgN
HAWTHORN PIT,58916,57549,57124,56922,56580,56279,56163,56035,55897,55778,56026,55780,56294,56495,56513,56555,56638,56765,56904,57055,57291,57471,57667,57899,58171,58462,58795,59157,59553,59993,60478,61010,61598,62241,NPgN
HAXBY ROAD T2 T3,36277,35436,35174,35050,34839,34654,34582,34504,34418,34345,34498,34347,34663,34786,34798,34824,34875,34953,35038,35132,35277,35388,35509,35651,35819,35998,36203,36426,36670,36940,37239,37567,37929,38325,NPgN
HEBBURN,6365,6218,6172,6150,6113,6081,6068,6054,6039,6026,6053,6027,6082,6104,6106,6110,6119,6133,6148,6164,6190,6209,6231,6256,6285,6316,6352,6392,6434,6482,6534,6592,6655,6725,NPgN
HEBBURN WEST,2674,2612,2593,2584,2568,2555,2549,2543,2537,2532,2543,2532,2555,2564,2565,2567,2571,2577,2583,2590,2600,2609,2618,2628,2640,2654,2669,2685,2703,2723,2745,2769,2796,2825,NPgN
HEDWORTH,29998,29303,29086,28984,28809,28656,28597,28532,28461,28401,28527,28402,28663,28766,28775,28796,28839,28903,28974,29051,29171,29263,29363,29481,29619,29768,29937,30121,30323,30547,30794,31065,31364,31692,NPgN
HEIGHINGTON,69,68,67,67,67,66,66,66,66,66,66,66,66,66,66,67,67,67,67,67,67,68,68,68,68,69,69,70,70,71,71,72,72,73,NPgN
HEXHAM,45505,44449,44121,43965,43701,43468,43378,43280,43173,43081,43273,43083,43480,43635,43649,43681,43745,43843,43951,44068,44250,44389,44540,44719,44929,45154,45411,45691,45997,46336,46711,47122,47577,48073,NPgN
HIGH BARMSTON,27452,26816,26617,26523,26364,26224,26169,26110,26045,25990,26106,25991,26231,26324,26333,26352,26391,26450,26515,26585,26695,26779,26871,26979,27105,27241,27396,27565,27749,27954,28180,28428,28702,29002,NPgN
HIGH FLATTS,43799,42783,42466,42317,42062,41838,41752,41657,41554,41466,41650,41468,41849,41999,42013,42044,42105,42199,42303,42415,42591,42724,42870,43043,43245,43462,43709,43978,44272,44599,44960,45355,45793,46271,NPgN
HOUGHTON,39644,38724,38438,38302,38072,37869,37791,37705,37612,37532,37699,37534,37879,38014,38027,38055,38111,38196,38290,38392,38550,38671,38803,38959,39142,39338,39562,39806,40072,40368,40695,41053,41449,41881,NPgN
HOWDON,11273,11011,10930,10892,10826,10768,10746,10722,10695,10673,10720,10673,10771,10810,10813,10821,10837,10861,10888,10917,10962,10996,11034,11078,11130,11186,11250,11319,11395,11479,11572,11674,11786,11909,NPgN
HUNTINGTON NEW LANE,28920,28250,28041,27942,27774,27626,27569,27506,27438,27380,27502,27381,27633,27732,27741,27761,27802,27864,27933,28007,28123,28211,28307,28421,28555,28698,28861,29039,29233,29449,29687,29948,30237,30553,NPgN
HUSTHWAITE 33/11KV,37512,36642,36371,36243,36025,35833,35759,35678,35590,35514,35672,35516,35843,35970,35982,36009,36062,36142,36231,36327,36477,36592,36717,36865,37038,37223,37435,37665,37918,38198,38507,38845,39220,39629,NPgN
JARROW,8632,8431,8369,8340,8290,8245,8228,8210,8189,8172,8208,8172,8248,8277,8280,8286,8298,8316,8337,8359,8394,8420,8449,8483,8523,8565,8614,8667,8725,8789,8861,8938,9025,9119,NPgN
KENTON,39643,38724,38437,38302,38072,37869,37791,37705,37612,37532,37699,37533,37879,38014,38027,38055,38110,38196,38289,38391,38550,38671,38803,38959,39142,39338,39562,39805,40072,40368,40694,41052,41448,41881,NPgN
KIELDER,2786,2722,2702,2692,2676,2662,2656,2650,2644,2638,2650,2638,2662,2672,2673,2675,2679,2685,2691,2698,2710,2718,2727,2738,2751,2765,2781,2798,2817,2837,2860,2885,2913,2944,NPgN
KILLINGWORTH,30822,30107,29884,29779,29600,29442,29382,29315,29242,29180,29310,29182,29450,29555,29565,29587,29630,29696,29769,29848,29972,30066,30169,30290,30432,30585,30759,30948,31155,31385,31639,31917,32225,32562,NPgN
KIRBYMOORSIDE,24250,23688,23512,23430,23289,23165,23117,23064,23007,22959,23061,22960,23171,23254,23261,23278,23313,23365,23422,23484,23581,23655,23736,23832,23944,24063,24200,24349,24512,24693,24893,25112,25354,25619,NPgN
LINTON 66/20KV,23631,23083,22912,22831,22694,22573,22527,22475,22420,22372,22472,22373,22579,22660,22667,22684,22717,22768,22824,22885,22979,23051,23130,23223,23332,23449,23582,23727,23886,24063,24257,24471,24707,24965,NPgN
LONGBENTON,43171,42170,41858,41711,41460,41239,41154,41060,40959,40872,41054,40874,41250,41397,41411,41441,41502,41595,41697,41808,41980,42112,42256,42426,42625,42839,43083,43348,43638,43960,44316,44706,45137,45608,NPgN
LOW SPENNYMOOR,23036,22501,22335,22256,22122,22005,21959,21909,21855,21809,21906,21810,22010,22089,22096,22113,22145,22194,22249,22308,22400,22471,22547,22638,22744,22858,22988,23130,23285,23457,23646,23854,24084,24336,NPgN
LYNEMOUTH,3860,3770,3742,3729,3707,3687,3679,3671,3662,3654,3670,3654,3688,3701,3702,3705,3711,3719,3728,3738,3753,3765,3778,3793,3811,3830,3852,3876,3902,3930,3962,3997,4036,4078,NPgN
MADDISON STREET,49312,48168,47812,47643,47357,47105,47007,46901,46785,46686,46893,46687,47117,47285,47301,47336,47405,47511,47628,47754,47952,48102,48267,48461,48688,48932,49211,49513,49845,50213,50619,51064,51557,52095,NPgN
MALLEABLE,22408,21889,21727,21650,21520,21405,21361,21313,21260,21215,21309,21216,21411,21487,21494,21510,21542,21590,21643,21701,21790,21859,21933,22022,22125,22236,22362,22500,22651,22818,23002,23205,23429,23673,NPgN
MALTON,47439,46339,45996,45834,45559,45316,45222,45120,45008,44913,45112,44915,45328,45490,45505,45538,45605,45707,45819,45941,46131,46276,46434,46620,46839,47074,47342,47633,47952,48306,48697,49125,49599,50117,NPgN
MEADOWFIELD,13122,12818,12723,12678,12602,12535,12509,12481,12450,12423,12479,12424,12538,12583,12587,12596,12615,12643,12674,12708,12760,12800,12844,12896,12956,13021,13095,13176,13264,13362,13470,13589,13720,13863,NPgN
MELROSEGATE 33/11KV,24480,23912,23735,23652,23510,23384,23336,23283,23226,23176,23279,23177,23391,23474,23482,23499,23534,23586,23644,23707,23805,23880,23961,24058,24171,24292,24430,24580,24745,24927,25129,25350,25595,25862,NPgN
MILLBANK LANE,37419,36551,36280,36152,35935,35744,35670,35589,35501,35426,35583,35427,35753,35881,35893,35919,35972,36052,36141,36237,36386,36501,36625,36773,36945,37130,37342,37572,37823,38102,38410,38748,39122,39531,NPgN
MONKSEATON,48179,47062,46714,46549,46269,46023,45928,45823,45710,45613,45816,45615,46035,46199,46214,46249,46317,46420,46534,46658,46850,46997,47158,47348,47570,47808,48080,48376,48700,49060,49456,49892,50373,50899,NPgN
MOOR MONKTON PUMPS,3807,3718,3691,3678,3656,3636,3629,3620,3612,3604,3620,3604,3637,3650,3651,3654,3659,3668,3677,3686,3702,3713,3726,3741,3758,3777,3799,3822,3848,3876,3907,3942,3980,4021,NPgN
MORPETH,39649,38730,38443,38308,38078,37875,37797,37711,37617,37538,37705,37539,37885,38020,38033,38061,38116,38202,38295,38397,38556,38677,38809,38965,39148,39344,39568,39811,40078,40374,40700,41059,41455,41887,NPgN
MOUNT ROAD,41834,40864,40562,40419,40176,39962,39879,39789,39690,39606,39782,39608,39972,40115,40128,40158,40217,40306,40405,40513,40680,40808,40947,41112,41305,41512,41748,42005,42286,42599,42943,43321,43739,44195,NPgN
NEWBURN HAUGH,15356,15000,14889,14837,14748,14669,14639,14606,14569,14539,14603,14539,14673,14725,14730,14741,14763,14796,14832,14871,14933,14980,15031,15091,15162,15238,15325,15419,15523,15637,15764,15902,16056,16223,NPgN
NEWBY,33484,32708,32466,32352,32157,31986,31920,31847,31768,31701,31842,31702,31994,32108,32119,32143,32190,32262,32341,32427,32561,32663,32775,32907,33061,33227,33416,33621,33847,34096,34372,34675,35009,35375,NPgN
NEWCASTLE AIRPORT,25212,24627,24445,24359,24213,24084,24034,23979,23920,23869,23976,23870,24090,24176,24184,24202,24237,24292,24351,24416,24517,24594,24678,24777,24893,25018,25160,25315,25485,25673,25881,26108,26360,26635,NPgN
NEWTON AYCLIFFE SOUTH,9438,9219,9151,9119,9064,9016,8997,8977,8954,8935,8975,8936,9018,9050,9053,9060,9073,9093,9116,9140,9178,9207,9238,9275,9319,9365,9419,9477,9540,9611,9688,9774,9868,9971,NPgN
NORTH STREET,23054,22519,22352,22274,22140,22022,21976,21926,21872,21826,21923,21827,22028,22106,22114,22130,22162,22212,22266,22326,22418,22488,22565,22656,22762,22876,23006,23148,23303,23475,23665,23873,24103,24355,NPgN
NORTH TEES T1 T2,4194,4096,4066,4052,4027,4006,3998,3989,3979,3970,3988,3970,4007,4021,4023,4026,4032,4041,4050,4061,4078,4091,4105,4121,4141,4161,4185,4211,4239,4270,4305,4343,4385,4430,NPgN
NORTH TEES T3 T4,15678,15314,15201,15147,15056,14976,14945,14911,14874,14843,14909,14843,14980,15033,15038,15050,15072,15105,15142,15183,15245,15293,15345,15407,15480,15557,15646,15742,15847,15964,16093,16235,16392,16563,NPgN
NORTHALLERTON,32144,31398,31166,31056,30869,30705,30642,30572,30496,30432,30567,30433,30713,30823,30833,30856,30901,30970,31046,31129,31257,31355,31462,31589,31737,31896,32078,32275,32491,32731,32996,33286,33607,33958,NPgN
NORTON 132/11KV,82487,80574,79978,79696,79217,78795,78632,78454,78259,78094,78441,78097,78816,79097,79123,79182,79298,79475,79670,79882,80212,80463,80739,81063,81444,81852,82317,82824,83379,83994,84673,85419,86242,87143,NPgN
OATLANDS,21549,21049,20894,20820,20695,20585,20542,20496,20445,20402,20492,20402,20590,20664,20670,20686,20716,20762,20813,20869,20955,21021,21093,21177,21277,21383,21505,21637,21782,21943,22120,22315,22530,22766,NPgN
OFFERTON 33/11KV,40749,39804,39509,39370,39133,38925,38844,38756,38660,38578,38750,38580,38935,39074,39087,39116,39173,39261,39357,39462,39625,39749,39885,40045,40233,40435,40665,40915,41189,41493,41829,42197,42604,43049,NPgN
PALLION TRADING,31421,30692,30465,30358,30176,30015,29953,29885,29811,29748,29880,29749,30023,30130,30140,30162,30206,30274,30348,30429,30555,30650,30755,30879,31024,31179,31357,31550,31761,31995,32254,32538,32852,33195,NPgN
