Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BREAMISH STREET,43120.038,43031.458,42512.786,42110.040,41909.854,41807.453,41918.467,42071.153,42051.176,42211.755,42508.738,43514.810,44260.325,45373.418,46677.969,47997.716,49651.497,51180.086,52782.769,54083.021,55232.425,56189.238,57138.265,57929.317,58682.275,59229.342,59849.673,60443.359,61069.939,61647.848,62247.117,62746.681,63067.635,63294.593,NPgN
BRENDA TRADING,99997.376,99656.820,98442.206,97416.284,96910.139,96651.574,96868.171,97182.944,97060.350,97574.545,98354.022,100839.537,102613.274,105238.381,108225.988,111187.733,114881.157,118284.632,121841.643,124662.971,127201.455,129385.765,131551.175,133330.433,134937.295,136024.150,137305.784,138527.617,139860.968,141096.066,142353.142,143417.816,144112.941,144649.786,NPgN
CAMPLESHON ROAD,76021.203,75667.448,74777.338,73962.756,73567.084,73333.410,73457.246,73652.973,73500.646,73805.420,74384.401,76324.863,77688.135,79703.104,81975.551,84251.017,87065.490,89669.366,92372.420,94518.718,96417.505,98068.014,99695.466,101025.108,102211.544,102978.483,103903.693,104782.810,105756.792,106671.735,107583.103,108360.249,108874.141,109276.047,NPgN
CARLEY HILL,83963.521,83571.532,82553.843,81629.993,81136.422,80843.987,80946.844,81137.925,80952.043,81045.383,81428.805,83294.713,84555.341,86539.903,88853.960,91173.492,94093.248,96787.991,99598.532,101861.587,103864.407,105566.108,107243.859,108611.021,109937.434,110834.375,111890.832,112896.978,113990.456,115032.830,116080.502,116968.574,117556.453,118000.301,NPgN
CARLIN HOW T3 T4,63578.736,63182.825,62503.230,61816.148,61584.434,61399.809,61575.792,61828.853,61822.716,62548.758,63698.900,66155.962,68143.221,70765.072,73620.528,76592.403,80058.324,83361.475,86705.024,89421.571,91757.111,93808.858,95797.592,97498.928,98786.265,99623.118,100624.472,101573.718,102613.344,103567.835,104459.961,105223.554,105749.264,106126.041,NPgN
CARR HILL,88744.541,87954.143,86861.042,85641.033,84953.120,84496.449,84434.364,84504.402,84122.594,84049.265,84381.155,86490.626,87815.225,89937.455,92342.357,94757.576,97743.192,100522.279,103367.583,105642.487,107630.048,109389.844,111098.370,112461.230,113732.873,114474.024,115420.229,116311.768,117335.727,118358.989,119315.830,120152.363,120738.996,121217.961,NPgN
CATTERICK CAMP,82779.304,82829.065,81855.308,81223.063,80973.831,80840.861,81142.362,81465.524,81467.408,82009.687,82743.342,84686.931,86138.342,88219.193,90603.242,92956.029,95950.635,98667.826,101566.170,103839.188,105887.665,107610.984,109352.490,110785.710,112109.369,113065.346,114154.998,115200.251,116314.761,117302.603,118382.155,119275.303,119818.223,120224.461,NPgN
CLOSE,135014.886,136377.219,134708.316,134371.433,134312.564,134435.038,135297.724,136052.738,136414.855,137282.311,137942.963,139672.878,140993.619,143063.030,145726.141,148155.342,151750.633,154761.177,158305.671,160981.482,163567.347,165504.791,167625.277,169337.139,171363.299,173147.790,175003.077,176813.001,178615.594,180088.593,182026.809,183552.664,184339.344,184884.653,NPgN
CONEYTHORPE,65340.286,65343.120,64582.052,64059.184,63833.106,63673.052,63848.654,64029.296,63940.239,64198.633,64642.682,66028.815,66986.965,68394.957,69995.078,71556.352,73593.686,75409.267,77369.806,78869.483,80209.403,81347.968,82511.711,83436.096,84328.016,84935.416,85649.488,86333.270,87081.725,87748.031,88494.065,89111.900,89475.511,89766.642,NPgN
CONSETT,117306.302,116905.748,115511.223,114325.000,113761.621,113410.611,113635.785,113946.286,113739.136,114223.705,115091.430,117945.951,119944.996,122901.542,126246.668,129567.643,133729.058,137545.029,141544.748,144692.876,147497.041,149921.255,152332.272,154291.767,156071.389,157243.077,158643.978,159978.171,161449.734,162812.259,164210.480,165394.037,166155.812,166755.296,NPgN
CORPORATION STREET,59749.703,60019.759,59265.408,58903.505,58725.774,58642.574,58860.623,59059.185,59031.571,59189.100,59339.174,60136.425,60616.897,61444.950,62471.005,63388.573,64757.395,65894.666,67221.235,68190.157,69122.402,69861.230,70662.422,71271.280,72009.014,72580.227,73212.785,73825.609,74471.121,75024.079,75723.880,76288.001,76589.552,76832.320,NPgN
COWTON,6836.663,6816.926,6747.895,6689.129,6675.745,6664.477,6690.959,6723.838,6730.320,6838.245,6994.691,7278.062,7513.872,7808.542,8120.573,8444.746,8823.119,9180.359,9545.149,9834.980,10082.194,10301.176,10515.948,10698.798,10829.376,10912.419,11012.845,11108.113,11213.606,11306.116,11396.449,11472.828,11522.188,11558.359,NPgN
CRAMLINGTON T1 T3,70362.159,70883.549,69998.271,69689.325,69558.476,69517.412,69836.547,70093.615,70094.317,70344.655,70490.932,71250.344,71667.201,72431.389,73405.862,74200.446,75531.100,76561.574,77853.786,78731.026,79632.133,80324.254,81120.010,81697.459,82473.719,83101.734,83785.168,84451.658,85149.707,85718.254,86510.962,87139.943,87446.047,87706.715,NPgN
CRAMLINGTON T2 T4,69408.981,69931.690,69058.550,68757.823,68630.611,68590.371,68906.465,69160.355,69162.836,69404.840,69543.693,70282.130,70686.545,71432.236,72386.832,73164.736,74472.645,75483.912,76754.630,77617.457,78503.185,79180.505,79960.650,80526.297,81293.187,81916.176,82592.691,83252.556,83942.322,84504.168,85288.894,85910.965,86213.102,86469.164,NPgN
DARLEY,23921.392,23864.838,23590.952,23374.106,23278.535,23221.918,23288.978,23377.818,23373.358,23497.246,23741.539,24394.423,24903.769,25616.879,26430.069,27266.340,28290.922,29246.898,30239.570,31047.385,31748.873,32338.913,32920.654,33410.613,33849.502,34163.081,34520.963,34862.899,35224.966,35557.013,35895.373,36177.722,36360.210,36486.724,NPgN
DARLINGTON 132/6KV,33209.193,33115.201,32726.741,32409.131,32256.876,32182.538,32269.626,32387.047,32365.578,32501.384,32742.210,33550.880,34147.733,35038.228,36075.268,37122.515,38424.288,39633.059,40893.077,41916.329,42824.901,43588.567,44342.332,44971.878,45558.555,45978.271,46458.133,46916.718,47403.775,47856.182,48316.517,48702.899,48956.029,49137.527,NPgN
DARLINGTON 33/11KV,82201.237,82355.686,81383.881,80824.734,80593.608,80534.485,80903.213,81311.570,81432.496,81935.349,82587.834,84410.085,85848.910,87963.435,90490.378,93024.379,96247.143,99202.718,102347.794,104901.013,107199.198,109063.105,110935.395,112518.452,114055.440,115262.728,116580.834,117849.630,119150.686,120312.420,121574.876,122609.660,123249.900,123680.410,NPgN
DARLINGTON CENTRAL 33/11KV,25561.290,25421.466,25117.718,24827.336,24673.959,24583.584,24609.790,24663.423,24597.475,24635.731,24765.270,25360.344,25759.609,26381.532,27096.714,27813.004,28707.645,29535.266,30394.171,31082.353,31690.607,32214.841,32730.026,33148.298,33543.077,33800.042,34108.913,34402.324,34726.058,35036.663,35343.614,35605.834,35781.601,35917.765,NPgN
DARLINGTON EAST,84663.039,85006.446,83979.133,83470.106,83248.753,83149.149,83475.289,83769.668,83736.413,84069.996,84426.889,85752.176,86609.689,87978.179,89615.625,91114.568,93252.451,95066.636,97135.069,98660.213,100106.340,101280.370,102532.463,103500.846,104579.629,105392.841,106304.594,107185.838,108122.349,108925.597,109917.483,110721.565,111159.586,111513.441,NPgN
DARLINGTON WEST,98000.199,97813.761,96600.341,95650.804,95139.418,94830.266,94974.110,95158.284,94895.449,94980.689,95247.494,96990.751,98017.373,99739.086,101744.902,103634.936,106193.976,108440.970,110887.882,112733.771,114431.005,115882.961,117369.285,118507.241,119717.203,120505.860,121458.009,122367.357,123383.974,124327.207,125365.435,126237.751,126768.020,127218.894,NPgN
DENWICK,117321.342,116679.171,115860.094,114866.243,114976.467,114677.322,115125.765,115594.668,115559.915,118635.028,123073.367,130003.685,135795.337,142510.654,149111.356,156055.896,163836.464,171220.496,178644.946,184320.892,188957.308,193375.790,197695.442,201330.430,203245.249,204036.226,205259.481,206391.602,207850.680,209038.628,210086.628,211012.004,211592.502,212122.946,NPgN
DUNSTON 66/11KV,76579.996,76940.839,75995.342,75559.726,75370.231,75305.341,75635.343,75945.845,75979.371,76313.455,76648.787,77843.385,78662.679,79968.096,81564.134,83050.185,85139.841,86937.933,88971.492,90513.835,91970.340,93130.339,94357.115,95332.194,96415.137,97270.920,98207.191,99113.343,100054.320,100863.510,101848.632,102644.354,103086.351,103419.953,NPgN
DUNSTON 66/20KV,81035.765,80582.155,79607.809,78670.002,78186.196,77858.534,77916.261,78046.571,77792.769,77916.471,78339.103,80221.640,81450.746,83354.435,85508.959,87645.680,90329.400,92792.234,95358.398,97375.509,99160.359,100723.578,102267.805,103500.652,104648.680,105356.553,106233.471,107064.644,108003.775,108902.877,109797.483,110565.147,111073.313,111487.769,NPgN
DURHAM EAST,96685.413,97399.203,96217.621,95830.750,95704.848,95731.567,96269.324,96758.101,96931.127,97523.971,98041.408,99501.988,100581.820,102252.342,104325.454,106250.910,108981.114,111320.000,113994.048,116029.842,117970.433,119480.506,121092.819,122395.853,123847.723,125059.939,126351.486,127605.990,128880.389,129949.611,131288.772,132358.151,132936.859,133353.026,NPgN
EASTFIELD,150623.871,151503.720,149691.985,148944.498,148685.855,148536.900,149182.305,149690.183,149627.191,150277.822,150865.882,152964.391,154243.868,156323.774,158816.714,160985.123,164280.220,166955.054,170138.209,172358.427,174532.543,176285.693,178227.141,179672.187,181371.719,182660.627,184105.531,185507.677,187008.347,188245.694,189895.466,191218.128,191883.214,192457.274,NPgN
EASTGATE CEMENT,20952.105,21045.830,20862.903,20799.281,20881.090,20929.282,21105.381,21299.683,21440.548,22240.737,23339.339,24774.973,26100.418,27542.536,28963.579,30454.866,32141.063,33734.984,35363.690,36623.795,37680.731,38640.697,39592.790,40420.474,40882.771,41165.412,41512.842,41842.709,42214.139,42492.556,42779.576,43016.094,43149.168,43245.460,NPgN
EDUCATIONAL PRECINCT,80552.655,80752.038,79756.914,79194.327,78919.191,78793.001,79071.309,79358.706,79340.259,79573.858,79893.562,81240.781,82158.837,83629.974,85417.186,87127.436,89460.426,91510.301,93775.397,95532.440,97150.693,98453.644,99803.853,100884.729,102062.922,102965.311,103966.003,104930.918,105939.917,106834.352,107872.097,108718.517,109210.260,109575.882,NPgN
ELVINGTON,69600.121,70372.785,69522.925,69383.443,69384.944,69440.711,69871.824,70208.417,70322.115,70790.706,71100.292,71873.397,72381.173,73192.942,74216.928,75052.848,76452.920,77527.656,78898.707,79820.982,80774.348,81488.818,82326.884,82951.491,83754.963,84448.246,85179.631,85896.365,86629.047,87193.408,88027.954,88678.476,88973.725,89215.309,NPgN
FARADAY STREET,98294.006,98050.260,96860.116,95913.093,95455.944,95230.025,95491.973,95849.107,95805.316,96308.585,97089.123,99513.102,101310.069,103961.963,107029.351,110106.365,113937.739,117483.983,121190.982,124177.980,126847.836,129100.059,131330.521,133189.957,134901.879,136123.444,137522.746,138860.405,140285.272,141598.299,142945.499,144075.650,144809.925,145344.025,NPgN
FAWDON T1,46465.162,46151.538,45595.352,45027.715,44736.016,44548.049,44569.433,44640.354,44479.601,44603.920,44909.095,46089.577,46867.070,48038.162,49333.591,50616.138,52202.929,53666.413,55178.577,56358.362,57403.888,58339.860,59259.687,59993.311,60638.093,61009.892,61488.153,61939.448,62462.799,62967.217,63454.410,63878.254,64165.109,64408.339,NPgN
FISHBURN,99202.444,99053.079,97901.845,97018.546,96674.248,96393.450,96651.364,96906.891,96738.748,97227.197,97980.866,100283.888,101877.681,104223.430,106861.904,109432.840,112714.427,115674.362,118825.284,121242.556,123423.682,125314.861,127224.591,128755.072,130147.740,131061.866,132158.428,133204.942,134367.215,135415.263,136541.278,137487.196,138068.205,138544.422,NPgN
FLATWORTH CENTRAL,75523.317,75923.901,74982.734,74567.661,74379.234,74304.549,74620.602,74905.014,74914.581,75174.519,75413.035,76449.148,77115.337,78228.960,79614.174,80868.544,82710.270,84256.251,86047.794,87376.539,88651.619,89654.236,90735.655,91575.052,92568.002,93358.076,94220.770,95057.304,95927.086,96668.179,97601.840,98352.263,98755.754,99068.620,NPgN
FOSS ISLANDS,139788.315,140345.404,138690.211,137897.881,137590.900,137543.567,138216.835,138891.129,139076.011,139863.796,140769.576,143419.107,145438.384,148475.756,152149.546,155737.611,160480.607,164725.422,169355.740,173026.227,176391.399,179086.296,181851.369,184143.555,186494.618,188370.495,190406.878,192373.058,194388.398,196152.113,198173.874,199815.754,200781.835,201453.588,NPgN
FOSSWAY 33/11KV,93147.706,92738.547,91608.770,90595.743,90074.237,89780.563,89926.822,90177.453,90013.125,90351.727,90999.436,93294.704,94912.633,97331.630,100091.032,102851.476,106283.400,109457.110,112759.349,115395.584,117738.292,119751.872,121738.785,123367.616,124857.135,125850.081,127028.643,128150.455,129378.233,130531.595,131688.885,132671.627,133320.218,133817.251,NPgN
FOURSTONES 20KV,88202.205,87985.700,87214.147,86550.845,86579.683,86434.421,86802.289,87226.912,87305.401,89586.313,92940.413,97944.320,102205.497,107021.494,111725.153,116636.516,122206.800,127446.875,132774.426,136818.093,140155.131,143300.540,146408.132,149021.261,150441.831,151100.341,152050.273,152937.939,154044.186,154912.284,155749.526,156468.735,156887.807,157265.637,NPgN
FYLANDS BRIDGE,95701.542,95583.335,94424.140,93556.300,93144.827,92897.009,93122.951,93381.693,93228.345,93592.787,94153.175,96165.558,97515.764,99578.482,101941.733,104221.318,107187.914,109845.405,112696.733,114887.700,116886.046,118595.034,120327.723,121707.454,123040.807,123942.190,125007.677,126026.379,127145.759,128163.157,129267.914,130193.110,130760.707,131221.071,NPgN
GALE LANE,60010.795,59763.331,59038.266,58388.064,58050.199,57845.662,57912.049,58017.044,57831.473,57964.707,58247.487,59538.939,60344.559,61613.922,63043.390,64416.048,66187.353,67780.914,69469.447,70756.534,71927.556,72961.644,73998.565,74807.580,75577.317,76043.106,76628.148,77183.362,77820.168,78421.039,79042.216,79574.376,79915.512,80211.219,NPgN
GARWOOD STREET,86554.136,86656.252,85616.253,84976.663,84690.634,84588.213,84938.921,85342.228,85439.244,85900.089,86541.219,88446.118,89935.199,92142.097,94782.545,97435.537,100806.899,103903.078,107190.978,109865.458,112266.236,114213.968,116165.971,117813.681,119423.464,120679.374,122054.809,123377.856,124737.202,125959.930,127278.934,128362.258,129037.254,129491.977,NPgN
GATESHEAD CENTRAL,76693.000,77121.439,76168.712,75764.632,75580.947,75515.172,75847.175,76150.024,76181.837,76431.859,76668.093,77708.606,78395.897,79544.551,80989.154,82316.183,84250.046,85885.201,87771.093,89191.336,90539.761,91588.529,92715.044,93599.022,94650.406,95501.351,96421.886,97314.766,98234.061,99020.145,100003.811,100792.637,101219.585,101538.912,NPgN
GATESHEAD EAST,42892.734,43488.623,42942.188,42911.073,42927.337,42980.601,43265.684,43476.856,43559.317,43786.922,43851.302,44100.243,44215.751,44479.764,44876.986,45124.812,45723.967,46108.543,46702.504,47052.350,47471.061,47745.622,48116.221,48367.820,48806.924,49221.756,49643.595,50060.764,50476.952,50782.449,51290.257,51678.445,51836.286,51969.253,NPgN
GOSFORTH 33/11KV,102048.820,102966.021,101684.439,101333.452,101208.034,101214.183,101748.798,102181.060,102262.803,102732.794,103004.874,104076.829,104710.318,105831.685,107278.004,108457.367,110440.485,111973.622,113909.912,115232.556,116598.560,117626.866,118816.657,119695.048,120871.212,121861.643,122918.605,123951.604,125015.518,125868.409,127076.059,128027.439,128483.452,128858.000,NPgN
GRANGETOWN,112447.687,112911.012,111507.492,110810.568,110489.584,110355.467,110792.670,111201.902,111185.731,111650.644,112101.947,113828.187,114949.318,116764.841,118961.010,120964.216,123825.708,126257.524,129030.918,131087.652,133055.284,134643.594,136335.316,137652.975,139127.070,140257.793,141515.029,142731.001,144014.181,145116.159,146471.586,147570.358,148174.407,148655.881,NPgN
GREATHAM,138028.630,140024.500,138254.969,138186.569,138250.197,138422.154,139334.840,139987.142,140218.581,140912.607,141025.441,141647.756,141827.366,142430.235,143420.249,143881.851,145456.967,146325.386,147888.649,148686.268,149766.535,150429.641,151423.939,152040.668,153312.666,154533.908,155770.706,156998.543,158227.274,159100.352,160653.630,161833.029,162279.274,162682.099,NPgN
GUISBOROUGH T1 T2,84715.278,84274.588,83307.268,82392.149,82000.216,81727.465,81888.310,82137.148,82015.811,82610.369,83654.291,86289.061,88279.609,91014.420,94014.580,97074.944,100752.158,104196.210,107731.221,110551.196,113002.963,115156.717,117266.609,119021.803,120452.639,121361.016,122464.703,123511.334,124674.662,125752.400,126799.937,127695.116,128292.592,128749.945,NPgN
HARLOW GREEN,74415.821,73702.956,72787.986,71737.595,71142.171,70745.896,70675.342,70722.832,70386.333,70308.752,70586.701,72387.281,73514.514,75320.311,77360.069,79415.497,81943.521,84304.025,86711.016,88639.562,90317.469,91809.642,93253.219,94404.602,95470.618,96080.031,96866.258,97605.791,98460.373,99321.264,100114.751,100811.702,101306.123,101711.057,NPgN
HARMIRE BRIDGE,79404.952,79100.996,78193.032,77396.518,77042.540,76797.665,76943.977,77156.425,77020.737,77467.302,78329.634,80581.652,82243.699,84532.379,87039.360,89578.242,92686.304,95559.809,98544.000,100891.902,102928.577,104713.375,106480.248,107925.965,109146.793,109916.015,110854.989,111746.556,112743.073,113657.336,114580.692,115363.635,115865.855,116260.166,NPgN
HARRATON,101273.041,101742.703,100489.759,99894.693,99617.338,99500.460,99896.734,100255.214,100231.315,100558.482,100866.023,102283.689,103174.352,104672.166,106518.818,108189.111,110633.488,112687.500,115059.174,116810.982,118490.322,119824.461,121258.917,122364.987,123667.504,124681.993,125801.528,126885.659,128022.958,128999.582,130219.243,131203.610,131737.169,132159.131,NPgN
HARROGATE 132/11KV,151956.578,152070.183,150244.707,149072.596,148507.062,148232.158,148725.292,149276.853,149245.508,149672.543,150416.991,153333.798,155425.588,158681.080,162600.311,166477.526,171544.433,176121.311,181043.823,184978.918,188519.294,191396.331,194309.027,196699.612,199168.914,201041.609,203123.651,205125.388,207212.431,209101.801,211180.171,212888.950,213932.445,214674.443,NPgN
HARROGATE WEST,81122.161,81784.086,80787.070,80489.918,80384.501,80390.557,80824.353,81197.067,81302.553,81653.016,81916.980,82901.157,83569.548,84688.225,86128.347,87419.191,89373.518,90990.085,92905.986,94328.246,95708.293,96752.234,97899.511,98798.879,99909.869,100852.851,101851.085,102823.241,103808.232,104627.307,105699.614,106549.475,106990.135,107314.030,NPgN
HARTMOOR 66/20KV,108696.131,108233.693,106949.558,105801.406,105261.567,104930.579,105133.415,105431.190,105244.501,105759.404,106657.522,109479.424,111493.018,114438.752,117756.814,121074.837,125174.461,128966.989,132908.174,136035.041,138811.586,141221.371,143600.738,145552.507,147278.173,148408.038,149762.000,151049.698,152470.130,153794.439,155121.160,156249.916,156992.792,157570.766,NPgN
HAWTHORN PIT,102903.507,102294.584,101105.092,99926.869,99376.355,98970.807,99082.568,99271.814,98978.394,99289.623,100031.146,102690.128,104514.026,107232.196,110275.463,113326.897,117083.916,120565.478,124162.786,127009.512,129512.704,131715.540,133879.617,135634.732,137181.500,138134.422,139314.078,140431.298,141691.440,142890.431,144061.748,145069.220,145744.660,146286.781,NPgN
