Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
CARLIN HOW T3 T4,0,0.18,0.18,0.18,0.18,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.39,0.58,0.58,0.58,0.58,0.76,0.94,0.94,0.94,0.97,0.97,0.97,1.07,1.07,1.18,1.18,1.18,1.28,1.28,1.28,1.28,NPgN
CARR HILL,0,0.11,0.11,0.11,0.11,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.24,0.35,0.35,0.35,0.35,0.48,0.6,0.6,0.6,0.62,0.62,0.62,0.69,0.69,0.76,0.76,0.76,0.83,0.83,0.83,0.83,NPgN
CATTERICK CAMP,0,0.17,0.17,0.17,0.17,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.37,0.55,0.55,0.55,0.55,0.73,0.9,0.9,0.9,0.94,0.94,0.94,1.03,1.03,1.14,1.14,1.14,1.24,1.24,1.24,1.24,NPgN
CLOSE,0,0.17,0.17,0.17,0.17,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.4,0.61,0.61,0.61,0.61,0.85,1.1,1.1,1.1,1.16,1.16,1.16,1.3,1.3,1.46,1.46,1.46,1.6,1.6,1.6,1.6,NPgN
CONEYTHORPE,0,0.14,0.14,0.14,0.14,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.31,0.45,0.45,0.45,0.45,0.57,0.7,0.7,0.7,0.72,0.72,0.72,0.79,0.79,0.86,0.86,0.86,0.93,0.93,0.93,0.93,NPgN
CONSETT,0,0.24,0.24,0.24,0.24,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.52,0.76,0.76,0.76,0.76,0.98,1.21,1.21,1.21,1.25,1.25,1.25,1.37,1.37,1.5,1.5,1.5,1.63,1.63,1.63,1.63,NPgN
CORPORATION STREET,0,0.05,0.05,0.05,0.05,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.18,0.18,0.18,0.18,0.25,0.32,0.32,0.32,0.34,0.34,0.34,0.38,0.38,0.43,0.43,0.43,0.47,0.47,0.47,0.47,NPgN
COWTON,0,0.04,0.04,0.04,0.04,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.13,0.13,0.13,0.13,0.16,0.18,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.21,0.21,0.21,0.23,0.23,0.23,0.23,NPgN
CRAMLINGTON T1 T3,0,0.06,0.06,0.06,0.06,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.2,0.2,0.2,0.2,0.26,0.32,0.32,0.32,0.33,0.33,0.33,0.37,0.37,0.4,0.4,0.4,0.44,0.44,0.44,0.44,NPgN
CRAMLINGTON T2 T4,0,0.07,0.07,0.07,0.07,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.23,0.23,0.23,0.23,0.3,0.36,0.36,0.36,0.38,0.38,0.38,0.41,0.41,0.45,0.45,0.45,0.49,0.49,0.49,0.49,NPgN
DARLEY,0,0.11,0.11,0.11,0.11,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.23,0.33,0.33,0.33,0.33,0.41,0.49,0.49,0.49,0.51,0.51,0.51,0.55,0.55,0.59,0.59,0.59,0.64,0.64,0.64,0.64,NPgN
DARLINGTON 132/6KV,0,0.07,0.07,0.07,0.07,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.17,0.24,0.24,0.24,0.24,0.32,0.41,0.41,0.41,0.42,0.42,0.42,0.47,0.47,0.52,0.52,0.52,0.56,0.56,0.56,0.56,NPgN
DARLINGTON 33/11KV,0,0.17,0.17,0.17,0.17,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.38,0.58,0.58,0.58,0.58,0.79,1,1,1,1.04,1.04,1.04,1.17,1.17,1.3,1.3,1.3,1.42,1.42,1.42,1.42,NPgN
DARLINGTON CENTRAL 33/11KV,0,0.04,0.04,0.04,0.04,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.13,0.13,0.13,0.13,0.17,0.22,0.22,0.22,0.23,0.23,0.23,0.25,0.25,0.28,0.28,0.28,0.31,0.31,0.31,0.31,NPgN
DARLINGTON EAST,0,0.12,0.12,0.12,0.12,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.27,0.39,0.39,0.39,0.39,0.51,0.62,0.62,0.62,0.65,0.65,0.65,0.71,0.71,0.78,0.78,0.78,0.85,0.85,0.85,0.85,NPgN
DARLINGTON WEST,0,0.08,0.08,0.08,0.08,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.19,0.28,0.28,0.28,0.28,0.38,0.47,0.47,0.47,0.49,0.49,0.49,0.55,0.55,0.6,0.6,0.6,0.66,0.66,0.66,0.66,NPgN
DENWICK,0,0.37,0.37,0.37,0.37,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.81,1.18,1.18,1.18,1.18,1.52,1.85,1.85,1.85,1.91,1.91,1.92,2.09,2.09,2.27,2.27,2.27,2.47,2.47,2.47,2.47,NPgN
DUNSTON 66/11KV,0,0.09,0.09,0.09,0.09,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.21,0.32,0.32,0.32,0.32,0.43,0.55,0.55,0.55,0.57,0.57,0.57,0.64,0.64,0.71,0.71,0.71,0.78,0.78,0.78,0.78,NPgN
DUNSTON 66/20KV,0,0.1,0.1,0.1,0.1,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.33,0.33,0.33,0.33,0.45,0.56,0.56,0.56,0.59,0.59,0.59,0.65,0.65,0.73,0.73,0.73,0.79,0.79,0.79,0.79,NPgN
DURHAM EAST,0,0.11,0.11,0.11,0.11,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.26,0.4,0.4,0.4,0.4,0.55,0.71,0.71,0.71,0.74,0.74,0.74,0.83,0.83,0.93,0.93,0.93,1.02,1.02,1.02,1.02,NPgN
EASTFIELD,0,0.52,0.52,0.52,0.52,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.66,0.79,0.79,0.79,0.79,0.92,1.05,1.05,1.05,1.07,1.07,1.07,1.14,1.14,1.22,1.22,1.22,1.29,1.29,1.29,1.29,NPgN
EASTGATE CEMENT,0,0.1,0.1,0.1,0.1,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.21,0.3,0.3,0.3,0.3,0.38,0.46,0.46,0.46,0.47,0.47,0.47,0.51,0.51,0.56,0.56,0.56,0.6,0.6,0.6,0.6,NPgN
EDUCATIONAL PRECINCT,0,0.1,0.1,0.1,0.1,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.23,0.35,0.35,0.35,0.35,0.49,0.62,0.62,0.62,0.65,0.65,0.65,0.73,0.73,0.82,0.82,0.82,0.89,0.89,0.89,0.89,NPgN
ELVINGTON,0,0.11,0.11,0.11,0.11,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.23,0.32,0.32,0.32,0.32,0.41,0.49,0.49,0.49,0.51,0.51,0.51,0.55,0.55,0.59,0.59,0.59,0.64,0.64,0.64,0.64,NPgN
FARADAY STREET,0,0.16,0.16,0.16,0.16,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.38,0.57,0.57,0.57,0.57,0.79,1.01,1.01,1.01,1.05,1.05,1.05,1.18,1.18,1.31,1.31,1.31,1.44,1.44,1.44,1.44,NPgN
FAWDON T1,0,0.06,0.06,0.06,0.06,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.19,0.19,0.19,0.19,0.26,0.32,0.32,0.32,0.34,0.34,0.34,0.37,0.37,0.41,0.41,0.41,0.45,0.45,0.45,0.45,NPgN
FISHBURN,0,0.15,0.15,0.15,0.15,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.33,0.48,0.48,0.48,0.48,0.63,0.78,0.78,0.78,0.81,0.81,0.81,0.9,0.9,0.98,0.98,0.98,1.07,1.07,1.07,1.07,NPgN
FLATWORTH CENTRAL,0,0.09,0.09,0.09,0.09,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21,0.31,0.31,0.31,0.31,0.41,0.52,0.52,0.52,0.54,0.54,0.54,0.59,0.59,0.65,0.65,0.65,0.71,0.71,0.71,0.71,NPgN
FOSS ISLANDS,0,0.22,0.22,0.22,0.22,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.52,0.78,0.78,0.78,0.78,1.08,1.39,1.39,1.39,1.45,1.45,1.45,1.63,1.63,1.82,1.82,1.82,1.99,1.99,1.99,1.99,NPgN
FOSSWAY 33/11KV,0,0.14,0.14,0.14,0.14,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.32,0.49,0.49,0.49,0.49,0.66,0.84,0.84,0.84,0.88,0.88,0.88,0.98,0.98,1.09,1.09,1.09,1.19,1.19,1.19,1.19,NPgN
FOURSTONES 20KV,0,0.31,0.31,0.31,0.31,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.66,0.95,0.95,0.95,0.95,1.21,1.46,1.46,1.46,1.51,1.51,1.51,1.63,1.63,1.77,1.77,1.77,1.92,1.92,1.92,1.92,NPgN
FYLANDS BRIDGE,0,0.15,0.15,0.15,0.15,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.32,0.47,0.47,0.47,0.47,0.62,0.76,0.76,0.76,0.79,0.79,0.79,0.87,0.87,0.95,0.95,0.95,1.03,1.03,1.03,1.03,NPgN
GALE LANE,0,0.05,0.05,0.05,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.16,0.16,0.16,0.16,0.22,0.28,0.28,0.28,0.29,0.29,0.29,0.33,0.33,0.37,0.37,0.37,0.4,0.4,0.4,0.4,NPgN
GARWOOD STREET,0,0.16,0.16,0.16,0.16,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.38,0.57,0.57,0.57,0.57,0.78,1,1,1,1.04,1.04,1.04,1.16,1.16,1.3,1.3,1.3,1.42,1.42,1.42,1.42,NPgN
GATESHEAD CENTRAL,0,0.09,0.09,0.09,0.09,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.21,0.32,0.32,0.32,0.32,0.44,0.56,0.56,0.56,0.58,0.58,0.58,0.65,0.65,0.73,0.73,0.73,0.79,0.79,0.79,0.79,NPgN
GATESHEAD EAST,0,0.03,0.03,0.03,0.03,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.1,0.1,0.1,0.1,0.13,0.16,0.16,0.16,0.16,0.16,0.16,0.18,0.18,0.19,0.19,0.19,0.21,0.21,0.21,0.21,NPgN
GOSFORTH 33/11KV,0,0.07,0.07,0.07,0.07,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.24,0.24,0.24,0.24,0.33,0.42,0.42,0.42,0.44,0.44,0.44,0.49,0.49,0.54,0.54,0.54,0.59,0.59,0.59,0.59,NPgN
GRANGETOWN,0,0.12,0.12,0.12,0.12,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.26,0.39,0.39,0.39,0.39,0.53,0.66,0.66,0.66,0.69,0.69,0.69,0.77,0.77,0.85,0.85,0.85,0.93,0.93,0.93,0.93,NPgN
GREATHAM,0,0.06,0.06,0.06,0.06,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.18,0.18,0.18,0.18,0.24,0.29,0.29,0.29,0.3,0.3,0.3,0.33,0.33,0.36,0.36,0.36,0.4,0.4,0.4,0.4,NPgN
GUISBOROUGH T1 T2,0,0.21,0.21,0.21,0.21,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.46,0.67,0.67,0.67,0.67,0.86,1.06,1.06,1.06,1.1,1.1,1.1,1.2,1.2,1.31,1.31,1.31,1.42,1.42,1.42,1.42,NPgN
HARLOW GREEN,0,0.08,0.08,0.08,0.08,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.19,0.28,0.28,0.28,0.28,0.38,0.48,0.48,0.48,0.5,0.5,0.5,0.56,0.56,0.62,0.62,0.62,0.68,0.68,0.68,0.68,NPgN
HARMIRE BRIDGE,0,0.28,0.28,0.28,0.28,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.6,0.86,0.86,0.86,0.86,1.09,1.31,1.31,1.31,1.35,1.35,1.35,1.45,1.45,1.57,1.57,1.57,1.7,1.7,1.7,1.7,NPgN
HARRATON,0,0.15,0.15,0.15,0.15,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.32,0.46,0.46,0.46,0.46,0.6,0.73,0.73,0.73,0.76,0.76,0.76,0.83,0.83,0.9,0.9,0.9,0.98,0.98,0.98,0.98,NPgN
HARROGATE 132/11KV,0.01,0.29,0.29,0.29,0.29,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.65,0.96,0.96,0.96,0.96,1.29,1.62,1.62,1.62,1.69,1.69,1.69,1.87,1.87,2.07,2.07,2.07,2.26,2.26,2.26,2.26,NPgN
HARROGATE WEST,0,0.09,0.09,0.09,0.09,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.22,0.33,0.33,0.33,0.33,0.44,0.56,0.56,0.56,0.59,0.59,0.59,0.66,0.66,0.73,0.73,0.73,0.8,0.8,0.8,0.8,NPgN
HARTMOOR 66/20KV,0,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.44,0.65,0.65,0.65,0.65,0.86,1.07,1.07,1.07,1.11,1.11,1.11,1.23,1.23,1.36,1.36,1.36,1.48,1.48,1.48,1.48,NPgN
HAWTHORN PIT,0,0.17,0.17,0.17,0.17,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.38,0.56,0.56,0.56,0.56,0.75,0.93,0.93,0.93,0.96,0.96,0.96,1.06,1.06,1.17,1.17,1.17,1.28,1.28,1.28,1.28,NPgN
HAXBY ROAD T2 T3,0,0.08,0.08,0.08,0.08,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.27,0.27,0.27,0.27,0.36,0.45,0.45,0.45,0.46,0.46,0.46,0.51,0.51,0.56,0.56,0.56,0.62,0.62,0.62,0.62,NPgN
HEBBURN,0,0.05,0.05,0.05,0.05,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.17,0.17,0.17,0.17,0.23,0.28,0.28,0.28,0.29,0.29,0.29,0.32,0.32,0.35,0.35,0.35,0.38,0.38,0.38,0.38,NPgN
HEBBURN WEST,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,NPgN
HEDWORTH,0,0.06,0.06,0.06,0.06,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.21,0.21,0.21,0.21,0.27,0.34,0.34,0.34,0.35,0.35,0.35,0.39,0.39,0.43,0.43,0.43,0.47,0.47,0.47,0.47,NPgN
HEIGHINGTON,0,0.03,0.03,0.03,0.03,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.08,0.08,0.08,0.08,0.11,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.16,0.16,0.16,0.17,0.17,0.17,0.17,NPgN
HEXHAM,0,0.21,0.21,0.21,0.21,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.46,0.66,0.66,0.66,0.66,0.84,1.02,1.02,1.02,1.05,1.05,1.05,1.14,1.14,1.24,1.24,1.24,1.35,1.35,1.35,1.35,NPgN
HIGH BARMSTON,0,0.13,0.13,0.13,0.13,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.28,0.41,0.41,0.41,0.41,0.53,0.66,0.66,0.66,0.68,0.68,0.68,0.75,0.75,0.82,0.82,0.82,0.9,0.9,0.9,0.9,NPgN
HIGH FLATTS,0,0.12,0.12,0.12,0.12,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.26,0.39,0.39,0.39,0.39,0.53,0.67,0.67,0.67,0.7,0.7,0.7,0.78,0.78,0.87,0.87,0.87,0.95,0.95,0.95,0.95,NPgN
HOUGHTON,0,0.13,0.13,0.13,0.13,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.29,0.42,0.42,0.42,0.42,0.55,0.68,0.68,0.68,0.7,0.7,0.7,0.77,0.77,0.85,0.85,0.85,0.92,0.92,0.92,0.92,NPgN
HOWDON,0,0.04,0.04,0.04,0.04,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.13,0.13,0.13,0.13,0.17,0.22,0.22,0.22,0.23,0.23,0.23,0.25,0.25,0.28,0.28,0.28,0.3,0.3,0.3,0.3,NPgN
HUNTINGTON NEW LANE,0,0.12,0.12,0.12,0.12,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.26,0.38,0.38,0.38,0.38,0.49,0.6,0.6,0.6,0.62,0.62,0.62,0.67,0.67,0.74,0.74,0.74,0.8,0.8,0.8,0.8,NPgN
HUSTHWAITE 33/11KV,0,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.54,0.77,0.77,0.77,0.77,0.97,1.16,1.16,1.16,1.19,1.19,1.19,1.28,1.28,1.38,1.38,1.38,1.5,1.5,1.5,1.5,NPgN
JARROW,0,0.05,0.05,0.05,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.16,0.16,0.16,0.16,0.2,0.25,0.25,0.25,0.26,0.26,0.26,0.29,0.29,0.31,0.31,0.31,0.34,0.34,0.34,0.34,NPgN
KENTON,0,0.06,0.06,0.06,0.06,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.21,0.21,0.21,0.21,0.29,0.37,0.37,0.37,0.39,0.39,0.39,0.43,0.43,0.48,0.48,0.48,0.52,0.52,0.52,0.52,NPgN
KIELDER,0,0.03,0.03,0.03,0.03,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.1,0.1,0.1,0.1,0.12,0.14,0.14,0.14,0.15,0.15,0.15,0.16,0.16,0.17,0.17,0.17,0.19,0.19,0.19,0.19,NPgN
KILLINGWORTH,0,0.08,0.08,0.08,0.08,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.25,0.25,0.25,0.25,0.33,0.41,0.41,0.41,0.43,0.43,0.43,0.47,0.47,0.52,0.52,0.52,0.57,0.57,0.57,0.57,NPgN
KIRBYMOORSIDE,0,0.23,0.23,0.23,0.23,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.49,0.7,0.7,0.7,0.7,0.88,1.05,1.05,1.05,1.08,1.08,1.08,1.16,1.16,1.25,1.25,1.25,1.36,1.36,1.36,1.36,NPgN
LINTON 66/20KV,0,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.22,0.32,0.32,0.32,0.32,0.41,0.49,0.49,0.49,0.51,0.51,0.51,0.56,0.56,0.6,0.6,0.6,0.66,0.66,0.66,0.66,NPgN
