Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
DARLINGTON EAST,24,35,48,61,75,90,108,131,160,197,242,301,374,467,585,734,921,1153,1438,1784,2195,2674,3215,3809,4437,5075,5700,6286,6816,7240,7594,7849,7891,7931,NPgN
DARLINGTON WEST,29,43,59,78,100,126,159,199,252,318,401,508,643,815,1033,1310,1657,2088,2619,3264,4031,4924,5934,7041,8213,9405,10570,11664,12653,13445,14106,14583,14662,14737,NPgN
DENWICK,77,112,155,188,222,253,288,332,387,454,538,644,776,943,1152,1414,1742,2147,2645,3247,3963,4794,5734,6765,7855,8963,10046,11063,11982,12719,13333,13776,13847,13914,NPgN
DUNSTON 66/11KV,11,16,23,31,41,54,70,90,116,149,191,244,312,398,508,647,822,1039,1307,1631,2018,2468,2978,3536,4127,4729,5316,5868,6367,6766,7100,7340,7381,7419,NPgN
DUNSTON 66/20KV,23,34,47,64,85,111,142,183,235,300,384,491,626,798,1018,1296,1645,2079,2614,3263,4035,4935,5952,7068,8249,9450,10624,11726,12723,13521,14186,14667,14748,14823,NPgN
DURHAM EAST,17,25,35,45,57,70,86,106,132,164,205,257,323,407,513,647,815,1025,1282,1594,1966,2398,2887,3423,3990,4568,5132,5661,6140,6523,6843,7074,7112,7148,NPgN
EASTFIELD,37,54,75,94,116,140,168,203,247,303,373,463,576,719,900,1129,1415,1771,2209,2739,3371,4105,4936,5847,6810,7790,8748,9647,10460,11112,11655,12047,12112,12172,NPgN
EASTGATE CEMENT,5,8,11,14,19,24,30,39,49,62,79,101,129,164,208,264,335,423,531,663,819,1001,1207,1433,1672,1915,2152,2375,2577,2739,2873,2971,2987,3002,NPgN
EDUCATIONAL PRECINCT,13,19,26,34,45,58,74,94,120,152,194,247,314,399,507,644,817,1031,1295,1616,1997,2441,2944,3495,4077,4670,5250,5794,6286,6680,7008,7246,7285,7322,NPgN
ELVINGTON,9,14,19,23,28,32,37,44,51,61,73,89,108,133,163,202,251,311,385,474,580,704,843,996,1158,1323,1484,1635,1771,1881,1972,2038,2049,2059,NPgN
FARADAY STREET,15,21,30,44,64,90,122,164,218,286,373,485,627,809,1040,1333,1702,2161,2727,3414,4232,5185,6263,7445,8696,9968,11212,12380,13437,14282,14987,15497,15582,15663,NPgN
FAWDON T1,18,27,37,48,62,78,97,122,154,194,244,309,391,495,627,794,1004,1265,1587,1977,2441,2981,3592,4262,4970,5692,6396,7058,7657,8135,8535,8824,8872,8917,NPgN
FISHBURN,21,30,42,58,79,104,137,178,230,297,381,490,628,804,1027,1311,1667,2110,2656,3318,4107,5025,6064,7204,8409,9636,10834,11960,12978,13792,14472,14963,15045,15123,NPgN
FLATWORTH CENTRAL,7,11,15,21,30,42,57,76,101,132,171,222,287,369,474,607,775,983,1240,1552,1924,2356,2846,3382,3950,4528,5093,5623,6103,6486,6807,7038,7077,7113,NPgN
FOSS ISLANDS,53,77,107,132,159,187,218,258,308,370,448,547,672,829,1028,1278,1591,1980,2457,3035,3723,4522,5427,6418,7466,8533,9575,10554,11439,12147,12739,13165,13235,13300,NPgN
FOSSWAY 33/11KV,21,30,42,58,81,108,143,188,245,317,409,528,678,869,1112,1421,1809,2292,2887,3609,4470,5471,6604,7847,9161,10498,11805,13033,14143,15031,15772,16308,16398,16482,NPgN
FOURSTONES 20KV,23,34,47,60,75,92,112,137,170,210,261,327,409,514,646,814,1024,1285,1606,1995,2458,2997,3607,4276,4983,5703,6406,7067,7664,8142,8540,8828,8876,8921,NPgN
FYLANDS BRIDGE,21,31,43,58,78,103,134,174,224,288,369,474,606,775,989,1261,1602,2027,2550,3185,3941,4821,5817,6909,8064,9240,10389,11468,12443,13224,13875,14346,14424,14499,NPgN
GALE LANE,25,36,50,65,82,102,126,156,195,243,305,384,483,610,770,973,1228,1544,1934,2406,2968,3623,4363,5174,6033,6906,7760,8562,9286,9867,10351,10700,10758,10813,NPgN
GARWOOD STREET,17,25,35,48,65,87,114,148,192,247,318,409,524,671,858,1095,1393,1763,2220,2773,3433,4201,5069,6022,7030,8055,9058,9999,10850,11531,12099,12510,12578,12643,NPgN
GATESHEAD CENTRAL,8,11,16,21,29,38,50,64,83,107,137,176,226,289,369,470,598,756,951,1188,1471,1799,2171,2579,3010,3449,3877,4280,4644,4936,5179,5355,5384,5412,NPgN
GATESHEAD EAST,1,1,2,2,3,5,6,8,11,14,18,23,30,39,50,64,81,103,130,162,201,246,298,354,413,473,532,588,638,678,712,736,740,744,NPgN
GOSFORTH 33/11KV,11,17,23,30,39,48,60,75,94,119,149,188,238,301,381,482,609,767,961,1197,1477,1804,2173,2578,3007,3443,3869,4269,4631,4920,5162,5336,5365,5393,NPgN
GRANGETOWN,10,15,21,32,48,68,94,128,171,226,295,386,500,646,832,1068,1365,1735,2191,2745,3404,4172,5041,5993,7001,8027,9029,9971,10822,11503,12072,12483,12552,12617,NPgN
GREATHAM,2,3,4,5,7,9,12,16,21,27,35,45,58,74,95,122,155,196,247,309,382,468,565,671,784,898,1010,1115,1210,1286,1349,1395,1403,1410,NPgN
GUISBOROUGH T1 T2,22,32,44,60,82,108,141,182,236,304,391,502,642,822,1049,1339,1702,2154,2711,3386,4191,5128,6187,7350,8579,9830,11052,12201,13239,14070,14763,15264,15348,15426,NPgN
HARLOW GREEN,23,33,46,63,86,114,149,193,251,324,416,535,686,878,1122,1431,1821,2305,2901,3625,4488,5491,6626,7872,9189,10529,11839,13070,14182,15072,15815,16351,16441,16526,NPgN
HARMIRE BRIDGE,22,32,45,57,71,87,106,130,160,198,246,308,385,483,608,766,963,1208,1510,1876,2312,2818,3392,4020,4685,5362,6023,6643,7205,7654,8029,8299,8344,8386,NPgN
HARRATON,17,25,35,47,61,78,99,126,161,204,259,330,420,534,679,862,1093,1380,1733,2161,2671,3265,3936,4673,5452,6245,7019,7747,8405,8931,9370,9688,9741,9790,NPgN
HARROGATE 132/11KV,46,67,93,119,149,183,223,274,339,420,523,655,821,1031,1298,1636,2059,2586,3233,4018,4952,6039,7269,8618,10044,11495,12913,14245,15449,16412,17217,17797,17893,17984,NPgN
HARROGATE WEST,17,24,34,42,51,60,71,84,101,122,149,183,226,280,349,435,543,677,842,1042,1279,1556,1868,2211,2573,2942,3302,3640,3946,4191,4395,4543,4567,4590,NPgN
HARTMOOR 66/20KV,29,42,58,79,105,136,175,225,289,370,473,605,772,984,1255,1597,2028,2563,3223,4023,4975,6084,7339,8715,10170,11652,13099,14458,15687,16671,17492,18085,18184,18277,NPgN
HAWTHORN PIT,38,55,76,100,130,165,208,264,334,423,535,680,862,1094,1389,1763,2232,2815,3533,4405,5442,6649,8015,9513,11097,12709,14285,15764,17102,18172,19066,19711,19819,19920,NPgN
HAXBY ROAD T2 T3,28,40,56,72,93,116,145,181,227,286,359,454,573,725,918,1162,1468,1849,2317,2886,3562,4349,5240,6217,7250,8301,9329,10293,11166,11864,12446,12867,12937,13003,NPgN
HEBBURN,4,6,8,11,15,20,25,33,42,55,70,90,114,146,187,238,302,382,481,601,743,909,1097,1303,1521,1742,1959,2162,2346,2493,2616,2705,2720,2734,NPgN
HEBBURN WEST,1,2,3,4,5,7,9,11,14,18,24,30,39,49,63,80,102,129,162,203,251,307,370,439,513,587,660,729,791,841,882,912,917,922,NPgN
HEDWORTH,18,27,37,49,65,83,106,136,173,220,280,357,454,578,736,935,1186,1497,1881,2346,2900,3545,4275,5075,5922,6783,7625,8416,9130,9702,10180,10525,10582,10636,NPgN
HEIGHINGTON,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,4,5,6,8,9,11,13,14,16,18,19,21,22,22,22,23,NPgN
HEXHAM,17,25,35,45,58,71,88,109,136,170,213,268,338,426,538,679,857,1077,1349,1678,2070,2527,3043,3609,4207,4817,5412,5971,6476,6881,7218,7462,7502,7541,NPgN
HIGH BARMSTON,18,26,36,47,62,78,99,125,159,201,255,324,411,521,662,840,1063,1341,1683,2098,2593,3168,3819,4533,5287,6056,6806,7511,8149,8659,9084,9392,9443,9491,NPgN
HIGH FLATTS,30,44,61,79,102,128,160,201,253,319,402,508,643,814,1031,1307,1652,2081,2610,3251,4014,4903,5908,7010,8175,9361,10520,11609,12593,13381,14038,14513,14592,14666,NPgN
HOUGHTON,27,40,55,72,93,118,148,186,235,297,375,475,601,762,966,1225,1550,1953,2450,3053,3771,4606,5551,6588,7684,8800,9889,10913,11839,12579,13198,13644,13718,13788,NPgN
HOWDON,4,7,9,13,18,25,33,44,58,76,98,127,164,211,270,346,441,559,705,881,1092,1337,1614,1919,2240,2568,2888,3189,3460,3678,3859,3990,4012,4033,NPgN
HUNTINGTON NEW LANE,19,28,39,51,65,81,101,126,158,198,248,313,395,499,632,799,1009,1270,1591,1981,2445,2984,3595,4265,4973,5694,6398,7059,7657,8136,8535,8824,8872,8917,NPgN
HUSTHWAITE 33/11KV,23,34,47,58,70,83,97,116,139,167,203,249,306,379,470,586,731,910,1131,1398,1716,2085,2503,2961,3446,3939,4421,4873,5282,5610,5883,6080,6113,6143,NPgN
JARROW,5,7,9,13,17,22,28,36,46,59,76,97,123,157,201,255,324,410,515,643,795,972,1173,1393,1625,1862,2093,2311,2507,2664,2795,2890,2906,2921,NPgN
KENTON,22,33,45,60,78,99,125,159,201,255,324,411,522,663,842,1069,1354,1708,2144,2673,3303,4037,4866,5776,6738,7717,8674,9573,10385,11035,11578,11970,12035,12097,NPgN
KIELDER,1,2,3,3,4,5,7,8,10,12,15,19,24,30,38,48,61,76,95,118,146,178,214,254,296,339,381,420,456,484,508,525,528,531,NPgN
KILLINGWORTH,15,22,30,41,55,72,94,121,157,201,258,330,422,539,688,877,1115,1410,1774,2215,2741,3353,4045,4804,5607,6425,7223,7973,8651,9194,9647,9974,10029,10080,NPgN
KIRBYMOORSIDE,13,19,27,34,43,53,66,81,101,125,156,196,246,310,391,493,622,781,978,1216,1499,1829,2202,2611,3044,3484,3914,4318,4683,4976,5220,5396,5425,5452,NPgN
LINTON 66/20KV,18,26,36,45,56,68,82,101,124,153,190,236,295,370,465,585,735,922,1151,1429,1761,2146,2582,3060,3566,4080,4583,5055,5482,5823,6108,6314,6348,6380,NPgN
LONGBENTON,25,37,51,68,88,112,142,180,229,290,367,467,593,753,956,1214,1538,1940,2435,3036,3752,4585,5527,6561,7654,8766,9853,10874,11797,12536,13152,13597,13671,13741,NPgN
LOW SPENNYMOOR,15,22,31,41,54,69,88,113,144,183,233,297,377,480,611,777,985,1244,1563,1950,2410,2946,3553,4218,4921,5637,6337,6994,7588,8063,8460,8746,8794,8839,NPgN
LYNEMOUTH,3,4,6,7,10,12,15,19,24,30,38,48,61,77,98,124,157,198,248,309,381,466,561,666,777,890,1000,1103,1197,1272,1334,1379,1387,1394,NPgN
MADDISON STREET,30,44,60,81,106,136,173,221,282,359,456,581,740,941,1197,1522,1929,2436,3061,3818,4720,5769,6957,8259,9636,11038,12407,13694,14857,15788,16564,17125,17219,17307,NPgN
MALLEABLE,9,13,18,26,36,48,64,84,110,143,184,238,306,392,503,642,818,1037,1307,1634,2024,2477,2991,3553,4149,4755,5347,5903,6406,6809,7144,7387,7428,7466,NPgN
MALTON,37,54,74,93,113,134,160,191,231,281,344,424,525,652,814,1017,1272,1588,1977,2448,3009,3661,4399,5208,6063,6933,7783,8582,9304,9882,10364,10712,10769,10823,NPgN
MEADOWFIELD,10,14,20,26,32,40,49,61,76,95,119,150,189,238,300,380,479,602,754,937,1156,1411,1699,2015,2349,2690,3022,3334,3616,3842,4030,4167,4189,4210,NPgN
MELROSEGATE 33/11KV,13,19,27,36,47,60,76,97,124,157,200,254,324,412,523,665,843,1064,1336,1667,2060,2518,3036,3604,4205,4817,5415,5976,6483,6889,7228,7473,7514,7552,NPgN
MILLBANK LANE,19,27,38,52,70,92,119,154,199,256,328,421,538,688,879,1120,1424,1801,2266,2831,3503,4285,5170,6141,7168,8213,9234,10193,11060,11754,12333,12751,12821,12887,NPgN
MONKSEATON,25,37,51,69,92,119,154,197,253,324,414,529,676,862,1098,1398,1774,2243,2820,3519,4353,5323,6421,7625,8898,10194,11460,12649,13724,14585,15303,15821,15908,15990,NPgN
MOOR MONKTON PUMPS,3,4,5,7,8,10,12,15,18,22,28,34,43,54,68,85,107,134,167,208,256,312,376,445,519,594,667,735,797,847,889,919,924,928,NPgN
MORPETH,25,37,51,66,84,104,129,161,201,252,316,399,503,635,802,1014,1281,1612,2019,2513,3101,3785,4559,5407,6305,7218,8111,8949,9707,10314,10820,11186,11246,11303,NPgN
MOUNT ROAD,17,24,34,47,66,89,118,155,202,262,339,437,562,721,924,1181,1504,1906,2401,3002,3718,4551,5494,6529,7622,8736,9824,10846,11769,12509,13126,13571,13646,13716,NPgN
NEWBURN HAUGH,7,10,15,20,27,36,46,60,78,100,128,164,210,269,343,438,557,704,886,1107,1370,1676,2022,2402,2804,3212,3612,3987,4326,4598,4824,4988,5015,5041,NPgN
NEWBY,34,50,70,87,107,128,152,183,223,272,334,413,513,639,799,1001,1253,1567,1953,2420,2977,3623,4355,5158,6006,6870,7713,8506,9222,9796,10274,10619,10676,10730,NPgN
NEWCASTLE AIRPORT,21,31,43,54,67,82,99,121,149,183,227,283,354,444,558,702,882,1106,1382,1716,2113,2576,3099,3673,4280,4897,5500,6067,6579,6989,7332,7579,7620,7658,NPgN
NEWTON AYCLIFFE SOUTH,10,15,20,26,32,38,46,56,68,83,103,127,159,198,248,312,391,489,610,757,932,1135,1365,1617,1883,2154,2419,2668,2893,3073,3224,3332,3350,3367,NPgN
NORTH STREET,23,34,47,59,73,88,105,127,155,190,233,289,360,449,562,705,884,1106,1379,1710,2104,2562,3080,3648,4249,4861,5458,6020,6527,6933,7272,7517,7557,7595,NPgN
NORTH TEES T1 T2,1,2,3,4,6,9,12,16,21,28,36,47,61,79,102,131,167,213,268,336,417,511,617,733,857,982,1105,1220,1324,1407,1477,1527,1535,1543,NPgN
NORTH TEES T3 T4,9,13,18,24,32,42,55,71,91,117,150,192,245,313,399,509,646,818,1028,1284,1589,1943,2344,2784,3249,3723,4186,4620,5013,5327,5590,5779,5811,5841,NPgN
NORTHALLERTON,20,29,41,52,65,80,98,120,149,184,230,287,360,453,570,719,905,1136,1421,1766,2176,2654,3194,3787,4414,5052,5675,6260,6789,7213,7566,7821,7864,7903,NPgN
NORTON 132/11KV,28,41,57,84,120,166,225,301,399,522,680,882,1140,1468,1885,2416,3083,3914,4937,6179,7659,9381,11330,13468,15729,18031,20280,22392,24302,25830,27105,28027,28181,28327,NPgN
OATLANDS,24,35,48,60,73,86,101,120,144,175,213,261,321,398,495,617,770,960,1193,1476,1812,2203,2645,3130,3642,4164,4673,5152,5585,5931,6220,6429,6463,6495,NPgN
OFFERTON 33/11KV,24,35,49,66,87,112,144,184,235,300,383,488,622,792,1009,1283,1628,2056,2584,3224,3987,4874,5878,6979,8144,9329,10487,11575,12558,13345,14002,14476,14556,14630,NPgN
PALLION TRADING,15,22,30,42,57,76,100,130,169,218,281,361,463,593,758,968,1232,1559,1963,2453,3037,3716,4485,5328,6220,7127,8014,8847,9600,10203,10706,11069,11130,11187,NPgN
PETERLEE WEST,9,13,18,25,34,44,58,75,96,124,159,204,261,333,426,543,690,872,1098,1371,1697,2076,2505,2975,3472,3978,4473,4938,5358,5694,5974,6177,6211,6243,NPgN
PILGRIM,2,2,3,4,6,8,10,14,18,23,30,38,49,63,80,102,130,165,208,260,322,394,476,565,660,756,850,939,1019,1083,1136,1175,1181,1187,NPgN
POTTER HOUSE T1 T3,29,42,58,75,96,121,150,188,236,296,373,470,594,751,951,1203,1520,1914,2399,2987,3687,4502,5424,6435,7504,8592,9655,10653,11556,12278,12881,13317,13389,13457,NPgN
POTTER HOUSE T4 T5,5,7,10,13,16,20,24,30,37,46,58,73,91,115,145,183,231,290,363,451,556,679,817,969,1130,1293,1453,1603,1738,1847,1937,2003,2014,2024,NPgN
PRISSICK,18,27,37,54,77,106,142,190,250,327,425,552,712,916,1176,1506,1921,2437,3074,3846,4767,5838,7050,8380,9786,11217,12616,13930,15117,16068,16861,17434,17530,17621,NPgN
RAVENSCAR,3,4,6,8,9,11,14,16,20,24,30,37,46,58,72,91,113,142,177,219,270,328,395,468,545,623,700,772,837,889,932,963,968,973,NPgN
RAWCLIFFE LANE,28,41,58,73,90,110,133,162,199,246,304,379,474,593,745,937,1177,1476,1844,2289,2819,3436,4134,4899,5708,6531,7335,8091,8774,9321,9777,10106,10161,10212,NPgN
REDCAR,38,55,76,104,141,185,240,310,401,515,660,846,1082,1383,1765,2251,2860,3618,4552,5685,7035,8605,10382,12331,14393,16491,18541,20467,22207,23600,24763,25603,25743,25876,NPgN
RESERVOIR,25,37,51,69,93,121,156,200,257,329,421,539,688,878,1119,1425,1809,2288,2876,3591,4442,5432,6553,7782,9082,10405,11697,12911,14009,14887,15620,16150,16238,16322,NPgN
RICHMOND T1,13,18,25,33,41,50,61,75,93,115,144,180,226,284,357,450,567,712,890,1107,1364,1664,2003,2374,2767,3167,3558,3925,4257,4522,4744,4904,4930,4955,NPgN
RICHMOND T2,4,6,8,10,12,15,19,23,28,35,44,55,69,86,109,137,173,217,272,338,416,508,611,725,845,967,1086,1198,1300,1381,1448,1497,1505,1513,NPgN
RIPON,37,54,75,93,113,135,160,192,233,283,347,427,529,658,820,1026,1283,1602,1995,2471,3037,3695,4440,5256,6120,6998,7857,8663,9392,9975,10462,10814,10872,10926,NPgN
RISE CARR,25,36,50,64,82,101,125,155,193,241,302,380,479,604,763,964,1216,1529,1914,2382,2938,3586,4318,5121,5971,6835,7680,8474,9191,9765,10244,10590,10647,10701,NPgN
ROMANBY,9,14,19,25,31,38,47,59,73,92,115,144,181,229,289,365,460,579,725,902,1112,1357,1635,1939,2260,2587,2907,3207,3479,3696,3878,4009,4030,4051,NPgN
RUDBY,6,9,13,16,20,25,31,38,48,60,75,94,118,149,188,237,299,376,470,585,722,881,1060,1257,1466,1678,1885,2080,2256,2397,2514,2599,2613,2627,NPgN
SCARBOROUGH 33/11KV,43,63,87,109,134,161,194,234,286,351,432,536,667,833,1043,1308,1641,2053,2561,3176,3908,4760,5724,6780,7897,9034,10145,11188,12131,12886,13516,13971,14046,14116,NPgN
SEATON BURN T1,19,27,38,49,62,77,95,118,147,183,229,288,363,457,577,729,920,1157,1448,1802,2223,2713,3267,3875,4517,5171,5810,6410,6953,7387,7750,8011,8055,8096,NPgN
SEGHILL,17,25,34,46,60,76,97,123,156,198,252,320,407,518,658,836,1059,1336,1678,2093,2586,3161,3811,4524,5277,6045,6794,7499,8135,8645,9070,9377,9428,9476,NPgN
SESSAY BRIDGE_SOWERBY,10,15,20,25,31,38,45,55,67,82,101,125,155,194,243,305,382,478,596,740,910,1109,1333,1579,1839,2104,2363,2605,2825,3001,3148,3254,3271,3287,NPgN
SEVERUS HILL,24,34,48,61,78,96,119,147,183,229,286,360,453,571,720,910,1147,1442,1806,2246,2771,3381,4072,4829,5629,6444,7240,7988,8664,9205,9657,9983,10037,10088,NPgN
SHERIFF HUTTON,20,29,40,51,63,77,93,113,139,172,213,265,331,414,520,654,822,1031,1288,1599,1969,2400,2887,3421,3986,4561,5123,5651,6128,6510,6829,7059,7097,7132,NPgN
