Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BREAMISH STREET,0,0.05,0.05,0.05,0.11,0.11,0.11,0.11,0.11,0.11,0.19,0.22,0.22,0.25,0.32,0.32,0.32,0.33,0.45,0.45,0.45,0.46,0.48,0.5,0.58,0.66,0.76,0.86,0.86,0.89,0.91,0.91,0.97,0.98,NPgN
BRENDA TRADING,0,0.11,0.11,0.11,0.23,0.23,0.23,0.23,0.23,0.23,0.37,0.44,0.44,0.49,0.62,0.62,0.62,0.63,0.85,0.86,0.86,0.87,0.95,1,1.24,1.4,1.63,1.86,1.86,1.96,2,2.02,2.22,2.26,NPgN
CAMPLESHON ROAD,0,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.32,0.38,0.38,0.43,0.53,0.53,0.53,0.54,0.72,0.72,0.72,0.73,0.79,0.83,1.01,1.14,1.31,1.49,1.49,1.57,1.6,1.61,1.77,1.8,NPgN
CARLEY HILL,0,0.09,0.09,0.09,0.18,0.18,0.18,0.18,0.18,0.18,0.3,0.35,0.35,0.4,0.5,0.5,0.5,0.51,0.69,0.69,0.69,0.7,0.77,0.81,1.01,1.15,1.34,1.53,1.53,1.62,1.65,1.66,1.84,1.87,NPgN
CARLIN HOW T3 T4,0,0.13,0.13,0.13,0.26,0.26,0.26,0.26,0.26,0.26,0.41,0.48,0.48,0.54,0.67,0.67,0.67,0.68,0.9,0.9,0.9,0.91,0.99,1.04,1.27,1.42,1.64,1.86,1.86,1.97,2,2.02,2.22,2.26,NPgN
CARR HILL,0,0.08,0.08,0.08,0.16,0.16,0.16,0.16,0.16,0.16,0.25,0.3,0.3,0.33,0.42,0.42,0.42,0.42,0.57,0.57,0.57,0.58,0.66,0.71,0.93,1.05,1.24,1.42,1.42,1.52,1.55,1.57,1.78,1.82,NPgN
CATTERICK CAMP,0,0.12,0.12,0.12,0.24,0.24,0.24,0.24,0.24,0.24,0.39,0.46,0.46,0.51,0.64,0.64,0.64,0.65,0.86,0.87,0.87,0.88,0.96,1.02,1.28,1.44,1.67,1.9,1.9,2.02,2.05,2.08,2.3,2.35,NPgN
CLOSE,0,0.11,0.11,0.11,0.25,0.25,0.25,0.25,0.25,0.25,0.42,0.51,0.51,0.57,0.73,0.73,0.73,0.75,1.04,1.05,1.05,1.07,1.09,1.1,1.21,1.37,1.57,1.76,1.76,1.78,1.8,1.81,1.85,1.86,NPgN
CONEYTHORPE,0,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.32,0.38,0.38,0.42,0.51,0.51,0.51,0.52,0.67,0.67,0.67,0.68,0.72,0.75,0.88,0.98,1.12,1.26,1.26,1.32,1.34,1.35,1.46,1.48,NPgN
CONSETT,0,0.17,0.17,0.17,0.34,0.34,0.34,0.34,0.34,0.34,0.54,0.63,0.63,0.71,0.87,0.87,0.87,0.89,1.16,1.16,1.16,1.17,1.26,1.32,1.6,1.79,2.06,2.33,2.33,2.46,2.5,2.52,2.76,2.81,NPgN
CORPORATION STREET,0,0.03,0.03,0.03,0.07,0.07,0.07,0.07,0.07,0.07,0.12,0.15,0.15,0.17,0.21,0.21,0.21,0.22,0.31,0.31,0.31,0.31,0.33,0.34,0.4,0.46,0.53,0.6,0.6,0.63,0.63,0.64,0.68,0.69,NPgN
COWTON,0,0.03,0.03,0.03,0.06,0.06,0.06,0.06,0.06,0.06,0.09,0.11,0.11,0.12,0.14,0.14,0.14,0.14,0.18,0.18,0.18,0.18,0.19,0.19,0.22,0.24,0.26,0.29,0.29,0.3,0.31,0.31,0.33,0.33,NPgN
CRAMLINGTON T1 T3,0,0.04,0.04,0.04,0.09,0.09,0.09,0.09,0.09,0.09,0.14,0.17,0.17,0.18,0.23,0.23,0.23,0.23,0.31,0.31,0.31,0.31,0.34,0.36,0.45,0.5,0.58,0.66,0.66,0.71,0.72,0.73,0.8,0.82,NPgN
CRAMLINGTON T2 T4,0,0.05,0.05,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.16,0.19,0.19,0.22,0.26,0.26,0.26,0.27,0.35,0.35,0.35,0.35,0.38,0.4,0.49,0.54,0.62,0.7,0.7,0.74,0.75,0.76,0.84,0.85,NPgN
DARLEY,0,0.08,0.08,0.08,0.15,0.15,0.15,0.15,0.15,0.15,0.23,0.28,0.28,0.3,0.37,0.37,0.37,0.38,0.48,0.48,0.48,0.48,0.5,0.51,0.57,0.63,0.7,0.78,0.78,0.81,0.82,0.82,0.86,0.87,NPgN
DARLINGTON 132/6KV,0,0.05,0.05,0.05,0.11,0.11,0.11,0.11,0.11,0.11,0.17,0.2,0.2,0.23,0.28,0.28,0.28,0.29,0.39,0.39,0.39,0.39,0.42,0.43,0.51,0.57,0.66,0.74,0.74,0.78,0.79,0.79,0.85,0.87,NPgN
DARLINGTON 33/11KV,0,0.11,0.11,0.11,0.25,0.25,0.25,0.25,0.25,0.25,0.4,0.48,0.48,0.54,0.68,0.68,0.68,0.7,0.95,0.95,0.95,0.97,1.01,1.04,1.2,1.36,1.57,1.76,1.76,1.82,1.85,1.86,1.97,1.99,NPgN
DARLINGTON CENTRAL 33/11KV,0,0.03,0.03,0.03,0.05,0.05,0.05,0.05,0.05,0.05,0.09,0.11,0.11,0.12,0.15,0.15,0.15,0.15,0.21,0.21,0.21,0.21,0.23,0.24,0.3,0.34,0.4,0.46,0.46,0.48,0.49,0.5,0.55,0.56,NPgN
DARLINGTON EAST,0,0.09,0.09,0.09,0.17,0.17,0.17,0.17,0.17,0.17,0.28,0.33,0.33,0.36,0.45,0.45,0.45,0.46,0.6,0.6,0.6,0.61,0.64,0.66,0.77,0.86,0.98,1.1,1.1,1.15,1.17,1.17,1.26,1.28,NPgN
DARLINGTON WEST,0,0.06,0.06,0.06,0.12,0.12,0.12,0.12,0.12,0.12,0.2,0.23,0.23,0.26,0.33,0.33,0.33,0.33,0.45,0.45,0.45,0.46,0.52,0.56,0.73,0.83,0.97,1.11,1.11,1.2,1.22,1.24,1.39,1.43,NPgN
DENWICK,0,0.27,0.27,0.27,0.53,0.53,0.53,0.53,0.53,0.53,0.84,0.99,0.99,1.1,1.35,1.35,1.35,1.37,1.78,1.78,1.78,1.8,1.88,1.95,2.26,2.5,2.84,3.19,3.19,3.31,3.36,3.39,3.62,3.67,NPgN
DUNSTON 66/11KV,0,0.06,0.06,0.06,0.13,0.13,0.13,0.13,0.13,0.13,0.22,0.26,0.26,0.29,0.37,0.37,0.37,0.38,0.52,0.52,0.52,0.53,0.56,0.58,0.69,0.78,0.9,1.02,1.02,1.06,1.07,1.08,1.16,1.17,NPgN
DUNSTON 66/20KV,0,0.07,0.07,0.07,0.14,0.14,0.14,0.14,0.14,0.14,0.23,0.28,0.28,0.31,0.39,0.39,0.39,0.4,0.54,0.54,0.54,0.55,0.6,0.65,0.82,0.93,1.08,1.24,1.24,1.32,1.34,1.36,1.51,1.54,NPgN
DURHAM EAST,0,0.08,0.08,0.08,0.17,0.17,0.17,0.17,0.17,0.17,0.27,0.33,0.33,0.37,0.47,0.47,0.47,0.48,0.67,0.67,0.67,0.69,0.72,0.75,0.87,0.99,1.15,1.3,1.3,1.35,1.37,1.38,1.47,1.49,NPgN
EASTFIELD,0,0.48,0.48,0.48,0.57,0.57,0.57,0.57,0.57,0.57,0.68,0.73,0.73,0.77,0.86,0.86,0.86,0.87,1.02,1.02,1.02,1.03,1.09,1.13,1.31,1.42,1.58,1.75,1.75,1.83,1.85,1.87,2.03,2.06,NPgN
EASTGATE CEMENT,0,0.07,0.07,0.07,0.14,0.14,0.14,0.14,0.14,0.14,0.21,0.25,0.25,0.28,0.34,0.34,0.34,0.35,0.44,0.44,0.44,0.45,0.46,0.47,0.53,0.58,0.65,0.73,0.73,0.75,0.76,0.76,0.8,0.81,NPgN
EDUCATIONAL PRECINCT,0,0.07,0.07,0.07,0.15,0.15,0.15,0.15,0.15,0.15,0.24,0.29,0.29,0.33,0.42,0.42,0.42,0.43,0.59,0.59,0.59,0.61,0.63,0.65,0.76,0.86,1,1.12,1.12,1.16,1.18,1.19,1.26,1.28,NPgN
ELVINGTON,0,0.08,0.08,0.08,0.15,0.15,0.15,0.15,0.15,0.15,0.23,0.27,0.27,0.3,0.37,0.37,0.37,0.37,0.47,0.48,0.48,0.48,0.49,0.5,0.55,0.6,0.67,0.74,0.74,0.76,0.77,0.77,0.8,0.81,NPgN
FARADAY STREET,0,0.11,0.11,0.11,0.24,0.24,0.24,0.24,0.24,0.24,0.4,0.47,0.47,0.54,0.68,0.68,0.68,0.69,0.95,0.96,0.96,0.98,1.04,1.08,1.3,1.48,1.71,1.94,1.94,2.03,2.06,2.08,2.25,2.28,NPgN
FAWDON T1,0,0.04,0.04,0.04,0.09,0.09,0.09,0.09,0.09,0.09,0.14,0.16,0.16,0.18,0.23,0.23,0.23,0.23,0.31,0.31,0.31,0.31,0.35,0.37,0.48,0.54,0.63,0.72,0.72,0.76,0.78,0.79,0.88,0.9,NPgN
FISHBURN,0,0.11,0.11,0.11,0.21,0.21,0.21,0.21,0.21,0.21,0.34,0.4,0.4,0.45,0.56,0.56,0.56,0.57,0.75,0.75,0.75,0.76,0.83,0.88,1.1,1.24,1.43,1.63,1.63,1.73,1.76,1.78,1.98,2.02,NPgN
FLATWORTH CENTRAL,0,0.07,0.07,0.07,0.14,0.14,0.14,0.14,0.14,0.14,0.22,0.26,0.26,0.29,0.36,0.36,0.36,0.37,0.49,0.49,0.49,0.5,0.53,0.55,0.65,0.73,0.84,0.94,0.94,0.99,1,1.01,1.09,1.1,NPgN
FOSS ISLANDS,0,0.15,0.15,0.15,0.33,0.33,0.33,0.33,0.33,0.33,0.54,0.65,0.65,0.73,0.93,0.93,0.93,0.95,1.31,1.32,1.32,1.35,1.41,1.45,1.69,1.91,2.21,2.5,2.5,2.59,2.62,2.64,2.8,2.83,NPgN
FOSSWAY 33/11KV,0,0.1,0.1,0.1,0.21,0.21,0.21,0.21,0.21,0.21,0.34,0.4,0.4,0.45,0.57,0.57,0.57,0.58,0.8,0.8,0.8,0.82,0.88,0.92,1.12,1.27,1.48,1.68,1.68,1.77,1.8,1.82,1.98,2.02,NPgN
FOURSTONES 20KV,0,0.22,0.22,0.22,0.43,0.43,0.43,0.43,0.43,0.43,0.68,0.8,0.8,0.88,1.08,1.08,1.08,1.1,1.4,1.41,1.41,1.42,1.47,1.51,1.73,1.9,2.14,2.4,2.4,2.48,2.51,2.53,2.68,2.71,NPgN
FYLANDS BRIDGE,0,0.11,0.11,0.11,0.21,0.21,0.21,0.21,0.21,0.21,0.34,0.4,0.4,0.44,0.55,0.55,0.55,0.56,0.73,0.73,0.73,0.74,0.81,0.86,1.06,1.19,1.38,1.57,1.57,1.67,1.7,1.72,1.9,1.94,NPgN
GALE LANE,0,0.03,0.03,0.03,0.07,0.07,0.07,0.07,0.07,0.07,0.12,0.14,0.14,0.15,0.19,0.19,0.19,0.2,0.27,0.27,0.27,0.27,0.32,0.36,0.5,0.57,0.67,0.78,0.78,0.85,0.86,0.88,1.01,1.04,NPgN
GARWOOD STREET,0,0.11,0.11,0.11,0.24,0.24,0.24,0.24,0.24,0.24,0.4,0.47,0.47,0.53,0.68,0.68,0.68,0.69,0.95,0.95,0.95,0.97,1.02,1.05,1.23,1.4,1.61,1.82,1.82,1.89,1.92,1.93,2.07,2.09,NPgN
GATESHEAD CENTRAL,0,0.06,0.06,0.06,0.13,0.13,0.13,0.13,0.13,0.13,0.22,0.26,0.26,0.3,0.38,0.38,0.38,0.38,0.53,0.53,0.53,0.54,0.56,0.58,0.66,0.75,0.86,0.97,0.97,1,1.02,1.02,1.08,1.09,NPgN
GATESHEAD EAST,0,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.07,0.08,0.08,0.09,0.11,0.11,0.11,0.11,0.15,0.15,0.15,0.15,0.15,0.16,0.17,0.19,0.21,0.24,0.24,0.24,0.24,0.24,0.25,0.25,NPgN
GOSFORTH 33/11KV,0,0.05,0.05,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.17,0.2,0.2,0.22,0.29,0.29,0.29,0.29,0.4,0.4,0.4,0.41,0.43,0.44,0.52,0.58,0.68,0.76,0.76,0.79,0.8,0.81,0.86,0.87,NPgN
GRANGETOWN,0,0.08,0.08,0.08,0.17,0.17,0.17,0.17,0.17,0.17,0.28,0.33,0.33,0.37,0.46,0.46,0.46,0.47,0.63,0.63,0.63,0.64,0.71,0.75,0.95,1.07,1.25,1.43,1.43,1.52,1.55,1.56,1.74,1.77,NPgN
GREATHAM,0,0.04,0.04,0.04,0.08,0.08,0.08,0.08,0.08,0.08,0.13,0.15,0.15,0.17,0.21,0.21,0.21,0.21,0.28,0.28,0.28,0.28,0.29,0.29,0.32,0.36,0.4,0.45,0.45,0.46,0.47,0.47,0.48,0.49,NPgN
GUISBOROUGH T1 T2,0,0.15,0.15,0.15,0.3,0.3,0.3,0.3,0.3,0.3,0.48,0.56,0.56,0.62,0.77,0.77,0.77,0.78,1.02,1.02,1.02,1.03,1.12,1.18,1.44,1.61,1.86,2.11,2.11,2.23,2.27,2.29,2.52,2.57,NPgN
HARLOW GREEN,0,0.06,0.06,0.06,0.12,0.12,0.12,0.12,0.12,0.12,0.2,0.23,0.23,0.26,0.33,0.33,0.33,0.34,0.46,0.46,0.46,0.47,0.53,0.58,0.76,0.86,1.02,1.17,1.17,1.26,1.28,1.3,1.47,1.51,NPgN
HARMIRE BRIDGE,0,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.62,0.73,0.73,0.8,0.97,0.97,0.97,0.99,1.26,1.26,1.26,1.27,1.31,1.34,1.51,1.65,1.85,2.06,2.06,2.12,2.15,2.16,2.27,2.3,NPgN
HARRATON,0,0.11,0.11,0.11,0.21,0.21,0.21,0.21,0.21,0.21,0.33,0.39,0.39,0.43,0.53,0.53,0.53,0.54,0.7,0.71,0.71,0.71,0.75,0.78,0.92,1.03,1.17,1.32,1.32,1.38,1.4,1.41,1.52,1.54,NPgN
HARROGATE 132/11KV,0.01,0.2,0.2,0.2,0.42,0.42,0.42,0.42,0.42,0.42,0.68,0.8,0.8,0.9,1.13,1.13,1.13,1.15,1.55,1.55,1.55,1.58,1.69,1.77,2.13,2.4,2.77,3.14,3.14,3.3,3.35,3.38,3.68,3.74,NPgN
HARROGATE WEST,0,0.06,0.06,0.06,0.14,0.14,0.14,0.14,0.14,0.14,0.23,0.27,0.27,0.3,0.38,0.38,0.38,0.39,0.53,0.54,0.54,0.55,0.57,0.59,0.7,0.79,0.91,1.03,1.03,1.07,1.08,1.09,1.17,1.18,NPgN
HARTMOOR 66/20KV,0,0.14,0.14,0.14,0.28,0.28,0.28,0.28,0.28,0.28,0.45,0.54,0.54,0.6,0.75,0.75,0.75,0.77,1.02,1.02,1.02,1.04,1.12,1.18,1.43,1.61,1.86,2.11,2.11,2.23,2.26,2.29,2.5,2.54,NPgN
HAWTHORN PIT,0,0.12,0.12,0.12,0.25,0.25,0.25,0.25,0.25,0.25,0.4,0.47,0.47,0.53,0.66,0.66,0.66,0.67,0.89,0.89,0.89,0.9,0.99,1.06,1.33,1.49,1.73,1.98,1.98,2.1,2.14,2.17,2.41,2.46,NPgN
HAXBY ROAD T2 T3,0,0.06,0.06,0.06,0.12,0.12,0.12,0.12,0.12,0.12,0.19,0.23,0.23,0.25,0.31,0.31,0.31,0.32,0.43,0.43,0.43,0.43,0.49,0.54,0.71,0.8,0.94,1.07,1.07,1.16,1.18,1.2,1.36,1.39,NPgN
HEBBURN,0,0.04,0.04,0.04,0.08,0.08,0.08,0.08,0.08,0.08,0.12,0.14,0.14,0.16,0.2,0.2,0.2,0.2,0.27,0.27,0.27,0.27,0.28,0.29,0.33,0.37,0.42,0.47,0.47,0.48,0.49,0.49,0.52,0.53,NPgN
HEBBURN WEST,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.06,0.07,0.08,0.08,0.08,0.08,0.09,0.1,0.1,NPgN
HEDWORTH,0,0.05,0.05,0.05,0.09,0.09,0.09,0.09,0.09,0.09,0.15,0.17,0.17,0.19,0.24,0.24,0.24,0.25,0.32,0.33,0.33,0.33,0.37,0.4,0.52,0.59,0.69,0.78,0.78,0.84,0.86,0.87,0.98,1,NPgN
HEIGHINGTON,0,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.07,0.07,0.08,0.09,0.09,0.09,0.1,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.14,0.16,0.17,0.17,0.17,0.18,0.18,0.18,0.18,NPgN
HEXHAM,0,0.16,0.16,0.16,0.3,0.3,0.3,0.3,0.3,0.3,0.47,0.56,0.56,0.62,0.75,0.75,0.75,0.77,0.98,0.98,0.98,0.99,1.04,1.07,1.24,1.37,1.55,1.74,1.74,1.81,1.83,1.85,1.97,2,NPgN
HIGH BARMSTON,0,0.09,0.09,0.09,0.18,0.18,0.18,0.18,0.18,0.18,0.29,0.34,0.34,0.38,0.47,0.47,0.47,0.48,0.63,0.63,0.63,0.64,0.68,0.71,0.84,0.94,1.08,1.22,1.22,1.28,1.3,1.31,1.42,1.44,NPgN
HIGH FLATTS,0,0.08,0.08,0.08,0.17,0.17,0.17,0.17,0.17,0.17,0.27,0.33,0.33,0.37,0.46,0.46,0.46,0.47,0.64,0.64,0.64,0.65,0.72,0.77,0.98,1.11,1.3,1.48,1.48,1.58,1.61,1.63,1.82,1.85,NPgN
HOUGHTON,0,0.09,0.09,0.09,0.19,0.19,0.19,0.19,0.19,0.19,0.3,0.35,0.35,0.39,0.48,0.48,0.48,0.49,0.65,0.65,0.65,0.66,0.72,0.76,0.95,1.06,1.23,1.4,1.4,1.49,1.51,1.53,1.69,1.73,NPgN
HOWDON,0,0.03,0.03,0.03,0.06,0.06,0.06,0.06,0.06,0.06,0.09,0.11,0.11,0.12,0.15,0.15,0.15,0.16,0.21,0.21,0.21,0.21,0.23,0.24,0.29,0.33,0.38,0.43,0.43,0.45,0.46,0.47,0.51,0.52,NPgN
HUNTINGTON NEW LANE,0,0.09,0.09,0.09,0.17,0.17,0.17,0.17,0.17,0.17,0.27,0.32,0.32,0.35,0.43,0.43,0.43,0.44,0.57,0.57,0.57,0.58,0.62,0.65,0.79,0.88,1.01,1.15,1.15,1.21,1.23,1.24,1.36,1.38,NPgN
HUSTHWAITE 33/11KV,0,0.18,0.18,0.18,0.36,0.36,0.36,0.36,0.36,0.36,0.55,0.65,0.65,0.72,0.87,0.87,0.87,0.88,1.11,1.12,1.12,1.12,1.18,1.21,1.4,1.53,1.72,1.93,1.93,2.01,2.03,2.05,2.19,2.22,NPgN
JARROW,0,0.03,0.03,0.03,0.07,0.07,0.07,0.07,0.07,0.07,0.11,0.13,0.13,0.15,0.18,0.18,0.18,0.18,0.24,0.24,0.24,0.24,0.26,0.26,0.3,0.34,0.39,0.43,0.43,0.45,0.46,0.46,0.49,0.5,NPgN
KENTON,0,0.04,0.04,0.04,0.09,0.09,0.09,0.09,0.09,0.09,0.15,0.18,0.18,0.2,0.25,0.25,0.25,0.26,0.35,0.35,0.35,0.36,0.4,0.44,0.57,0.65,0.76,0.87,0.87,0.94,0.96,0.97,1.09,1.12,NPgN
KIELDER,0,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.07,0.08,0.08,0.09,0.11,0.11,0.11,0.11,0.14,0.14,0.14,0.14,0.14,0.15,0.16,0.17,0.19,0.22,0.22,0.22,0.22,0.22,0.23,0.23,NPgN
KILLINGWORTH,0,0.06,0.06,0.06,0.11,0.11,0.11,0.11,0.11,0.11,0.18,0.21,0.21,0.24,0.29,0.29,0.29,0.3,0.4,0.4,0.4,0.4,0.44,0.47,0.59,0.67,0.78,0.88,0.88,0.94,0.96,0.97,1.08,1.1,NPgN
KIRBYMOORSIDE,0,0.17,0.17,0.17,0.33,0.33,0.33,0.33,0.33,0.33,0.5,0.59,0.59,0.65,0.79,0.79,0.79,0.81,1.01,1.02,1.02,1.02,1.07,1.11,1.29,1.41,1.59,1.78,1.78,1.86,1.89,1.9,2.04,2.07,NPgN
LINTON 66/20KV,0,0.07,0.07,0.07,0.14,0.14,0.14,0.14,0.14,0.14,0.23,0.27,0.27,0.3,0.36,0.36,0.36,0.37,0.47,0.48,0.48,0.48,0.52,0.55,0.67,0.75,0.86,0.97,0.97,1.03,1.05,1.06,1.17,1.19,NPgN
