Scenario,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NPg Planning Scenario,0.008,0.014,0.025,0.048,0.078,0.114,0.154,0.200,0.252,0.308,0.380,0.449,0.515,0.576,0.632,0.684,0.731,0.772,0.808,0.839,0.865,0.885,0.902,0.915,0.924,0.932,0.937,0.940,0.943,0.944,0.945
