BRANSHOLME,53.789736,-0.30535806,81.43119722542724,136.58222309271645,209.12968447184585,286.3727192844565,367.8882432462249,464.27642605015984,569.7002870827157,693.9158179737151,848.9980371776372,1044.2285200543024,1283.4747296817027,1580.2252138531146,1956.415818968917,2421.523860309306,3004.704048764289,3735.101467094481,4650.958937703692,5784.202814337755,7170.26841891415,8849.995896330767,10854.069340875916,13201.2832399975,15887.618616911272,18879.83326488637,22115.678842464902,25493.914223471427,28891.92657978125,32174.20911425583,35223.413591142744,37945.887633554885,40255.24824433666,42194.00252238532,43586.08125312908,43795.16107749551,43989.80597278186,NPgY
BRIGHOUSE 132/33KV,53.699055,-1.7678778000000002,55.399085966360175,92.91930582382868,142.27462892509106,194.8244338117884,267.9232774567942,360.18011259587416,468.7877566292223,599.8745532833914,762.7621040115747,967.5835948059475,1218.5856703580432,1529.9773748444134,1924.5211408558066,2412.5232423570787,3024.4768542440675,3791.2485318208805,4752.954604916685,5943.144087046889,7398.953818356297,9163.248144762509,11268.23177000117,13733.62571231775,16555.280071454174,19698.335643233346,23097.456311171056,26646.314474151342,30216.151375859637,33664.608058339014,36868.43350402524,39729.45712847749,42159.43033701153,44199.983487501464,45665.98780352885,45888.38657721099,46095.995225307415,NPgY
DONCASTER B/THORPE MARSH,53.52618199999999,-1.1471401,368.3656877019844,617.8492549745315,946.0280907587544,1295.4480257274972,1569.0617473243226,1861.2082511051065,2139.2074344379407,2449.9356992235707,2842.0481563057942,3336.9393287788157,3943.392723407395,4695.288612276938,5649.586059032456,6828.349768650252,8305.99007037019,10154.82503132981,12471.824873303922,15337.627534118139,18842.270178412782,23089.182458626205,28156.074505741766,34090.571230303765,40882.12622772565,48446.38688397328,56625.71971865898,65164.09635303838,73751.36453807926,82045.07954769336,89748.51788698563,96623.83398062033,102439.23143601326,107318.44987801409,110817.38038656801,111330.94487612636,111806.00958801217,NPgY
DONCASTER CENTRAL,53.52613100000001,-1.138784,44.13158472676925,74.02064756459917,113.33769738890587,155.19951020185908,191.75516734361943,232.46577389696662,273.66520462283205,320.86053088775213,380.11767675521116,454.8170539306032,546.3567071300515,659.8726529414388,803.866471502318,981.8074087984967,1204.8912090615745,1484.1442660389966,1834.2013654844914,2267.254789894937,2796.879831874834,3438.695090943224,4204.435256365714,5101.2901110274,6127.693173080356,7270.918313881363,8507.160822558904,9797.732418317046,11095.771666960703,12349.515073038072,13514.122238165515,14553.724060914035,15434.241193802305,16173.218652662776,16703.465644845848,16782.147507054484,16855.15334984261,NPgY
DRIFFIELD/BEVERLEY GROUP,53.999276,-0.41723475,174.89701191085862,293.34976658797433,449.16639030532957,615.0681139684764,765.6502180961156,935.6240307224307,1110.8370166448053,1312.9494834897146,1566.359321750708,1885.6991321774399,2277.032269478396,2762.341718419911,3377.856662903509,4138.5746800815505,5092.314575573016,6286.346951499988,7783.233113552415,9635.119920027018,11900.023729418974,14644.7222370197,17919.38728752605,21754.75667685497,26144.164183065925,31033.21298057757,36320.12431390534,41839.454074458175,47390.813555697314,52752.82437479392,57733.7306549396,62180.22986700701,65947.72282326197,69109.85545838374,71379.19928773156,71716.9610821115,72030.62012591446,NPgY
FEATHERSTONE,53.686141000000006,-1.3845471,77.46681390934438,129.93287609854997,198.94844852952343,272.43099585173155,354.1566433489375,452.17198834865934,561.1998681449547,690.4007984479614,851.5240745641179,1054.3038865157682,1302.8020564666153,1611.0424200258085,2001.7495958226891,2484.853440133982,3090.613823241664,3849.3714428619132,4800.846686351181,5978.213305010999,7418.267554407753,9163.433050046826,11245.583530913284,13684.241007852574,16475.246849219577,19584.07722022101,22946.06966986081,26456.041471710694,29986.609521030445,33396.98090795918,36565.23702795875,39394.123646107764,41794.480693897545,43809.756713658484,45256.977024281936,45474.86353439574,45677.840765493536,NPgY
GIRLINGTON,53.795654000000006,-1.7900256999999997,15.55853163398623,26.095881075473706,39.957054818356205,54.71538137605343,96.80489568635832,155.32209956843138,230.90087030693508,324.6404975483868,440.51142305710425,586.0262675939454,764.3519703738392,985.629150172224,1265.8303675628204,1612.5656420803048,2047.4244242388065,2592.565325350015,3276.4847314577582,4123.060416247628,5158.644999650905,6413.705490563434,7911.132093048714,9664.938101408618,11672.22794142143,13908.24873262416,16326.559060346734,18851.529359281856,21391.586358189143,23845.43687349069,26125.408319931776,28161.821154101737,29893.86396593489,31348.76330476529,32394.670144047544,32555.087796615153,32705.27833172329,NPgY
HALIFAX 132/33KV,53.726078,-1.8576188000000002,14.206514721904886,23.828181694856486,36.484836800470035,49.96068326496623,74.99332755225248,108.16036920197064,149.15668536344447,199.37249387620759,261.5926347195244,339.77654953249,435.5889756549751,554.4671203148444,705.0417838031871,891.3310215720793,1124.9529291018398,1417.7567471055145,1785.0543652486288,2239.6645551465685,2795.7540111477037,3469.688925607953,4273.765443857446,5215.512165051709,6293.360371408688,7494.007415890212,8792.50650035297,10148.24445839859,11512.04355939063,12829.517817348456,14053.588322546546,15146.800752053647,16076.018647551089,16856.44785818614,17417.326799391372,17502.92453657722,17582.95841954265,NPgY
HECKMONDWIKE,53.711428000000005,-1.6802997,33.691881280218865,56.51043091862177,86.52669666503351,118.48573997156693,173.17041617196537,244.74731411815398,332.18393689142886,438.91233874795057,571.2432609409957,737.5533464262045,941.3618929669564,1194.2280488993295,1514.5399757213765,1910.802728374432,2407.740758451501,3030.52586450853,3811.729566912994,4778.613238152531,5961.316317871005,7394.650331900145,9104.769683288148,11107.688572011162,13400.062386242791,15953.592342090922,18715.215921084648,21598.555264658717,24499.01537548506,27300.930854329068,29904.173032544844,32229.060834445485,34204.83259646416,35864.17647004294,37056.618280051116,37238.34643712355,37408.19843651143,NPgY
HOLMFIELD,53.750653,-1.8753089,50.1189820259747,84.06313817665483,128.71439023703005,176.25565704031516,263.5393770955228,378.99327161761266,521.4730460117146,695.9128990218828,912.0729036989716,1183.6988733837086,1516.5696207792926,1929.5735810349945,2452.7021922068257,3099.9057228988318,3911.550055852643,4928.794376556857,6204.835269987437,7784.206238880111,9716.12610451068,12057.453715714782,14850.907912864895,18122.644416777275,21867.21151045505,26038.392829064753,30549.51914888233,35259.49537839511,39997.47172350443,44574.50575749664,48827.03978743517,52624.9481874991,55853.0481201026,58564.24294126072,60512.70369612522,60810.009304692874,61087.976022711926,NPgY
HULL EAST 132/33KV,53.74876999999999,-0.25444164,76.26009210667141,127.90887605827965,195.84937399252902,268.1872635252296,341.69761811697634,427.68676246862833,520.5017783125206,629.3607087387569,765.394323079391,936.6825056391208,1146.5880956275355,1406.936182827939,1737.0127394007575,2145.0745585131813,2656.7159724371413,3297.4613801924183,4100.8644933953965,5094.9276485328555,6310.746819625947,7784.150812227876,9542.058626550916,11600.959351296882,13957.316216453042,16581.96113106349,19420.284412187884,22383.478840976182,25363.98796699977,28242.95430837875,30917.442860924337,33305.27316169391,35330.2745896568,37030.21673118071,38250.68852803167,38433.63898805936,38603.86801238176,NPgY
HULL SOUTH,53.733079000000004,-0.37895177,93.01557617226959,156.01237128675697,238.8804138790141,327.11202084532033,424.7645979246808,541.7322312163886,671.6471086403343,825.5221471676599,1017.4350023642337,1258.970491813225,1554.9620597445096,1922.112373388411,2387.495437428127,2962.929930289163,3684.4613695843327,4588.222059051659,5721.523954265191,7123.879697448617,8839.119089518555,10917.77338898413,13397.807779928786,16302.475278682863,19626.82080181136,23329.72185327331,27334.158302511343,31514.84748532793,35720.063615064246,39782.10999287124,43555.770101522474,46925.20024067077,49784.14104777917,52184.418404105636,53908.09728917916,54167.55128694038,54409.23775661877,NPgY
HULL WEST,53.72296899999999,-0.46306495,82.21256783991662,137.89279372439762,211.13638209673002,289.1206001368139,363.6581249913268,449.23474793892785,539.4455626422994,644.3639880443056,775.6940920626737,941.1267892655852,1143.8560411740734,1395.2862094113848,1714.1155250026457,2108.214960286667,2602.33064107495,3221.0318564393547,3996.726775749431,4956.44502087916,6130.230750403828,7552.682871084477,9249.796393938952,11237.495810078799,13512.346296799324,16046.172291591729,18786.239415290864,21646.808484217992,24524.034742823507,27303.17947698468,29884.86580661261,32189.699061819752,34143.43474204253,35783.39631183041,36960.56807226131,37136.39579922976,37299.83609734929,NPgY
HUMBERSTON,53.53604,-0.048908329,46.21901835371584,77.52184041256373,118.69859530805063,162.54048103911276,211.2412816378674,269.6306870819751,334.5562812855738,411.48520833496286,507.42373766368627,628.1667716479668,776.132297031852,959.6704765435246,1192.3132083398511,1479.9720012531675,1840.6650541291144,2292.4575157484487,2859.0004749106547,3560.0467145340544,4417.506285577128,5456.639813705096,6696.4261296409595,8148.48939256323,9810.35318617565,11661.460619078383,13663.309229275636,15753.269452684768,17855.49278065124,19886.146205476605,21772.635043293467,23457.050063713483,24886.294569015634,26086.248628312933,26947.96321639021,27077.692008767106,27198.54214592789,NPgY
HUNNINGLEY,53.548413000000004,-1.4494821000000002,49.35280448535664,82.77805045417388,126.7467111069382,173.56120634773774,216.08885007261645,264.1069690909951,313.62435091619295,370.7521061113228,442.37714523685514,532.6363338248028,643.2439450389099,780.4134727758673,954.3841713052324,1169.3959775872524,1438.9642944358584,1776.4506082433486,2199.5374252890465,2722.963839956871,3363.127669183073,4138.903214607787,5064.471236552109,6148.519569071999,7389.164229213677,8771.030373647502,10265.350861321356,11825.363756352857,13394.430248360324,14909.978744711516,16317.81040306426,17574.595545721837,18639.470596767664,19533.24311040173,20174.672313163755,20270.146529684032,20358.809220672305,NPgY
HUNSHELF,53.496159,-1.6054201000000001,55.612621024935905,93.27746208337341,142.8230246376089,195.57538206590303,244.14933905292992,299.2443498271527,356.405987000838,422.5016729066577,505.33275422272385,609.7019772378791,737.6007720888832,896.2167789389175,1097.3777677557584,1346.0041054643348,1657.7194841657968,2047.9882019881372,2537.256781717825,3142.5710781184334,3882.890440890085,4780.0406183667765,5850.419860043658,7104.074307440829,8538.828681789839,10136.9054011307,11865.03877549795,13669.151202660296,15483.743712242202,17236.453564137286,18864.602440802195,20318.09102818184,21549.782876336998,22583.594656555568,23325.565528083956,23436.112721914677,23538.80071074224,NPgY
IMMINGHAM,53.614968000000005,-0.19244846,32.76693787327557,54.959049739667186,84.15127877313046,115.23295028339231,142.5505369350277,173.0431005330019,204.00019327013385,239.5056545191346,284.0743465080325,340.2541852490625,409.0992787332284,494.4731333540136,602.7660695270351,736.5923586416201,904.3707628752036,1114.3980871104047,1377.6807737495346,1703.3891480558484,2101.7323494152274,2584.4570516678714,3160.3888553050956,3834.9350910438066,4606.918578622313,5466.768489674698,6396.581380003116,7367.259011779411,8343.556155050253,9286.539815619584,10162.484523921605,10944.415044197487,11606.734547020982,12162.59646123517,12561.462217486103,12620.68017518671,12675.63430854725,NPgY
KIRKHAW LANE,53.719758999999996,-1.2770246,45.05915320145184,75.57643169475449,115.71985691800377,158.4615315827071,205.3716501455048,261.4359233642342,323.54354019884,397.04084424657486,488.7226170114508,604.1152759008544,745.5240665548872,920.9274277331218,1143.2650556041929,1418.1757612643203,1762.8820939783677,2194.6401312462185,2736.053087640709,3405.9968554353795,4225.411767862641,5218.438571382078,6403.2147147172,7790.849171083714,9378.97329219652,11147.940629769311,13060.95572515631,15058.167597874619,17067.092363785956,19007.617602373797,20810.3695285026,22420.002547014283,23785.70245424941,24932.290206919886,25755.656659855173,25879.546769300738,25994.94118757311,NPgY
KIRKSTALL C 2/5,53.806729000000004,-1.5891033,9.221282225744034,15.466593505568644,23.681880016538983,32.4288940387968,48.623546454753196,70.07060294192847,96.56846651669709,129.02106132622578,169.2326228894305,219.7615453477568,281.68346881086717,358.51229023269326,455.8262808906961,576.2217588499518,727.2074243355104,916.440853859577,1153.817865894621,1447.6229405941324,1807.0118215580007,2242.561674344791,2762.2192691483174,3370.8502061318154,4067.440561642091,4843.393041842332,5682.584998644406,6558.768989304965,7440.162452839829,8291.6169188187,9082.706278744974,9789.224336812205,10389.752412719756,10894.121720577736,11256.6008065389,11311.917110805236,11363.637121858836,NPgY
KIRKSTALL C/RING ROAD HORSFORTH,53.806633999999995,-1.5902127000000001,126.02639303945021,211.38047230269302,323.65801694532036,443.2026312521123,582.0730110666667,750.4752652540178,940.214506150612,1166.0228485734926,1447.3856552608552,1801.4193715971412,2235.273641462054,2773.450475975816,3455.5477390711253,4299.013580677984,5356.649965800798,6681.517744577588,8342.963221225524,10398.921173794339,12913.622196570515,15961.139258547822,19597.12484534673,23855.663467715687,28729.51498859187,34158.409107301435,40029.442380471344,46158.941401806405,52324.47014801001,58280.15803191269,63813.10475753001,68753.53931494242,72946.52726902183,76467.01497345393,78995.42065716264,79376.7651089118,79732.1881146448,NPgY
LEEDS EAST,53.801675,-1.5094558,77.36611587994666,129.7639781677223,198.6898382200547,272.07686660535234,359.6788285270877,466.6147365253349,588.0089394813048,732.8375007415526,913.2097435458847,1140.1421512076683,1418.2390972773417,1763.2127285029221,2200.4163651579333,2741.075440265334,3419.024866543617,4268.309113854885,5333.377940469471,6651.37318205496,8263.461598695809,10217.125324754643,12548.038601556484,15278.049658389782,18402.525197831048,21882.83433135657,25646.603592873867,29576.08715752399,33528.69162944005,37346.79399020687,40893.91139770228,44061.23156713518,46749.7133945196,49007.05960228973,50628.374551196466,50873.15949929693,51101.369289691946,NPgY
LEEDS NORTH,53.813883999999995,-1.5421642,39.998874951638214,67.08897140464039,102.72416939552164,140.66582561115567,202.0408188588916,281.65301431741943,378.04268626568205,495.386640985575,640.9544889140606,823.9233059908304,1048.14643543929,1326.3352191674053,1678.7442107013526,2114.694911013741,2661.3974970742747,3346.51686135526,4205.887616590479,5269.496522476894,6570.505823553597,8147.212257014558,10028.38873681175,12231.653237856335,14753.319635488157,17562.25298032806,20600.078559092795,23771.77734595483,26962.289356622936,30044.382426663095,32907.91178971594,35465.20691414781,37638.185991241815,39463.100917555166,40774.44503544021,40974.07875574803,41160.61216620226,NPgY
LINDLEY,53.654897999999996,-1.8279153000000001,68.58834648050417,115.04127606803223,176.14697740726018,241.2076938826244,328.8231896548599,438.6787233872069,567.1083708090737,721.7827457445431,914.0616319478594,1155.8658978793005,1452.1888946907904,1819.799128238863,2285.595674122085,2861.7071652296704,3584.142607540383,4489.311119369646,5624.573030656815,7029.529245387261,8748.026238460163,10830.666090059853,13315.467016785356,16225.710542031666,19556.49039834201,23266.65146253901,27279.063616842184,31468.21261344866,35682.103868897284,39752.694655330655,43534.49425381945,46911.597535007284,49779.56934050736,52187.8714202994,53917.991446192864,54180.2234306602,54424.9572175236,NPgY
LOW ROAD,53.780304,-1.5233629,43.849321123495905,73.54721487851808,112.61279464521871,154.20686121254553,205.2960620070065,268.0803433282956,339.89118893791414,425.77453694884133,532.6839080874391,667.1745457152896,831.987822170386,1036.439337327001,1295.5379108824134,1615.9604690682306,2017.752894130648,2521.1108173828798,3152.376872162221,3933.566641405181,4889.074831695495,6047.042741806686,7428.613456615409,9046.735461711516,10898.66728348312,12961.515542702995,15192.386395972007,17521.49070309754,19864.312869023604,22127.42519820253,24229.93246031472,26107.35296970879,27701.148869362238,29039.393407990097,30000.628640693663,30145.90261414977,30281.37697002705,NPgY
MALLARD WAY,53.50063000000001,-1.1140789,56.96235579542186,95.54133369302409,146.28938171315332,200.32205446796556,245.1257207485766,294.07276973770763,342.27417931619567,396.90678762450625,465.6508065785072,552.3542734113224,658.6037453515543,790.3495354660323,957.5073887166141,1164.0346182176268,1422.9440348437388,1746.9786055506802,2153.125906305216,2655.527140887993,3269.9466426736644,4014.509485558941,4902.833584388284,5943.263494873082,7133.9682933321155,8460.173706846148,9894.25531981296,11391.329259793896,12897.026908087852,14351.303740555266,15702.139911077431,16907.886415079916,17928.532970450644,18785.010626149742,19399.40944314292,19490.153018320987,19574.24081094669,NPgY
MENSTON,53.885514,-1.7268966000000001,64.7903448366879,108.67099630429271,166.39303896035204,227.8510922895572,294.77966377969153,374.6028318940563,462.8130575432156,567.1129148297987,697.2397622429826,861.0267460214984,1061.7406516042304,1310.7043748742772,1626.2913393032156,2016.495117394282,2505.7637979008146,3118.582411044851,3887.033839205554,4837.9087963061165,6000.930836412114,7410.3645552861535,9091.953667821414,11061.466030575502,13315.537765088946,15826.28248711571,18541.47398053138,21376.163600411244,24227.471971602357,26981.69388539757,29540.364834588298,31824.925637952958,33763.185179334534,35390.45636114128,36558.97926751452,36734.742810990785,36898.437842368054,NPgY
MOSS ROAD,53.563092000000005,-0.080672152,39.874922648173396,66.88106974358753,102.4058380066143,140.22991702311748,177.89308307292458,221.6845872972361,268.5975716387892,323.4742943894157,392.0862656157386,478.4907706741292,584.3752991037456,715.7021829612332,882.2117818767954,1088.0521320113317,1346.1384152429505,1669.3325791407049,2074.5606822762397,2575.9456667062004,3189.175406582437,3932.322525945275,4818.965410316327,5857.421654557379,7045.904057893466,8369.698333610891,9801.258598949553,11295.792279370422,12799.049395998603,14251.082693431794,15599.974157400835,16804.264857347367,17825.41997314062,18682.63081173196,19298.025547696674,19390.170256753103,19475.88119864068,NPgY
OSGODBY 1/2,53.788297,-1.0302696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NPgY
OSGODBY 3/4,53.78791700000001,-1.0311436,48.38487868077506,81.15457612636088,124.26090683288416,170.15725854679502,220.3468649074072,280.2725824815301,346.5819351778298,425.02114320923613,522.8750263530931,646.0383163513646,796.9696601891346,984.1842095560144,1221.495465714027,1514.918435869799,1882.8363593262986,2343.6645405002337,2921.5283627238264,3636.574309324227,4511.15323312118,5571.031363821397,6835.567411882572,8316.618406128646,10011.655546263168,11899.709220927632,13941.506425200327,16073.166862099419,18217.32671397453,20288.48062158508,22212.584453013995,23930.564796206945,25388.162504780048,26611.898767148996,27490.657624696483,27622.86101944539,27745.99318227266,NPgY
RODLEY,53.821560999999996,-1.6649558,79.65197916146808,133.59799141220302,204.5603385086233,280.1156638494799,372.26214670949776,485.316177785941,614.3870966257895,768.6597535418158,960.7239737416268,1202.345167707824,1498.4428849750284,1865.7515245417944,2331.2427133553706,2906.9014119612043,3628.74408340389,4533.045067040014,5667.130772386865,7070.552050968568,8787.136726142238,10867.441955090113,13349.45228329143,16256.430415099328,19583.449179232863,23289.378660344188,27297.158138690585,31481.41015968437,35690.30051040345,39755.98592672013,43533.136867414636,46905.90537884076,49769.05519400673,52173.10800121992,53899.86861399257,54160.774102376316,54404.06364104989,NPgY
SAINT ANDREWS ROAD 132/33KV,53.651049,-1.7723623,43.78737382531083,73.44331244322315,112.45370305176635,153.98900838908187,219.49666856130023,304.10780489556254,406.1135774194098,530.1348663145525,684.024403700611,877.4647281902962,1114.5202693180363,1408.6269650686663,1781.2110924909045,2242.10949175346,2820.094291462397,3544.3992149944866,4452.909990734144,5577.326846567679,6952.711900797803,8619.552763345691,10608.268394585046,12937.48490474464,15603.30188753506,18572.80170334365,21784.27027362444,25137.256162301645,28510.12048464375,31768.35918266752,34795.530665986815,37498.942797278214,39795.926337257566,41724.95593915029,43111.07327914097,43321.980113387035,43519.01922267011,NPgY
SALTEND 132/33KV,53.74295600000001,-0.23803247,0.03388829813130368,0.0568398752972887,0.08703112979989959,0.1191764878627312,0.15787823895540026,0.20521777979284986,0.2590812152622159,0.32339077147840944,0.40347133078504144,0.5042197963011154,0.6276832081355637,0.780837984232222,0.9749360978637742,1.2149667238750403,1.5159497098584065,1.8930037990272648,2.365862738701934,2.9510167740090125,3.6667416181881065,4.534117619281176,5.568982845139872,6.781037041921552,8.168224236614247,9.713394181649132,11.384415640989467,13.129012685064021,14.883877959809974,16.579030476893106,18.153875475006046,19.56010612879646,20.753788690874263,21.75605585218224,22.47593628304295,22.584657105676946,22.68602466345901,NPgY
SANTON,53.596126,-0.59482975,51.25191545426857,85.96337508246953,131.62396320733538,180.23989450314687,231.61304254245204,292.38180521208704,358.8769462056492,437.23681544017677,535.0655747709535,658.2197005439982,809.1395735795597,996.3341824313887,1233.6399966780048,1527.036843489873,1894.915560843098,2355.662394667865,2933.4014332962543,3648.2724777815974,4522.628474178406,5582.232027490358,6846.439145605627,8327.105667155749,10021.696622207794,11909.24242281054,13950.475827594692,16081.532078794455,18225.064812583973,20295.593687473083,22219.093258491204,23936.486612437002,25393.291330982454,26616.310033434238,27494.474207205767,27626.376465510926,27749.174335565098,NPgY
SCUNTHORPE NORTH,53.602394999999994,-0.65144596,26.774736893323173,44.90850205098975,68.76224922515236,94.15991012683511,124.59787067536176,161.78879815998198,204.05330543203988,254.4943290030114,317.31022263916765,396.33970435918405,493.1873117038819,613.3251423361413,765.5811150697948,953.8665342912124,1189.9639236412272,1485.7309317993036,1856.6472108298515,2315.647752849284,2877.0687112030737,3557.4458958260475,4369.202977733857,5319.94864687655,6408.069724212742,7620.113046723914,8930.874302104094,10299.347734729274,11675.8743393582,13005.560619295049,14240.875490253797,15343.925406661345,16280.232497177278,17066.392695574214,17631.04855673719,17716.31226554542,17795.805637076588,NPgY
SCUNTHORPE SOUTH,53.575343999999994,-0.62271979,46.654060728238754,78.25152457141729,119.81586089686421,164.07041394002798,217.52342257095253,282.95635247903687,357.47036532576624,446.4602262619232,557.2675136071285,696.6710864434799,867.5048815948156,1079.4224801294824,1347.9910285249866,1680.1168062663805,2096.581727893384,2618.3075673329527,3272.599462358031,4082.2750518674015,5072.621753722475,6272.808151187538,7704.749155910901,9381.866131868685,11301.314795372658,13439.36482935494,15751.556671458282,18165.55630808711,20593.765696130664,22939.352049244888,25118.47056101106,27064.280724488985,28716.01104530884,30102.879045510454,31099.006345937007,31249.465101568258,31389.752083318814,NPgY
