Supply point,Latitude,Longitude,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0,2036.0,2037.0,2038.0,2039.0,2040.0,2041.0,2042.0,2043.0,2044.0,2045.0,2046.0,2047.0,2048.0,2049.0,2050.0,Licence area
ATTERCLIFFE,53.390901,-1.4273063999999998,60.79969523508069,101.97759361904544,156.14434656164542,277.68208674056183,439.36939070036135,655.6896823021895,942.5856444185437,1327.61504272723,1844.993229326429,2531.617103533304,3434.1335873840394,4605.173695078734,6096.617025843562,7948.263528058261,10169.615354019334,12733.465642879284,15539.412606835745,18452.254296860847,21281.787350882263,23895.796209359134,26162.95238573272,28047.45939081656,29533.32702088302,30753.860291463214,31829.34814656297,32389.75036206491,32764.741609943398,33099.73891311802,33368.645358948714,33532.669318619985,33632.11463045633,33665.6567872713,33632.19223625333,33536.32631530334,33317.926660475336,NPgY
BARUGH 132/66KV,53.573165,-1.5197745,115.13119465088242,193.10626699011158,295.67722483008566,525.8228722361196,815.1136552585933,1191.2551949828196,1676.3288139612343,2310.193558551019,3139.830458347029,4234.364494895434,5672.161164478062,7536.96279447136,9911.23599460274,12858.179509766973,16392.938518035568,20471.602965602564,24934.602056993994,29567.044756716485,34066.47594416496,38222.51743933197,41826.15090090041,44818.19288943091,47173.0814951272,49105.879980399885,50807.79225680745,51691.22692222589,52280.00881539993,52805.40375278961,53226.08733021637,53480.45376726327,53632.76273105005,53680.90177505966,53623.3602522572,53467.459049892335,53118.23436173985,NPgY
BEESTON ROYDS 132/33KV,53.775873,-1.5839722,90.3467545614298,151.53603296598664,232.02640902088226,412.6283074257898,668.5297521246174,1020.9937418210803,1501.2210705459006,2161.5782156334226,3069.405312650001,4280.218914649405,5872.566405542569,7939.403219025541,10572.431880288585,13842.06433241677,17765.058835101132,22293.938281930084,27251.208513266964,32397.865016613887,37397.80778150288,42017.52802152591,46025.13147264973,49359.458124058445,51992.37726697872,54156.58777570696,56064.71699427812,57062.110213204054,57731.703598554814,58330.43082756405,58812.01597299432,59107.83851218383,59288.96027446396,59353.0465788577,59297.92119686982,59131.7242136504,58747.59007220226,NPgY
BEVERLEY 132/33KV,53.821006000000004,-0.41565113,107.26909419667824,179.9193902794477,275.4859634548905,489.91538204482544,787.9882473234401,1195.0456030667074,1745.3660068629074,2496.9194465162077,3523.582853188037,4891.017594418521,6689.083186930493,9022.714250360636,11995.408033067286,15686.613794298415,20115.256926564027,25227.563782954232,30823.21834431352,36632.482037212634,42275.99367317545,47490.15007694155,52013.15584694804,55775.330035864914,58744.88240572628,61185.34911886086,63336.70419745374,64460.268313325614,65213.89189086517,65887.5880399632,66429.17435402707,66761.22058419934,66963.98402308034,67034.82768506424,66971.36528730285,66782.78398779039,66348.65142141424,NPgY
BINGLEY 132/33KV,53.85312,-1.840786,42.617610192920274,71.48130128719623,109.44954361798989,194.6415501674716,348.4939182628445,580.4878009189765,921.2569385841497,1419.6966883804666,2142.5325592822633,3117.4118987432958,4400.94929212759,6068.244917077842,8193.519039490691,10833.869663526868,14002.7929463478,17662.956407697788,21670.66136551291,25832.4296501347,29876.420942712528,33613.991641354085,36857.88776722153,39562.37503966597,41704.92366647465,43468.64807339752,45025.6477246409,45845.05542759332,46399.03621650353,46895.35308492595,47296.290393281604,47546.2162730206,47702.32573909412,47762.74081500729,47725.29825955665,47596.585748554404,47289.0855387871,NPgY
BLACKBURN MEADOWS B,53.418806000000004,-1.4023153999999998,27.48107251277648,46.093218626965395,70.57624374151166,125.5105232306078,194.86601400252977,285.25084005624836,402.0814994435687,555.0937602840323,755.8220131468173,1020.7793176380942,1368.8502551074826,1820.309922814632,2395.1262654263496,3108.6032495844347,3964.407159484589,4951.920089807809,6032.504027049661,7154.126121809853,8243.554204408842,9249.853158638833,10122.418207325927,10846.96794358223,11417.316058568424,11885.468807147025,12297.723197064071,12511.790355037085,12654.510602305396,12781.878736158635,12883.885326942287,12945.612329151358,12982.615024739516,12994.382070083977,12980.542468656155,12942.868846440972,12858.353956447752,NPgY
BLYTON,53.435417,-0.71369982,170.6583045088625,286.2403036336042,438.2806417009713,779.4242048812844,1134.1523723845285,1544.7599774713628,2008.3979615608414,2530.064723131577,3101.2461646142024,3821.143036126369,4762.18333120124,5978.634044537069,7523.517017393561,9437.119076170171,11729.390966897796,14368.636628470796,17252.393771871026,20242.61783949316,23144.25869751359,25820.94880554772,28136.932336394777,30042.227018286718,31519.643745145033,32724.00111921157,33778.209451057686,34307.69737777236,34648.11601985262,34948.754983182516,35183.87410596267,35314.159333116906,35381.93853381587,35385.816706829835,35326.09569256361,35207.48427281179,34972.172982786986,NPgY
BRADFORD,53.80245,-1.7528076000000001,33.838204023642696,56.75585388017454,86.9024792914214,154.54457573360418,314.70358189502497,574.2781535456463,975.8414381984074,1585.9576708699146,2497.694053282497,3734.6760567592687,5364.287250856613,7481.992083031441,10182.22508615613,13537.708349650622,17565.56880727541,22219.03709630602,27315.24927698968,32608.007213446424,37751.55729863121,42506.11101395518,46633.70333285757,50078.66088826704,52812.47687217744,55064.647687901816,57054.15004687764,58104.85305655706,58817.759146686934,59457.09058178887,59974.68471641709,60299.69575488626,60504.68253388298,60587.26336510433,60544.41725640824,60384.5256860058,59995.54991315673,NPgY
BRAMHAM,53.871643999999996,-1.3271374,68.83730695281288,115.45885036300423,176.78635183369462,314.391165389076,492.2822266691262,726.9432806931156,1033.9412008841443,1440.7018768877754,1980.5089216074555,2694.9092025727296,3633.663842627971,4851.485258991444,6402.280195946593,8327.38342949751,10636.680888915444,13301.699665216654,16218.122697396868,19245.472150762664,22186.078266887016,24902.494545093174,27258.18083357527,29215.242921099038,30757.02161901016,32023.00002659853,33138.16585016439,33718.208568948925,34105.61768323843,34451.52724932523,34728.86923428036,34897.35356779816,34998.91822544142,35032.184789725405,34996.08118026542,34895.39279089732,34667.82791431145,NPgY
