Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
DUNSTON 66/11KV,13.783,15.204,15.001,14.866,14.758,14.714,14.689,14.698,14.774,14.885,15.16,15.47,15.787,16.101,16.427,16.771,17.077,17.365,17.653,17.927,18.164,18.316,18.384,18.403,18.402,18.388,18.376,18.362,18.338,18.281,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
DUNSTON 66/20KV,23.675,23.527,23.228,23.071,22.998,23.1,23.225,23.454,23.888,24.429,25.327,26.314,27.3,28.227,29.131,30,30.706,31.318,31.893,32.405,32.805,33.047,33.177,33.219,33.221,33.186,33.148,33.099,33.014,32.863,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
DURHAM EAST,14.382,16.4,16.196,16.049,15.922,15.856,15.807,15.78,15.807,15.857,16.073,16.306,16.54,16.765,16.987,17.224,17.416,17.578,17.728,17.862,17.967,18.029,18.06,18.067,18.064,18.048,18.032,18.012,17.981,17.937,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
EASTFIELD,13.858,13.614,13.399,13.428,13.562,13.901,14.25,14.703,15.298,15.988,16.893,17.888,18.891,19.833,20.748,21.647,22.393,23.052,23.671,24.24,24.712,25.03,25.212,25.313,25.378,25.412,25.449,25.482,25.492,25.438,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
EASTGATE CEMENT,7.468,7.28,7.173,7.101,7.041,7.011,6.998,7.004,7.02,7.046,7.16,7.276,7.392,7.495,7.593,7.684,7.736,7.775,7.804,7.827,7.841,7.845,7.844,7.838,7.829,7.816,7.804,7.791,7.777,7.757,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
EDUCATIONAL PRECINCT,15.03,14.629,14.46,14.374,14.314,14.333,14.377,14.45,14.578,14.733,15.059,15.386,15.706,16.018,16.329,16.656,16.94,17.193,17.433,17.659,17.853,18,18.115,18.2,18.278,18.342,18.41,18.476,18.532,18.568,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
ELVINGTON,11.372,11.169,11.059,10.991,10.944,10.952,10.964,11.007,11.08,11.182,11.432,11.703,11.984,12.251,12.514,12.781,13.011,13.22,13.419,13.61,13.775,13.89,13.943,13.968,13.981,13.988,13.998,14.007,14.016,14.007,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FARADAY STREET,19.611,19.201,18.996,18.896,18.874,19.051,19.278,19.622,20.204,20.907,21.957,23.061,24.168,25.22,26.247,27.257,28.073,28.771,29.419,29.97,30.399,30.67,30.831,30.9,30.932,30.926,30.919,30.901,30.843,30.717,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FAWDON T1 & SEATON BURN T1,20.249,19.395,19.105,19.115,19.253,19.631,20.052,20.629,21.442,22.397,23.655,25.021,26.394,27.707,29.006,30.278,31.36,32.331,33.259,34.119,34.844,35.343,35.648,35.831,35.964,36.054,36.142,36.217,36.253,36.202,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FISHBURN,17.032,16.269,16.035,15.992,16.044,16.316,16.649,17.112,17.757,18.521,19.56,20.708,21.864,22.96,24.046,25.118,26.033,26.862,27.664,28.408,29.032,29.442,29.662,29.764,29.82,29.836,29.858,29.873,29.856,29.744,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FLATWORTH CENTRAL,15.088,22.027,21.871,21.795,21.744,21.758,21.793,21.856,21.975,22.124,22.445,22.804,23.177,23.557,23.959,24.388,24.796,25.197,25.599,25.988,26.346,26.61,26.761,26.861,26.942,27.015,27.09,27.161,27.231,27.278,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FOSS ISLANDS,26.039,26.572,26.215,26.053,25.959,26.085,26.251,26.482,26.848,27.281,28.031,28.816,29.61,30.391,31.183,32.038,32.777,33.445,34.079,34.679,35.188,35.532,35.722,35.819,35.877,35.902,35.926,35.939,35.932,35.874,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FOSSWAY 33/11KV,16.172,15.206,14.943,14.912,14.973,15.218,15.52,15.938,16.541,17.252,18.176,19.154,20.14,21.092,22.042,22.989,23.803,24.533,25.229,25.872,26.419,26.799,27.031,27.169,27.27,27.341,27.412,27.475,27.512,27.486,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FOURSTONES 20KV,16.133,15.61,15.489,15.553,15.716,16.092,16.525,17.115,17.777,18.57,19.685,20.842,22.009,23.031,23.943,24.739,25.259,25.665,26.005,26.291,26.485,26.607,26.667,26.71,26.754,26.782,26.803,26.82,26.816,26.782,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
FYLANDS BRIDGE,19.759,18.838,18.504,18.371,18.32,18.441,18.616,18.891,19.353,19.909,20.725,21.609,22.495,23.343,24.193,25.041,25.763,26.42,27.059,27.647,28.14,28.459,28.636,28.719,28.762,28.772,28.783,28.786,28.759,28.66,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GALE LANE,11.11,10.515,10.409,10.499,10.714,11.162,11.619,12.228,13.098,14.111,15.364,16.72,18.061,19.306,20.508,21.599,22.491,23.267,23.985,24.594,25.062,25.346,25.513,25.587,25.62,25.612,25.585,25.537,25.442,25.291,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GARWOOD STREET,14.888,14.064,13.81,13.765,13.812,14.059,14.341,14.717,15.257,15.893,16.76,17.708,18.676,19.612,20.529,21.443,22.208,22.87,23.469,24.012,24.445,24.719,24.851,24.924,24.989,25.021,25.045,25.055,25.028,24.945,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GATESHEAD CENTRAL,11.924,13.508,13.335,13.222,13.132,13.098,13.083,13.095,13.157,13.249,13.484,13.743,14.014,14.293,14.589,14.913,15.213,15.498,15.778,16.05,16.293,16.455,16.517,16.53,16.526,16.513,16.503,16.489,16.473,16.433,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GATESHEAD EAST,7.8,9.284,9.18,9.089,9.005,8.943,8.888,8.841,8.811,8.794,8.874,8.977,9.108,9.274,9.484,9.743,10.022,10.325,10.64,10.975,11.295,11.515,11.579,11.579,11.559,11.538,11.524,11.509,11.507,11.475,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GOSFORTH 33/11KV,16.03,16.23,16.057,15.954,15.872,15.849,15.846,15.868,15.947,16.052,16.332,16.622,16.909,17.188,17.47,17.767,18.027,18.264,18.496,18.714,18.906,19.05,19.162,19.246,19.321,19.385,19.45,19.512,19.564,19.599,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GRANGETOWN,16.85,16.129,15.938,15.936,16.021,16.301,16.642,17.089,17.742,18.512,19.569,20.754,22.01,23.31,24.708,26.199,27.623,29.037,30.456,31.856,33.14,34.05,34.483,34.693,34.826,34.933,35.051,35.159,35.273,35.272,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GREATHAM,20.984,20.685,20.434,20.203,19.979,19.784,19.598,19.421,19.269,19.128,19.212,19.306,19.402,19.497,19.591,19.698,19.783,19.854,19.921,19.981,20.026,20.05,20.058,20.053,20.043,20.027,20.012,19.995,19.974,19.946,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GUISBOROUGH T1 T2,15.686,15.343,15.245,15.347,15.583,16.105,16.683,17.436,18.414,19.55,21.038,22.643,24.25,25.746,27.173,28.497,29.548,30.445,31.261,31.986,32.553,32.934,33.187,33.344,33.462,33.534,33.605,33.668,33.687,33.619,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HARLOW GREEN,15.479,14.448,14.163,14.126,14.198,14.468,14.779,15.216,15.933,16.778,17.877,19.081,20.278,21.412,22.529,23.607,24.506,25.301,26.061,26.742,27.296,27.654,27.88,28.002,28.076,28.106,28.135,28.153,28.123,28.006,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HARMIRE BRIDGE,13.962,13.44,13.235,13.156,13.123,13.213,13.344,13.543,13.843,14.209,14.778,15.4,16.038,16.655,17.282,17.934,18.489,19.012,19.531,20.031,20.469,20.765,20.915,20.982,21.019,21.035,21.057,21.077,21.085,21.035,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HARRATON,17.927,25.234,24.955,24.788,24.658,24.609,24.587,24.606,24.712,27.031,27.378,27.776,28.185,28.591,35.185,35.639,36.05,36.437,36.823,37.185,37.504,37.713,37.806,37.838,37.846,37.841,37.823,37.79,37.746,37.69,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HARROGATE 132/11KV,26.624,25.45,25.218,25.334,25.64,26.307,26.992,27.865,29.093,30.517,32.449,34.557,36.678,38.688,40.627,42.482,43.998,45.294,46.469,47.529,48.384,48.987,49.398,49.669,49.882,50.037,50.192,50.336,50.429,50.416,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HARROGATE WEST,11.093,10.86,10.798,10.803,10.839,10.95,11.062,11.203,11.413,11.654,12.054,12.486,12.92,13.336,13.741,14.143,14.483,14.784,15.065,15.324,15.544,15.716,15.856,15.968,16.071,16.161,16.251,16.337,16.412,16.471,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HARTMOOR 66/20KV,19.724,18.799,18.525,18.511,18.632,19.038,19.51,20.166,21.111,22.228,23.688,25.246,26.804,28.268,29.688,31.053,32.165,33.128,34.028,34.827,35.464,35.877,36.127,36.254,36.326,36.347,36.355,36.342,36.277,36.132,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HAWTHORN PIT,19.836,19.916,19.57,19.602,19.815,20.356,20.939,21.716,22.818,24.103,25.737,27.522,29.314,31.008,32.671,34.26,35.588,36.767,37.877,38.888,39.717,40.255,40.55,40.691,40.768,40.788,40.802,40.799,40.745,40.579,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HAXBY ROAD T2 T3,11.41,10.967,10.858,10.894,11.026,11.346,11.676,12.125,12.775,13.539,14.536,15.606,16.674,17.675,18.646,19.548,20.283,20.92,21.508,22.024,22.427,22.678,22.817,22.875,22.896,22.884,22.865,22.834,22.77,22.648,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HEBBURN,3.242,3.085,3.029,3.006,2.995,3.009,3.033,3.073,3.142,3.228,3.358,3.509,3.674,3.854,4.059,4.29,4.522,4.761,5.007,5.256,5.488,5.649,5.712,5.732,5.737,5.738,5.74,5.738,5.738,5.722,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HEBBURN WEST,2.773,2.969,2.931,2.91,2.895,2.901,2.912,2.929,2.956,2.989,3.054,3.124,3.193,3.258,3.32,3.384,3.436,3.479,3.517,3.549,3.574,3.588,3.595,3.598,3.599,3.598,3.594,3.589,3.58,3.572,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HEDWORTH,13.549,12.892,12.667,12.589,12.569,12.664,12.786,12.973,13.305,13.702,14.279,14.908,15.538,16.142,16.747,17.35,17.866,18.333,18.786,19.2,19.546,19.772,19.904,19.971,20.01,20.026,20.038,20.041,20.021,19.958,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HEIGHINGTON,13.12,16.228,16.053,15.882,15.713,15.555,15.399,15.244,15.088,14.933,14.911,14.889,14.868,14.846,14.823,14.804,14.78,14.752,14.72,14.687,14.652,14.615,14.577,14.537,14.497,14.457,14.416,14.376,14.335,14.294,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
HEXHAM,21.056,20.92,20.719,20.631,20.586,20.645,20.731,20.875,21.088,21.351,21.873,22.437,23.005,23.546,24.078,24.602,25.037,25.432,25.809,26.162,26.468,26.694,26.851,26.969,27.07,27.157,27.246,27.335,27.412,27.455,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total peak demand (MW)
