Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,17.2,17.179,16.588,16.481,16.578,16.822,17.328,17.882,18.599,19.534,21.44,23.019,24.645,26.144,27.797,29.446,31.22,32.876,34.314,35.674,36.95,37.98,38.898,39.785,40.649,41.362,42.054,42.71,43.355,43.99,43.967,43.93,NPgN,Primary,NPg Planning Scenario,Total peak demand (MW)
AMBERTON ROAD,23.125,22.981,22.789,22.617,22.662,22.86,23.26,23.754,24.434,25.344,26.753,28.202,29.643,30.928,32.429,33.917,35.604,37.199,38.598,39.924,41.19,42.252,43.176,44.06,44.936,45.668,46.4,47.079,47.759,48.416,48.508,48.513,NPgN,Primary,NPg Planning Scenario,Total peak demand (MW)
ANNFIELD 66/20KV,20.72,20.616,20.044,19.933,20.057,20.331,20.769,21.321,22.06,23.016,24.609,26.148,27.747,29.102,30.67,32.26,34.068,35.762,37.216,38.55,39.845,40.928,41.865,42.708,43.561,44.233,44.917,45.517,46.14,46.745,46.753,46.712,NPgN,Primary,NPg Planning Scenario,Total peak demand (MW)
ASHINGTON,18.525,18.468,17.926,17.851,17.995,18.293,18.799,19.376,20.13,21.11,22.704,24.243,25.796,27.134,28.685,30.241,32.021,33.682,35.095,36.392,37.627,38.651,39.534,40.341,41.146,41.788,42.436,43.009,43.602,44.178,44.193,44.175,NPgN,Primary,NPg Planning Scenario,Total peak demand (MW)
AYCLIFFE FORREST,0.421,0.416,0.41,0.405,0.4,0.395,0.39,0.386,0.382,0.378,0.374,0.371,0.368,0.365,0.362,0.359,0.356,0.354,0.352,0.35,0.348,0.345,0.343,0.341,0.339,0.338,0.336,0.334,0.332,0.33,0.328,0.327,NPgN,Primary,NPg Planning Scenario,Total peak demand (MW)
AYCLIFFE INDUSTRIAL,13.944,13.799,13.531,13.381,13.276,13.198,13.208,13.24,13.334,13.516,13.927,14.269,14.635,15.008,15.44,15.881,16.327,16.77,17.199,17.617,18.023,18.344,18.644,18.942,19.239,19.48,19.723,19.952,20.188,20.423,20.412,20.388,NPgN,Primary,NPg Planning Scenario,Total peak demand (MW)
BARDEN FRIAR,0.884,0.879,0.866,0.864,0.871,0.882,0.895,0.968,1.062,1.187,1.093,1.175,1.185,1.217,1.294,1.344,1.415,1.484,1.543,1.61,1.66,1.702,1.737,1.777,1.79,1.822,1.831,1.859,1.867,1.879,1.892,1.901,NPgN,Primary,NPg Planning Scenario,Total peak demand (MW)
BEDALE,17.008,16.898,16.97,16.874,16.834,16.833,16.864,17.034,17.311,17.719,17.9,18.377,18.787,19.216,19.742,20.23,20.753,21.27,21.754,22.245,22.704,23.104,23.465,23.825,24.147,24.453,24.723,25.007,25.267,25.531,25.642,25.721,NPgN,Primary,NPg Planning Scenario,Total peak demand (MW)
BELMONT,21.617,21.972,22.147,22.008,22.06,22.227,22.516,22.877,23.38,24.06,25.298,26.465,27.663,28.763,29.978,31.195,32.583,33.875,34.958,35.972,36.907,37.671,38.315,38.915,39.488,39.95,40.39,40.792,41.185,41.563,41.522,41.456,NPgN,Primary,NPg Planning Scenario,Total peak demand (MW)
BENSHAM,18.209,19.098,18.778,18.68,18.727,18.866,19.11,19.418,19.842,20.409,21.255,22.153,23.037,23.827,24.709,25.576,26.568,27.522,28.315,29.035,29.696,30.246,30.693,31.076,31.431,31.696,31.942,32.133,32.322,32.491,32.426,32.351,NPgN,Primary,NPg Planning Scenario,Total peak demand (MW)
