Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,101,139,310,492,732,1064,1409,1785,2154,2561,3166,3655,4154,4654,5266,6188,6808,7303,7751,8115,8668,8919,9126,9372,9578,9784,9911,9980,10061,10053,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BENWELL,115,155,352,586,918,1363,1825,2286,2696,3136,3791,4285,4784,5282,5856,6747,7323,7765,8149,8442,8908,9070,9189,9373,9536,9723,9855,9958,10064,10062,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BILLINGHAM MARSH HOUSE,126,168,369,595,902,1308,1730,2139,2541,2983,3632,4141,4651,5153,5747,6657,7258,7725,8138,8462,8970,9177,9334,9547,9730,9926,10053,10134,10234,10239,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BILLY MILL,78,107,235,375,561,858,1167,1525,1863,2232,2785,3195,3605,4012,4485,5236,5710,6063,6363,6580,6950,7050,7110,7231,7335,7461,7539,7583,7642,7615,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BIRTLEY GROVE 66/11KV,69,92,202,322,485,712,948,1194,1434,1697,2086,2390,2696,3001,3364,3922,4287,4571,4822,5018,5324,5444,5535,5660,5766,5879,5951,5994,6048,6043,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BIRTLEY GROVE 66/20KV,39,52,114,185,281,419,563,712,856,1013,1252,1439,1631,1823,2054,2407,2640,2823,2986,3115,3316,3398,3463,3548,3619,3694,3742,3774,3812,3810,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BLAYDON BURN,74,101,228,376,580,893,1221,1565,1898,2257,2813,3238,3673,4113,4636,5447,5975,6381,6738,7015,7459,7619,7741,7915,8062,8223,8325,8395,8483,8471,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BLUCHER 33/11KV,101,139,340,580,923,1382,1859,2307,2729,3185,3857,4365,4876,5385,5972,6884,7474,7923,8312,8606,9080,9242,9358,9543,9707,9895,10026,10120,10232,10242,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BOLDON DOWNHILL,82,108,221,345,512,756,1012,1283,1550,1841,2298,2653,3015,3374,3804,4467,4903,5242,5543,5780,6151,6302,6416,6568,6697,6832,6917,6979,7056,7046,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,56,68,110,151,201,270,344,436,529,627,766,873,976,1074,1186,1358,1468,1553,1627,1683,1776,1809,1831,1865,1893,1924,1944,1958,1979,1975,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BOWESFIELD 33/11KV,69,94,203,332,513,775,1051,1323,1588,1871,2294,2611,2932,3255,3629,4214,4588,4874,5122,5309,5610,5705,5774,5885,5982,6095,6173,6228,6298,6303,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BOWESFIELD 66/11KV,70,98,224,359,534,730,933,1125,1323,1548,1850,2117,2385,2651,2985,3464,3802,4089,4355,4587,4916,5103,5268,5439,5583,5716,5799,5834,5871,5888,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BRANCEPETH,277,348,625,926,1331,1852,2401,2976,3530,4121,4995,5655,6304,6931,7647,8747,9450,9983,10443,10786,11357,11546,11670,11879,12060,12270,12409,12515,12658,12656,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BREAMISH STREET,54,72,145,228,341,479,622,816,947,1086,1288,1451,1617,1784,1982,2276,2476,2638,2786,2909,3087,3172,3245,3330,3404,3480,3535,3577,3594,3574,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
BRENDA TRADING,136,186,431,720,1125,1680,2260,2802,3336,3919,4782,5442,6107,6767,7538,8731,9506,10102,10624,11024,11654,11883,12051,12301,12518,12761,12925,13035,13175,13190,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
CAMPLESHON ROAD,118,153,311,495,752,1081,1429,1777,2100,2444,2961,3377,3800,4226,4734,5493,6002,6410,6779,7080,7535,7738,7909,8116,8293,8474,8595,8694,8802,8809,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
CARLEY HILL,94,127,273,435,657,1011,1382,1786,2182,2599,3252,3751,4263,4794,5433,6418,7059,7553,7986,8322,8851,9033,9177,9382,9554,9741,9857,9939,10041,10023,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
CARLIN HOW T3 T4,153,194,364,560,826,1176,1550,1959,2353,2787,3420,3915,4403,4870,5401,6207,6731,7138,7498,7779,8229,8403,8531,8712,8866,9035,9147,9237,9350,9353,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
CARR HILL,140,190,418,669,1007,1486,1983,2514,3021,3574,4423,5091,5775,6460,7287,8550,9389,10049,10640,11111,11834,12140,12384,12694,12955,13224,13395,13511,13644,13626,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
CATTERICK CAMP,190,236,407,587,826,1117,1427,1746,2056,2385,2864,3238,3606,3964,4376,5000,5410,5735,6023,6253,6612,6764,6880,7032,7162,7302,7397,7475,7573,7585,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
CLOSE,60,78,132,194,276,378,491,673,781,896,1059,1189,1322,1455,1609,1838,1991,2122,2243,2346,2491,2564,2628,2698,2758,2822,2869,2907,2910,2889,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
CONEYTHORPE,78,97,172,255,364,513,674,872,1067,1281,1590,1833,2073,2301,2561,2952,3207,3408,3587,3730,3957,4050,4120,4211,4288,4370,4421,4463,4515,4511,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
CONSETT,164,214,443,710,1080,1564,2074,2576,3065,3595,4404,5052,5712,6370,7157,8337,9128,9758,10327,10790,11497,11813,12073,12389,12658,12933,13113,13252,13417,13429,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
CORPORATION STREET,42,56,111,174,260,369,484,634,739,849,1011,1136,1264,1392,1542,1770,1920,2040,2146,2232,2357,2409,2452,2508,2557,2610,2648,2681,2695,2679,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
COWTON,11,14,28,46,70,98,128,163,195,229,273,310,345,377,411,459,491,517,542,563,593,608,621,636,649,662,671,679,688,691,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
CRAMLINGTON T1 T3,37,50,105,166,250,370,496,635,761,898,1102,1257,1412,1565,1743,2020,2199,2335,2453,2542,2686,2734,2768,2822,2868,2922,2958,2982,3007,3002,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
CRAMLINGTON T2 T4,35,47,97,153,230,339,453,583,697,821,1006,1145,1285,1422,1581,1831,1990,2112,2217,2297,2426,2468,2498,2545,2587,2635,2668,2690,2711,2704,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
DARLEY,41,50,85,123,172,238,310,398,483,573,705,804,901,995,1103,1263,1365,1444,1514,1569,1657,1688,1710,1743,1770,1801,1821,1836,1857,1857,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
DARLINGTON 132/6KV,50,67,144,229,343,504,672,846,1020,1209,1490,1711,1936,2161,2433,2847,3120,3334,3525,3676,3909,4003,4079,4176,4257,4343,4397,4428,4467,4466,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
DARLINGTON 33/11KV,80,108,221,353,536,806,1092,1384,1672,1975,2448,2819,3202,3598,4077,4804,5284,5665,6006,6280,6701,6871,7014,7191,7341,7497,7596,7669,7756,7755,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
DARLINGTON CENTRAL 33/11KV,27,37,83,137,212,328,450,580,704,838,1044,1199,1358,1518,1708,2003,2193,2338,2465,2561,2716,2767,2804,2862,2912,2967,3003,3027,3057,3052,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
DARLINGTON EAST,87,111,209,318,463,665,878,1109,1333,1574,1934,2211,2489,2762,3082,3573,3892,4140,4358,4527,4797,4899,4975,5081,5171,5269,5332,5377,5434,5429,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
DARLINGTON WEST,84,116,269,445,685,1051,1433,1842,2237,2664,3306,3794,4287,4785,5373,6286,6875,7322,7709,8002,8481,8636,8749,8926,9078,9249,9356,9422,9506,9490,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
DENWICK,183,230,500,855,1323,1828,2399,3270,4035,4920,5819,6587,7265,7803,8280,8875,9269,9587,9875,10109,10462,10621,10749,10906,11044,11192,11298,11390,11499,11533,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
DUNSTON 66/11KV,69,89,171,263,386,555,732,916,1094,1288,1595,1840,2089,2336,2634,3088,3390,3630,3848,4024,4296,4417,4514,4633,4733,4835,4901,4952,5011,5007,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
DUNSTON 66/20KV,119,156,320,503,752,1109,1482,1876,2260,2677,3315,3811,4313,4812,5403,6313,6908,7368,7775,8092,8599,8793,8941,9145,9318,9503,9621,9704,9808,9798,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
DURHAM EAST,41,55,107,167,249,367,492,621,746,879,1075,1224,1375,1527,1705,1981,2158,2296,2418,2513,2662,2714,2755,2812,2861,2915,2951,2975,3002,3003,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
EASTFIELD,151,190,338,497,708,982,1273,1590,1902,2247,2769,3191,3613,4018,4494,5215,5695,6077,6422,6702,7137,7333,7488,7678,7838,8002,8107,8194,8300,8299,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
EASTGATE CEMENT,33,42,109,205,332,458,595,791,947,1102,1294,1434,1560,1679,1802,1926,2006,2070,2127,2171,2240,2268,2289,2317,2342,2370,2391,2408,2428,2434,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
EDUCATIONAL PRECINCT,63,82,168,270,414,598,789,1024,1193,1369,1639,1851,2071,2297,2565,2966,3235,3452,3649,3810,4049,4154,4245,4356,4452,4553,4625,4687,4724,4706,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
ELVINGTON,51,63,108,157,222,299,382,473,557,648,765,857,946,1027,1115,1247,1333,1402,1462,1510,1584,1614,1638,1668,1695,1725,1746,1764,1786,1791,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
FARADAY STREET,147,195,404,647,987,1446,1929,2393,2837,3297,3999,4550,5119,5712,6428,7505,8221,8789,9297,9705,10297,10537,10743,11003,11226,11460,11618,11743,11885,11896,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
FAWDON T1 & SEATON BURN T1,157,206,429,685,1040,1493,1969,2457,2905,3396,4138,4727,5319,5900,6586,7624,8314,8860,9349,9741,10347,10612,10821,11087,11316,11556,11717,11840,11972,11972,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
FISHBURN,246,310,543,788,1117,1530,1965,2409,2842,3309,4016,4566,5110,5638,6250,7191,7805,8280,8698,9022,9543,9744,9891,10100,10280,10476,10605,10708,10840,10842,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
FLATWORTH CENTRAL,78,103,200,297,421,594,774,980,1178,1394,1712,1959,2208,2454,2749,3202,3500,3734,3941,4104,4348,4446,4522,4621,4705,4794,4850,4884,4925,4918,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
FOSS ISLANDS,123,164,330,524,792,1151,1530,1932,2290,2670,3239,3685,4140,4603,5154,5987,6538,6977,7370,7687,8169,8368,8533,8740,8917,9105,9230,9323,9411,9405,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
FOSSWAY 33/11KV,153,204,446,726,1118,1622,2141,2652,3114,3604,4334,4899,5473,6052,6732,7767,8451,8988,9463,9839,10414,10645,10830,11077,11294,11527,11690,11817,11951,11961,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
FOURSTONES 20KV,122,152,383,706,1131,1549,2010,2723,3307,3927,4597,5127,5594,5991,6364,6731,6976,7176,7360,7512,7735,7841,7929,8033,8124,8222,8293,8357,8430,8459,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
FYLANDS BRIDGE,147,191,380,594,890,1291,1713,2125,2529,2958,3619,4133,4656,5185,5814,6772,7403,7897,8336,8683,9223,9439,9611,9838,10032,10237,10372,10476,10604,10610,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
GALE LANE,118,159,349,560,846,1230,1630,2027,2416,2841,3447,3910,4370,4823,5349,6167,6695,7098,7446,7707,8112,8249,8344,8498,8631,8784,8885,8943,9017,9019,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
GARWOOD STREET,116,154,310,481,710,1039,1381,1739,2093,2473,3057,3511,3975,4441,5001,5861,6425,6869,7264,7577,8060,8252,8404,8602,8769,8946,9057,9135,9233,9227,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
GATESHEAD CENTRAL,50,66,126,189,273,385,503,653,775,904,1102,1260,1423,1588,1787,2088,2289,2452,2600,2722,2901,2982,3051,3131,3199,3267,3312,3345,3370,3357,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
GATESHEAD EAST,7,10,19,29,42,62,83,106,127,151,187,215,243,271,304,355,388,414,436,454,482,493,501,512,521,531,537,542,549,548,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
GOSFORTH 33/11KV,49,66,145,238,370,542,722,909,1070,1240,1492,1686,1883,2082,2316,2672,2906,3089,3250,3378,3574,3649,3710,3792,3865,3945,4001,4043,4081,4079,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
GRANGETOWN,105,140,292,462,693,1022,1366,1711,2056,2432,3007,3456,3915,4373,4922,5763,6319,6757,7148,7458,7924,8118,8272,8469,8636,8813,8927,9008,9109,9113,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
GREATHAM,15,20,40,65,98,146,197,247,297,350,427,484,540,594,656,753,814,860,899,927,973,985,991,1006,1019,1036,1048,1054,1064,1065,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
GUISBOROUGH T1 T2,151,193,379,602,909,1287,1689,2101,2495,2927,3592,4134,4682,5213,5845,6771,7398,7906,8372,8760,9345,9631,9867,10141,10373,10605,10760,10894,11049,11066,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HARLOW GREEN,97,134,306,501,771,1186,1617,2087,2528,3006,3748,4309,4880,5452,6127,7182,7863,8382,8835,9179,9740,9933,10073,10285,10466,10668,10797,10889,10999,10972,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HARMIRE BRIDGE,92,117,233,380,580,829,1096,1395,1670,1965,2378,2696,3005,3300,3629,4104,4413,4653,4867,5033,5297,5399,5475,5581,5672,5773,5842,5898,5968,5976,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HARRATON,99,134,276,419,601,846,1101,1384,1669,1987,2436,2796,3156,3510,3939,4589,5021,5365,5672,5919,6286,6447,6574,6731,6861,6994,7073,7103,7143,7138,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HARROGATE 132/11KV,190,241,426,614,855,1248,1666,2181,2672,3188,3974,4559,5149,5745,6446,7543,8240,8771,9230,9574,10146,10318,10440,10638,10804,10998,11118,11200,11304,11271,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HARROGATE WEST,34,45,85,127,182,273,369,491,604,725,909,1049,1191,1334,1504,1767,1936,2068,2184,2274,2417,2466,2504,2557,2603,2653,2685,2705,2727,2720,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HARTMOOR 66/20KV,192,251,520,829,1254,1795,2363,2911,3439,4008,4855,5535,6226,6918,7747,8986,9817,10482,11081,11569,12303,12632,12905,13237,13522,13812,14006,14148,14311,14328,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HAWTHORN PIT,192,251,496,765,1132,1643,2178,2736,3281,3875,4780,5484,6195,6897,7727,9004,9839,10487,11059,11505,12217,12492,12700,12988,13232,13495,13663,13783,13935,13928,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HAXBY ROAD T2 T3,115,152,322,517,785,1143,1517,1882,2232,2608,3170,3608,4051,4495,5022,5826,6355,6768,7133,7420,7864,8038,8175,8361,8521,8692,8807,8889,8987,8990,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HEBBURN,29,39,81,124,182,257,336,419,501,591,724,832,941,1049,1182,1382,1516,1624,1722,1802,1920,1975,2021,2074,2118,2162,2190,2207,2226,2225,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HEBBURN WEST,11,14,29,45,65,90,117,144,172,202,245,281,318,355,400,467,513,550,584,613,654,674,691,711,727,743,752,757,763,763,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HEDWORTH,64,88,201,328,501,755,1019,1293,1559,1847,2299,2653,3017,3384,3829,4508,4959,5313,5630,5882,6274,6438,6569,6736,6877,7023,7115,7180,7258,7251,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HEIGHINGTON,2,3,4,5,7,9,11,14,16,19,23,26,30,33,36,41,45,48,50,53,56,58,59,60,61,63,63,64,65,65,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HEXHAM,95,120,225,348,514,713,925,1157,1372,1599,1931,2188,2442,2688,2971,3380,3650,3864,4056,4210,4449,4551,4631,4734,4821,4915,4978,5030,5094,5102,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HIGH BARMSTON,74,102,222,349,516,760,1014,1292,1570,1878,2333,2690,3051,3409,3840,4501,4936,5277,5579,5817,6191,6342,6459,6611,6738,6872,6952,6993,7046,7037,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HIGH FLATTS,100,138,321,530,818,1216,1631,2047,2450,2888,3540,4050,4568,5089,5710,6659,7285,7774,8208,8551,9083,9296,9465,9688,9878,10080,10211,10292,10389,10388,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HOUGHTON,95,128,275,441,667,994,1336,1687,2034,2412,2995,3454,3924,4396,4966,5837,6413,6866,7270,7592,8092,8299,8464,8675,8853,9038,9155,9235,9335,9331,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HOWDON,32,43,88,136,199,291,387,493,596,707,878,1012,1149,1286,1451,1705,1872,2004,2121,2214,2357,2415,2461,2521,2571,2623,2656,2678,2706,2702,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HUNTINGTON NEW LANE,117,147,276,419,613,863,1127,1394,1652,1931,2345,2668,2991,3304,3668,4224,4589,4874,5127,5326,5641,5770,5867,5998,6111,6231,6311,6375,6454,6456,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
HUSTHWAITE 33/11KV,116,144,275,432,640,874,1129,1462,1749,2056,2427,2712,2976,3213,3454,3782,3990,4152,4293,4400,4571,4630,4671,4735,4793,4863,4914,4956,5008,5025,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
JARROW,28,37,77,120,177,257,339,428,513,605,745,857,972,1086,1226,1438,1579,1692,1794,1877,2002,2058,2104,2159,2205,2252,2281,2302,2324,2322,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
KENTON,87,119,279,468,735,1089,1457,1839,2168,2521,3040,3434,3830,4224,4679,5383,5840,6190,6494,6725,7093,7223,7318,7464,7595,7743,7847,7925,7998,7988,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
KIELDER,7,8,27,55,91,124,161,229,283,342,395,439,475,501,519,526,530,535,540,544,549,552,556,559,562,565,568,571,574,577,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
KILLINGWORTH,68,95,216,345,513,754,1004,1281,1554,1859,2302,2651,3002,3348,3764,4402,4822,5151,5442,5671,6032,6179,6292,6440,6565,6695,6774,6810,6854,6845,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
KIRBYMOORSIDE,108,135,245,373,546,748,964,1189,1395,1612,1909,2138,2361,2574,2811,3156,3382,3562,3722,3849,4045,4126,4190,4273,4347,4430,4490,4541,4603,4623,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
LINTON 66/20KV,95,119,215,320,461,632,815,1016,1208,1415,1708,1939,2165,2379,2623,2984,3222,3410,3578,3711,3920,4009,4077,4166,4242,4322,4376,4420,4476,4480,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
LONGBENTON,113,153,335,539,817,1196,1589,2008,2388,2796,3394,3847,4302,4756,5285,6105,6636,7042,7393,7660,8081,8223,8327,8489,8630,8791,8899,8972,9048,9036,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
LOW SPENNYMOOR,93,121,240,373,553,794,1045,1292,1536,1799,2195,2507,2822,3136,3511,4081,4458,4754,5018,5227,5547,5679,5783,5920,6036,6158,6238,6295,6367,6371,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
LYNEMOUTH,19,24,46,70,102,143,187,232,275,324,394,451,508,563,627,723,787,839,885,923,981,1008,1029,1055,1077,1100,1115,1127,1142,1143,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
MADDISON STREET,130,178,403,657,1005,1482,1978,2471,2954,3480,4266,4882,5509,6137,6887,8033,8791,9386,9916,10336,10982,11249,11460,11734,11969,12216,12376,12481,12608,12612,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
MALLEABLE,84,111,219,340,504,730,968,1211,1443,1691,2054,2330,2608,2887,3212,3715,4040,4293,4515,4686,4942,5033,5101,5201,5288,5387,5455,5505,5562,5567,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
MALTON,194,243,453,699,1034,1427,1849,2291,2694,3123,3703,4152,4587,5000,5453,6118,6551,6894,7196,7434,7803,7951,8064,8220,8358,8513,8627,8723,8840,8877,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
MEADOWFIELD,46,60,115,176,260,374,494,616,733,857,1044,1190,1337,1486,1663,1933,2110,2249,2372,2469,2620,2679,2726,2789,2842,2899,2937,2964,2996,2996,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
MELROSEGATE 33/11KV,51,69,157,259,402,611,830,1061,1272,1499,1833,2078,2322,2566,2842,3280,3556,3759,3931,4054,4263,4315,4345,4413,4473,4549,4601,4635,4674,4666,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
MILLBANK LANE,110,152,355,577,876,1251,1639,2015,2391,2811,3400,3878,4357,4829,5396,6248,6821,7279,7690,8024,8528,8759,8948,9176,9370,9567,9693,9754,9828,9842,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
MONKSEATON,101,139,310,503,768,1201,1655,2160,2646,3171,3965,4551,5140,5733,6422,7515,8203,8715,9149,9463,10000,10135,10220,10394,10543,10727,10843,10914,11010,10983,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
MOOR MONKTON PUMPS,16,19,35,51,74,102,132,164,196,230,276,311,346,379,415,469,505,532,557,576,606,618,627,639,650,661,670,676,684,685,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of heat pumps (total)
