Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
DUNSTON 66/11KV,17351.712,14807.174,13740.509,13250.794,12866.522,12548.582,12265.637,12016.575,11825.818,11680.694,11588.651,11499.537,11411.715,11331.344,11273.775,11220.723,11169.784,11119.44,11066.916,11021.813,10997.088,10974.915,10953.02,10932.912,10906.647,10870.885,10856.582,10843.039,10829.425,10816.191,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
DUNSTON 66/20KV,20224.511,17192.215,15921.89,15341.273,14886.718,14511.469,14178.061,13885.165,13661.954,13493.285,13385.106,13280.435,13177.301,13083.049,13016.024,12954.331,12894.274,12834.958,12773.022,12719.878,12691.018,12665.188,12639.715,12616.462,12585.876,12543.935,12527.775,12512.529,12497.141,12482.199,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
DURHAM EAST,13935.48,11940.754,11105.385,10721.347,10419.706,10169.878,9947.345,9751.248,9600.731,9485.885,9414.687,9345.74,9277.77,9215.617,9171.312,9130.504,9092.038,9053.99,9014.217,8980.294,8962.374,8946.444,8930.69,8916.252,8896.948,8870.182,8860.123,8850.633,8841.108,8831.869,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
EASTFIELD,37025.947,31245.384,28828.434,27734.613,26882.491,26182.397,25562.441,25020.1,24611.384,24307.255,24109.06,23917.544,23728.879,23557.123,23437.519,23327.955,23218.351,23110.223,22996.962,22900.279,22849.997,22805.442,22761.631,22722.34,22669,22593.757,22568.533,22545.053,22521.089,22497.92,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
EASTGATE CEMENT,9058.992,7713.471,7166.698,6932.613,6755.299,6613.389,6489.988,6384.367,6309.897,6259.576,6237.231,6216.206,6195.726,6179.022,6174.538,6174.815,6173.859,6173.065,6171.054,6173.063,6186.063,6200.657,6215.36,6230.888,6242.913,6249.651,6267.57,6286.004,6304.336,6322.831,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
EDUCATIONAL PRECINCT,30304.601,27022.062,25644.075,24976.929,24439.55,23983.587,23570.51,23198.815,22898.625,22654.198,22527.316,22403.862,22282.095,22169.795,22085.777,22008.987,21950.398,21891.974,21831.18,21780.91,21756.701,21736.025,21715.198,21694.921,21666.651,21626.968,21610.544,21594.956,21580.235,21566.104,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
ELVINGTON,6700.112,5666.304,5235.859,5042.48,4892.358,4769.409,4660.763,4565.955,4495.041,4442.803,4410.057,4378.474,4347.386,4319.301,4300.553,4283.892,4267.121,4250.588,4233.133,4218.665,4212.522,4207.434,4202.47,4198.282,4191.55,4180.877,4179.091,4177.629,4176.083,4174.677,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
FARADAY STREET,13572.146,11579.432,10744.268,10361.1,10060.512,9811.871,9590.623,9395.905,9246.86,9133.566,9061.722,8992.163,8923.6,8860.867,8815.996,8774.587,8734.844,8695.559,8654.552,8619.35,8600.114,8582.863,8565.823,8550.18,8529.705,8501.774,8490.68,8480.171,8469.596,8459.311,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
FAWDON T1 & SEATON BURN T1,58184.654,49921.285,46466.534,44882.046,43638.854,42610.136,41694.347,40887.873,40270.116,39799.96,39513.645,39236.546,38963.445,38714.372,38539.244,38379.702,38229.806,38081.546,37926.137,37795.065,37730.372,37674.04,37618.4,37568.064,37497.464,37395.891,37363.219,37332.953,37302.58,37273.388,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
FISHBURN,38125.757,32175.204,29688.987,28565.949,27691.621,26973.671,26338.05,25782.213,25364.104,25053.83,24852.481,24657.89,24466.117,24291.693,24171.114,24061.119,23950.537,23841.384,23726.82,23629.324,23579.816,23536.208,23493.32,23455.084,23402.216,23326.546,23302.749,23280.745,23258.181,23236.405,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
FLATWORTH CENTRAL,22651.008,19537.541,18234.252,17632.058,17157.771,16763.863,16412.27,16101.647,15861.795,15677.307,15566.499,15459.132,15353.267,15256.449,15187.403,15124.19,15066.117,15008.606,14948.425,14897.491,14871.567,14848.795,14826.234,14805.526,14777.172,14737.202,14722.881,14709.445,14696.05,14683.109,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
FOSS ISLANDS,48435.463,42122.65,39479.326,38246.675,37271.449,36457.95,35729.595,35083.623,34579.889,34187.354,33959.851,33739.267,33521.77,33322.597,33179.301,33047.904,32932.337,32817.757,32697.951,32597.188,32546.97,32503.187,32459.679,32419.365,32363.605,32284.672,32256.188,32229.424,32203.075,32177.68,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
FOSSWAY 33/11KV,50348.796,43557.006,40708.938,39383.938,38337.126,37465.202,36685.469,35994.958,35458.199,35041.703,34791.789,34549.484,34310.588,34091.488,33932.688,33786.355,33653.72,33522.34,33385.314,33268.561,33206.118,33150.56,33095.456,33044.217,32976.478,32883.758,32846.173,32810.505,32775.107,32740.752,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
FOURSTONES 20KV,32270.576,27539.036,25632.423,24830.323,24228.403,23751.022,23338.586,22988.397,22747.811,22591.961,22537.654,22487.752,22439.648,22404.658,22412.725,22439.856,22461.472,22483.482,22501.185,22533.179,22604.018,22680.705,22757.712,22837.395,22904.527,22952.879,23040.103,23129.233,23218.017,23307.342,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
FYLANDS BRIDGE,41564.788,35126.965,32433.848,31212.742,30260.338,29476.94,28782.57,28174.48,27715.157,27372.33,27149.263,26933.563,26720.965,26527.173,26391.521,26266.902,26142.784,26020.238,25891.898,25782.043,25724.001,25672.308,25621.392,25575.462,25513.784,25427.581,25397.254,25368.842,25339.886,25311.8,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
GALE LANE,24371.083,20780.707,19278.189,18591.523,18053.738,17609.565,17214.686,16867.571,16602.876,16402.707,16276.664,16154.672,16034.404,15924.603,15847.068,15775.813,15707.205,15639.379,15568.376,15507.822,15476.148,15448.04,15420.285,15395.05,15361.016,15313.411,15296.356,15280.339,15264.159,15248.475,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
GARWOOD STREET,37948.614,32220.566,29820.378,28724.033,27865.91,27157.673,26528.474,25975.847,25554.993,25237.318,25032.199,24833.693,24638.042,24459.163,24331.767,24213.981,24099.05,23985.52,23866.972,23764.974,23708.894,23658.467,23608.704,23563.188,23503.786,23422.847,23390.892,23360.621,23330.028,23300.248,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
GATESHEAD CENTRAL,21898.069,19510.518,18505.221,18016.245,17621.667,17286.363,16982.357,16708.544,16486.78,16305.627,16209.037,16115.01,16022.283,15936.49,15871.282,15811.433,15764.476,15717.699,15669.247,15628.45,15606.577,15587.31,15567.988,15549.143,15524.552,15491.724,15475.864,15460.664,15446.113,15432.03,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
GATESHEAD EAST,2239.21,1911.571,1774.227,1711.163,1661.669,1620.709,1584.249,1552.149,1527.557,1508.845,1496.991,1485.511,1474.196,1463.838,1456.42,1449.583,1443.021,1436.532,1429.76,1423.944,1420.757,1417.898,1415.073,1412.478,1409.087,1404.467,1402.618,1400.867,1399.105,1397.392,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
GOSFORTH 33/11KV,21377.964,18623.838,17469.212,16928.374,16499.608,16141.261,15820.021,15534.671,15311.232,15136.189,15034.664,14936.173,14839.061,14749.953,14685.17,14625.693,14573.568,14521.872,14467.937,14422.341,14398.754,14377.997,14357.361,14338.076,14312.083,14276.047,14261.838,14248.393,14235.171,14222.383,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
GRANGETOWN,38085.111,32233.859,29786.811,28676.926,27810.955,27098.359,26466.5,25912.908,25494.488,25181.933,24980.011,24784.706,24592.16,24416.67,24294.072,24181.73,24070.086,23959.798,23844.191,23745.423,23693.867,23648.097,23602.992,23562.354,23507.307,23429.856,23403.246,23378.373,23353.01,23328.426,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
GREATHAM,4740.77,4027.027,3728.012,3591.448,3484.558,3396.336,3317.956,3249.11,3196.684,3157.114,3131.641,3106.989,3082.69,3060.48,3044.687,3030.118,3015.899,3001.851,2987.176,2974.565,2967.682,2961.506,2955.412,2949.844,2942.542,2932.55,2928.664,2924.99,2921.275,2917.662,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
GUISBOROUGH T1 T2,23624.474,19948.167,18414.531,17723.551,17186.389,16745.912,16356.35,16016.082,15760.83,15572.08,15451.271,15334.648,15219.795,15115.657,15044.72,14980.597,14916.19,14852.674,14785.867,14729.631,14702.97,14679.991,14657.462,14637.764,14609.06,14566.356,14555.43,14545.624,14535.501,14525.87,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
HARLOW GREEN,49649.737,42703.184,39792.74,38449.015,37391.287,36513.352,35730.15,35038.673,34505.474,34096.126,33845.648,33602.955,33363.683,33144.656,32987.703,32843.732,32709.453,32576.541,32437.687,32319.373,32256.835,32201.341,32146.421,32095.871,32028.34,31934.887,31899.097,31865.342,31831.611,31798.918,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
HARMIRE BRIDGE,27024.887,22844.959,21105.934,20326.198,19721.51,19226.761,18789.879,18408.963,18124.691,17915.931,17785.657,17660.085,17536.511,17425.076,17351.394,17286.308,17220.541,17155.742,17087.221,17030.778,17007.989,16989.485,16971.484,16956.625,16931.481,16890.4,16885.222,16881.365,16877.167,16873.531,NPgN,Primary,NG FES - Leading the Way (EE CF),Domestic (MWh)
