Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,34739.445,35111.097,34874.64,34632.987,34385.755,34134.506,33877.648,33615.768,33348.557,33075.924,33172.112,33270.644,33371.205,33474.795,33580.139,33688.224,33799.334,33914.147,34032.047,34152.767,34276.278,34402.627,34531.763,34669.381,34807.064,34948.206,35092.842,35241.009,35392.741,35548.077,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BENWELL,38941.311,38596.259,38250.608,37904.256,37558.148,37210.991,36862.502,36508.323,36149.643,35786.698,35830.662,35873.114,35913.704,35954.577,35998.249,36042.984,36086.299,36127.329,36170.547,36217.607,36268.237,36321.765,36377.987,36425.737,36482.77,36541.925,36603.218,36666.668,36732.291,36800.106,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BILLINGHAM MARSH HOUSE,43883.09,43619.389,43348.583,43068.929,42779.342,42480.694,42172.511,41855.217,41528.733,41193.2,41324.004,41457.366,41593.954,41733.185,41875.867,42021.332,42171.565,42326.195,42485,42647.447,42813.529,42983.268,43156.338,43325.694,43503.353,43684.317,43868.617,44056.284,44247.351,44441.848,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BILLY MILL,49313.77,48983.32,48647.661,48304.627,47953.673,47597.017,47232.398,46860.652,46481.336,46094.326,46230.868,46370.737,46513.486,46660.536,46810.076,46963.505,47121.23,47284.21,47451.573,47622.939,47798.267,47977.624,48160.936,48356.289,48551.735,48752.091,48957.407,49167.733,49383.123,49603.628,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BIRTLEY GROVE 66/11KV,42125.829,41555.896,40985.875,40415.734,39845.476,39275.104,38704.62,38134.021,37563.302,36992.46,36842.447,36693.111,36544.449,36396.447,36249.105,36102.427,35956.413,35811.066,35666.382,35522.359,35378.994,35236.285,35094.228,34952.716,34811.914,34671.751,34532.226,34393.336,34255.079,34117.453,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BIRTLEY GROVE 66/20KV,29222.876,28824.218,28425.561,28026.903,27628.246,27229.588,26830.931,26432.273,26033.616,25634.958,25527.955,25421.398,25315.286,25209.617,25104.39,24999.601,24895.25,24791.334,24687.852,24584.802,24482.183,24379.991,24278.226,24176.886,24075.969,23975.473,23875.397,23775.738,23676.496,23577.667,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BLAYDON BURN,38724.458,38196.688,37668.915,37141.141,36613.368,36085.591,35557.811,35030.016,34502.208,33974.389,33833.103,33692.403,33552.285,33412.754,33273.813,33135.456,32997.672,32860.458,32723.824,32587.77,32452.295,32317.394,32183.063,32049.271,31916.064,31783.419,31651.333,31519.806,31388.835,31258.417,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BLUCHER 33/11KV,35878.07,36390.609,36072.148,35753.041,35434.159,35114.31,34793.235,34466.916,34136.451,33802.057,33842.562,33881.675,33919.072,33956.73,33996.966,34038.182,34078.09,34115.892,34155.711,34199.069,34245.716,34295.033,34346.832,34390.827,34443.373,34497.875,34554.347,34612.805,34673.266,34735.747,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BOLDON DOWNHILL,32748.348,36692.266,36255.985,35819.434,35382.62,34945.552,34508.23,34070.648,33632.8,33194.673,33084.282,32974.467,32865.224,32756.525,32648.377,32540.788,32433.766,32327.32,32221.444,32116.138,32011.399,31907.228,31803.618,31700.331,31597.745,31495.703,31394.205,31293.249,31192.835,31092.961,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,49912.498,53768.559,53586.354,53387.463,53172.823,52945.231,52706.256,52456.418,52193.137,51917.65,52187.423,52465.159,52751.15,53042.956,53336.095,53637.112,53947.76,54268.599,54595.129,54926.807,55264.863,55609.386,55960.652,56304.027,56661.927,57025.388,57394.47,57769.229,58149.727,58536.023,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BOWESFIELD 33/11KV,20466.359,20343.373,20217.073,20086.647,19951.589,19812.304,19668.573,19520.592,19368.325,19211.838,19272.843,19335.04,19398.743,19463.678,19530.223,19598.065,19668.131,19740.248,19814.312,19890.075,19967.533,20046.696,20127.413,20206.398,20289.255,20373.654,20459.609,20547.134,20636.244,20726.954,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BOWESFIELD 66/11KV,46098.17,45821.159,45536.683,45242.913,44938.709,44624.986,44301.247,43967.936,43624.973,43272.503,43409.91,43550.003,43693.486,43839.745,43989.629,44142.436,44300.253,44462.688,44629.509,44800.156,44974.621,45152.928,45334.734,45512.639,45699.265,45889.364,46082.966,46280.107,46480.817,46685.132,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BRANCEPETH,36393.858,36519.334,36022.851,35526.367,35029.883,34533.399,34036.915,33540.431,33043.947,32547.463,32414.203,32281.498,32149.348,32017.749,31886.699,31756.197,31626.239,31496.823,31367.948,31239.611,31111.809,30984.541,30857.804,30731.596,30605.915,30480.759,30356.125,30232.011,30108.415,29985.335,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BREAMISH STREET,22801.222,23628.485,23426.096,23223.298,23020.642,22817.372,22613.322,22405.94,22195.923,21983.409,22009.151,22034.008,22057.774,22081.706,22107.277,22133.471,22158.833,22182.857,22208.163,22235.718,22265.363,22296.705,22329.624,22357.584,22390.978,22425.615,22461.504,22498.655,22537.08,22576.787,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
BRENDA TRADING,41558.653,47189.411,46622.469,46055.527,45488.586,44921.644,44354.702,43787.76,43220.818,42653.876,42501.704,42350.167,42199.262,42048.988,41899.34,41750.318,41601.917,41454.136,41306.971,41160.421,41014.483,40869.154,40724.431,40580.313,40436.796,40293.878,40151.556,40009.829,39868.693,39728.147,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
CAMPLESHON ROAD,30032.238,29639.739,29247.055,28854.048,28460.588,28066.66,27672.327,27277.646,26882.617,26487.206,26392.979,26299.396,26206.326,26113.798,26021.814,25930.475,25839.776,25749.776,25660.373,25571.563,25483.348,25395.748,25308.742,25223.165,25137.74,25052.986,24968.902,24885.49,24802.752,24720.689,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
CARLEY HILL,42381.499,41832.624,41283.204,40733.043,40182.161,39630.58,39078.302,38525.312,37971.589,37417.103,37288.057,37159.867,37032.525,36905.953,36780.179,36655.225,36531.117,36407.879,36285.502,36163.99,36043.333,35923.538,35804.59,35685.837,35568.322,35451.616,35335.72,35220.633,35106.357,34992.89,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
CARLIN HOW T3 T4,29510.173,29334.405,29153.996,28968.323,28775.68,28577.857,28374.448,28165.587,27950.421,27728.391,27819.823,27913.144,28008.837,28106.518,28206.343,28307.423,28411.092,28517.632,28626.31,28737.291,28850.581,28966.373,29084.238,29204.003,29326.572,29451.54,29578.932,29708.769,29841.076,29975.877,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
CARR HILL,31683.031,31250.812,30818.593,30386.374,29954.155,29521.936,29089.718,28657.499,28225.28,27793.061,27677.049,27561.522,27446.477,27331.913,27217.826,27104.216,26991.08,26878.416,26766.222,26654.497,26543.238,26432.443,26322.111,26212.24,26102.827,25993.871,25885.369,25777.321,25669.723,25562.575,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
CATTERICK CAMP,48769.369,48570.789,48365.164,48151.591,47929.884,47692.252,47443.883,47183.709,46908.783,46625.362,46868.477,47116.222,47372.183,47631.376,47896.424,48167.501,48447.49,48737.485,49032.556,49333.369,49638.95,49949.646,50265.025,50573.534,50895.04,51221.206,51552.08,51887.709,52228.139,52573.421,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
CLOSE,89877.32,90697.371,89899.602,89100.215,88301.391,87500.145,86695.826,85878.374,85050.532,84212.849,84314.319,84412.299,84505.981,84600.317,84701.113,84804.362,84904.334,84999.031,85098.781,85207.396,85324.25,85447.793,85577.555,85687.763,85819.397,85955.927,86097.394,86243.836,86395.296,86551.814,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
CONEYTHORPE,41042.695,43431.027,43256.924,43069.946,42870.807,42661.649,42443.653,42217.285,41980.484,41734.275,41934.078,42140.056,42352.433,42569.347,42787.317,43011.383,43242.915,43482.32,43726.151,43973.991,44226.786,44484.61,44747.669,45004.769,45273.056,45545.676,45822.672,46104.09,46389.976,46680.377,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
CONSETT,72580.04,75963.709,75032.056,74099.218,73164.953,72229.621,71292.667,70354.383,69414.561,68473.194,68261.416,68051.124,67842.46,67635.276,67429.211,67224.514,67021.36,66819.904,66619.969,66421.469,66224.51,66029.111,65835.316,65643.968,65453.633,65264.915,65077.819,64892.346,64708.501,64526.286,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
CORPORATION STREET,36298.45,35976.815,35654.623,35331.777,35009.159,34685.563,34360.725,34030.583,33696.246,33357.933,33398.913,33438.484,33476.319,33514.419,33555.127,33596.825,33637.201,33675.446,33715.731,33759.598,33806.791,33856.686,33909.092,33953.602,34006.764,34061.904,34119.038,34178.181,34239.351,34302.563,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
COWTON,1425.231,1415.871,1406.333,1396.546,1386.499,1376.196,1365.593,1354.85,1343.759,1332.508,1336.28,1340.164,1344.159,1348.282,1352.41,1356.617,1360.972,1365.423,1369.964,1374.591,1379.315,1384.154,1389.088,1394.14,1399.282,1404.528,1409.879,1415.335,1420.898,1426.568,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
CRAMLINGTON T1 T3,45488.362,45924.831,45589.824,45249.058,44901.364,44548.472,44187.693,43820.412,43445.62,43063.287,43160.426,43260.073,43362.932,43468.33,43574.543,43682.79,43793.92,43908.699,44026.323,44146.404,44269.472,44395.638,44525.129,44661.974,44799.36,44940.192,45084.502,45232.324,45383.69,45538.636,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
CRAMLINGTON T2 T4,25342.349,25158.848,24972.559,24783.04,24589.634,24393.317,24192.585,23988.231,23779.687,23566.933,23621.331,23677.143,23734.763,23793.81,23853.309,23913.949,23976.217,24040.545,24106.464,24173.749,24242.697,24313.372,24385.901,24462.605,24539.571,24618.464,24699.303,24782.107,24866.893,24953.682,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
DARLEY,7640.707,7614.269,7586.502,7556.173,7523.428,7488.696,7452.222,7414.08,7373.879,7331.804,7373.215,7415.848,7459.75,7504.542,7549.54,7595.748,7643.435,7692.689,7742.816,7793.732,7845.629,7898.517,7952.44,8005.144,8060.082,8115.873,8172.526,8230.05,8288.454,8347.748,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
DARLINGTON 132/6KV,4861.935,4795.609,4729.282,4662.956,4596.63,4530.303,4463.977,4397.65,4331.324,4264.998,4247.195,4229.467,4211.813,4194.232,4176.725,4159.291,4141.929,4124.64,4107.424,4090.279,4073.206,4056.204,4039.273,4022.412,4005.622,3988.902,3972.252,3955.671,3939.16,3922.717,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
DARLINGTON 33/11KV,33155.03,32702.73,32250.431,31798.131,31345.831,30893.531,30441.231,29988.931,29536.631,29084.331,28962.93,28842.035,28721.646,28601.758,28482.371,28363.482,28245.09,28127.192,28009.786,27892.87,27776.442,27660.5,27545.041,27430.065,27315.569,27201.551,27088.008,26974.94,26862.343,26750.217,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
DARLINGTON CENTRAL 33/11KV,31857.686,48943.084,48508.483,48073.881,47639.279,47204.678,46770.076,46335.475,45900.873,45466.272,45349.621,45233.457,45117.778,45002.581,44887.866,44773.629,44659.87,44546.585,44433.773,44321.431,44209.559,44098.154,43987.214,43876.736,43766.72,43657.164,43548.064,43439.42,43331.229,43223.49,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
DARLINGTON EAST,63654.2,63668.663,62806.98,61945.117,61083.052,60220.802,59358.357,58495.726,57632.908,56769.906,56542.773,56316.651,56091.55,55867.454,55644.376,55422.298,55201.257,54981.24,54762.241,54544.243,54327.243,54111.238,53896.217,53682.032,53468.925,53256.79,53045.624,52835.424,52626.187,52417.909,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
DARLINGTON WEST,44299.033,43694.707,43090.381,42486.055,41881.729,41277.403,40673.077,40068.751,39464.425,38860.099,38697.892,38536.363,38375.508,38215.324,38055.809,37896.96,37738.773,37581.247,37424.379,37268.165,37112.604,36957.692,36803.426,36649.804,36496.824,36344.482,36192.776,36041.703,35891.261,35741.447,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
DENWICK,59008.774,59128.773,58694.779,58253.272,57802.717,57345.384,56877.768,56401.716,55915.903,55420.285,55546.688,55676.379,55810.285,55947.501,56085.755,56226.654,56371.331,56520.796,56673.955,56830.282,56990.476,57154.684,57323.209,57501.42,57680.245,57863.548,58051.372,58243.759,58440.754,58642.399,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
DUNSTON 66/11KV,47790.425,51133.029,50481.074,49829.118,49177.163,48525.207,47873.252,47221.296,46569.341,45917.385,45742.395,45568.135,45394.602,45221.793,45049.706,44878.337,44707.684,44537.742,44368.51,44199.985,44032.163,43865.041,43698.617,43532.888,43367.851,43203.502,43039.839,42876.86,42714.561,42552.939,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
DUNSTON 66/20KV,52476.893,52856.005,52140.117,51424.229,50708.34,49992.452,49276.564,48560.676,47844.788,47128.9,46936.749,46745.4,46554.85,46365.096,46176.133,45987.959,45800.571,45613.965,45428.138,45243.086,45058.807,44875.297,44692.553,44510.572,44329.35,44148.885,43969.173,43790.212,43611.997,43434.526,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
DURHAM EAST,58797.981,63164.26,62362.14,61560.02,60757.9,59955.779,59153.659,58351.539,57549.419,56747.299,56532.002,56317.605,56104.102,55891.491,55679.767,55468.927,55258.966,55049.883,54841.672,54634.33,54427.853,54222.239,54017.482,53813.581,53610.53,53408.327,53206.968,53006.45,52806.768,52607.92,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
EASTFIELD,41981.15,42919.848,42455.15,41988.552,41519.664,41048.392,40574.816,40098.735,39620.378,39138.92,39085.781,39034.552,38984.865,38935.867,38888.412,38842.165,38797.648,38754.902,38713.675,38673.842,38635.634,38599.089,38564.143,38531.596,38500.209,38470.511,38442.515,38416.231,38391.67,38368.846,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
EASTGATE CEMENT,17513.549,17281.159,17048.657,16816.024,16583.235,16350.329,16117.245,15884.015,15650.616,15417.048,15358.843,15300.947,15243.375,15186.111,15129.113,15072.409,15016.017,14959.954,14904.199,14848.743,14793.597,14738.761,14684.242,14630.129,14576.266,14522.718,14469.485,14416.567,14363.963,14311.673,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
EDUCATIONAL PRECINCT,42753.995,42375.159,41995.666,41615.404,41235.409,40854.262,40471.653,40082.797,39688.999,39290.519,39338.787,39385.396,39429.959,39474.834,39522.782,39571.897,39619.453,39664.5,39711.95,39763.618,39819.204,39877.973,39939.699,39992.125,40054.742,40119.688,40186.983,40256.645,40328.693,40403.148,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
ELVINGTON,54891.087,54319.592,53746.113,53169.201,52587.675,52001.38,51410.827,50816.581,50218.72,49616.804,49577.663,49541.156,49506.181,49472.969,49441.515,49412.766,49386.759,49364.091,49343.878,49326.018,49310.565,49297.748,49287.368,49286.665,49284.635,49285.758,49290.058,49297.565,49308.305,49322.307,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
FARADAY STREET,84697.091,83555.242,82413.105,81270.609,80127.711,78984.444,77840.791,76696.768,75552.373,74407.61,74109.304,73812.37,73516.828,73222.65,72929.863,72638.436,72348.443,72059.865,71772.686,71486.881,71202.444,70919.37,70637.642,70356.969,70077.832,69800.025,69523.543,69248.384,68974.542,68702.015,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
FAWDON T1 & SEATON BURN T1,33740.208,34165.859,33894.836,33621.286,33345.33,33067.047,32785.454,32498.97,32207.873,31912.245,31971.208,32030.467,32089.932,32150.655,32213.173,32277.142,32341.665,32406.641,32473.808,32543.783,32616.54,32691.805,32769.52,32846.614,32928.025,33011.793,33097.938,33186.481,33277.446,33370.855,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
FISHBURN,45877.905,45253.025,44628.124,44003.198,43378.241,42753.259,42128.248,41503.211,40878.146,40253.055,40085.924,39919.5,39753.783,39588.766,39424.45,39260.829,39097.908,38935.681,38774.146,38613.297,38453.133,38293.65,38134.844,37976.693,37819.228,37662.432,37506.303,37350.838,37196.034,37041.889,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
FLATWORTH CENTRAL,43746.036,59537.569,59239.808,58935.503,58624.173,58307.786,57984.334,57654.56,57318.07,56974.755,57095.88,57219.958,57346.59,57477.038,57609.693,57745.8,57885.717,58030.296,58178.763,58330.781,58486.314,58645.42,58808.036,58981.332,59154.712,59332.447,59514.581,59701.161,59892.233,60087.841,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
FOSS ISLANDS,78587.166,80427.782,79355.698,78283.615,77211.531,76139.447,75067.364,73995.28,72923.196,71851.113,71563.356,71276.8,70991.441,70707.272,70424.29,70142.489,69861.864,69582.41,69304.123,69026.998,68751.029,68476.213,68202.543,67930.016,67658.626,67388.369,67119.24,66851.235,66584.348,66318.575,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
FOSSWAY 33/11KV,32663.841,32374.412,32084.481,31793.962,31503.648,31212.454,30920.142,30623.058,30322.198,30017.762,30054.639,30090.247,30124.294,30158.578,30195.21,30232.733,30269.066,30303.481,30339.733,30379.207,30421.675,30466.574,30513.732,30553.785,30601.624,30651.243,30702.656,30755.877,30810.922,30867.805,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
FOURSTONES 20KV,51234.847,50863.685,50486.886,50103.564,49712.385,49315.321,48909.328,48496.012,48074.22,47643.916,47753.689,47866.318,47982.605,48101.768,48221.833,48344.196,48469.841,48599.643,48732.653,48868.416,49007.536,49150.143,49296.497,49451.264,49606.564,49765.753,49928.869,50095.947,50267.027,50442.146,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
FYLANDS BRIDGE,53099.951,52375.564,51651.176,50926.788,50202.4,49478.012,48753.624,48029.236,47304.848,46580.461,46386.028,46192.408,45999.595,45807.588,45616.382,45425.974,45236.361,45047.539,44859.505,44672.256,44485.789,44300.101,44115.187,43931.045,43747.672,43565.064,43383.219,43202.132,43021.801,42842.223,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
GALE LANE,25804.115,25452.096,25100.077,24748.058,24396.039,24044.02,23692.002,23339.983,22987.964,22635.945,22541.46,22447.369,22353.671,22260.364,22167.447,22074.918,21982.774,21891.016,21799.64,21708.646,21618.032,21527.796,21437.936,21348.452,21259.341,21170.602,21082.233,20994.234,20906.601,20819.335,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
GARWOOD STREET,39614.726,39074.304,38533.881,37993.458,37453.035,36912.612,36372.189,35831.766,35291.344,34750.921,34605.866,34461.417,34317.572,34174.326,34031.679,33889.626,33748.167,33607.299,33467.018,33327.323,33188.211,33049.679,32911.726,32774.349,32637.545,32501.312,32365.648,32230.55,32096.016,31962.044,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
GATESHEAD CENTRAL,43054.647,46715.897,46128.547,45541.197,44953.847,44366.497,43779.146,43191.796,42604.446,42017.096,41859.446,41702.454,41546.117,41390.433,41235.399,41081.012,40927.269,40774.168,40621.706,40469.881,40318.689,40168.128,40018.196,39868.89,39720.207,39572.144,39424.699,39277.87,39131.654,38986.048,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
GATESHEAD EAST,24296.422,27492.141,27160.69,26829.239,26497.788,26166.337,25834.886,25503.435,25171.984,24840.533,24751.568,24662.975,24574.752,24486.897,24399.409,24312.286,24225.526,24139.129,24053.092,23967.415,23882.095,23797.131,23712.522,23628.266,23544.362,23460.808,23377.602,23294.744,23212.232,23130.064,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
GOSFORTH 33/11KV,75243.011,75859.608,75214.794,74567.16,73918.138,73266.1,72610.071,71943.066,71266.94,70582.057,70685.275,70786.755,70885.821,70986.325,71091.999,71200.301,71307.236,71411.597,71520.551,71636.733,71759.685,71888.319,72022.281,72145.018,72283.058,72425.698,72572.98,72724.943,72881.628,73043.076,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
GRANGETOWN,46248.847,46002.486,45748.176,45484.818,45209.447,44925.264,44631.527,44328.539,44014.704,43689.21,43857.373,44028.578,44203.754,44382.378,44564.55,44748.762,44937.299,45130.65,45327.554,45528.328,45732.943,45941.735,46153.953,46369.14,46589.132,46813.114,47041.124,47273.202,47509.387,47749.722,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
GREATHAM,126112.552,124618.162,123118.978,121613.822,120101.964,118583.991,117059.583,115529.027,113992.27,112449.406,112184.332,111922.46,111664.233,111409.253,111158.058,110910.191,110666.986,110428.187,110193.637,109962.972,109736.18,109513.27,109294.017,109073.66,108860.303,108650.567,108444.468,108242.021,108043.24,107848.144,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
GUISBOROUGH T1 T2,47649.122,47775.778,47457.695,47131.759,46795.778,46451.957,46099.599,45739.601,45369.963,44990.784,45115.255,45242.798,45373.951,45508.221,45645.327,45784.48,45927.708,46075.121,46225.752,46379.775,46537.279,46698.584,46863.068,47030.72,47202.368,47377.646,47556.586,47739.225,47925.596,48115.735,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
HARLOW GREEN,22290.563,21986.832,21683.095,21379.348,21075.593,20771.829,20468.057,20164.276,19860.486,19556.686,19475.385,19394.426,19313.809,19233.532,19153.592,19073.991,18994.725,18915.794,18837.198,18758.933,18681,18603.396,18526.12,18449.163,18372.537,18296.234,18220.253,18144.594,18069.254,17994.233,NPgN,Primary,NG FES - Consumer Transformation (EE CF),I&C (MWh)
