Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
DENWICK,388,592,935,1477,2267,3360,4076,4955,5998,7184,8612,10126,11631,13009,14192,15140,15838,16340,16660,16866,16892,16850,16781,16686,16563,16404,16206,15987,15716,15399,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/11KV,56,93,161,281,481,809,1093,1445,1863,2340,2915,3524,4129,4682,5159,5540,5818,6017,6142,6223,6233,6217,6192,6157,6111,6052,5979,5899,5798,5682,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/20KV,119,197,338,586,1000,1671,2249,2963,3813,4781,5947,7184,8414,9537,10505,11278,11843,12247,12502,12666,12686,12654,12603,12531,12439,12319,12171,12006,11802,11564,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DURHAM EAST,50,81,136,230,382,622,819,1063,1353,1684,2082,2504,2923,3307,3637,3901,4094,4232,4319,4375,4382,4371,4354,4329,4297,4256,4204,4147,4077,3995,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
EASTFIELD,188,294,479,785,1258,1966,2503,3166,3954,4851,5931,7076,8214,9255,10151,10867,11392,11769,12007,12161,12180,12149,12100,12031,11943,11828,11685,11527,11331,11103,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
EASTGATE CEMENT,27,44,77,136,235,397,539,716,925,1164,1452,1757,2061,2338,2577,2768,2907,3007,3070,3110,3115,3107,3094,3077,3054,3025,2988,2948,2898,2839,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
EDUCATIONAL PRECINCT,64,103,173,293,488,795,1049,1363,1736,2160,2672,3215,3754,4247,4672,5011,5259,5437,5549,5621,5630,5616,5593,5561,5520,5467,5401,5328,5238,5132,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
ELVINGTON,48,75,122,199,319,499,635,802,1002,1229,1502,1792,2079,2343,2569,2751,2883,2979,3039,3078,3083,3075,3063,3045,3023,2994,2958,2918,2868,2810,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FARADAY STREET,74,135,253,477,878,1577,2237,3055,4027,5137,6473,7891,9300,10586,11696,12581,13227,13688,13979,14165,14188,14152,14095,14015,13911,13777,13611,13427,13199,12933,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FAWDON T1 & SEATON BURN T1,186,298,498,841,1392,2254,2960,3831,4866,6046,7467,8974,10471,11840,13019,13961,14650,15144,15456,15656,15681,15642,15578,15490,15376,15227,15044,14841,14589,14294,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FISHBURN,110,190,342,621,1107,1930,2683,3614,4721,5984,7506,9119,10723,12187,13451,14458,15194,15720,16051,16264,16290,16249,16183,16091,15972,15818,15628,15417,15155,14849,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FLATWORTH CENTRAL,36,66,123,231,424,759,1076,1467,1933,2465,3105,3784,4459,5075,5607,6031,6340,6561,6700,6789,6800,6783,6755,6717,6668,6603,6524,6436,6326,6199,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FOSS ISLANDS,275,425,680,1093,1712,2602,3233,4009,4931,5980,7243,8583,9914,11132,12180,13018,13633,14075,14356,14537,14560,14523,14464,14382,14276,14139,13968,13780,13545,13272,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FOSSWAY 33/11KV,102,172,301,532,924,1571,2144,2853,3696,4656,5814,7041,8261,9375,10336,11102,11662,12063,12316,12478,12498,12466,12416,12345,12254,12136,11990,11828,11627,11393,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FOURSTONES 20KV,122,197,332,564,941,1538,2034,2647,3375,4205,5205,6265,7319,8282,9112,9775,10259,10606,10826,10966,10984,10956,10912,10850,10770,10666,10537,10395,10219,10013,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FYLANDS BRIDGE,108,186,334,605,1076,1870,2594,3489,4554,5769,7231,8783,10325,11733,12948,13917,14624,15130,15449,15653,15678,15639,15575,15487,15373,15224,15041,14838,14586,14292,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GALE LANE,135,220,376,646,1092,1806,2412,3161,4052,5067,6290,7587,8876,10054,11069,11879,12472,12896,13164,13336,13357,13323,13269,13194,13097,12970,12814,12641,12426,12176,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GARWOOD STREET,87,147,259,459,801,1367,1872,2495,3236,4082,5100,6180,7252,8233,9078,9753,10245,10597,10820,10962,10980,10952,10908,10846,10766,10662,10534,10391,10215,10009,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GATESHEAD CENTRAL,38,63,111,196,340,578,788,1049,1358,1711,2136,2586,3034,3443,3796,4078,4283,4430,4523,4583,4590,4579,4560,4534,4501,4457,4404,4344,4270,4184,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GATESHEAD EAST,4,7,13,24,43,75,105,142,186,236,297,361,425,483,533,573,602,623,636,645,646,644,642,638,633,627,620,611,601,589,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GOSFORTH 33/11KV,62,98,162,269,439,698,902,1155,1455,1798,2210,2647,3081,3478,3820,4093,4293,4436,4527,4585,4592,4581,4562,4536,4503,4459,4406,4346,4272,4186,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GRANGETOWN,52,101,200,395,754,1396,2022,2797,3720,4773,6041,7386,8723,9943,10997,11837,12449,12886,13162,13338,13359,13325,13271,13196,13099,12972,12816,12643,12428,12178,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GREATHAM,9,16,28,52,92,161,224,302,394,500,627,762,896,1018,1124,1208,1269,1313,1341,1359,1361,1357,1352,1344,1334,1321,1305,1288,1266,1240,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T1 T2,109,191,348,639,1152,2028,2839,3843,5036,6397,8037,9776,11504,13083,14445,15531,16323,16889,17247,17475,17503,17459,17388,17290,17162,16997,16792,16565,16284,15956,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HARLOW GREEN,121,203,356,630,1097,1867,2551,3397,4402,5548,6929,8393,9848,11178,12324,13239,13907,14385,14687,14880,14904,14866,14806,14722,14613,14472,14298,14105,13865,13586,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HARMIRE BRIDGE,112,180,298,500,822,1320,1723,2219,2809,3481,4290,5149,6001,6781,7453,7990,8382,8663,8842,8956,8970,8948,8911,8861,8795,8710,8606,8489,8345,8177,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HARRATON,84,139,239,415,707,1181,1590,2096,2697,3382,4207,5082,5951,6746,7431,7978,8377,8663,8844,8959,8974,8951,8915,8864,8799,8714,8609,8493,8348,8180,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HARROGATE 132/11KV,232,383,658,1142,1950,3258,4387,5783,7443,9334,11612,14029,16430,18624,20516,22025,23128,23918,24416,24736,24775,24713,24613,24473,24293,24059,23769,23448,23049,22585,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HARROGATE WEST,80,127,211,352,577,923,1201,1544,1952,2416,2976,3569,4158,4697,5161,5532,5803,5998,6121,6200,6210,6194,6169,6134,6089,6030,5957,5877,5777,5660,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HARTMOOR 66/20KV,148,250,440,781,1363,2328,3188,4251,5515,6956,8692,10533,12362,14034,15476,16626,17465,18066,18445,18688,18718,18671,18595,18490,18353,18176,17957,17715,17414,17063,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HAWTHORN PIT,196,322,553,959,1632,2721,3658,4816,6192,7760,9650,11654,13645,15464,17033,18285,19200,19855,20269,20534,20567,20515,20431,20316,20166,19971,19731,19464,19134,18748,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HAXBY ROAD T2 T3,136,222,377,647,1091,1800,2400,3142,4023,5028,6237,7521,8796,9961,10966,11767,12354,12773,13038,13208,13230,13196,13143,13068,12972,12847,12692,12520,12308,12060,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HEBBURN,20,34,60,106,185,315,432,576,747,942,1177,1426,1674,1900,2096,2251,2365,2446,2498,2530,2535,2528,2518,2504,2485,2461,2432,2399,2358,2310,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HEBBURN WEST,7,11,20,35,61,105,144,192,248,313,392,475,557,632,697,749,787,814,831,842,843,841,838,833,827,819,809,798,784,769,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HEDWORTH,90,147,252,435,738,1227,1645,2162,2776,3476,4319,5214,6102,6914,7614,8173,8582,8874,9059,9177,9192,9169,9131,9080,9013,8926,8818,8699,8551,8379,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HEIGHINGTON,1,1,2,4,7,11,16,21,28,35,44,53,62,71,78,84,88,91,93,94,95,94,94,93,93,92,91,90,88,86,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HEXHAM,85,138,234,399,670,1101,1462,1909,2440,3045,3774,4547,5314,6016,6621,7104,7457,7710,7870,7973,7985,7965,7933,7888,7830,7754,7661,7557,7429,7279,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HIGH BARMSTON,93,152,259,447,757,1255,1679,2205,2829,3540,4397,5305,6208,7033,7745,8313,8728,9025,9212,9333,9348,9324,9286,9233,9165,9077,8968,8847,8696,8521,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HIGH FLATTS,151,249,425,735,1249,2077,2787,3664,4706,5894,7325,8843,10351,11729,12918,13866,14559,15055,15369,15569,15594,15555,15492,15404,15291,15143,14961,14759,14508,14215,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HOUGHTON,132,216,368,634,1073,1778,2378,3119,4000,5004,6214,7497,8772,9937,10941,11743,12329,12748,13013,13183,13204,13171,13117,13043,12947,12822,12667,12496,12284,12036,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HOWDON,22,39,72,134,245,434,612,831,1092,1390,1749,2130,2508,2853,3151,3389,3562,3686,3764,3814,3820,3811,3795,3774,3746,3710,3665,3616,3554,3483,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HUNTINGTON NEW LANE,100,167,290,509,877,1479,2007,2659,3434,4318,5382,6511,7633,8658,9542,10247,10763,11131,11364,11513,11531,11503,11456,11391,11307,11198,11063,10913,10728,10512,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HUSTHWAITE 33/11KV,117,188,313,526,867,1399,1830,2362,2995,3716,4584,5505,6420,7257,7977,8553,8974,9276,9467,9589,9605,9580,9541,9487,9417,9327,9214,9090,8935,8755,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
JARROW,25,42,73,127,218,367,496,656,847,1064,1326,1603,1879,2131,2348,2521,2648,2738,2796,2832,2837,2830,2818,2802,2781,2755,2721,2685,2639,2586,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
KENTON,112,179,299,503,832,1344,1762,2278,2891,3590,4432,5324,6211,7022,7721,8279,8687,8979,9164,9283,9298,9274,9237,9184,9116,9029,8920,8799,8650,8475,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
KIELDER,7,11,18,31,52,84,111,145,185,230,285,343,400,453,498,534,561,580,592,599,600,599,596,593,589,583,576,568,559,547,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
KILLINGWORTH,75,127,224,400,700,1199,1646,2198,2855,3604,4506,5463,6414,7283,8032,8630,9066,9379,9576,9702,9717,9693,9653,9599,9528,9436,9322,9196,9040,8858,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
KIRBYMOORSIDE,67,113,198,350,609,1036,1414,1883,2439,3074,3839,4650,5456,6192,6827,7333,7703,7968,8135,8242,8255,8235,8201,8155,8094,8016,7920,7813,7680,7525,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
LINTON 66/20KV,85,137,229,385,636,1028,1347,1742,2211,2745,3388,4070,4748,5367,5901,6328,6640,6863,7004,7095,7106,7089,7060,7020,6968,6901,6818,6726,6611,6478,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
LONGBENTON,125,203,343,585,979,1604,2127,2772,3539,4413,5466,6583,7693,8707,9581,10278,10789,11154,11385,11533,11552,11523,11476,11411,11327,11217,11082,10932,10747,10530,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
LOW SPENNYMOOR,76,128,225,398,691,1176,1606,2137,2769,3489,4356,5276,6190,7026,7746,8321,8740,9041,9230,9351,9366,9343,9305,9252,9184,9095,8986,8864,8714,8538,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
