Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,116,151,215,310,449,653,946,1358,1928,2385,2918,3536,4237,5015,5855,6842,7878,8938,9984,10894,11720,12443,13067,13577,13975,14070,14153,14228,14297,14361,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BENWELL,52,75,116,182,284,443,676,1005,1463,1831,2261,2758,3323,3950,4627,5422,6256,7111,7954,8687,9352,9935,10438,10849,11169,11246,11313,11373,11429,11480,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BILLINGHAM MARSH HOUSE,134,176,250,361,524,764,1107,1590,2260,2797,3423,4148,4971,5885,6872,8031,9247,10493,11721,12789,13759,14608,15341,15940,16407,16519,16617,16705,16785,16861,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BILLY MILL,71,98,147,223,338,514,771,1133,1636,2040,2512,3057,3677,4365,5108,5980,6896,7834,8758,9563,10293,10932,11484,11934,12286,12370,12444,12510,12571,12627,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/11KV,78,102,143,203,291,419,600,856,1209,1493,1824,2206,2641,3123,3644,4255,4897,5555,6203,6766,7278,7727,8113,8429,8676,8735,8787,8833,8876,8915,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/20KV,49,63,87,123,175,251,357,507,714,880,1073,1297,1551,1834,2138,2496,2872,3256,3635,3965,4265,4527,4753,4938,5083,5117,5147,5174,5199,5223,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BLAYDON BURN,129,162,221,306,424,592,825,1152,1603,1964,2386,2873,3426,4041,4704,5482,6300,7137,7962,8680,9332,9903,10395,10798,11112,11187,11253,11312,11366,11417,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BLUCHER 33/11KV,81,108,157,229,338,499,732,1060,1514,1879,2305,2797,3357,3978,4648,5435,6262,7108,7943,8669,9328,9905,10402,10809,11127,11203,11269,11329,11384,11435,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BOLDON DOWNHILL,85,111,156,222,318,458,658,938,1327,1638,2001,2421,2898,3428,4000,4671,5376,6098,6810,7429,7991,8484,8908,9255,9527,9591,9648,9699,9746,9789,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,42,53,73,101,142,200,280,394,550,676,822,991,1183,1397,1627,1897,2181,2472,2759,3008,3234,3432,3603,3743,3852,3878,3901,3922,3941,3958,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 33/11KV,79,105,150,218,319,468,682,984,1402,1738,2129,2582,3096,3667,4284,5007,5767,6546,7313,7980,8586,9117,9574,9949,10241,10310,10372,10427,10477,10524,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 66/11KV,50,68,99,147,220,329,487,711,1020,1268,1558,1894,2275,2698,3155,3691,4254,4831,5399,5894,6342,6736,7075,7352,7568,7620,7665,7706,7743,7778,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BRANCEPETH,204,260,360,505,711,1008,1424,2009,2819,3467,4223,5098,6091,7194,8384,9781,11249,12752,14233,15522,16692,17716,18600,19323,19887,20022,20140,20246,20344,20434,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BREAMISH STREET,40,52,73,103,147,212,303,431,608,750,916,1107,1325,1567,1828,2134,2456,2785,3110,3392,3649,3873,4067,4225,4349,4378,4404,4428,4449,4469,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
BRENDA TRADING,112,151,222,331,494,742,1100,1605,2305,2867,3524,4283,5146,6103,7137,8351,9626,10931,12218,13338,14354,15244,16011,16639,17129,17245,17348,17440,17525,17603,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
CAMPLESHON ROAD,159,199,269,370,511,708,981,1364,1892,2315,2808,3378,4026,4744,5520,6431,7388,8367,9333,10173,10935,11603,12179,12650,13018,13106,13183,13252,13316,13375,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
CARLEY HILL,144,184,255,358,505,718,1016,1435,2015,2479,3022,3648,4360,5150,6003,7005,8057,9134,10195,11119,11957,12691,13325,13843,14247,14343,14428,14504,14574,14639,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
CARLIN HOW T3 T4,70,101,156,243,378,587,893,1327,1928,2411,2977,3630,4372,5196,6086,7131,8228,9352,10459,11423,12297,13063,13724,14264,14685,14786,14874,14953,15026,15093,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
CARR HILL,121,163,236,348,516,767,1129,1640,2347,2915,3579,4346,5217,6185,7230,8456,9744,11063,12363,13494,14520,15419,16195,16829,17324,17442,17545,17639,17724,17803,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
CATTERICK CAMP,76,103,151,225,337,506,750,1095,1573,1957,2405,2924,3513,4167,4873,5702,6572,7464,8342,9107,9801,10409,10933,11361,11696,11775,11845,11908,11966,12020,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
CLOSE,18,26,39,60,92,141,212,313,453,565,697,849,1021,1213,1420,1663,1918,2180,2437,2661,2865,3043,3196,3322,3420,3443,3464,3482,3499,3515,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
CONEYTHORPE,91,116,161,226,320,454,643,908,1275,1569,1913,2309,2760,3260,3800,4434,5100,5782,6454,7039,7570,8035,8436,8764,9020,9081,9134,9183,9227,9268,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
CONSETT,153,202,289,421,615,904,1317,1900,2707,3355,4111,4986,5979,7082,8273,9670,11138,12641,14123,15412,16582,17607,18491,19214,19778,19912,20031,20137,20234,20325,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
CORPORATION STREET,10,16,27,45,74,120,188,285,420,529,656,803,970,1155,1355,1590,1836,2089,2338,2554,2751,2923,3072,3193,3288,3310,3330,3348,3364,3379,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
COWTON,10,13,19,28,41,60,88,127,181,224,274,333,399,473,553,646,744,844,943,1030,1108,1176,1235,1284,1321,1330,1338,1345,1352,1358,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T1 T3,39,52,76,111,163,241,353,512,731,907,1113,1351,1621,1921,2245,2625,3024,3433,3836,4187,4505,4784,5024,5221,5374,5410,5443,5472,5498,5523,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T2 T4,36,49,70,103,152,225,330,479,684,849,1042,1265,1518,1799,2102,2458,2832,3215,3593,3921,4219,4481,4706,4890,5034,5068,5098,5125,5150,5173,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLEY,35,45,63,88,125,179,254,360,507,624,761,920,1100,1300,1516,1769,2035,2308,2576,2810,3022,3208,3368,3499,3601,3625,3647,3666,3684,3700,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON 132/6KV,84,115,169,253,381,574,854,1250,1798,2239,2753,3348,4024,4775,5585,6536,7535,8558,9566,10443,11239,11937,12538,13030,13414,13505,13586,13658,13724,13785,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON 33/11KV,136,189,282,426,646,981,1469,2158,3113,3881,4778,5815,6992,8300,9713,11370,13111,14894,16651,18180,19568,20783,21832,22689,23358,23517,23657,23783,23898,24005,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON CENTRAL 33/11KV,64,88,129,193,290,436,649,949,1364,1698,2088,2539,3051,3620,4234,4955,5712,6487,7251,7916,8520,9048,9504,9877,10168,10237,10298,10353,10403,10449,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON EAST,121,162,234,344,508,754,1107,1606,2297,2851,3499,4248,5099,6043,7063,8260,9517,10805,12074,13178,14180,15058,15815,16434,16917,17032,17133,17224,17307,17385,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON WEST,148,213,331,515,802,1247,1901,2826,4109,5140,6346,7740,9323,11082,12981,15209,17550,19947,22309,24365,26231,27866,29275,30427,31326,31540,31729,31898,32053,32197,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
DENWICK,388,463,594,767,985,1253,1594,2067,2716,3228,3826,4516,5299,6168,7106,8207,9364,10549,11717,12731,13652,14460,15157,15728,16173,16279,16373,16457,16534,16606,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/11KV,56,73,102,146,209,302,433,618,874,1079,1318,1595,1909,2259,2635,3078,3542,4018,4487,4895,5266,5590,5870,6099,6277,6320,6357,6391,6422,6450,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/20KV,119,154,215,305,434,623,890,1266,1786,2202,2688,3251,3889,4598,5363,6262,7205,8172,9124,9953,10705,11363,11932,12396,12759,12845,12921,12990,13052,13111,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
DURHAM EAST,50,63,86,119,166,232,324,452,630,772,938,1130,1348,1590,1851,2158,2480,2810,3135,3418,3674,3899,4093,4252,4375,4405,4431,4454,4476,4495,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
EASTFIELD,188,230,304,408,546,733,985,1337,1822,2209,2659,3181,3772,4429,5138,5970,6845,7740,8622,9389,10086,10696,11223,11654,11990,12070,12141,12204,12262,12316,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
EASTGATE CEMENT,27,35,49,71,102,148,214,306,434,537,657,796,953,1128,1317,1539,1772,2010,2245,2450,2635,2798,2938,3053,3142,3164,3182,3199,3215,3229,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
EDUCATIONAL PRECINCT,64,80,110,152,212,297,414,580,808,991,1205,1452,1732,2043,2379,2773,3187,3611,4029,4392,4722,5011,5261,5465,5624,5662,5695,5725,5753,5778,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
ELVINGTON,48,58,77,104,139,186,250,339,462,559,673,805,955,1121,1300,1511,1732,1959,2182,2376,2552,2707,2840,2949,3034,3054,3072,3088,3103,3116,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
FARADAY STREET,74,105,161,248,381,588,890,1318,1910,2387,2943,3587,4319,5131,6007,7037,8117,9224,10315,11265,12126,12881,13532,14064,14479,14578,14665,14743,14815,14881,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
FAWDON T1 & SEATON BURN T1,186,233,317,437,605,841,1168,1628,2264,2771,3364,4049,4827,5691,6624,7718,8868,10045,11206,12215,13131,13934,14627,15193,15635,15740,15833,15916,15993,16064,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
FISHBURN,110,148,217,323,481,720,1065,1553,2229,2772,3406,4139,4971,5896,6894,8065,9296,10556,11798,12878,13859,14718,15459,16065,16538,16650,16749,16838,16920,16996,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
FLATWORTH CENTRAL,36,51,78,120,184,283,428,633,917,1145,1412,1720,2070,2459,2879,3372,3890,4420,4943,5397,5810,6172,6483,6738,6937,6984,7026,7064,7098,7130,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
FOSS ISLANDS,275,332,432,568,743,971,1268,1683,2253,2706,3234,3844,4536,5305,6134,7108,8131,9178,10211,11108,11923,12637,13253,13758,14151,14245,14328,14402,14470,14534,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
FOSSWAY 33/11KV,102,134,191,276,401,586,850,1222,1737,2150,2632,3190,3823,4527,5286,6177,7113,8072,9017,9839,10585,11239,11802,12263,12623,12709,12784,12852,12914,12971,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
FOURSTONES 20KV,122,154,211,293,409,574,803,1127,1573,1930,2347,2830,3377,3985,4641,5411,6220,7048,7865,8575,9220,9785,10272,10670,10981,11055,11120,11179,11233,11283,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
FYLANDS BRIDGE,108,146,213,314,467,698,1030,1499,2149,2671,3280,3985,4786,5675,6634,7761,8944,10156,11350,12389,13332,14158,14871,15453,15908,16016,16112,16197,16275,16348,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
GALE LANE,135,172,239,336,474,673,954,1348,1894,2331,2841,3430,4100,4843,5645,6587,7577,8590,9589,10457,11246,11937,12532,13020,13400,13490,13570,13642,13708,13769,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
GARWOOD STREET,87,115,165,239,348,510,742,1069,1522,1886,2310,2801,3358,3976,4644,5429,6252,7095,7927,8650,9306,9881,10377,10783,11099,11174,11241,11300,11355,11406,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
GATESHEAD CENTRAL,38,50,70,102,148,216,312,449,638,790,967,1172,1404,1663,1941,2269,2612,2964,3311,3613,3887,4127,4334,4504,4636,4667,4695,4720,4742,4764,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
GATESHEAD EAST,4,6,8,12,19,28,42,61,88,110,135,164,197,234,273,320,369,419,468,511,550,584,614,638,657,661,665,669,672,675,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
GOSFORTH 33/11KV,62,77,103,140,190,260,356,489,674,821,993,1192,1418,1668,1939,2256,2590,2931,3268,3560,3826,4059,4260,4424,4552,4583,4609,4634,4656,4676,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
GRANGETOWN,52,79,127,205,327,521,806,1211,1772,2224,2752,3363,4057,4827,5659,6636,7661,8711,9746,10647,11465,12181,12798,13303,13697,13791,13873,13948,14015,14078,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
GREATHAM,9,12,18,27,40,60,89,130,186,231,284,346,415,492,576,674,777,882,986,1076,1158,1230,1292,1342,1382,1391,1399,1407,1414,1420,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T1 T2,109,149,221,332,500,757,1128,1654,2382,2966,3649,4440,5337,6333,7409,8671,9997,11355,12694,13859,14916,15842,16640,17293,17803,17924,18031,18127,18214,18296,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HARLOW GREEN,121,159,226,327,476,696,1011,1455,2070,2562,3138,3803,4559,5398,6304,7367,8484,9628,10755,11736,12626,13406,14079,14629,15058,15160,15250,15331,15405,15474,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HARMIRE BRIDGE,112,140,190,260,357,493,679,942,1304,1593,1931,2322,2765,3257,3788,4412,5066,5737,6398,6973,7495,7953,8347,8670,8922,8981,9034,9082,9125,9166,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HARRATON,84,109,152,215,307,441,629,895,1263,1558,1902,2299,2751,3252,3794,4429,5097,5780,6454,7040,7572,8038,8440,8769,9025,9086,9140,9189,9233,9274,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HARROGATE 132/11KV,232,299,418,593,847,1215,1737,2471,3486,4300,5249,6348,7595,8980,10475,12229,14073,15960,17821,19439,20908,22195,23305,24212,24921,25089,25238,25372,25494,25607,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HARROGATE WEST,80,99,134,183,250,344,474,655,906,1105,1339,1609,1915,2255,2622,3053,3505,3969,4426,4823,5184,5500,5772,5995,6169,6211,6247,6280,6310,6338,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HARTMOOR 66/20KV,148,196,280,406,592,868,1264,1822,2594,3214,3937,4774,5724,6779,7918,9255,10659,12097,13514,14748,15867,16847,17693,18384,18924,19052,19166,19267,19360,19447,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HAWTHORN PIT,196,252,352,498,709,1015,1448,2057,2899,3573,4361,5272,6306,7455,8695,10150,11679,13244,14787,16129,17347,18414,19335,20088,20675,20815,20938,21049,21150,21245,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HAXBY ROAD T2 T3,136,173,240,336,474,671,949,1340,1879,2312,2816,3400,4062,4797,5591,6523,7502,8505,9493,10352,11132,11816,12405,12888,13264,13353,13432,13503,13568,13629,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HEBBURN,20,27,38,55,80,118,171,247,351,435,533,646,775,918,1072,1253,1443,1638,1830,1997,2148,2281,2396,2489,2562,2580,2595,2609,2621,2633,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HEBBURN WEST,7,9,13,18,27,39,57,82,117,145,177,215,258,305,357,417,480,545,609,664,715,759,797,828,852,858,863,868,872,876,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HEDWORTH,90,115,160,226,321,458,651,923,1299,1600,1951,2358,2820,3332,3886,4535,5217,5916,6605,7204,7747,8224,8634,8970,9233,9295,9350,9400,9445,9487,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HEIGHINGTON,1,1,1,2,3,4,6,9,13,16,20,24,29,34,40,47,54,61,68,75,80,85,90,93,96,97,97,98,98,99,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HEXHAM,85,108,149,207,291,411,578,813,1139,1399,1703,2054,2453,2896,3374,3936,4525,5129,5724,6242,6712,7124,7479,7769,7996,8050,8097,8140,8179,8215,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HIGH BARMSTON,93,119,165,232,329,468,664,941,1323,1629,1986,2399,2868,3389,3951,4611,5304,6014,6714,7322,7875,8359,8776,9118,9384,9448,9504,9554,9600,9642,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HIGH FLATTS,151,194,270,382,542,775,1103,1564,2202,2713,3310,4000,4783,5653,6592,7695,8852,10038,11207,12223,13146,13954,14652,15222,15667,15773,15866,15950,16027,16098,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HOUGHTON,132,169,234,329,466,663,940,1331,1870,2302,2807,3390,4052,4787,5581,6513,7492,8494,9482,10341,11121,11804,12394,12876,13252,13341,13420,13491,13556,13616,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HOWDON,22,31,46,70,106,162,243,358,517,645,795,968,1164,1382,1617,1894,2184,2481,2774,3029,3260,3463,3637,3780,3892,3918,3942,3963,3982,4000,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HUNTINGTON NEW LANE,100,131,185,264,381,552,795,1137,1612,1991,2435,2948,3531,4178,4876,5696,6558,7439,8309,9065,9751,10352,10871,11295,11626,11705,11774,11836,11894,11947,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
HUSTHWAITE 33/11KV,117,147,199,273,377,522,722,1003,1392,1702,2064,2483,2959,3487,4056,4725,5428,6147,6857,7473,8033,8524,8947,9293,9564,9628,9684,9735,9782,9826,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
JARROW,25,33,46,66,95,137,197,281,397,491,600,726,869,1028,1200,1401,1613,1829,2043,2229,2397,2545,2672,2777,2858,2877,2894,2910,2924,2937,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
KENTON,112,140,190,261,361,501,695,968,1344,1645,1996,2402,2863,3375,3927,4575,5257,5954,6641,7239,7782,8258,8668,9003,9265,9327,9382,9432,9477,9519,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
KIELDER,7,8,12,16,22,31,44,62,86,106,128,155,185,218,254,296,340,385,430,469,504,535,561,583,600,604,608,611,614,617,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
KILLINGWORTH,75,99,143,208,304,447,653,943,1344,1666,2042,2477,2970,3519,4111,4806,5535,6283,7020,7660,8242,8752,9191,9551,9831,9898,9957,10009,10058,10103,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
KIRBYMOORSIDE,67,88,126,182,264,386,561,807,1147,1420,1738,2107,2525,2990,3492,4081,4699,5332,5957,6500,6993,7425,7797,8102,8340,8396,8446,8491,8532,8570,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
LINTON 66/20KV,85,107,145,200,276,383,532,740,1028,1258,1526,1836,2188,2579,3002,3497,4018,4551,5076,5533,5948,6311,6624,6881,7081,7129,7171,7208,7243,7275,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
LONGBENTON,125,159,218,304,425,598,840,1181,1651,2027,2466,2974,3550,4190,4881,5692,6544,7416,8276,9024,9703,10298,10811,11231,11558,11636,11705,11766,11823,11876,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
LOW SPENNYMOOR,76,100,143,207,300,439,636,915,1301,1611,1973,2391,2865,3393,3962,4630,5331,6050,6758,7374,7934,8424,8846,9192,9461,9526,9582,9633,9679,9723,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
LYNEMOUTH,16,21,30,42,61,88,126,180,254,314,384,464,556,658,767,896,1031,1170,1307,1425,1533,1628,1709,1776,1828,1840,1851,1861,1870,1878,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
MADDISON STREET,151,201,289,423,622,920,1347,1949,2784,3453,4235,5140,6167,7307,8539,9984,11502,13056,14588,15922,17131,18191,19105,19853,20436,20575,20697,20807,20908,21001,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
MALLEABLE,47,66,99,152,233,358,541,799,1157,1444,1780,2169,2610,3100,3630,4251,4903,5571,6230,6803,7323,7778,8171,8492,8743,8802,8855,8902,8945,8986,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
MALTON,186,235,321,446,622,872,1221,1711,2388,2929,3562,4293,5122,6044,7039,8206,9433,10689,11927,13003,13981,14837,15576,16180,16652,16764,16863,16952,17033,17109,NPgN,Primary,NG FES - Falling Short (EE CF),Number of electric cars and vans (hybrid and full electric)
