Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BILLINGHAM MARSH HOUSE,134,223,395,694,1203,2051,2817,3832,5076,6541,8163,9832,11444,12866,14000,14837,15398,15752,15906,15814,15671,15473,15223,14902,14515,14063,13541,12942,12258,11484,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BILLY MILL,71,125,233,428,777,1381,1957,2720,3656,4759,5980,7237,8453,9524,10378,11008,11430,11697,11812,11744,11638,11491,11306,11067,10779,10444,10056,9611,9104,8528,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/11KV,78,129,225,390,668,1124,1529,2065,2721,3495,4350,5231,6082,6832,7430,7872,8168,8355,8436,8387,8312,8207,8074,7904,7698,7459,7182,6864,6502,6091,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/20KV,49,80,138,237,403,673,910,1224,1608,2061,2561,3076,3574,4013,4363,4621,4795,4904,4951,4923,4878,4817,4739,4639,4518,4378,4215,4029,3816,3575,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BLAYDON BURN,129,206,350,588,975,1589,2105,2788,3625,4610,5699,6820,7902,8857,9618,10181,10558,10796,10899,10836,10738,10603,10432,10212,9946,9637,9279,8868,8400,7869,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BLUCHER 33/11KV,81,138,248,441,776,1341,1861,2550,3396,4391,5493,6627,7723,8690,9460,10029,10410,10651,10755,10693,10596,10463,10294,10076,9814,9509,9156,8751,8289,7765,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BOLDON DOWNHILL,85,141,246,426,731,1231,1675,2263,2985,3834,4774,5741,6675,7499,8156,8641,8967,9172,9261,9207,9124,9009,8863,8676,8451,8188,7884,7535,7137,6686,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,42,67,115,195,326,536,715,952,1243,1585,1963,2352,2728,3060,3324,3520,3651,3733,3769,3747,3714,3667,3607,3531,3440,3333,3209,3067,2905,2721,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 33/11KV,79,133,238,420,733,1258,1736,2370,3147,4063,5076,6118,7126,8014,8723,9246,9596,9817,9913,9856,9767,9644,9488,9288,9046,8765,8439,8066,7640,7157,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 66/11KV,50,86,157,283,505,884,1238,1708,2283,2962,3712,4485,5232,5890,6415,6803,7063,7226,7298,7255,7190,7099,6984,6837,6659,6452,6213,5938,5624,5269,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BRANCEPETH,204,331,569,970,1634,2705,3631,4856,6358,8126,10082,12094,14038,15752,17119,18129,18806,19233,19419,19306,19132,18891,18586,18193,17720,17169,16532,15800,14966,14020,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BREAMISH STREET,40,66,115,198,339,568,771,1039,1368,1756,2185,2626,3052,3428,3728,3949,4097,4191,4232,4207,4169,4116,4050,3965,3861,3741,3602,3443,3261,3055,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BRENDA TRADING,112,192,352,636,1136,1992,2794,3856,5160,6695,8394,10144,11834,13325,14513,15391,15979,16349,16510,16415,16266,16061,15802,15468,15066,14598,14056,13434,12724,11920,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CAMPLESHON ROAD,159,252,426,712,1174,1901,2505,3304,4283,5436,6711,8021,9288,10404,11295,11953,12395,12673,12794,12720,12605,12446,12245,11987,11675,11312,10892,10410,9860,9237,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CARLEY HILL,144,234,403,688,1162,1927,2590,3468,4544,5811,7213,8655,10048,11276,12256,12980,13465,13771,13904,13824,13699,13526,13308,13027,12688,12293,11837,11313,10716,10038,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CARLIN HOW T3 T4,70,129,247,467,868,1575,2264,3178,4300,5621,7083,8590,10046,11329,12352,13107,13613,13932,14071,13989,13863,13688,13467,13183,12840,12441,11979,11449,10844,10159,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CARR HILL,121,207,374,670,1185,2059,2870,3943,5260,6811,8527,10295,12003,13508,14709,15595,16189,16564,16727,16630,16480,16272,16009,15671,15264,14789,14240,13610,12891,12076,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CATTERICK CAMP,76,131,239,433,774,1358,1906,2631,3521,4570,5730,6925,8079,9097,9909,10508,10909,11162,11272,11207,11106,10966,10789,10561,10286,9966,9596,9172,8687,8138,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CLOSE,18,33,62,115,211,378,538,751,1011,1319,1659,2009,2348,2646,2884,3060,3177,3252,3284,3265,3235,3195,3143,3077,2997,2903,2796,2672,2531,2371,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CONEYTHORPE,91,148,255,435,734,1218,1638,2194,2875,3678,4565,5478,6360,7138,7758,8217,8524,8718,8802,8751,8672,8562,8424,8246,8032,7782,7493,7162,6783,6355,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CONSETT,153,257,458,809,1413,2426,3350,4575,6076,7844,9800,11814,13760,15476,16844,17855,18532,18959,19144,19033,18862,18624,18323,17936,17470,16926,16298,15577,14754,13821,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CORPORATION STREET,10,20,43,86,169,322,476,682,934,1231,1559,1898,2226,2514,2744,2914,3028,3099,3130,3112,3084,3045,2996,2933,2857,2768,2665,2547,2413,2260,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
COWTON,10,17,30,54,94,162,223,305,405,524,654,789,919,1034,1125,1193,1238,1266,1279,1271,1260,1244,1224,1198,1167,1131,1089,1040,985,923,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T1 T3,39,67,120,213,375,647,899,1232,1640,2121,2653,3201,3730,4197,4569,4844,5028,5144,5194,5164,5118,5053,4971,4866,4740,4592,4422,4226,4003,3750,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T2 T4,36,62,111,198,349,605,840,1152,1534,1985,2483,2996,3492,3930,4278,4536,4708,4817,4864,4836,4792,4732,4655,4557,4439,4301,4141,3958,3749,3512,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLEY,35,57,99,170,288,480,648,870,1142,1463,1817,2182,2534,2845,3093,3276,3399,3476,3510,3490,3458,3414,3359,3288,3203,3103,2988,2856,2705,2534,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON 132/6KV,84,146,268,487,875,1541,2169,3002,4023,5226,6557,7928,9253,10422,11353,12040,12501,12791,12917,12843,12727,12566,12363,12102,11788,11421,10997,10510,9955,9326,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON 33/11KV,136,240,446,819,1484,2634,3729,5180,6959,9056,11376,13766,16076,18112,19735,20933,21736,22242,22462,22332,22130,21851,21498,21044,20497,19860,19122,18276,17311,16217,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON CENTRAL 33/11KV,64,111,204,371,666,1171,1648,2279,3053,3964,4973,6012,7017,7902,8608,9129,9478,9698,9794,9737,9649,9527,9373,9176,8937,8659,8338,7969,7548,7071,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON EAST,121,206,370,662,1168,2024,2815,3863,5149,6663,8338,10064,11731,13201,14373,15238,15818,16183,16342,16247,16101,15898,15641,15311,14913,14449,13912,13297,12595,11798,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON WEST,148,271,522,990,1842,3348,4819,6769,9161,11980,15099,18314,21420,24159,26342,27953,29032,29712,30008,29834,29565,29192,28721,28114,27384,26532,25547,24416,23127,21665,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DENWICK,388,588,940,1475,2263,3365,4102,5072,6259,7655,9196,10774,12299,13643,14718,15514,16049,16386,16532,16436,16288,16082,15823,15489,15086,14617,14074,13451,12741,11936,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/11KV,56,92,162,280,480,810,1103,1490,1965,2525,3144,3782,4397,4940,5373,5693,5908,6043,6101,6066,6011,5935,5840,5716,5568,5394,5194,4964,4702,4405,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/20KV,119,195,339,585,998,1673,2268,3055,4020,5157,6414,7708,8959,10061,10940,11590,12025,12299,12419,12347,12235,12081,11886,11635,11332,10980,10572,10104,9571,8966,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DURHAM EAST,50,80,136,230,382,623,826,1095,1424,1812,2242,2683,3109,3485,3785,4007,4155,4249,4290,4265,4226,4173,4106,4019,3915,3793,3652,3490,3306,3097,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
EASTFIELD,188,292,481,784,1256,1968,2522,3253,4148,5202,6367,7563,8719,9738,10552,11153,11557,11812,11922,11853,11746,11598,11410,11169,10879,10541,10149,9700,9188,8607,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
EASTGATE CEMENT,27,44,78,136,234,397,544,738,976,1257,1567,1887,2195,2467,2684,2845,2952,3020,3049,3032,3004,2966,2918,2857,2782,2696,2596,2481,2350,2201,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
EDUCATIONAL PRECINCT,64,102,174,293,487,796,1058,1403,1827,2326,2878,3445,3993,4477,4862,5147,5338,5459,5511,5479,5430,5361,5275,5163,5029,4873,4692,4484,4247,3979,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
ELVINGTON,48,74,122,199,319,499,639,824,1051,1317,1612,1915,2207,2465,2671,2823,2925,2990,3017,3000,2973,2935,2888,2827,2754,2668,2569,2455,2325,2178,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FARADAY STREET,74,134,254,476,877,1579,2258,3159,4264,5565,7006,8490,9924,11189,12197,12941,13439,13753,13890,13809,13685,13512,13294,13013,12675,12281,11825,11301,10705,10028,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FAWDON T1 & SEATON BURN T1,186,296,501,840,1390,2258,2984,3944,5120,6506,8038,9613,11135,12477,13548,14339,14870,15205,15350,15261,15123,14932,14691,14381,14007,13571,13068,12489,11830,11082,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FISHBURN,110,189,344,620,1105,1933,2707,3733,4991,6473,8113,9802,11434,12872,14019,14866,15434,15792,15947,15855,15712,15513,15263,14941,14552,14100,13576,12975,12290,11513,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FLATWORTH CENTRAL,36,65,123,230,423,760,1086,1517,2046,2670,3360,4071,4758,5363,5846,6203,6441,6592,6657,6619,6559,6476,6372,6237,6075,5886,5667,5417,5131,4806,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FOSS ISLANDS,275,422,684,1091,1709,2606,3255,4111,5160,6394,7757,9154,10505,11695,12647,13351,13823,14121,14250,14168,14040,13863,13639,13351,13004,12599,12132,11595,10982,10288,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FOSSWAY 33/11KV,102,171,302,531,922,1574,2163,2944,3901,5029,6276,7560,8801,9895,10768,11412,11844,12116,12234,12163,12054,11902,11709,11462,11164,10817,10415,9954,9429,8833,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FOURSTONES 20KV,122,195,333,563,939,1540,2051,2726,3554,4528,5606,6715,7786,8731,9484,10041,10414,10650,10752,10690,10593,10459,10291,10073,9811,9506,9153,8748,8286,7762,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FYLANDS BRIDGE,108,185,336,605,1074,1873,2617,3604,4814,6238,7815,9439,11008,12392,13495,14309,14855,15199,15348,15259,15122,14931,14690,14380,14006,13570,13066,12488,11829,11081,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GALE LANE,135,219,377,645,1089,1808,2432,3258,4270,5462,6781,8137,9448,10603,11525,12206,12662,12950,13075,12999,12882,12719,12514,12250,11931,11560,11131,10638,10077,9440,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GARWOOD STREET,87,146,260,459,800,1369,1888,2575,3417,4409,5507,6636,7728,8691,9458,10025,10405,10644,10749,10686,10590,10456,10287,10070,9808,9503,9150,8746,8284,7760,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GATESHEAD CENTRAL,38,63,111,196,339,579,795,1082,1433,1848,2306,2777,3233,3635,3955,4192,4350,4450,4493,4467,4427,4371,4301,4210,4100,3973,3825,3656,3463,3244,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GATESHEAD EAST,4,7,13,24,43,75,106,147,197,256,321,388,453,510,556,589,612,626,632,629,623,615,605,592,577,559,538,514,487,456,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GOSFORTH 33/11KV,62,98,163,269,438,699,909,1188,1529,1931,2376,2832,3273,3662,3973,4202,4356,4453,4495,4469,4429,4373,4302,4211,4102,3974,3827,3657,3464,3245,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GRANGETOWN,52,100,201,394,752,1398,2042,2896,3944,5178,6545,7954,9316,10516,11472,12178,12651,12949,13079,13003,12886,12723,12518,12253,11935,11563,11134,10641,10079,9442,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GREATHAM,9,16,29,52,92,161,226,312,417,540,678,819,955,1075,1171,1242,1289,1319,1332,1324,1312,1296,1275,1248,1216,1178,1134,1084,1027,962,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T1 T2,109,189,350,639,1150,2031,2866,3971,5326,6924,8691,10511,12271,13821,15058,15971,16582,16968,17135,17036,16882,16669,16400,16054,15637,15150,14588,13942,13206,12371,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HARLOW GREEN,121,202,358,630,1094,1870,2573,3505,4647,5992,7481,9013,10494,11799,12840,13609,14124,14449,14590,14505,14374,14193,13964,13669,13314,12899,12421,11871,11244,10533,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HARMIRE BRIDGE,112,178,300,499,820,1322,1736,2283,2954,3743,4616,5513,6380,7144,7754,8205,8507,8698,8780,8730,8651,8542,8404,8226,8012,7763,7475,7144,6767,6339,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HARRATON,84,138,240,414,706,1183,1604,2161,2844,3648,4537,5452,6337,7117,7739,8198,8506,8700,8784,8733,8655,8545,8407,8230,8016,7767,7478,7147,6770,6342,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HARROGATE 132/11KV,232,380,661,1141,1946,3263,4425,5963,7848,10069,12525,15052,17495,19648,21365,22634,23484,24020,24253,24113,23895,23593,23213,22722,22132,21443,20647,19733,18691,17510,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HARROGATE WEST,80,126,212,351,576,925,1211,1589,2052,2598,3201,3821,4419,4947,5369,5680,5889,6021,6078,6043,5988,5913,5817,5695,5547,5374,5174,4945,4684,4388,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HARTMOOR 66/20KV,148,248,442,780,1361,2331,3216,4387,5823,7514,9386,11312,13174,14815,16124,17090,17738,18146,18324,18218,18053,17825,17538,17167,16721,16201,15599,14909,14122,13229,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HAWTHORN PIT,196,320,556,957,1629,2725,3689,4965,6528,8370,10407,12503,14528,16314,17738,18790,19495,19940,20133,20016,19836,19585,19269,18862,18372,17800,17140,16381,15516,14535,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HAXBY ROAD T2 T3,136,220,379,646,1089,1803,2420,3237,4239,5418,6723,8065,9361,10504,11416,12090,12542,12827,12950,12875,12759,12598,12395,12133,11818,11450,11025,10537,9981,9350,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HEBBURN,20,34,60,106,184,316,436,594,789,1018,1271,1532,1784,2006,2183,2314,2402,2457,2481,2467,2445,2414,2375,2325,2264,2194,2112,2019,1912,1791,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HEBBURN WEST,7,11,20,35,61,105,145,198,262,339,423,510,593,667,726,770,799,817,825,821,813,803,790,773,753,730,703,672,636,596,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HEDWORTH,90,146,253,434,737,1229,1659,2228,2926,3748,4657,5592,6496,7293,7929,8398,8713,8912,8998,8946,8865,8753,8612,8430,8211,7955,7660,7321,6934,6496,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HEIGHINGTON,1,1,2,4,7,11,16,22,29,38,47,57,66,75,81,86,90,92,93,92,91,90,89,87,85,82,79,75,71,67,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HEXHAM,85,137,235,399,669,1102,1474,1967,2570,3280,4066,4874,5655,6343,6893,7299,7571,7742,7817,7771,7701,7604,7481,7323,7133,6911,6655,6360,6024,5643,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HIGH BARMSTON,93,151,260,446,755,1256,1694,2272,2981,3816,4740,5690,6609,7418,8064,8541,8861,9063,9150,9097,9015,8901,8758,8573,8350,8090,7790,7445,7052,6606,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HIGH FLATTS,151,247,427,734,1247,2080,2810,3777,4961,6356,7899,9486,11020,12373,13451,14248,14782,15119,15265,15177,15040,14850,14610,14302,13930,13497,12996,12421,11765,11021,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HOUGHTON,132,215,370,633,1071,1780,2398,3214,4216,5395,6699,8041,9337,10480,11392,12066,12517,12802,12925,12851,12735,12574,12371,12110,11795,11428,11004,10517,9961,9332,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HOWDON,22,39,73,134,244,435,618,859,1156,1505,1892,2291,2676,3015,3285,3485,3619,3703,3740,3718,3685,3638,3580,3504,3413,3307,3184,3043,2882,2700,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HUNTINGTON NEW LANE,100,166,292,508,875,1481,2024,2742,3623,4660,5808,6989,8131,9137,9939,10532,10929,11180,11288,11223,11122,10981,10804,10576,10301,9981,9610,9185,8700,8150,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HUSTHWAITE 33/11KV,117,187,314,525,866,1401,1844,2431,3150,3997,4933,5896,6826,7646,8300,8784,9108,9313,9401,9347,9263,9146,8998,8808,8579,8312,8004,7649,7246,6788,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
JARROW,25,42,73,127,218,367,501,677,893,1148,1430,1721,2001,2248,2445,2591,2689,2750,2777,2761,2736,2701,2658,2602,2534,2455,2364,2259,2140,2005,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
KENTON,112,178,300,502,830,1346,1776,2345,3042,3862,4770,5703,6605,7400,8034,8503,8817,9015,9101,9048,8967,8854,8711,8527,8305,8047,7748,7405,7014,6571,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
KIELDER,7,11,18,31,52,84,112,149,194,248,307,367,426,477,518,549,569,582,588,584,579,572,563,551,536,520,500,478,453,424,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
KILLINGWORTH,75,126,225,399,698,1201,1660,2269,3015,3894,4867,5868,6836,7689,8369,8872,9208,9420,9513,9458,9372,9254,9105,8912,8681,8411,8098,7740,7331,6868,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
KIRBYMOORSIDE,67,112,199,350,608,1037,1427,1943,2575,3320,4145,4993,5813,6536,7112,7538,7823,8003,8081,8035,7962,7862,7735,7571,7375,7145,6880,6575,6228,5834,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
LINTON 66/20KV,85,136,230,384,635,1030,1358,1793,2326,2953,3646,4359,5049,5656,6141,6499,6739,6891,6956,6916,6854,6767,6658,6517,6348,6150,5922,5660,5361,5022,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
LONGBENTON,125,202,345,584,978,1607,2144,2856,3727,4754,5889,7056,8185,9179,9973,10559,10952,11200,11308,11242,11141,11000,10823,10594,10319,9998,9626,9200,8715,8164,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
LOW SPENNYMOOR,76,128,226,397,690,1178,1620,2205,2923,3768,4703,5666,6596,7416,8070,8553,8876,9080,9169,9116,9034,8920,8776,8590,8367,8107,7806,7460,7066,6620,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
LYNEMOUTH,16,27,47,82,140,236,321,434,572,735,915,1101,1280,1438,1564,1658,1720,1759,1776,1766,1750,1728,1700,1664,1621,1571,1512,1445,1369,1283,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
