Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,116,154,225,331,492,736,1096,1619,2364,3002,3793,4726,5798,6977,8160,9351,10477,11485,12324,12993,13508,13869,13972,13898,13787,13624,13406,13202,12983,12736,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BENWELL,52,76,122,194,311,498,786,1205,1803,2317,2954,3706,4569,5520,6474,7434,8341,9154,9829,10368,10782,11073,11156,11097,11008,10878,10704,10541,10366,10169,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BILLINGHAM MARSH HOUSE,134,179,261,386,574,860,1283,1897,2772,3521,4450,5546,6804,8189,9579,10977,12299,13483,14469,15254,15859,16282,16404,16317,16186,15995,15739,15499,15242,14953,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BILLY MILL,71,100,154,238,371,579,895,1356,2013,2577,3276,4101,5049,6091,7138,8191,9186,10078,10819,11410,11865,12184,12275,12210,12112,11969,11778,11598,11406,11189,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/11KV,78,103,149,217,319,471,695,1020,1482,1877,2368,2946,3610,4341,5074,5812,6510,7135,7655,8069,8388,8612,8676,8630,8561,8460,8325,8198,8062,7909,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/20KV,49,64,91,132,192,282,413,603,874,1105,1392,1731,2119,2547,2976,3408,3816,4181,4486,4728,4915,5046,5083,5057,5016,4957,4877,4803,4723,4634,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BLAYDON BURN,129,165,231,327,465,666,953,1368,1958,2462,3086,3822,4668,5599,6532,7472,8360,9156,9818,10346,10753,11038,11120,11061,10972,10843,10669,10507,10333,10136,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BLUCHER 33/11KV,81,110,164,245,370,562,849,1266,1860,2369,3000,3744,4599,5540,6485,7435,8333,9138,9807,10341,10752,11040,11122,11063,10974,10845,10671,10508,10334,10138,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BOLDON DOWNHILL,85,113,162,237,348,516,762,1118,1625,2060,2598,3233,3963,4765,5571,6381,7147,7834,8405,8860,9210,9456,9526,9476,9400,9289,9140,9001,8852,8684,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,42,54,76,108,156,225,324,468,673,848,1065,1320,1614,1937,2261,2587,2896,3172,3402,3586,3727,3826,3854,3834,3803,3758,3698,3642,3581,3513,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 33/11KV,79,107,157,233,350,527,791,1175,1721,2189,2769,3454,4240,5105,5973,6847,7673,8413,9028,9519,9897,10161,10237,10183,10101,9982,9822,9673,9512,9332,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 66/11KV,50,69,104,158,241,371,566,849,1254,1600,2030,2537,3120,3761,4404,5052,5664,6212,6668,7031,7311,7507,7563,7523,7463,7375,7257,7146,7028,6894,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BRANCEPETH,204,265,376,539,780,1134,1647,2390,3448,4352,5473,6795,8313,9984,11660,13346,14941,16370,17559,18506,19236,19748,19894,19789,19630,19399,19088,18797,18485,18134,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BREAMISH STREET,40,53,76,110,161,238,350,513,745,943,1188,1478,1811,2177,2544,2914,3264,3577,3837,4045,4205,4317,4349,4326,4292,4241,4173,4109,4041,3964,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
BRENDA TRADING,112,154,232,354,542,835,1276,1918,2834,3619,4592,5740,7058,8510,9966,11432,12817,14058,15090,15913,16546,16990,17117,17026,16890,16691,16423,16173,15905,15603,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CAMPLESHON ROAD,159,202,281,395,560,797,1133,1619,2309,2899,3630,4491,5481,6570,7662,8761,9800,10731,11507,12124,12600,12934,13030,12961,12857,12705,12502,12311,12107,11877,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CARLEY HILL,144,187,266,383,554,808,1175,1708,2465,3113,3917,4864,5952,7149,8350,9559,10702,11726,12578,13257,13780,14146,14251,14176,14062,13896,13674,13465,13242,12991,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CARLIN HOW T3 T4,70,103,163,260,414,660,1038,1590,2376,3051,3889,4877,6012,7261,8514,9776,10969,12036,12925,13632,14177,14559,14668,14590,14473,14303,14074,13859,13629,13371,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CARR HILL,121,166,247,372,565,863,1309,1959,2884,3677,4660,5820,7152,8618,10090,11570,12970,14223,15266,16097,16737,17186,17314,17222,17084,16883,16612,16359,16088,15783,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CATTERICK CAMP,76,105,158,241,369,569,871,1309,1934,2470,3135,3919,4819,5810,6804,7805,8751,9599,10304,10865,11298,11601,11687,11626,11532,11396,11214,11043,10860,10654,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CLOSE,18,26,41,64,101,158,246,375,558,715,910,1139,1403,1694,1985,2279,2556,2805,3011,3176,3303,3391,3417,3399,3371,3332,3278,3228,3175,3114,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CONEYTHORPE,91,118,168,242,350,511,743,1081,1560,1971,2479,3079,3768,4526,5286,6051,6775,7423,7963,8393,8724,8956,9022,8975,8903,8798,8657,8525,8383,8224,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CONSETT,153,206,302,450,674,1017,1527,2267,3323,4227,5348,6670,8188,9859,11536,13224,14819,16248,17437,18384,19114,19625,19771,19667,19509,19279,18970,18681,18371,18022,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CORPORATION STREET,10,16,28,48,81,135,219,343,519,671,859,1082,1337,1617,1899,2183,2451,2691,2891,3049,3172,3258,3282,3265,3239,3200,3149,3101,3050,2992,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
COWTON,10,14,20,30,45,68,102,151,222,282,357,445,547,659,771,883,990,1085,1165,1228,1277,1311,1321,1314,1303,1288,1267,1248,1227,1204,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T1 T3,39,53,79,118,179,271,410,611,898,1144,1449,1808,2221,2676,3132,3591,4025,4413,4737,4994,5193,5332,5371,5343,5300,5238,5154,5075,4991,4896,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T2 T4,36,50,73,110,167,254,383,572,840,1071,1356,1693,2080,2506,2933,3363,3769,4134,4436,4678,4864,4994,5031,5004,4964,4906,4827,4754,4675,4586,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLEY,35,46,65,94,137,201,294,429,620,784,987,1227,1502,1805,2109,2415,2704,2963,3178,3350,3482,3575,3602,3583,3554,3512,3456,3403,3347,3283,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON 132/6KV,84,117,177,271,417,646,992,1495,2211,2827,3589,4489,5522,6659,7800,8949,10034,11007,11815,12460,12956,13304,13403,13332,13226,13070,12860,12664,12454,12218,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON 33/11KV,136,192,295,455,708,1104,1706,2582,3831,4903,6232,7800,9600,11582,13572,15573,17466,19160,20570,21693,22558,23164,23337,23213,23027,22756,22391,22050,21684,21273,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON CENTRAL 33/11KV,64,89,135,206,318,491,753,1134,1678,2144,2722,3404,4187,5048,5913,6784,7607,8343,8957,9445,9821,10085,10160,10106,10025,9907,9748,9600,9440,9261,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON EAST,121,165,245,368,557,849,1284,1918,2821,3596,4556,5688,6988,8419,9856,11301,12667,13891,14909,15720,16345,16783,16908,16819,16684,16487,16223,15976,15711,15412,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON WEST,148,217,345,550,879,1404,2210,3386,5064,6505,8292,10400,12820,15485,18160,20852,23396,25674,27569,29079,30242,31056,31289,31123,30874,30509,30021,29563,29073,28521,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DENWICK,388,471,621,820,1079,1411,1829,2428,3273,3987,4872,5914,7110,8426,9744,11072,12327,13454,14392,15141,15718,16123,16241,16155,16025,15836,15582,15345,15090,14804,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/11KV,56,74,107,156,229,340,501,736,1071,1357,1712,2130,2611,3140,3670,4204,4709,5162,5538,5838,6069,6231,6277,6244,6194,6121,6023,5931,5833,5722,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/20KV,119,156,224,325,476,702,1030,1508,2187,2768,3489,4339,5314,6389,7466,8551,9576,10495,11259,11868,12337,12666,12760,12693,12591,12442,12243,12056,11856,11631,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
DURHAM EAST,50,64,90,128,182,261,374,537,770,968,1214,1504,1837,2204,2571,2941,3291,3605,3866,4074,4234,4346,4378,4355,4320,4269,4201,4137,4068,3991,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
EASTFIELD,188,234,318,435,599,825,1135,1581,2215,2754,3422,4209,5113,6108,7105,8110,9059,9910,10619,11183,11619,11924,12012,11949,11853,11713,11525,11350,11161,10950,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
EASTGATE CEMENT,27,35,51,75,112,167,248,365,533,676,854,1064,1304,1570,1835,2103,2356,2583,2771,2922,3037,3119,3142,3125,3100,3064,3014,2969,2919,2864,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
EDUCATIONAL PRECINCT,64,82,115,163,232,334,479,689,988,1243,1559,1932,2360,2831,3304,3780,4230,4633,4968,5236,5442,5586,5628,5598,5553,5487,5399,5317,5229,5130,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
ELVINGTON,48,59,81,111,152,209,288,401,561,697,866,1065,1294,1546,1798,2052,2292,2508,2687,2830,2940,3017,3040,3023,2999,2964,2916,2872,2824,2771,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FARADAY STREET,74,107,168,265,418,662,1035,1578,2353,3019,3844,4817,5935,7166,8401,9644,10819,11870,12746,13443,13980,14356,14463,14387,14271,14103,13877,13666,13439,13184,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FAWDON T1 & SEATON BURN T1,186,237,331,467,663,947,1350,1934,2763,3472,4350,5386,6575,7883,9196,10517,11766,12885,13817,14559,15131,15532,15647,15565,15440,15258,15013,14784,14539,14263,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FISHBURN,110,151,227,345,527,811,1236,1856,2740,3498,4437,5545,6818,8219,9624,11039,12376,13574,14571,15364,15976,16404,16527,16439,16307,16115,15857,15615,15356,15065,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FLATWORTH CENTRAL,36,52,82,128,202,319,497,758,1129,1448,1843,2309,2845,3434,4026,4621,5184,5688,6107,6441,6698,6878,6930,6893,6838,6757,6649,6548,6439,6317,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FOSS ISLANDS,275,338,452,606,815,1093,1458,1984,2727,3358,4140,5062,6119,7284,8450,9624,10735,11731,12560,13221,13731,14089,14192,14117,14004,13839,13617,13410,13187,12937,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FOSSWAY 33/11KV,102,137,200,295,440,660,985,1458,2131,2707,3422,4265,5233,6299,7368,8444,9462,10373,11131,11735,12200,12526,12620,12553,12452,12305,12108,11924,11726,11503,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FOURSTONES 20KV,122,157,220,313,448,646,929,1339,1922,2421,3039,3767,4604,5525,6448,7378,8257,9044,9700,10222,10625,10907,10988,10929,10842,10714,10542,10382,10209,10016,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
FYLANDS BRIDGE,108,148,222,336,512,785,1195,1791,2641,3369,4273,5338,6562,7909,9261,10621,11907,13059,14017,14780,15368,15780,15898,15814,15687,15502,15254,15021,14772,14492,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GALE LANE,135,175,249,358,520,758,1104,1605,2317,2927,3683,4574,5597,6723,7853,8990,10065,11028,11830,12468,12960,13305,13404,13333,13226,13070,12861,12665,12455,12218,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GARWOOD STREET,87,117,172,255,381,574,860,1276,1868,2375,3004,3746,4597,5535,6476,7422,8317,9119,9786,10317,10727,11014,11096,11037,10948,10819,10646,10484,10310,10114,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GATESHEAD CENTRAL,38,50,74,109,162,243,362,536,783,995,1257,1567,1922,2313,2706,3101,3475,3809,4088,4310,4480,4600,4634,4610,4573,4519,4447,4379,4306,4225,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GATESHEAD EAST,4,6,9,13,20,32,49,73,108,138,176,220,270,326,382,438,491,539,578,610,634,651,656,653,647,640,629,620,610,598,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GOSFORTH 33/11KV,62,78,108,149,209,293,410,580,821,1027,1281,1582,1927,2306,2687,3070,3432,3756,4027,4242,4408,4524,4558,4534,4497,4444,4373,4306,4235,4155,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GRANGETOWN,52,80,133,219,359,586,939,1453,2187,2819,3602,4525,5586,6753,7925,9105,10220,11218,12048,12709,13219,13575,13677,13605,13496,13337,13123,12923,12709,12467,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GREATHAM,9,13,19,29,44,68,103,155,229,292,371,463,569,687,804,922,1034,1134,1217,1284,1335,1370,1381,1373,1362,1346,1325,1305,1283,1259,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T1 T2,109,152,231,355,549,852,1310,1978,2929,3746,4759,5953,7324,8834,10349,11874,13316,14606,15680,16535,17195,17656,17788,17694,17552,17345,17067,16807,16528,16215,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HARLOW GREEN,121,162,236,350,522,784,1172,1736,2539,3227,4080,5086,6241,7512,8788,10072,11286,12373,13277,13998,14553,14942,15054,14974,14854,14679,14444,14223,13987,13722,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HARMIRE BRIDGE,112,143,198,277,391,555,785,1118,1591,1994,2495,3084,3762,4507,5255,6007,6719,7357,7887,8310,8636,8865,8930,8883,8812,8708,8568,8438,8298,8140,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HARRATON,84,111,159,230,337,496,729,1066,1547,1958,2468,3069,3759,4519,5281,6048,6774,7423,7964,8395,8727,8960,9026,8978,8906,8801,8660,8528,8387,8228,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HARROGATE 132/11KV,232,304,437,634,928,1368,2010,2943,4270,5405,6813,8473,10379,12477,14582,16700,18703,20497,21990,23180,24097,24739,24923,24791,24592,24302,23913,23548,23158,22718,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HARROGATE WEST,80,101,140,195,275,388,547,777,1104,1383,1729,2136,2604,3120,3636,4156,4648,5088,5455,5747,5973,6130,6176,6143,6094,6022,5926,5835,5738,5630,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HARTMOOR 66/20KV,148,199,292,434,649,978,1465,2174,3183,4048,5120,6385,7837,9436,11040,12654,14180,15547,16684,17590,18289,18778,18918,18818,18667,18446,18151,17874,17578,17244,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HAWTHORN PIT,196,257,367,532,777,1143,1676,2449,3549,4491,5659,7035,8616,10356,12102,13859,15520,17008,18246,19232,19993,20525,20678,20569,20404,20163,19840,19537,19213,18849,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HAXBY ROAD T2 T3,136,176,250,359,519,756,1098,1594,2299,2902,3650,4531,5544,6658,7776,8901,9965,10918,11711,12342,12829,13171,13268,13198,13092,12938,12731,12537,12329,12095,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HEBBURN,20,27,40,59,88,132,198,294,431,548,693,865,1061,1278,1495,1713,1920,2105,2259,2382,2476,2542,2561,2548,2527,2498,2458,2420,2380,2335,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HEBBURN WEST,7,9,13,20,29,44,66,98,143,182,231,288,353,425,497,570,639,700,752,792,824,846,852,848,841,831,818,805,792,777,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HEDWORTH,90,117,167,241,351,515,753,1098,1590,2010,2531,3145,3851,4628,5407,6191,6932,7596,8149,8589,8929,9166,9235,9186,9112,9005,8860,8725,8581,8418,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HEIGHINGTON,1,1,1,2,3,5,7,11,16,20,26,32,40,48,56,64,72,79,85,89,93,95,96,95,95,94,92,91,89,87,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HEXHAM,85,110,155,222,319,462,668,967,1392,1755,2206,2737,3347,4018,4691,5369,6009,6583,7061,7441,7735,7940,7999,7957,7893,7800,7675,7558,7433,7292,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HIGH BARMSTON,93,121,172,248,360,527,769,1120,1619,2046,2575,3200,3917,4706,5497,6294,7047,7722,8283,8731,9076,9317,9386,9337,9262,9153,9006,8869,8722,8556,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HIGH FLATTS,151,198,282,408,595,872,1276,1862,2696,3409,4293,5336,6533,7852,9174,10504,11762,12889,13827,14575,15150,15554,15670,15587,15462,15279,15035,14805,14560,14283,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HOUGHTON,132,172,245,352,511,747,1088,1584,2289,2892,3639,4520,5533,6647,7764,8889,9952,10905,11698,12330,12816,13157,13255,13185,13079,12925,12718,12524,12316,12083,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HOWDON,22,31,48,75,116,182,283,429,637,815,1037,1298,1598,1929,2260,2594,2909,3192,3427,3614,3758,3859,3888,3867,3836,3791,3730,3674,3613,3544,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HUNTINGTON NEW LANE,100,133,193,282,417,621,921,1356,1975,2506,3163,3939,4830,5810,6794,7783,8719,9557,10255,10811,11239,11539,11625,11563,11470,11335,11154,10984,10801,10596,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
HUSTHWAITE 33/11KV,117,149,208,292,413,587,834,1191,1698,2131,2668,3301,4027,4827,5629,6437,7200,7884,8453,8907,9257,9502,9572,9521,9445,9334,9184,9044,8894,8725,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
JARROW,25,33,48,70,104,154,228,335,487,617,779,969,1188,1429,1671,1914,2144,2350,2521,2658,2763,2837,2858,2843,2820,2787,2742,2700,2655,2605,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
KENTON,112,142,198,279,396,564,803,1149,1641,2060,2581,3194,3898,4674,5451,6234,6974,7637,8188,8628,8967,9205,9273,9224,9150,9042,8897,8761,8616,8453,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
KIELDER,7,9,12,17,25,35,51,73,105,132,166,206,252,302,352,403,451,494,530,559,581,596,600,597,592,586,576,567,558,547,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
KILLINGWORTH,75,101,149,222,333,503,757,1125,1649,2099,2656,3314,4068,4899,5733,6572,7365,8076,8667,9137,9500,9755,9827,9775,9697,9583,9429,9285,9131,8958,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
KIRBYMOORSIDE,67,90,131,194,290,435,650,962,1407,1788,2260,2817,3457,4161,4867,5578,6251,6853,7354,7753,8060,8276,8337,8293,8227,8130,7999,7877,7747,7600,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
LINTON 66/20KV,85,109,152,214,303,432,614,879,1254,1575,1973,2441,2980,3572,4166,4764,5330,5837,6258,6594,6853,7035,7087,7050,6993,6910,6800,6696,6585,6460,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
LONGBENTON,125,162,228,325,466,674,972,1404,2018,2543,3193,3961,4842,5811,6784,7763,8689,9518,10208,10758,11182,11479,11564,11503,11411,11276,11095,10926,10745,10541,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
LOW SPENNYMOOR,76,102,149,221,329,494,738,1092,1596,2029,2564,3196,3922,4721,5522,6329,7092,7775,8343,8796,9145,9389,9459,9409,9333,9223,9076,8937,8789,8622,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
LYNEMOUTH,16,22,31,45,67,99,146,214,312,395,498,620,760,914,1069,1224,1371,1503,1612,1700,1767,1814,1828,1818,1803,1782,1754,1727,1698,1666,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
MADDISON STREET,151,204,302,452,682,1035,1562,2327,3418,4353,5512,6879,8449,10177,11911,13656,15306,16784,18013,18992,19747,20276,20427,20319,20156,19918,19599,19300,18980,18620,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
MALLEABLE,47,67,104,163,256,404,629,957,1424,1826,2324,2912,3586,4329,5075,5825,6534,7169,7697,8118,8442,8669,8734,8688,8618,8516,8380,8252,8115,7961,NPgN,Primary,NG FES - System Transformation (EE CF),Number of electric cars and vans (hybrid and full electric)
