Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.005,0.008,0.012,0.016,0.02,0.027,0.032,0.039,0.044,0.049,0.055,0.061,0.07,0.079,0.088,0.099,0.11,0.124,0.133,0.142,0.151,0.157,0.164,0.17,0.175,0.181,0.187,0.193,0.199,0.205,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
BOWESFIELD 33/11KV,0.011,0.019,0.028,0.036,0.046,0.061,0.074,0.09,0.1,0.113,0.126,0.139,0.16,0.18,0.201,0.225,0.252,0.282,0.304,0.324,0.346,0.36,0.376,0.391,0.404,0.417,0.431,0.446,0.46,0.475,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
BOWESFIELD 66/11KV,0.008,0.013,0.018,0.024,0.03,0.039,0.047,0.058,0.064,0.073,0.082,0.09,0.104,0.117,0.13,0.145,0.162,0.181,0.195,0.209,0.223,0.233,0.244,0.255,0.264,0.274,0.285,0.295,0.306,0.317,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
BRANCEPETH,0.02,0.035,0.049,0.063,0.079,0.102,0.123,0.148,0.166,0.189,0.212,0.235,0.269,0.302,0.336,0.375,0.418,0.466,0.503,0.538,0.576,0.604,0.635,0.665,0.693,0.721,0.751,0.782,0.813,0.845,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
BREAMISH STREET,0.006,0.011,0.015,0.02,0.026,0.034,0.041,0.05,0.056,0.063,0.071,0.078,0.09,0.101,0.113,0.127,0.142,0.159,0.171,0.182,0.194,0.202,0.21,0.218,0.225,0.232,0.239,0.246,0.254,0.261,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
BRENDA TRADING,0.017,0.03,0.042,0.054,0.067,0.087,0.104,0.126,0.141,0.16,0.18,0.199,0.228,0.256,0.284,0.318,0.354,0.395,0.426,0.456,0.488,0.512,0.539,0.564,0.588,0.612,0.638,0.664,0.69,0.718,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
CAMPLESHON ROAD,0.014,0.024,0.034,0.044,0.055,0.072,0.087,0.105,0.117,0.133,0.149,0.165,0.189,0.212,0.236,0.265,0.295,0.33,0.356,0.38,0.406,0.424,0.445,0.464,0.482,0.5,0.519,0.539,0.559,0.579,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
CARLEY HILL,0.014,0.025,0.035,0.045,0.056,0.072,0.087,0.104,0.117,0.133,0.15,0.166,0.19,0.213,0.237,0.265,0.295,0.328,0.354,0.379,0.406,0.426,0.449,0.471,0.491,0.512,0.534,0.556,0.579,0.602,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
CARLIN HOW T3 T4,0.017,0.029,0.041,0.053,0.067,0.087,0.105,0.127,0.142,0.161,0.181,0.2,0.229,0.257,0.286,0.32,0.357,0.399,0.43,0.46,0.491,0.514,0.54,0.564,0.585,0.609,0.632,0.656,0.681,0.707,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
CARR HILL,0.016,0.028,0.038,0.049,0.06,0.076,0.091,0.108,0.122,0.139,0.157,0.175,0.199,0.223,0.248,0.276,0.306,0.339,0.367,0.395,0.423,0.447,0.473,0.499,0.523,0.549,0.575,0.602,0.63,0.658,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
CATTERICK CAMP,0.02,0.034,0.047,0.061,0.077,0.098,0.118,0.143,0.16,0.182,0.204,0.226,0.259,0.291,0.323,0.361,0.402,0.448,0.484,0.518,0.554,0.582,0.612,0.641,0.668,0.696,0.725,0.755,0.785,0.817,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
CLOSE,0.01,0.017,0.025,0.034,0.045,0.062,0.076,0.095,0.104,0.117,0.13,0.141,0.165,0.186,0.208,0.235,0.266,0.301,0.322,0.34,0.361,0.37,0.38,0.388,0.394,0.4,0.405,0.411,0.417,0.424,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
CONEYTHORPE,0.011,0.019,0.027,0.035,0.045,0.059,0.071,0.087,0.097,0.109,0.122,0.135,0.155,0.175,0.194,0.218,0.244,0.273,0.294,0.314,0.334,0.349,0.364,0.378,0.391,0.404,0.418,0.432,0.446,0.461,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
CONSETT,0.021,0.036,0.05,0.065,0.082,0.106,0.127,0.154,0.172,0.195,0.219,0.243,0.279,0.313,0.347,0.389,0.433,0.483,0.521,0.558,0.596,0.625,0.657,0.688,0.716,0.745,0.776,0.807,0.838,0.871,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
CORPORATION STREET,0.005,0.008,0.012,0.015,0.02,0.026,0.031,0.038,0.043,0.048,0.054,0.059,0.068,0.077,0.086,0.096,0.108,0.121,0.13,0.139,0.148,0.154,0.16,0.166,0.171,0.177,0.182,0.188,0.193,0.199,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
COWTON,0.002,0.004,0.006,0.008,0.01,0.013,0.016,0.02,0.022,0.025,0.028,0.03,0.035,0.039,0.044,0.049,0.055,0.062,0.067,0.071,0.076,0.078,0.081,0.084,0.086,0.089,0.091,0.094,0.096,0.099,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
CRAMLINGTON T1 T3,0.007,0.011,0.016,0.021,0.026,0.033,0.04,0.048,0.054,0.061,0.069,0.076,0.087,0.097,0.108,0.121,0.135,0.15,0.162,0.174,0.186,0.195,0.205,0.215,0.225,0.234,0.244,0.254,0.265,0.275,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
CRAMLINGTON T2 T4,0.006,0.011,0.015,0.02,0.025,0.032,0.039,0.047,0.052,0.059,0.067,0.074,0.085,0.095,0.105,0.118,0.131,0.146,0.158,0.169,0.181,0.19,0.2,0.209,0.218,0.227,0.236,0.246,0.256,0.266,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
DARLEY,0.006,0.01,0.015,0.02,0.025,0.034,0.042,0.051,0.057,0.064,0.071,0.078,0.09,0.102,0.113,0.128,0.144,0.162,0.174,0.185,0.196,0.203,0.21,0.216,0.221,0.227,0.232,0.238,0.243,0.249,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
DARLINGTON 132/6KV,0.006,0.011,0.015,0.02,0.025,0.033,0.04,0.048,0.054,0.061,0.068,0.076,0.087,0.098,0.109,0.122,0.136,0.152,0.164,0.175,0.187,0.195,0.204,0.213,0.221,0.229,0.238,0.247,0.256,0.265,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
DARLINGTON 33/11KV,0.013,0.023,0.033,0.043,0.055,0.073,0.089,0.108,0.12,0.136,0.152,0.167,0.193,0.217,0.242,0.272,0.305,0.342,0.368,0.392,0.417,0.433,0.451,0.467,0.481,0.496,0.511,0.526,0.542,0.558,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.004,0.007,0.01,0.013,0.017,0.021,0.026,0.031,0.035,0.039,0.044,0.049,0.056,0.063,0.07,0.078,0.087,0.097,0.105,0.112,0.12,0.126,0.133,0.139,0.145,0.151,0.158,0.165,0.171,0.178,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
DARLINGTON EAST,0.009,0.015,0.022,0.028,0.036,0.048,0.058,0.07,0.078,0.088,0.099,0.109,0.126,0.141,0.157,0.176,0.197,0.221,0.238,0.254,0.27,0.282,0.294,0.305,0.315,0.326,0.337,0.348,0.359,0.371,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
DARLINGTON WEST,0.012,0.021,0.029,0.037,0.046,0.059,0.07,0.084,0.095,0.108,0.121,0.135,0.154,0.173,0.192,0.214,0.237,0.263,0.285,0.306,0.328,0.346,0.366,0.385,0.404,0.423,0.443,0.464,0.485,0.506,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
DENWICK,0.026,0.044,0.064,0.084,0.108,0.143,0.174,0.213,0.236,0.267,0.298,0.328,0.379,0.426,0.474,0.533,0.598,0.671,0.722,0.768,0.818,0.849,0.885,0.916,0.943,0.972,1.001,1.031,1.062,1.094,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
DUNSTON 66/11KV,0.007,0.013,0.018,0.024,0.03,0.039,0.047,0.058,0.064,0.073,0.082,0.09,0.104,0.116,0.129,0.145,0.162,0.182,0.196,0.209,0.223,0.232,0.243,0.253,0.262,0.271,0.281,0.29,0.3,0.311,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
DUNSTON 66/20KV,0.012,0.021,0.03,0.038,0.047,0.06,0.072,0.087,0.098,0.111,0.125,0.139,0.159,0.178,0.197,0.22,0.245,0.272,0.294,0.316,0.338,0.356,0.375,0.395,0.412,0.431,0.451,0.47,0.491,0.512,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
DURHAM EAST,0.007,0.012,0.018,0.024,0.03,0.041,0.05,0.061,0.068,0.077,0.085,0.094,0.108,0.122,0.136,0.154,0.173,0.194,0.209,0.222,0.235,0.243,0.252,0.26,0.266,0.272,0.279,0.286,0.293,0.3,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
EASTFIELD,3.257,3.267,3.276,3.286,3.297,3.312,3.325,3.342,3.354,3.369,3.384,3.399,3.422,3.444,3.466,3.492,3.521,3.552,3.577,3.6,3.625,3.644,3.664,3.684,3.703,3.722,3.742,3.762,3.783,3.804,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
EASTGATE CEMENT,0.005,0.009,0.013,0.018,0.023,0.031,0.038,0.047,0.052,0.058,0.065,0.071,0.083,0.093,0.104,0.117,0.132,0.148,0.159,0.169,0.179,0.185,0.192,0.197,0.202,0.207,0.211,0.216,0.221,0.226,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
EDUCATIONAL PRECINCT,0.008,0.014,0.02,0.026,0.033,0.044,0.053,0.064,0.072,0.081,0.09,0.1,0.115,0.129,0.144,0.162,0.181,0.203,0.219,0.233,0.248,0.258,0.269,0.279,0.287,0.296,0.305,0.315,0.325,0.335,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
ELVINGTON,0.005,0.008,0.012,0.016,0.021,0.028,0.035,0.043,0.047,0.053,0.059,0.064,0.075,0.085,0.094,0.106,0.12,0.135,0.145,0.154,0.163,0.168,0.174,0.178,0.182,0.186,0.189,0.193,0.197,0.201,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
FARADAY STREET,0.016,0.028,0.04,0.052,0.066,0.086,0.104,0.126,0.141,0.16,0.179,0.198,0.227,0.255,0.284,0.318,0.356,0.397,0.428,0.457,0.488,0.51,0.534,0.557,0.578,0.599,0.621,0.644,0.667,0.691,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
FAWDON T1 & SEATON BURN T1,0.017,0.029,0.04,0.052,0.065,0.084,0.101,0.122,0.136,0.155,0.174,0.193,0.221,0.248,0.275,0.308,0.343,0.382,0.412,0.442,0.472,0.496,0.522,0.547,0.57,0.594,0.619,0.645,0.671,0.698,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
FISHBURN,0.016,0.028,0.039,0.051,0.063,0.081,0.097,0.117,0.131,0.149,0.167,0.186,0.212,0.238,0.265,0.296,0.329,0.366,0.395,0.424,0.453,0.477,0.502,0.527,0.55,0.574,0.599,0.625,0.651,0.678,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
FLATWORTH CENTRAL,0.008,0.013,0.019,0.025,0.031,0.041,0.049,0.06,0.067,0.076,0.085,0.094,0.108,0.121,0.135,0.151,0.169,0.189,0.204,0.217,0.232,0.242,0.253,0.263,0.272,0.281,0.291,0.301,0.312,0.322,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
FOSS ISLANDS,0.019,0.033,0.048,0.063,0.081,0.109,0.132,0.162,0.179,0.202,0.226,0.248,0.287,0.323,0.36,0.405,0.454,0.511,0.549,0.584,0.621,0.644,0.669,0.692,0.711,0.731,0.752,0.773,0.795,0.817,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
FOSSWAY 33/11KV,0.015,0.025,0.035,0.046,0.058,0.075,0.09,0.109,0.122,0.138,0.155,0.171,0.197,0.221,0.245,0.275,0.306,0.342,0.369,0.394,0.421,0.441,0.463,0.484,0.504,0.524,0.545,0.566,0.588,0.611,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
FOURSTONES 20KV,0.019,0.034,0.049,0.065,0.084,0.112,0.137,0.168,0.186,0.21,0.234,0.257,0.297,0.335,0.373,0.42,0.471,0.53,0.57,0.605,0.644,0.667,0.693,0.716,0.734,0.755,0.775,0.796,0.818,0.84,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
FYLANDS BRIDGE,0.016,0.027,0.038,0.049,0.062,0.079,0.095,0.114,0.128,0.146,0.164,0.182,0.208,0.233,0.259,0.29,0.322,0.359,0.388,0.415,0.444,0.467,0.492,0.515,0.538,0.561,0.585,0.609,0.635,0.661,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
GALE LANE,0.011,0.02,0.027,0.034,0.042,0.052,0.062,0.074,0.084,0.095,0.108,0.121,0.137,0.153,0.17,0.189,0.209,0.232,0.251,0.27,0.29,0.308,0.327,0.346,0.364,0.383,0.403,0.423,0.444,0.465,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
GARWOOD STREET,0.014,0.024,0.035,0.046,0.058,0.077,0.094,0.114,0.127,0.144,0.161,0.177,0.204,0.23,0.256,0.287,0.322,0.361,0.388,0.414,0.44,0.458,0.478,0.496,0.511,0.528,0.545,0.562,0.579,0.598,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
GATESHEAD CENTRAL,0.006,0.011,0.016,0.021,0.027,0.037,0.044,0.054,0.06,0.068,0.076,0.083,0.097,0.109,0.121,0.136,0.153,0.171,0.184,0.196,0.209,0.216,0.225,0.233,0.239,0.246,0.254,0.261,0.268,0.276,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
GATESHEAD EAST,2.701,2.702,2.703,2.705,2.706,2.708,2.71,2.713,2.714,2.716,2.717,2.719,2.722,2.725,2.728,2.731,2.735,2.74,2.743,2.745,2.748,2.749,2.751,2.752,2.753,2.754,2.755,2.756,2.757,2.758,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
GOSFORTH 33/11KV,0.006,0.01,0.014,0.019,0.024,0.032,0.038,0.046,0.052,0.058,0.065,0.072,0.083,0.093,0.104,0.117,0.131,0.146,0.157,0.168,0.179,0.187,0.195,0.203,0.21,0.217,0.224,0.232,0.24,0.248,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
GRANGETOWN,0.014,0.025,0.034,0.044,0.055,0.071,0.085,0.102,0.114,0.13,0.146,0.162,0.186,0.208,0.231,0.258,0.287,0.32,0.345,0.37,0.396,0.417,0.439,0.461,0.481,0.503,0.525,0.547,0.57,0.594,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
GREATHAM,0.003,0.004,0.007,0.009,0.011,0.016,0.019,0.024,0.026,0.029,0.032,0.035,0.041,0.047,0.052,0.059,0.066,0.074,0.08,0.085,0.09,0.092,0.096,0.098,0.1,0.102,0.104,0.106,0.108,0.111,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
GUISBOROUGH T1 T2,0.02,0.035,0.05,0.064,0.081,0.104,0.125,0.151,0.169,0.192,0.216,0.239,0.274,0.307,0.342,0.382,0.426,0.475,0.513,0.549,0.586,0.615,0.646,0.676,0.703,0.732,0.762,0.792,0.823,0.855,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
HARLOW GREEN,0.014,0.024,0.032,0.041,0.051,0.064,0.077,0.092,0.104,0.118,0.133,0.149,0.169,0.189,0.21,0.234,0.26,0.288,0.311,0.335,0.359,0.38,0.402,0.424,0.446,0.468,0.491,0.514,0.538,0.563,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
HARMIRE BRIDGE,0.014,0.025,0.037,0.049,0.063,0.085,0.104,0.127,0.141,0.159,0.177,0.194,0.225,0.253,0.282,0.318,0.358,0.403,0.433,0.459,0.488,0.505,0.523,0.539,0.552,0.566,0.58,0.595,0.61,0.625,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
HARRATON,0.011,0.019,0.028,0.036,0.046,0.061,0.074,0.09,0.1,0.113,0.126,0.139,0.16,0.18,0.201,0.225,0.252,0.283,0.304,0.324,0.346,0.36,0.376,0.391,0.403,0.417,0.431,0.445,0.46,0.475,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
HARROGATE 132/11KV,0.027,0.047,0.067,0.087,0.11,0.143,0.173,0.21,0.234,0.266,0.298,0.329,0.378,0.425,0.472,0.529,0.591,0.66,0.712,0.76,0.812,0.849,0.889,0.928,0.962,0.999,1.036,1.074,1.114,1.154,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
HARROGATE WEST,0.007,0.013,0.018,0.024,0.031,0.04,0.049,0.059,0.066,0.075,0.084,0.092,0.106,0.119,0.133,0.149,0.167,0.187,0.201,0.215,0.229,0.238,0.249,0.259,0.267,0.276,0.285,0.295,0.304,0.314,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
HARTMOOR 66/20KV,0.019,0.033,0.047,0.061,0.076,0.098,0.118,0.143,0.16,0.182,0.204,0.226,0.259,0.291,0.323,0.362,0.403,0.45,0.485,0.519,0.555,0.582,0.612,0.64,0.666,0.693,0.722,0.75,0.78,0.81,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
HAWTHORN PIT,0.02,0.035,0.049,0.063,0.079,0.101,0.121,0.145,0.163,0.186,0.209,0.232,0.265,0.297,0.33,0.369,0.41,0.457,0.493,0.529,0.566,0.595,0.627,0.658,0.687,0.717,0.749,0.781,0.814,0.847,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
HAXBY ROAD T2 T3,0.012,0.021,0.029,0.038,0.047,0.059,0.071,0.085,0.096,0.109,0.123,0.137,0.156,0.175,0.195,0.217,0.241,0.268,0.29,0.311,0.333,0.351,0.371,0.39,0.408,0.427,0.447,0.466,0.487,0.508,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
HEBBURN,0.003,0.006,0.008,0.011,0.013,0.018,0.021,0.026,0.029,0.033,0.037,0.04,0.047,0.053,0.058,0.066,0.074,0.082,0.089,0.095,0.101,0.105,0.109,0.113,0.117,0.121,0.125,0.129,0.133,0.137,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
HEBBURN WEST,0.001,0.002,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.012,0.013,0.015,0.017,0.019,0.021,0.023,0.025,0.027,0.028,0.03,0.031,0.032,0.034,0.035,0.036,0.037,0.039,0.04,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
HEDWORTH,0.008,0.014,0.02,0.025,0.031,0.039,0.047,0.056,0.063,0.072,0.082,0.091,0.103,0.116,0.129,0.143,0.159,0.176,0.191,0.205,0.22,0.232,0.246,0.259,0.272,0.285,0.299,0.314,0.328,0.343,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
HEIGHINGTON,0.001,0.001,0.002,0.003,0.003,0.005,0.006,0.008,0.008,0.009,0.01,0.011,0.013,0.015,0.017,0.019,0.022,0.025,0.026,0.028,0.029,0.03,0.03,0.03,0.03,0.031,0.031,0.031,0.031,0.031,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
HEXHAM,0.011,0.02,0.028,0.037,0.046,0.06,0.073,0.089,0.099,0.112,0.125,0.138,0.159,0.179,0.199,0.223,0.25,0.279,0.301,0.321,0.342,0.358,0.374,0.389,0.403,0.418,0.433,0.448,0.464,0.48,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed storage capacity (MW)
