Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BOWESFIELD 33/11KV,0.633,0.678,0.723,0.777,0.877,1.005,1.16,1.312,1.46,1.6,1.75,1.894,2.038,2.181,2.332,2.504,2.684,2.851,3.014,3.177,3.34,3.502,3.665,3.827,3.99,4.152,4.315,4.478,4.64,4.803,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
BOWESFIELD 66/11KV,0.837,0.87,0.904,0.944,1.018,1.113,1.227,1.34,1.45,1.554,1.665,1.771,1.878,1.984,2.096,2.224,2.357,2.481,2.602,2.722,2.843,2.963,3.084,3.204,3.324,3.445,3.565,3.686,3.806,3.927,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
BRANCEPETH,2.526,2.622,2.718,2.834,3.047,3.322,3.652,3.978,4.294,4.595,4.914,5.222,5.53,5.835,6.158,6.527,6.912,7.269,7.618,7.966,8.314,8.661,9.009,9.356,9.704,10.051,10.399,10.746,11.094,11.442,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
BREAMISH STREET,0.168,0.191,0.215,0.242,0.294,0.36,0.439,0.517,0.594,0.666,0.743,0.817,0.891,0.964,1.042,1.13,1.223,1.309,1.392,1.476,1.56,1.643,1.727,1.81,1.894,1.978,2.061,2.145,2.228,2.312,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
BRENDA TRADING,1.97,2.052,2.135,2.233,2.415,2.649,2.932,3.209,3.48,3.736,4.009,4.271,4.534,4.795,5.07,5.385,5.713,6.018,6.316,6.613,6.91,7.206,7.503,7.799,8.096,8.393,8.689,8.986,9.282,9.579,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
CAMPLESHON ROAD,1.647,1.708,1.769,1.843,1.979,2.153,2.364,2.571,2.773,2.964,3.168,3.364,3.56,3.754,3.96,4.195,4.44,4.667,4.889,5.111,5.332,5.554,5.775,5.996,6.218,6.439,6.66,6.882,7.103,7.324,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
CARLEY HILL,1.389,1.459,1.53,1.614,1.77,1.971,2.213,2.451,2.683,2.903,3.136,3.362,3.587,3.81,4.046,4.317,4.598,4.859,5.115,5.369,5.624,5.878,6.132,6.387,6.641,6.895,7.15,7.404,7.658,7.912,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
CARLIN HOW T3 T4,1.819,1.896,1.972,2.064,2.233,2.451,2.714,2.972,3.224,3.462,3.716,3.96,4.205,4.447,4.703,4.997,5.302,5.585,5.863,6.139,6.415,6.691,6.967,7.243,7.519,7.795,8.071,8.347,8.623,8.899,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
CARR HILL,1.663,1.748,1.834,1.936,2.126,2.369,2.663,2.952,3.233,3.499,3.783,4.056,4.329,4.6,4.887,5.215,5.556,5.872,6.182,6.491,6.8,7.108,7.417,7.725,8.033,8.342,8.65,8.959,9.267,9.576,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
CATTERICK CAMP,1.586,1.68,1.774,1.887,2.095,2.364,2.687,3.005,3.314,3.607,3.92,4.22,4.521,4.819,5.135,5.496,5.871,6.22,6.561,6.901,7.241,7.58,7.92,8.259,8.599,8.938,9.278,9.618,9.957,10.297,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
CLOSE,0.172,0.19,0.208,0.23,0.271,0.323,0.386,0.448,0.509,0.566,0.627,0.686,0.744,0.803,0.864,0.935,1.008,1.076,1.143,1.209,1.275,1.342,1.408,1.474,1.54,1.607,1.673,1.739,1.806,1.872,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
CONEYTHORPE,1.097,1.141,1.185,1.238,1.336,1.462,1.613,1.762,1.907,2.045,2.191,2.332,2.473,2.613,2.76,2.929,3.106,3.269,3.429,3.588,3.747,3.906,4.065,4.225,4.384,4.543,4.702,4.861,5.02,5.179,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
CONSETT,2.295,2.393,2.491,2.609,2.826,3.105,3.442,3.773,4.096,4.402,4.727,5.041,5.354,5.665,5.994,6.37,6.761,7.125,7.48,7.835,8.189,8.542,8.896,9.25,9.604,9.958,10.312,10.666,11.02,11.374,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
CORPORATION STREET,0.132,0.15,0.168,0.189,0.228,0.279,0.34,0.4,0.458,0.513,0.572,0.629,0.686,0.742,0.802,0.87,0.94,1.006,1.071,1.135,1.199,1.263,1.327,1.391,1.455,1.519,1.583,1.647,1.711,1.775,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
COWTON,0.266,0.274,0.282,0.291,0.309,0.331,0.357,0.384,0.409,0.433,0.459,0.484,0.509,0.534,0.56,0.59,0.621,0.649,0.678,0.706,0.734,0.762,0.79,0.818,0.846,0.874,0.902,0.93,0.958,0.986,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
CRAMLINGTON T1 T3,0.716,0.748,0.781,0.819,0.89,0.982,1.092,1.201,1.307,1.407,1.514,1.616,1.719,1.821,1.929,2.052,2.18,2.3,2.416,2.532,2.648,2.764,2.88,2.996,3.112,3.228,3.344,3.46,3.576,3.692,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
CRAMLINGTON T2 T4,0.563,0.594,0.624,0.661,0.728,0.815,0.92,1.023,1.124,1.219,1.32,1.418,1.515,1.612,1.714,1.831,1.953,2.066,2.177,2.287,2.397,2.507,2.618,2.728,2.838,2.948,3.058,3.168,3.278,3.388,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLEY,0.439,0.456,0.473,0.494,0.533,0.583,0.642,0.701,0.759,0.813,0.871,0.927,0.982,1.038,1.096,1.163,1.232,1.297,1.36,1.423,1.486,1.549,1.612,1.675,1.738,1.801,1.864,1.927,1.989,2.052,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON 132/6KV,0.82,0.848,0.876,0.909,0.97,1.049,1.144,1.237,1.328,1.414,1.506,1.594,1.683,1.77,1.863,1.969,2.079,2.182,2.282,2.382,2.482,2.581,2.681,2.781,2.881,2.98,3.08,3.18,3.28,3.379,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON 33/11KV,1.051,1.099,1.147,1.205,1.311,1.449,1.614,1.777,1.935,2.086,2.245,2.4,2.553,2.706,2.868,3.053,3.245,3.423,3.598,3.772,3.946,4.12,4.294,4.468,4.642,4.815,4.989,5.163,5.337,5.511,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON CENTRAL 33/11KV,0.462,0.483,0.504,0.529,0.576,0.635,0.707,0.778,0.847,0.912,0.982,1.049,1.116,1.182,1.252,1.333,1.416,1.494,1.57,1.646,1.721,1.797,1.872,1.948,2.024,2.099,2.175,2.25,2.326,2.402,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON EAST,1.163,1.197,1.232,1.274,1.352,1.451,1.571,1.689,1.803,1.912,2.028,2.139,2.251,2.362,2.478,2.612,2.752,2.881,3.007,3.133,3.259,3.385,3.511,3.637,3.763,3.889,4.015,4.141,4.266,4.392,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON WEST,1.393,1.457,1.522,1.6,1.743,1.928,2.151,2.369,2.582,2.784,2.999,3.206,3.413,3.619,3.836,4.084,4.343,4.583,4.818,5.052,5.286,5.52,5.753,5.987,6.221,6.455,6.688,6.922,7.156,7.39,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
DENWICK,2.101,2.195,2.29,2.403,2.612,2.881,3.205,3.524,3.835,4.129,4.442,4.744,5.045,5.345,5.661,6.023,6.4,6.749,7.091,7.433,7.773,8.114,8.455,8.795,9.136,9.476,9.817,10.158,10.498,10.839,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
DUNSTON 66/11KV,0.512,0.543,0.574,0.611,0.679,0.767,0.873,0.977,1.079,1.175,1.277,1.376,1.474,1.572,1.675,1.794,1.917,2.031,2.143,2.254,2.366,2.477,2.588,2.699,2.811,2.922,3.033,3.145,3.256,3.367,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
DUNSTON 66/20KV,1.149,1.212,1.274,1.349,1.488,1.667,1.882,2.093,2.299,2.494,2.702,2.903,3.103,3.301,3.511,3.751,4.001,4.233,4.46,4.687,4.913,5.139,5.365,5.591,5.817,6.043,6.269,6.495,6.721,6.947,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
DURHAM EAST,0.472,0.493,0.515,0.54,0.587,0.647,0.72,0.791,0.86,0.926,0.996,1.064,1.131,1.198,1.269,1.35,1.435,1.513,1.59,1.666,1.742,1.818,1.895,1.971,2.047,2.124,2.2,2.276,2.352,2.429,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
EASTFIELD,1.616,1.68,1.744,1.821,1.963,2.146,2.366,2.583,2.794,2.994,3.206,3.412,3.616,3.82,4.035,4.281,4.537,4.774,5.007,5.239,5.47,5.702,5.933,6.165,6.396,6.628,6.859,7.09,7.322,7.553,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
EASTGATE CEMENT,0.499,0.514,0.53,0.548,0.582,0.626,0.679,0.731,0.781,0.829,0.88,0.929,0.978,1.027,1.078,1.137,1.198,1.255,1.311,1.366,1.422,1.477,1.532,1.588,1.643,1.699,1.754,1.809,1.865,1.92,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
EDUCATIONAL PRECINCT,0.253,0.282,0.312,0.348,0.414,0.499,0.601,0.702,0.8,0.893,0.992,1.087,1.182,1.277,1.376,1.491,1.61,1.72,1.828,1.936,2.044,2.151,2.259,2.366,2.474,2.581,2.689,2.796,2.904,3.011,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
ELVINGTON,0.689,0.701,0.713,0.728,0.755,0.789,0.831,0.872,0.912,0.95,0.99,1.029,1.068,1.106,1.147,1.193,1.242,1.287,1.331,1.375,1.419,1.462,1.506,1.55,1.594,1.638,1.682,1.725,1.769,1.813,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
FARADAY STREET,0.742,0.813,0.885,0.97,1.129,1.333,1.578,1.82,2.055,2.278,2.515,2.744,2.972,3.199,3.438,3.713,3.998,4.263,4.522,4.781,5.039,5.297,5.555,5.813,6.071,6.329,6.587,6.845,7.103,7.361,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
FAWDON T1 & SEATON BURN T1,2.047,2.128,2.209,2.306,2.485,2.716,2.994,3.267,3.533,3.786,4.054,4.313,4.571,4.828,5.099,5.409,5.733,6.032,6.325,6.618,6.91,7.202,7.494,7.786,8.078,8.37,8.662,8.954,9.246,9.538,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
FISHBURN,1.74,1.82,1.901,1.998,2.177,2.407,2.684,2.957,3.222,3.474,3.742,4,4.258,4.514,4.785,5.094,5.417,5.716,6.008,6.3,6.592,6.883,7.174,7.466,7.757,8.049,8.34,8.631,8.923,9.214,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
FLATWORTH CENTRAL,0.814,0.845,0.877,0.915,0.985,1.075,1.184,1.29,1.394,1.493,1.598,1.699,1.8,1.9,2.006,2.127,2.253,2.37,2.485,2.599,2.713,2.828,2.942,3.056,3.17,3.284,3.398,3.512,3.626,3.74,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
FOSS ISLANDS,1.004,1.07,1.136,1.215,1.362,1.551,1.778,2.002,2.22,2.426,2.646,2.857,3.069,3.279,3.501,3.755,4.019,4.264,4.504,4.744,4.983,5.222,5.46,5.699,5.938,6.177,6.416,6.655,6.894,7.133,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
FOSSWAY 33/11KV,0.607,0.674,0.742,0.822,0.972,1.164,1.395,1.623,1.844,2.054,2.278,2.493,2.709,2.922,3.148,3.406,3.675,3.925,4.169,4.413,4.656,4.899,5.142,5.385,5.629,5.872,6.115,6.358,6.601,6.844,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
FOURSTONES 20KV,2.256,2.321,2.388,2.467,2.613,2.801,3.028,3.25,3.467,3.673,3.892,4.103,4.314,4.523,4.744,4.997,5.261,5.505,5.744,5.983,6.221,6.459,6.697,6.935,7.173,7.412,7.65,7.888,8.126,8.364,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
FYLANDS BRIDGE,1.584,1.661,1.739,1.832,2.004,2.225,2.492,2.754,3.009,3.251,3.509,3.757,4.005,4.252,4.512,4.81,5.12,5.407,5.689,5.969,6.25,6.53,6.81,7.09,7.37,7.651,7.931,8.211,8.491,8.771,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
GALE LANE,2.182,2.246,2.31,2.387,2.529,2.711,2.931,3.148,3.358,3.558,3.77,3.975,4.18,4.383,4.598,4.843,5.099,5.336,5.568,5.8,6.031,6.262,6.493,6.724,6.956,7.187,7.418,7.649,7.88,8.111,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
GARWOOD STREET,1.091,1.145,1.2,1.265,1.384,1.539,1.725,1.908,2.086,2.254,2.434,2.607,2.78,2.952,3.133,3.341,3.557,3.758,3.954,4.15,4.345,4.541,4.736,4.931,5.127,5.322,5.518,5.713,5.908,6.104,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
GATESHEAD CENTRAL,0.183,0.206,0.229,0.256,0.307,0.372,0.45,0.527,0.602,0.673,0.749,0.822,0.895,0.967,1.043,1.131,1.222,1.307,1.389,1.472,1.554,1.636,1.719,1.801,1.883,1.966,2.048,2.13,2.213,2.295,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
GATESHEAD EAST,0.029,0.032,0.036,0.04,0.047,0.056,0.067,0.078,0.089,0.099,0.11,0.12,0.13,0.141,0.152,0.164,0.177,0.189,0.201,0.213,0.224,0.236,0.248,0.259,0.271,0.283,0.294,0.306,0.318,0.33,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
GOSFORTH 33/11KV,0.425,0.449,0.473,0.502,0.555,0.623,0.705,0.786,0.864,0.939,1.018,1.095,1.171,1.247,1.327,1.419,1.514,1.603,1.69,1.776,1.862,1.949,2.035,2.121,2.208,2.294,2.38,2.467,2.553,2.639,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
GRANGETOWN,1.078,1.149,1.22,1.305,1.463,1.665,1.909,2.149,2.383,2.604,2.84,3.067,3.294,3.52,3.758,4.03,4.314,4.577,4.834,5.091,5.348,5.604,5.861,6.117,6.373,6.63,6.886,7.143,7.399,7.655,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
GREATHAM,0.176,0.182,0.189,0.197,0.212,0.23,0.253,0.275,0.297,0.318,0.34,0.361,0.382,0.403,0.425,0.45,0.476,0.501,0.525,0.549,0.572,0.596,0.62,0.644,0.668,0.691,0.715,0.739,0.763,0.787,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
GUISBOROUGH T1 T2,2.546,2.641,2.737,2.852,3.064,3.336,3.665,3.988,4.302,4.6,4.918,5.224,5.529,5.833,6.153,6.52,6.902,7.256,7.603,7.949,8.294,8.639,8.984,9.329,9.674,10.019,10.365,10.71,11.055,11.4,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARLOW GREEN,1.137,1.21,1.285,1.374,1.538,1.749,2.004,2.255,2.499,2.73,2.976,3.213,3.45,3.685,3.934,4.218,4.514,4.789,5.058,5.326,5.593,5.861,6.129,6.396,6.664,6.932,7.199,7.467,7.735,8.002,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARMIRE BRIDGE,1.466,1.511,1.557,1.611,1.711,1.841,1.996,2.149,2.298,2.439,2.589,2.734,2.879,3.023,3.174,3.348,3.529,3.697,3.861,4.025,4.188,4.351,4.515,4.678,4.842,5.005,5.169,5.332,5.496,5.659,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARRATON,2.043,2.088,2.132,2.186,2.285,2.413,2.567,2.718,2.865,3.005,3.153,3.296,3.439,3.581,3.731,3.903,4.082,4.247,4.41,4.572,4.733,4.895,5.056,5.218,5.379,5.541,5.702,5.864,6.025,6.187,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARROGATE 132/11KV,1.365,1.485,1.607,1.751,2.019,2.363,2.778,3.186,3.583,3.959,4.36,4.746,5.132,5.515,5.919,6.383,6.865,7.312,7.75,8.187,8.622,9.058,9.494,9.93,10.366,10.801,11.237,11.673,12.109,12.545,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARROGATE WEST,0.31,0.34,0.369,0.405,0.471,0.555,0.657,0.757,0.855,0.947,1.046,1.14,1.235,1.329,1.428,1.542,1.661,1.77,1.878,1.985,2.092,2.199,2.306,2.413,2.52,2.627,2.734,2.841,2.948,3.055,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARTMOOR 66/20KV,2.094,2.184,2.276,2.385,2.586,2.846,3.159,3.466,3.766,4.049,4.351,4.642,4.933,5.222,5.527,5.876,6.24,6.577,6.907,7.236,7.564,7.893,8.221,8.55,8.879,9.207,9.536,9.864,10.193,10.521,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
HAWTHORN PIT,2.771,2.871,2.973,3.094,3.318,3.607,3.954,4.296,4.628,4.944,5.279,5.603,5.926,6.247,6.586,6.974,7.378,7.752,8.119,8.485,8.85,9.215,9.58,9.945,10.31,10.675,11.04,11.405,11.771,12.136,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
HAXBY ROAD T2 T3,1.584,1.648,1.711,1.787,1.927,2.108,2.326,2.54,2.748,2.946,3.156,3.359,3.561,3.762,3.974,4.218,4.471,4.705,4.935,5.164,5.393,5.621,5.85,6.079,6.307,6.536,6.765,6.994,7.222,7.451,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
HEBBURN,0.251,0.263,0.276,0.291,0.319,0.354,0.397,0.439,0.481,0.519,0.561,0.601,0.641,0.68,0.722,0.77,0.82,0.867,0.912,0.957,1.002,1.047,1.092,1.137,1.183,1.228,1.273,1.318,1.363,1.408,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
HEBBURN WEST,0.082,0.087,0.091,0.096,0.105,0.117,0.131,0.145,0.159,0.172,0.186,0.199,0.212,0.225,0.239,0.255,0.272,0.287,0.302,0.317,0.332,0.347,0.362,0.377,0.392,0.407,0.422,0.437,0.452,0.467,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
HEDWORTH,0.952,0.997,1.042,1.095,1.195,1.323,1.477,1.628,1.776,1.916,2.064,2.208,2.351,2.493,2.644,2.816,2.995,3.161,3.324,3.486,3.648,3.81,3.971,4.133,4.295,4.457,4.619,4.781,4.943,5.105,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed PV capacity - domestic (MW)
