Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BILLINGHAM MARSH HOUSE,21098.675,19485.115,18789.867,18297.264,17986.418,17906.012,17873.806,17857.071,17837.544,17807.602,17755.854,17707.861,17668.301,17624.225,17577.302,17536.768,17527.516,17522.626,17516.449,17518.359,17548.158,17580.558,17620.577,17682.813,17744.442,17804.586,17864.766,17922.605,17979.611,18036.173,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BILLY MILL,42098.928,39153.881,37895.405,37002.483,36435.189,36280.412,36208.489,36162.688,36111.878,36042.028,35932.242,35826.433,35733.998,35632.432,35524.557,35415.548,35399.112,35390.481,35378.571,35381.694,35435.292,35494.317,35566.586,35676.953,35784.657,35892.008,36000.421,36105.366,36208.914,36311.983,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BIRTLEY GROVE 66/11KV,28951.748,26798.013,25872.459,25216.47,24801.778,24692.962,24647.373,24621.978,24592.874,24549.858,24477.696,24409.918,24352.958,24289.773,24222.543,24161.03,24149.055,24142.87,24134.763,24137.513,24177.413,24220.934,24274.485,24357.173,24438.712,24518.786,24599.13,24676.524,24752.833,24828.624,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BIRTLEY GROVE 66/20KV,18155.8,16813.187,16235.781,15826.122,15566.523,15497.09,15466.861,15449.148,15429.153,15400.518,15353.764,15309.663,15272.249,15230.954,15187.13,15146.498,15137.859,15132.83,15126.589,15127.126,15150.769,15176.702,15208.863,15259.075,15308.531,15357.16,15405.993,15453.03,15499.404,15545.476,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BLAYDON BURN,26617.67,24643.903,23793.93,23190.437,22807.447,22703.856,22657.931,22630.441,22599.621,22556.143,22486.091,22420.005,22363.795,22301.931,22236.398,22175.78,22161.571,22152.676,22142.032,22141.345,22174.588,22211.189,22256.953,22329.259,22400.494,22470.481,22540.759,22608.394,22675.063,22741.29,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BLUCHER 33/11KV,29814.418,27629.28,26691.481,26026.616,25605.814,25494.393,25446.508,25418.859,25387.458,25341.933,25266.813,25195.795,25135.515,25068.812,24997.872,24931.272,24919.13,24912.841,24904.488,24907.188,24947.548,24991.67,25045.899,25129.42,25211.595,25292.559,25373.91,25452.367,25529.738,25606.624,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BOLDON DOWNHILL,8090.268,7471.206,7205.225,7017.158,6899.029,6869.639,6858.829,6853.975,6848.032,6838.058,6819.665,6802.718,6789.021,6773.569,6757.01,6743.08,6740.87,6740.332,6739.295,6741.37,6754.209,6768.052,6784.841,6810.226,6835.384,6859.948,6884.511,6908.17,6931.504,6954.664,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,8998.602,8285.786,7978.022,7760.317,7623.508,7589.143,7576.483,7570.816,7563.895,7552.374,7531.25,7512.006,7496.624,7479.309,7460.812,7446.077,7442.344,7440.548,7438.263,7439.514,7453.044,7467.659,7485.66,7513.575,7541.317,7568.225,7595.067,7620.814,7646.175,7671.309,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BOWESFIELD 33/11KV,23955.409,22140.892,21359.054,20804.668,20454.119,20361.955,20323.607,20302.515,20278.305,20242.408,20182.021,20125.677,20078.685,20026.58,19971.22,19922.121,19910.604,19903.984,19895.865,19896.849,19929.131,19964.375,20008.133,20076.683,20144.455,20210.718,20277.098,20340.897,20403.771,20466.169,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BOWESFIELD 66/11KV,22417.645,20720.974,19988.275,19467.906,19137.666,19048.243,19008.917,18985.667,18959.538,18922.562,18862.81,18806.811,18759.509,18707.471,18652.412,18602.713,18588.977,18579.823,18569.276,18567.217,18594.254,18624.045,18661.736,18722.406,18782.322,18840.894,18899.615,18955.94,19011.411,19066.445,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BRANCEPETH,28280.465,26048.463,25088.207,24410.375,23986.505,23884.702,23851.142,23839.532,23823.94,23793.786,23733.303,23678.676,23636.193,23587.542,23535.12,23495.219,23489.172,23489.177,23487.605,23497.175,23545.566,23597.428,23660.019,23754.039,23847.539,23938.363,24028.927,24116.063,24201.983,24287.194,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BREAMISH STREET,23487.878,22297.737,21808.157,21458.546,21229.53,21152.672,21100.087,21054.239,21006.535,20951.08,20879.246,20803.831,20730.193,20651.261,20567.779,20460.998,20455.398,20452.67,20446.947,20447.806,20468.3,20492.246,20520.361,20559.462,20594.68,20634.009,20675.546,20717.161,20758.441,20800.132,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
BRENDA TRADING,56968.992,52568.825,50672.352,49329.344,48483.259,48267.463,48184.086,48143.29,48094.846,48017.945,47881.499,47755.777,47653.422,47538.863,47416.709,47314.436,47291.194,47279.868,47265.177,47272.52,47356.15,47446.783,47558.363,47731.119,47902.501,48069.404,48236.22,48396.51,48554.503,48711.233,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CAMPLESHON ROAD,42023.315,38957.441,37644.551,36715.044,36128.18,35975.48,35911.727,35876.223,35835.392,35774.666,35672.324,35575.513,35493.589,35402.517,35305.351,35213.359,35200.062,35194.958,35186.882,35194.318,35254.541,35320.07,35399.703,35520.199,35638.64,35755.537,35873.026,35986.495,36098.424,36209.675,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CARLEY HILL,36884.922,34092.465,32889.868,32037.433,31498.791,31357.924,31299.88,31268.383,31232.063,31177.738,31085.684,30999.83,30928.345,30848.968,30764.549,30689.533,30672.687,30663.374,30651.735,30654.103,30704.646,30759.727,30827.902,30934.22,31039.325,31142.117,31245.101,31344.096,31441.659,31538.482,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CARLIN HOW T3 T4,36059.369,33219.821,32001.009,31142.179,30606.887,30481.619,30443.108,30432.423,30416.606,30382.18,30309.099,30243.31,30192.829,30134.379,30071.009,30023.195,30019.614,30023.712,30025.761,30041.983,30107.508,30177.49,30261.049,30384.363,30506.867,30626.066,30744.937,30859.496,30972.488,31084.581,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CARR HILL,54423.271,50510.381,48831.584,47639.718,46882.532,46676.101,46581.787,46523.077,46457.78,46367.311,46224.002,46087.236,45969.147,45839.397,45701.838,45568.506,45543.009,45527.973,45509.033,45509.979,45578.117,45653.251,45746.288,45890.949,46032.779,46173.184,46314.592,46451.131,46585.805,46719.755,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CATTERICK CAMP,31057.533,28593.679,27527.259,26771.577,26294.975,26171.786,26123.503,26099.405,26071.027,26026.85,25949.6,25878.923,25821.63,25757.753,25689.867,25634.755,25617.636,25607.225,25595.152,25595.273,25637.752,25683.93,25741.799,25833.899,25925.462,26014.131,26102.606,26187.264,26270.608,26353.164,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CLOSE,24800.212,23702.045,23260.769,22945.168,22735.862,22660.46,22603.143,22550.227,22495.649,22433.833,22356.701,22273.76,22190.726,22101.992,22008.067,21881.886,21879.468,21879.56,21876.073,21878.918,21899.62,21924.128,21951.946,21987.887,22018.896,22055.718,22095.411,22135.884,22176.149,22217.083,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CONEYTHORPE,21267.442,19588.667,18866.216,18356.302,18037.312,17960.123,17934.11,17924.535,17911.963,17888.47,17842.247,17800.367,17767.537,17730.06,17689.723,17658.366,17653.24,17652.662,17650.9,17657.489,17693.08,17731.276,17777.458,17847.004,17916.081,17983.22,18050.185,18114.601,18178.098,18241.065,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CONSETT,40592.251,37446.624,36092.279,35134.32,34532.239,34381.35,34325.341,34299.81,34268.755,34217.302,34123.241,34036.882,33967.227,33888.808,33804.924,33735.519,33721.714,33716.422,33708.739,33716.785,33779.315,33846.827,33929.286,34055.424,34180.551,34302.427,34424.199,34541.289,34656.712,34771.212,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CORPORATION STREET,19070.265,18063.697,17647.717,17351.165,17158.059,17095.571,17054.775,17020.151,16983.927,16941.138,16884.503,16825.472,16768.389,16707.013,16642.024,16560.202,16556.043,16554.346,16550.319,16551.8,16570.001,16590.974,16615.624,16650.125,16681.683,16716.19,16752.338,16788.373,16824.092,16860.085,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
COWTON,1970.644,1819.252,1755.392,1710.911,1683.837,1678.818,1678.425,1679.49,1680.262,1680.002,1677.635,1675.602,1674.353,1672.633,1670.61,1669.408,1670.876,1672.748,1674.491,1677.003,1682.17,1687.602,1693.756,1702.017,1710.196,1718.224,1726.23,1734.026,1741.733,1749.396,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CRAMLINGTON T1 T3,16671.094,15553.079,15078.754,14742.682,14529.408,14471.734,14444.668,14427.139,14407.692,14380.949,14338.928,14297.864,14261.503,14221.461,14178.778,14133.443,14129.717,14128.92,14126.687,14130.229,14152.952,14177.876,14207.731,14251.686,14294.331,14337.264,14380.769,14423.104,14464.922,14506.617,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
CRAMLINGTON T2 T4,16259.108,15216.704,14776.639,14464.644,14265.947,14210.743,14183.062,14163.851,14142.867,14115.071,14072.999,14031.244,13993.471,13952.085,13908.013,13858.917,13855.689,13855.16,13853.107,13856.492,13877.678,13901.052,13928.892,13969.388,14008.352,14048.055,14088.489,14127.992,14167.038,14206.034,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DARLEY,8442.597,7775.84,7488.774,7286.105,7159.241,7128.367,7117.809,7113.779,7108.561,7099.011,7080.442,7063.601,7050.352,7035.262,7019.04,7006.359,7004.111,7003.671,7002.762,7005.167,7019.078,7034.022,7052.132,7079.509,7106.7,7133.123,7159.479,7184.822,7209.8,7234.568,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DARLINGTON 132/6KV,8725.103,8055.036,7766.246,7561.661,7432.625,7399.382,7386.207,7379.481,7371.591,7359.374,7338.1,7318.414,7302.249,7284.217,7265.011,7248.55,7244.75,7242.763,7240.25,7241.09,7253.518,7267.013,7283.678,7309.595,7335.277,7360.317,7385.364,7409.426,7433.139,7456.663,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DARLINGTON 33/11KV,35635.538,32920.832,31751.645,30923.27,30400.472,30265.084,30210.581,30182.025,30148.763,30097.974,30010.482,29929.193,29862.001,29787.171,29707.497,29637.877,29622.46,29614.374,29604.08,29607.393,29657.601,29712.186,29779.554,29884.189,29987.736,30088.879,30190.135,30287.465,30383.391,30478.577,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DARLINGTON CENTRAL 33/11KV,15939.442,14777.864,14280.109,13927.443,13704.484,13645.968,13621.139,13607.021,13590.897,13567.243,13527.819,13490.502,13458.842,13423.73,13386.323,13350.909,13345.294,13342.785,13339.148,13341.396,13363.682,13387.981,13417.642,13462.842,13507.285,13551.136,13595.214,13637.765,13679.737,13721.455,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DARLINGTON EAST,26034.24,24053.689,23202.685,22600.766,22222.181,22126.7,22090.298,22072.805,22051.837,22018.009,21957.321,21901.094,21855.113,21803.483,21748.255,21700.479,21692.388,21689.634,21685.247,21690.803,21730.613,21773.654,21826.019,21905.561,21984.254,22061.211,22138.229,22212.408,22285.552,22358.156,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DARLINGTON WEST,49340.963,45677.2,44102.999,42987.293,42281.89,42096.523,42018.537,41974.828,41924.796,41851.097,41727.818,41611.905,41514.308,41406.092,41290.946,41184.899,41164.383,41153.705,41139.724,41144.2,41211.805,41285.557,41376.322,41516.512,41654.687,41790.442,41926.695,42057.933,42187.319,42315.821,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DENWICK,44772.274,41471.017,40130.779,39222.818,38702.854,38673.875,38746.371,38849.702,38945.643,39017.235,39040.638,39069.123,39113.334,39145.156,39168.576,39210.196,39321.392,39441.053,39557.171,39690.508,39882.942,40082.249,40297.231,40557.636,40814.567,41069.148,41322.944,41572.939,41820.754,42067.708,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DUNSTON 66/11KV,17351.712,16057.666,15500.098,15104.274,14853.173,14785.395,14755.537,14737.81,14717.897,14689.69,14644.079,14601.136,14564.706,14524.591,14482.097,14443.094,14433.688,14427.769,14420.73,14420.204,14441.9,14465.777,14495.663,14542.966,14589.595,14635.354,14681.282,14725.459,14768.999,14812.241,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DUNSTON 66/20KV,20224.511,18683.749,18019.162,17547.839,17249.697,17170.93,17137.947,17119.656,17098.733,17067.919,17016.379,16968.345,16928.293,16883.938,16836.862,16795.454,16785.061,16778.836,16771.381,16771.646,16798.41,16827.688,16864.19,16921.7,16978.574,17034.132,17089.766,17143.219,17195.891,17248.163,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
DURHAM EAST,13935.48,12921.583,12486.723,12178.394,11983.122,11931.128,11908.45,11895.093,11879.993,11858.344,11822.962,11789.397,11760.744,11729.085,11695.422,11663.259,11657.55,11654.552,11650.567,11651.711,11670.295,11690.63,11715.622,11754.106,11791.913,11829.234,11866.772,11902.983,11938.692,11974.181,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
EASTFIELD,37025.947,34095.995,32832.159,31938.564,31377.731,31238.641,31188.938,31168.037,31141.967,31096.922,31012.269,30935.374,30874.416,30805.481,30731.678,30673.813,30660.567,30655.281,30647.969,30655.227,30713.195,30775.646,30852.106,30969.598,31086.433,31199.775,31312.822,31421.345,31528.286,31634.293,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
EASTGATE CEMENT,9058.992,8390.392,8118.586,7934.266,7828.454,7821.964,7836.004,7856.287,7875.08,7888.957,7893.098,7898.274,7906.636,7912.502,7916.675,7924.51,7946.436,7970.077,7993.006,8019.417,8057.772,8097.516,8140.427,8192.515,8243.903,8294.817,8345.574,8395.563,8445.111,8494.486,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
EDUCATIONAL PRECINCT,30304.601,28619.599,27916.184,27414.165,27087.471,26982.091,26915.072,26859.281,26800.821,26731.49,26639.206,26544.196,26453.314,26355.714,26252.61,26126.497,26115.241,26108.182,26097.659,26096.196,26122.709,26153.519,26190.712,26245.266,26295.579,26349.832,26406.434,26462.491,26517.976,26573.776,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
ELVINGTON,6700.112,6177.65,5954.298,5797.276,5699.847,5677.937,5671.949,5671.046,5669.186,5663.873,5651.413,5640.231,5631.827,5621.916,5611.062,5602.986,5603.544,5605.508,5607.076,5611.263,5624.541,5638.667,5655.286,5679.193,5702.911,5726.057,5749.146,5771.465,5793.494,5815.363,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FARADAY STREET,13572.146,12559.053,12122.719,11813.065,11616.783,11564.149,11541.236,11527.831,11512.7,11491.061,11455.771,11422.579,11394.49,11363.509,11330.658,11300.533,11293.46,11289.113,11283.883,11283.746,11301.024,11319.992,11343.666,11381.004,11417.82,11453.935,11490.176,11525.028,11559.373,11593.474,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FAWDON T1 & SEATON BURN T1,58184.654,53989.111,52196.803,50928.858,50129.253,49923.114,49837.951,49791.076,49736.889,49655.366,49516.742,49385.13,49273.533,49149.169,49016.215,48888.709,48874.705,48871.87,48864.786,48879.019,48965.555,49059.556,49172.786,49341.618,49507.328,49671.325,49836.253,49995.866,50153.385,50310.044,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FISHBURN,38125.757,35113.37,33816.803,32901.248,32328.44,32190.51,32144.802,32128.789,32107.415,32066.391,31984.408,31910.414,31852.891,31787.079,31716.223,31662.613,31653.853,31653.269,31650.571,31662.92,31727.775,31797.3,31881.362,32008.035,32134.086,32256.452,32378.452,32495.791,32611.493,32726.236,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FLATWORTH CENTRAL,22651.008,21067.894,20392.49,19913.776,19610.334,19529.021,19492.329,19469.691,19444.339,19408.704,19351.53,19296.482,19248.628,19195.83,19139.614,19082.962,19075.928,19073.084,19068.466,19071.945,19102.642,19136.274,19177.051,19238.392,19298.297,19357.998,19418.254,19476.648,19534.284,19591.663,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FOSS ISLANDS,48435.463,45219.509,43853.973,42885.069,42267.901,42096.061,42011.251,41953.512,41890.313,41806.252,41678.413,41552.915,41440.598,41317.651,41186.99,41046.009,41030.796,41023.994,41012.95,41018.503,41078.894,41145.646,41226.388,41347.032,41463.665,41581.539,41701.268,41817.737,41932.749,42047.45,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FOSSWAY 33/11KV,50348.796,46887.425,45407.836,44356.184,43685.01,43495.56,43401.966,43338.507,43269.255,43177.753,43039.475,42905.181,42786.095,42656.158,42518.607,42376.158,42351.803,42336.593,42317.333,42315.78,42373.238,42437.221,42516.55,42639.845,42759.637,42879.651,43001.201,43118.894,43234.996,43350.631,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FOURSTONES 20KV,32270.576,29933.124,29000.019,28375.924,28029.023,28032.625,28108.178,28205.232,28296.756,28370.484,28409.448,28451.297,28503.828,28546.939,28583.538,28632.928,28735.462,28843.892,28949.576,29067.593,29227.751,29393.117,29569.53,29777.849,29983.162,30187.136,30390.473,30591.374,30790.655,30989.361,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
FYLANDS BRIDGE,41564.788,38301.624,36894.618,35899.268,35273.929,35117.921,35061.151,35036.354,35005.825,34954.146,34858.27,34770.861,34701.131,34622.466,34538.329,34471.258,34456.195,34449.992,34441.45,34449.193,34513.599,34583.058,34668.161,34799.074,34929.224,35055.607,35181.732,35302.853,35422.231,35540.598,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GALE LANE,24371.083,22548.846,21766.385,21212.355,20862.944,20773.022,20736.873,20717.905,20695.766,20661.811,20603.126,20548.252,20502.611,20451.701,20397.382,20348.451,20339.985,20336.418,20331.244,20335.253,20370.789,20409.36,20456.462,20528.388,20599.402,20669.065,20738.91,20806.211,20872.58,20938.491,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GARWOOD STREET,37948.614,35038.753,33782.644,32891.682,32328.147,32179.581,32117.858,32084.048,32045.24,31987.741,31891.053,31801.211,31726.596,31643.923,31556.182,31479.747,31459.494,31447.116,31432.456,31432.338,31482.355,31537.003,31605.348,31713.638,31820.866,31925.404,32030.027,32130.402,32229.279,32327.349,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GATESHEAD CENTRAL,21898.069,20669.749,20153.472,19783.53,19541.034,19459.355,19405.737,19360.414,19313.251,19258.301,19186.818,19113.555,19043.457,18968.624,18889.952,18795.315,18782.512,18772.806,18760.682,18755.163,18769.969,18787.917,18810.563,18845.931,18878.345,18913.549,18950.44,18986.952,19023.086,19059.475,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GATESHEAD EAST,2239.21,2072.634,2000.905,1949.991,1917.705,1909.029,1905.233,1902.998,1900.482,1896.896,1891.065,1885.575,1880.924,1875.796,1870.361,1865.373,1864.218,1863.512,1862.66,1862.648,1865.504,1868.642,1872.556,1878.719,1884.796,1890.761,1896.748,1902.51,1908.19,1913.832,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GOSFORTH 33/11KV,21377.964,19972.982,19375.687,18951.091,18679.461,18601.413,18560.972,18532.21,18501.109,18460.947,18401.738,18343.386,18290.675,18233.31,18172.549,18106.539,18097.667,18092.464,18085.37,18085.54,18109.572,18136.44,18169.369,18219.516,18267.826,18316.84,18366.728,18415.267,18463.189,18511.008,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GRANGETOWN,38085.111,35120.576,33844.561,32942.32,32376.033,32236.129,32186.137,32165.07,32138.784,32093.21,32007.351,31928.963,31866.527,31795.862,31720.121,31659.385,31648.144,31644.937,31639.517,31648.952,31710.039,31775.812,31855.824,31977.498,32098.389,32215.996,32333.413,32446.348,32557.709,32668.181,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GREATHAM,4740.77,4378.271,4221.913,4111.041,4040.96,4022.583,4015.018,4010.926,4006.211,3999.163,3987.228,3976.135,3966.936,3956.728,3945.884,3936.447,3934.083,3932.7,3931.029,3931.173,3937.572,3944.555,3953.245,3966.916,3980.449,3993.654,4006.869,4019.56,4032.065,4044.471,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GUISBOROUGH T1 T2,23624.474,21764.333,20965.684,20402.77,20051.746,19969.297,19943.681,19936.3,19925.565,19902.646,19854.406,19810.953,19777.541,19738.918,19697.083,19665.47,19662.772,19665.106,19666.1,19676.381,19718.977,19764.493,19818.913,19899.406,19979.381,20057.186,20134.775,20209.537,20283.276,20356.426,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
HARLOW GREEN,49649.737,46116.37,44603.45,43529.946,42848.502,42663.915,42580.017,42528.01,42470.028,42389.236,42260.597,42137.466,42030.941,41913.71,41789.238,41667.094,41646.833,41635.99,41621.476,41624.975,41689.222,41759.892,41846.677,41979.884,42110.323,42239.761,42370.216,42496.37,42620.847,42744.706,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
HARMIRE BRIDGE,27024.887,24913.533,24011.916,23378.731,22986.73,22900.298,22878.335,22876.938,22871.648,22852.362,22804.155,22761.126,22729.328,22691.407,22649.658,22619.376,22623.489,22633.281,22641.474,22660.254,22715.773,22774.727,22843.756,22942.239,23039.94,23135.309,23230.418,23322.416,23413.232,23503.396,NPgN,Primary,NG FES - System Transformation (EE CF),Domestic (MWh)
