Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
CATTERICK CAMP,2.094,2.191,2.313,2.457,2.699,3,3.361,3.723,4.083,4.443,4.832,5.22,5.608,5.995,6.384,6.778,7.173,7.565,7.957,8.349,8.743,9.136,9.529,9.922,10.315,10.71,11.104,11.498,11.893,12.287,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CLOSE,0.452,0.472,0.512,0.561,0.629,0.708,0.802,0.9,1.003,1.117,1.245,1.38,1.516,1.653,1.778,1.873,1.958,2.061,2.169,2.278,2.387,2.496,2.605,2.714,2.823,2.932,3.042,3.151,3.26,3.369,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CONEYTHORPE,1.677,1.722,1.779,1.848,1.962,2.104,2.274,2.444,2.615,2.786,2.972,3.157,3.343,3.529,3.714,3.899,4.083,4.267,4.452,4.637,4.822,5.007,5.193,5.378,5.563,5.748,5.934,6.119,6.304,6.49,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CONSETT,23.974,24.075,24.199,24.349,24.598,24.909,25.283,25.657,26.031,26.403,26.806,27.209,27.612,28.015,28.417,28.783,29.149,29.514,29.879,30.243,30.608,30.973,31.338,31.703,32.068,32.434,32.799,33.164,33.53,33.935,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CORPORATION STREET,0.158,0.176,0.2,0.23,0.277,0.336,0.406,0.476,0.548,0.62,0.699,0.778,0.858,0.937,1.016,1.091,1.166,1.242,1.318,1.395,1.472,1.549,1.626,1.703,1.779,1.856,1.933,2.01,2.087,2.164,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
COWTON,0.396,0.405,0.416,0.431,0.453,0.48,0.513,0.546,0.579,0.614,0.652,0.691,0.729,0.768,0.806,0.841,0.874,0.91,0.945,0.981,1.018,1.054,1.09,1.126,1.162,1.198,1.234,1.27,1.307,1.343,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CRAMLINGTON T1 T3,0.741,0.774,0.815,0.863,0.945,1.047,1.169,1.291,1.412,1.533,1.663,1.793,1.923,2.053,2.183,2.317,2.451,2.583,2.716,2.848,2.98,3.113,3.245,3.378,3.51,3.643,3.776,3.908,4.041,4.174,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CRAMLINGTON T2 T4,0.582,0.613,0.652,0.697,0.775,0.871,0.987,1.103,1.218,1.333,1.456,1.579,1.702,1.825,1.949,2.075,2.203,2.328,2.454,2.579,2.705,2.831,2.956,3.082,3.208,3.334,3.459,3.585,3.711,3.837,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLEY,0.518,0.536,0.563,0.595,0.645,0.706,0.78,0.854,0.929,1.008,1.093,1.181,1.269,1.357,1.442,1.52,1.595,1.674,1.755,1.836,1.917,1.999,2.08,2.161,2.242,2.324,2.405,2.486,2.568,2.649,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON 132/6KV,0.884,0.912,0.948,0.99,1.061,1.149,1.255,1.361,1.467,1.574,1.689,1.804,1.919,2.035,2.15,2.264,2.379,2.494,2.609,2.724,2.838,2.953,3.068,3.183,3.298,3.413,3.528,3.643,3.758,3.873,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON 33/11KV,1.208,1.258,1.33,1.416,1.552,1.718,1.917,2.119,2.323,2.535,2.766,3.003,3.239,3.476,3.706,3.917,4.122,4.339,4.558,4.778,4.998,5.218,5.438,5.658,5.878,6.099,6.319,6.539,6.759,6.979,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.517,0.538,0.564,0.594,0.646,0.711,0.79,0.868,0.945,1.022,1.105,1.187,1.269,1.351,1.434,1.52,1.606,1.691,1.775,1.859,1.944,2.028,2.112,2.196,2.281,2.365,2.449,2.534,2.618,2.702,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON EAST,6.586,6.622,6.668,6.723,6.814,6.928,7.063,7.2,7.336,7.474,7.624,7.775,7.925,8.076,8.226,8.372,8.518,8.665,8.813,8.961,9.109,9.257,9.404,9.552,9.7,9.848,9.996,10.144,10.293,10.441,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON WEST,1.978,2.044,2.119,2.209,2.365,2.562,2.799,3.034,3.267,3.495,3.74,3.982,4.224,4.465,4.711,4.971,5.235,5.491,5.745,5.999,6.252,6.506,6.76,7.013,7.267,7.521,7.774,8.028,8.282,8.535,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DENWICK,2.839,2.939,3.084,3.257,3.528,3.858,4.253,4.653,5.061,5.483,5.944,6.415,6.886,7.36,7.818,8.238,8.645,9.075,9.513,9.95,10.39,10.829,11.268,11.708,12.147,12.587,13.027,13.468,13.908,14.348,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DUNSTON 66/11KV,0.563,0.594,0.637,0.689,0.772,0.874,0.997,1.12,1.245,1.372,1.51,1.65,1.79,1.93,2.068,2.2,2.329,2.462,2.597,2.731,2.866,3,3.134,3.269,3.403,3.538,3.672,3.807,3.941,4.076,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DUNSTON 66/20KV,1.31,1.373,1.448,1.539,1.693,1.887,2.12,2.352,2.583,2.811,3.057,3.301,3.545,3.789,4.035,4.289,4.546,4.798,5.049,5.3,5.55,5.801,6.052,6.303,6.553,6.804,7.055,7.305,7.556,7.807,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DURHAM EAST,0.664,0.686,0.728,0.778,0.85,0.935,1.036,1.141,1.25,1.369,1.501,1.639,1.778,1.917,2.047,2.151,2.246,2.357,2.472,2.588,2.704,2.82,2.936,3.053,3.169,3.285,3.401,3.517,3.634,3.75,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
EASTFIELD,2.003,2.069,2.143,2.231,2.386,2.581,2.815,3.047,3.277,3.502,3.743,3.981,4.218,4.455,4.697,4.955,5.218,5.471,5.722,5.973,6.224,6.475,6.726,6.977,7.228,7.48,7.731,7.982,8.234,8.485,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
EASTGATE CEMENT,0.568,0.584,0.611,0.642,0.689,0.746,0.814,0.883,0.954,1.03,1.113,1.199,1.285,1.372,1.455,1.525,1.593,1.667,1.742,1.819,1.895,1.971,2.048,2.124,2.2,2.277,2.353,2.429,2.506,2.582,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0.44,0.47,0.511,0.561,0.641,0.739,0.857,0.976,1.096,1.218,1.351,1.485,1.619,1.753,1.886,2.012,2.137,2.265,2.395,2.524,2.653,2.783,2.912,3.041,3.171,3.3,3.429,3.559,3.688,3.817,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
ELVINGTON,1.356,1.369,1.388,1.411,1.446,1.489,1.541,1.593,1.647,1.702,1.764,1.826,1.889,1.952,2.013,2.067,2.12,2.176,2.233,2.29,2.348,2.405,2.463,2.52,2.577,2.635,2.692,2.75,2.807,2.865,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FARADAY STREET,0.866,0.939,1.034,1.149,1.336,1.568,1.847,2.126,2.407,2.691,2.999,3.31,3.62,3.931,4.238,4.539,4.836,5.138,5.442,5.746,6.049,6.353,6.657,6.961,7.264,7.568,7.872,8.176,8.479,8.783,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.263,2.345,2.442,2.557,2.755,3.004,3.304,3.602,3.898,4.189,4.503,4.813,5.124,5.433,5.748,6.076,6.408,6.732,7.054,7.376,7.698,8.02,8.342,8.664,8.986,9.308,9.63,9.952,10.274,10.596,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FISHBURN,25.602,25.684,25.783,25.901,26.102,26.355,26.657,26.959,27.26,27.557,27.879,28.198,28.517,28.836,29.158,29.468,29.781,30.088,30.395,30.701,31.008,31.315,31.621,31.928,32.234,32.541,32.848,33.155,33.462,33.789,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FLATWORTH CENTRAL,0.896,0.928,0.968,1.016,1.096,1.197,1.317,1.437,1.558,1.678,1.808,1.938,2.069,2.199,2.329,2.46,2.59,2.721,2.851,2.981,3.112,3.242,3.373,3.503,3.633,3.764,3.894,4.025,4.155,4.285,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FOSS ISLANDS,1.062,1.131,1.225,1.338,1.518,1.741,2.007,2.276,2.548,2.826,3.13,3.438,3.746,4.055,4.357,4.642,4.921,5.21,5.503,5.795,6.088,6.381,6.674,6.967,7.261,7.554,7.847,8.14,8.433,8.726,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FOSSWAY 33/11KV,0.719,0.787,0.868,0.965,1.131,1.339,1.589,1.838,2.086,2.33,2.594,2.856,3.117,3.378,3.643,3.916,4.192,4.463,4.732,5.001,5.27,5.539,5.808,6.077,6.346,6.615,6.885,7.154,7.423,7.692,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FOURSTONES 20KV,37.169,37.238,37.342,37.467,37.659,37.893,38.172,38.456,38.746,39.047,39.377,39.715,40.053,40.393,40.721,41.017,41.303,41.608,41.918,42.229,42.541,42.853,43.165,43.477,43.789,44.101,44.414,44.727,45.039,45.352,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FYLANDS BRIDGE,2.337,2.416,2.511,2.626,2.819,3.062,3.354,3.644,3.934,4.221,4.531,4.839,5.147,5.455,5.765,6.083,6.403,6.719,7.034,7.349,7.664,7.978,8.293,8.608,8.923,9.238,9.553,9.868,10.183,10.498,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GALE LANE,7.201,7.265,7.335,7.418,7.566,7.755,7.982,8.207,8.428,8.641,8.869,9.092,9.314,9.535,9.765,10.017,10.275,10.521,10.763,11.004,11.246,11.487,11.728,11.97,12.211,12.453,12.694,12.935,13.177,13.418,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GARWOOD STREET,1.328,1.384,1.46,1.552,1.698,1.879,2.096,2.315,2.536,2.762,3.008,3.257,3.507,3.757,4.002,4.234,4.461,4.697,4.935,5.173,5.411,5.649,5.887,6.125,6.363,6.602,6.84,7.078,7.316,7.554,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD CENTRAL,0.305,0.328,0.365,0.409,0.476,0.557,0.655,0.754,0.855,0.961,1.078,1.198,1.318,1.439,1.555,1.657,1.755,1.861,1.97,2.078,2.187,2.295,2.404,2.513,2.622,2.73,2.839,2.948,3.056,3.165,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD EAST,0.184,0.187,0.193,0.2,0.211,0.224,0.239,0.254,0.271,0.288,0.307,0.327,0.348,0.368,0.387,0.403,0.417,0.434,0.451,0.468,0.485,0.502,0.519,0.537,0.554,0.571,0.588,0.605,0.623,0.64,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GOSFORTH 33/11KV,0.652,0.677,0.708,0.746,0.807,0.884,0.977,1.069,1.162,1.256,1.357,1.458,1.56,1.662,1.763,1.863,1.962,2.062,2.163,2.263,2.363,2.464,2.564,2.665,2.765,2.866,2.966,3.066,3.167,3.267,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GRANGETOWN,1.484,1.557,1.647,1.755,1.935,2.16,2.431,2.701,2.971,3.241,3.533,3.825,4.117,4.409,4.701,4.994,5.288,5.581,5.874,6.167,6.46,6.753,7.046,7.338,7.631,7.924,8.217,8.51,8.803,9.097,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GREATHAM,0.207,0.214,0.227,0.242,0.264,0.29,0.321,0.353,0.387,0.423,0.463,0.505,0.547,0.59,0.63,0.662,0.691,0.725,0.76,0.796,0.832,0.867,0.903,0.938,0.974,1.009,1.045,1.081,1.116,1.152,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T1 T2,7.288,7.386,7.508,7.655,7.899,8.203,8.569,8.935,9.301,9.666,10.062,10.458,10.854,11.25,11.646,12.026,12.407,12.788,13.169,13.549,13.93,14.311,14.692,15.073,15.454,15.835,16.217,16.598,16.979,17.376,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARLOW GREEN,1.309,1.384,1.47,1.573,1.751,1.977,2.248,2.517,2.783,3.044,3.325,3.602,3.879,4.155,4.436,4.734,5.036,5.329,5.619,5.91,6.2,6.49,6.78,7.07,7.36,7.65,7.94,8.23,8.52,8.811,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARMIRE BRIDGE,1.872,1.919,1.992,2.08,2.213,2.376,2.57,2.768,2.97,3.182,3.414,3.653,3.892,4.133,4.363,4.563,4.753,4.96,5.171,5.382,5.594,5.806,6.017,6.229,6.441,6.653,6.865,7.077,7.289,7.507,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARRATON,2.145,2.191,2.251,2.323,2.441,2.588,2.763,2.94,3.117,3.296,3.492,3.688,3.885,4.082,4.277,4.466,4.652,4.843,5.034,5.226,5.417,5.609,5.8,5.992,6.184,6.375,6.567,6.758,6.95,7.142,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARROGATE 132/11KV,1.631,1.756,1.914,2.103,2.415,2.805,3.271,3.739,4.208,4.678,5.188,5.698,6.209,6.72,7.23,7.735,8.239,8.746,9.253,9.761,10.269,10.778,11.286,11.794,12.302,12.811,13.32,13.829,14.338,14.847,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARROGATE WEST,0.514,0.545,0.587,0.637,0.717,0.816,0.935,1.055,1.176,1.299,1.433,1.569,1.704,1.84,1.974,2.101,2.227,2.356,2.486,2.616,2.747,2.877,3.008,3.138,3.269,3.4,3.53,3.661,3.792,3.922,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARTMOOR 66/20KV,9.95,10.043,10.161,10.303,10.538,10.83,11.181,11.533,11.885,12.238,12.621,13.005,13.39,13.774,14.157,14.536,14.914,15.295,15.676,16.057,16.438,16.819,17.201,17.582,17.963,18.344,18.726,19.107,19.489,19.87,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HAWTHORN PIT,17.205,17.308,17.43,17.577,17.827,18.141,18.518,18.894,19.268,19.638,20.036,20.432,20.827,21.222,21.622,22.034,22.449,22.858,23.264,23.671,24.077,24.484,24.89,25.296,25.703,26.109,26.516,26.922,27.329,27.736,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HAXBY ROAD T2 T3,1.606,1.67,1.741,1.827,1.977,2.168,2.396,2.623,2.847,3.065,3.299,3.529,3.759,3.988,4.224,4.476,4.733,4.981,5.225,5.47,5.714,5.958,6.203,6.447,6.691,6.935,7.18,7.424,7.669,7.913,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HEBBURN,0.527,0.539,0.556,0.577,0.61,0.651,0.7,0.749,0.799,0.849,0.904,0.96,1.015,1.07,1.125,1.178,1.23,1.283,1.337,1.391,1.445,1.498,1.552,1.606,1.659,1.713,1.767,1.821,1.874,1.928,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HEBBURN WEST,0.115,0.119,0.124,0.131,0.141,0.154,0.17,0.185,0.201,0.216,0.233,0.25,0.267,0.283,0.3,0.317,0.334,0.351,0.368,0.385,0.402,0.419,0.436,0.453,0.47,0.487,0.504,0.521,0.538,0.555,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HEDWORTH,1.063,1.108,1.158,1.218,1.324,1.458,1.619,1.779,1.937,2.09,2.255,2.416,2.578,2.739,2.904,3.082,3.264,3.438,3.611,3.783,3.955,4.127,4.299,4.471,4.643,4.815,4.987,5.159,5.331,5.503,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
