Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
DARLINGTON CENTRAL 33/11KV,0.004,0.007,0.009,0.012,0.016,0.021,0.026,0.032,0.037,0.043,0.05,0.058,0.067,0.076,0.086,0.097,0.109,0.122,0.134,0.146,0.159,0.171,0.184,0.197,0.21,0.224,0.238,0.253,0.268,0.284,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
DARLINGTON EAST,0.007,0.013,0.018,0.024,0.032,0.042,0.052,0.064,0.075,0.087,0.1,0.113,0.132,0.15,0.169,0.191,0.215,0.241,0.263,0.286,0.309,0.33,0.352,0.374,0.396,0.419,0.443,0.468,0.493,0.52,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
DARLINGTON WEST,0.011,0.02,0.027,0.036,0.046,0.059,0.073,0.09,0.107,0.126,0.146,0.168,0.195,0.222,0.251,0.283,0.318,0.355,0.39,0.426,0.465,0.502,0.541,0.581,0.622,0.664,0.708,0.754,0.801,0.85,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
DENWICK,0.021,0.037,0.053,0.071,0.092,0.122,0.152,0.189,0.217,0.252,0.289,0.327,0.381,0.433,0.489,0.553,0.622,0.698,0.762,0.824,0.891,0.948,1.009,1.069,1.129,1.191,1.256,1.322,1.391,1.463,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
DUNSTON 66/11KV,0.006,0.011,0.016,0.021,0.027,0.035,0.044,0.054,0.063,0.073,0.084,0.096,0.112,0.127,0.144,0.162,0.182,0.204,0.224,0.243,0.263,0.281,0.301,0.32,0.34,0.36,0.381,0.403,0.425,0.449,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
DUNSTON 66/20KV,0.011,0.019,0.027,0.036,0.046,0.059,0.074,0.091,0.107,0.126,0.146,0.168,0.194,0.222,0.25,0.283,0.317,0.354,0.389,0.425,0.462,0.498,0.536,0.575,0.615,0.656,0.699,0.743,0.789,0.836,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
DURHAM EAST,0.006,0.01,0.014,0.019,0.024,0.033,0.041,0.051,0.058,0.067,0.076,0.086,0.1,0.114,0.128,0.145,0.164,0.184,0.2,0.216,0.232,0.246,0.26,0.274,0.287,0.301,0.315,0.33,0.346,0.362,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
EASTFIELD,3.256,3.265,3.273,3.282,3.293,3.308,3.324,3.343,3.36,3.38,3.401,3.424,3.453,3.482,3.513,3.548,3.585,3.625,3.662,3.7,3.739,3.777,3.816,3.856,3.896,3.939,3.982,4.028,4.075,4.123,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
EASTGATE CEMENT,0.004,0.007,0.01,0.014,0.018,0.025,0.031,0.038,0.044,0.05,0.057,0.064,0.075,0.085,0.096,0.109,0.123,0.138,0.15,0.162,0.174,0.184,0.194,0.204,0.214,0.224,0.235,0.246,0.257,0.268,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
EDUCATIONAL PRECINCT,0.007,0.011,0.016,0.022,0.028,0.038,0.047,0.058,0.067,0.078,0.089,0.101,0.117,0.134,0.151,0.17,0.191,0.215,0.235,0.254,0.275,0.293,0.312,0.331,0.35,0.369,0.39,0.411,0.433,0.455,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
ELVINGTON,0.004,0.006,0.009,0.012,0.016,0.022,0.027,0.034,0.038,0.044,0.05,0.056,0.065,0.074,0.084,0.095,0.107,0.121,0.131,0.14,0.151,0.159,0.167,0.176,0.183,0.191,0.2,0.208,0.217,0.226,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
FARADAY STREET,0.014,0.025,0.035,0.046,0.06,0.079,0.098,0.121,0.141,0.164,0.19,0.216,0.251,0.286,0.323,0.365,0.41,0.459,0.503,0.546,0.592,0.634,0.679,0.724,0.769,0.816,0.865,0.916,0.968,1.022,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
FAWDON T1 & SEATON BURN T1,0.015,0.026,0.036,0.048,0.062,0.08,0.1,0.123,0.145,0.17,0.197,0.225,0.261,0.298,0.336,0.38,0.426,0.477,0.523,0.57,0.62,0.667,0.716,0.767,0.818,0.871,0.926,0.983,1.042,1.104,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
FISHBURN,0.015,0.026,0.036,0.047,0.06,0.078,0.097,0.12,0.141,0.166,0.192,0.22,0.255,0.291,0.329,0.372,0.417,0.466,0.512,0.558,0.607,0.654,0.703,0.753,0.804,0.857,0.912,0.969,1.028,1.089,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
FLATWORTH CENTRAL,0.007,0.011,0.016,0.021,0.028,0.036,0.045,0.056,0.065,0.076,0.087,0.099,0.115,0.132,0.148,0.168,0.189,0.211,0.231,0.251,0.272,0.291,0.31,0.33,0.35,0.371,0.393,0.415,0.438,0.462,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
FOSS ISLANDS,0.016,0.027,0.039,0.052,0.068,0.091,0.113,0.14,0.161,0.187,0.213,0.241,0.28,0.319,0.36,0.407,0.458,0.515,0.561,0.606,0.655,0.695,0.738,0.781,0.823,0.867,0.912,0.959,1.007,1.057,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
FOSSWAY 33/11KV,0.013,0.022,0.031,0.041,0.053,0.07,0.087,0.107,0.126,0.147,0.17,0.194,0.225,0.257,0.29,0.328,0.368,0.412,0.451,0.491,0.534,0.573,0.615,0.657,0.699,0.744,0.789,0.837,0.886,0.937,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
FOURSTONES 20KV,0.016,0.028,0.04,0.053,0.069,0.093,0.116,0.144,0.165,0.191,0.218,0.246,0.287,0.326,0.367,0.416,0.468,0.526,0.573,0.619,0.668,0.708,0.752,0.795,0.836,0.88,0.925,0.972,1.02,1.07,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
FYLANDS BRIDGE,0.014,0.025,0.035,0.045,0.059,0.076,0.095,0.117,0.137,0.161,0.187,0.214,0.248,0.283,0.32,0.361,0.405,0.453,0.497,0.541,0.589,0.634,0.681,0.73,0.779,0.83,0.883,0.938,0.994,1.053,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
GALE LANE,0.011,0.019,0.026,0.033,0.043,0.055,0.068,0.084,0.1,0.117,0.137,0.158,0.183,0.209,0.236,0.266,0.298,0.333,0.367,0.401,0.438,0.474,0.513,0.552,0.592,0.635,0.678,0.723,0.77,0.819,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
GARWOOD STREET,0.012,0.021,0.029,0.039,0.051,0.067,0.083,0.103,0.119,0.139,0.159,0.181,0.21,0.239,0.27,0.305,0.343,0.385,0.421,0.456,0.493,0.526,0.56,0.595,0.629,0.665,0.701,0.74,0.779,0.82,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
GATESHEAD CENTRAL,0.005,0.009,0.013,0.018,0.023,0.031,0.038,0.047,0.055,0.063,0.072,0.082,0.095,0.108,0.122,0.138,0.155,0.174,0.19,0.206,0.222,0.236,0.251,0.266,0.28,0.295,0.311,0.327,0.344,0.361,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
GATESHEAD EAST,2.701,2.702,2.703,2.704,2.705,2.706,2.708,2.71,2.711,2.713,2.714,2.716,2.719,2.721,2.724,2.727,2.731,2.734,2.737,2.74,2.743,2.745,2.747,2.75,2.752,2.754,2.756,2.758,2.761,2.763,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
GOSFORTH 33/11KV,0.005,0.009,0.012,0.016,0.021,0.028,0.035,0.043,0.05,0.058,0.067,0.076,0.088,0.101,0.114,0.128,0.144,0.162,0.177,0.192,0.208,0.222,0.237,0.252,0.267,0.283,0.3,0.316,0.334,0.352,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
GRANGETOWN,0.013,0.022,0.031,0.041,0.053,0.069,0.085,0.105,0.124,0.145,0.168,0.193,0.224,0.255,0.289,0.326,0.366,0.409,0.449,0.489,0.533,0.574,0.617,0.661,0.706,0.753,0.801,0.851,0.903,0.957,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
GREATHAM,0.002,0.003,0.005,0.007,0.009,0.012,0.015,0.019,0.021,0.024,0.028,0.031,0.036,0.041,0.046,0.052,0.059,0.066,0.072,0.077,0.083,0.087,0.092,0.096,0.1,0.105,0.109,0.114,0.119,0.124,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
GUISBOROUGH T1 T2,0.018,0.032,0.044,0.058,0.075,0.098,0.122,0.151,0.176,0.206,0.239,0.273,0.317,0.361,0.408,0.461,0.517,0.578,0.634,0.69,0.75,0.806,0.865,0.925,0.985,1.048,1.113,1.181,1.251,1.323,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
HARLOW GREEN,0.013,0.022,0.031,0.04,0.051,0.066,0.082,0.101,0.119,0.141,0.164,0.189,0.218,0.249,0.282,0.318,0.356,0.398,0.438,0.478,0.522,0.564,0.609,0.654,0.701,0.75,0.8,0.853,0.907,0.963,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
HARMIRE BRIDGE,0.012,0.02,0.029,0.039,0.051,0.069,0.085,0.106,0.122,0.14,0.16,0.18,0.21,0.239,0.269,0.304,0.343,0.386,0.42,0.452,0.488,0.516,0.546,0.576,0.604,0.634,0.665,0.697,0.731,0.765,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
HARRATON,0.009,0.017,0.024,0.031,0.04,0.054,0.066,0.082,0.095,0.111,0.128,0.145,0.168,0.192,0.217,0.245,0.275,0.309,0.337,0.366,0.396,0.423,0.451,0.479,0.508,0.537,0.568,0.599,0.632,0.666,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
HARROGATE 132/11KV,0.024,0.042,0.059,0.077,0.1,0.131,0.163,0.202,0.236,0.275,0.317,0.362,0.42,0.479,0.541,0.611,0.686,0.768,0.841,0.914,0.992,1.063,1.138,1.214,1.29,1.37,1.452,1.538,1.626,1.717,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
HARROGATE WEST,0.006,0.011,0.016,0.021,0.027,0.035,0.044,0.055,0.063,0.074,0.085,0.096,0.112,0.127,0.143,0.162,0.182,0.204,0.223,0.242,0.262,0.28,0.299,0.317,0.336,0.356,0.376,0.397,0.419,0.441,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
HARTMOOR 66/20KV,0.017,0.03,0.042,0.055,0.071,0.093,0.115,0.143,0.167,0.196,0.226,0.259,0.3,0.343,0.387,0.437,0.491,0.549,0.602,0.655,0.712,0.765,0.821,0.878,0.935,0.995,1.057,1.122,1.188,1.257,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
HAWTHORN PIT,0.018,0.032,0.045,0.058,0.075,0.098,0.122,0.15,0.177,0.207,0.24,0.276,0.319,0.364,0.412,0.465,0.521,0.583,0.64,0.698,0.759,0.818,0.88,0.942,1.006,1.073,1.142,1.213,1.287,1.363,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
HAXBY ROAD T2 T3,0.011,0.019,0.027,0.035,0.046,0.059,0.073,0.091,0.107,0.125,0.146,0.167,0.194,0.221,0.25,0.282,0.317,0.354,0.389,0.424,0.462,0.499,0.537,0.576,0.616,0.658,0.701,0.746,0.792,0.84,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
HEBBURN,0.003,0.005,0.007,0.009,0.012,0.015,0.019,0.024,0.027,0.032,0.037,0.042,0.048,0.055,0.062,0.07,0.079,0.088,0.097,0.105,0.113,0.121,0.129,0.137,0.145,0.153,0.161,0.17,0.179,0.189,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
HEBBURN WEST,0.001,0.001,0.002,0.003,0.003,0.005,0.006,0.007,0.008,0.01,0.011,0.013,0.015,0.017,0.019,0.021,0.024,0.027,0.029,0.032,0.034,0.037,0.04,0.042,0.045,0.047,0.05,0.053,0.056,0.059,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
HEDWORTH,0.008,0.013,0.019,0.024,0.031,0.04,0.05,0.061,0.073,0.086,0.1,0.115,0.133,0.151,0.171,0.193,0.217,0.242,0.266,0.291,0.317,0.343,0.37,0.397,0.426,0.455,0.486,0.517,0.55,0.584,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
HEIGHINGTON,0,0.001,0.001,0.002,0.002,0.003,0.004,0.005,0.005,0.006,0.007,0.007,0.009,0.01,0.011,0.012,0.014,0.016,0.017,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
HEXHAM,0.01,0.017,0.024,0.032,0.041,0.054,0.067,0.084,0.097,0.113,0.131,0.149,0.173,0.197,0.222,0.251,0.282,0.316,0.346,0.376,0.407,0.436,0.466,0.496,0.527,0.558,0.591,0.625,0.66,0.697,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed storage capacity (MW)
