Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,1.687,1.828,2.003,2.237,2.742,3.239,3.734,4.227,4.718,5.205,5.728,6.248,6.767,7.286,7.811,8.349,8.892,9.426,9.959,10.511,11.063,11.615,12.167,12.719,13.271,13.824,14.376,14.928,15.48,16.033,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BENWELL,1.026,1.159,1.326,1.549,2.01,2.481,2.951,3.42,3.887,4.35,4.85,5.347,5.844,6.34,6.84,7.35,7.863,8.371,8.876,9.401,9.926,10.45,10.975,11.499,12.024,12.548,13.073,13.598,14.122,14.647,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BILLINGHAM MARSH HOUSE,13.099,13.259,13.452,13.711,14.297,14.854,15.408,15.96,16.507,17.045,17.623,18.196,18.768,19.339,19.919,20.524,21.137,21.735,22.329,22.946,23.563,24.18,24.796,25.413,26.03,26.647,27.264,27.881,28.498,29.115,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BILLY MILL,1.518,1.642,1.794,1.997,2.443,2.878,3.311,3.742,4.171,4.595,5.05,5.502,5.954,6.406,6.862,7.334,7.81,8.277,8.742,9.224,9.707,10.189,10.671,11.154,11.636,12.118,12.601,13.083,13.565,14.048,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BIRTLEY GROVE 66/11KV,1.075,1.17,1.288,1.446,1.784,2.118,2.451,2.783,3.114,3.441,3.795,4.146,4.497,4.849,5.203,5.564,5.929,6.289,6.647,7.02,7.392,7.764,8.136,8.509,8.881,9.254,9.627,10,10.373,10.746,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BIRTLEY GROVE 66/20KV,0.485,0.54,0.612,0.707,0.9,1.097,1.295,1.493,1.691,1.888,2.101,2.315,2.528,2.741,2.955,3.169,3.383,3.596,3.81,4.032,4.254,4.476,4.697,4.919,5.141,5.363,5.585,5.807,6.029,6.251,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BLAYDON BURN,1.029,1.15,1.307,1.516,1.933,2.367,2.801,3.235,3.67,4.106,4.577,5.049,5.521,5.993,6.464,6.932,7.399,7.868,8.337,8.824,9.311,9.798,10.285,10.772,11.259,11.746,12.233,12.72,13.207,13.694,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BLUCHER 33/11KV,1.206,1.338,1.499,1.714,2.17,2.632,3.091,3.548,4.003,4.451,4.932,5.409,5.887,6.363,6.846,7.346,7.852,8.348,8.841,9.352,9.863,10.374,10.885,11.397,11.908,12.419,12.93,13.441,13.953,14.464,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BOLDON DOWNHILL,1.779,1.883,2.01,2.18,2.574,2.938,3.3,3.661,4.02,4.374,4.754,5.131,5.509,5.885,6.267,6.662,7.06,7.451,7.84,8.244,8.647,9.051,9.454,9.858,10.261,10.665,11.068,11.472,11.876,12.279,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.912,0.954,1.01,1.084,1.238,1.39,1.541,1.693,1.845,1.998,2.163,2.329,2.496,2.662,2.828,2.991,3.154,3.319,3.484,3.655,3.826,3.997,4.168,4.34,4.511,4.683,4.854,5.026,5.198,5.37,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BOWESFIELD 33/11KV,0.654,0.755,0.894,1.077,1.431,1.8,2.171,2.544,2.92,3.301,3.715,4.133,4.551,4.97,5.383,5.78,6.172,6.574,6.978,7.397,7.816,8.235,8.654,9.073,9.492,9.912,10.331,10.75,11.17,11.589,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BOWESFIELD 66/11KV,0.814,0.889,0.987,1.117,1.388,1.656,1.925,2.194,2.464,2.736,3.029,3.324,3.619,3.913,4.207,4.496,4.784,5.075,5.366,5.668,5.97,6.272,6.575,6.877,7.179,7.481,7.783,8.086,8.388,8.69,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BRANCEPETH,16.943,17.16,17.437,17.806,18.587,19.355,20.123,20.89,21.656,22.42,23.237,24.039,24.84,25.642,26.446,27.256,28.068,28.876,29.685,30.524,31.363,32.203,33.043,33.884,34.725,35.566,36.407,37.249,38.091,38.956,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BREAMISH STREET,0.313,0.365,0.434,0.525,0.698,0.885,1.072,1.26,1.449,1.639,1.845,2.052,2.259,2.467,2.672,2.874,3.074,3.276,3.48,3.69,3.901,4.112,4.323,4.534,4.745,4.955,5.166,5.377,5.588,5.799,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
BRENDA TRADING,1.902,2.085,2.322,2.638,3.296,3.952,4.607,5.263,5.919,6.575,7.284,7.994,8.704,9.414,10.123,10.831,11.539,12.247,12.956,13.691,14.426,15.161,15.896,16.631,17.367,18.102,18.838,19.573,20.309,21.044,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CAMPLESHON ROAD,1.835,1.972,2.144,2.375,2.868,3.352,3.836,4.318,4.8,5.279,5.795,6.31,6.825,7.34,7.857,8.381,8.908,9.43,9.951,10.492,11.033,11.574,12.115,12.656,13.197,13.738,14.279,14.821,15.362,15.903,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CARLEY HILL,1.398,1.554,1.754,2.02,2.569,3.126,3.683,4.239,4.795,5.349,5.947,6.543,7.14,7.737,8.335,8.937,9.541,10.143,10.743,11.367,11.99,12.613,13.236,13.859,14.482,15.105,15.728,16.351,16.974,17.597,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CARLIN HOW T3 T4,4.545,4.717,4.941,5.239,5.856,6.47,7.085,7.701,8.318,8.937,9.607,10.278,10.95,11.622,12.292,12.955,13.617,14.282,14.949,15.64,16.331,17.023,17.714,18.406,19.098,19.79,20.482,21.174,21.867,22.559,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CARR HILL,1.719,1.908,2.144,2.459,3.116,3.785,4.451,5.116,5.777,6.433,7.138,7.84,8.541,9.242,9.948,10.673,11.402,12.122,12.839,13.582,14.326,15.069,15.813,16.556,17.3,18.044,18.788,19.531,20.275,21.019,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CATTERICK CAMP,1.856,2.076,2.361,2.735,3.483,4.251,5.019,5.787,6.554,7.32,8.148,8.975,9.804,10.634,11.466,12.303,13.142,13.98,14.819,15.689,16.56,17.432,18.305,19.18,20.056,20.932,21.81,22.69,23.57,24.452,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CLOSE,0.402,0.444,0.514,0.605,0.762,0.929,1.099,1.273,1.452,1.643,1.852,2.069,2.286,2.505,2.712,2.889,3.055,3.24,3.43,3.627,3.823,4.02,4.217,4.414,4.611,4.808,5.004,5.201,5.398,5.595,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CONEYTHORPE,1.563,1.664,1.794,1.967,2.326,2.682,3.038,3.394,3.75,4.107,4.493,4.879,5.265,5.652,6.039,6.424,6.809,7.196,7.582,7.983,8.385,8.786,9.188,9.59,9.992,10.395,10.797,11.2,11.603,12.007,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CONSETT,23.73,23.951,24.236,24.614,25.402,26.187,26.972,27.756,28.541,29.324,30.153,30.951,31.75,32.549,33.349,34.152,34.956,35.759,36.562,37.397,38.231,39.067,39.902,40.738,41.574,42.411,43.248,44.086,44.924,45.809,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CORPORATION STREET,0.112,0.152,0.204,0.274,0.407,0.551,0.694,0.838,0.983,1.128,1.286,1.445,1.603,1.762,1.92,2.074,2.228,2.383,2.539,2.7,2.862,3.023,3.185,3.346,3.508,3.669,3.831,3.993,4.154,4.316,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
COWTON,0.376,0.394,0.419,0.452,0.52,0.585,0.651,0.717,0.783,0.851,0.924,0.999,1.073,1.148,1.221,1.292,1.361,1.432,1.504,1.578,1.653,1.727,1.802,1.877,1.951,2.026,2.101,2.176,2.251,2.326,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CRAMLINGTON T1 T3,0.659,0.733,0.829,0.954,1.214,1.474,1.734,1.993,2.252,2.511,2.789,3.068,3.347,3.626,3.906,4.189,4.473,4.755,5.038,5.331,5.625,5.919,6.213,6.507,6.802,7.097,7.393,7.688,7.984,8.281,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
CRAMLINGTON T2 T4,0.504,0.575,0.665,0.785,1.027,1.274,1.52,1.767,2.013,2.258,2.523,2.787,3.052,3.316,3.582,3.851,4.121,4.39,4.658,4.937,5.216,5.495,5.774,6.054,6.334,6.614,6.895,7.176,7.458,7.739,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLEY,0.473,0.513,0.568,0.641,0.789,0.934,1.081,1.229,1.378,1.529,1.694,1.861,2.029,2.196,2.361,2.518,2.672,2.832,2.992,3.159,3.326,3.492,3.659,3.826,3.993,4.16,4.328,4.495,4.663,4.83,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON 132/6KV,0.812,0.874,0.954,1.061,1.288,1.509,1.73,1.951,2.172,2.393,2.632,2.871,3.11,3.349,3.588,3.826,4.065,4.303,4.542,4.79,5.038,5.286,5.533,5.781,6.029,6.277,6.525,6.773,7.021,7.27,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON 33/11KV,1.083,1.191,1.341,1.539,1.934,2.331,2.73,3.131,3.536,3.948,4.395,4.847,5.299,5.752,6.198,6.625,7.046,7.478,7.914,8.365,8.816,9.268,9.72,10.172,10.624,11.076,11.528,11.98,12.432,12.884,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.463,0.51,0.569,0.648,0.813,0.979,1.144,1.309,1.473,1.637,1.814,1.99,2.166,2.342,2.519,2.698,2.878,3.057,3.235,3.42,3.605,3.79,3.975,4.16,4.345,4.53,4.715,4.9,5.086,5.271,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON EAST,6.497,6.575,6.678,6.814,7.108,7.388,7.669,7.95,8.232,8.515,8.82,9.127,9.434,9.741,10.047,10.35,10.651,10.955,11.259,11.575,11.89,12.206,12.522,12.837,13.153,13.469,13.785,14.101,14.417,14.733,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON WEST,1.814,1.958,2.138,2.377,2.881,3.388,3.894,4.399,4.9,5.397,5.933,6.464,6.996,7.527,8.064,8.614,9.169,9.715,10.26,10.825,11.389,11.954,12.519,13.085,13.65,14.215,14.78,15.346,15.912,16.477,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DENWICK,2.593,2.815,3.121,3.522,4.315,5.111,5.911,6.715,7.527,8.353,9.251,10.159,11.068,11.98,12.879,13.738,14.586,15.459,16.339,17.25,18.163,19.077,19.992,20.908,21.825,22.743,23.662,24.582,25.502,26.424,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DUNSTON 66/11KV,0.483,0.552,0.644,0.766,1.009,1.258,1.509,1.76,2.012,2.267,2.542,2.82,3.097,3.375,3.651,3.92,4.186,4.457,4.729,5.011,5.293,5.575,5.856,6.138,6.42,6.702,6.984,7.266,7.548,7.83,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DUNSTON 66/20KV,1.149,1.288,1.464,1.698,2.18,2.673,3.165,3.657,4.146,4.634,5.159,5.682,6.205,6.728,7.254,7.788,8.324,8.855,9.386,9.936,10.486,11.036,11.586,12.136,12.686,13.236,13.786,14.337,14.887,15.437,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
DURHAM EAST,0.607,0.656,0.732,0.831,1.018,1.205,1.395,1.588,1.786,1.993,2.22,2.453,2.687,2.922,3.148,3.347,3.538,3.745,3.956,4.174,4.393,4.611,4.83,5.049,5.268,5.487,5.706,5.925,6.145,6.364,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
EASTFIELD,1.844,1.989,2.169,2.408,2.92,3.426,3.93,4.433,4.933,5.427,5.96,6.488,7.017,7.546,8.081,8.631,9.186,9.733,10.277,10.842,11.407,11.973,12.538,13.104,13.671,14.237,14.804,15.372,15.939,16.507,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
EASTGATE CEMENT,0.528,0.563,0.614,0.681,0.818,0.949,1.081,1.214,1.35,1.49,1.642,1.798,1.953,2.109,2.261,2.401,2.538,2.682,2.827,2.978,3.129,3.28,3.431,3.582,3.733,3.884,4.035,4.187,4.338,4.489,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0.363,0.43,0.518,0.636,0.86,1.101,1.343,1.585,1.828,2.073,2.338,2.605,2.872,3.139,3.405,3.664,3.921,4.182,4.444,4.716,4.987,5.259,5.531,5.802,6.074,6.345,6.617,6.889,7.16,7.432,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
ELVINGTON,1.325,1.353,1.391,1.443,1.56,1.662,1.764,1.867,1.972,2.078,2.194,2.312,2.429,2.547,2.663,2.772,2.88,2.991,3.103,3.219,3.336,3.452,3.569,3.685,3.802,3.918,4.035,4.152,4.268,4.385,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FARADAY STREET,0.682,0.842,1.051,1.329,1.869,2.442,3.016,3.592,4.168,4.748,5.374,6.003,6.632,7.261,7.887,8.505,9.122,9.742,10.364,11.009,11.654,12.299,12.944,13.589,14.234,14.879,15.524,16.169,16.814,17.459,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.056,2.238,2.466,2.769,3.415,4.053,4.691,5.326,5.96,6.588,7.266,7.94,8.615,9.289,9.968,10.661,11.358,12.047,12.734,13.448,14.161,14.874,15.588,16.302,17.016,17.73,18.444,19.159,19.874,20.589,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FISHBURN,25.401,25.583,25.814,26.121,26.758,27.4,28.04,28.68,29.318,29.954,30.631,31.29,31.95,32.61,33.274,33.945,34.62,35.29,35.959,36.653,37.348,38.043,38.739,39.435,40.131,40.827,41.523,42.22,42.917,43.639,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FLATWORTH CENTRAL,0.814,0.884,0.975,1.095,1.35,1.601,1.852,2.103,2.354,2.605,2.876,3.147,3.418,3.689,3.96,4.231,4.503,4.774,5.045,5.326,5.608,5.889,6.17,6.451,6.733,7.014,7.295,7.576,7.858,8.139,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FOSS ISLANDS,0.891,1.039,1.24,1.505,2.025,2.564,3.106,3.649,4.195,4.748,5.348,5.951,6.555,7.16,7.758,8.339,8.914,9.5,10.088,10.699,11.309,11.919,12.53,13.141,13.751,14.362,14.973,15.584,16.195,16.806,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FOSSWAY 33/11KV,0.547,0.697,0.885,1.137,1.631,2.161,2.69,3.217,3.743,4.267,4.83,5.392,5.954,6.515,7.079,7.653,8.229,8.8,9.369,9.96,10.551,11.141,11.732,12.323,12.913,13.504,14.095,14.686,15.276,15.867,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FOURSTONES 20KV,36.999,37.154,37.371,37.654,38.242,38.801,39.364,39.93,40.502,41.086,41.721,42.365,43.009,43.656,44.291,44.895,45.489,46.103,46.722,47.364,48.008,48.651,49.296,49.941,50.587,51.233,51.88,52.528,53.177,53.826,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
FYLANDS BRIDGE,2.139,2.314,2.536,2.832,3.442,4.059,4.676,5.291,5.906,6.517,7.177,7.836,8.494,9.153,9.814,10.483,11.155,11.822,12.489,13.18,13.872,14.564,15.256,15.949,16.641,17.334,18.028,18.721,19.415,20.109,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GALE LANE,7.037,7.179,7.351,7.581,8.104,8.599,9.092,9.583,10.069,10.547,11.062,11.57,12.079,12.587,13.102,13.64,14.186,14.718,15.246,15.795,16.343,16.892,17.44,17.989,18.537,19.086,19.635,20.183,20.732,21.281,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GARWOOD STREET,1.187,1.309,1.471,1.687,2.121,2.56,3.001,3.443,3.888,4.338,4.825,5.315,5.806,6.297,6.784,7.257,7.725,8.202,8.681,9.177,9.674,10.171,10.667,11.164,11.66,12.157,12.654,13.15,13.647,14.144,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD CENTRAL,0.245,0.296,0.369,0.465,0.643,0.834,1.025,1.219,1.415,1.615,1.834,2.056,2.277,2.5,2.717,2.921,3.121,3.329,3.539,3.757,3.974,4.192,4.41,4.628,4.846,5.063,5.281,5.499,5.717,5.935,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD EAST,0.175,0.182,0.194,0.208,0.235,0.263,0.292,0.321,0.35,0.381,0.415,0.449,0.484,0.519,0.552,0.582,0.611,0.642,0.674,0.707,0.739,0.772,0.805,0.837,0.87,0.903,0.936,0.968,1.001,1.034,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GOSFORTH 33/11KV,0.591,0.644,0.713,0.806,0.992,1.183,1.375,1.566,1.758,1.95,2.158,2.366,2.574,2.782,2.99,3.196,3.402,3.609,3.816,4.03,4.245,4.46,4.674,4.889,5.103,5.318,5.533,5.747,5.962,6.176,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GRANGETOWN,1.302,1.461,1.665,1.937,2.481,3.047,3.612,4.177,4.742,5.307,5.916,6.526,7.135,7.745,8.355,8.966,9.578,10.189,10.8,11.434,12.067,12.701,13.335,13.969,14.603,15.237,15.872,16.506,17.14,17.775,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GREATHAM,0.189,0.204,0.227,0.258,0.316,0.374,0.433,0.492,0.553,0.617,0.686,0.758,0.829,0.901,0.97,1.032,1.091,1.154,1.219,1.286,1.353,1.42,1.488,1.555,1.622,1.689,1.756,1.823,1.891,1.958,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T1 T2,7.05,7.265,7.543,7.912,8.69,9.456,10.221,10.986,11.751,12.516,13.336,14.144,14.952,15.76,16.569,17.379,18.189,18.999,19.809,20.65,21.491,22.332,23.174,24.016,24.858,25.701,26.544,27.387,28.23,29.093,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HARLOW GREEN,1.12,1.285,1.489,1.762,2.32,2.9,3.478,4.054,4.627,5.195,5.806,6.414,7.021,7.628,8.241,8.869,9.502,10.125,10.747,11.392,12.036,12.681,13.325,13.97,14.614,15.259,15.904,16.549,17.193,17.838,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HARMIRE BRIDGE,1.753,1.857,2.004,2.198,2.596,2.978,3.363,3.75,4.143,4.545,4.98,5.419,5.857,6.297,6.728,7.132,7.528,7.94,8.356,8.788,9.22,9.652,10.084,10.517,10.95,11.383,11.816,12.25,12.684,13.124,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HARRATON,2.027,2.127,2.259,2.434,2.832,3.192,3.553,3.914,4.277,4.641,5.036,5.432,5.828,6.225,6.619,7.007,7.393,7.783,8.174,8.579,8.984,9.39,9.795,10.2,10.606,11.011,11.416,11.822,12.227,12.633,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HARROGATE 132/11KV,1.323,1.599,1.956,2.43,3.352,4.328,5.304,6.28,7.258,8.237,9.295,10.354,11.415,12.476,13.537,14.593,15.649,16.708,17.768,18.868,19.968,21.069,22.17,23.273,24.376,25.479,26.583,27.688,28.794,29.9,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HARROGATE WEST,0.439,0.507,0.598,0.718,0.947,1.19,1.434,1.678,1.924,2.172,2.441,2.711,2.982,3.253,3.522,3.785,4.045,4.31,4.576,4.852,5.128,5.404,5.68,5.956,6.233,6.51,6.786,7.063,7.341,7.618,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HARTMOOR 66/20KV,9.719,9.923,10.188,10.54,11.269,11.998,12.728,13.457,14.188,14.919,15.71,16.502,17.294,18.087,18.878,19.666,20.452,21.241,22.031,22.85,23.669,24.488,25.307,26.127,26.946,27.766,28.586,29.406,30.226,31.047,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HAWTHORN PIT,16.945,17.172,17.458,17.839,18.656,19.456,20.255,21.052,21.847,22.638,23.49,24.34,25.19,26.039,26.894,27.76,28.631,29.495,30.357,31.251,32.145,33.04,33.934,34.829,35.724,36.619,37.515,38.411,39.307,40.203,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HAXBY ROAD T2 T3,1.444,1.585,1.758,1.989,2.488,2.981,3.473,3.963,4.45,4.93,5.448,5.961,6.474,6.986,7.505,8.04,8.581,9.112,9.64,10.188,10.736,11.284,11.833,12.381,12.929,13.477,14.026,14.574,15.123,15.671,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HEBBURN,0.494,0.522,0.559,0.608,0.707,0.808,0.909,1.01,1.111,1.213,1.324,1.435,1.546,1.657,1.767,1.876,1.984,2.093,2.202,2.315,2.429,2.542,2.656,2.769,2.882,2.996,3.109,3.223,3.336,3.449,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
HEBBURN WEST,0.104,0.114,0.125,0.141,0.173,0.206,0.239,0.272,0.305,0.338,0.373,0.408,0.443,0.479,0.514,0.549,0.585,0.621,0.656,0.693,0.73,0.766,0.803,0.84,0.877,0.914,0.95,0.987,1.024,1.061,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed renewable generation capacity (MW)
