Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BRENDA TRADING,52,85,133,200,283,393,532,792,1061,1336,1617,1903,2546,3208,3887,4583,5296,6468,7674,8911,10181,11483,12703,13856,14903,15824,16412,16526,16622,16700,16765,16818,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
CAMPLESHON ROAD,74,111,161,224,292,377,483,691,897,1103,1310,1520,2009,2507,3015,3535,4066,4946,5849,6776,7726,8702,9616,10480,11264,11954,12395,12480,12551,12609,12657,12696,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
CARLEY HILL,68,103,152,217,289,382,498,721,945,1172,1402,1634,2169,2716,3276,3848,4433,5401,6394,7414,8460,9533,10539,11489,12352,13111,13596,13690,13768,13833,13885,13929,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
CARLIN HOW T3 T4,33,57,93,147,216,310,429,649,879,1116,1359,1607,2158,2726,3311,3912,4526,5535,6573,7639,8733,9854,10904,11897,12798,13592,14098,14196,14279,14347,14402,14448,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
CARR HILL,57,91,141,211,295,407,547,811,1083,1362,1645,1933,2584,3252,3938,4641,5361,6545,7763,9013,10296,11611,12843,14008,15065,15996,16590,16705,16801,16881,16946,16999,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
CATTERICK CAMP,36,58,90,136,193,268,363,541,724,912,1104,1299,1738,2190,2654,3129,3616,4416,5240,6085,6952,7841,8674,9461,10176,10805,11207,11285,11350,11404,11447,11484,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
CLOSE,9,14,23,36,52,74,102,154,207,262,319,376,505,637,773,912,1055,1290,1531,1779,2034,2294,2538,2769,2979,3163,3281,3304,3323,3339,3352,3362,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
CONEYTHORPE,43,65,96,137,183,241,315,456,598,742,887,1034,1373,1719,2074,2436,2807,3419,4048,4694,5356,6035,6672,7274,7820,8301,8608,8667,8717,8758,8791,8818,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
CONSETT,72,113,173,255,352,479,640,944,1255,1572,1894,2222,2964,3726,4508,5309,6128,7478,8866,10291,11752,13251,14655,15982,17188,18248,18925,19056,19166,19256,19330,19391,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
CORPORATION STREET,5,9,16,27,42,63,90,138,190,243,298,354,477,605,736,872,1010,1237,1470,1710,1956,2208,2444,2667,2870,3049,3162,3185,3203,3219,3231,3241,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
COWTON,5,7,11,17,23,32,43,63,84,105,126,148,198,249,301,355,409,500,592,688,785,885,979,1068,1148,1219,1264,1273,1281,1287,1292,1296,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T1 T3,18,29,45,67,93,128,171,254,338,424,512,601,803,1010,1223,1441,1664,2031,2408,2796,3194,3601,3983,4344,4672,4960,5144,5180,5210,5235,5255,5271,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T2 T4,17,27,42,62,87,119,160,237,316,397,479,563,752,946,1145,1349,1558,1902,2256,2619,2991,3373,3731,4069,4376,4647,4819,4852,4880,4904,4922,4938,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
DARLEY,16,25,37,53,72,95,124,181,237,295,353,412,547,685,827,972,1120,1365,1616,1874,2139,2410,2664,2905,3123,3315,3438,3462,3481,3498,3511,3522,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
DARLINGTON 132/6KV,39,64,101,153,218,304,413,616,827,1042,1263,1487,1990,2509,3041,3587,4145,5064,6008,6978,7974,8994,9949,10853,11674,12395,12856,12946,13021,13082,13133,13174,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
DARLINGTON 33/11KV,64,106,168,258,369,519,708,1062,1428,1804,2188,2580,3456,4359,5287,6239,7213,8814,10461,12151,13886,15664,17330,18905,20336,21594,22397,22553,22684,22791,22879,22951,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
DARLINGTON CENTRAL 33/11KV,30,49,77,117,166,231,313,468,627,791,958,1128,1509,1902,2305,2719,3143,3839,4555,5290,6044,6817,7541,8226,8848,9395,9744,9812,9869,9916,9954,9985,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
DARLINGTON EAST,57,91,140,208,291,400,537,795,1061,1333,1609,1891,2525,3178,3848,4534,5236,6393,7581,8802,10054,11337,12540,13677,14709,15618,16197,16310,16404,16482,16545,16597,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
DARLINGTON WEST,69,120,197,312,459,659,912,1382,1872,2378,2897,3425,4601,5814,7062,8342,9654,11807,14021,16296,18629,21020,23261,25379,27303,28995,30075,30285,30461,30606,30725,30822,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
DENWICK,182,259,355,464,563,672,806,1088,1348,1595,1837,2078,2686,3293,3905,4525,5157,6221,7310,8425,9568,10744,11846,12887,13832,14663,15194,15295,15379,15449,15505,15552,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/11KV,26,41,61,88,120,160,211,309,407,508,609,713,948,1190,1437,1690,1949,2377,2816,3266,3729,4203,4647,5067,5449,5784,5998,6040,6074,6103,6126,6146,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/20KV,56,86,128,184,248,331,435,633,834,1038,1244,1454,1933,2423,2925,3439,3965,4833,5724,6639,7578,8541,9443,10296,11070,11752,12187,12271,12341,12399,12447,12485,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
DURHAM EAST,24,35,52,72,95,123,159,228,298,367,437,508,672,840,1011,1186,1365,1661,1965,2277,2597,2926,3233,3524,3788,4021,4169,4198,4222,4241,4258,4271,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
EASTFIELD,88,129,182,247,313,391,490,686,876,1065,1252,1441,1891,2348,2812,3285,3768,4572,5396,6242,7109,8000,8834,9623,10339,10969,11371,11449,11513,11566,11610,11645,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
EASTGATE CEMENT,12,19,29,43,58,79,104,153,202,252,303,355,473,594,718,845,975,1189,1409,1635,1867,2104,2327,2538,2729,2897,3004,3025,3042,3057,3069,3078,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
EDUCATIONAL PRECINCT,30,45,66,92,121,158,204,293,381,471,561,652,863,1078,1299,1524,1754,2135,2526,2927,3338,3761,4156,4531,4870,5169,5360,5396,5427,5453,5473,5490,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
ELVINGTON,22,33,46,63,79,99,124,174,222,270,317,365,479,594,712,831,953,1157,1365,1579,1799,2024,2235,2435,2616,2775,2877,2897,2913,2926,2937,2946,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
FARADAY STREET,35,59,96,150,218,311,428,646,873,1106,1345,1589,2132,2693,3269,3860,4466,5460,6482,7532,8610,9713,10748,11726,12614,13396,13894,13991,14073,14139,14194,14239,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
FAWDON T1 & SEATON BURN T1,87,130,189,264,346,448,575,824,1071,1319,1568,1820,2408,3006,3617,4242,4880,5938,7023,8137,9280,10452,11551,12589,13532,14361,14891,14993,15079,15149,15207,15254,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
FISHBURN,51,83,130,195,275,382,516,767,1027,1293,1564,1840,2460,3099,3754,4426,5114,6246,7409,8604,9830,11086,12263,13376,14387,15276,15844,15954,16046,16122,16184,16235,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
FLATWORTH CENTRAL,17,29,47,73,105,150,206,310,419,531,645,762,1022,1291,1567,1850,2140,2616,3106,3609,4125,4654,5149,5618,6043,6417,6656,6703,6742,6774,6800,6821,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
FOSS ISLANDS,129,186,258,343,425,519,636,874,1100,1320,1537,1754,2286,2821,3363,3914,4476,5418,6381,7369,8382,9423,10399,11320,12157,12893,13364,13453,13528,13590,13641,13682,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
FOSSWAY 33/11KV,48,75,114,167,230,311,414,608,807,1009,1214,1423,1896,2383,2881,3392,3914,4775,5660,6568,7500,8455,9351,10197,10965,11641,12073,12157,12227,12284,12332,12370,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
FOURSTONES 20KV,57,86,126,177,234,305,395,568,742,916,1092,1270,1682,2103,2533,2973,3423,4167,4931,5715,6519,7344,8117,8848,9512,10095,10468,10540,10600,10650,10690,10724,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
FYLANDS BRIDGE,51,82,127,190,267,370,499,741,991,1246,1507,1772,2369,2983,3613,4259,4921,6009,7128,8276,9455,10663,11795,12865,13837,14692,15238,15343,15432,15505,15565,15614,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
GALE LANE,63,97,143,203,271,358,467,677,888,1102,1318,1536,2039,2554,3080,3619,4169,5079,6014,6973,7957,8967,9912,10807,11618,12332,12788,12876,12950,13011,13061,13101,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
GARWOOD STREET,41,64,98,144,199,271,361,531,706,884,1065,1248,1665,2093,2531,2980,3440,4197,4976,5775,6595,7435,8223,8968,9644,10239,10619,10692,10754,10805,10846,10880,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
GATESHEAD CENTRAL,18,28,42,62,84,114,152,224,296,371,446,523,697,875,1058,1246,1437,1754,2078,2412,2754,3105,3434,3745,4027,4275,4434,4464,4490,4511,4528,4543,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
GATESHEAD EAST,2,3,5,8,11,15,20,30,40,51,62,73,97,123,149,176,203,248,294,342,390,440,487,531,571,607,629,634,637,640,643,645,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
GOSFORTH 33/11KV,29,43,61,85,109,139,176,249,321,393,465,538,709,883,1060,1241,1425,1732,2047,2369,2701,3040,3359,3660,3933,4174,4327,4357,4381,4402,4418,4432,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
GRANGETOWN,24,44,76,124,187,275,385,589,803,1025,1253,1485,1999,2530,3077,3639,4214,5157,6128,7125,8148,9195,10177,11106,11949,12690,13164,13256,13333,13396,13448,13491,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
GREATHAM,4,7,11,16,23,32,43,64,86,108,131,154,205,259,314,370,427,522,619,719,821,926,1025,1118,1202,1276,1324,1333,1341,1347,1352,1356,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T1 T2,51,83,132,201,286,401,545,815,1094,1380,1673,1971,2639,3327,4034,4758,5500,6720,7974,9262,10583,11937,13206,14406,15495,16454,17066,17184,17284,17366,17433,17488,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HARLOW GREEN,57,89,135,198,272,370,492,724,960,1202,1447,1696,2261,2841,3436,4045,4668,5695,6751,7835,8947,10087,11155,12165,13082,13888,14403,14503,14587,14655,14712,14758,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HARMIRE BRIDGE,53,79,113,157,204,262,335,478,619,760,902,1045,1380,1721,2070,2425,2788,3391,4009,4643,5294,5962,6588,7179,7716,8188,8490,8548,8597,8637,8670,8697,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HARRATON,40,61,91,130,176,234,308,448,590,734,880,1028,1367,1714,2069,2433,2805,3418,4049,4696,5361,6042,6680,7283,7831,8313,8620,8680,8730,8771,8804,8832,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HARROGATE 132/11KV,109,167,250,359,484,646,848,1236,1629,2027,2430,2838,3774,4732,5713,6717,7744,9439,11180,12968,14802,16682,18445,20111,21623,22954,23804,23968,24105,24219,24311,24387,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HARROGATE WEST,37,56,80,111,143,184,234,333,430,528,626,725,956,1192,1433,1678,1929,2346,2773,3211,3661,4122,4554,4963,5334,5660,5869,5909,5942,5970,5993,6011,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HARTMOOR 66/20KV,70,110,167,246,339,461,614,905,1203,1506,1814,2128,2838,3567,4315,5081,5865,7156,8483,9846,11244,12678,14021,15291,16444,17458,18105,18231,18336,18422,18493,18551,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HAWTHORN PIT,92,141,210,301,406,539,708,1030,1356,1685,2019,2358,3134,3929,4742,5575,6426,7832,9276,10759,12280,13839,15301,16682,17937,19040,19745,19881,19995,20089,20166,20229,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HAXBY ROAD T2 T3,64,97,143,203,271,357,465,673,882,1093,1307,1523,2021,2530,3051,3584,4128,5029,5953,6903,7876,8875,9810,10695,11498,12205,12656,12743,12816,12876,12925,12965,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HEBBURN,9,15,23,33,46,62,83,123,163,204,246,288,384,483,584,688,794,969,1149,1333,1522,1717,1898,2070,2226,2364,2451,2468,2483,2494,2504,2512,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HEBBURN WEST,3,5,8,11,15,21,28,41,54,68,82,96,128,161,194,229,264,322,382,444,507,571,632,689,741,786,816,821,826,830,833,836,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HEDWORTH,42,64,96,137,183,243,318,463,608,755,904,1055,1402,1757,2120,2491,2871,3498,4143,4805,5483,6179,6832,7448,8008,8500,8815,8876,8927,8968,9003,9031,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HEIGHINGTON,0,1,1,1,2,2,3,4,6,8,9,11,14,18,22,26,30,36,43,50,57,64,71,78,83,89,92,93,93,94,94,94,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HEXHAM,40,60,89,125,166,218,284,409,535,663,791,921,1221,1528,1842,2162,2490,3033,3590,4161,4747,5349,5912,6445,6929,7354,7626,7678,7722,7759,7788,7812,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HIGH BARMSTON,43,66,98,140,188,249,325,472,620,769,921,1074,1426,1787,2156,2533,2919,3556,4211,4883,5573,6280,6943,7569,8138,8638,8958,9020,9071,9114,9149,9177,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HIGH FLATTS,71,109,161,231,310,412,539,784,1031,1281,1533,1790,2378,2980,3596,4226,4871,5936,7030,8153,9304,10486,11593,12639,13589,14425,14959,15062,15148,15219,15277,15325,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HOUGHTON,62,95,140,199,267,353,460,668,877,1088,1301,1518,2015,2524,3045,3578,4122,5023,5947,6896,7870,8868,9804,10688,11491,12197,12648,12736,12809,12869,12918,12958,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HOWDON,10,17,27,42,61,86,117,176,237,300,364,429,575,726,880,1039,1201,1468,1743,2025,2314,2610,2888,3150,3389,3598,3732,3758,3780,3798,3813,3825,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HUNTINGTON NEW LANE,47,73,110,160,218,293,387,567,750,936,1125,1316,1753,2200,2659,3128,3608,4400,5214,6049,6907,7785,8609,9387,10094,10716,11113,11190,11254,11307,11351,11386,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
HUSTHWAITE 33/11KV,55,82,119,165,216,278,356,508,660,811,963,1117,1476,1842,2216,2597,2987,3634,4297,4978,5676,6392,7063,7698,8274,8781,9105,9167,9219,9262,9297,9326,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
JARROW,12,18,28,40,54,73,96,140,185,231,277,324,431,541,654,769,887,1082,1282,1487,1698,1914,2116,2307,2481,2634,2731,2750,2766,2779,2790,2798,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
KENTON,52,78,113,158,207,267,343,490,636,783,931,1080,1428,1783,2145,2515,2893,3519,4162,4822,5499,6193,6844,7459,8018,8509,8823,8883,8934,8975,9010,9037,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
KIELDER,3,5,7,10,13,17,22,31,41,50,60,69,92,115,138,163,187,228,269,312,356,401,444,484,520,552,572,576,579,582,584,586,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
KILLINGWORTH,35,56,85,126,174,237,317,468,622,780,940,1103,1472,1851,2240,2638,3046,3717,4407,5115,5842,6587,7285,7945,8544,9071,9408,9473,9528,9573,9610,9640,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
KIRBYMOORSIDE,32,49,75,110,151,205,273,401,532,666,802,939,1252,1574,1903,2240,2586,3154,3739,4339,4955,5586,6178,6737,7245,7692,7977,8032,8078,8116,8148,8173,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
LINTON 66/20KV,40,60,87,121,158,204,262,375,487,599,712,826,1092,1363,1639,1922,2211,2690,3181,3685,4203,4733,5231,5701,6128,6503,6743,6789,6828,6859,6886,6907,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
LONGBENTON,59,89,130,184,243,318,413,595,777,961,1146,1334,1768,2211,2664,3128,3601,4385,5189,6015,6862,7731,8545,9315,10014,10628,11021,11097,11160,11212,11255,11290,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
LOW SPENNYMOOR,36,56,85,125,172,233,310,455,604,756,910,1066,1421,1786,2159,2542,2933,3579,4242,4923,5622,6338,7009,7643,8219,8726,9050,9112,9165,9208,9243,9272,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
LYNEMOUTH,8,12,18,26,35,47,61,90,119,148,177,207,276,346,418,492,568,692,820,951,1086,1224,1353,1475,1586,1684,1747,1759,1769,1777,1784,1789,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
MADDISON STREET,71,112,173,256,356,488,654,967,1288,1615,1949,2288,3055,3844,4652,5480,6328,7724,9159,10633,12144,13694,15146,16519,17765,18862,19562,19698,19811,19905,19981,20044,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
MALLEABLE,22,37,59,92,134,190,260,392,529,670,814,961,1289,1628,1975,2332,2697,3297,3914,4548,5198,5865,6489,7079,7615,8087,8388,8447,8495,8536,8569,8596,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
MALTON,87,131,192,270,356,464,600,863,1126,1390,1657,1927,2552,3190,3843,4509,5191,6319,7477,8666,9885,11136,12308,13416,14422,15307,15872,15981,16073,16148,16209,16260,NPgN,Primary,NG FES - Steady Progression,Number of electric cars and vans (hybrid and full electric)
