Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
FAWDON T1 & SEATON BURN T1,102188.478,102099.719,100538.514,98801.105,97511.476,96810.548,96673.398,97444.592,98564.861,99976.128,101676.219,103703.276,106605.184,109555.282,112969.774,116766.042,120763.472,124935.32,129554.854,133804.671,137646.483,140998.864,144340.408,146805.934,148461.939,149871.186,151183.729,152686.039,153703.703,154703.28,155504.422,156145.467,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
FISHBURN,93238.463,92928.953,91329.214,89712.146,88443.338,87706.479,87468.766,88109.97,89083.014,90360.296,91925.142,93834.342,96658.522,99502.157,102807.817,106497.129,110362.464,114452.713,118812.996,122806.699,126362.029,129421.048,132419.225,134540.28,135804.442,136836.944,137769.016,138866.184,139465.617,140006.958,140343.122,140517.923,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
FLATWORTH CENTRAL,70030.466,69872.446,69286.188,68671.761,68238.923,68050.111,68093.598,68532.177,69133.447,69873.878,70754.294,71801.759,73430.038,75077.288,76956.954,79036.526,81241.529,83615.705,86100.388,88413.603,90543.699,92447.478,94328.417,95796.716,96880.482,97827.428,98722.184,99690.469,100375.828,100949.056,101398.81,101744.045,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
FOSS ISLANDS,140816.96,140076.394,138365.15,136586.443,135162.258,134209.468,133727.867,134243.651,135324.919,136721.674,138469.046,140620.647,144171.24,147685.562,151774.607,156359.447,161358.752,167238.526,172946.347,178075.073,182663.564,186598.494,190441.017,192917.248,194477.565,195483.846,196341.432,197451.353,197769.195,197864.134,197759.267,197467.139,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
FOSSWAY 33/11KV,87408.014,87291.368,85835.446,84222.323,83013.206,82330.688,82151.964,82769.548,83704.513,84885.718,86317.845,88032.202,90476.631,92953.407,95830.933,99038.506,102448.872,106079.692,110087.534,113742.957,117041.743,119891.12,122731.207,124763.705,126100.045,127168.389,128152.583,129310.568,130029.592,130764.198,131348.045,131788.474,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
FOURSTONES 20KV,108325.245,108091.184,107288.925,106393.342,105771.801,105521.538,105685.803,106557.208,107952.314,109665.407,111758.141,114226.498,118080.892,121411.766,125269.811,129588.148,134270.414,139275.642,144463.008,149197.621,153217.961,156690.878,159735.534,161888.209,163368.557,164454.543,165434.321,166566.911,167261.416,167895.735,168403.347,168808.291,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
FYLANDS BRIDGE,92375.319,91953.141,90284.157,88466.131,87048.445,86178.082,85831.384,86320.733,87150.315,88265.124,89662.406,91380.205,93931.534,96560.613,99630.749,103059.018,106652.014,110442.271,114630.784,118462.73,121925.937,124892.856,127832.425,129908.936,131158.424,132179.586,133096.399,134177.338,134737.643,135260.523,135635.532,135875.747,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
GALE LANE,50032.731,49974.01,49051.996,48079.609,47375.705,47016.421,46991.161,47526.519,48268.993,49223.994,50393.93,51816.033,53809.68,55782.552,58071.458,60616.958,63238.349,65919.797,68818.293,71465.292,73851.2,75868.354,77847.951,79229.845,79944.253,80515.636,81007.308,81603.329,81885.088,82198.142,82428.716,82594.957,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
GARWOOD STREET,85583.602,85159.891,83806.937,82356.206,81246.669,80593.971,80389.073,80957.171,81908.151,83140.163,84668.767,86543.343,89339.567,92212.282,95581.028,99391.063,103562.062,108246.885,113164.407,117798.832,122161.862,126135.709,130117.644,133258.781,135717.67,137826.595,139786.196,141810.352,142719.497,142624.231,142230.502,141589.578,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
GATESHEAD CENTRAL,74787.414,74175.256,73335.849,72481.384,71761.336,71221.488,70854.019,70782.356,70852.52,71028.607,71319.002,71742.564,72683.847,73658.92,74822.255,76147.627,77606.112,79219.592,80940.31,82482.546,83839.079,84983.427,86066.71,86797.619,87229.141,87486.716,87702.084,87973.011,88049.79,88086.749,88030.43,87887.982,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
GATESHEAD EAST,49954.543,49418.939,49026.476,48641.845,48281.411,47954.362,47660.215,47444.064,47280.02,47136.431,47015.023,46918.298,47126.561,47309.379,47527.564,47777.112,48056.74,48440.484,48760.492,49044.916,49303.576,49530.859,49770.278,49905.487,50000.211,50067.212,50135.747,50243.177,50322.982,50430.258,50436.674,50346.085,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
GOSFORTH 33/11KV,102357.769,101830.531,101126.51,100369.468,99762.778,99351.948,99131.424,99243.973,99508.345,99863.403,100316.486,100881.455,102112.892,103337.132,104725.17,106253.989,107891.834,109711.013,111597.708,113319.563,114897.2,116290.492,117688.436,118704.391,119451.748,120048.514,120620.897,121283.842,121745.587,122204.428,122630.203,123022.172,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
GRANGETOWN,104002.672,103766.894,102831.939,101812.867,101147.985,100955.574,101211.459,102214.345,103555.027,105148.292,106992.995,109120.409,112210.643,115295.405,118778.668,122589.256,126563.951,130874.012,135312.421,139445.287,143287.13,146730.388,150198.972,152866.372,154847.826,156651.255,158409.602,160394.676,162040.303,163825.528,165182.32,166139.471,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
GREATHAM,131587.542,130289.288,129434.045,128574.781,127753.737,126987.351,126273.93,125681.258,125155.903,124661.609,124201.931,123783.676,124095.665,124388.933,124748.847,125166.215,125636.766,126240.453,126765.597,127222.303,127623.837,127953.756,128279.415,128435.523,128494.717,128483.248,128462.963,128482.357,128428.642,128372.049,128302.537,128221.943,NPgN,Primary,NG FES - System Transformation (EE CF),Total demand (MWh)
