Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BIRTLEY GROVE 66/20KV,0.471,0.474,0.494,0.519,0.55,0.587,0.648,0.725,0.816,0.908,1.001,1.094,1.194,1.295,1.397,1.499,1.601,1.705,1.809,1.913,2.017,2.122,2.228,2.334,2.44,2.547,2.654,2.762,2.87,2.979,3.088,3.197,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
BLAYDON BURN,1,1.009,1.051,1.106,1.175,1.259,1.395,1.564,1.767,1.972,2.178,2.386,2.612,2.839,3.068,3.298,3.527,3.755,3.983,4.213,4.445,4.678,4.912,5.148,5.384,5.621,5.859,6.097,6.337,6.578,6.82,7.063,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
BLUCHER 33/11KV,1.175,1.184,1.229,1.288,1.353,1.431,1.566,1.738,1.944,2.15,2.353,2.551,2.765,2.974,3.185,3.396,3.615,3.852,4.096,4.33,4.563,4.796,5.03,5.266,5.502,5.74,5.978,6.218,6.459,6.701,6.943,7.187,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
BOLDON DOWNHILL,1.755,1.761,1.797,1.844,1.895,1.957,2.064,2.2,2.363,2.525,2.686,2.843,3.012,3.179,3.346,3.514,3.687,3.874,4.067,4.252,4.436,4.62,4.806,4.992,5.179,5.367,5.555,5.745,5.935,6.127,6.319,6.512,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.841,0.844,0.859,0.878,0.903,0.932,0.98,1.039,1.11,1.181,1.254,1.327,1.407,1.488,1.569,1.65,1.731,1.811,1.89,1.97,2.051,2.133,2.215,2.298,2.38,2.463,2.547,2.631,2.715,2.8,2.884,2.97,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
BOWESFIELD 33/11KV,0.63,0.638,0.673,0.72,0.785,0.863,0.985,1.135,1.314,1.496,1.682,1.874,2.084,2.299,2.515,2.733,2.945,3.142,3.335,3.539,3.745,3.953,4.162,4.372,4.582,4.794,5.006,5.219,5.433,5.647,5.863,6.079,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
BOWESFIELD 66/11KV,0.796,0.801,0.827,0.861,0.905,0.958,1.043,1.149,1.276,1.403,1.532,1.663,1.806,1.95,2.095,2.241,2.386,2.527,2.668,2.812,2.957,3.102,3.249,3.396,3.543,3.691,3.84,3.99,4.14,4.29,4.441,4.593,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
BRANCEPETH,15.577,15.302,15.377,15.474,15.593,15.734,15.969,16.264,16.617,16.972,17.324,17.676,18.058,18.44,18.824,19.21,19.599,19.995,20.395,20.794,21.193,21.594,21.997,22.401,22.808,23.216,23.626,24.038,24.452,24.867,25.284,25.706,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
BREAMISH STREET,0.301,0.305,0.323,0.347,0.378,0.416,0.476,0.55,0.639,0.729,0.82,0.913,1.015,1.117,1.221,1.325,1.428,1.527,1.625,1.726,1.828,1.93,2.033,2.137,2.241,2.345,2.45,2.555,2.661,2.767,2.873,2.98,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
BRENDA TRADING,1.873,1.881,1.945,2.028,2.132,2.257,2.461,2.715,3.021,3.328,3.637,3.948,4.285,4.625,4.966,5.308,5.652,5.995,6.339,6.686,7.035,7.385,7.736,8.089,8.444,8.8,9.157,9.517,9.877,10.239,10.603,10.968,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CAMPLESHON ROAD,1.809,1.815,1.862,1.924,1.998,2.085,2.232,2.417,2.639,2.861,3.083,3.304,3.542,3.781,4.02,4.26,4.503,4.755,5.01,5.262,5.513,5.766,6.02,6.275,6.532,6.789,7.047,7.307,7.567,7.829,8.092,8.356,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CARLEY HILL,1.361,1.372,1.426,1.497,1.583,1.686,1.857,2.072,2.329,2.587,2.846,3.104,3.383,3.663,3.944,4.227,4.512,4.802,5.096,5.388,5.68,5.974,6.269,6.566,6.863,7.162,7.462,7.764,8.066,8.37,8.675,8.982,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CARLIN HOW T3 T4,3.056,2.856,2.916,2.993,3.093,3.212,3.406,3.646,3.935,4.225,4.518,4.815,5.138,5.463,5.79,6.119,6.447,6.77,7.092,7.419,7.749,8.08,8.413,8.748,9.083,9.42,9.759,10.099,10.44,10.783,11.127,11.472,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CARR HILL,1.673,1.686,1.751,1.837,1.935,2.052,2.251,2.503,2.806,3.109,3.41,3.706,4.025,4.342,4.66,4.979,5.306,5.651,6.004,6.348,6.691,7.034,7.38,7.726,8.075,8.425,8.776,9.129,9.484,9.84,10.197,10.556,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CATTERICK CAMP,1.823,1.818,1.892,1.988,2.106,2.247,2.478,2.77,3.121,3.473,3.826,4.18,4.563,4.947,5.332,5.72,6.11,6.506,6.905,7.304,7.704,8.106,8.51,8.916,9.324,9.734,10.145,10.559,10.975,11.393,11.812,12.233,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CLOSE,0.392,0.397,0.412,0.432,0.472,0.521,0.587,0.664,0.756,0.852,0.954,1.067,1.194,1.329,1.464,1.6,1.726,1.821,1.907,2.011,2.121,2.231,2.343,2.455,2.567,2.679,2.792,2.905,3.018,3.132,3.246,3.36,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CONEYTHORPE,1.44,1.444,1.479,1.524,1.58,1.647,1.757,1.895,2.06,2.226,2.393,2.562,2.744,2.928,3.113,3.299,3.484,3.67,3.856,4.044,4.232,4.422,4.612,4.803,4.995,5.188,5.382,5.577,5.772,5.968,6.165,6.363,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CONSETT,22.836,22.779,22.855,22.955,23.077,23.223,23.465,23.767,24.129,24.494,24.853,25.212,25.603,25.995,26.388,26.784,27.181,27.584,27.988,28.394,28.8,29.209,29.619,30.031,30.445,30.861,31.278,31.698,32.119,32.543,32.968,33.401,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CORPORATION STREET,0.103,0.106,0.12,0.138,0.162,0.191,0.237,0.294,0.362,0.431,0.5,0.572,0.649,0.728,0.807,0.887,0.966,1.041,1.117,1.194,1.272,1.351,1.43,1.509,1.589,1.668,1.749,1.829,1.91,1.991,2.073,2.155,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
COWTON,0.377,0.376,0.382,0.39,0.402,0.416,0.438,0.464,0.496,0.528,0.561,0.595,0.633,0.671,0.71,0.749,0.786,0.821,0.855,0.891,0.927,0.964,1.001,1.038,1.076,1.113,1.151,1.189,1.227,1.265,1.303,1.341,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CRAMLINGTON T1 T3,0.63,0.635,0.66,0.693,0.733,0.78,0.858,0.957,1.075,1.194,1.313,1.432,1.56,1.689,1.818,1.947,2.078,2.212,2.348,2.483,2.618,2.753,2.89,3.026,3.164,3.302,3.441,3.58,3.72,3.861,4.002,4.144,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
CRAMLINGTON T2 T4,0.476,0.481,0.505,0.536,0.573,0.618,0.692,0.786,0.898,1.011,1.124,1.236,1.358,1.48,1.602,1.725,1.849,1.976,2.105,2.233,2.361,2.489,2.618,2.748,2.879,3.01,3.141,3.274,3.407,3.54,3.674,3.809,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLEY,0.465,0.466,0.48,0.498,0.525,0.556,0.605,0.664,0.735,0.808,0.882,0.959,1.044,1.131,1.218,1.306,1.392,1.47,1.546,1.626,1.709,1.791,1.875,1.958,2.042,2.127,2.211,2.296,2.382,2.467,2.553,2.639,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON 132/6KV,0.797,0.801,0.823,0.851,0.886,0.927,0.996,1.082,1.184,1.288,1.392,1.496,1.61,1.724,1.838,1.953,2.069,2.184,2.3,2.417,2.534,2.652,2.77,2.889,3.008,3.128,3.248,3.369,3.49,3.612,3.734,3.857,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON 33/11KV,1.074,1.077,1.115,1.164,1.235,1.321,1.453,1.614,1.808,2.004,2.205,2.414,2.642,2.876,3.112,3.349,3.579,3.792,3.999,4.218,4.442,4.667,4.893,5.119,5.347,5.576,5.805,6.035,6.266,6.499,6.732,6.965,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.451,0.455,0.471,0.492,0.517,0.547,0.597,0.66,0.736,0.812,0.888,0.963,1.045,1.126,1.208,1.29,1.373,1.459,1.546,1.633,1.719,1.805,1.892,1.979,2.067,2.155,2.243,2.332,2.421,2.51,2.6,2.69,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON EAST,6.534,6.521,6.548,6.583,6.629,6.684,6.772,6.882,7.014,7.147,7.281,7.416,7.564,7.713,7.863,8.013,8.163,8.311,8.458,8.608,8.758,8.91,9.062,9.215,9.368,9.522,9.677,9.832,9.988,10.145,10.302,10.46,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON WEST,1.335,1.334,1.383,1.448,1.522,1.611,1.761,1.952,2.182,2.411,2.638,2.862,3.103,3.342,3.583,3.823,4.07,4.332,4.599,4.86,5.119,5.38,5.641,5.904,6.167,6.432,6.698,6.966,7.234,7.504,7.775,8.047,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DENWICK,2.508,2.524,2.6,2.699,2.84,3.01,3.271,3.593,3.977,4.368,4.768,5.184,5.639,6.106,6.575,7.048,7.508,7.93,8.342,8.778,9.224,9.671,10.122,10.574,11.028,11.484,11.941,12.401,12.863,13.327,13.792,14.259,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DUNSTON 66/11KV,0.467,0.472,0.496,0.527,0.57,0.62,0.701,0.8,0.92,1.04,1.162,1.287,1.424,1.562,1.702,1.842,1.98,2.112,2.243,2.378,2.515,2.653,2.791,2.93,3.069,3.209,3.349,3.49,3.632,3.774,3.917,4.06,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DUNSTON 66/20KV,1.116,1.126,1.174,1.237,1.311,1.4,1.549,1.737,1.963,2.189,2.415,2.639,2.881,3.122,3.365,3.608,3.856,4.112,4.371,4.628,4.884,5.141,5.399,5.658,5.919,6.181,6.443,6.707,6.972,7.238,7.506,7.774,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DURHAM EAST,0.498,0.503,0.52,0.543,0.584,0.634,0.704,0.787,0.886,0.988,1.096,1.213,1.344,1.481,1.619,1.759,1.889,1.993,2.09,2.202,2.319,2.437,2.555,2.674,2.794,2.914,3.034,3.154,3.275,3.397,3.519,3.641,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
EASTFIELD,1.916,1.887,1.936,2.001,2.073,2.16,2.308,2.497,2.724,2.951,3.175,3.396,3.633,3.868,4.104,4.34,4.583,4.843,5.109,5.367,5.623,5.881,6.139,6.399,6.66,6.922,7.186,7.451,7.716,7.984,8.252,8.521,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
EASTGATE CEMENT,0.524,0.525,0.538,0.554,0.579,0.61,0.656,0.712,0.778,0.845,0.916,0.99,1.072,1.158,1.244,1.33,1.413,1.484,1.552,1.627,1.704,1.782,1.86,1.939,2.017,2.096,2.176,2.255,2.335,2.415,2.496,2.576,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0.348,0.353,0.376,0.406,0.447,0.495,0.573,0.669,0.783,0.899,1.017,1.137,1.268,1.401,1.534,1.668,1.801,1.929,2.055,2.185,2.317,2.449,2.582,2.715,2.849,2.984,3.119,3.255,3.391,3.527,3.665,3.802,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
ELVINGTON,1.359,1.347,1.357,1.37,1.388,1.411,1.445,1.487,1.538,1.589,1.641,1.696,1.757,1.819,1.882,1.945,2.006,2.06,2.113,2.17,2.228,2.287,2.346,2.405,2.464,2.524,2.583,2.643,2.704,2.764,2.825,2.886,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FARADAY STREET,0.645,0.657,0.712,0.785,0.879,0.992,1.173,1.399,1.67,1.942,2.217,2.497,2.801,3.108,3.416,3.727,4.035,4.337,4.639,4.946,5.255,5.566,5.878,6.192,6.507,6.823,7.141,7.459,7.779,8.101,8.423,8.747,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.026,2.032,2.094,2.175,2.27,2.383,2.574,2.816,3.106,3.396,3.686,3.972,4.28,4.588,4.896,5.205,5.521,5.851,6.187,6.516,6.845,7.176,7.507,7.84,8.175,8.511,8.848,9.188,9.528,9.87,10.214,10.559,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FISHBURN,25.546,25.494,25.556,25.638,25.735,25.851,26.045,26.29,26.583,26.877,27.168,27.457,27.77,28.083,28.397,28.712,29.031,29.361,29.694,30.024,30.354,30.686,31.019,31.353,31.689,32.027,32.366,32.706,33.048,33.392,33.737,34.087,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FLATWORTH CENTRAL,0.798,0.803,0.827,0.859,0.899,0.946,1.024,1.121,1.238,1.355,1.473,1.591,1.72,1.848,1.978,2.108,2.238,2.37,2.502,2.635,2.768,2.901,3.035,3.17,3.305,3.441,3.578,3.715,3.853,3.991,4.129,4.269,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FOSS ISLANDS,0.854,0.866,0.917,0.985,1.078,1.19,1.365,1.581,1.84,2.103,2.369,2.643,2.943,3.248,3.554,3.863,4.166,4.453,4.735,5.029,5.327,5.626,5.927,6.229,6.533,6.837,7.143,7.45,7.758,8.068,8.378,8.69,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FOSSWAY 33/11KV,0.513,0.523,0.574,0.642,0.722,0.817,0.978,1.18,1.422,1.665,1.907,2.147,2.407,2.665,2.925,3.186,3.451,3.726,4.006,4.281,4.556,4.832,5.109,5.387,5.667,5.948,6.23,6.513,6.797,7.083,7.37,7.658,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FOURSTONES 20KV,37.065,37.036,37.089,37.158,37.26,37.381,37.567,37.795,38.066,38.344,38.628,38.926,39.252,39.587,39.923,40.263,40.591,40.889,41.178,41.488,41.803,42.121,42.441,42.762,43.084,43.408,43.732,44.059,44.387,44.715,45.046,45.377,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FYLANDS BRIDGE,2.137,2.133,2.193,2.272,2.366,2.478,2.665,2.9,3.183,3.466,3.749,4.032,4.337,4.642,4.948,5.255,5.566,5.887,6.211,6.532,6.853,7.176,7.5,7.825,8.152,8.48,8.81,9.142,9.474,9.809,10.144,10.481,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GALE LANE,7.002,7.011,7.059,7.123,7.192,7.273,7.416,7.599,7.819,8.038,8.253,8.462,8.686,8.906,9.127,9.348,9.578,9.832,10.094,10.343,10.591,10.839,11.088,11.338,11.59,11.842,12.096,12.351,12.607,12.864,13.122,13.382,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GARWOOD STREET,1.159,1.169,1.211,1.266,1.342,1.432,1.575,1.751,1.961,2.175,2.391,2.613,2.856,3.103,3.352,3.601,3.847,4.081,4.311,4.55,4.792,5.036,5.28,5.526,5.773,6.02,6.269,6.518,6.769,7.02,7.273,7.526,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD CENTRAL,0.233,0.237,0.255,0.279,0.315,0.358,0.424,0.503,0.598,0.695,0.794,0.899,1.014,1.133,1.253,1.374,1.49,1.593,1.692,1.8,1.91,2.021,2.132,2.244,2.356,2.469,2.582,2.695,2.809,2.924,3.038,3.154,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD EAST,0.173,0.174,0.177,0.18,0.186,0.193,0.204,0.216,0.231,0.246,0.262,0.279,0.298,0.318,0.338,0.359,0.378,0.394,0.408,0.425,0.442,0.46,0.477,0.495,0.513,0.53,0.548,0.566,0.584,0.602,0.62,0.638,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GOSFORTH 33/11KV,0.578,0.582,0.601,0.625,0.656,0.693,0.753,0.828,0.917,1.007,1.098,1.19,1.29,1.391,1.492,1.593,1.695,1.795,1.896,1.997,2.1,2.203,2.306,2.41,2.514,2.618,2.723,2.829,2.935,3.041,3.148,3.255,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GRANGETOWN,1.274,1.282,1.337,1.409,1.497,1.603,1.778,1.997,2.259,2.522,2.787,3.052,3.34,3.629,3.919,4.21,4.503,4.799,5.096,5.394,5.693,5.993,6.294,6.597,6.901,7.206,7.513,7.821,8.13,8.441,8.753,9.066,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GREATHAM,0.186,0.187,0.192,0.199,0.212,0.227,0.249,0.274,0.304,0.336,0.369,0.405,0.445,0.486,0.528,0.571,0.611,0.643,0.673,0.707,0.743,0.779,0.815,0.852,0.888,0.925,0.962,0.999,1.036,1.073,1.111,1.148,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T1 T2,7.241,7.174,7.248,7.345,7.465,7.609,7.845,8.141,8.495,8.852,9.207,9.564,9.952,10.341,10.732,11.125,11.519,11.916,12.315,12.715,13.117,13.52,13.926,14.333,14.742,15.153,15.565,15.98,16.396,16.814,17.234,17.658,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARLOW GREEN,1.081,1.092,1.149,1.223,1.308,1.409,1.581,1.8,2.062,2.324,2.585,2.841,3.117,3.391,3.666,3.942,4.224,4.524,4.829,5.127,5.424,5.722,6.021,6.321,6.623,6.926,7.23,7.536,7.843,8.151,8.461,8.772,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARMIRE BRIDGE,1.63,1.627,1.663,1.71,1.782,1.868,1.998,2.156,2.345,2.538,2.737,2.946,3.176,3.413,3.651,3.891,4.122,4.328,4.526,4.741,4.961,5.182,5.404,5.627,5.851,6.076,6.302,6.529,6.756,6.985,7.214,7.444,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARRATON,2.004,2.011,2.046,2.092,2.151,2.223,2.337,2.479,2.65,2.822,2.995,3.172,3.365,3.559,3.755,3.952,4.147,4.337,4.526,4.719,4.915,5.111,5.308,5.505,5.704,5.903,6.104,6.305,6.506,6.709,6.912,7.117,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARROGATE 132/11KV,1.266,1.275,1.369,1.493,1.648,1.833,2.135,2.513,2.965,3.421,3.88,4.343,4.845,5.351,5.859,6.369,6.88,7.389,7.899,8.414,8.931,9.451,9.974,10.499,11.026,11.555,12.087,12.621,13.158,13.696,14.237,14.78,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARROGATE WEST,0.448,0.443,0.466,0.497,0.538,0.587,0.665,0.761,0.876,0.993,1.112,1.233,1.365,1.5,1.635,1.77,1.904,2.033,2.159,2.29,2.423,2.556,2.691,2.825,2.96,3.096,3.232,3.369,3.507,3.645,3.783,3.922,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARTMOOR 66/20KV,9.782,9.759,9.829,9.921,10.038,10.177,10.405,10.689,11.029,11.372,11.716,12.064,12.442,12.822,13.204,13.588,13.972,14.354,14.736,15.123,15.511,15.902,16.294,16.688,17.083,17.48,17.879,18.28,18.682,19.086,19.491,19.898,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HAWTHORN PIT,16.407,16.416,16.493,16.595,16.716,16.86,17.102,17.406,17.772,18.138,18.503,18.866,19.259,19.65,20.043,20.438,20.838,21.253,21.674,22.089,22.504,22.921,23.339,23.76,24.182,24.606,25.032,25.459,25.889,26.321,26.754,27.189,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HAXBY ROAD T2 T3,1.409,1.418,1.466,1.53,1.6,1.684,1.83,2.014,2.236,2.456,2.675,2.889,3.119,3.347,3.575,3.804,4.04,4.294,4.554,4.806,5.056,5.307,5.559,5.812,6.066,6.321,6.578,6.835,7.094,7.354,7.615,7.878,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
