Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,60057.4,58596.66,56597.315,55041.363,53110.782,51644.377,50258.979,48974.248,47825.286,46882.83,46170.685,45624.128,45544.954,45483.297,45411.87,45348.455,45313.535,45307.3,45289.479,45274.09,45248.828,45233.414,45268.537,45309.459,45351.951,45408.847,45440.85,45409.146,45372.973,45331.634,45264.92,45216.445,NPgN,Primary,NG FES - Leading the Way,Domestic (MWh)
AMBERTON ROAD,46230.345,45098.824,43526.674,42317.135,40800.991,39666.376,38599.11,37614.586,36741.463,36038.112,35524.19,35146.537,35092.798,35053.438,35006.174,34965.618,34948.587,34954.96,34952.007,34951.004,34942.167,34941.572,34982.656,35028.398,35075.396,35134.123,35172.486,35158.452,35140.739,35118.766,35075.99,35048.221,NPgN,Primary,NG FES - Leading the Way,Domestic (MWh)
ANNFIELD 66/20KV,49133.788,47929.234,46247.633,44958.464,43337.312,42130.148,40996.437,39952.432,39029.103,38289.898,37756.173,37370.262,37316.386,37278.085,37231.266,37191.781,37177.861,37189.207,37190.534,37193.929,37188.977,37193.036,37242.364,37296.662,37352.284,37420.538,37466.749,37456.098,37441.438,37422.134,37380.288,37354.71,NPgN,Primary,NG FES - Leading the Way,Domestic (MWh)
ASHINGTON,55043.372,53694.983,51828.266,50388.108,48587.291,47236.307,45965.135,44791.467,43748.955,42906.486,42287.239,41828.558,41762.469,41713.315,41654.92,41604.501,41581.856,41586.678,41580.622,41576.829,41563.968,41560.897,41606.991,41658.499,41711.46,41778.155,41820.92,41801.955,41778.651,41750.319,41697.522,41662.401,NPgN,Primary,NG FES - Leading the Way,Domestic (MWh)
AYCLIFFE FORREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way,Domestic (MWh)
AYCLIFFE INDUSTRIAL,19544.103,19065.845,18396.287,17883.942,17238.412,16758.665,16308.254,15893.755,15527.614,15235.274,15025.327,14874.671,14854.254,14840.082,14822.481,14807.813,14803.394,14809.126,14810.828,14813.364,14812.535,14815.315,14836.268,14859.228,14882.728,14911.315,14931.049,14927.948,14923.237,14916.663,14901.028,14891.928,NPgN,Primary,NG FES - Leading the Way,Domestic (MWh)
BARDEN FRIAR,1306.071,1286.991,1253.71,1231.568,1199.525,1176.593,1153.908,1132.938,1114.694,1100.353,1090.317,1083.221,1088.369,1093.807,1098.774,1103.644,1108.878,1114.863,1120.248,1125.661,1130.398,1135.056,1140.516,1146.168,1151.818,1157.85,1163.139,1167.029,1170.749,1174.294,1177.14,1180.277,NPgN,Primary,NG FES - Leading the Way,Domestic (MWh)
BEDALE,19226.742,18770.538,18122.029,17631.085,17006.312,16544.602,16110.188,15710.78,15358.959,15079.436,14880.53,14739.408,14727.533,14721.72,14712.208,14705.267,14708.144,14721.185,14729.823,14739.244,14744.784,14753.533,14779.854,14808.215,14837.05,14870.967,14895.893,14898.261,14898.945,14897.707,14887.352,14883.307,NPgN,Primary,NG FES - Leading the Way,Domestic (MWh)
BELMONT,35712.793,34846.276,33649.62,32724.226,31569.037,30698.41,29877.468,29118.094,28441.804,27892.11,27483.69,27176.851,27135.436,27104.734,27068.027,27036.238,27021.946,27025.195,27021.351,27018.956,27010.545,27008.199,27036.925,27069.16,27102.329,27144.297,27170.969,27158.439,27143.132,27124.614,27090.479,27067.535,NPgN,Primary,NG FES - Leading the Way,Domestic (MWh)
BENSHAM,31836.926,31072.765,30084.623,29282.103,28324.228,27555.729,26818.664,26122.921,25483.236,24927.751,24465.86,24071.102,24007.849,23951.835,23891.609,23834.396,23788.56,23754.874,23716.048,23678.391,23636.073,23597.435,23578.994,23563.231,23548.235,23539.413,23520.294,23475.491,23428.945,23380.395,23321.485,23269.978,NPgN,Primary,NG FES - Leading the Way,Domestic (MWh)
