Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,1.482,1.57,1.697,1.855,2.031,2.221,2.434,2.66,2.879,3.091,3.299,3.503,3.691,3.863,4.025,4.178,4.321,4.455,4.578,4.695,4.803,4.904,4.986,5.049,5.112,5.173,5.233,5.292,5.349,5.405,5.459,5.512,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BENWELL,0.928,1.012,1.132,1.281,1.447,1.626,1.827,2.041,2.248,2.448,2.644,2.837,3.014,3.176,3.329,3.474,3.609,3.735,3.852,3.961,4.064,4.159,4.236,4.296,4.355,4.413,4.47,4.525,4.579,4.631,4.683,4.732,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BILLINGHAM MARSH HOUSE,2.176,2.276,2.42,2.598,2.798,3.014,3.254,3.511,3.759,3.999,4.235,4.466,4.679,4.873,5.057,5.23,5.392,5.543,5.684,5.815,5.938,6.053,6.145,6.217,6.288,6.358,6.426,6.492,6.557,6.62,6.681,6.741,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BILLY MILL,1.408,1.486,1.598,1.736,1.891,2.058,2.245,2.444,2.637,2.823,3.006,3.185,3.35,3.501,3.643,3.778,3.903,4.02,4.129,4.231,4.327,4.416,4.487,4.543,4.598,4.652,4.705,4.756,4.806,4.855,4.903,4.949,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BIRTLEY GROVE 66/11KV,0.965,1.024,1.109,1.214,1.331,1.458,1.6,1.751,1.897,2.038,2.177,2.313,2.438,2.552,2.66,2.762,2.858,2.946,3.029,3.106,3.179,3.246,3.3,3.343,3.385,3.426,3.465,3.505,3.543,3.58,3.616,3.651,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BIRTLEY GROVE 66/20KV,0.363,0.398,0.447,0.509,0.578,0.652,0.735,0.823,0.909,0.992,1.073,1.152,1.226,1.293,1.356,1.416,1.472,1.524,1.572,1.617,1.66,1.699,1.731,1.756,1.78,1.804,1.828,1.851,1.873,1.895,1.916,1.936,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BLAYDON BURN,0.633,0.709,0.817,0.951,1.102,1.264,1.445,1.638,1.825,2.005,2.183,2.357,2.517,2.663,2.802,2.932,3.054,3.167,3.273,3.372,3.465,3.551,3.62,3.675,3.728,3.78,3.831,3.881,3.93,3.977,4.024,4.069,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BLUCHER 33/11KV,1.057,1.14,1.258,1.406,1.571,1.748,1.947,2.159,2.364,2.562,2.756,2.947,3.123,3.283,3.435,3.578,3.711,3.836,3.952,4.06,4.162,4.256,4.332,4.392,4.45,4.508,4.564,4.619,4.672,4.724,4.775,4.824,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BOLDON DOWNHILL,1.724,1.789,1.883,1.999,2.129,2.269,2.425,2.592,2.754,2.91,3.063,3.213,3.352,3.478,3.597,3.71,3.815,3.913,4.005,4.09,4.17,4.245,4.305,4.352,4.398,4.443,4.487,4.53,4.572,4.613,4.653,4.692,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.448,0.473,0.511,0.557,0.608,0.664,0.726,0.792,0.856,0.918,0.979,1.038,1.093,1.144,1.191,1.236,1.277,1.316,1.353,1.387,1.418,1.448,1.472,1.49,1.509,1.527,1.544,1.561,1.578,1.594,1.61,1.625,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BOWESFIELD 33/11KV,0.496,0.559,0.649,0.76,0.885,1.02,1.17,1.33,1.485,1.635,1.783,1.927,2.06,2.181,2.296,2.404,2.506,2.6,2.688,2.77,2.847,2.918,2.976,3.021,3.065,3.109,3.151,3.193,3.233,3.272,3.311,3.348,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BOWESFIELD 66/11KV,0.735,0.782,0.848,0.931,1.023,1.123,1.235,1.353,1.468,1.579,1.688,1.795,1.894,1.984,2.069,2.149,2.224,2.294,2.359,2.42,2.477,2.53,2.572,2.606,2.639,2.671,2.702,2.733,2.763,2.792,2.821,2.848,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BRANCEPETH,2.232,2.366,2.558,2.797,3.063,3.351,3.673,4.016,4.347,4.668,4.983,5.291,5.576,5.835,6.081,6.312,6.528,6.73,6.918,7.093,7.258,7.411,7.534,7.63,7.725,7.818,7.909,7.997,8.084,8.168,8.25,8.33,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BREAMISH STREET,0.098,0.131,0.177,0.234,0.298,0.367,0.445,0.527,0.607,0.684,0.76,0.834,0.902,0.965,1.024,1.079,1.131,1.18,1.225,1.267,1.307,1.343,1.373,1.396,1.419,1.441,1.463,1.484,1.505,1.525,1.545,1.564,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
BRENDA TRADING,1.72,1.834,1.998,2.202,2.429,2.675,2.949,3.242,3.525,3.798,4.067,4.33,4.573,4.795,5.004,5.202,5.386,5.559,5.719,5.869,6.009,6.14,6.244,6.327,6.408,6.487,6.564,6.64,6.714,6.786,6.856,6.924,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
CAMPLESHON ROAD,1.459,1.545,1.667,1.819,1.989,2.172,2.377,2.595,2.806,3.01,3.211,3.408,3.589,3.754,3.91,4.058,4.195,4.324,4.443,4.555,4.66,4.757,4.836,4.897,4.958,5.017,5.074,5.131,5.186,5.239,5.292,5.342,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
CARLEY HILL,1.175,1.273,1.413,1.588,1.783,1.993,2.229,2.48,2.722,2.957,3.187,3.413,3.621,3.811,3.991,4.16,4.318,4.466,4.603,4.732,4.852,4.964,5.054,5.124,5.194,5.262,5.328,5.393,5.456,5.518,5.578,5.636,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
CARLIN HOW T3 T4,1.586,1.693,1.845,2.035,2.247,2.475,2.73,3.003,3.266,3.52,3.77,4.015,4.241,4.447,4.642,4.826,4.998,5.158,5.307,5.447,5.577,5.699,5.796,5.873,5.948,6.022,6.094,6.164,6.233,6.3,6.365,6.428,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
CARR HILL,1.403,1.522,1.693,1.904,2.141,2.396,2.682,2.986,3.28,3.565,3.844,4.118,4.371,4.601,4.819,5.024,5.216,5.395,5.562,5.718,5.864,5.999,6.108,6.194,6.278,6.361,6.441,6.52,6.597,6.671,6.744,6.815,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
CATTERICK CAMP,1.301,1.431,1.619,1.852,2.113,2.394,2.708,3.043,3.367,3.68,3.988,4.289,4.567,4.821,5.061,5.287,5.498,5.695,5.878,6.05,6.211,6.36,6.48,6.575,6.667,6.758,6.846,6.933,7.017,7.1,7.18,7.258,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
CLOSE,0.116,0.142,0.178,0.224,0.275,0.329,0.391,0.456,0.519,0.581,0.641,0.699,0.754,0.803,0.85,0.894,0.935,0.974,1.01,1.043,1.074,1.104,1.127,1.146,1.164,1.181,1.199,1.215,1.232,1.248,1.264,1.279,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
CONEYTHORPE,0.963,1.024,1.112,1.221,1.344,1.475,1.622,1.78,1.931,2.078,2.222,2.364,2.494,2.613,2.725,2.831,2.93,3.022,3.108,3.189,3.264,3.334,3.39,3.435,3.478,3.52,3.562,3.602,3.642,3.681,3.718,3.755,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
CONSETT,1.996,2.133,2.328,2.571,2.843,3.136,3.463,3.812,4.15,4.476,4.797,5.111,5.401,5.665,5.915,6.151,6.371,6.577,6.768,6.947,7.114,7.27,7.395,7.493,7.59,7.684,7.777,7.867,7.955,8.041,8.124,8.205,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
CORPORATION STREET,0.079,0.103,0.139,0.183,0.232,0.285,0.344,0.407,0.468,0.527,0.585,0.642,0.695,0.743,0.788,0.83,0.87,0.907,0.942,0.974,1.005,1.033,1.056,1.073,1.091,1.108,1.125,1.141,1.157,1.172,1.188,1.202,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
COWTON,0.243,0.253,0.269,0.288,0.31,0.333,0.359,0.387,0.413,0.439,0.465,0.49,0.513,0.534,0.553,0.572,0.59,0.606,0.621,0.635,0.648,0.661,0.671,0.679,0.686,0.694,0.701,0.708,0.715,0.722,0.729,0.735,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
CRAMLINGTON T1 T3,0.619,0.663,0.727,0.807,0.896,0.992,1.099,1.214,1.325,1.432,1.537,1.64,1.735,1.821,1.903,1.98,2.053,2.12,2.183,2.241,2.296,2.347,2.388,2.42,2.452,2.483,2.513,2.543,2.572,2.6,2.627,2.654,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
CRAMLINGTON T2 T4,0.471,0.513,0.574,0.649,0.734,0.825,0.927,1.036,1.141,1.242,1.342,1.44,1.53,1.612,1.69,1.763,1.832,1.896,1.955,2.011,2.063,2.112,2.15,2.181,2.211,2.241,2.269,2.297,2.325,2.351,2.377,2.403,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
DARLEY,0.385,0.41,0.444,0.488,0.536,0.588,0.646,0.708,0.768,0.826,0.883,0.939,0.991,1.038,1.082,1.124,1.163,1.2,1.234,1.265,1.295,1.323,1.345,1.363,1.38,1.396,1.413,1.429,1.445,1.46,1.475,1.489,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
DARLINGTON 132/6KV,0.736,0.774,0.829,0.898,0.974,1.057,1.149,1.248,1.343,1.435,1.525,1.614,1.696,1.77,1.841,1.907,1.969,2.027,2.081,2.131,2.178,2.222,2.258,2.285,2.313,2.339,2.365,2.391,2.415,2.44,2.463,2.486,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
DARLINGTON 33/11KV,0.904,0.971,1.067,1.186,1.32,1.464,1.625,1.796,1.962,2.122,2.28,2.434,2.577,2.706,2.829,2.945,3.053,3.154,3.248,3.336,3.418,3.495,3.556,3.605,3.652,3.698,3.744,3.788,3.831,3.874,3.915,3.954,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
DARLINGTON CENTRAL 33/11KV,0.398,0.427,0.469,0.521,0.579,0.642,0.712,0.786,0.858,0.928,0.997,1.064,1.126,1.182,1.236,1.286,1.333,1.377,1.418,1.456,1.492,1.525,1.552,1.573,1.593,1.614,1.633,1.653,1.671,1.69,1.708,1.725,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
DARLINGTON EAST,1.056,1.104,1.174,1.26,1.357,1.461,1.578,1.702,1.822,1.938,2.052,2.164,2.267,2.361,2.45,2.534,2.612,2.685,2.753,2.817,2.876,2.932,2.976,3.011,3.046,3.079,3.112,3.144,3.176,3.206,3.236,3.265,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
DARLINGTON WEST,1.196,1.286,1.415,1.575,1.755,1.948,2.165,2.395,2.618,2.834,3.046,3.253,3.445,3.619,3.784,3.94,4.085,4.221,4.347,4.466,4.576,4.679,4.762,4.827,4.89,4.953,5.014,5.073,5.132,5.188,5.243,5.297,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
DENWICK,1.814,1.945,2.134,2.367,2.629,2.911,3.226,3.562,3.887,4.201,4.51,4.812,5.091,5.345,5.586,5.812,6.024,6.222,6.406,6.578,6.739,6.889,7.01,7.104,7.197,7.288,7.377,7.464,7.549,7.631,7.712,7.79,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
DUNSTON 66/11KV,0.419,0.462,0.523,0.599,0.685,0.777,0.88,0.99,1.096,1.199,1.299,1.398,1.489,1.572,1.651,1.725,1.794,1.859,1.919,1.975,2.028,2.077,2.116,2.147,2.178,2.207,2.236,2.265,2.292,2.319,2.346,2.371,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
DUNSTON 66/20KV,0.959,1.046,1.171,1.326,1.5,1.687,1.896,2.119,2.334,2.543,2.748,2.948,3.133,3.302,3.462,3.612,3.753,3.884,4.006,4.12,4.227,4.327,4.406,4.469,4.531,4.591,4.65,4.708,4.764,4.819,4.872,4.924,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
DURHAM EAST,0.408,0.437,0.48,0.532,0.59,0.653,0.724,0.799,0.872,0.942,1.011,1.079,1.142,1.199,1.252,1.303,1.351,1.395,1.436,1.475,1.511,1.544,1.571,1.592,1.613,1.634,1.654,1.673,1.692,1.71,1.728,1.746,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
EASTFIELD,1.42,1.51,1.638,1.796,1.974,2.166,2.38,2.608,2.829,3.042,3.252,3.458,3.647,3.82,3.983,4.138,4.282,4.416,4.541,4.658,4.767,4.869,4.951,5.015,5.079,5.14,5.201,5.26,5.317,5.373,5.428,5.481,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
EASTGATE CEMENT,0.452,0.473,0.504,0.542,0.585,0.63,0.682,0.736,0.789,0.84,0.891,0.94,0.985,1.026,1.066,1.102,1.137,1.169,1.199,1.227,1.253,1.278,1.297,1.313,1.328,1.342,1.357,1.371,1.385,1.398,1.411,1.424,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
EDUCATIONAL PRECINCT,0.163,0.204,0.263,0.337,0.42,0.509,0.608,0.714,0.817,0.916,1.014,1.109,1.197,1.277,1.353,1.425,1.492,1.554,1.612,1.667,1.718,1.765,1.803,1.833,1.862,1.891,1.919,1.946,1.973,1.999,2.025,2.049,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
ELVINGTON,0.651,0.668,0.692,0.722,0.756,0.792,0.833,0.876,0.918,0.958,0.998,1.037,1.073,1.106,1.137,1.166,1.193,1.218,1.242,1.264,1.285,1.304,1.32,1.332,1.344,1.356,1.367,1.378,1.389,1.4,1.41,1.42,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
FARADAY STREET,0.525,0.625,0.767,0.945,1.143,1.356,1.595,1.85,2.096,2.334,2.568,2.797,3.008,3.2,3.383,3.555,3.715,3.865,4.004,4.135,4.257,4.37,4.462,4.533,4.604,4.673,4.74,4.806,4.87,4.933,4.993,5.053,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
FAWDON T1 & SEATON BURN T1,1.801,1.913,2.075,2.275,2.499,2.741,3.011,3.299,3.578,3.847,4.112,4.371,4.61,4.828,5.034,5.229,5.41,5.58,5.737,5.885,6.023,6.152,6.255,6.336,6.416,6.494,6.57,6.644,6.717,6.788,6.857,6.924,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
FISHBURN,1.494,1.606,1.767,1.967,2.191,2.432,2.702,2.989,3.267,3.536,3.8,4.059,4.297,4.515,4.72,4.914,5.096,5.265,5.422,5.57,5.707,5.836,5.938,6.02,6.099,6.177,6.253,6.327,6.4,6.47,6.539,6.606,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
FLATWORTH CENTRAL,0.717,0.761,0.824,0.903,0.99,1.085,1.19,1.303,1.412,1.517,1.62,1.721,1.815,1.9,1.981,2.057,2.128,2.194,2.255,2.313,2.367,2.417,2.457,2.489,2.52,2.551,2.581,2.61,2.638,2.666,2.693,2.719,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
FOSS ISLANDS,0.803,0.895,1.027,1.191,1.374,1.572,1.793,2.029,2.257,2.477,2.694,2.906,3.101,3.28,3.449,3.608,3.756,3.895,4.024,4.145,4.258,4.363,4.448,4.514,4.579,4.643,4.705,4.766,4.826,4.884,4.94,4.995,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
FOSSWAY 33/11KV,0.403,0.497,0.631,0.798,0.985,1.186,1.411,1.651,1.883,2.107,2.328,2.543,2.742,2.924,3.096,3.258,3.409,3.55,3.681,3.804,3.919,4.026,4.112,4.18,4.246,4.311,4.374,4.436,4.497,4.556,4.613,4.669,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
FOURSTONES 20KV,2.054,2.145,2.277,2.44,2.623,2.82,3.041,3.276,3.503,3.722,3.938,4.149,4.344,4.522,4.69,4.849,4.997,5.135,5.264,5.384,5.497,5.602,5.686,5.752,5.817,5.881,5.943,6.003,6.063,6.12,6.177,6.231,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
FYLANDS BRIDGE,1.347,1.455,1.61,1.803,2.018,2.25,2.509,2.785,3.053,3.311,3.565,3.814,4.043,4.252,4.45,4.637,4.811,4.974,5.125,5.267,5.399,5.523,5.621,5.699,5.776,5.851,5.924,5.995,6.065,6.133,6.199,6.263,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
GALE LANE,1.986,2.075,2.203,2.361,2.539,2.73,2.944,3.172,3.393,3.606,3.815,4.02,4.21,4.382,4.545,4.699,4.843,4.977,5.102,5.219,5.328,5.43,5.512,5.576,5.639,5.701,5.761,5.82,5.877,5.933,5.988,6.041,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
GARWOOD STREET,0.927,1.002,1.11,1.244,1.394,1.556,1.737,1.929,2.116,2.296,2.473,2.647,2.807,2.952,3.09,3.221,3.342,3.456,3.561,3.66,3.752,3.838,3.907,3.962,4.015,4.067,4.118,4.168,4.216,4.264,4.31,4.355,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
GATESHEAD CENTRAL,0.114,0.146,0.191,0.248,0.311,0.379,0.455,0.537,0.615,0.691,0.766,0.839,0.906,0.968,1.026,1.081,1.132,1.18,1.224,1.266,1.305,1.341,1.37,1.393,1.415,1.437,1.459,1.48,1.5,1.52,1.54,1.558,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
GATESHEAD EAST,0.019,0.024,0.03,0.038,0.047,0.057,0.068,0.079,0.091,0.101,0.112,0.122,0.132,0.141,0.149,0.157,0.164,0.171,0.177,0.183,0.189,0.194,0.198,0.201,0.204,0.208,0.211,0.214,0.217,0.219,0.222,0.225,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
GOSFORTH 33/11KV,0.353,0.386,0.433,0.493,0.559,0.63,0.71,0.795,0.878,0.957,1.036,1.112,1.183,1.247,1.308,1.366,1.419,1.47,1.516,1.56,1.601,1.639,1.669,1.693,1.717,1.74,1.762,1.784,1.806,1.827,1.847,1.867,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
GRANGETOWN,0.863,0.961,1.103,1.279,1.476,1.688,1.925,2.178,2.423,2.659,2.892,3.119,3.329,3.521,3.702,3.872,4.032,4.181,4.319,4.449,4.57,4.683,4.774,4.845,4.915,4.983,5.05,5.116,5.179,5.242,5.302,5.361,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
GREATHAM,0.156,0.165,0.178,0.194,0.213,0.232,0.254,0.278,0.301,0.323,0.344,0.365,0.385,0.403,0.419,0.435,0.45,0.464,0.477,0.489,0.5,0.511,0.519,0.526,0.532,0.538,0.545,0.551,0.557,0.562,0.568,0.573,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
GUISBOROUGH T1 T2,2.254,2.387,2.578,2.815,3.08,3.365,3.685,4.025,4.355,4.673,4.986,5.292,5.575,5.832,6.076,6.306,6.521,6.721,6.907,7.082,7.245,7.397,7.519,7.615,7.709,7.801,7.891,7.979,8.065,8.149,8.23,8.31,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
HARLOW GREEN,0.912,1.015,1.163,1.346,1.552,1.773,2.021,2.285,2.54,2.787,3.03,3.267,3.486,3.686,3.875,4.053,4.22,4.375,4.52,4.655,4.782,4.9,4.994,5.069,5.142,5.213,5.283,5.351,5.418,5.483,5.546,5.607,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
HARMIRE BRIDGE,1.328,1.391,1.481,1.593,1.719,1.854,2.005,2.167,2.322,2.473,2.621,2.766,2.9,3.022,3.138,3.246,3.348,3.443,3.531,3.614,3.691,3.763,3.821,3.866,3.911,3.955,3.997,4.039,4.079,4.119,4.158,4.195,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
HARRATON,1.905,1.967,2.057,2.168,2.292,2.425,2.575,2.734,2.888,3.037,3.184,3.327,3.459,3.58,3.694,3.802,3.902,3.996,4.083,4.165,4.241,4.312,4.369,4.414,4.458,4.501,4.544,4.585,4.625,4.664,4.702,4.739,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
HARROGATE 132/11KV,1,1.167,1.408,1.707,2.042,2.403,2.806,3.236,3.652,4.053,4.448,4.835,5.192,5.517,5.825,6.116,6.387,6.64,6.875,7.095,7.301,7.493,7.647,7.768,7.887,8.004,8.117,8.229,8.337,8.443,8.545,8.645,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
HARROGATE WEST,0.22,0.262,0.321,0.394,0.476,0.565,0.664,0.77,0.872,0.97,1.067,1.162,1.25,1.33,1.405,1.477,1.543,1.605,1.663,1.717,1.768,1.815,1.853,1.882,1.912,1.94,1.968,1.995,2.022,2.048,2.073,2.098,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
HARTMOOR 66/20KV,1.817,1.943,2.125,2.35,2.602,2.874,3.178,3.502,3.816,4.119,4.416,4.708,4.977,5.222,5.454,5.673,5.878,6.068,6.245,6.412,6.567,6.712,6.828,6.919,7.009,7.096,7.182,7.266,7.348,7.427,7.505,7.58,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
HAWTHORN PIT,2.462,2.603,2.804,3.055,3.335,3.637,3.975,4.335,4.684,5.02,5.351,5.675,5.974,6.246,6.504,6.748,6.975,7.187,7.384,7.568,7.741,7.902,8.031,8.132,8.232,8.329,8.424,8.518,8.608,8.697,8.783,8.867,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
HAXBY ROAD T2 T3,1.391,1.479,1.606,1.763,1.938,2.128,2.339,2.565,2.783,2.994,3.201,3.404,3.591,3.762,3.924,4.076,4.218,4.351,4.474,4.59,4.698,4.799,4.88,4.943,5.006,5.067,5.126,5.185,5.242,5.297,5.351,5.403,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
HEBBURN,0.213,0.23,0.255,0.286,0.321,0.358,0.4,0.444,0.487,0.529,0.57,0.61,0.647,0.681,0.712,0.742,0.771,0.797,0.821,0.844,0.865,0.885,0.901,0.914,0.926,0.938,0.95,0.961,0.972,0.983,0.994,1.004,NPgN,Primary,NPg - Early Net Zero,Total installed PV capacity - domestic (MW)
