Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,21688,21431.357,21022.23,20613.014,20203.671,19794.18,19384.528,18974.726,18564.768,18154.659,17744.398,17333.987,17282.787,17231.785,17180.987,17130.386,17079.992,17029.795,16979.818,16930.056,16880.506,16831.162,16782.023,16733.09,16684.359,16635.752,16587.4,16539.247,16491.295,16443.543,16395.99,16348.638,NPgN,Primary,NG FES - Leading the Way (EE CF),I&C (MWh)
AMBERTON ROAD,76360.038,75444.222,73990.552,72536.881,71083.211,69629.54,68175.87,66722.199,65268.529,63814.858,62361.188,60907.517,60716.2,60525.484,60335.366,60145.846,59956.921,59768.59,59580.85,59393.7,59207.138,59021.161,58835.769,58650.96,58466.73,58283.08,58100.006,57917.508,57735.582,57554.228,57373.444,57193.228,NPgN,Primary,NG FES - Leading the Way (EE CF),I&C (MWh)
ANNFIELD 66/20KV,53435.157,52802.257,51793.545,50784.679,49775.555,48766.147,47756.42,46746.424,45736.078,44725.423,43714.429,42703.094,42576.707,42450.809,42325.418,42200.513,42076.045,41952.047,41828.542,41705.552,41583.052,41461.03,41339.499,41218.462,41097.925,40978.006,40858.503,40739.5,40620.998,40502.997,40385.496,40268.496,NPgN,Primary,NG FES - Leading the Way (EE CF),I&C (MWh)
ASHINGTON,35000.729,34780.704,34328.389,33872.22,33409.571,32939.817,32462.051,31977.533,31484.255,30983.236,30473.715,29955.654,30055.804,30157.929,30262.541,30369.152,30476.522,30585.534,30696.818,30810.935,30927.291,31045.603,31166.262,31289.358,31415.063,31546.361,31678.237,31812.839,31950.198,32090.346,32233.315,32379.139,NPgN,Primary,NG FES - Leading the Way (EE CF),I&C (MWh)
AYCLIFFE FORREST,2347.616,2319.46,2274.769,2230.077,2185.385,2140.694,2096.002,2051.31,2006.619,1961.927,1917.235,1872.543,1866.662,1860.798,1854.953,1849.127,1843.318,1837.528,1831.756,1826.003,1820.267,1814.549,1808.849,1803.168,1797.504,1791.858,1786.229,1780.618,1775.025,1769.45,1763.892,1758.351,NPgN,Primary,NG FES - Leading the Way (EE CF),I&C (MWh)
AYCLIFFE INDUSTRIAL,30727.369,30358.843,29773.885,29188.926,28603.967,28019.009,27434.05,26849.091,26264.132,25679.174,25094.215,24509.256,24432.27,24355.525,24279.022,24202.759,24126.735,24050.951,23975.404,23900.094,23825.022,23750.184,23675.582,23601.215,23527.081,23453.18,23379.511,23306.073,23232.866,23159.889,23087.141,23014.622,NPgN,Primary,NG FES - Leading the Way (EE CF),I&C (MWh)
BARDEN FRIAR,3570.868,3559.589,3525.216,3490.031,3453.914,3416.826,3378.744,3339.033,3298.107,3255.846,3212.069,3167.218,3187.516,3208.16,3229.426,3250.939,3272.937,3295.402,3318.537,3342.438,3366.741,3391.501,3416.639,3442.178,3468.09,3493.521,3519.947,3546.748,3573.929,3601.494,3629.448,3657.795,NPgN,Primary,NG FES - Leading the Way (EE CF),I&C (MWh)
BEDALE,66424.627,66110.107,65363.229,64606.124,63833.247,63039.509,62224.776,61389.988,60533.925,59662.566,58767.543,57855.963,58135.357,58421.422,58714.182,59013.621,59314.121,59620.106,59934.583,60255.886,60582.521,60914.242,61251.808,61595.878,61945.862,62298.529,62659.105,63025.617,63398.133,63776.723,64161.457,64552.406,NPgN,Primary,NG FES - Leading the Way (EE CF),I&C (MWh)
BELMONT,77861.173,76927.354,75445.106,73962.858,72480.611,70998.363,69516.115,68033.867,66551.62,65069.372,63587.124,62104.877,61909.798,61715.333,61521.478,61328.232,61135.593,60943.56,60752.129,60561.3,60371.07,60181.438,59992.401,59803.958,59616.107,59428.846,59242.174,59056.088,58870.586,58685.667,58501.328,58317.569,NPgN,Primary,NG FES - Leading the Way (EE CF),I&C (MWh)
BENSHAM,43973.663,43446.27,42609.141,41772.012,40934.882,40097.753,39260.624,38423.495,37586.365,36749.236,35912.107,35074.978,34964.803,34854.975,34745.492,34636.352,34527.556,34419.101,34310.986,34203.212,34095.776,33988.677,33881.915,33775.488,33669.395,33563.636,33458.209,33353.113,33248.347,33143.91,33039.802,32936.02,NPgN,Primary,NG FES - Leading the Way (EE CF),I&C (MWh)
