Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
DARLINGTON 132/6KV,0.041,0.051,0.055,0.058,0.063,0.067,0.072,0.082,0.089,0.099,0.104,0.11,0.116,0.121,0.134,0.145,0.19,0.239,0.341,0.412,0.463,0.574,0.67,0.731,0.809,0.938,1.143,1.225,1.266,1.354,1.372,1.406,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
DARLINGTON 33/11KV,0.095,0.12,0.129,0.136,0.149,0.16,0.173,0.198,0.216,0.242,0.254,0.27,0.289,0.302,0.334,0.364,0.452,0.549,0.741,0.879,0.978,1.178,1.359,1.467,1.607,1.832,2.191,2.334,2.405,2.559,2.589,2.649,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.02,0.025,0.027,0.028,0.031,0.033,0.036,0.041,0.044,0.049,0.052,0.055,0.058,0.061,0.067,0.073,0.105,0.138,0.212,0.26,0.297,0.379,0.45,0.495,0.554,0.651,0.807,0.869,0.9,0.967,0.98,1.006,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
DARLINGTON EAST,0.072,0.091,0.098,0.103,0.111,0.118,0.128,0.144,0.157,0.174,0.181,0.192,0.201,0.21,0.231,0.249,0.311,0.379,0.515,0.612,0.681,0.825,0.948,1.026,1.126,1.289,1.549,1.652,1.704,1.815,1.837,1.88,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
DARLINGTON WEST,0.047,0.059,0.063,0.067,0.072,0.077,0.084,0.095,0.103,0.115,0.12,0.127,0.136,0.142,0.156,0.169,0.262,0.36,0.58,0.723,0.831,1.081,1.295,1.434,1.615,1.913,2.395,2.587,2.682,2.889,2.93,3.01,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
DENWICK,0.247,0.312,0.337,0.356,0.379,0.405,0.437,0.492,0.535,0.592,0.614,0.651,0.681,0.71,0.782,0.841,1.02,1.22,1.605,1.888,2.088,2.485,2.821,3.034,3.311,3.753,4.454,4.735,4.875,5.177,5.236,5.353,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
DUNSTON 66/11KV,0.045,0.057,0.061,0.064,0.07,0.075,0.081,0.093,0.102,0.114,0.119,0.127,0.135,0.142,0.156,0.17,0.222,0.278,0.393,0.473,0.531,0.656,0.766,0.834,0.922,1.066,1.295,1.387,1.432,1.531,1.55,1.588,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
DUNSTON 66/20KV,0.053,0.066,0.071,0.075,0.081,0.087,0.094,0.107,0.117,0.13,0.136,0.144,0.154,0.161,0.177,0.192,0.285,0.382,0.598,0.74,0.847,1.091,1.3,1.435,1.61,1.899,2.365,2.55,2.643,2.843,2.882,2.96,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
DURHAM EAST,0.055,0.07,0.076,0.08,0.088,0.095,0.103,0.118,0.129,0.145,0.153,0.163,0.175,0.184,0.203,0.223,0.266,0.316,0.407,0.477,0.525,0.617,0.704,0.753,0.816,0.916,1.073,1.136,1.167,1.235,1.248,1.274,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
EASTFIELD,3.318,3.337,3.344,3.35,3.358,3.366,3.375,3.393,3.406,3.424,3.431,3.443,3.454,3.463,3.485,3.505,3.604,3.71,3.938,4.091,4.205,4.458,4.674,4.814,4.995,5.292,5.768,5.959,6.053,6.258,6.298,6.378,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
EASTGATE CEMENT,0.066,0.084,0.091,0.096,0.102,0.109,0.117,0.132,0.143,0.158,0.163,0.173,0.18,0.188,0.207,0.222,0.257,0.298,0.37,0.427,0.465,0.534,0.592,0.628,0.675,0.747,0.862,0.907,0.93,0.979,0.989,1.008,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
EDUCATIONAL PRECINCT,0.053,0.067,0.072,0.076,0.083,0.09,0.097,0.111,0.122,0.136,0.143,0.152,0.164,0.171,0.189,0.207,0.26,0.319,0.435,0.518,0.578,0.701,0.812,0.879,0.965,1.104,1.326,1.414,1.458,1.554,1.572,1.609,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
ELVINGTON,0.065,0.082,0.089,0.094,0.099,0.106,0.114,0.128,0.139,0.153,0.159,0.168,0.175,0.182,0.2,0.215,0.245,0.281,0.342,0.392,0.425,0.482,0.529,0.558,0.596,0.654,0.744,0.781,0.799,0.838,0.845,0.86,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
FARADAY STREET,0.092,0.116,0.125,0.132,0.144,0.154,0.167,0.191,0.208,0.233,0.245,0.26,0.279,0.292,0.323,0.352,0.468,0.593,0.855,1.036,1.168,1.454,1.707,1.864,2.067,2.399,2.931,3.143,3.249,3.477,3.522,3.611,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
FAWDON T1 & SEATON BURN T1,0.093,0.117,0.126,0.133,0.143,0.153,0.165,0.187,0.203,0.225,0.234,0.248,0.261,0.273,0.3,0.324,0.449,0.581,0.868,1.061,1.204,1.523,1.794,1.97,2.198,2.572,3.173,3.413,3.533,3.792,3.842,3.942,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
FISHBURN,0.084,0.106,0.114,0.12,0.129,0.138,0.149,0.168,0.183,0.203,0.211,0.224,0.236,0.247,0.272,0.293,0.415,0.545,0.828,1.016,1.157,1.474,1.742,1.917,2.144,2.517,3.117,3.357,3.476,3.734,3.784,3.884,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
FLATWORTH CENTRAL,0.055,0.069,0.074,0.079,0.085,0.091,0.098,0.111,0.121,0.134,0.14,0.148,0.157,0.164,0.181,0.195,0.249,0.308,0.428,0.512,0.573,0.702,0.813,0.883,0.974,1.121,1.356,1.45,1.497,1.598,1.618,1.657,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
FOSS ISLANDS,0.139,0.176,0.19,0.201,0.22,0.236,0.256,0.294,0.321,0.361,0.379,0.403,0.433,0.454,0.502,0.549,0.674,0.813,1.082,1.28,1.419,1.698,1.955,2.104,2.298,2.608,3.101,3.298,3.396,3.608,3.649,3.731,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
FOSSWAY 33/11KV,0.077,0.097,0.104,0.11,0.12,0.128,0.138,0.158,0.172,0.192,0.201,0.214,0.228,0.238,0.263,0.286,0.392,0.505,0.747,0.91,1.031,1.298,1.53,1.677,1.867,2.179,2.68,2.88,2.98,3.195,3.237,3.321,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
FOURSTONES 20KV,0.228,0.289,0.312,0.33,0.348,0.372,0.402,0.45,0.488,0.539,0.557,0.59,0.612,0.638,0.701,0.751,0.887,1.042,1.327,1.545,1.695,1.982,2.216,2.367,2.564,2.875,3.365,3.562,3.66,3.871,3.912,3.994,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
FYLANDS BRIDGE,0.088,0.11,0.119,0.125,0.134,0.143,0.154,0.174,0.189,0.21,0.218,0.231,0.243,0.254,0.279,0.301,0.42,0.546,0.82,1.003,1.14,1.445,1.704,1.872,2.091,2.45,3.027,3.257,3.372,3.62,3.668,3.765,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
GALE LANE,0.032,0.04,0.043,0.045,0.049,0.053,0.057,0.065,0.07,0.078,0.082,0.086,0.092,0.096,0.106,0.115,0.203,0.294,0.506,0.641,0.744,0.989,1.196,1.333,1.51,1.805,2.281,2.47,2.565,2.77,2.809,2.889,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
GARWOOD STREET,0.095,0.12,0.13,0.137,0.15,0.161,0.174,0.199,0.217,0.243,0.255,0.271,0.291,0.304,0.336,0.366,0.462,0.567,0.777,0.927,1.035,1.257,1.457,1.578,1.735,1.987,2.39,2.551,2.631,2.804,2.838,2.905,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
GATESHEAD CENTRAL,0.048,0.061,0.065,0.069,0.076,0.081,0.088,0.101,0.11,0.123,0.129,0.137,0.147,0.154,0.17,0.186,0.228,0.276,0.368,0.436,0.483,0.579,0.666,0.718,0.785,0.891,1.061,1.129,1.163,1.236,1.25,1.278,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
GATESHEAD EAST,2.717,2.722,2.723,2.725,2.726,2.728,2.73,2.734,2.737,2.741,2.743,2.746,2.748,2.75,2.755,2.759,2.768,2.778,2.795,2.808,2.817,2.833,2.846,2.854,2.864,2.88,2.904,2.914,2.919,2.929,2.931,2.935,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
GOSFORTH 33/11KV,0.037,0.047,0.05,0.053,0.058,0.062,0.067,0.077,0.084,0.094,0.099,0.105,0.112,0.118,0.13,0.142,0.182,0.227,0.317,0.381,0.426,0.524,0.61,0.663,0.731,0.843,1.02,1.092,1.127,1.203,1.218,1.248,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
GRANGETOWN,0.066,0.083,0.09,0.094,0.102,0.109,0.118,0.134,0.146,0.163,0.17,0.181,0.192,0.2,0.221,0.24,0.346,0.458,0.706,0.87,0.992,1.27,1.509,1.662,1.862,2.19,2.718,2.929,3.034,3.261,3.305,3.393,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
GREATHAM,0.031,0.039,0.043,0.045,0.048,0.051,0.056,0.063,0.068,0.076,0.079,0.084,0.088,0.092,0.101,0.109,0.125,0.144,0.177,0.203,0.221,0.251,0.278,0.294,0.314,0.346,0.395,0.415,0.425,0.446,0.45,0.458,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
GUISBOROUGH T1 T2,0.132,0.166,0.179,0.189,0.201,0.215,0.232,0.261,0.283,0.313,0.325,0.345,0.361,0.377,0.414,0.446,0.597,0.76,1.106,1.341,1.514,1.894,2.214,2.423,2.694,3.137,3.848,4.132,4.273,4.579,4.639,4.757,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
HARLOW GREEN,0.046,0.058,0.062,0.065,0.071,0.076,0.082,0.093,0.101,0.113,0.118,0.125,0.134,0.14,0.154,0.167,0.272,0.381,0.63,0.79,0.912,1.197,1.44,1.599,1.805,2.147,2.698,2.918,3.027,3.264,3.31,3.402,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
HARMIRE BRIDGE,0.183,0.231,0.25,0.264,0.279,0.298,0.321,0.36,0.391,0.431,0.445,0.472,0.489,0.51,0.56,0.599,0.699,0.814,1.019,1.179,1.288,1.489,1.652,1.758,1.895,2.109,2.446,2.581,2.648,2.793,2.821,2.878,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
HARRATON,0.097,0.123,0.132,0.14,0.149,0.159,0.171,0.193,0.209,0.232,0.24,0.255,0.266,0.278,0.305,0.328,0.408,0.496,0.671,0.796,0.886,1.071,1.226,1.326,1.456,1.664,1.997,2.13,2.196,2.34,2.368,2.423,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
HARROGATE 132/11KV,0.168,0.212,0.228,0.241,0.261,0.279,0.302,0.343,0.374,0.416,0.435,0.462,0.491,0.513,0.566,0.614,0.81,1.022,1.467,1.772,1.995,2.48,2.9,3.165,3.509,4.069,4.967,5.325,5.504,5.89,5.965,6.115,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
HARROGATE WEST,0.051,0.065,0.07,0.074,0.08,0.086,0.093,0.106,0.115,0.128,0.134,0.143,0.152,0.159,0.175,0.191,0.242,0.298,0.412,0.493,0.55,0.672,0.779,0.845,0.93,1.068,1.289,1.377,1.42,1.515,1.534,1.571,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
HARTMOOR 66/20KV,0.11,0.138,0.149,0.157,0.169,0.181,0.195,0.222,0.241,0.268,0.279,0.296,0.314,0.327,0.361,0.39,0.532,0.685,1.011,1.231,1.394,1.755,2.064,2.262,2.519,2.941,3.617,3.887,4.022,4.313,4.37,4.482,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
HAWTHORN PIT,0.102,0.128,0.138,0.146,0.157,0.168,0.181,0.205,0.223,0.247,0.258,0.273,0.289,0.302,0.332,0.359,0.511,0.673,1.027,1.262,1.437,1.834,2.171,2.39,2.674,3.142,3.894,4.194,4.343,4.666,4.729,4.855,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
HAXBY ROAD T2 T3,0.054,0.068,0.073,0.077,0.083,0.089,0.096,0.109,0.118,0.131,0.137,0.145,0.153,0.16,0.176,0.191,0.284,0.381,0.599,0.742,0.849,1.096,1.305,1.442,1.619,1.911,2.383,2.57,2.664,2.866,2.906,2.984,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
HEBBURN,0.027,0.034,0.036,0.038,0.041,0.044,0.047,0.054,0.058,0.065,0.067,0.072,0.075,0.079,0.087,0.094,0.116,0.141,0.19,0.226,0.251,0.303,0.347,0.375,0.411,0.47,0.563,0.6,0.618,0.658,0.666,0.682,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
HEBBURN WEST,0.007,0.008,0.009,0.009,0.01,0.011,0.012,0.013,0.014,0.016,0.017,0.018,0.019,0.019,0.021,0.023,0.03,0.037,0.053,0.064,0.071,0.088,0.103,0.112,0.124,0.143,0.174,0.186,0.192,0.206,0.208,0.213,NPgN,Primary,NG FES - Consumer Transformation,Total installed storage capacity (MW)
