Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,82288.4,81925.952,81756.791,81955.08,82878.095,84189.221,86547.078,89072.696,92103.367,95975.115,103448.189,109877.961,116428.043,122608.027,129309.725,136106.906,143501.43,150389.831,156275.149,161943.731,167316.671,171992.928,176293.763,180267.471,183919.296,186973.735,189805.46,192386.597,194889.778,197287.972,197234.527,196925.893,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
AMBERTON ROAD,124257.746,123283.017,122553.897,122229.665,122669.139,123523.868,125208.176,127312.057,130117.947,133886.769,139586.744,145684.324,151767.813,157426.028,164043.025,170623.686,178163.089,185303.199,191465.7,197567.682,203386.546,208741.586,213630.432,218011.418,221988.347,225318.418,228410.991,231101.954,233761.019,236266.716,236653.443,236437.246,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
ANNFIELD 66/20KV,103666.912,103017.708,102650.245,102719.017,103640.384,105033.246,107123.358,109723.482,113031.94,117283.64,124045.368,130833.908,137881.412,144104.205,151830.395,159193.115,167617.719,175554.106,182316.891,188976.858,195285.546,201046.14,206275.651,210739.706,214829.153,218084.806,221126.6,223620.236,226155.423,228565.911,228680.114,228323.753,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
ASHINGTON,90856.698,90545.904,90535.44,91031.537,92447.667,94397.453,97326.812,100592.199,104569.96,109591.308,117213.552,124892.423,132555.056,139452.128,147484.168,155400.464,164469.218,173014.233,180191.761,187211.943,193744.485,199643.907,204966.31,209568.896,213765.804,217148.126,220319.727,222955.651,225594.166,228043.399,228163.103,227876.701,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
AYCLIFFE FORREST,2347.949,2315.48,2284.494,2254.941,2226.844,2200.102,2174.647,2150.417,2127.388,2105.532,2084.856,2065.396,2046.943,2029.439,2012.95,1997.384,1983.042,1969.398,1956.212,1943.553,1931.289,1919.395,1907.766,1896.462,1885.413,1874.608,1864.021,1853.617,1843.363,1833.204,1823.042,1812.823,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
AYCLIFFE INDUSTRIAL,50665.367,50283.328,50044.858,50034.999,50431,50969.205,51843.755,52904.183,54310.767,56197.118,58926.764,61861.944,64764.348,67672.379,70647.567,73707.562,77088.367,80329.825,83087.243,85665.26,88137.731,90395.426,92405.388,94187.804,95730.484,97003.695,98112.109,99038.075,99944.992,100796.017,100832.7,100725.306,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BARDEN FRIAR,4935.054,4907.476,4896.769,4898.259,4930.554,5025.71,5134.055,5497.536,5944.023,6535.808,6132.928,6542.315,6627.547,6858.784,6921.483,7172.468,7459.24,7787.004,8061.96,8330.691,8546.672,8745.51,8925.443,9121.113,9191.775,9339.753,9382.272,9505.734,9538.462,9589.227,9647.474,9682.741,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BEDALE,86412.313,85935.975,85711.45,85779.133,86387.044,87413.837,88796.078,91068.234,94119.858,98186.514,101141.468,106301.879,111008.679,115897.8,120920.73,126065.727,131789.291,137505.37,142431.556,147094.798,151370.806,155257.728,158590.306,161599.822,164040.797,166222.909,167968.162,169573.949,170972.214,172321.879,172858.337,173162.542,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BELMONT,114316.656,113306.293,112522.81,112070.7,112265.818,112791.76,113813.681,115136.597,116957.031,119471.072,124140.172,128601.529,133231.771,137582.16,142537.852,147459.184,153067.136,158332.56,162766.71,167026.084,171013.406,174500.73,177578.045,180335.78,182816.303,184835.685,186660.04,188253.494,189792.948,191254.567,191104.738,190708.557,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BENSHAM,76196.895,75614.103,75288.509,75272.268,75792.12,76617.83,77926.855,79567.193,81721.319,84521.785,88514.921,92794.18,97110.494,101138.432,105810.12,110262.611,115257.84,120227.341,124521.86,128691.354,132501.905,135940.526,138930.45,141433.007,143576.016,145250.402,146707.525,147805.258,148836.59,149723.904,149655.258,149399.961,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BENTON SQUARE,82594.957,82369.64,82380.686,82761.809,83830.79,85195.728,87298.787,89763.227,92892.859,96978.482,102730.202,108897.154,115039.502,120912.753,127251.087,133695.311,140856.371,147690.436,153561.11,159220.872,164627.393,169644.145,174191.675,178221.336,181828.264,184846.324,187590.921,189920.358,192272.64,194511.222,195090.032,195310.785,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
BENWELL,93256.733,92883.367,92655.189,92697.378,93300.551,94265.868,96076.88,98223.674,100910.201,104314.879,110518.363,116140.061,122073.082,127633.863,133979.357,140158.098,146977.136,153468.663,159163.135,164690.057,169900.398,174529.921,178685.323,182444.844,185860.198,188697.055,191288.078,193592.622,195848.186,198040.567,198484.062,198649.693,NPgN,Primary,NPg Planning Scenario,Total demand (MWh)
