Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,82301.1,80951.993,79639.079,78967.764,79767.466,80289.364,80909.691,81913.887,86552.849,89160.471,93075.464,95946.797,100330.977,104257.648,110734.336,116463.942,121287.643,126576.129,130897.947,135305.204,140085.619,143342.852,145954.103,147385.27,148522.492,149787.612,153642.294,156113.547,157163.513,157588.797,160549.436,161004.711,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
AMBERTON ROAD,124275.409,122691.325,120849.357,119651.173,119855.121,119870.275,120021.138,120615.74,123374.305,125201.935,127747.849,130073.1,133724.648,137447.566,143057.126,148356.57,152994.272,157869.05,162092.773,166296.859,170767.442,174123.558,176937.417,178826.274,180530.036,182240.69,185936.92,188634.715,190129.302,190962.233,193692.509,194474.215,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
ANNFIELD 66/20KV,103685.55,102298.021,100683.246,99732.203,100013.872,100299.446,100666.141,101414.111,104777.38,106885.985,110138.07,113224.375,117170.637,121160.585,127301.428,133225.872,138229.597,143589.645,148202.384,152742.21,157594.279,160988.108,163821.816,165412.271,166748.016,168263.476,171985.387,174528.403,175693,176203.311,179017.874,179641.304,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
ASHINGTON,90876.772,89772.765,88554.401,88026.37,88931.898,89611.323,90438.275,91733.539,95972.821,98814.287,102856.524,106426.141,111089.802,115836.963,122892.507,129673.044,135556.371,141737.587,147090.862,152328.67,157839.503,161766.981,164927.441,166716.136,168204.205,169836.462,173804.461,176524.867,177822.17,178463.006,181540.951,182303.934,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
AYCLIFFE FORREST,2347.951,2314.071,2282.039,2250.466,2219.341,2188.687,2158.475,2128.714,2099.37,2070.45,2041.949,2013.864,2005.728,1997.646,1989.64,1981.674,1973.807,1965.882,1957.945,1950.074,1942.235,1934.456,1926.693,1918.978,1911.308,1903.637,1896.011,1888.426,1880.844,1873.239,1865.647,1858.069,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
AYCLIFFE INDUSTRIAL,50676.223,49955.012,49264.859,48822.313,48972.682,48936.85,48962.572,49181.399,50401.036,51184.887,52310.307,53192.345,54870.391,56447.134,58830.826,61035.811,62997.868,65007.771,66647.471,68322.236,70088.984,71347.594,72294.828,72814.6,73229.231,73641.018,74904.337,75711.746,76043.775,76159.588,77077.726,77180.981,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BARDEN FRIAR,4937.414,4916.741,4895.469,4892.624,5024.99,5270.886,5411.927,5558.042,5555.175,5730.742,5774.021,5684.869,5799.942,5981.603,6169.105,6311.954,6529.171,6700.266,6851.87,6996.773,7158.607,7303.653,7417.705,7536.862,7652.78,7738.805,7818.99,7891.142,7997.722,8076.331,8142.992,8187.903,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BEDALE,86428.61,85880.325,85130.304,84730.245,85108.384,85566.694,85935.4,86566.216,87681.906,88892.587,90232.131,91389.231,93864.082,96436.557,99817.119,102993.213,106118.961,109111.618,111723.629,114321.351,116991.5,119163.488,120884.626,122145.26,123300.793,124374.285,126187.063,127592.262,128607.284,129352.501,130770.361,131420.391,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BELMONT,114332.013,112770.294,111092.715,109886.82,109549.201,109136.619,108805.77,108779.551,110935.34,111947.167,113866.256,115304.655,118219.914,120901.448,125214.239,129135.168,132516.576,136089.936,139035.144,142008.278,145189.052,147401.586,149134.393,150054.41,150785.905,151573.901,153948.391,155466.386,156066.493,156232.672,157948.337,158108.829,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BENSHAM,76207.161,75091.579,73985.08,73182.746,72945.175,72599.277,72318.066,72262.296,73420.11,74023.827,75107.311,76168.235,77810.72,79527.743,82168.909,84779.173,86996.151,89401.917,91483.052,93480.618,95572.597,97007.479,98073.158,98546.962,98887.284,99273.375,100620.642,101443.909,101677.866,101645.896,102610.285,102629.386,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BENTON SQUARE,82611.268,81613.079,80663.874,80210.064,80841.878,81108.409,81504.329,82313.459,85218.963,87129.263,89833.873,92072.789,95476.576,98811.782,103739.73,108467.101,112626.004,116999.859,120753.177,124508.706,128469.716,131403.637,133795.81,135332.62,136683.935,138077.374,141181.991,143413.75,144659.262,145432.378,147881.81,148726.49,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BENWELL,93264.9,92037.092,90825.12,90089.601,90386.134,90665.554,91003.947,91570.735,94456.927,96104.922,98535.877,100615.469,103701.125,106600.266,111230.119,115419.042,118966.113,122866.714,126154.235,129479.275,133066.584,135654.637,137836.119,139224.476,140437.926,141730.519,144799.985,146944.355,148096.873,148785.552,151185.572,151863.999,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BILLINGHAM MARSH HOUSE,65952.511,65102.684,64262.723,63946.856,64852.012,65452.719,66156.898,67237.8,70546.455,72833.6,75936.533,78550.928,82447.96,86089.417,91537.73,96544.923,100982.397,105582.983,109392.219,113256.578,117315.831,120233.275,122463.905,123721.152,124737.007,125776.6,128664.056,130547.23,131410.687,131836.143,134030.711,134443.763,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BILLY MILL,87793.315,86734.226,85743.762,85174.471,85380.255,85437.967,85578.563,86031.704,88912.798,90406.179,92897.257,94754.903,97946.181,100846.369,105379.004,109546.236,113143.693,117002.835,120270.084,123560.711,127058.491,129600.955,131665.286,132940.218,134032.298,135191.632,137953.793,139864.557,140880.55,141484.458,143648.867,144290.374,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BIRTLEY GROVE 66/11KV,73997.948,72914.79,71838.292,71085.322,71017.79,70785.85,70620.83,70691.417,72260.245,73066.847,74458.398,75494.715,77480.732,79334.139,82299.58,85032.085,87367.304,89864.074,91924.728,94003.503,96232.923,97762.743,98960.166,99589.025,100083.774,100621.329,102311.224,103390.448,103812.346,103934.398,105192.115,105344.751,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BIRTLEY GROVE 66/20KV,46522.853,45848.364,45174.633,44700.97,44620.111,44484.733,44389.01,44428.734,45423.891,45914.279,46784.152,47487.085,48705.965,49865.508,51723.953,53469.106,54941.585,56531.5,57869.636,59212.752,60658.658,61673.916,62509.852,62994.207,63403.026,63846.574,65015.458,65805.09,66166.191,66320.257,67190.639,67363.761,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BLAYDON BURN,77584.596,76453.761,75390.302,74689.489,74752.889,74708.724,74739.937,75029.714,77788.933,79097.029,81415.932,83276.626,86050.647,88662.397,92967.35,96998.78,100310.659,103943.746,107012.732,110061.507,113381.247,115655.207,117556.654,118624.29,119510.225,120523.296,123279.098,125117.721,125926.173,126247.781,128329.489,128718.019,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BLUCHER 33/11KV,66705.394,65730.791,64821.668,64359.377,65009.816,65538.682,66115.53,66904.59,70252.887,72177.807,74954.117,77172.426,80298.475,83167.862,87904.371,92105.199,95584.665,99455.211,102655.537,105909.382,109470.536,111921.652,113978.219,115194.83,116212.467,117351.793,120435.259,122496.701,123488.633,124007.965,126435.96,126972.078,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BOLDON DOWNHILL,45154.411,44552.729,43830.677,43450.553,43741.061,43904.417,44122.573,44571.772,46714.094,47941.41,49897.421,51585.315,54004.116,56133.273,59548.835,62710.203,65371.354,68216.757,70514.81,72869.883,75426.546,77171.24,78556.298,79276.19,79838.686,80485.031,82489.554,83752.502,84254.803,84443.922,85954.634,86180.867,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,51792.833,51510.116,51195.758,51027.816,51110.68,51168.509,51217.76,51391.812,51916.11,52335.723,52911.751,53368.328,54537.375,55690.817,57213.234,58667.842,60067.165,61446.705,62666.306,63903.819,65182.671,66254.528,67165.205,67893.128,68586.271,69246.236,70272.892,71123.018,71780.218,72322.508,73190.277,73728.018,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BOWESFIELD 33/11KV,58717.005,58143.722,57645.191,57410.606,57795.685,58135.873,58546.031,59153.537,61612.917,63026.33,65185.818,66978.837,69631.029,72233.984,76170.19,79866.512,83083.351,86456.284,89382.515,92273.82,95334.315,97594.5,99477.255,100681.716,101742.424,102863.387,105273.631,107009.802,107978.534,108562.337,110437.664,111028.076,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BOWESFIELD 66/11KV,70966.832,70255.639,69671.778,69327.801,69779.262,69833.737,69986.873,70396.732,71295.561,72211.925,73195.858,73942.076,75699.134,77566.11,80028.028,82411.766,84695.577,86948.258,88870.361,90814.693,92803.269,94351.296,95554.28,96386.813,97130.64,97815.111,99213.823,100271.822,100931.212,101391.687,102530.603,103006.213,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BRANCEPETH,66999.045,66668.262,65342.769,64821.763,65909.09,66911.637,67907.509,69419.512,73440.99,76386.645,80523.78,84063.58,89210.838,93878.995,101090.942,107567.127,113310.421,119255.321,124055.98,128990.512,134324.638,138090.003,141121.28,142848.259,144269.499,145801.804,149832.038,152478.873,153692.952,154226.665,157209.286,157696.413,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BREAMISH STREET,51608.811,51003.373,50393.711,49969.623,49895.92,49800.079,49738.144,49794.893,50294.009,50669.688,51173.454,51721.682,52645.018,53645.277,55064.424,56450.553,57718.874,59090.338,60302.707,61499.317,62729.96,63707.033,64506.905,65070.249,65589.998,66088.357,67021.919,67741.859,68197.525,68504.206,69216.792,69508.888,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
BRENDA TRADING,99692.434,98179.182,96676.484,95814.581,96429.709,96861.48,97410.633,98337.885,102667.8,105167.027,108878.042,111810.502,116351.087,120507.012,127166.528,133162.502,138282.618,143754.955,148259.579,152857.905,157815.611,161302.154,164129.914,165784.782,167162.562,168641.6,172664.399,175332.574,176572.951,177153.643,180184.174,180739.781,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
CAMPLESHON ROAD,73334.758,72320.908,71258.879,70671.148,71026.049,71393.094,71780.249,72444.488,74800.867,76447.223,78783.135,81004.775,83774.851,86708.541,91118.687,95393.621,99069.447,102981.852,106368.266,109678.021,113185.207,115649.13,117673.973,118812.971,119765.508,120823.95,123407.051,125179.512,125995.837,126345.59,128312.633,128748.013,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
CARLEY HILL,77282.411,76103.535,74914.433,74271.508,74558.046,74721.818,74971.814,75572.74,79403.857,81325.176,84601.402,87337.542,90547.764,93845.259,99228.824,104448.581,108641.476,113323.474,117467.746,121424.157,125720.591,128601.039,131065.859,132392.608,133480.156,134801.077,138285.739,140640.873,141659.659,142054.499,144794.572,145418.223,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
CARLIN HOW T3 T4,69654.964,69173.569,68173.242,67759.756,68479.427,69404.328,70261.208,71455.621,74624.243,76938.715,80217.882,82833.321,87030.993,90843.826,96594.257,101838.356,106559.816,111447.735,115422.805,119578.125,124056.925,127344.233,130139.374,131958.798,133575.444,135289.446,138897.927,141484.558,142983.491,143927.802,146726.27,147672.452,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
CARR HILL,85923.215,84583.722,83201.97,82467.771,83048.154,83333.914,83742.781,84587.105,88414.402,90700.913,94110.384,97079.825,101130.506,104935.212,110911.582,116549.027,121315.821,126431.884,130698.932,134969.361,139547.529,142712.118,145197.647,146513.334,147552.092,148706.913,152188.142,154415.767,155326.704,155676.554,158318.357,158752.928,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
CATTERICK CAMP,87212.351,86705.783,85840.43,85471.287,86080.889,86629.175,87193.591,88105.777,89933.619,91613.34,93677.025,95695.688,98903.958,102076.17,106441.558,110556.377,114433.812,118285.521,121585.571,124948.372,128457.756,131254.066,133566.742,135250.305,136803.864,138314.97,141045.544,143155.99,144587.606,145654.189,147842.244,148867.778,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
CLOSE,125120.097,123977.162,122805.384,121827.175,121151.605,120598.553,120130.077,119847.103,119896.727,119898.851,120045.914,120270.851,121735.188,123286.295,125280.634,127255.716,129246.296,131287.971,133184.901,135141.193,137134.848,139073.799,140904.154,142645.996,144432.173,146074.686,148121.113,150067.857,151731.605,153088.911,154665.303,155890.731,NPgN,Primary,NG FES - Consumer Transformation,Total demand (MWh)
