Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BIRTLEY GROVE 66/20KV,0.029,0.033,0.035,0.036,0.038,0.039,0.041,0.045,0.048,0.051,0.053,0.055,0.058,0.06,0.065,0.069,0.073,0.079,0.085,0.092,0.117,0.136,0.192,0.209,0.237,0.271,0.271,0.302,0.302,0.308,0.366,0.378,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
BLAYDON BURN,0.089,0.101,0.106,0.109,0.114,0.119,0.125,0.135,0.144,0.155,0.159,0.166,0.173,0.178,0.192,0.204,0.216,0.232,0.249,0.27,0.328,0.372,0.495,0.532,0.595,0.67,0.67,0.738,0.738,0.751,0.878,0.904,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
BLUCHER 33/11KV,0.049,0.055,0.058,0.06,0.062,0.065,0.068,0.074,0.078,0.084,0.086,0.09,0.094,0.097,0.104,0.111,0.117,0.126,0.135,0.146,0.203,0.246,0.376,0.414,0.482,0.563,0.563,0.637,0.637,0.651,0.79,0.819,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
BOLDON DOWNHILL,0.028,0.031,0.033,0.034,0.035,0.037,0.038,0.042,0.044,0.048,0.049,0.051,0.053,0.055,0.059,0.063,0.067,0.072,0.077,0.083,0.127,0.159,0.261,0.291,0.344,0.407,0.407,0.466,0.466,0.477,0.587,0.609,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.043,0.049,0.051,0.053,0.055,0.058,0.06,0.065,0.069,0.074,0.076,0.08,0.082,0.085,0.092,0.097,0.103,0.11,0.118,0.128,0.149,0.165,0.208,0.221,0.243,0.269,0.269,0.293,0.293,0.297,0.341,0.349,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
BOWESFIELD 33/11KV,0.074,0.084,0.088,0.091,0.095,0.1,0.105,0.115,0.122,0.132,0.136,0.143,0.15,0.155,0.168,0.18,0.191,0.205,0.222,0.241,0.29,0.327,0.433,0.464,0.517,0.58,0.58,0.636,0.636,0.647,0.752,0.774,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
BOWESFIELD 66/11KV,0.047,0.053,0.055,0.057,0.06,0.062,0.065,0.071,0.076,0.082,0.084,0.088,0.092,0.095,0.103,0.109,0.116,0.125,0.134,0.146,0.181,0.206,0.283,0.305,0.344,0.39,0.39,0.431,0.432,0.44,0.518,0.534,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
BRANCEPETH,0.125,0.141,0.148,0.153,0.158,0.165,0.173,0.187,0.199,0.213,0.219,0.228,0.237,0.244,0.263,0.278,0.294,0.315,0.339,0.366,0.465,0.537,0.751,0.815,0.926,1.058,1.058,1.177,1.178,1.201,1.426,1.472,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
BREAMISH STREET,0.042,0.047,0.05,0.051,0.054,0.057,0.06,0.065,0.069,0.075,0.078,0.082,0.086,0.089,0.097,0.104,0.11,0.119,0.128,0.14,0.166,0.185,0.241,0.257,0.285,0.317,0.317,0.346,0.346,0.352,0.406,0.417,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
BRENDA TRADING,0.087,0.099,0.103,0.106,0.112,0.117,0.122,0.133,0.142,0.153,0.158,0.165,0.173,0.179,0.193,0.206,0.218,0.235,0.253,0.275,0.357,0.418,0.603,0.658,0.752,0.864,0.864,0.967,0.967,0.987,1.179,1.218,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
CAMPLESHON ROAD,0.087,0.099,0.104,0.107,0.112,0.117,0.122,0.133,0.141,0.152,0.157,0.164,0.171,0.177,0.19,0.202,0.214,0.23,0.248,0.269,0.333,0.381,0.52,0.561,0.633,0.717,0.717,0.793,0.794,0.809,0.952,0.981,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
CARLEY HILL,0.069,0.078,0.081,0.084,0.088,0.092,0.096,0.105,0.112,0.12,0.124,0.13,0.137,0.141,0.153,0.163,0.173,0.186,0.2,0.217,0.287,0.339,0.497,0.543,0.624,0.72,0.72,0.808,0.808,0.825,0.99,1.024,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
CARLIN HOW T3 T4,0.109,0.123,0.129,0.133,0.138,0.144,0.152,0.164,0.174,0.188,0.193,0.202,0.21,0.216,0.233,0.247,0.262,0.281,0.302,0.327,0.407,0.466,0.638,0.689,0.778,0.883,0.883,0.978,0.979,0.997,1.176,1.212,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
CARR HILL,0.059,0.067,0.069,0.072,0.075,0.078,0.082,0.089,0.095,0.102,0.105,0.11,0.115,0.119,0.128,0.137,0.145,0.156,0.168,0.182,0.263,0.323,0.51,0.565,0.662,0.778,0.778,0.884,0.885,0.905,1.105,1.146,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
CATTERICK CAMP,0.107,0.121,0.127,0.131,0.136,0.142,0.149,0.162,0.172,0.185,0.191,0.199,0.208,0.214,0.231,0.246,0.26,0.279,0.3,0.325,0.42,0.49,0.701,0.763,0.871,0.999,0.999,1.116,1.117,1.139,1.359,1.404,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
CLOSE,0.1,0.114,0.119,0.123,0.13,0.136,0.144,0.158,0.168,0.183,0.19,0.199,0.211,0.219,0.237,0.255,0.271,0.293,0.317,0.345,0.376,0.4,0.459,0.474,0.5,0.527,0.527,0.55,0.55,0.555,0.598,0.607,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
CONEYTHORPE,0.095,0.107,0.112,0.116,0.12,0.125,0.132,0.142,0.151,0.162,0.166,0.173,0.179,0.184,0.198,0.209,0.221,0.237,0.255,0.276,0.325,0.362,0.462,0.493,0.545,0.606,0.606,0.661,0.661,0.672,0.775,0.796,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
CONSETT,0.13,0.147,0.154,0.159,0.165,0.172,0.181,0.195,0.207,0.222,0.229,0.239,0.247,0.255,0.275,0.291,0.308,0.33,0.355,0.384,0.484,0.559,0.777,0.842,0.955,1.09,1.09,1.212,1.212,1.236,1.465,1.512,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
CORPORATION STREET,0.029,0.033,0.035,0.036,0.038,0.04,0.042,0.046,0.049,0.054,0.056,0.059,0.062,0.064,0.07,0.075,0.08,0.086,0.093,0.102,0.122,0.136,0.18,0.192,0.213,0.238,0.238,0.26,0.26,0.264,0.306,0.314,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
COWTON,0.031,0.035,0.037,0.038,0.039,0.04,0.042,0.046,0.048,0.051,0.052,0.055,0.056,0.057,0.061,0.064,0.068,0.073,0.078,0.084,0.094,0.101,0.119,0.125,0.134,0.145,0.145,0.155,0.155,0.157,0.175,0.179,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
CRAMLINGTON T1 T3,0.036,0.041,0.043,0.044,0.046,0.048,0.051,0.055,0.058,0.063,0.064,0.067,0.07,0.072,0.078,0.082,0.087,0.094,0.101,0.109,0.141,0.165,0.236,0.258,0.295,0.338,0.338,0.378,0.379,0.386,0.461,0.477,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
CRAMLINGTON T2 T4,0.039,0.044,0.046,0.048,0.05,0.052,0.054,0.059,0.062,0.067,0.069,0.072,0.074,0.076,0.082,0.087,0.092,0.099,0.106,0.115,0.146,0.169,0.236,0.256,0.292,0.333,0.333,0.371,0.371,0.379,0.45,0.465,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
DARLEY,0.074,0.084,0.088,0.091,0.094,0.098,0.102,0.11,0.117,0.125,0.128,0.134,0.137,0.142,0.152,0.161,0.17,0.182,0.195,0.211,0.235,0.252,0.294,0.307,0.329,0.354,0.354,0.376,0.376,0.38,0.421,0.429,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
DARLINGTON 132/6KV,0.041,0.046,0.048,0.05,0.052,0.054,0.057,0.062,0.066,0.071,0.073,0.076,0.079,0.082,0.088,0.094,0.1,0.107,0.115,0.125,0.154,0.176,0.239,0.258,0.29,0.328,0.328,0.362,0.362,0.369,0.434,0.447,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
DARLINGTON 33/11KV,0.095,0.108,0.112,0.116,0.122,0.128,0.135,0.148,0.157,0.17,0.176,0.184,0.194,0.201,0.217,0.233,0.247,0.267,0.288,0.313,0.368,0.409,0.526,0.56,0.618,0.685,0.685,0.745,0.745,0.757,0.869,0.892,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.02,0.023,0.024,0.024,0.025,0.027,0.028,0.03,0.032,0.035,0.036,0.038,0.04,0.041,0.044,0.047,0.05,0.054,0.058,0.063,0.084,0.099,0.146,0.16,0.184,0.213,0.213,0.239,0.239,0.244,0.293,0.303,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
DARLINGTON EAST,0.072,0.082,0.085,0.088,0.092,0.096,0.1,0.109,0.115,0.124,0.128,0.133,0.138,0.143,0.154,0.163,0.172,0.185,0.199,0.216,0.255,0.284,0.364,0.388,0.43,0.478,0.478,0.522,0.522,0.53,0.612,0.629,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
DARLINGTON WEST,0.047,0.053,0.056,0.057,0.06,0.063,0.066,0.072,0.076,0.082,0.084,0.088,0.093,0.096,0.103,0.11,0.116,0.125,0.135,0.146,0.208,0.254,0.396,0.438,0.511,0.599,0.599,0.68,0.68,0.696,0.847,0.878,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
DENWICK,0.247,0.28,0.293,0.303,0.314,0.328,0.345,0.372,0.395,0.424,0.435,0.454,0.469,0.485,0.521,0.552,0.583,0.626,0.673,0.728,0.84,0.923,1.143,1.209,1.323,1.455,1.455,1.573,1.574,1.596,1.817,1.862,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
DUNSTON 66/11KV,0.045,0.051,0.053,0.055,0.058,0.06,0.064,0.07,0.074,0.08,0.083,0.087,0.091,0.094,0.102,0.109,0.116,0.125,0.135,0.147,0.18,0.204,0.276,0.297,0.333,0.376,0.376,0.414,0.414,0.422,0.494,0.509,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
DUNSTON 66/20KV,0.053,0.06,0.062,0.064,0.067,0.07,0.074,0.08,0.085,0.092,0.095,0.1,0.105,0.108,0.117,0.124,0.132,0.142,0.153,0.166,0.227,0.272,0.411,0.452,0.523,0.608,0.608,0.686,0.687,0.702,0.848,0.878,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
DURHAM EAST,0.055,0.063,0.066,0.068,0.072,0.076,0.08,0.088,0.093,0.101,0.105,0.11,0.117,0.121,0.131,0.141,0.15,0.162,0.175,0.191,0.218,0.238,0.293,0.308,0.335,0.364,0.364,0.391,0.391,0.396,0.446,0.456,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
EASTFIELD,3.318,3.328,3.331,3.334,3.338,3.342,3.347,3.356,3.363,3.372,3.376,3.382,3.388,3.392,3.404,3.414,3.424,3.437,3.452,3.469,3.534,3.582,3.726,3.768,3.842,3.929,3.929,4.009,4.01,4.025,4.175,4.205,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
EASTGATE CEMENT,0.066,0.075,0.079,0.082,0.084,0.088,0.092,0.1,0.106,0.113,0.116,0.121,0.125,0.129,0.138,0.146,0.155,0.166,0.178,0.192,0.214,0.23,0.267,0.278,0.298,0.32,0.32,0.339,0.339,0.343,0.379,0.386,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
EDUCATIONAL PRECINCT,0.053,0.06,0.063,0.065,0.069,0.072,0.075,0.083,0.088,0.096,0.099,0.104,0.11,0.114,0.123,0.132,0.14,0.151,0.163,0.178,0.211,0.236,0.308,0.329,0.364,0.406,0.406,0.443,0.443,0.45,0.52,0.534,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
ELVINGTON,0.065,0.074,0.077,0.08,0.082,0.086,0.09,0.097,0.103,0.11,0.113,0.118,0.121,0.125,0.134,0.142,0.15,0.16,0.172,0.186,0.204,0.218,0.248,0.258,0.273,0.291,0.291,0.306,0.306,0.309,0.338,0.344,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
FARADAY STREET,0.092,0.104,0.109,0.112,0.118,0.124,0.13,0.143,0.152,0.164,0.17,0.178,0.188,0.194,0.21,0.225,0.239,0.258,0.278,0.302,0.377,0.433,0.599,0.647,0.73,0.828,0.828,0.917,0.918,0.935,1.102,1.136,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
FAWDON T1 & SEATON BURN T1,0.093,0.106,0.11,0.114,0.119,0.124,0.13,0.141,0.149,0.161,0.165,0.173,0.179,0.185,0.2,0.212,0.224,0.241,0.259,0.28,0.362,0.422,0.602,0.655,0.748,0.859,0.859,0.96,0.96,0.979,1.169,1.207,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
FISHBURN,0.084,0.095,0.099,0.103,0.107,0.112,0.117,0.127,0.135,0.145,0.149,0.156,0.162,0.168,0.18,0.192,0.203,0.218,0.234,0.254,0.334,0.393,0.572,0.625,0.717,0.827,0.827,0.928,0.928,0.948,1.136,1.175,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
FLATWORTH CENTRAL,0.055,0.062,0.065,0.067,0.07,0.073,0.077,0.083,0.088,0.095,0.098,0.103,0.107,0.111,0.119,0.127,0.134,0.144,0.156,0.169,0.203,0.229,0.302,0.323,0.36,0.404,0.404,0.443,0.444,0.451,0.525,0.54,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
FOSS ISLANDS,0.139,0.158,0.165,0.171,0.181,0.189,0.199,0.219,0.233,0.253,0.262,0.274,0.29,0.3,0.325,0.349,0.371,0.401,0.433,0.471,0.549,0.607,0.773,0.819,0.899,0.992,0.992,1.074,1.075,1.091,1.246,1.277,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
FOSSWAY 33/11KV,0.077,0.087,0.091,0.094,0.099,0.103,0.108,0.118,0.126,0.136,0.14,0.147,0.154,0.16,0.173,0.184,0.196,0.211,0.227,0.246,0.315,0.366,0.519,0.564,0.642,0.734,0.734,0.818,0.818,0.835,0.992,1.024,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
FOURSTONES 20KV,0.228,0.259,0.271,0.281,0.29,0.302,0.317,0.342,0.362,0.387,0.397,0.414,0.425,0.438,0.471,0.496,0.524,0.562,0.603,0.651,0.735,0.798,0.951,0.999,1.08,1.174,1.174,1.256,1.257,1.273,1.427,1.458,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
FYLANDS BRIDGE,0.088,0.099,0.104,0.107,0.111,0.116,0.122,0.132,0.14,0.15,0.154,0.161,0.167,0.173,0.186,0.197,0.209,0.224,0.241,0.26,0.338,0.396,0.568,0.619,0.708,0.814,0.814,0.91,0.911,0.93,1.111,1.148,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
GALE LANE,0.032,0.036,0.038,0.039,0.041,0.043,0.045,0.049,0.052,0.056,0.057,0.06,0.063,0.065,0.07,0.075,0.079,0.085,0.092,0.099,0.159,0.202,0.342,0.382,0.454,0.541,0.541,0.621,0.621,0.636,0.786,0.816,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
GARWOOD STREET,0.095,0.108,0.113,0.117,0.123,0.129,0.136,0.148,0.158,0.171,0.177,0.185,0.195,0.202,0.219,0.234,0.249,0.268,0.29,0.315,0.376,0.42,0.551,0.588,0.652,0.727,0.727,0.795,0.795,0.808,0.935,0.96,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
GATESHEAD CENTRAL,0.048,0.054,0.057,0.059,0.062,0.065,0.068,0.075,0.08,0.086,0.089,0.094,0.099,0.102,0.111,0.119,0.126,0.136,0.147,0.16,0.186,0.206,0.263,0.279,0.306,0.338,0.338,0.366,0.366,0.372,0.425,0.436,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
GATESHEAD EAST,2.717,2.719,2.72,2.721,2.722,2.723,2.724,2.726,2.727,2.73,2.73,2.732,2.733,2.734,2.737,2.739,2.741,2.744,2.747,2.751,2.756,2.76,2.769,2.771,2.776,2.78,2.78,2.784,2.784,2.785,2.793,2.794,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
GOSFORTH 33/11KV,0.037,0.042,0.044,0.045,0.048,0.05,0.053,0.058,0.061,0.066,0.069,0.072,0.076,0.078,0.085,0.091,0.096,0.104,0.112,0.122,0.148,0.167,0.223,0.24,0.268,0.301,0.301,0.331,0.331,0.336,0.392,0.404,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
GRANGETOWN,0.066,0.075,0.078,0.081,0.085,0.088,0.093,0.101,0.107,0.116,0.119,0.125,0.131,0.135,0.146,0.155,0.165,0.177,0.191,0.207,0.277,0.329,0.487,0.533,0.614,0.711,0.711,0.8,0.8,0.817,0.983,1.017,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
GREATHAM,0.031,0.035,0.037,0.038,0.04,0.041,0.044,0.047,0.05,0.054,0.055,0.058,0.06,0.062,0.067,0.071,0.075,0.081,0.087,0.094,0.104,0.111,0.128,0.133,0.142,0.151,0.151,0.16,0.16,0.161,0.177,0.18,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
GUISBOROUGH T1 T2,0.132,0.149,0.156,0.161,0.167,0.174,0.183,0.197,0.209,0.225,0.231,0.241,0.249,0.257,0.277,0.293,0.31,0.332,0.357,0.386,0.485,0.557,0.77,0.834,0.944,1.075,1.075,1.194,1.195,1.218,1.442,1.487,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
HARLOW GREEN,0.046,0.052,0.054,0.056,0.059,0.061,0.064,0.07,0.074,0.08,0.083,0.087,0.091,0.094,0.102,0.108,0.115,0.124,0.133,0.144,0.214,0.266,0.428,0.476,0.559,0.66,0.66,0.752,0.753,0.77,0.944,0.979,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
HARMIRE BRIDGE,0.183,0.208,0.217,0.225,0.232,0.242,0.254,0.273,0.289,0.31,0.317,0.331,0.34,0.351,0.376,0.397,0.419,0.449,0.482,0.52,0.581,0.626,0.733,0.767,0.823,0.888,0.888,0.945,0.945,0.956,1.062,1.083,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
HARRATON,0.097,0.11,0.115,0.119,0.123,0.129,0.135,0.146,0.155,0.166,0.17,0.178,0.184,0.19,0.204,0.216,0.228,0.245,0.263,0.285,0.335,0.373,0.475,0.506,0.559,0.621,0.621,0.677,0.677,0.688,0.793,0.814,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
HARROGATE 132/11KV,0.168,0.19,0.199,0.206,0.215,0.225,0.236,0.257,0.273,0.295,0.305,0.319,0.334,0.345,0.372,0.397,0.421,0.452,0.488,0.529,0.656,0.75,1.027,1.108,1.248,1.414,1.414,1.565,1.565,1.594,1.877,1.934,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
HARROGATE WEST,0.051,0.058,0.061,0.063,0.066,0.069,0.072,0.079,0.084,0.091,0.094,0.098,0.103,0.106,0.115,0.123,0.13,0.14,0.151,0.164,0.197,0.221,0.291,0.311,0.346,0.387,0.387,0.424,0.425,0.432,0.501,0.515,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
HARTMOOR 66/20KV,0.11,0.124,0.13,0.134,0.14,0.146,0.154,0.167,0.177,0.191,0.197,0.205,0.214,0.221,0.239,0.254,0.269,0.289,0.311,0.337,0.43,0.498,0.703,0.763,0.868,0.993,0.993,1.106,1.107,1.128,1.341,1.385,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
HAWTHORN PIT,0.102,0.116,0.121,0.125,0.13,0.136,0.143,0.155,0.164,0.177,0.182,0.19,0.198,0.205,0.22,0.234,0.248,0.266,0.286,0.31,0.411,0.485,0.709,0.775,0.891,1.029,1.029,1.155,1.155,1.18,1.416,1.464,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
HAXBY ROAD T2 T3,0.054,0.061,0.064,0.066,0.069,0.072,0.075,0.082,0.087,0.093,0.096,0.101,0.105,0.108,0.117,0.124,0.132,0.141,0.152,0.165,0.226,0.272,0.411,0.452,0.524,0.611,0.611,0.689,0.69,0.705,0.853,0.883,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
HEBBURN,0.027,0.03,0.032,0.033,0.034,0.035,0.037,0.04,0.043,0.046,0.048,0.05,0.052,0.053,0.057,0.061,0.065,0.069,0.075,0.081,0.095,0.106,0.135,0.144,0.158,0.176,0.176,0.191,0.191,0.194,0.224,0.23,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
HEBBURN WEST,0.007,0.007,0.008,0.008,0.008,0.009,0.009,0.01,0.011,0.011,0.012,0.012,0.013,0.013,0.014,0.015,0.016,0.017,0.018,0.02,0.024,0.028,0.037,0.04,0.045,0.05,0.05,0.056,0.056,0.057,0.066,0.068,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
HEDWORTH,0.032,0.037,0.038,0.039,0.041,0.043,0.045,0.049,0.052,0.055,0.057,0.06,0.062,0.064,0.069,0.073,0.078,0.083,0.09,0.097,0.14,0.171,0.269,0.298,0.348,0.409,0.409,0.465,0.465,0.476,0.581,0.602,NPgN,Primary,NG FES - Steady Progression,Total installed storage capacity (MW)
