Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,17.2,16.866,16.418,16.16,15.915,15.871,15.865,15.908,16.001,16.189,16.59,18.182,19.826,21.353,22.909,24.438,26.125,27.735,29.114,30.407,31.585,32.699,33.718,34.69,35.615,36.424,36.419,36.36,36.326,36.243,36.128,36.013,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
AMBERTON ROAD,23.13,22.729,22.294,22.018,21.742,21.657,21.593,21.574,21.615,21.739,22.072,23.37,24.765,25.978,27.24,28.537,29.957,31.283,32.393,33.437,34.387,35.283,36.1,36.882,37.628,38.299,38.308,38.214,38.213,38.129,37.995,37.896,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
ANNFIELD 66/20KV,20.723,20.359,19.949,19.696,19.478,19.456,19.456,19.502,19.606,19.801,20.218,21.61,23.095,24.372,25.744,27.14,28.701,30.171,31.41,32.578,33.639,34.636,35.534,36.389,37.202,37.943,38.026,37.996,38.075,38.042,37.949,37.869,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
ASHINGTON,18.527,18.196,17.807,17.585,17.384,17.39,17.433,17.516,17.657,17.896,18.354,19.775,21.259,22.555,23.939,25.332,26.905,28.387,29.626,30.787,31.838,32.83,33.721,34.568,35.371,36.095,36.181,36.18,36.271,36.261,36.198,36.142,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
AYCLIFFE FORREST,0.421,0.416,0.41,0.405,0.4,0.395,0.39,0.386,0.382,0.378,0.374,0.37,0.367,0.364,0.361,0.358,0.355,0.352,0.35,0.347,0.345,0.343,0.341,0.338,0.336,0.334,0.332,0.331,0.329,0.327,0.325,0.323,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
AYCLIFFE INDUSTRIAL,13.945,13.727,13.498,13.326,13.091,12.919,12.764,12.617,12.485,12.372,12.314,12.626,12.967,13.294,13.62,13.951,14.291,14.632,14.944,15.246,15.534,15.815,16.096,16.375,16.651,16.896,16.864,16.817,16.774,16.726,16.672,16.622,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BARDEN FRIAR,0.884,0.873,0.863,0.858,0.856,0.858,0.878,0.895,0.912,0.928,0.946,0.974,1.006,1.037,1.069,1.103,1.142,1.175,1.2,1.225,1.247,1.258,1.267,1.276,1.288,1.302,1.31,1.314,1.319,1.322,1.323,1.327,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BEDALE,17.012,17.118,16.949,16.811,16.661,16.567,16.533,16.497,16.473,16.467,16.491,16.756,17.079,17.381,17.685,18.007,18.343,18.663,18.95,19.23,19.498,19.746,19.989,20.231,20.475,20.722,20.783,20.801,20.832,20.855,20.869,20.898,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BELMONT,21.619,22.433,22.064,21.818,21.571,21.49,21.395,21.339,21.328,21.386,21.657,22.696,23.776,24.766,25.779,26.784,27.93,29.009,29.899,30.73,31.476,32.176,32.794,33.377,33.925,34.408,34.383,34.293,34.229,34.125,33.995,33.872,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BENSHAM,18.21,18.95,18.636,18.417,18.191,18.083,17.938,17.829,17.749,17.718,17.862,18.439,19.058,19.597,20.182,20.767,21.465,22.124,22.65,23.132,23.554,23.947,24.28,24.587,24.871,25.116,25.097,25.048,25.035,24.976,24.892,24.805,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BENTON SQUARE,17.341,17.363,17.053,16.888,16.726,16.707,16.683,16.694,16.747,16.873,17.156,18.118,19.143,20.063,21.021,21.988,23.069,24.091,24.945,25.747,26.477,27.175,27.812,28.421,29.002,29.525,29.6,29.616,29.676,29.686,29.665,29.657,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BENWELL,16.93,16.649,16.318,16.12,15.907,15.849,15.866,15.908,15.99,16.137,16.428,17.614,18.865,20.004,21.173,22.339,23.611,24.825,25.875,26.87,27.786,28.652,29.455,30.229,30.972,31.637,31.674,31.657,31.686,31.664,31.611,31.568,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BILLINGHAM MARSH HOUSE,14.451,14.212,13.923,13.804,13.741,13.854,13.947,14.084,14.268,14.533,15.042,16.368,17.718,19.006,20.301,21.559,23.001,24.368,25.493,26.529,27.449,28.307,29.056,29.754,30.406,30.981,31.041,31.04,31.023,30.984,30.922,30.857,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BILLY MILL,16.84,16.585,16.291,16.124,15.944,15.912,15.897,15.911,15.962,16.078,16.358,17.411,18.504,19.511,20.544,21.569,22.711,23.799,24.72,25.585,26.375,27.127,27.81,28.462,29.082,29.634,29.662,29.645,29.653,29.624,29.572,29.525,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BIRTLEY GROVE 66/11KV,13.852,13.615,13.353,13.188,13.008,12.938,12.871,12.828,12.815,12.85,13.011,13.738,14.498,15.191,15.907,16.621,17.418,18.179,18.822,19.425,19.974,20.494,20.967,21.419,21.849,22.229,22.225,22.181,22.162,22.11,22.038,21.97,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BIRTLEY GROVE 66/20KV,10.071,9.908,9.739,9.607,9.429,9.298,9.199,9.1,9.012,8.937,8.895,9.102,9.339,9.54,9.756,9.986,10.222,10.454,10.665,10.871,11.067,11.258,11.447,11.634,11.818,11.984,11.964,11.925,11.912,11.88,11.837,11.801,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BLAYDON BURN,17.141,16.875,16.601,16.387,16.158,16.038,15.998,15.996,16.061,16.218,16.383,16.892,17.396,17.843,18.32,18.79,19.378,19.923,20.338,20.717,21.04,21.337,21.574,21.787,21.978,22.133,22.096,22.035,21.992,21.919,21.83,21.739,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BLUCHER 33/11KV,14.643,15.414,15.1,14.927,14.765,14.74,14.74,14.779,14.856,14.999,15.293,16.441,17.632,18.724,19.845,20.954,22.168,23.33,24.337,25.288,26.16,26.984,27.746,28.478,29.179,29.8,29.829,29.816,29.839,29.815,29.763,29.715,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BOLDON DOWNHILL,10.502,12.426,12.218,12.096,11.996,12.01,12.005,12.031,12.088,12.193,12.452,13.325,14.222,15.074,15.936,16.781,17.732,18.638,19.406,20.123,20.773,21.387,21.937,22.458,22.952,23.394,23.421,23.401,23.378,23.335,23.274,23.211,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,9.286,11.037,10.95,10.894,10.839,10.827,10.818,10.818,10.831,10.863,10.941,11.177,11.434,11.676,11.919,12.168,12.452,12.716,12.936,13.145,13.337,13.52,13.687,13.848,14.006,14.159,14.205,14.226,14.252,14.273,14.287,14.309,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BOWESFIELD 33/11KV,12.933,12.767,12.592,12.507,12.455,12.489,12.545,12.616,12.717,12.862,13.104,13.904,14.716,15.43,16.185,16.947,17.804,18.603,19.273,19.909,20.491,21.043,21.542,22.022,22.48,22.886,22.917,22.909,22.951,22.945,22.914,22.893,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BOWESFIELD 66/11KV,13.866,13.703,13.532,13.422,13.287,13.2,13.143,13.085,13.04,13.013,13.019,13.208,13.434,13.641,13.856,14.081,14.325,14.563,14.769,14.967,15.154,15.338,15.521,15.704,15.885,16.053,16.097,16.121,16.158,16.185,16.205,16.233,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BRANCEPETH,15.332,15.373,15.136,14.968,14.925,15.104,15.296,15.534,15.822,16.198,16.858,18.68,20.609,22.454,24.301,26.108,28.141,30.053,31.671,33.191,34.567,35.839,36.971,38.043,39.061,40.041,40.187,40.17,40.132,40.06,39.956,39.85,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BREAMISH STREET,10.337,11.078,10.908,10.795,10.676,10.624,10.539,10.481,10.44,10.425,10.512,10.829,11.199,11.525,11.867,12.21,12.612,12.986,13.285,13.564,13.812,14.044,14.248,14.443,14.625,14.788,14.807,14.805,14.821,14.816,14.798,14.783,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
BRENDA TRADING,21.191,23.769,23.311,23.029,22.722,22.613,22.546,22.525,22.56,22.683,23.015,24.415,25.868,27.207,28.565,29.917,31.407,32.821,34.02,35.148,36.177,37.149,38.038,38.888,39.698,40.409,40.388,40.301,40.247,40.146,40.014,39.895,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
CAMPLESHON ROAD,16.215,15.964,15.68,15.535,15.405,15.419,15.436,15.481,15.569,15.723,16.052,17.123,18.276,19.253,20.316,21.401,22.615,23.761,24.728,25.642,26.476,27.257,27.967,28.647,29.298,29.897,29.99,29.997,30.105,30.113,30.07,30.038,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
CARLEY HILL,16.704,16.388,16.024,15.819,15.624,15.594,15.557,15.559,15.61,15.736,16.057,17.452,18.879,20.034,21.346,22.696,24.186,25.603,26.827,27.984,29.05,30.07,31.008,31.91,32.772,33.534,33.555,33.518,33.662,33.641,33.549,33.461,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
CARLIN HOW T3 T4,14.019,13.781,13.518,13.336,13.203,13.24,13.348,13.486,13.665,13.913,14.322,15.544,16.87,18.125,19.38,20.634,22.027,23.33,24.436,25.485,26.446,27.337,28.143,28.914,29.656,30.379,30.509,30.511,30.517,30.496,30.445,30.412,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
CARR HILL,17.298,16.944,16.524,16.283,16.063,16.037,16.031,16.068,16.159,16.339,16.737,18.154,19.628,20.981,22.378,23.764,25.321,26.799,28.047,29.213,30.268,31.269,32.175,33.036,33.852,34.573,34.617,34.6,34.621,34.578,34.498,34.419,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
CATTERICK CAMP,16.582,16.35,16.113,15.953,15.787,15.763,15.774,15.81,15.887,16.017,16.288,17.053,17.897,18.689,19.482,20.282,21.186,22.028,22.726,23.388,23.993,24.559,25.072,25.567,26.043,26.504,26.621,26.646,26.682,26.699,26.696,26.711,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
CLOSE,22.478,22.977,22.744,22.562,22.307,22.118,21.96,21.808,21.687,21.582,21.526,21.762,22.122,22.404,22.682,23.022,23.339,23.63,23.888,24.142,24.394,24.64,24.888,25.139,25.391,25.634,25.649,25.587,25.587,25.563,25.519,25.528,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
CONEYTHORPE,13.717,15.741,15.58,15.495,15.418,15.455,15.496,15.557,15.643,15.77,16.047,16.752,17.492,18.2,18.916,19.623,20.444,21.215,21.849,22.445,22.984,23.48,23.916,24.329,24.724,25.106,25.202,25.239,25.27,25.285,25.285,25.288,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
CONSETT,24.118,24.515,24.045,23.755,23.497,23.493,23.467,23.514,23.623,23.84,24.387,25.99,27.677,29.187,30.776,32.362,34.181,35.893,37.31,38.635,39.825,40.932,41.907,42.827,43.695,44.493,44.597,44.577,44.626,44.578,44.476,44.377,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
CORPORATION STREET,11.709,11.558,11.407,11.286,11.121,11.016,10.919,10.836,10.769,10.719,10.727,10.888,11.088,11.255,11.432,11.621,11.836,12.037,12.199,12.354,12.496,12.631,12.754,12.875,12.99,13.095,13.1,13.085,13.09,13.081,13.062,13.053,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
COWTON,1.269,1.254,1.237,1.226,1.217,1.214,1.22,1.226,1.233,1.242,1.255,1.296,1.344,1.39,1.436,1.483,1.534,1.582,1.622,1.662,1.698,1.73,1.759,1.788,1.817,1.846,1.854,1.856,1.859,1.861,1.861,1.863,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
CRAMLINGTON T1 T3,11.301,11.512,11.36,11.255,11.135,11.081,11.034,11.001,10.988,11.002,11.087,11.446,11.84,12.201,12.565,12.935,13.347,13.734,14.058,14.363,14.641,14.905,15.145,15.374,15.593,15.792,15.806,15.789,15.784,15.767,15.742,15.726,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
CRAMLINGTON T2 T4,11.933,11.778,11.621,11.509,11.379,11.313,11.254,11.209,11.182,11.182,11.25,11.563,11.911,12.23,12.553,12.882,13.251,13.598,13.887,14.159,14.407,14.642,14.854,15.056,15.25,15.426,15.438,15.423,15.418,15.403,15.38,15.365,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
DARLEY,4.036,3.994,3.953,3.924,3.877,3.851,3.834,3.817,3.805,3.798,3.813,3.92,4.032,4.141,4.25,4.36,4.481,4.598,4.703,4.805,4.902,4.994,5.082,5.169,5.256,5.341,5.353,5.36,5.368,5.374,5.379,5.385,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
DARLINGTON 132/6KV,7.584,7.443,7.289,7.215,7.186,7.254,7.349,7.458,7.598,7.786,8.08,8.769,9.457,10.074,10.719,11.356,12.109,12.808,13.361,13.866,14.307,14.714,15.053,15.362,15.644,15.886,15.897,15.875,15.874,15.839,15.784,15.73,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
DARLINGTON 33/11KV,14.545,14.28,13.998,13.858,13.8,13.913,14.082,14.277,14.527,14.862,15.384,16.644,17.908,18.978,20.14,21.313,22.695,23.965,24.972,25.901,26.717,27.473,28.107,28.691,29.227,29.69,29.715,29.669,29.721,29.67,29.567,29.473,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
DARLINGTON CENTRAL 33/11KV,9.128,16.513,16.354,16.266,16.22,16.267,16.329,16.407,16.511,16.658,16.924,17.556,18.181,18.742,19.331,19.91,20.602,21.246,21.752,22.212,22.609,22.972,23.266,23.531,23.768,23.966,23.955,23.917,23.898,23.847,23.778,23.707,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
DARLINGTON EAST,17.597,17.726,17.447,17.226,16.941,16.75,16.616,16.481,16.366,16.275,16.264,16.601,16.984,17.325,17.678,18.045,18.447,18.835,19.165,19.477,19.764,20.034,20.285,20.526,20.759,20.975,20.942,20.871,20.821,20.751,20.668,20.595,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
DARLINGTON WEST,18.31,17.967,17.595,17.441,17.388,17.626,17.959,18.327,18.767,19.334,20.253,22.419,24.562,26.473,28.485,30.471,32.795,34.973,36.721,38.316,39.713,41.002,42.076,43.057,43.951,44.716,44.734,44.662,44.671,44.563,44.392,44.218,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
DENWICK,22.048,22.065,21.828,21.755,21.764,21.932,22.207,22.477,22.766,23.111,23.678,24.879,26.197,27.441,28.696,29.981,31.427,32.725,33.769,34.75,35.628,36.29,36.854,37.389,37.964,38.56,38.733,38.794,38.852,38.877,38.838,38.853,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
DUNSTON 66/11KV,14.408,15.97,15.744,15.546,15.264,15.049,14.849,14.659,14.481,14.318,14.221,14.19,14.174,14.158,14.145,14.136,14.147,14.164,14.165,14.162,14.155,14.146,14.133,14.118,14.102,14.084,14.031,13.974,13.916,13.858,13.798,13.738,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
DUNSTON 66/20KV,14.652,14.895,14.567,14.365,14.176,14.142,14.115,14.125,14.179,14.302,14.601,15.829,17.137,18.321,19.554,20.791,22.149,23.442,24.563,25.623,26.6,27.529,28.388,29.213,30.006,30.738,30.807,30.788,30.823,30.792,30.722,30.657,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
DURHAM EAST,18.536,20.743,20.482,20.246,19.897,19.624,19.365,19.118,18.884,18.665,18.523,18.467,18.423,18.377,18.336,18.301,18.285,18.279,18.259,18.24,18.218,18.195,18.17,18.146,18.121,18.094,18.013,17.929,17.848,17.765,17.681,17.599,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
EASTFIELD,26.083,26.359,25.997,25.746,25.465,25.352,25.173,25.04,24.951,24.926,25.151,25.8,26.462,27.087,27.719,28.334,29.103,29.819,30.365,30.859,31.281,31.662,31.961,32.229,32.468,32.686,32.652,32.576,32.491,32.392,32.28,32.167,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
EASTGATE CEMENT,9.354,9.222,9.089,8.975,8.857,8.764,8.752,8.73,8.71,8.693,8.675,8.765,8.889,9.011,9.136,9.269,9.41,9.544,9.662,9.778,9.888,9.956,10.021,10.086,10.155,10.235,10.228,10.204,10.179,10.148,10.112,10.083,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
EDUCATIONAL PRECINCT,15.939,15.71,15.472,15.313,15.129,15.039,14.934,14.857,14.805,14.79,14.896,15.374,15.924,16.369,16.863,17.377,17.961,18.506,18.956,19.383,19.773,20.142,20.476,20.798,21.106,21.385,21.416,21.407,21.464,21.465,21.438,21.423,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
ELVINGTON,11.583,11.444,11.312,11.197,11.033,10.911,10.805,10.703,10.61,10.526,10.48,10.536,10.616,10.688,10.762,10.845,10.933,11.022,11.098,11.174,11.247,11.314,11.382,11.451,11.523,11.598,11.593,11.573,11.56,11.544,11.524,11.511,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
FARADAY STREET,19.863,19.477,19.036,18.754,18.479,18.415,18.386,18.407,18.479,18.639,19.034,20.539,22.094,23.305,24.719,26.181,27.814,29.356,30.668,31.91,33.045,34.119,35.099,36.038,36.933,37.724,37.765,37.736,37.936,37.931,37.84,37.754,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
FAWDON T1 & SEATON BURN T1,18.302,18.335,17.978,17.764,17.583,17.563,17.55,17.58,17.658,17.816,18.149,19.243,20.459,21.613,22.768,23.909,25.184,26.388,27.408,28.371,29.25,30.076,30.832,31.556,32.249,32.895,33.021,33.043,33.064,33.06,33.032,33.014,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
FISHBURN,18.135,17.848,17.527,17.243,17.01,16.96,16.956,16.994,17.083,17.25,17.585,18.617,19.784,20.885,21.984,23.075,24.298,25.442,26.403,27.309,28.126,28.891,29.576,30.226,30.845,31.44,31.551,31.518,31.485,31.428,31.346,31.275,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
FLATWORTH CENTRAL,16.005,24.48,24.287,24.146,23.993,23.909,23.848,23.8,23.772,23.776,23.837,24.194,24.587,24.952,25.324,25.702,26.124,26.523,26.862,27.185,27.485,27.776,28.047,28.313,28.57,28.808,28.843,28.854,28.874,28.885,28.886,28.897,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
FOSS ISLANDS,27.121,28.113,27.719,27.437,27.044,26.768,26.582,26.381,26.22,26.092,26.04,26.619,27.335,27.889,28.488,29.161,29.831,30.466,31.031,31.579,32.101,32.604,33.095,33.58,34.056,34.497,34.465,34.34,34.334,34.252,34.128,34.054,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
FOSSWAY 33/11KV,16.276,15.99,15.643,15.436,15.247,15.2,15.17,15.18,15.233,15.355,15.626,16.605,17.664,18.593,19.572,20.559,21.655,22.69,23.566,24.393,25.147,25.86,26.514,27.142,27.743,28.285,28.345,28.35,28.42,28.423,28.389,28.366,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
FOURSTONES 20KV,19.402,19.166,18.918,18.768,18.651,18.645,18.871,19.074,19.286,19.527,19.827,20.472,21.212,21.922,22.64,23.381,24.219,24.971,25.58,26.16,26.687,27.045,27.356,27.658,27.975,28.325,28.438,28.484,28.524,28.541,28.526,28.542,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
FYLANDS BRIDGE,19.815,19.474,19.086,18.811,18.529,18.431,18.371,18.352,18.383,18.493,18.788,19.902,21.082,22.107,23.204,24.312,25.554,26.73,27.723,28.659,29.51,30.31,31.033,31.722,32.377,32.974,33.011,32.967,33.002,32.953,32.859,32.774,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
GALE LANE,8.954,8.809,8.635,8.569,8.544,8.624,8.714,8.822,8.964,9.161,9.48,10.482,11.5,12.458,13.421,14.365,15.415,16.412,17.255,18.042,18.755,19.425,20.031,20.605,21.15,21.628,21.646,21.628,21.614,21.577,21.522,21.47,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
GARWOOD STREET,17.292,17.001,16.698,16.473,16.211,16.024,15.902,15.776,15.674,15.599,15.563,16.042,16.585,17.039,17.523,18.045,18.574,19.081,19.538,19.981,20.405,20.817,21.222,21.623,22.018,22.378,22.352,22.28,22.27,22.216,22.136,22.077,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
GATESHEAD CENTRAL,13.701,14.997,14.78,14.594,14.393,14.227,14.088,13.951,13.827,13.715,13.626,13.685,13.79,13.865,13.954,14.059,14.174,14.281,14.37,14.456,14.536,14.614,14.69,14.765,14.839,14.906,14.869,14.815,14.784,14.737,14.681,14.632,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
GATESHEAD EAST,8.963,8.834,8.714,8.607,8.467,8.355,8.247,8.146,8.053,7.967,7.91,7.913,7.929,7.936,7.945,7.962,7.985,8.006,8.018,8.029,8.038,8.047,8.054,8.061,8.068,8.072,8.036,7.99,7.952,7.91,7.866,7.828,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
GOSFORTH 33/11KV,18.698,19.016,18.793,18.613,18.389,18.217,18.079,17.948,17.833,17.734,17.676,17.845,18.059,18.228,18.419,18.631,18.849,19.066,19.265,19.46,19.649,19.834,20.019,20.205,20.39,20.56,20.564,20.548,20.57,20.567,20.552,20.548,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
GRANGETOWN,20.156,19.868,19.557,19.356,19.134,19.057,19.048,19.058,19.109,19.221,19.451,20.381,21.357,22.251,23.164,24.088,25.107,26.073,26.898,27.681,28.401,29.09,29.725,30.337,30.926,31.454,31.503,31.494,31.52,31.509,31.475,31.459,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
GREATHAM,21.542,21.559,21.294,21.056,20.703,20.428,20.166,19.918,19.686,19.471,19.336,19.301,19.282,19.256,19.237,19.228,19.237,19.255,19.258,19.261,19.261,19.261,19.258,19.256,19.254,19.247,19.18,19.104,19.035,18.963,18.89,18.822,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
GUISBOROUGH T1 T2,15.842,15.56,15.238,15.038,14.875,14.916,15.043,15.203,15.411,15.7,16.191,17.526,18.998,20.401,21.812,23.212,24.793,26.28,27.534,28.721,29.802,30.798,31.692,32.545,33.363,34.159,34.364,34.41,34.447,34.453,34.425,34.407,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
HARLOW GREEN,15.894,15.577,15.207,14.992,14.792,14.759,14.743,14.765,14.833,14.978,15.315,16.649,18.027,19.285,20.587,21.88,23.318,24.687,25.857,26.954,27.953,28.902,29.764,30.584,31.364,32.049,32.058,32.015,32.014,31.952,31.856,31.761,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
HARMIRE BRIDGE,14.081,13.864,13.636,13.497,13.369,13.359,13.351,13.369,13.413,13.501,13.745,14.469,15.227,15.947,16.671,17.387,18.221,18.992,19.618,20.21,20.741,21.215,21.628,22.02,22.391,22.753,22.784,22.758,22.726,22.677,22.612,22.551,NPgN,Primary,NPg - Early Net Zero,Total peak demand with CF (MW)
