Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,54,76,170,317,539,835,1238,1757,2390,3190,4165,5305,6564,7855,9108,10234,11155,11860,12352,12660,12845,12808,12700,12540,12335,12071,11754,11384,10957,10467,9909,9276,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BENWELL,24,37,92,186,341,566,889,1305,1815,2459,3244,4162,5177,6218,7229,8137,8880,9449,9846,10095,10245,10216,10130,10002,9838,9628,9375,9080,8739,8349,7903,7399,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BILLINGHAM MARSH HOUSE,63,88,198,369,629,976,1450,2058,2802,3741,4886,6225,7704,9220,10691,12014,13095,13923,14501,14863,15080,15037,14910,14722,14481,14171,13799,13365,12863,12289,11633,10890,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BILLY MILL,33,49,117,228,406,657,1012,1470,2029,2736,3598,4605,5719,6861,7969,8965,9780,10404,10839,11113,11277,11244,11150,11009,10829,10597,10319,9994,9619,9190,8699,8144,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/11KV,37,51,113,208,349,535,785,1107,1500,1995,2600,3306,4087,4887,5663,6361,6931,7368,7673,7864,7978,7955,7888,7789,7661,7497,7300,7071,6805,6501,6155,5762,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/20KV,23,31,69,126,211,321,467,655,885,1175,1529,1942,2399,2867,3321,3729,4063,4318,4497,4608,4675,4662,4622,4564,4489,4393,4278,4143,3988,3810,3607,3376,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BLAYDON BURN,61,81,175,313,510,757,1076,1487,1987,2619,3389,4288,5282,6301,7288,8176,8902,9458,9846,10089,10234,10204,10117,9990,9826,9616,9363,9069,8729,8339,7894,7390,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BLUCHER 33/11KV,38,54,124,235,405,638,959,1373,1878,2516,3294,4203,5208,6239,7239,8137,8872,9435,9828,10074,10222,10192,10107,9979,9816,9606,9353,9059,8719,8330,7886,7382,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BOLDON DOWNHILL,40,55,123,227,382,586,861,1214,1645,2189,2853,3629,4486,5365,6217,6983,7610,8090,8424,8634,8760,8735,8661,8552,8412,8232,8015,7763,7472,7138,6758,6326,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,20,27,58,104,171,255,366,509,682,902,1169,1481,1826,2180,2523,2831,3084,3277,3411,3496,3546,3536,3506,3462,3405,3332,3245,3143,3025,2890,2735,2561,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 33/11KV,37,52,119,224,383,599,894,1274,1739,2326,3041,3877,4801,5749,6667,7494,8169,8687,9048,9274,9410,9383,9304,9187,9036,8843,8610,8340,8027,7668,7259,6796,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 66/11KV,23,34,79,151,264,421,639,921,1265,1699,2229,2849,3534,4236,4917,5529,6030,6413,6681,6849,6950,6930,6872,6785,6674,6531,6359,6159,5928,5663,5361,5019,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BRANCEPETH,96,130,285,517,854,1288,1861,2596,3495,4628,6010,7625,9409,11237,13011,14605,15909,16907,17604,18040,18301,18248,18094,17866,17573,17197,16745,16218,15610,14913,14117,13216,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BREAMISH STREET,19,26,58,106,177,271,396,557,754,1002,1305,1659,2050,2451,2840,3189,3475,3694,3847,3942,4000,3988,3954,3905,3841,3758,3660,3545,3412,3259,3085,2888,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
BRENDA TRADING,52,76,176,339,594,948,1443,2080,2859,3842,5042,6445,7994,9584,11126,12512,13646,14514,15120,15500,15728,15683,15551,15355,15103,14780,14392,13939,13416,12817,12133,11359,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CAMPLESHON ROAD,74,99,213,379,613,905,1280,1760,2346,3085,3985,5038,6201,7392,8548,9586,10436,11086,11540,11824,11993,11958,11857,11708,11516,11269,10973,10628,10229,9772,9251,8660,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CARLEY HILL,68,92,202,366,607,917,1328,1855,2498,3311,4301,5458,6737,8047,9318,10461,11395,12110,12610,12922,13110,13071,12961,12798,12588,12319,11995,11618,11182,10682,10113,9467,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CARLIN HOW T3 T4,33,51,124,249,454,750,1174,1722,2392,3238,4270,5477,6811,8179,9507,10701,11677,12425,12946,13274,13471,13432,13320,13152,12936,12659,12327,11939,11491,10978,10392,9729,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CARR HILL,57,81,187,357,619,980,1480,2124,2911,3905,5117,6534,8100,9705,11263,12664,13808,14685,15297,15681,15911,15866,15732,15534,15280,14952,14560,14102,13573,12966,12275,11491,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CATTERICK CAMP,36,51,120,231,405,647,984,1419,1951,2623,3442,4400,5458,6543,7596,8543,9317,9910,10324,10583,10739,10708,10618,10484,10313,10092,9827,9518,9161,8751,8285,7756,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CLOSE,9,13,31,61,110,180,279,406,562,759,999,1279,1590,1908,2217,2494,2721,2895,3016,3093,3138,3129,3103,3064,3014,2949,2872,2781,2677,2558,2421,2267,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CONEYTHORPE,43,58,128,232,384,580,840,1174,1581,2095,2722,3455,4265,5094,5899,6622,7214,7667,7983,8181,8299,8275,8205,8102,7969,7799,7594,7355,7079,6763,6402,5993,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CONSETT,72,101,229,431,739,1155,1726,2460,3357,4490,5872,7487,9272,11101,12876,14473,15777,16777,17474,17911,18174,18121,17969,17742,17452,17078,16629,16106,15502,14809,14020,13124,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CORPORATION STREET,5,8,21,46,89,153,248,371,522,712,944,1215,1515,1822,2121,2390,2609,2777,2895,2968,3013,3004,2979,2941,2893,2831,2757,2670,2570,2455,2324,2176,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
COWTON,5,7,15,29,49,77,115,164,224,300,392,500,619,742,860,967,1054,1121,1167,1197,1214,1211,1200,1185,1166,1141,1111,1076,1036,989,937,877,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T1 T3,18,26,60,113,196,308,463,663,907,1215,1591,2030,2515,3013,3496,3930,4285,4557,4746,4865,4937,4923,4881,4820,4741,4639,4517,4375,4211,4023,3808,3565,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T2 T4,17,24,56,106,183,288,433,620,849,1137,1489,1901,2356,2822,3274,3681,4013,4268,4446,4557,4624,4611,4572,4514,4440,4345,4231,4098,3944,3768,3567,3339,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLEY,16,22,50,90,151,229,332,466,628,834,1084,1377,1701,2032,2354,2643,2879,3060,3186,3265,3313,3303,3275,3234,3181,3113,3031,2936,2826,2699,2556,2392,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON 132/6KV,39,57,134,259,457,734,1121,1620,2230,3001,3941,5040,6254,7500,8708,9795,10683,11363,11838,12136,12315,12279,12176,12023,11826,11573,11269,10914,10505,10035,9500,8894,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON 33/11KV,64,94,223,436,775,1254,1929,2798,3862,5205,6843,8758,10875,13046,15152,17046,18594,19780,20608,21127,21439,21378,21198,20931,20588,20147,19618,19001,18288,17471,16539,15483,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON CENTRAL 33/11KV,30,44,102,198,348,558,851,1230,1692,2276,2989,3822,4742,5686,6602,7425,8098,8614,8974,9200,9335,9308,9230,9114,8964,8772,8542,8273,7963,7607,7201,6742,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON EAST,57,81,186,352,610,964,1452,2080,2849,3819,5002,6385,7914,9481,11001,12369,13486,14342,14940,15314,15539,15494,15364,15171,14922,14602,14219,13772,13255,12663,11987,11222,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DARLINGTON WEST,69,107,262,527,963,1594,2499,3667,5097,6902,9105,11680,14525,17445,20277,22825,24907,26502,27615,28314,28734,28652,28412,28054,27594,27003,26294,25467,24512,23416,22168,20752,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DENWICK,182,231,471,785,1183,1602,2065,2650,3362,4258,5349,6623,8028,9465,10857,12109,13132,13915,14461,14801,15003,14956,14829,14642,14402,14093,13723,13292,12793,12221,11570,10831,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/11KV,26,36,81,149,251,386,567,799,1083,1442,1879,2391,2956,3535,4096,4601,5014,5330,5551,5689,5772,5755,5707,5635,5543,5424,5281,5115,4924,4703,4453,4168,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/20KV,56,77,170,312,522,797,1164,1637,2214,2943,3831,4869,6016,7192,8332,9358,10196,10838,11286,11567,11735,11701,11602,11456,11268,11027,10737,10400,10010,9562,9052,8474,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
DURHAM EAST,24,32,68,122,199,296,422,584,781,1030,1333,1687,2079,2480,2869,3219,3505,3724,3876,3972,4029,4017,3983,3933,3869,3786,3687,3571,3437,3283,3108,2910,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
EASTFIELD,88,115,241,417,656,937,1282,1721,2258,2933,3757,4719,5782,6869,7924,8872,9648,10241,10655,10914,11068,11035,10942,10804,10627,10399,10126,9808,9440,9018,8537,7992,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
EASTGATE CEMENT,12,17,39,72,122,189,280,396,539,718,938,1194,1477,1767,2049,2302,2509,2667,2778,2847,2889,2880,2856,2820,2774,2714,2643,2560,2464,2354,2228,2086,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
EDUCATIONAL PRECINCT,30,40,87,156,255,379,541,749,1002,1322,1712,2167,2671,3186,3687,4136,4504,4786,4982,5105,5179,5163,5120,5055,4972,4866,4738,4589,4417,4220,3995,3740,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
ELVINGTON,22,29,61,106,167,238,325,436,572,743,951,1195,1463,1739,2005,2245,2441,2592,2696,2762,2801,2792,2769,2734,2689,2631,2562,2482,2389,2282,2160,2022,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FARADAY STREET,35,53,128,254,458,752,1170,1710,2370,3204,4221,5410,6724,8072,9380,10556,11517,12254,12768,13090,13284,13246,13135,12970,12757,12484,12156,11774,11332,10826,10248,9594,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FAWDON T1 & SEATON BURN T1,87,116,251,447,726,1075,1525,2102,2806,3694,4777,6042,7439,8871,10260,11508,12529,13311,13856,14197,14401,14359,14238,14058,13828,13532,13176,12762,12283,11735,11109,10399,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FISHBURN,51,74,172,330,578,920,1398,2013,2765,3714,4872,6226,7722,9256,10744,12083,13177,14014,14599,14966,15186,15143,15015,14826,14583,14271,13896,13459,12954,12375,11715,10967,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FLATWORTH CENTRAL,17,26,62,123,221,362,562,821,1137,1537,2024,2593,3223,3868,4495,5058,5519,5871,6118,6272,6365,6347,6294,6214,6112,5982,5824,5641,5430,5187,4910,4597,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FOSS ISLANDS,129,166,343,581,893,1241,1646,2162,2791,3582,4546,5672,6915,8187,9420,10528,11434,12127,12611,12913,13093,13052,12942,12779,12569,12300,11977,11600,11165,10666,10097,9453,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FOSSWAY 33/11KV,48,67,152,283,482,749,1113,1582,2154,2877,3758,4788,5926,7092,8224,9242,10074,10711,11156,11434,11601,11568,11470,11326,11140,10902,10615,10282,9896,9454,8950,8378,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FOURSTONES 20KV,57,77,167,300,491,733,1049,1455,1950,2575,3337,4227,5210,6218,7195,8074,8792,9342,9726,9966,10110,10080,9995,9869,9708,9500,9250,8959,8623,8238,7799,7301,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
FYLANDS BRIDGE,51,73,168,322,561,892,1351,1942,2665,3578,4692,5994,7432,8907,10338,11625,12677,13483,14045,14398,14609,14567,14445,14263,14029,13729,13368,12948,12462,11905,11270,10551,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GALE LANE,63,86,189,343,569,861,1247,1743,2348,3112,4044,5132,6335,7568,8763,9838,10717,11390,11859,12154,12330,12294,12190,12037,11839,11586,11281,10927,10517,10047,9511,8904,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GARWOOD STREET,41,57,130,244,418,652,972,1384,1888,2523,3298,4205,5206,6232,7228,8123,8855,9416,9807,10052,10199,10170,10084,9957,9794,9585,9333,9039,8700,8311,7868,7366,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GATESHEAD CENTRAL,18,25,56,104,177,276,409,581,791,1057,1380,1759,2176,2605,3020,3394,3700,3934,4097,4199,4261,4248,4212,4159,4091,4004,3898,3776,3634,3472,3287,3077,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GATESHEAD EAST,2,3,7,13,22,36,55,79,109,147,193,247,306,367,426,479,523,556,579,594,603,601,596,588,579,566,552,534,514,491,465,435,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GOSFORTH 33/11KV,29,38,82,143,229,333,463,631,835,1093,1407,1774,2179,2594,2997,3359,3655,3881,4039,4138,4197,4185,4149,4097,4030,3944,3840,3719,3580,3420,3237,3031,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GRANGETOWN,24,39,101,210,393,665,1062,1573,2199,2990,3955,5083,6330,7609,8850,9967,10879,11578,12066,12373,12557,12521,12416,12260,12059,11801,11491,11129,10712,10233,9687,9069,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GREATHAM,4,6,14,27,48,77,117,168,231,310,407,520,645,773,898,1009,1101,1171,1220,1250,1269,1265,1254,1239,1218,1192,1161,1124,1082,1034,979,916,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T1 T2,51,74,175,340,601,967,1481,2144,2954,3977,5225,6684,8296,9950,11554,12997,14176,15079,15710,16105,16343,16296,16159,15955,15694,15358,14954,14484,13941,13318,12608,11803,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HARLOW GREEN,57,79,179,335,572,890,1325,1883,2566,3428,4480,5709,7066,8458,9809,11023,12016,12776,13307,13639,13838,13799,13682,13510,13289,13004,12662,12264,11804,11277,10675,9994,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HARMIRE BRIDGE,53,70,150,266,429,630,886,1215,1616,2122,2739,3460,4256,5072,5862,6573,7155,7600,7911,8105,8221,8197,8128,8025,7894,7725,7522,7285,7012,6699,6341,5936,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HARRATON,40,54,120,220,369,563,823,1158,1566,2081,2710,3444,4256,5087,5894,6619,7212,7666,7983,8182,8301,8277,8207,8104,7971,7800,7595,7356,7081,6764,6403,5994,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HARROGATE 132/11KV,109,149,331,607,1017,1554,2272,3195,4322,5745,7481,9509,11749,14046,16273,18277,19914,21168,22043,22592,22920,22853,22661,22375,22009,21538,20972,20312,19550,18677,17681,16552,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HARROGATE WEST,37,50,106,187,301,440,618,845,1122,1472,1898,2396,2946,3510,4056,4548,4949,5257,5471,5606,5686,5669,5621,5550,5459,5342,5202,5039,4850,4633,4386,4106,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HARTMOOR 66/20KV,70,98,222,415,711,1110,1656,2358,3217,4301,5622,7167,8875,10625,12323,13850,15098,16053,16721,17139,17390,17339,17193,16977,16699,16341,15912,15411,14833,14171,13415,12558,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HAWTHORN PIT,92,126,279,510,851,1298,1894,2659,3594,4774,6213,7895,9753,11658,13505,15167,16525,17565,18290,18745,19017,18962,18802,18565,18261,17870,17401,16853,16221,15496,14670,13733,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HAXBY ROAD T2 T3,64,87,190,344,569,858,1240,1731,2330,3086,4008,5085,6275,7494,8677,9741,10610,11276,11741,12032,12206,12170,12068,11916,11720,11469,11168,10817,10411,9946,9415,8814,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HEBBURN,9,13,30,56,96,150,224,319,436,582,761,971,1202,1439,1669,1875,2044,2174,2264,2321,2355,2348,2328,2299,2261,2213,2154,2087,2008,1919,1816,1700,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HEBBURN WEST,3,4,10,19,32,50,75,106,145,194,253,323,400,479,555,624,680,723,753,772,783,781,775,765,752,736,717,694,668,638,604,566,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HEDWORTH,42,57,127,231,385,585,851,1193,1610,2137,2779,3530,4359,5209,6034,6775,7381,7845,8169,8372,8494,8469,8397,8292,8156,7981,7771,7527,7245,6921,6552,6134,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HEIGHINGTON,0,0,1,2,3,5,8,12,16,22,28,36,45,54,62,70,76,81,85,87,88,88,87,86,85,83,81,78,75,72,68,64,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HEXHAM,40,54,118,212,350,525,755,1051,1412,1867,2422,3071,3788,4522,5234,5875,6399,6800,7079,7255,7360,7338,7276,7184,7067,6915,6734,6522,6277,5997,5677,5315,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HIGH BARMSTON,43,59,130,237,395,598,869,1216,1640,2175,2828,3591,4433,5297,6135,6888,7503,7975,8304,8510,8634,8608,8536,8428,8290,8113,7900,7651,7364,7035,6660,6235,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HIGH FLATTS,71,97,214,391,652,991,1442,2022,2730,3624,4714,5988,7396,8838,10237,11496,12524,13312,13861,14206,14412,14370,14249,14069,13839,13543,13187,12772,12293,11744,11117,10408,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HOUGHTON,62,84,186,337,560,848,1230,1720,2319,3074,3996,5073,6262,7482,8664,9728,10597,11263,11727,12018,12193,12157,12054,11903,11708,11457,11156,10805,10400,9935,9405,8805,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HOWDON,10,15,36,72,128,207,320,464,642,866,1139,1458,1811,2173,2524,2839,3097,3295,3433,3520,3572,3561,3531,3487,3430,3356,3268,3165,3047,2911,2755,2579,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HUNTINGTON NEW LANE,47,65,146,271,457,705,1041,1472,1998,2663,3474,4421,5468,6541,7582,8518,9283,9869,10278,10535,10688,10657,10568,10435,10264,10044,9780,9472,9117,8710,8245,7719,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
HUSTHWAITE 33/11KV,55,73,158,280,452,667,942,1295,1725,2268,2929,3703,4557,5432,6280,7043,7667,8144,8478,8686,8811,8785,8711,8601,8460,8279,8061,7808,7515,7179,6796,6362,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
JARROW,12,16,37,67,114,175,257,363,493,656,855,1088,1345,1609,1865,2095,2283,2427,2527,2590,2628,2620,2598,2565,2523,2469,2404,2329,2242,2141,2027,1898,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
KENTON,52,70,150,267,434,641,907,1249,1666,2192,2834,3583,4411,5259,6082,6821,7426,7889,8212,8414,8535,8510,8438,8332,8195,8020,7809,7563,7280,6954,6583,6163,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
KIELDER,3,4,9,16,27,40,57,80,107,141,182,231,285,340,393,441,481,511,532,545,553,551,546,539,531,519,506,490,471,450,426,399,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
KILLINGWORTH,35,50,113,213,365,572,855,1220,1667,2230,2917,3720,4607,5517,6399,7193,7842,8338,8685,8903,9033,9007,8931,8819,8674,8488,8265,8005,7705,7361,6968,6523,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
KIRBYMOORSIDE,32,44,100,186,317,494,734,1044,1422,1899,2482,3162,3914,4685,5433,6105,6655,7076,7370,7554,7664,7642,7578,7482,7360,7202,7013,6793,6538,6246,5913,5535,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
LINTON 66/20KV,40,53,115,205,332,490,694,955,1274,1676,2166,2739,3372,4020,4648,5213,5675,6029,6276,6431,6523,6504,6449,6368,6263,6129,5968,5781,5564,5315,5032,4710,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
LONGBENTON,59,79,173,311,511,765,1098,1525,2046,2704,3506,4444,5479,6541,7570,8495,9252,9831,10235,10488,10640,10609,10519,10387,10216,9998,9735,9429,9075,8670,8207,7683,NPgN,Primary,NG FES - Leading the Way (EE CF),Number of electric cars and vans (hybrid and full electric)
