Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
DUNSTON 66/11KV,22347.736,22297.987,22033.55,22560.794,22620.063,22543.426,22368.705,21931.145,21567.401,21272.96,21003.916,20830.675,20861.33,20893.578,20937.614,20977.683,21016.498,21065.125,21141.235,21225.531,21307.753,21397.576,21513.933,21633.446,21755.43,21879.736,22004.46,22129.538,22254.382,22379.27,22504.68,22630.08,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
DUNSTON 66/20KV,45084.96,44983.926,44442.327,45531.641,45652.98,45493.106,45130.2,44223.581,43471.186,42862.164,42305.697,41947.393,42010.726,42078.234,42170.134,42253.831,42334.955,42436.288,42594.54,42769.664,42940.6,43127.431,43369.04,43617.153,43870.35,44128.358,44387.198,44646.759,44905.83,45164.945,45425.117,45685.241,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
DURHAM EAST,13051.258,13036.519,12887.01,13190.509,13227.355,13186.762,13090.278,12843.947,12639.167,12473.836,12322.924,12226.599,12246.545,12267.113,12294.38,12319.367,12343.613,12373.375,12418.861,12469.024,12517.956,12571.152,12639.511,12709.654,12781.203,12854.061,12927.158,13000.452,13073.61,13146.787,13220.257,13293.717,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
EASTFIELD,34698.487,34550.925,34127.646,35007.153,35107.734,34981.779,34692.058,33964.365,33362.859,32876.664,32432.675,32148.166,32203.082,32262.601,32341.758,32414.284,32484.737,32571.299,32703.858,32849.915,32992.73,33148.603,33348.487,33553.576,33762.725,33975.765,34189.429,34403.657,34617.487,34831.277,35045.885,35260.41,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
EASTGATE CEMENT,9383.014,9416.862,9334.681,9596.604,9654.074,9652.075,9607.271,9447.516,9320.294,9223.273,9137.392,9093.305,9138.408,9184.079,9234.897,9283.84,9332.224,9387.733,9452.391,9520.494,9587.655,9658.068,9740.009,9823.563,9908.173,9993.695,10079.248,10164.8,10249.898,10335.194,10420.628,10506.038,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
EDUCATIONAL PRECINCT,28328.198,28339.388,28077.248,28574.783,28651.719,28607.554,28476.929,28111.831,27802.027,27554.549,27330.039,27191.421,27235.591,27274.448,27323.666,27369.237,27413.472,27467.358,27544.589,27629.413,27711.472,27798.729,27910.1,28024.268,28140.63,28258.756,28377.286,28496.006,28614.311,28732.858,28851.823,28970.813,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
ELVINGTON,6280.095,6300.178,6226.868,6388.937,6410.523,6391.248,6342.452,6214.646,6109.487,6025.113,5948.351,5900.347,5913.592,5927.574,5945.098,5961.411,5977.347,5996.514,6023.655,6053.224,6082.196,6113.502,6152.753,6192.973,6233.927,6275.573,6317.319,6359.153,6400.878,6442.621,6484.507,6526.379,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
FARADAY STREET,51109.675,50951.97,50348.862,51557.321,51694.594,51520.71,51122.194,50121.839,49290.461,48617.65,48002.88,47607.398,47678.734,47753.763,47855.748,47948.624,48038.593,48150.669,48325.983,48520.026,48709.299,48915.967,49183.391,49457.987,49738.218,50023.753,50310.234,50597.517,50884.277,51171.087,51459.073,51747.012,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
FAWDON T1 & SEATON BURN T1,54487.81,54503.707,53892.703,55163.733,55328.4,55171.767,54783.34,53773.148,52934.75,52259.989,51645.068,51256.609,51350.671,51446.857,51570.844,51685.316,51796.707,51932.23,52131.765,52350.69,52564.452,52795.81,53090.113,53391.942,53699.613,54012.685,54326.71,54641.501,54955.593,55269.875,55585.353,55900.806,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
FISHBURN,40940.505,40909.443,40415.849,41466.21,41593.368,41451.736,41115.59,40259.246,39552.217,38981.62,38460.764,38129.028,38200.51,38277.476,38377.783,38470.168,38560.083,38669.78,38833.634,39013.564,39189.684,39381.426,39625.658,39876.231,40131.723,40391.928,40652.93,40914.661,41175.93,41437.271,41699.657,41962.022,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
FLATWORTH CENTRAL,21203.873,21219.031,20985.873,21463.239,21525.557,21467.396,21322.36,20944.058,20629.142,20375.584,20144.438,19998.251,20033.182,20068.316,20113.871,20155.852,20196.658,20246.464,20320.347,20401.551,20480.746,20566.426,20675.803,20788.009,20902.426,21018.865,21135.689,21252.812,21369.686,21486.656,21604.091,21721.534,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
FOSS ISLANDS,45330.808,45427.443,44947.728,45915.11,46046.215,45935.026,45649.491,44894.959,44264.681,43758.144,43296.912,43006.761,43081.017,43153.509,43246.885,43333.061,43416.796,43518.364,43668.427,43833.289,43993.789,44166.76,44387.431,44613.686,44844.331,45078.904,45314.239,45550.115,45785.445,46020.952,46257.346,46493.727,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
FOSSWAY 33/11KV,50634.542,50645.529,50086.413,51190.959,51327.581,51183.6,50837.547,49948.564,49206.122,48606.971,48060.323,47711.719,47784.747,47857.386,47954.261,48042.863,48128.724,48234.979,48397.7,48577.489,48752.474,48942.29,49187.182,49438.542,49694.99,49956.066,50218.026,50480.651,50742.706,51004.924,51268.188,51531.437,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
FOURSTONES 20KV,30260.212,30344.188,30107.885,30973.015,31184.625,31206.137,31090.977,30608.394,30229.363,29946.811,29699.926,29586.572,29758.381,29931.486,30121.034,30304.469,30486.105,30692.979,30926.595,31171.137,31412.582,31664.275,31952.785,32246.654,32543.884,32843.93,33143.96,33443.848,33741.986,34040.923,34340.235,34639.461,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
FYLANDS BRIDGE,43817.801,43772.391,43240.733,44347.773,44476.372,44320.234,43958.116,43045.059,42289.799,41679.21,41121.41,40764.019,40833.69,40908.899,41008.817,41100.376,41189.311,41298.576,41465.766,41650.003,41830.16,42026.775,42278.956,42537.768,42801.767,43070.735,43340.559,43611.158,43881.315,44151.493,44422.77,44694.007,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
GALE LANE,28349.859,28415.153,28084.144,28768.258,28851.592,28760.258,28542.71,27987.078,27526.257,27154.251,26814.649,26598.079,26643.75,26691.585,26754.556,26812.378,26868.549,26937.287,27041.449,27156.137,27268.158,27390.001,27546.053,27706.175,27869.49,28035.813,28202.68,28370.014,28537.057,28704.153,28871.927,29039.693,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
GARWOOD STREET,35550.234,35465.607,35036.147,35900.808,35996.41,35868.483,35579.054,34857.334,34258.404,33773.315,33329.871,33043.885,33093.069,33145.803,33217.907,33283.478,33346.977,33426.018,33550.824,33689.038,33823.933,33971.517,34162.665,34358.931,34559.229,34763.365,34968.17,35173.562,35378.612,35583.641,35789.508,35995.322,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
GATESHEAD CENTRAL,20469.603,20427.618,20232.641,20587.337,20637.428,20599.835,20499.653,20229.717,20000.052,19815.574,19647.786,19542.235,19569.054,19592.179,19622.852,19650.926,19678.081,19712.362,19763.49,19820.144,19874.856,19933.404,20009.431,20087.533,20167.264,20248.314,20329.69,20411.239,20492.517,20574.014,20655.849,20737.741,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
GATESHEAD EAST,2097.13,2092.674,2068.001,2117.504,2123.176,2116.113,2099.854,2058.953,2024.955,1997.442,1972.301,1956.136,1959.087,1962.186,1966.389,1970.22,1973.933,1978.57,1985.783,1993.764,2001.552,2010.053,2021.047,2032.339,2043.865,2055.61,2067.396,2079.217,2091.017,2102.823,2114.679,2126.536,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
GOSFORTH 33/11KV,20005.835,20012.549,19800.77,20219.051,20274.179,20224.148,20098.503,19769.344,19493.811,19272.038,19069.977,18942.196,18972.576,19001.98,19040.451,19075.805,19110.105,19152.258,19215.342,19284.859,19352.463,19425.435,19519.112,19615.222,19713.242,19812.961,19913.013,20013.297,20113.335,20213.469,20313.989,20414.511,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
GRANGETOWN,35684.147,35528.202,35102.882,35998.49,36106.431,35985.043,35697.693,34966.332,34361.47,33872.956,33426.803,33142.029,33201.502,33265.201,33348.82,33425.677,33500.411,33591.921,33729.807,33881.467,34029.829,34191.459,34397.999,34609.968,34826.171,35046.416,35267.383,35489.003,35710.266,35931.618,36153.895,36376.184,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
GREATHAM,4441.476,4434.979,4381.588,4489.69,4501.862,4486.146,4450.28,4360.47,4285.955,4225.635,4170.505,4135.018,4141.361,4148.136,4157.33,4165.708,4173.828,4183.924,4199.7,4217.15,4234.186,4252.807,4276.871,4301.58,4326.795,4352.491,4378.272,4404.127,4429.938,4455.752,4481.673,4507.59,NPgN,Primary,NG FES - Steady Progression (EE CF),Domestic (MWh)
