Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,0,0,0,0,0.022,0.022,0.022,0.022,0.022,0.022,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BENWELL,0,0,0,0,0.026,0.026,0.026,0.026,0.026,0.026,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BILLINGHAM MARSH HOUSE,0,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BILLY MILL,1.188,1.188,1.188,1.188,1.204,1.204,1.204,1.204,1.204,1.204,1.196,1.188,1.188,1.188,1.188,1.188,1.188,1.188,1.188,1.188,1.095,0.939,0.794,0.662,0.536,0.421,0.315,0.224,0.148,0.089,0.047,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BIRTLEY GROVE 66/11KV,0,0,0,0,0.012,0.012,0.012,0.012,0.012,0.012,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BIRTLEY GROVE 66/20KV,3.99,3.99,3.99,3.99,4.001,4.001,4.001,4.001,4.001,4.001,3.996,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.676,3.154,2.668,2.222,1.801,1.412,1.059,0.752,0.497,0.298,0.157,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BLAYDON BURN,10.175,10.175,10.175,10.175,10.203,10.203,10.203,10.203,10.203,10.203,10.189,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175,10.175,9.95,9.576,9.228,8.908,8.606,8.327,8.074,7.641,7.265,6.94,6.649,6.382,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BLUCHER 33/11KV,0,0,0,0,0.016,0.016,0.016,0.016,0.016,0.016,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BOLDON DOWNHILL,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0,0,0,0,0.012,0.012,0.012,0.012,0.012,0.012,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BOWESFIELD 33/11KV,0,0,0,0,0.034,0.034,0.034,0.034,0.034,0.034,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BOWESFIELD 66/11KV,0,0,0,0,0.018,0.018,0.018,0.018,0.018,0.018,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BRANCEPETH,0,0,0,0,0.036,0.036,0.036,0.036,0.036,0.036,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BREAMISH STREET,0,0,0,0,0.021,0.021,0.021,0.021,0.021,0.021,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
BRENDA TRADING,0.5,0.5,0.5,0.5,0.534,0.534,0.534,0.534,0.534,0.534,0.517,0.5,0.5,0.5,0.5,0.5,0.497,0.474,0.45,0.423,0.394,0.361,0.327,0.29,0.25,0.206,0.157,0.118,0.076,0.058,0.039,0.016,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
CAMPLESHON ROAD,0,0,0,0,0.032,0.032,0.032,0.032,0.032,0.032,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
CARLEY HILL,0,0,0,0,0.029,0.029,0.029,0.029,0.029,0.029,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
CARLIN HOW T3 T4,0,0,0,0,0.035,0.035,0.035,0.035,0.035,0.035,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
CARR HILL,0,0,0,0,0.023,0.023,0.023,0.023,0.023,0.023,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
CATTERICK CAMP,0,0,0,0,0.038,0.038,0.038,0.038,0.038,0.038,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
CLOSE,0,0,0,0,0.057,0.057,0.057,0.057,0.057,0.057,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
CONEYTHORPE,5.035,5.035,5.035,5.035,5.06,5.06,5.06,5.06,5.06,5.06,5.047,5.035,5.035,5.035,5.035,5.035,5.035,5.035,5.035,5.035,5.035,5.035,5.035,5.035,5.035,5.035,5.035,4.888,4.755,4.629,4.499,4.393,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
CONSETT,0,0,0,0,0.039,0.039,0.039,0.039,0.039,0.039,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
CORPORATION STREET,1.1,1.1,1.1,1.1,1.116,1.116,1.116,1.116,1.116,1.116,1.108,1.1,1.1,1.1,1.1,1.1,1.095,1.059,1.02,0.977,0.906,0.815,0.724,0.632,0.536,0.436,0.33,0.246,0.158,0.115,0.074,0.026,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
COWTON,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
CRAMLINGTON T1 T3,0,0,0,0,0.012,0.012,0.012,0.012,0.012,0.012,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
CRAMLINGTON T2 T4,0,0,0,0,0.011,0.011,0.011,0.011,0.011,0.011,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
DARLEY,0,0,0,0,0.018,0.018,0.018,0.018,0.018,0.018,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
DARLINGTON 132/6KV,0,0,0,0,0.015,0.015,0.015,0.015,0.015,0.015,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
DARLINGTON 33/11KV,0,0,0,0,0.045,0.045,0.045,0.045,0.045,0.045,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0,0,0,0,0.008,0.008,0.008,0.008,0.008,0.008,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
DARLINGTON EAST,0,0,0,0,0.022,0.022,0.022,0.022,0.022,0.022,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
DARLINGTON WEST,3.45,3.45,3.45,3.45,3.469,3.469,3.469,3.469,3.469,3.469,3.459,3.45,3.45,3.45,3.45,3.45,3.433,3.321,3.199,3.065,2.843,2.558,2.27,1.981,1.681,1.366,1.035,0.77,0.497,0.361,0.231,0.081,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
DENWICK,0,0,0,0,0.072,0.072,0.072,0.072,0.072,0.072,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
DUNSTON 66/11KV,0,0,0,0,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
DUNSTON 66/20KV,0,0,0,0,0.022,0.022,0.022,0.022,0.022,0.022,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
DURHAM EAST,0,0,0,0,0.032,0.032,0.032,0.032,0.032,0.032,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
EASTFIELD,0,0,0,0,0.027,0.027,0.027,0.027,0.027,0.027,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
EASTGATE CEMENT,0,0,0,0,0.016,0.016,0.016,0.016,0.016,0.016,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0,0,0,0,0.028,0.028,0.028,0.028,0.028,0.028,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
ELVINGTON,0,0,0,0,0.015,0.015,0.015,0.015,0.015,0.015,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
FARADAY STREET,4.921,4.921,4.921,4.921,4.965,4.965,4.965,4.965,4.965,4.965,4.942,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.921,4.777,4.647,4.525,4.397,4.293,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.09,2.09,2.09,2.09,2.12,2.12,2.12,2.12,2.12,2.12,2.105,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.029,1.974,1.922,1.867,1.823,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
FISHBURN,3.8,3.8,3.8,3.8,3.827,3.827,3.827,3.827,3.827,3.827,3.813,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.689,3.589,3.494,3.395,3.315,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
FLATWORTH CENTRAL,0,0,0,0,0.019,0.019,0.019,0.019,0.019,0.019,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
FOSS ISLANDS,0,0,0,0,0.073,0.073,0.073,0.073,0.073,0.073,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
FOSSWAY 33/11KV,0.855,0.855,0.855,0.855,0.888,0.888,0.888,0.888,0.888,0.888,0.871,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.83,0.807,0.786,0.764,0.746,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
FOURSTONES 20KV,0,0,0,0,0.054,0.054,0.054,0.054,0.054,0.054,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
FYLANDS BRIDGE,0,0,0,0,0.026,0.026,0.026,0.026,0.026,0.026,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
GALE LANE,2.85,2.85,2.85,2.85,2.863,2.863,2.863,2.863,2.863,2.863,2.856,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.626,2.253,1.906,1.587,1.287,1.009,0.756,0.537,0.355,0.213,0.112,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
GARWOOD STREET,0,0,0,0,0.045,0.045,0.045,0.045,0.045,0.045,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
GATESHEAD CENTRAL,0,0,0,0,0.023,0.023,0.023,0.023,0.023,0.023,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
GATESHEAD EAST,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
GOSFORTH 33/11KV,0,0,0,0,0.018,0.018,0.018,0.018,0.018,0.018,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
GRANGETOWN,13.097,13.097,13.097,13.097,13.122,13.122,13.122,13.122,13.122,13.122,13.109,13.097,13.097,13.097,13.097,13.097,13.097,13.097,13.097,13.097,12.154,10.584,9.122,7.781,6.514,5.345,4.281,3.327,2.531,1.906,1.453,0.957,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
GREATHAM,11.674,11.674,11.674,11.674,11.683,11.683,11.683,11.683,11.683,11.683,11.679,11.674,11.674,11.674,11.674,11.674,11.63,11.334,11.014,10.663,10.275,9.852,9.398,8.919,8.393,7.809,7.158,6.506,5.811,5.453,5.065,4.661,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
GUISBOROUGH T1 T2,0,0,0,0,0.038,0.038,0.038,0.038,0.038,0.038,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HARLOW GREEN,0.45,0.45,0.45,0.45,0.469,0.469,0.469,0.469,0.469,0.469,0.46,0.45,0.45,0.45,0.45,0.45,0.447,0.427,0.405,0.381,0.354,0.325,0.294,0.261,0.225,0.185,0.141,0.106,0.068,0.052,0.035,0.015,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HARMIRE BRIDGE,2.176,2.176,2.176,2.176,2.218,2.218,2.218,2.218,2.218,2.218,2.196,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.176,2.005,1.72,1.455,1.212,0.982,0.77,0.577,0.41,0.271,0.163,0.086,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HARRATON,0,0,0,0,0.027,0.027,0.027,0.027,0.027,0.027,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HARROGATE 132/11KV,0,0,0,0,0.068,0.068,0.068,0.068,0.068,0.068,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HARROGATE WEST,0,0,0,0,0.023,0.023,0.023,0.023,0.023,0.023,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HARTMOOR 66/20KV,0,0,0,0,0.04,0.04,0.04,0.04,0.04,0.04,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HAWTHORN PIT,0,0,0,0,0.034,0.034,0.034,0.034,0.034,0.034,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HAXBY ROAD T2 T3,0,0,0,0,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HEBBURN,0,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HEBBURN WEST,0,0,0,0,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HEDWORTH,0,0,0,0,0.011,0.011,0.011,0.011,0.011,0.011,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HEIGHINGTON,2.28,2.28,2.28,2.28,2.283,2.283,2.283,2.283,2.283,2.283,2.282,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.213,2.153,2.096,2.037,1.989,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HEXHAM,0,0,0,0,0.026,0.026,0.026,0.026,0.026,0.026,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HIGH BARMSTON,0,0,0,0,0.024,0.024,0.024,0.024,0.024,0.024,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HIGH FLATTS,0,0,0,0,0.026,0.026,0.026,0.026,0.026,0.026,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HOUGHTON,6.745,6.745,6.745,6.745,6.767,6.767,6.767,6.767,6.767,6.767,6.756,6.745,6.745,6.745,6.745,6.745,6.732,6.642,6.545,6.438,6.097,5.595,5.11,4.646,4.186,3.731,3.281,2.854,2.451,2.192,1.964,1.722,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HOWDON,11.7,11.7,11.7,11.7,11.707,11.707,11.707,11.707,11.707,11.707,11.704,11.7,11.7,11.7,11.7,11.7,11.66,11.39,11.098,10.777,10.424,10.037,9.623,9.185,8.705,8.172,7.578,6.953,6.291,5.938,5.557,5.166,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HUNTINGTON NEW LANE,0,0,0,0,0.022,0.022,0.022,0.022,0.022,0.022,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
HUSTHWAITE 33/11KV,0,0,0,0,0.038,0.038,0.038,0.038,0.038,0.038,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
JARROW,0,0,0,0,0.009,0.009,0.009,0.009,0.009,0.009,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
KENTON,0.8,0.8,0.8,0.8,0.816,0.816,0.816,0.816,0.816,0.816,0.808,0.8,0.8,0.8,0.8,0.8,0.795,0.759,0.72,0.677,0.63,0.578,0.523,0.465,0.401,0.33,0.25,0.189,0.121,0.093,0.062,0.026,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
KIELDER,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
KILLINGWORTH,5.7,5.7,5.7,5.7,5.714,5.714,5.714,5.714,5.714,5.714,5.707,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.252,4.506,3.812,3.175,2.573,2.018,1.513,1.074,0.71,0.426,0.225,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
KIRBYMOORSIDE,0,0,0,0,0.035,0.035,0.035,0.035,0.035,0.035,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
LINTON 66/20KV,0,0,0,0,0.017,0.017,0.017,0.017,0.017,0.017,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed non-renewable generation capacity (MW)
