Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,17.363,17.466,17.291,17.234,17.365,17.471,17.624,17.872,18.627,19.171,19.919,20.567,21.553,22.542,23.88,25.113,26.207,27.359,28.382,29.365,30.388,31.149,31.818,32.214,32.596,32.962,33.656,34.2,34.502,34.713,35.249,35.438,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BENWELL,16.946,16.738,16.54,16.457,16.641,16.834,17.066,17.357,18.341,18.977,19.858,20.563,21.636,22.663,24.18,25.502,26.631,27.871,28.921,29.959,31.079,31.866,32.579,32.99,33.376,33.767,34.632,35.266,35.589,35.791,36.457,36.62,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BILLINGHAM MARSH HOUSE,14.483,14.335,14.206,14.218,14.487,14.739,15.064,15.5,16.556,17.411,18.527,19.552,21.067,22.569,24.52,26.329,27.952,29.606,31.107,32.472,33.876,34.884,35.699,36.075,36.419,36.715,37.421,37.919,38.111,38.206,38.705,38.734,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BILLY MILL,16.857,16.665,16.493,16.428,16.537,16.636,16.78,17.01,17.913,18.468,19.312,19.975,21.052,22.066,23.502,24.799,25.924,27.125,28.174,29.178,30.242,31.001,31.66,32.02,32.357,32.684,33.408,33.936,34.198,34.361,34.912,35.047,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BIRTLEY GROVE 66/11KV,13.868,13.689,13.514,13.42,13.48,13.518,13.588,13.72,14.305,14.673,15.225,15.66,16.389,17.085,18.094,18.994,19.763,20.591,21.302,21.987,22.718,23.222,23.66,23.879,24.08,24.278,24.777,25.129,25.274,25.344,25.713,25.765,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BIRTLEY GROVE 66/20KV,10.073,9.935,9.795,9.685,9.638,9.584,9.534,9.502,9.666,9.709,9.825,9.872,10.045,10.191,10.476,10.703,10.873,11.091,11.255,11.442,11.659,11.802,11.952,12.05,12.143,12.249,12.494,12.674,12.767,12.82,13.011,13.066,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BLAYDON BURN,17.154,16.91,16.684,16.502,16.386,16.274,16.181,16.116,16.304,16.37,16.545,16.656,16.99,17.321,17.804,18.242,18.616,19.014,19.343,19.662,20.003,20.22,20.405,20.469,20.523,20.579,20.779,20.907,20.93,20.92,21.059,21.043,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BLUCHER 33/11KV,14.663,15.492,15.319,15.259,15.456,15.651,15.88,16.166,17.141,17.768,18.639,19.329,20.36,21.34,22.793,24.058,25.128,26.304,27.301,28.278,29.335,30.06,30.707,31.056,31.376,31.703,32.494,33.055,33.317,33.469,34.08,34.201,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BOLDON DOWNHILL,10.521,12.519,12.384,12.343,12.464,12.57,12.717,12.934,13.667,14.159,14.886,15.473,16.413,17.29,18.528,19.644,20.607,21.626,22.511,23.347,24.236,24.843,25.362,25.599,25.811,26.022,26.573,26.952,27.09,27.147,27.55,27.586,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,9.293,11.094,11.041,11.024,11.058,11.084,11.12,11.186,11.342,11.478,11.656,11.823,12.141,12.46,12.859,13.236,13.59,13.941,14.268,14.576,14.894,15.157,15.389,15.556,15.724,15.876,16.102,16.297,16.441,16.561,16.745,16.853,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BOWESFIELD 33/11KV,12.953,12.846,12.757,12.734,12.837,12.95,13.099,13.295,13.936,14.358,14.966,15.464,16.245,17.026,18.101,19.085,19.956,20.863,21.648,22.414,23.222,23.815,24.346,24.662,24.965,25.262,25.831,26.269,26.514,26.682,27.117,27.256,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BOWESFIELD 66/11KV,13.87,13.746,13.643,13.575,13.597,13.582,13.576,13.605,13.713,13.808,13.912,14.015,14.263,14.519,14.867,15.175,15.455,15.755,16.027,16.299,16.584,16.816,17.03,17.198,17.365,17.523,17.78,18.002,18.159,18.287,18.508,18.634,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BRANCEPETH,15.37,15.652,15.406,15.385,15.794,16.173,16.62,17.228,18.634,19.777,21.323,22.658,24.684,26.614,29.263,31.657,33.767,35.941,37.855,39.627,41.517,42.835,43.948,44.473,44.95,45.407,46.528,47.303,47.606,47.737,48.54,48.593,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BREAMISH STREET,10.35,11.134,11.027,10.968,10.992,11.018,11.065,11.144,11.366,11.563,11.808,12.049,12.426,12.834,13.355,13.845,14.295,14.764,15.182,15.573,15.972,16.267,16.514,16.644,16.768,16.878,17.092,17.257,17.336,17.387,17.541,17.573,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
BRENDA TRADING,21.216,23.893,23.607,23.473,23.64,23.811,24.035,24.349,25.503,26.244,27.298,28.143,29.481,30.744,32.582,34.196,35.589,37.078,38.353,39.594,40.925,41.859,42.685,43.138,43.56,43.976,44.94,45.635,45.963,46.148,46.869,47.006,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
CAMPLESHON ROAD,16.251,16.071,15.885,15.818,15.984,16.151,16.359,16.642,17.443,18.049,18.877,19.584,20.586,21.648,23.121,24.479,25.649,26.904,27.974,29.022,30.125,30.897,31.591,31.948,32.284,32.629,33.357,33.895,34.136,34.271,34.81,34.922,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
CARLEY HILL,16.737,16.522,16.314,16.241,16.387,16.522,16.709,16.99,18.241,18.949,20.076,20.902,22.057,23.249,25.03,26.659,27.995,29.494,30.721,31.967,33.309,34.201,35.035,35.451,35.833,36.26,37.255,37.966,38.268,38.427,39.187,39.352,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
CARLIN HOW T3 T4,14.031,13.97,13.779,13.742,13.979,14.25,14.555,14.961,15.917,16.671,17.709,18.591,19.956,21.245,23.022,24.633,26.065,27.545,28.851,30.094,31.42,32.394,33.26,33.765,34.248,34.724,35.636,36.329,36.712,36.966,37.654,37.864,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
CARR HILL,17.324,17.087,16.85,16.774,16.986,17.172,17.421,17.786,18.983,19.796,20.942,21.893,23.3,24.667,26.592,28.332,29.836,31.443,32.835,34.166,35.574,36.547,37.386,37.794,38.166,38.534,39.435,40.072,40.329,40.458,41.13,41.23,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
CATTERICK CAMP,16.596,16.527,16.371,16.334,16.51,16.673,16.869,17.154,17.679,18.184,18.798,19.384,20.306,21.231,22.428,23.53,24.554,25.577,26.509,27.391,28.309,29.034,29.671,30.096,30.514,30.901,31.537,32.062,32.408,32.675,33.174,33.4,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
CLOSE,22.482,23.076,22.881,22.722,22.608,22.531,22.472,22.447,22.489,22.51,22.559,22.612,22.915,23.231,23.649,24.026,24.396,24.802,25.195,25.608,26.033,26.469,26.915,27.359,27.827,28.261,28.768,29.272,29.711,30.077,30.469,30.791,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
CONEYTHORPE,13.739,15.854,15.767,15.764,15.898,16.041,16.206,16.439,16.972,17.427,18.043,18.6,19.511,20.406,21.555,22.637,23.626,24.611,25.504,26.326,27.18,27.814,28.348,28.637,28.91,29.16,29.632,29.988,30.178,30.307,30.659,30.758,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
CONSETT,24.156,24.694,24.374,24.253,24.464,24.709,25.033,25.486,26.723,27.698,29.045,30.229,31.994,33.792,36.193,38.432,40.406,42.45,44.242,45.932,47.691,48.922,49.976,50.461,50.908,51.344,52.318,53.016,53.285,53.413,54.11,54.188,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
CORPORATION STREET,11.713,11.594,11.475,11.384,11.336,11.3,11.277,11.273,11.355,11.411,11.499,11.58,11.789,12.013,12.303,12.573,12.826,13.091,13.327,13.559,13.797,13.991,14.169,14.297,14.426,14.545,14.723,14.877,14.985,15.069,15.205,15.276,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
COWTON,1.27,1.261,1.25,1.245,1.257,1.273,1.285,1.301,1.325,1.353,1.381,1.411,1.46,1.51,1.577,1.637,1.693,1.749,1.8,1.848,1.9,1.941,1.978,2.003,2.028,2.052,2.09,2.12,2.142,2.158,2.188,2.201,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
CRAMLINGTON T1 T3,11.309,11.572,11.47,11.413,11.422,11.439,11.476,11.544,11.806,11.986,12.251,12.475,12.896,13.305,13.855,14.358,14.813,15.286,15.713,16.123,16.55,16.883,17.18,17.377,17.571,17.754,18.061,18.311,18.472,18.593,18.828,18.928,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
CRAMLINGTON T2 T4,11.941,11.835,11.728,11.662,11.657,11.659,11.679,11.729,11.952,12.104,12.334,12.528,12.913,13.289,13.791,14.252,14.67,15.105,15.499,15.874,16.265,16.569,16.838,17.014,17.186,17.349,17.623,17.846,17.988,18.095,18.305,18.395,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
DARLEY,4.038,4.016,3.99,3.978,3.988,4.001,4.014,4.036,4.094,4.142,4.205,4.263,4.379,4.491,4.637,4.774,4.902,5.033,5.152,5.268,5.393,5.496,5.592,5.667,5.743,5.815,5.923,6.015,6.086,6.146,6.236,6.292,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
DARLINGTON 132/6KV,7.599,7.508,7.427,7.413,7.496,7.591,7.733,7.936,8.439,8.855,9.414,9.944,10.711,11.518,12.522,13.49,14.371,15.249,16.048,16.77,17.499,18.028,18.45,18.633,18.802,18.94,19.242,19.459,19.531,19.556,19.747,19.734,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
DARLINGTON 33/11KV,14.574,14.401,14.244,14.204,14.322,14.494,14.751,15.108,16.026,16.765,17.779,18.724,20.056,21.505,23.315,25.077,26.675,28.275,29.708,31.034,32.372,33.347,34.156,34.528,34.879,35.189,35.792,36.242,36.417,36.5,36.888,36.907,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
DARLINGTON CENTRAL 33/11KV,9.144,16.567,16.47,16.43,16.466,16.528,16.638,16.801,17.266,17.639,18.165,18.66,19.417,20.214,21.197,22.153,23.022,23.886,24.677,25.384,26.092,26.602,27,27.152,27.29,27.397,27.652,27.826,27.863,27.859,28.005,27.959,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
DARLINGTON EAST,17.602,17.781,17.542,17.358,17.274,17.19,17.122,17.098,17.318,17.428,17.646,17.801,18.215,18.609,19.192,19.709,20.151,20.63,21.045,21.447,21.879,22.187,22.462,22.617,22.764,22.906,23.223,23.456,23.566,23.622,23.846,23.885,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
DARLINGTON WEST,18.346,18.12,17.949,17.95,18.225,18.558,19.039,19.693,21.374,22.697,24.525,26.213,28.638,31.177,34.366,37.44,40.209,42.996,45.529,47.817,50.128,51.79,53.114,53.662,54.163,54.577,55.528,56.194,56.39,56.439,57.032,56.957,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
DENWICK,22.143,22.384,22.279,22.352,22.994,23.729,24.284,24.96,25.542,26.562,27.38,28.475,29.89,31.516,33.444,35.269,37.048,38.68,40.267,41.591,43.004,44.151,45.029,45.592,46.136,46.541,47.202,47.677,48.052,48.312,48.746,48.836,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
DUNSTON 66/11KV,14.411,15.98,15.773,15.591,15.429,15.278,15.134,15.004,14.908,14.816,14.741,14.675,14.737,14.804,14.891,14.979,15.06,15.137,15.207,15.267,15.325,15.36,15.379,15.368,15.356,15.338,15.336,15.326,15.301,15.272,15.258,15.226,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
DUNSTON 66/20KV,14.675,15.038,14.823,14.75,14.929,15.088,15.29,15.582,16.638,17.303,18.312,19.073,20.242,21.333,22.969,24.418,25.63,26.966,28.085,29.194,30.398,31.213,31.958,32.345,32.7,33.081,33.985,34.628,34.911,35.063,35.753,35.897,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
DURHAM EAST,18.54,20.748,20.494,20.258,20.039,19.829,19.627,19.436,19.283,19.125,18.985,18.847,18.877,18.912,18.969,19.025,19.075,19.123,19.164,19.197,19.233,19.25,19.257,19.243,19.228,19.208,19.209,19.201,19.176,19.142,19.126,19.089,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
EASTFIELD,26.13,26.515,26.246,26.085,26.017,25.992,26.018,26.114,26.413,26.759,27.237,27.759,28.707,29.705,30.862,32.024,33.124,34.171,35.144,35.999,36.853,37.487,37.976,38.177,38.367,38.504,38.775,38.972,39.032,39.054,39.207,39.178,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
EASTGATE CEMENT,9.356,9.24,9.115,9.012,9.035,9.086,9.081,9.093,9.059,9.103,9.083,9.113,9.215,9.34,9.523,9.668,9.809,9.946,10.078,10.193,10.333,10.442,10.534,10.605,10.673,10.731,10.841,10.911,10.972,11.006,11.078,11.076,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
EDUCATIONAL PRECINCT,15.959,15.793,15.636,15.542,15.55,15.578,15.633,15.725,16.066,16.319,16.668,16.979,17.475,18.026,18.76,19.448,20.063,20.724,21.296,21.86,22.443,22.88,23.279,23.52,23.757,23.987,24.383,24.703,24.887,25.018,25.316,25.426,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
ELVINGTON,11.585,11.468,11.342,11.236,11.185,11.125,11.064,11.017,11.002,10.985,10.97,10.953,11.052,11.151,11.302,11.426,11.537,11.655,11.759,11.862,11.978,12.073,12.16,12.232,12.304,12.373,12.496,12.596,12.666,12.718,12.817,12.862,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
FARADAY STREET,19.886,19.631,19.346,19.225,19.413,19.619,19.891,20.26,21.522,22.352,23.537,24.498,25.742,27.138,29.124,30.966,32.514,34.211,35.616,37.029,38.527,39.539,40.472,40.932,41.356,41.821,42.851,43.598,43.913,44.081,44.856,45.01,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
FAWDON T1 & SEATON BURN T1,18.334,18.486,18.259,18.188,18.382,18.575,18.804,19.119,19.963,20.62,21.512,22.267,23.444,24.555,26.11,27.499,28.72,30.016,31.148,32.236,33.391,34.218,34.951,35.357,35.741,36.12,36.914,37.505,37.803,37.995,38.604,38.767,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
FISHBURN,18.144,18.045,17.705,17.553,17.69,17.818,18.003,18.301,19.012,19.63,20.485,21.221,22.408,23.544,25.103,26.513,27.761,29.05,30.189,31.258,32.392,33.204,33.911,34.279,34.625,34.959,35.674,36.201,36.441,36.574,37.094,37.19,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
FLATWORTH CENTRAL,16.01,24.536,24.393,24.303,24.302,24.282,24.28,24.321,24.565,24.719,24.95,25.137,25.551,25.948,26.496,26.988,27.431,27.898,28.314,28.72,29.151,29.487,29.792,30.006,30.216,30.42,30.771,31.057,31.247,31.395,31.682,31.821,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
FOSS ISLANDS,27.14,28.219,27.882,27.624,27.5,27.398,27.318,27.291,27.627,27.768,28.049,28.231,28.719,29.22,30.018,30.708,31.287,31.966,32.541,33.163,33.833,34.371,34.918,35.351,35.787,36.221,36.919,37.507,37.895,38.164,38.671,38.903,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
FOSSWAY 33/11KV,16.299,16.092,15.885,15.804,15.962,16.125,16.324,16.589,17.359,17.925,18.66,19.297,20.189,21.113,22.406,23.57,24.585,25.68,26.621,27.544,28.519,29.216,29.841,30.194,30.529,30.861,31.551,32.068,32.334,32.506,33.035,33.179,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
FOURSTONES 20KV,19.427,19.302,19.151,19.106,19.52,20.045,20.383,20.802,20.976,21.561,21.88,22.469,23.215,24.136,25.206,26.197,27.213,28.12,29.024,29.785,30.607,31.307,31.856,32.265,32.668,32.984,33.42,33.747,34.067,34.308,34.609,34.704,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
FYLANDS BRIDGE,19.833,19.601,19.299,19.146,19.242,19.348,19.503,19.747,20.613,21.209,22.075,22.782,23.863,24.958,26.505,27.913,29.122,30.415,31.52,32.596,33.738,34.528,35.233,35.588,35.917,36.254,37.015,37.563,37.8,37.925,38.487,38.589,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
GALE LANE,8.976,8.883,8.789,8.786,8.978,9.137,9.336,9.608,10.412,10.971,11.73,12.37,13.327,14.24,15.523,16.664,17.66,18.708,19.627,20.49,21.407,22.051,22.592,22.868,23.12,23.353,23.943,24.356,24.532,24.619,25.051,25.098,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
GARWOOD STREET,17.298,17.071,16.831,16.657,16.612,16.552,16.505,16.504,16.878,17.027,17.316,17.48,17.871,18.225,18.852,19.369,19.779,20.275,20.668,21.103,21.593,21.944,22.303,22.559,22.809,23.075,23.609,24.023,24.259,24.411,24.824,24.973,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
GATESHEAD CENTRAL,13.703,15.027,14.834,14.67,14.549,14.427,14.312,14.216,14.211,14.164,14.151,14.117,14.206,14.299,14.463,14.602,14.715,14.857,14.972,15.096,15.23,15.326,15.42,15.48,15.538,15.598,15.724,15.822,15.87,15.894,15.982,16.004,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
GATESHEAD EAST,8.964,8.843,8.724,8.614,8.514,8.421,8.334,8.254,8.204,8.142,8.095,8.044,8.087,8.128,8.194,8.251,8.304,8.357,8.403,8.449,8.498,8.538,8.575,8.6,8.626,8.648,8.689,8.723,8.741,8.748,8.769,8.77,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
GOSFORTH 33/11KV,18.702,19.056,18.879,18.732,18.649,18.569,18.494,18.435,18.532,18.541,18.6,18.613,18.807,18.999,19.308,19.569,19.784,20.046,20.262,20.498,20.759,20.961,21.17,21.337,21.503,21.675,21.964,22.204,22.37,22.5,22.741,22.869,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
GRANGETOWN,20.166,20,19.818,19.744,19.853,19.963,20.114,20.338,21.089,21.583,22.288,22.863,23.837,24.769,26.072,27.244,28.28,29.374,30.338,31.282,32.284,33.041,33.733,34.186,34.627,35.062,35.844,36.466,36.85,37.133,37.751,38.008,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
GREATHAM,21.545,21.572,21.319,21.081,20.865,20.657,20.457,20.27,20.143,19.993,19.87,19.738,19.824,19.905,20.031,20.141,20.241,20.342,20.428,20.511,20.601,20.667,20.725,20.757,20.79,20.817,20.881,20.93,20.953,20.962,21.001,21.001,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
GUISBOROUGH T1 T2,15.864,15.758,15.554,15.522,15.826,16.171,16.548,17.032,18.036,18.915,20.08,21.106,22.66,24.151,26.18,28.031,29.674,31.375,32.869,34.294,35.801,36.881,37.84,38.353,38.837,39.326,40.289,41.009,41.369,41.597,42.322,42.508,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
HARLOW GREEN,15.921,15.699,15.49,15.415,15.574,15.73,15.939,16.236,17.411,18.125,19.206,20.041,21.324,22.531,24.295,25.871,27.206,28.66,29.899,31.099,32.384,33.257,34.024,34.397,34.735,35.081,35.957,36.565,36.812,36.932,37.585,37.679,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
HARMIRE BRIDGE,14.112,13.967,13.806,13.736,13.842,13.987,14.136,14.343,14.85,15.293,15.862,16.392,17.249,18.098,19.216,20.245,21.189,22.12,22.947,23.709,24.513,25.092,25.574,25.813,26.036,26.237,26.673,26.979,27.116,27.184,27.484,27.503,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
HARRATON,18.915,25.279,25.047,24.879,24.858,24.771,24.708,24.716,25.07,25.25,25.554,25.769,26.276,26.735,27.445,28.052,28.572,29.134,29.607,30.075,30.586,30.943,31.257,31.44,31.61,31.773,32.196,32.502,32.644,32.718,33.042,33.109,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
HARROGATE 132/11KV,27.622,27.436,27.241,27.243,27.497,27.75,28.101,28.624,30.101,31.176,32.704,34.03,35.998,38.032,40.683,43.202,45.473,47.799,49.875,51.843,53.876,55.401,56.726,57.49,58.231,58.923,60.167,61.149,61.703,62.096,63.03,63.357,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
HARROGATE WEST,12.822,12.745,12.679,12.639,12.631,12.622,12.619,12.635,12.786,12.86,12.994,13.086,13.335,13.58,13.92,14.232,14.509,14.818,15.097,15.387,15.693,15.955,16.214,16.432,16.654,16.873,17.181,17.456,17.673,17.859,18.123,18.305,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
HARTMOOR 66/20KV,22.739,22.492,22.18,22.073,22.367,22.653,23.016,23.512,24.832,25.862,27.24,28.444,30.152,31.923,34.342,36.569,38.507,40.548,42.312,43.996,45.765,46.986,48.044,48.536,48.987,49.439,50.499,51.252,51.543,51.682,52.46,52.555,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
HAWTHORN PIT,20.937,20.781,20.463,20.366,20.644,20.902,21.234,21.707,23.147,24.154,25.614,26.786,28.572,30.275,32.714,34.903,36.782,38.791,40.516,42.179,43.961,45.195,46.291,46.85,47.366,47.894,49.111,49.983,50.364,50.567,51.475,51.641,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
HAXBY ROAD T2 T3,10.957,10.841,10.729,10.701,10.873,11.023,11.213,11.468,12.258,12.8,13.56,14.183,15.103,16.021,17.331,18.509,19.516,20.599,21.52,22.414,23.367,24.02,24.594,24.879,25.141,25.406,26.048,26.503,26.69,26.781,27.256,27.32,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
HEBBURN,3.439,3.396,3.352,3.319,3.316,3.302,3.291,3.29,3.358,3.387,3.438,3.469,3.548,3.619,3.744,3.845,3.925,4.021,4.096,4.177,4.269,4.331,4.391,4.43,4.466,4.505,4.601,4.672,4.706,4.725,4.8,4.819,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
HEBBURN WEST,2.763,3.013,2.976,2.944,2.92,2.896,2.873,2.855,2.85,2.839,2.834,2.826,2.846,2.867,2.899,2.927,2.952,2.979,3.003,3.028,3.055,3.077,3.099,3.117,3.136,3.153,3.181,3.205,3.22,3.23,3.249,3.257,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
HEDWORTH,10.931,14.795,14.664,14.626,14.75,14.866,15.021,15.24,15.999,16.494,17.213,17.795,18.664,19.513,20.719,21.811,22.745,23.753,24.619,25.457,26.346,26.959,27.499,27.769,28.016,28.267,28.856,29.276,29.454,29.546,29.984,30.059,NPgN,Primary,NG FES - Consumer Transformation,Total peak demand (MW)
