Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BILLY MILL,0,0.003,0.018,0.032,0.05,0.072,0.102,0.145,0.192,0.249,0.306,0.371,0.443,0.523,0.616,0.715,0.82,0.935,1.059,1.192,1.323,1.461,1.607,1.755,1.91,2.07,2.236,2.409,2.589,2.776,2.97,3.17,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
BIRTLEY GROVE 66/11KV,0,0.003,0.013,0.025,0.039,0.055,0.078,0.111,0.147,0.19,0.234,0.283,0.339,0.399,0.47,0.546,0.626,0.714,0.808,0.909,1.01,1.114,1.226,1.338,1.456,1.577,1.703,1.834,1.971,2.112,2.26,2.412,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
BIRTLEY GROVE 66/20KV,0,0.002,0.009,0.016,0.025,0.036,0.051,0.072,0.095,0.123,0.149,0.18,0.213,0.25,0.295,0.341,0.391,0.446,0.505,0.568,0.63,0.693,0.76,0.826,0.896,0.968,1.041,1.118,1.198,1.281,1.368,1.457,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
BLAYDON BURN,0,0.003,0.021,0.038,0.06,0.085,0.119,0.17,0.223,0.287,0.347,0.416,0.492,0.574,0.677,0.783,0.895,1.021,1.156,1.303,1.441,1.582,1.733,1.879,2.033,2.19,2.351,2.519,2.694,2.875,3.063,3.258,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
BLUCHER 33/11KV,0,0.004,0.019,0.034,0.053,0.076,0.108,0.154,0.205,0.264,0.325,0.394,0.472,0.556,0.655,0.76,0.872,0.995,1.126,1.267,1.407,1.554,1.71,1.866,2.031,2.202,2.378,2.563,2.754,2.953,3.159,3.373,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
BOLDON DOWNHILL,0,0.003,0.014,0.026,0.04,0.057,0.081,0.115,0.153,0.198,0.245,0.299,0.358,0.424,0.499,0.58,0.665,0.759,0.859,0.967,1.075,1.188,1.309,1.432,1.562,1.696,1.835,1.98,2.131,2.287,2.45,2.618,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0,0.001,0.008,0.015,0.023,0.032,0.045,0.065,0.084,0.108,0.13,0.155,0.182,0.211,0.249,0.287,0.328,0.374,0.424,0.478,0.528,0.578,0.631,0.682,0.735,0.79,0.845,0.903,0.962,1.025,1.089,1.156,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
BOWESFIELD 33/11KV,0,0.003,0.019,0.034,0.053,0.075,0.105,0.151,0.197,0.253,0.304,0.363,0.428,0.498,0.587,0.678,0.775,0.884,1.001,1.128,1.246,1.366,1.494,1.616,1.745,1.876,2.009,2.149,2.294,2.444,2.601,2.763,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
BOWESFIELD 66/11KV,0,0.002,0.013,0.023,0.036,0.051,0.071,0.102,0.134,0.172,0.208,0.251,0.297,0.347,0.409,0.473,0.541,0.617,0.699,0.788,0.871,0.957,1.05,1.139,1.233,1.33,1.429,1.532,1.64,1.751,1.867,1.987,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
BRANCEPETH,0,0.006,0.034,0.061,0.096,0.136,0.192,0.274,0.362,0.467,0.568,0.685,0.815,0.957,1.127,1.305,1.495,1.705,1.931,2.175,2.41,2.653,2.913,3.169,3.439,3.717,4.002,4.301,4.61,4.932,5.266,5.612,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
BREAMISH STREET,0,0.001,0.01,0.019,0.029,0.041,0.057,0.082,0.107,0.138,0.164,0.196,0.23,0.267,0.314,0.363,0.414,0.473,0.535,0.604,0.666,0.729,0.796,0.859,0.926,0.994,1.062,1.134,1.209,1.286,1.366,1.449,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
BRENDA TRADING,0,0.005,0.029,0.052,0.081,0.116,0.163,0.233,0.308,0.397,0.483,0.583,0.694,0.814,0.959,1.111,1.273,1.452,1.643,1.851,2.051,2.259,2.48,2.699,2.929,3.166,3.409,3.664,3.929,4.203,4.488,4.783,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
CAMPLESHON ROAD,0,0.004,0.023,0.042,0.065,0.093,0.13,0.186,0.245,0.315,0.381,0.458,0.543,0.635,0.748,0.866,0.991,1.13,1.28,1.442,1.596,1.753,1.923,2.086,2.26,2.437,2.619,2.809,3.006,3.211,3.424,3.644,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
CARLEY HILL,0,0.004,0.024,0.044,0.068,0.097,0.137,0.196,0.259,0.334,0.408,0.493,0.587,0.69,0.813,0.941,1.079,1.23,1.393,1.569,1.739,1.916,2.105,2.292,2.489,2.692,2.901,3.119,3.346,3.581,3.825,4.078,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
CARLIN HOW T3 T4,0,0.005,0.028,0.051,0.08,0.113,0.159,0.228,0.3,0.386,0.468,0.563,0.668,0.782,0.922,1.067,1.221,1.393,1.577,1.776,1.967,2.162,2.372,2.576,2.791,3.013,3.239,3.476,3.722,3.978,4.243,4.518,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
CARR HILL,0,0.005,0.026,0.048,0.075,0.108,0.153,0.218,0.289,0.374,0.461,0.559,0.67,0.791,0.932,1.081,1.24,1.415,1.601,1.802,2.002,2.211,2.434,2.659,2.896,3.141,3.394,3.659,3.934,4.219,4.515,4.822,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
CATTERICK CAMP,0,0.006,0.032,0.059,0.093,0.132,0.186,0.266,0.35,0.452,0.551,0.665,0.791,0.929,1.094,1.268,1.452,1.656,1.875,2.112,2.341,2.578,2.831,3.081,3.344,3.616,3.895,4.186,4.489,4.803,5.129,5.467,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
CLOSE,0,0.001,0.016,0.029,0.046,0.064,0.088,0.126,0.16,0.204,0.233,0.271,0.31,0.349,0.411,0.471,0.533,0.608,0.689,0.78,0.85,0.916,0.988,1.043,1.103,1.16,1.214,1.272,1.331,1.393,1.457,1.523,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
CONEYTHORPE,0,0.003,0.018,0.033,0.052,0.073,0.102,0.146,0.191,0.246,0.295,0.353,0.417,0.485,0.571,0.66,0.755,0.861,0.975,1.099,1.214,1.331,1.456,1.575,1.701,1.829,1.96,2.097,2.239,2.386,2.539,2.697,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
CONSETT,0,0.006,0.035,0.063,0.099,0.14,0.198,0.282,0.372,0.48,0.583,0.704,0.836,0.981,1.156,1.338,1.532,1.748,1.979,2.229,2.47,2.718,2.984,3.244,3.52,3.803,4.093,4.397,4.713,5.04,5.38,5.732,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
CORPORATION STREET,0,0.001,0.008,0.014,0.022,0.031,0.044,0.063,0.082,0.105,0.125,0.15,0.176,0.204,0.24,0.277,0.317,0.361,0.409,0.462,0.509,0.557,0.609,0.657,0.708,0.76,0.812,0.868,0.925,0.984,1.046,1.109,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
COWTON,0,0,0.004,0.007,0.011,0.015,0.021,0.031,0.04,0.051,0.06,0.072,0.084,0.097,0.114,0.131,0.15,0.17,0.193,0.218,0.24,0.262,0.285,0.307,0.33,0.352,0.376,0.4,0.425,0.451,0.478,0.506,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
CRAMLINGTON T1 T3,0,0.002,0.011,0.02,0.031,0.045,0.063,0.09,0.118,0.153,0.186,0.225,0.268,0.315,0.371,0.43,0.493,0.562,0.636,0.717,0.794,0.875,0.961,1.047,1.136,1.229,1.324,1.424,1.527,1.635,1.746,1.862,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
CRAMLINGTON T2 T4,0,0.002,0.011,0.019,0.03,0.043,0.061,0.087,0.114,0.147,0.179,0.216,0.257,0.302,0.356,0.412,0.472,0.539,0.61,0.687,0.761,0.838,0.92,1.002,1.087,1.175,1.265,1.36,1.458,1.56,1.666,1.776,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
DARLEY,0,0.001,0.01,0.017,0.027,0.039,0.053,0.077,0.099,0.127,0.148,0.175,0.204,0.234,0.276,0.318,0.361,0.412,0.467,0.528,0.579,0.63,0.686,0.734,0.786,0.838,0.89,0.944,1,1.058,1.119,1.182,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
DARLINGTON 132/6KV,0,0.002,0.01,0.019,0.03,0.042,0.059,0.085,0.112,0.144,0.174,0.209,0.247,0.289,0.34,0.394,0.45,0.513,0.581,0.655,0.725,0.796,0.873,0.947,1.025,1.105,1.187,1.273,1.362,1.454,1.55,1.649,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
DARLINGTON 33/11KV,0,0.003,0.022,0.04,0.062,0.088,0.122,0.175,0.228,0.293,0.348,0.415,0.487,0.564,0.665,0.767,0.876,0.999,1.131,1.276,1.407,1.538,1.68,1.811,1.951,2.092,2.235,2.384,2.539,2.7,2.868,3.041,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
DARLINGTON CENTRAL 33/11KV,0,0.001,0.007,0.013,0.02,0.029,0.041,0.058,0.077,0.099,0.121,0.146,0.174,0.205,0.241,0.279,0.32,0.365,0.413,0.465,0.516,0.568,0.625,0.68,0.739,0.799,0.861,0.926,0.993,1.063,1.136,1.211,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
DARLINGTON EAST,0,0.002,0.015,0.027,0.041,0.059,0.082,0.118,0.154,0.197,0.237,0.283,0.333,0.388,0.457,0.528,0.603,0.687,0.779,0.878,0.969,1.062,1.162,1.256,1.356,1.458,1.561,1.669,1.782,1.898,2.019,2.145,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
DARLINGTON WEST,0,0.004,0.02,0.037,0.058,0.083,0.117,0.167,0.222,0.287,0.353,0.428,0.512,0.604,0.712,0.825,0.947,1.08,1.223,1.376,1.528,1.687,1.857,2.027,2.207,2.393,2.585,2.785,2.994,3.21,3.435,3.667,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
DENWICK,0,0.006,0.043,0.078,0.122,0.172,0.24,0.344,0.447,0.573,0.683,0.813,0.955,1.106,1.303,1.504,1.716,1.957,2.216,2.501,2.757,3.014,3.292,3.549,3.822,4.099,4.378,4.672,4.975,5.291,5.618,5.957,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
DUNSTON 66/11KV,0,0.002,0.012,0.022,0.035,0.049,0.069,0.099,0.13,0.167,0.201,0.241,0.285,0.332,0.391,0.452,0.517,0.589,0.667,0.752,0.831,0.912,0.999,1.082,1.169,1.259,1.35,1.446,1.545,1.648,1.755,1.866,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
DUNSTON 66/20KV,0,0.004,0.02,0.037,0.058,0.083,0.118,0.168,0.222,0.287,0.351,0.425,0.508,0.598,0.704,0.817,0.936,1.068,1.209,1.361,1.51,1.666,1.832,1.997,2.171,2.351,2.537,2.731,2.932,3.142,3.359,3.584,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
DURHAM EAST,0,0.001,0.012,0.021,0.033,0.046,0.064,0.092,0.119,0.152,0.179,0.211,0.246,0.282,0.333,0.383,0.436,0.497,0.563,0.636,0.699,0.76,0.827,0.886,0.949,1.012,1.074,1.14,1.208,1.279,1.352,1.428,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
EASTFIELD,3.244,3.248,3.266,3.285,3.307,3.334,3.371,3.426,3.484,3.554,3.621,3.699,3.785,3.879,3.993,4.111,4.237,4.377,4.527,4.689,4.845,5.007,5.18,5.35,5.53,5.715,5.905,6.103,6.31,6.524,6.746,6.977,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
EASTGATE CEMENT,0,0.001,0.009,0.016,0.025,0.035,0.048,0.07,0.089,0.114,0.134,0.158,0.184,0.211,0.248,0.286,0.325,0.371,0.42,0.474,0.521,0.566,0.615,0.658,0.704,0.75,0.796,0.843,0.893,0.944,0.997,1.053,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
EDUCATIONAL PRECINCT,0,0.002,0.013,0.024,0.037,0.053,0.074,0.105,0.137,0.176,0.21,0.251,0.295,0.342,0.403,0.466,0.532,0.606,0.687,0.775,0.854,0.935,1.022,1.103,1.188,1.276,1.364,1.457,1.552,1.652,1.755,1.862,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
ELVINGTON,0,0.001,0.008,0.014,0.022,0.031,0.043,0.061,0.078,0.1,0.117,0.137,0.158,0.181,0.213,0.245,0.278,0.317,0.359,0.406,0.445,0.483,0.523,0.558,0.595,0.631,0.667,0.705,0.744,0.785,0.827,0.871,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
FARADAY STREET,0,0.004,0.027,0.05,0.078,0.11,0.155,0.222,0.291,0.374,0.452,0.543,0.643,0.751,0.884,1.023,1.17,1.335,1.511,1.703,1.884,2.069,2.268,2.459,2.662,2.869,3.081,3.303,3.533,3.772,4.02,4.276,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
FAWDON T1 & SEATON BURN T1,0,0.005,0.028,0.051,0.079,0.113,0.159,0.227,0.3,0.387,0.472,0.57,0.678,0.796,0.938,1.087,1.245,1.42,1.608,1.811,2.007,2.21,2.428,2.643,2.869,3.102,3.342,3.593,3.853,4.123,4.404,4.694,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
FISHBURN,0,0.005,0.027,0.049,0.077,0.11,0.155,0.221,0.293,0.378,0.462,0.558,0.665,0.783,0.922,1.068,1.224,1.397,1.581,1.78,1.975,2.176,2.392,2.606,2.831,3.063,3.302,3.553,3.812,4.082,4.362,4.652,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
FLATWORTH CENTRAL,0,0.002,0.013,0.023,0.036,0.051,0.072,0.103,0.134,0.173,0.208,0.249,0.294,0.342,0.403,0.466,0.533,0.608,0.688,0.776,0.858,0.941,1.03,1.115,1.205,1.297,1.39,1.489,1.59,1.696,1.806,1.919,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
FOSS ISLANDS,0,0.004,0.032,0.058,0.09,0.128,0.178,0.255,0.33,0.424,0.502,0.597,0.699,0.807,0.951,1.097,1.25,1.426,1.615,1.823,2.007,2.192,2.391,2.572,2.765,2.96,3.156,3.362,3.575,3.797,4.026,4.264,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
FOSSWAY 33/11KV,0,0.004,0.024,0.044,0.069,0.098,0.138,0.197,0.26,0.335,0.407,0.49,0.582,0.682,0.803,0.929,1.064,1.214,1.374,1.548,1.715,1.886,2.07,2.249,2.439,2.633,2.833,3.042,3.259,3.484,3.717,3.959,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
FOURSTONES 20KV,0,0.004,0.033,0.059,0.093,0.131,0.182,0.261,0.338,0.434,0.513,0.609,0.712,0.821,0.967,1.115,1.271,1.449,1.641,1.853,2.039,2.225,2.426,2.607,2.8,2.995,3.19,3.395,3.608,3.828,4.057,4.294,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
FYLANDS BRIDGE,0,0.005,0.026,0.048,0.075,0.107,0.151,0.215,0.285,0.367,0.448,0.542,0.645,0.758,0.893,1.035,1.186,1.352,1.531,1.724,1.912,2.106,2.314,2.52,2.737,2.961,3.191,3.431,3.681,3.94,4.209,4.488,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
GALE LANE,0,0.004,0.019,0.034,0.054,0.077,0.109,0.155,0.207,0.268,0.332,0.404,0.485,0.575,0.677,0.786,0.903,1.03,1.166,1.311,1.458,1.613,1.778,1.946,2.122,2.305,2.495,2.693,2.899,3.113,3.335,3.565,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
GARWOOD STREET,0,0.003,0.023,0.043,0.067,0.094,0.132,0.189,0.246,0.316,0.377,0.451,0.53,0.615,0.725,0.837,0.956,1.09,1.235,1.393,1.537,1.683,1.839,1.986,2.142,2.3,2.46,2.628,2.803,2.984,3.171,3.366,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
GATESHEAD CENTRAL,0,0.001,0.011,0.02,0.031,0.043,0.06,0.086,0.112,0.144,0.17,0.203,0.238,0.275,0.323,0.373,0.426,0.485,0.55,0.621,0.683,0.747,0.815,0.877,0.943,1.01,1.078,1.149,1.222,1.299,1.378,1.46,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
GATESHEAD EAST,2.7,2.7,2.702,2.704,2.706,2.709,2.712,2.718,2.722,2.729,2.733,2.739,2.745,2.751,2.76,2.769,2.778,2.789,2.801,2.815,2.825,2.836,2.847,2.856,2.866,2.876,2.886,2.896,2.906,2.917,2.929,2.94,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
GOSFORTH 33/11KV,0,0.001,0.01,0.018,0.028,0.039,0.055,0.079,0.103,0.132,0.159,0.19,0.225,0.261,0.308,0.356,0.407,0.464,0.525,0.593,0.654,0.718,0.786,0.85,0.918,0.988,1.059,1.133,1.21,1.29,1.373,1.459,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
GRANGETOWN,0,0.004,0.024,0.043,0.068,0.096,0.136,0.194,0.257,0.331,0.405,0.49,0.584,0.687,0.809,0.938,1.075,1.226,1.388,1.563,1.734,1.911,2.1,2.288,2.486,2.691,2.901,3.121,3.35,3.587,3.834,4.089,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
GREATHAM,0,0,0.004,0.008,0.012,0.017,0.023,0.034,0.043,0.055,0.064,0.075,0.087,0.099,0.117,0.134,0.152,0.174,0.197,0.222,0.243,0.264,0.286,0.305,0.325,0.345,0.365,0.385,0.407,0.429,0.452,0.475,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
GUISBOROUGH T1 T2,0,0.006,0.034,0.062,0.097,0.138,0.194,0.277,0.365,0.47,0.572,0.689,0.819,0.96,1.131,1.309,1.499,1.71,1.936,2.181,2.416,2.659,2.919,3.173,3.441,3.718,4.001,4.298,4.605,4.925,5.256,5.6,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HARLOW GREEN,0,0.005,0.023,0.042,0.065,0.092,0.131,0.187,0.248,0.321,0.396,0.481,0.576,0.681,0.802,0.931,1.068,1.218,1.379,1.552,1.725,1.905,2.098,2.293,2.498,2.711,2.93,3.16,3.399,3.646,3.903,4.17,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HARMIRE BRIDGE,0,0.003,0.024,0.044,0.069,0.097,0.134,0.193,0.249,0.319,0.375,0.444,0.517,0.594,0.7,0.806,0.918,1.047,1.186,1.339,1.472,1.603,1.745,1.87,2.004,2.139,2.273,2.414,2.56,2.711,2.868,3.031,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HARRATON,0,0.003,0.019,0.034,0.053,0.075,0.105,0.151,0.197,0.253,0.303,0.362,0.427,0.497,0.585,0.676,0.772,0.881,0.997,1.125,1.242,1.361,1.489,1.61,1.738,1.868,2.001,2.14,2.284,2.433,2.589,2.749,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HARROGATE 132/11KV,0,0.008,0.046,0.083,0.13,0.184,0.259,0.371,0.486,0.626,0.757,0.91,1.078,1.259,1.484,1.716,1.964,2.24,2.536,2.858,3.162,3.474,3.808,4.131,4.472,4.822,5.18,5.555,5.943,6.346,6.765,7.199,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HARROGATE WEST,0,0.002,0.012,0.022,0.035,0.05,0.07,0.1,0.13,0.167,0.201,0.24,0.283,0.329,0.387,0.448,0.511,0.583,0.66,0.745,0.822,0.901,0.986,1.066,1.151,1.237,1.325,1.417,1.512,1.612,1.714,1.821,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HARTMOOR 66/20KV,0,0.006,0.032,0.059,0.092,0.13,0.184,0.263,0.346,0.446,0.542,0.654,0.777,0.912,1.074,1.243,1.424,1.624,1.839,2.071,2.295,2.525,2.772,3.014,3.27,3.533,3.802,4.085,4.377,4.681,4.997,5.324,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HAWTHORN PIT,0,0.006,0.034,0.062,0.096,0.137,0.194,0.277,0.366,0.472,0.577,0.698,0.833,0.979,1.154,1.337,1.532,1.748,1.979,2.228,2.471,2.723,2.993,3.261,3.543,3.834,4.134,4.447,4.773,5.111,5.461,5.825,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HAXBY ROAD T2 T3,0,0.004,0.02,0.037,0.058,0.083,0.117,0.167,0.221,0.286,0.351,0.426,0.508,0.599,0.706,0.818,0.938,1.07,1.212,1.364,1.514,1.671,1.838,2.005,2.181,2.363,2.551,2.747,2.951,3.163,3.382,3.61,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HEBBURN,0,0.001,0.005,0.01,0.015,0.022,0.03,0.043,0.056,0.072,0.087,0.103,0.122,0.141,0.167,0.192,0.22,0.251,0.284,0.32,0.353,0.387,0.423,0.457,0.493,0.529,0.566,0.605,0.645,0.687,0.73,0.775,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HEBBURN WEST,0,0,0.002,0.003,0.005,0.006,0.009,0.013,0.017,0.022,0.026,0.032,0.037,0.044,0.051,0.06,0.068,0.078,0.088,0.099,0.11,0.12,0.132,0.143,0.155,0.167,0.179,0.192,0.206,0.219,0.234,0.249,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HEDWORTH,0,0.003,0.014,0.025,0.039,0.056,0.08,0.114,0.151,0.195,0.241,0.292,0.35,0.413,0.487,0.565,0.649,0.74,0.837,0.942,1.047,1.156,1.273,1.391,1.515,1.644,1.777,1.916,2.06,2.21,2.365,2.526,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HEIGHINGTON,0,0,0.001,0.002,0.003,0.005,0.006,0.009,0.011,0.014,0.015,0.017,0.019,0.02,0.024,0.027,0.031,0.035,0.04,0.045,0.048,0.051,0.054,0.055,0.057,0.058,0.058,0.059,0.06,0.06,0.061,0.062,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HEXHAM,0,0.003,0.019,0.034,0.054,0.076,0.107,0.153,0.201,0.258,0.311,0.373,0.441,0.514,0.606,0.701,0.801,0.914,1.035,1.166,1.289,1.415,1.55,1.679,1.816,1.955,2.098,2.247,2.402,2.563,2.73,2.902,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
