Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,1.654,1.663,1.686,1.708,1.729,1.749,1.77,1.829,1.898,1.975,2.051,2.144,2.236,2.326,2.417,2.506,2.601,2.705,2.809,2.914,3.017,3.119,3.22,3.323,3.426,3.529,3.633,3.737,3.841,3.946,4.052,4.158,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BENWELL,0.995,1.004,1.025,1.046,1.066,1.086,1.106,1.163,1.228,1.302,1.375,1.465,1.554,1.642,1.73,1.817,1.909,2.008,2.106,2.205,2.302,2.399,2.496,2.594,2.692,2.791,2.889,2.989,3.088,3.188,3.289,3.39,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BILLINGHAM MARSH HOUSE,13.06,13.071,13.096,13.121,13.143,13.165,13.187,13.253,13.329,13.414,13.496,13.597,13.695,13.79,13.886,13.977,14.08,14.198,14.316,14.435,14.549,14.662,14.775,14.889,15.003,15.117,15.232,15.347,15.463,15.58,15.697,15.814,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BILLY MILL,1.489,1.497,1.517,1.536,1.554,1.572,1.59,1.641,1.701,1.768,1.834,1.915,1.994,2.071,2.149,2.224,2.307,2.399,2.49,2.582,2.671,2.76,2.849,2.938,3.028,3.118,3.208,3.299,3.39,3.482,3.574,3.666,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BIRTLEY GROVE 66/11KV,1.049,1.056,1.071,1.086,1.1,1.114,1.128,1.168,1.214,1.266,1.318,1.381,1.444,1.505,1.568,1.629,1.693,1.763,1.833,1.903,1.972,2.04,2.109,2.178,2.248,2.317,2.387,2.457,2.528,2.599,2.67,2.741,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BIRTLEY GROVE 66/20KV,0.471,0.474,0.483,0.492,0.501,0.51,0.519,0.543,0.57,0.602,0.634,0.673,0.713,0.752,0.792,0.832,0.872,0.913,0.953,0.994,1.035,1.077,1.118,1.16,1.201,1.243,1.285,1.328,1.37,1.413,1.455,1.498,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BLAYDON BURN,1,1.009,1.028,1.047,1.067,1.087,1.107,1.159,1.221,1.291,1.361,1.449,1.538,1.627,1.717,1.808,1.898,1.986,2.075,2.164,2.255,2.345,2.437,2.528,2.62,2.713,2.806,2.899,2.992,3.086,3.181,3.275,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BLUCHER 33/11KV,1.175,1.184,1.205,1.226,1.244,1.263,1.281,1.336,1.399,1.47,1.539,1.624,1.707,1.787,1.869,1.947,2.034,2.132,2.228,2.326,2.421,2.515,2.609,2.704,2.799,2.894,2.989,3.085,3.182,3.279,3.376,3.474,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BOLDON DOWNHILL,1.755,1.761,1.778,1.794,1.809,1.824,1.839,1.882,1.932,1.988,2.042,2.11,2.175,2.239,2.304,2.366,2.435,2.512,2.589,2.666,2.741,2.815,2.889,2.964,3.039,3.114,3.189,3.265,3.341,3.418,3.495,3.572,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.841,0.844,0.851,0.858,0.865,0.872,0.879,0.897,0.919,0.943,0.968,0.999,1.031,1.063,1.095,1.127,1.159,1.189,1.22,1.251,1.282,1.314,1.346,1.378,1.411,1.443,1.475,1.508,1.541,1.574,1.607,1.64,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BOWESFIELD 33/11KV,0.63,0.638,0.654,0.67,0.689,0.707,0.726,0.772,0.825,0.887,0.951,1.032,1.115,1.201,1.286,1.376,1.458,1.531,1.606,1.68,1.757,1.836,1.916,1.996,2.077,2.157,2.239,2.32,2.402,2.484,2.566,2.649,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BOWESFIELD 66/11KV,0.796,0.801,0.813,0.825,0.838,0.85,0.863,0.896,0.934,0.977,1.022,1.077,1.133,1.19,1.247,1.305,1.362,1.416,1.471,1.526,1.582,1.639,1.695,1.753,1.81,1.867,1.925,1.983,2.041,2.1,2.158,2.217,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BRANCEPETH,15.577,15.302,15.336,15.371,15.404,15.438,15.472,15.565,15.673,15.795,15.917,16.068,16.219,16.37,16.522,16.673,16.827,16.986,17.145,17.304,17.464,17.623,17.783,17.944,18.105,18.268,18.43,18.594,18.758,18.923,19.088,19.254,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BREAMISH STREET,0.301,0.305,0.313,0.321,0.33,0.339,0.348,0.371,0.398,0.429,0.46,0.499,0.539,0.58,0.62,0.662,0.702,0.74,0.778,0.816,0.855,0.895,0.934,0.974,1.015,1.055,1.095,1.136,1.177,1.218,1.259,1.3,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
BRENDA TRADING,1.873,1.881,1.91,1.94,1.969,1.999,2.029,2.108,2.2,2.306,2.412,2.543,2.676,2.809,2.943,3.077,3.212,3.346,3.481,3.617,3.753,3.89,4.027,4.166,4.304,4.443,4.583,4.724,4.865,5.006,5.148,5.291,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
CAMPLESHON ROAD,1.809,1.815,1.837,1.859,1.88,1.9,1.921,1.98,2.047,2.123,2.199,2.293,2.387,2.479,2.573,2.665,2.761,2.861,2.962,3.063,3.163,3.263,3.364,3.464,3.566,3.667,3.769,3.872,3.975,4.078,4.182,4.286,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
CARLEY HILL,1.361,1.372,1.397,1.422,1.446,1.471,1.495,1.563,1.641,1.729,1.818,1.927,2.037,2.146,2.256,2.365,2.477,2.592,2.708,2.824,2.939,3.055,3.171,3.288,3.405,3.522,3.64,3.759,3.878,3.997,4.117,4.238,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
CARLIN HOW T3 T4,3.056,2.856,2.883,2.911,2.939,2.967,2.996,3.071,3.158,3.257,3.358,3.483,3.61,3.739,3.867,3.998,4.126,4.252,4.378,4.504,4.632,4.761,4.89,5.021,5.151,5.283,5.415,5.547,5.68,5.813,5.947,6.082,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
CARR HILL,1.673,1.686,1.717,1.747,1.774,1.802,1.83,1.91,2.002,2.106,2.209,2.336,2.46,2.582,2.706,2.827,2.956,3.096,3.235,3.376,3.514,3.651,3.789,3.927,4.065,4.205,4.344,4.485,4.626,4.767,4.909,5.052,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
CATTERICK CAMP,1.823,1.818,1.852,1.886,1.919,1.953,1.987,2.08,2.188,2.311,2.433,2.584,2.735,2.887,3.039,3.191,3.345,3.503,3.662,3.821,3.98,4.14,4.3,4.461,4.623,4.785,4.948,5.112,5.276,5.441,5.606,5.773,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
CLOSE,0.392,0.397,0.403,0.41,0.421,0.433,0.444,0.466,0.493,0.525,0.561,0.607,0.658,0.714,0.768,0.83,0.877,0.906,0.937,0.968,1.004,1.042,1.082,1.122,1.162,1.202,1.242,1.282,1.323,1.364,1.404,1.445,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
CONEYTHORPE,1.44,1.444,1.46,1.476,1.492,1.508,1.524,1.567,1.617,1.675,1.732,1.804,1.876,1.948,2.021,2.094,2.167,2.239,2.312,2.386,2.46,2.534,2.609,2.684,2.759,2.835,2.911,2.987,3.063,3.14,3.217,3.295,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
CONSETT,22.836,22.779,22.814,22.849,22.884,22.919,22.954,23.049,23.159,23.285,23.41,23.566,23.722,23.878,24.036,24.193,24.352,24.514,24.676,24.838,25.001,25.165,25.329,25.494,25.659,25.825,25.992,26.16,26.328,26.497,26.666,26.837,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
CORPORATION STREET,0.103,0.106,0.112,0.119,0.125,0.132,0.139,0.157,0.177,0.201,0.225,0.255,0.285,0.316,0.348,0.38,0.41,0.439,0.468,0.498,0.528,0.558,0.588,0.619,0.65,0.681,0.712,0.743,0.774,0.805,0.837,0.869,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
COWTON,0.377,0.376,0.379,0.382,0.385,0.388,0.392,0.4,0.409,0.42,0.432,0.446,0.461,0.477,0.492,0.508,0.523,0.535,0.548,0.561,0.575,0.589,0.603,0.617,0.632,0.646,0.66,0.675,0.689,0.704,0.718,0.733,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
CRAMLINGTON T1 T3,0.63,0.635,0.647,0.658,0.67,0.681,0.692,0.724,0.76,0.801,0.842,0.893,0.944,0.994,1.045,1.095,1.147,1.201,1.255,1.309,1.363,1.417,1.471,1.525,1.58,1.635,1.689,1.745,1.8,1.856,1.912,1.968,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
CRAMLINGTON T2 T4,0.476,0.481,0.492,0.503,0.513,0.524,0.535,0.565,0.599,0.638,0.677,0.726,0.774,0.821,0.869,0.917,0.966,1.018,1.069,1.12,1.171,1.222,1.274,1.325,1.377,1.429,1.481,1.534,1.586,1.639,1.692,1.745,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
DARLEY,0.465,0.466,0.472,0.479,0.486,0.494,0.501,0.52,0.541,0.566,0.591,0.624,0.657,0.692,0.727,0.764,0.797,0.826,0.855,0.884,0.915,0.946,0.978,1.009,1.041,1.074,1.106,1.138,1.171,1.203,1.236,1.269,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON 132/6KV,0.797,0.801,0.811,0.821,0.831,0.841,0.851,0.878,0.909,0.944,0.98,1.024,1.068,1.113,1.158,1.203,1.249,1.294,1.339,1.385,1.431,1.477,1.523,1.57,1.617,1.663,1.711,1.758,1.805,1.853,1.901,1.949,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON 33/11KV,1.074,1.077,1.094,1.111,1.131,1.151,1.172,1.221,1.279,1.346,1.415,1.503,1.593,1.687,1.78,1.878,1.967,2.046,2.126,2.205,2.289,2.374,2.46,2.546,2.633,2.72,2.808,2.896,2.984,3.072,3.161,3.25,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.451,0.455,0.462,0.47,0.477,0.484,0.491,0.511,0.534,0.56,0.586,0.618,0.65,0.682,0.714,0.745,0.778,0.812,0.847,0.881,0.916,0.95,0.984,1.019,1.053,1.088,1.123,1.158,1.193,1.228,1.264,1.3,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON EAST,6.534,6.521,6.533,6.546,6.558,6.571,6.584,6.619,6.658,6.704,6.75,6.807,6.865,6.924,6.983,7.043,7.102,7.158,7.216,7.273,7.332,7.39,7.45,7.509,7.569,7.629,7.689,7.749,7.81,7.871,7.932,7.994,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
DARLINGTON WEST,1.335,1.334,1.357,1.38,1.401,1.422,1.443,1.504,1.574,1.652,1.73,1.826,1.92,2.012,2.106,2.197,2.294,2.401,2.507,2.614,2.719,2.823,2.927,3.032,3.137,3.242,3.348,3.455,3.562,3.669,3.777,3.885,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
DENWICK,2.508,2.524,2.558,2.593,2.633,2.674,2.714,2.814,2.93,3.064,3.204,3.378,3.559,3.747,3.934,4.131,4.309,4.466,4.625,4.784,4.951,5.122,5.295,5.468,5.642,5.817,5.992,6.168,6.344,6.522,6.699,6.878,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
DUNSTON 66/11KV,0.467,0.472,0.483,0.494,0.506,0.518,0.53,0.56,0.596,0.637,0.68,0.732,0.786,0.841,0.896,0.952,1.006,1.057,1.107,1.158,1.21,1.263,1.317,1.37,1.424,1.478,1.532,1.586,1.641,1.696,1.751,1.806,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
DUNSTON 66/20KV,1.116,1.126,1.148,1.17,1.191,1.212,1.233,1.293,1.361,1.439,1.516,1.611,1.706,1.8,1.895,1.988,2.085,2.188,2.29,2.393,2.495,2.597,2.699,2.802,2.905,3.008,3.112,3.216,3.321,3.426,3.532,3.638,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
DURHAM EAST,0.498,0.503,0.51,0.518,0.53,0.541,0.553,0.578,0.606,0.641,0.679,0.727,0.78,0.836,0.892,0.953,1.003,1.037,1.073,1.108,1.148,1.19,1.233,1.277,1.32,1.364,1.408,1.452,1.496,1.54,1.585,1.629,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
EASTFIELD,1.916,1.887,1.91,1.932,1.953,1.974,1.995,2.055,2.125,2.203,2.28,2.375,2.468,2.558,2.65,2.739,2.836,2.942,3.048,3.155,3.259,3.363,3.466,3.57,3.675,3.78,3.885,3.991,4.097,4.204,4.311,4.419,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
EASTGATE CEMENT,0.524,0.525,0.531,0.536,0.544,0.551,0.558,0.575,0.594,0.618,0.642,0.673,0.706,0.74,0.775,0.812,0.843,0.869,0.894,0.92,0.948,0.976,1.005,1.035,1.064,1.094,1.123,1.153,1.183,1.213,1.243,1.273,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0.348,0.353,0.363,0.374,0.385,0.397,0.408,0.438,0.472,0.512,0.552,0.603,0.654,0.707,0.76,0.814,0.866,0.914,0.963,1.012,1.062,1.113,1.164,1.216,1.268,1.32,1.372,1.424,1.477,1.53,1.583,1.636,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
ELVINGTON,1.359,1.347,1.351,1.356,1.361,1.366,1.372,1.384,1.399,1.417,1.435,1.458,1.482,1.507,1.532,1.559,1.582,1.601,1.621,1.641,1.662,1.684,1.707,1.729,1.751,1.774,1.797,1.819,1.842,1.865,1.888,1.911,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
FARADAY STREET,0.645,0.657,0.682,0.708,0.734,0.761,0.788,0.858,0.939,1.033,1.127,1.245,1.365,1.486,1.607,1.731,1.851,1.968,2.085,2.203,2.322,2.443,2.564,2.686,2.809,2.931,3.055,3.179,3.303,3.428,3.553,3.679,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.026,2.032,2.06,2.089,2.116,2.143,2.17,2.247,2.335,2.435,2.534,2.656,2.777,2.896,3.017,3.135,3.26,3.393,3.526,3.66,3.792,3.923,4.055,4.187,4.32,4.454,4.588,4.722,4.858,4.993,5.13,5.266,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
FISHBURN,25.546,25.494,25.522,25.551,25.579,25.607,25.634,25.712,25.801,25.902,26.003,26.128,26.252,26.375,26.499,26.622,26.75,26.882,27.015,27.149,27.282,27.415,27.548,27.682,27.816,27.951,28.086,28.222,28.358,28.496,28.633,28.771,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
FLATWORTH CENTRAL,0.798,0.803,0.814,0.825,0.836,0.848,0.859,0.889,0.925,0.965,1.005,1.055,1.106,1.156,1.207,1.258,1.309,1.36,1.412,1.464,1.516,1.569,1.621,1.674,1.727,1.78,1.834,1.888,1.941,1.996,2.05,2.104,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
FOSS ISLANDS,0.854,0.866,0.889,0.913,0.939,0.966,0.992,1.059,1.136,1.226,1.318,1.433,1.551,1.673,1.794,1.919,2.037,2.145,2.255,2.364,2.477,2.591,2.707,2.823,2.94,3.057,3.174,3.292,3.411,3.53,3.649,3.769,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
FOSSWAY 33/11KV,0.513,0.523,0.547,0.57,0.593,0.616,0.639,0.702,0.776,0.859,0.942,1.044,1.146,1.246,1.348,1.447,1.552,1.662,1.772,1.883,1.993,2.102,2.212,2.322,2.433,2.544,2.655,2.767,2.88,2.993,3.106,3.22,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
FOURSTONES 20KV,37.065,37.036,37.059,37.084,37.113,37.142,37.17,37.241,37.323,37.418,37.517,37.642,37.772,37.907,38.041,38.184,38.311,38.421,38.532,38.643,38.761,38.881,39.003,39.126,39.249,39.372,39.496,39.62,39.745,39.87,39.996,40.122,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
FYLANDS BRIDGE,2.137,2.133,2.161,2.188,2.215,2.242,2.269,2.343,2.429,2.527,2.624,2.744,2.864,2.983,3.102,3.221,3.344,3.471,3.599,3.727,3.855,3.983,4.111,4.24,4.369,4.499,4.629,4.76,4.892,5.024,5.156,5.289,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
GALE LANE,7.002,7.011,7.034,7.056,7.075,7.095,7.115,7.173,7.241,7.316,7.389,7.479,7.566,7.65,7.736,7.816,7.908,8.014,8.118,8.224,8.325,8.426,8.527,8.627,8.729,8.83,8.933,9.035,9.138,9.242,9.346,9.45,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
GARWOOD STREET,1.159,1.169,1.188,1.207,1.228,1.25,1.271,1.325,1.389,1.461,1.536,1.629,1.725,1.823,1.921,2.023,2.118,2.206,2.295,2.384,2.476,2.57,2.664,2.758,2.853,2.948,3.044,3.14,3.236,3.333,3.43,3.528,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD CENTRAL,0.233,0.237,0.245,0.254,0.264,0.274,0.284,0.308,0.336,0.369,0.404,0.447,0.493,0.541,0.589,0.639,0.684,0.721,0.759,0.796,0.837,0.878,0.92,0.962,1.004,1.047,1.089,1.132,1.175,1.218,1.261,1.305,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD EAST,0.173,0.174,0.175,0.176,0.178,0.18,0.181,0.185,0.189,0.194,0.2,0.207,0.215,0.223,0.231,0.24,0.247,0.252,0.257,0.263,0.269,0.275,0.282,0.288,0.295,0.301,0.308,0.314,0.321,0.327,0.334,0.341,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
GOSFORTH 33/11KV,0.578,0.582,0.591,0.599,0.608,0.617,0.625,0.649,0.676,0.707,0.738,0.777,0.816,0.855,0.895,0.935,0.975,1.014,1.053,1.092,1.132,1.172,1.212,1.253,1.293,1.334,1.375,1.416,1.457,1.499,1.54,1.582,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
GRANGETOWN,1.274,1.282,1.307,1.332,1.357,1.383,1.408,1.477,1.556,1.646,1.737,1.85,1.962,2.076,2.189,2.303,2.418,2.535,2.651,2.768,2.886,3.004,3.122,3.241,3.36,3.48,3.6,3.721,3.842,3.964,4.086,4.209,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
GREATHAM,0.186,0.187,0.189,0.192,0.195,0.199,0.202,0.21,0.219,0.229,0.241,0.256,0.272,0.289,0.306,0.324,0.339,0.35,0.361,0.372,0.384,0.397,0.411,0.424,0.437,0.451,0.464,0.478,0.491,0.505,0.518,0.532,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T1 T2,7.241,7.174,7.208,7.242,7.276,7.31,7.344,7.437,7.545,7.667,7.79,7.943,8.096,8.25,8.405,8.56,8.715,8.873,9.03,9.189,9.348,9.507,9.668,9.829,9.99,10.152,10.315,10.479,10.643,10.808,10.973,11.14,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
HARLOW GREEN,1.081,1.092,1.118,1.144,1.168,1.193,1.217,1.286,1.366,1.456,1.545,1.654,1.762,1.868,1.975,2.079,2.191,2.312,2.433,2.555,2.675,2.794,2.913,3.033,3.153,3.273,3.394,3.516,3.638,3.761,3.884,4.008,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
HARMIRE BRIDGE,1.63,1.627,1.643,1.659,1.68,1.7,1.72,1.769,1.825,1.891,1.96,2.047,2.138,2.234,2.329,2.431,2.52,2.594,2.67,2.745,2.826,2.909,2.993,3.077,3.162,3.247,3.332,3.417,3.503,3.59,3.676,3.763,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
HARRATON,2.004,2.011,2.027,2.043,2.06,2.077,2.094,2.138,2.189,2.248,2.308,2.382,2.458,2.535,2.612,2.691,2.767,2.84,2.913,2.987,3.062,3.138,3.214,3.291,3.368,3.445,3.523,3.601,3.679,3.758,3.837,3.916,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
HARROGATE 132/11KV,1.266,1.275,1.318,1.362,1.406,1.45,1.494,1.613,1.751,1.908,2.066,2.262,2.46,2.659,2.859,3.061,3.262,3.462,3.662,3.863,4.066,4.27,4.475,4.681,4.887,5.095,5.303,5.512,5.722,5.933,6.145,6.357,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
HARROGATE WEST,0.448,0.443,0.454,0.464,0.476,0.488,0.499,0.529,0.564,0.604,0.645,0.696,0.749,0.802,0.855,0.911,0.963,1.012,1.061,1.11,1.161,1.213,1.265,1.317,1.369,1.421,1.474,1.527,1.58,1.634,1.687,1.741,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
HARTMOOR 66/20KV,9.782,9.759,9.791,9.823,9.856,9.889,9.923,10.011,10.114,10.232,10.35,10.497,10.646,10.795,10.945,11.097,11.247,11.396,11.546,11.696,11.848,12,12.154,12.307,12.462,12.617,12.773,12.929,13.086,13.244,13.403,13.561,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
HAWTHORN PIT,16.407,16.416,16.451,16.487,16.521,16.556,16.59,16.687,16.798,16.924,17.049,17.204,17.357,17.51,17.663,17.815,17.973,18.139,18.305,18.472,18.637,18.803,18.969,19.135,19.302,19.47,19.638,19.808,19.978,20.148,20.32,20.492,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
HAXBY ROAD T2 T3,1.409,1.418,1.441,1.463,1.483,1.503,1.523,1.582,1.65,1.726,1.8,1.892,1.982,2.069,2.158,2.243,2.337,2.441,2.545,2.649,2.751,2.852,2.952,3.054,3.155,3.258,3.36,3.463,3.567,3.671,3.775,3.88,NPgN,Primary,NG FES - Steady Progression (EE CF),Total installed renewable generation capacity (MW)
