Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,1.482,1.49,1.587,1.722,1.881,2.093,2.559,3.023,3.487,3.949,4.407,4.857,5.34,5.818,6.299,6.78,7.275,7.803,8.344,8.868,9.39,9.934,10.479,11.027,11.578,12.131,12.686,13.244,13.805,14.367,14.933,15.095,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BENWELL,0.928,0.937,1.028,1.156,1.305,1.506,1.938,2.377,2.814,3.25,3.683,4.107,4.563,5.015,5.468,5.922,6.389,6.888,7.398,7.893,8.386,8.899,9.414,9.931,10.451,10.973,11.497,12.024,12.553,13.084,13.618,13.771,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BILLINGHAM MARSH HOUSE,2.176,2.186,2.295,2.449,2.628,2.869,3.404,3.93,4.455,4.978,5.497,6.007,6.554,7.096,7.64,8.185,8.745,9.344,9.956,10.55,11.141,11.757,12.375,12.996,13.619,14.246,14.875,15.507,16.141,16.779,17.419,17.603,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BILLY MILL,1.408,1.416,1.501,1.62,1.759,1.946,2.357,2.765,3.172,3.578,3.98,4.376,4.8,5.22,5.642,6.065,6.5,6.964,7.439,7.899,8.358,8.835,9.315,9.796,10.28,10.766,11.254,11.744,12.236,12.731,13.227,13.37,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BIRTLEY GROVE 66/11KV,0.965,0.971,1.035,1.126,1.231,1.373,1.683,1.992,2.301,2.609,2.915,3.214,3.536,3.855,4.175,4.496,4.826,5.178,5.538,5.888,6.235,6.598,6.961,7.326,7.693,8.062,8.432,8.804,9.177,9.552,9.929,10.037,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BIRTLEY GROVE 66/20KV,0.363,0.367,0.405,0.457,0.519,0.602,0.781,0.962,1.143,1.323,1.502,1.677,1.866,2.053,2.24,2.428,2.621,2.827,3.038,3.243,3.447,3.659,3.872,4.086,4.301,4.516,4.733,4.951,5.17,5.389,5.61,5.673,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BLAYDON BURN,0.633,0.641,0.723,0.838,0.973,1.155,1.542,1.938,2.333,2.727,3.117,3.501,3.913,4.32,4.73,5.14,5.562,6.012,6.473,6.92,7.365,7.828,8.293,8.761,9.23,9.701,10.175,10.65,11.128,11.608,12.09,12.228,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BLUCHER 33/11KV,1.057,1.065,1.156,1.282,1.43,1.629,2.059,2.493,2.926,3.358,3.787,4.207,4.659,5.106,5.554,6.004,6.467,6.961,7.466,7.956,8.444,8.952,9.462,9.974,10.489,11.006,11.525,12.046,12.57,13.096,13.625,13.776,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BOLDON DOWNHILL,1.724,1.731,1.802,1.901,2.018,2.175,2.527,2.869,3.211,3.551,3.888,4.22,4.576,4.928,5.281,5.636,6,6.389,6.787,7.173,7.558,7.958,8.36,8.763,9.169,9.576,9.985,10.396,10.809,11.223,11.64,11.759,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.448,0.45,0.478,0.518,0.564,0.626,0.763,0.898,1.034,1.169,1.303,1.434,1.576,1.715,1.856,1.996,2.141,2.295,2.453,2.607,2.759,2.918,3.077,3.238,3.398,3.56,3.722,3.885,4.049,4.214,4.379,4.426,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BOWESFIELD 33/11KV,0.496,0.502,0.571,0.667,0.779,0.929,1.25,1.579,1.907,2.234,2.558,2.876,3.218,3.557,3.897,4.237,4.587,4.961,5.344,5.715,6.084,6.469,6.855,7.243,7.632,8.023,8.416,8.811,9.208,9.606,10.006,10.121,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BOWESFIELD 66/11KV,0.735,0.74,0.791,0.862,0.945,1.056,1.3,1.543,1.786,2.028,2.269,2.504,2.758,3.008,3.26,3.513,3.772,4.049,4.332,4.608,4.881,5.166,5.452,5.74,6.028,6.318,6.609,6.902,7.196,7.491,7.787,7.872,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BRANCEPETH,2.232,2.245,2.392,2.597,2.836,3.158,3.862,4.565,5.266,5.965,6.658,7.339,8.07,8.793,9.52,10.248,10.997,11.796,12.614,13.408,14.197,15.02,15.845,16.674,17.507,18.344,19.184,20.029,20.876,21.728,22.583,22.829,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BREAMISH STREET,0.098,0.102,0.137,0.186,0.244,0.321,0.484,0.653,0.821,0.989,1.156,1.319,1.495,1.669,1.844,2.019,2.199,2.391,2.588,2.778,2.968,3.166,3.364,3.564,3.764,3.965,4.167,4.37,4.574,4.779,4.984,5.043,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
BRENDA TRADING,1.72,1.731,1.856,2.031,2.235,2.51,3.108,3.708,4.306,4.903,5.495,6.075,6.699,7.317,7.937,8.558,9.197,9.879,10.577,11.254,11.928,12.63,13.335,14.042,14.753,15.467,16.184,16.905,17.628,18.355,19.085,19.294,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CAMPLESHON ROAD,1.459,1.468,1.561,1.692,1.844,2.049,2.498,2.946,3.392,3.837,4.279,4.712,5.178,5.638,6.101,6.565,7.042,7.551,8.071,8.577,9.08,9.603,10.129,10.657,11.188,11.72,12.256,12.793,13.333,13.875,14.42,14.576,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CARLEY HILL,1.175,1.184,1.291,1.441,1.617,1.852,2.36,2.874,3.387,3.899,4.406,4.904,5.439,5.969,6.5,7.033,7.581,8.166,8.764,9.345,9.923,10.524,11.128,11.735,12.344,12.957,13.572,14.189,14.81,15.433,16.059,16.238,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CARLIN HOW T3 T4,1.586,1.597,1.713,1.876,2.066,2.321,2.878,3.436,3.993,4.548,5.098,5.639,6.219,6.794,7.371,7.949,8.543,9.178,9.827,10.458,11.085,11.738,12.393,13.051,13.713,14.377,15.044,15.715,16.388,17.064,17.743,17.938,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CARR HILL,1.403,1.415,1.545,1.727,1.939,2.225,2.841,3.465,4.087,4.707,5.323,5.927,6.576,7.218,7.863,8.509,9.173,9.883,10.608,11.313,12.014,12.743,13.476,14.212,14.951,15.694,16.439,17.189,17.941,18.697,19.456,19.674,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CATTERICK CAMP,1.301,1.314,1.457,1.657,1.891,2.205,2.88,3.566,4.251,4.934,5.612,6.276,6.991,7.697,8.407,9.119,9.85,10.631,11.43,12.205,12.977,13.78,14.587,15.397,16.211,17.028,17.849,18.674,19.502,20.334,21.17,21.409,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CLOSE,0.116,0.119,0.147,0.186,0.231,0.293,0.422,0.556,0.69,0.823,0.955,1.085,1.225,1.363,1.501,1.64,1.783,1.935,2.091,2.243,2.393,2.55,2.707,2.866,3.024,3.184,3.344,3.505,3.667,3.829,3.992,4.039,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CONEYTHORPE,0.963,0.969,1.036,1.13,1.24,1.387,1.708,2.03,2.351,2.671,2.989,3.3,3.635,3.966,4.299,4.632,4.975,5.341,5.715,6.079,6.44,6.817,7.195,7.574,7.956,8.339,8.724,9.11,9.498,9.888,10.28,10.392,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CONSETT,1.996,2.01,2.159,2.367,2.611,2.939,3.652,4.367,5.081,5.793,6.499,7.192,7.937,8.673,9.413,10.155,10.917,11.731,12.564,13.372,14.176,15.014,15.854,16.698,17.547,18.399,19.254,20.114,20.977,21.845,22.716,22.965,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CORPORATION STREET,0.079,0.081,0.108,0.146,0.19,0.249,0.374,0.503,0.633,0.761,0.889,1.015,1.149,1.283,1.417,1.551,1.689,1.836,1.987,2.133,2.279,2.43,2.582,2.735,2.889,3.043,3.198,3.353,3.509,3.666,3.824,3.869,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
COWTON,0.243,0.244,0.256,0.272,0.291,0.317,0.375,0.432,0.489,0.545,0.601,0.656,0.715,0.773,0.832,0.891,0.951,1.016,1.082,1.146,1.21,1.276,1.343,1.41,1.477,1.544,1.612,1.68,1.749,1.818,1.887,1.907,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CRAMLINGTON T1 T3,0.619,0.623,0.672,0.74,0.82,0.928,1.161,1.395,1.629,1.863,2.094,2.321,2.565,2.807,3.049,3.292,3.542,3.809,4.082,4.347,4.611,4.885,5.161,5.437,5.715,5.995,6.275,6.557,6.84,7.124,7.41,7.492,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
CRAMLINGTON T2 T4,0.471,0.475,0.521,0.586,0.662,0.764,0.983,1.206,1.428,1.65,1.87,2.085,2.317,2.546,2.776,3.007,3.244,3.498,3.757,4.008,4.258,4.519,4.781,5.043,5.307,5.572,5.839,6.106,6.375,6.645,6.916,6.994,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLEY,0.385,0.388,0.414,0.451,0.495,0.553,0.68,0.807,0.934,1.061,1.186,1.309,1.442,1.573,1.704,1.836,1.972,2.116,2.264,2.408,2.551,2.7,2.849,2.999,3.15,3.301,3.454,3.606,3.76,3.914,4.069,4.113,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON 132/6KV,0.736,0.74,0.782,0.84,0.909,1.002,1.205,1.407,1.608,1.809,2.008,2.203,2.413,2.621,2.829,3.038,3.253,3.483,3.717,3.945,4.172,4.408,4.645,4.883,5.122,5.362,5.603,5.845,6.089,6.333,6.579,6.649,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON 33/11KV,0.904,0.911,0.984,1.086,1.206,1.367,1.716,2.068,2.419,2.768,3.115,3.456,3.821,4.183,4.547,4.911,5.286,5.685,6.095,6.492,6.887,7.298,7.711,8.126,8.543,8.961,9.382,9.804,10.228,10.654,11.082,11.205,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON CENTRAL 33/11KV,0.398,0.401,0.433,0.478,0.53,0.6,0.752,0.905,1.057,1.209,1.36,1.508,1.667,1.824,1.983,2.141,2.304,2.478,2.656,2.828,3,3.179,3.358,3.539,3.72,3.902,4.085,4.269,4.453,4.638,4.824,4.878,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON EAST,1.056,1.061,1.114,1.188,1.275,1.391,1.65,1.905,2.159,2.412,2.663,2.91,3.175,3.437,3.7,3.963,4.235,4.524,4.821,5.108,5.394,5.692,5.991,6.291,6.593,6.896,7.201,7.506,7.813,8.122,8.432,8.521,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON WEST,1.196,1.205,1.303,1.441,1.602,1.818,2.287,2.76,3.232,3.702,4.168,4.626,5.118,5.604,6.093,6.583,7.086,7.624,8.174,8.708,9.239,9.792,10.347,10.905,11.465,12.028,12.593,13.161,13.732,14.304,14.88,15.045,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DENWICK,1.814,1.827,1.971,2.171,2.406,2.721,3.406,4.094,4.781,5.466,6.146,6.813,7.53,8.238,8.951,9.664,10.398,11.181,11.983,12.761,13.534,14.34,15.149,15.962,16.778,17.598,18.422,19.249,20.08,20.914,21.753,21.993,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DUNSTON 66/11KV,0.419,0.423,0.47,0.535,0.612,0.715,0.936,1.161,1.386,1.609,1.832,2.049,2.284,2.515,2.748,2.981,3.221,3.477,3.738,3.993,4.245,4.509,4.773,5.039,5.305,5.573,5.842,6.112,6.384,6.657,6.931,7.009,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DUNSTON 66/20KV,0.959,0.968,1.063,1.196,1.352,1.561,2.011,2.468,2.924,3.379,3.83,4.272,4.748,5.218,5.691,6.164,6.651,7.171,7.703,8.219,8.732,9.267,9.804,10.343,10.884,11.428,11.975,12.524,13.075,13.629,14.185,14.345,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
DURHAM EAST,0.408,0.411,0.443,0.488,0.541,0.611,0.764,0.919,1.072,1.226,1.378,1.527,1.688,1.846,2.006,2.166,2.33,2.505,2.685,2.859,3.032,3.213,3.394,3.576,3.758,3.942,4.126,4.312,4.498,4.685,4.872,4.926,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
EASTFIELD,1.42,1.429,1.527,1.663,1.823,2.037,2.505,2.973,3.44,3.905,4.367,4.82,5.307,5.789,6.273,6.758,7.256,7.789,8.333,8.862,9.388,9.935,10.485,11.037,11.592,12.149,12.709,13.271,13.836,14.403,14.972,15.136,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
EASTGATE CEMENT,0.452,0.454,0.478,0.51,0.548,0.6,0.713,0.825,0.937,1.049,1.159,1.268,1.384,1.499,1.615,1.731,1.851,1.978,2.108,2.235,2.361,2.492,2.623,2.756,2.888,3.022,3.156,3.29,3.425,3.561,3.697,3.736,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
EDUCATIONAL PRECINCT,0.163,0.167,0.212,0.275,0.349,0.449,0.659,0.876,1.093,1.309,1.524,1.735,1.961,2.185,2.41,2.635,2.867,3.114,3.367,3.613,3.857,4.111,4.367,4.623,4.881,5.14,5.4,5.661,5.924,6.187,6.452,6.528,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
ELVINGTON,0.651,0.653,0.671,0.697,0.727,0.768,0.862,0.951,1.04,1.128,1.215,1.301,1.393,1.484,1.576,1.668,1.762,1.863,1.966,2.066,2.166,2.269,2.373,2.478,2.583,2.688,2.794,2.901,3.008,3.115,3.223,3.254,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FARADAY STREET,0.525,0.535,0.644,0.796,0.974,1.213,1.718,2.24,2.761,3.279,3.794,4.3,4.843,5.38,5.919,6.46,7.016,7.609,8.216,8.806,9.392,10.002,10.615,11.231,11.849,12.47,13.094,13.721,14.351,14.983,15.618,15.8,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FAWDON T1 & SEATON BURN T1,1.801,1.812,1.935,2.107,2.308,2.578,3.169,3.759,4.349,4.936,5.518,6.09,6.705,7.312,7.923,8.534,9.163,9.835,10.522,11.189,11.852,12.543,13.237,13.934,14.633,15.336,16.042,16.752,17.464,18.179,18.898,19.104,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FISHBURN,1.494,1.505,1.628,1.8,2,2.27,2.855,3.444,4.032,4.617,5.199,5.769,6.383,6.989,7.598,8.208,8.836,9.506,10.192,10.857,11.519,12.209,12.901,13.596,14.294,14.995,15.7,16.408,17.118,17.832,18.549,18.755,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FLATWORTH CENTRAL,0.717,0.722,0.77,0.837,0.916,1.021,1.252,1.483,1.713,1.942,2.17,2.393,2.633,2.871,3.109,3.348,3.594,3.856,4.125,4.385,4.645,4.914,5.185,5.458,5.731,6.006,6.281,6.559,6.837,7.116,7.397,7.478,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FOSS ISLANDS,0.803,0.812,0.913,1.053,1.218,1.439,1.912,2.395,2.877,3.358,3.835,4.302,4.805,5.302,5.802,6.303,6.817,7.367,7.929,8.475,9.018,9.583,10.15,10.721,11.293,11.868,12.446,13.026,13.609,14.195,14.783,14.952,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FOSSWAY 33/11KV,0.403,0.413,0.515,0.658,0.826,1.051,1.526,2.017,2.508,2.997,3.482,3.958,4.47,4.976,5.484,5.993,6.517,7.076,7.649,8.204,8.756,9.332,9.909,10.489,11.072,11.657,12.245,12.836,13.429,14.024,14.623,14.794,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FOURSTONES 20KV,2.054,2.063,2.163,2.303,2.468,2.688,3.178,3.66,4.14,4.619,5.094,5.561,6.062,6.557,7.055,7.554,8.067,8.614,9.175,9.718,10.259,10.823,11.388,11.956,12.527,13.1,13.676,14.254,14.835,15.419,16.005,16.173,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
FYLANDS BRIDGE,1.347,1.358,1.476,1.641,1.834,2.094,2.655,3.221,3.786,4.35,4.909,5.458,6.047,6.63,7.216,7.803,8.407,9.051,9.71,10.35,10.987,11.65,12.315,12.984,13.655,14.33,15.007,15.688,16.371,17.058,17.747,17.945,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GALE LANE,1.986,1.995,2.092,2.228,2.388,2.602,3.078,3.545,4.011,4.476,4.937,5.39,5.876,6.357,6.84,7.325,7.822,8.354,8.898,9.426,9.951,10.498,11.047,11.598,12.152,12.708,13.267,13.829,14.393,14.959,15.528,15.691,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GARWOOD STREET,0.927,0.934,1.017,1.132,1.266,1.447,1.838,2.233,2.627,3.02,3.41,3.793,4.204,4.61,5.019,5.428,5.849,6.299,6.758,7.205,7.648,8.111,8.575,9.041,9.509,9.98,10.452,10.927,11.403,11.882,12.363,12.501,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GATESHEAD CENTRAL,0.114,0.117,0.152,0.2,0.257,0.333,0.494,0.66,0.826,0.992,1.156,1.317,1.491,1.662,1.834,2.007,2.184,2.373,2.567,2.755,2.942,3.137,3.332,3.529,3.726,3.924,4.123,4.323,4.524,4.726,4.928,4.987,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GATESHEAD EAST,0.019,0.02,0.025,0.032,0.04,0.051,0.073,0.097,0.121,0.144,0.168,0.191,0.215,0.24,0.264,0.289,0.314,0.341,0.368,0.395,0.422,0.449,0.477,0.505,0.533,0.561,0.59,0.618,0.647,0.675,0.704,0.712,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GOSFORTH 33/11KV,0.353,0.356,0.392,0.443,0.503,0.582,0.754,0.929,1.103,1.276,1.449,1.618,1.799,1.979,2.159,2.34,2.526,2.725,2.928,3.125,3.321,3.525,3.73,3.936,4.143,4.351,4.559,4.769,4.979,5.191,5.403,5.464,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GRANGETOWN,0.863,0.872,0.98,1.131,1.308,1.545,2.053,2.571,3.089,3.604,4.116,4.618,5.157,5.691,6.227,6.764,7.316,7.906,8.509,9.095,9.677,10.284,10.893,11.505,12.119,12.736,13.356,13.979,14.605,15.233,15.864,16.045,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GREATHAM,0.156,0.157,0.167,0.181,0.197,0.219,0.268,0.316,0.364,0.412,0.459,0.506,0.556,0.605,0.655,0.705,0.756,0.811,0.867,0.921,0.976,1.032,1.088,1.145,1.202,1.26,1.317,1.375,1.433,1.491,1.55,1.567,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GUISBOROUGH T1 T2,2.254,2.267,2.413,2.616,2.854,3.173,3.873,4.571,5.268,5.962,6.651,7.326,8.053,8.771,9.493,10.215,10.959,11.753,12.565,13.353,14.137,14.954,15.774,16.597,17.425,18.255,19.09,19.928,20.77,21.616,22.466,22.709,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARLOW GREEN,0.912,0.922,1.035,1.192,1.377,1.624,2.154,2.696,3.235,3.774,4.308,4.832,5.395,5.952,6.511,7.072,7.649,8.264,8.894,9.505,10.113,10.747,11.382,12.021,12.662,13.306,13.954,14.604,15.256,15.912,16.571,16.76,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARMIRE BRIDGE,1.328,1.334,1.403,1.499,1.612,1.763,2.099,2.429,2.759,3.087,3.414,3.734,4.077,4.418,4.759,5.102,5.454,5.83,6.214,6.587,6.959,7.345,7.734,8.124,8.515,8.909,9.304,9.701,10.1,10.5,10.902,11.018,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARRATON,1.905,1.911,1.979,2.075,2.186,2.335,2.676,3.003,3.329,3.653,3.976,4.292,4.632,4.968,5.306,5.644,5.992,6.364,6.744,7.113,7.48,7.862,8.246,8.631,9.018,9.407,9.798,10.19,10.584,10.98,11.378,11.492,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARROGATE 132/11KV,1,1.016,1.2,1.457,1.757,2.16,3.016,3.897,4.776,5.652,6.522,7.375,8.292,9.199,10.111,11.023,11.962,12.965,13.99,14.985,15.975,17.007,18.042,19.081,20.126,21.175,22.229,23.287,24.35,25.418,26.491,26.798,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARROGATE WEST,0.22,0.225,0.27,0.333,0.406,0.505,0.715,0.931,1.147,1.363,1.576,1.786,2.011,2.233,2.457,2.681,2.912,3.158,3.41,3.654,3.897,4.15,4.405,4.66,4.916,5.174,5.433,5.693,5.954,6.216,6.479,6.555,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
HARTMOOR 66/20KV,1.817,1.829,1.968,2.161,2.388,2.691,3.353,4.017,4.68,5.34,5.996,6.639,7.33,8.014,8.701,9.389,10.097,10.852,11.625,12.376,13.122,13.899,14.68,15.463,16.251,17.041,17.836,18.634,19.435,20.24,21.049,21.28,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed PV capacity - domestic (MW)
