Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,21688,21431.357,21466.998,21502.714,21538.468,21574.24,21610.016,21645.808,21681.608,21717.423,21753.252,21789.097,21684.998,21581.455,21478.473,21376.043,21274.172,21172.848,21072.096,20971.909,20872.279,20773.198,20674.663,20576.672,20479.217,20382.202,20285.786,20189.898,20094.536,19999.7,19905.385,19811.591,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
AMBERTON ROAD,76360.038,75444.222,75555.972,75667.721,75779.47,75891.219,76002.968,76114.718,76226.467,76338.216,76449.965,76561.714,76181.617,75803.407,75427.074,75052.61,74680.004,74309.249,73940.334,73573.251,73207.99,72844.542,72482.899,72123.052,71764.99,71408.707,71054.192,70701.437,70350.434,70001.173,69653.646,69307.844,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
ANNFIELD 66/20KV,53435.157,52802.257,52889.342,52976.649,53064.08,53151.613,53239.213,53326.942,53414.711,53502.571,53590.489,53678.466,53421.697,53166.299,52912.29,52659.641,52408.282,52158.25,51909.571,51662.265,51416.295,51171.642,50928.318,50686.32,50445.65,50206.448,49968.461,49731.788,49496.423,49262.363,49029.6,48798.132,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
ASHINGTON,35000.729,34780.704,35054.675,35334.214,35616.844,35902.045,36188.937,36479.027,36770.148,37063.546,37358.404,37654.732,37711.513,37770.433,37832.122,37895.953,37960.368,38026.463,38095.009,38166.685,38240.741,38316.812,38395.369,38476.505,38560.42,38650.751,38741.33,38834.776,38931.109,39030.353,39132.528,39237.658,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
AYCLIFFE FORREST,2347.616,2319.46,2322.896,2326.332,2329.767,2333.203,2336.639,2340.074,2343.51,2346.945,2350.381,2353.817,2342.131,2330.503,2318.933,2307.421,2295.965,2284.567,2273.225,2261.939,2250.71,2239.536,2228.417,2217.354,2206.346,2195.392,2184.493,2173.648,2162.857,2152.119,2141.435,2130.803,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
AYCLIFFE INDUSTRIAL,30727.369,30358.843,30403.811,30448.779,30493.747,30538.715,30583.683,30628.651,30673.619,30718.587,30763.555,30808.523,30655.572,30503.38,30351.943,30201.258,30051.321,29902.129,29753.677,29605.962,29458.981,29312.729,29167.204,29022.4,28878.316,28734.947,28592.29,28450.341,28309.097,28168.554,28028.709,27889.558,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BARDEN FRIAR,3570.868,3559.589,3599.799,3640.667,3682.104,3724.097,3766.65,3809.07,3851.826,3894.79,3937.747,3981.244,3999.429,4017.968,4037.204,4056.663,4076.643,4097.116,4118.333,4140.406,4162.882,4185.827,4209.138,4232.845,4256.907,4280.279,4304.767,4329.609,4354.809,4380.37,4406.294,4432.585,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BEDALE,66424.627,66110.107,66746.12,67394.656,68050.523,68708.557,69368.644,70031.888,70696.97,71371.056,72044.436,72725.862,72943.391,73168.235,73400.382,73639.77,73879.358,74124.642,74379.32,74641.273,74908.614,75181.003,75459.346,75744.416,76035.451,76328.454,76629.804,76937.041,77250.215,77569.373,77894.564,78225.837,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BELMONT,77861.173,76927.354,77041.3,77155.246,77269.192,77383.138,77497.084,77611.03,77724.976,77838.922,77952.868,78066.814,77679.245,77293.599,76909.868,76528.042,76148.112,75770.068,75393.901,75019.601,74647.16,74276.568,73907.815,73540.893,73175.793,72812.505,72451.021,72091.332,71733.428,71377.301,71022.942,70670.343,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BENSHAM,43973.663,43446.27,43510.623,43574.977,43639.33,43703.683,43768.037,43832.39,43896.743,43961.096,44025.45,44089.803,43870.915,43653.114,43436.395,43220.751,43006.178,42792.67,42580.222,42368.828,42158.485,41949.185,41740.925,41533.698,41327.501,41122.327,40918.171,40715.029,40512.896,40311.766,40111.635,39912.497,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BENTON SQUARE,37368.142,37150.973,37463.95,37783.384,38106.934,38433.034,38761.328,39093.705,39428.438,39766.315,40107.07,40450.699,40538.319,40628.69,40721.413,40817.725,40916.035,41017.56,41122.647,41232.124,41345.22,41461.596,41581.208,41704.105,41830.217,41966.552,42102.725,42242.91,42387.139,42535.449,42687.872,42844.445,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BENWELL,46305.549,45955.527,46245.274,46538.166,46837.295,47142.796,47456.135,47775.996,48102.296,48429.538,48759.333,49092.101,49113.394,49132.551,49149.099,49165.977,49186.621,49208.653,49228.682,49245.533,49265.307,49290.248,49319.971,49353.554,49390.711,49416.285,49454.37,49495.238,49538.904,49585.385,49634.699,49686.862,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BILLINGHAM MARSH HOUSE,22590.833,22474.974,22680.936,22890.255,23101.244,23313.014,23524.981,23737.616,23950.658,24164.345,24378.637,24593.622,24652.133,24712.059,24773.796,24836.992,24902.125,24968.793,25038.169,25110.028,25184.233,25260.461,25338.703,25418.968,25501.058,25580.808,25665.314,25751.619,25839.735,25929.677,26021.458,26115.094,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BILLY MILL,47719.626,47442.299,47841.975,48249.896,48663.075,49079.508,49498.744,49923.194,50350.653,50782.126,51217.275,51656.095,51767.986,51883.39,52001.799,52124.791,52250.334,52379.984,52514.181,52653.984,52798.41,52947.024,53099.769,53256.711,53417.758,53591.859,53765.754,53944.771,54128.955,54318.348,54512.995,54712.94,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BIRTLEY GROVE 66/11KV,46453.707,45901.172,45974.33,46047.593,46120.92,46194.277,46267.668,46341.098,46414.57,46488.081,46561.628,46635.207,46409.228,46184.431,45960.81,45738.343,45517.031,45296.873,45077.87,44860.02,44643.318,44427.759,44213.335,44000.044,43787.877,43576.698,43366.712,43157.827,42950.04,42743.345,42537.737,42333.212,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BIRTLEY GROVE 66/20KV,29162.041,28812.289,28854.966,28897.643,28940.321,28982.998,29025.675,29068.352,29111.03,29153.707,29196.384,29239.061,29093.901,28949.462,28805.74,28662.731,28520.433,28378.841,28237.951,28097.762,27958.268,27819.466,27681.354,27543.928,27407.183,27271.118,27135.728,27001.011,26866.962,26733.578,26600.857,26468.795,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BLAYDON BURN,45816.476,45267.538,45335.19,45402.85,45470.528,45538.222,45605.938,45673.672,45741.423,45809.176,45876.937,45944.705,45717.327,45491.072,45265.934,45041.914,44819.017,44597.231,44376.541,44156.938,43938.433,43721.028,43504.715,43289.486,43075.337,42862.22,42650.195,42439.23,42229.322,42020.463,41812.65,41605.877,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BLUCHER 33/11KV,24434.089,24249.392,24402.283,24556.834,24714.676,24875.88,25041.219,25210.001,25382.18,25554.856,25728.879,25904.471,25915.707,25925.815,25934.547,25943.453,25954.347,25965.972,25976.541,25985.433,25995.867,26009.027,26024.711,26042.432,26062.039,26075.533,26095.63,26117.195,26140.236,26164.763,26190.784,26218.309,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BOLDON DOWNHILL,19579.504,19350.288,19385.249,19420.338,19455.505,19490.708,19525.953,19561.246,19596.589,19631.98,19667.416,19702.889,19611.831,19521.299,19431.288,19341.778,19252.774,19164.279,19076.299,18988.837,18901.889,18815.454,18729.529,18644.113,18559.2,18474.629,18390.654,18307.168,18224.17,18141.658,18059.63,17978.085,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,43015.052,42888.763,43390.281,43902.289,44420.431,44937.632,45454.652,45974.046,46497.362,47025.236,47555.282,48088.786,48321.305,48561.41,48809.373,49062.732,49316.992,49578.691,49849.561,50130.138,50415.914,50706.332,51002.608,51304.813,51613.209,51913.245,52227.186,52546.11,52870.063,53199.09,53533.237,53872.551,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BOWESFIELD 33/11KV,37496.058,37303.757,37645.61,37993.036,38343.233,38694.727,39046.548,39399.478,39753.083,40107.759,40463.439,40820.27,40917.384,41016.849,41119.32,41224.213,41332.32,41442.974,41558.125,41677.396,41800.56,41927.082,42056.948,42190.171,42326.423,42458.792,42599.054,42742.301,42888.556,43037.84,43190.179,43345.595,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BOWESFIELD 66/11KV,49577.111,49322.851,49774.848,50234.212,50697.242,51161.985,51627.162,52093.804,52561.339,53030.289,53500.568,53972.368,54100.773,54232.285,54367.771,54506.46,54649.399,54795.704,54947.957,55105.656,55268.503,55435.79,55607.498,55783.645,55963.796,56138.814,56324.269,56513.669,56707.046,56904.43,57105.851,57311.341,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BRANCEPETH,24498.357,24204.539,24240.391,24276.243,24312.095,24347.947,24383.799,24419.652,24455.504,24491.356,24527.208,24563.06,24441.115,24319.775,24199.037,24078.899,23959.357,23840.409,23722.051,23604.281,23487.095,23370.491,23254.467,23139.018,23024.142,22909.837,22796.099,22682.925,22570.314,22458.262,22346.766,22235.823,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BREAMISH STREET,27572.829,27364.406,27536.937,27711.341,27889.459,28071.371,28257.949,28448.412,28642.709,28837.566,29033.944,29232.092,29244.771,29256.178,29266.032,29276.082,29288.375,29301.494,29313.42,29323.454,29335.229,29350.079,29367.778,29387.776,29409.901,29425.129,29447.807,29472.142,29498.143,29525.82,29555.184,29586.245,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
BRENDA TRADING,45421.404,44876.648,44943.12,45009.592,45076.064,45142.536,45209.008,45275.48,45341.952,45408.424,45474.896,45541.368,45315.274,45090.302,44866.448,44643.704,44422.067,44201.529,43982.087,43763.734,43546.465,43330.275,43115.158,42901.109,42688.123,42476.194,42265.317,42055.487,41846.699,41638.947,41432.227,41226.533,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
CAMPLESHON ROAD,33148.897,32768.806,32836.436,32904.375,32972.702,33041.276,33109.95,33178.707,33247.629,33316.789,33386.196,33455.817,33310.636,33166.479,33023.179,32880.768,32739.248,32598.747,32459.256,32320.847,32183.389,32046.875,31911.305,31776.703,31643.039,31511.371,31380.077,31249.811,31120.572,30992.36,30865.175,30739.015,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
CARLEY HILL,29587.612,29250.738,29314.257,29378.187,29442.366,29506.663,29571.094,29635.679,29700.424,29765.323,29830.363,29895.526,29768.773,29642.887,29517.857,29393.621,29270.197,29147.604,29025.859,28904.98,28784.956,28665.792,28547.475,28430.011,28313.384,28197.079,28081.918,27967.561,27854.006,27741.251,27629.295,27518.136,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
CARLIN HOW T3 T4,33059.536,32893.061,33195.918,33504.355,33815.453,34128.568,34441.713,34757.032,35074.093,35393.113,35713.057,36033.207,36123.603,36216.284,36311.874,36409.867,36510.46,36612.493,36717.69,36826.408,36937.69,37051.744,37168.571,37288.411,37410.708,37535.228,37663.131,37793.889,37927.524,38064.06,38203.519,38345.924,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
CARR HILL,27407.75,27079.038,27119.148,27159.258,27199.368,27239.478,27279.588,27319.698,27359.808,27399.918,27440.028,27480.137,27343.71,27207.96,27072.883,26938.478,26804.739,26671.665,26539.251,26407.494,26276.392,26145.941,26016.137,25886.977,25758.459,25630.579,25503.334,25376.72,25250.735,25125.376,25000.639,24876.521,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
CATTERICK CAMP,57078.896,56889.77,57523.239,58167.32,58820.187,59481.06,60150.01,60817.407,61489.817,62165.996,62842.1,63526.563,63807.173,64093.597,64390.694,64691.67,65000.075,65316.126,65643.711,65984.286,66331.147,66685.176,67045.043,67411.202,67783.051,68145.006,68523.847,68908.313,69298.455,69694.32,70095.959,70503.422,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
CLOSE,100607.442,99846.953,100476.482,101112.846,101762.76,102426.517,103107.303,103802.262,104511.21,105222.204,105938.746,106661.744,106708.007,106749.631,106785.584,106822.254,106867.108,106914.976,106958.493,106995.105,107038.069,107092.256,107156.835,107229.801,107310.532,107366.095,107448.843,107537.636,107632.508,107733.498,107840.641,107953.975,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
CONEYTHORPE,49870.294,49697.167,50248.491,50811.25,51380.698,51949.164,52517.461,53088.351,53663.48,54243.625,54826.094,55412.385,55651.279,55898.488,56154.305,56416.084,56678.9,56949.852,57230.849,57522.439,57819.751,58122.185,58431.056,58746.452,59068.643,59381.943,59710.358,60044.268,60383.724,60728.774,61079.469,61435.857,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
CONSETT,63375.637,62661.902,62806.338,62952.066,63098.511,63245.553,63392.988,63541.164,63689.58,63838.524,63987.808,64137.431,63875.571,63615.573,63357.575,63101.427,62846.759,62593.82,62342.781,62093.794,61846.678,61601.342,61357.888,61116.332,60876.713,60639.869,60404.363,60170.796,59939.166,59709.472,59481.713,59255.888,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
CORPORATION STREET,39662.041,39362.237,39610.413,39861.284,40117.497,40379.167,40647.55,40921.521,41201.007,41481.298,41763.778,42048.802,42067.041,42083.45,42097.623,42112.08,42129.762,42148.633,42165.788,42180.222,42197.159,42218.521,42243.98,42272.745,42304.571,42326.476,42359.097,42394.101,42431.503,42471.315,42513.554,42558.233,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
COWTON,3382.369,3363.252,3392.106,3421.509,3451.234,3481.112,3511.12,3541.272,3571.455,3602.095,3632.647,3663.62,3671.093,3678.863,3686.921,3695.315,3703.708,3712.3,3721.281,3730.511,3739.967,3749.641,3759.563,3769.779,3780.235,3790.993,3801.977,3813.223,3824.732,3836.508,3848.551,3860.864,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
CRAMLINGTON T1 T3,47030.432,46734.394,47102.045,47477.15,47856.423,48239.171,48624.228,49013.596,49404.386,49798.22,50194.02,50591.801,50667.741,50746.522,50828.98,50914.302,51000.427,51088.805,51180.441,51276.235,51375.224,51476.939,51582.002,51690.536,51802.801,51923.556,52044.724,52169.737,52298.624,52431.414,52568.137,52708.823,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
CRAMLINGTON T2 T4,50987.949,50667.594,51066.903,51474.328,51886.263,52301.943,52720.09,53142.901,53567.228,53994.877,54424.666,54856.609,54939.585,55025.682,55115.806,55209.064,55303.185,55399.769,55499.93,55604.663,55712.872,55824.028,55938.81,56057.356,56179.951,56311.926,56444.258,56580.775,56721.508,56866.489,57015.751,57169.327,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
DARLEY,9656.375,9628.165,9740.913,9856.02,9972.507,10088.778,10205.006,10321.767,10439.414,10558.081,10677.242,10797.175,10849.539,10903.612,10959.454,11016.509,11073.768,11132.703,11193.703,11256.891,11321.249,11386.652,11453.373,11521.429,11590.878,11658.433,11729.125,11800.938,11873.882,11947.967,12023.204,12099.603,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
DARLINGTON 132/6KV,23078.326,22801.539,22835.313,22869.087,22902.861,22936.635,22970.409,23004.183,23037.957,23071.731,23105.505,23139.279,23024.402,22910.095,22796.356,22683.182,22570.569,22458.515,22347.018,22236.074,22125.681,22015.837,21906.537,21797.78,21689.563,21581.883,21474.738,21368.125,21262.041,21156.484,21051.451,20946.939,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
DARLINGTON 33/11KV,38111.205,37654.122,37709.896,37765.67,37821.444,37877.218,37932.992,37988.766,38044.54,38100.314,38156.087,38211.861,38022.155,37833.391,37645.564,37458.669,37272.702,37087.658,36903.534,36720.323,36538.021,36356.625,36176.13,35996.53,35817.822,35640.001,35463.063,35287.004,35111.818,34937.503,34764.052,34591.463,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
DARLINGTON CENTRAL 33/11KV,23117.848,22840.587,22874.418,22908.25,22942.082,22975.914,23009.746,23043.578,23077.409,23111.241,23145.073,23178.905,23063.831,22949.329,22835.395,22722.027,22609.221,22496.976,22385.287,22274.154,22163.572,22053.539,21944.052,21835.109,21726.706,21618.842,21511.514,21404.718,21298.452,21192.714,21087.501,20982.81,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
DARLINGTON EAST,60628.944,59907.649,60002.901,60098.279,60193.721,60289.191,60384.67,60480.173,60575.692,60671.235,60766.801,60862.393,60567.051,60273.24,59980.967,59690.212,59400.985,59113.264,58827.086,58542.436,58259.301,57977.662,57697.511,57418.842,57141.64,56865.742,56591.408,56318.519,56047.07,55777.054,55508.464,55241.295,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
DARLINGTON WEST,49248.148,48657.496,48729.568,48801.64,48873.713,48945.785,49017.857,49089.929,49162.002,49234.074,49306.146,49378.218,49133.076,48889.15,48646.436,48404.926,48164.616,47925.498,47687.568,47450.819,47215.245,46980.841,46747.6,46515.518,46284.588,46054.804,45826.16,45598.652,45372.274,45147.019,44922.883,44699.859,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
DENWICK,64039.936,63637.362,64138.639,64650.104,65167.224,65689.049,66213.969,66744.738,67277.397,67814.219,68353.713,68895.896,68999.787,69107.592,69220.462,69337.252,69455.11,69576.044,69701.459,69832.604,69968.102,70107.288,70251.02,70399.474,70553.01,70718.287,70884.017,71054.992,71231.251,71412.834,71599.782,71792.135,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
DUNSTON 66/11KV,45795.279,45246.039,45313.058,45380.077,45447.097,45514.116,45581.135,45648.154,45715.173,45782.192,45849.211,45916.231,45688.275,45461.452,45235.755,45011.178,44787.716,44565.363,44344.115,44123.964,43904.907,43686.937,43470.05,43254.239,43039.499,42825.826,42613.213,42401.656,42191.15,41981.688,41773.266,41565.879,NPgN,Primary,NG FES - Steady Progression (EE CF),I&C (MWh)
