Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,82322,82016.282,79133.987,74448.377,71874.909,71500.959,71860.399,73668.696,76289.298,79945.529,84205.662,89162.5,95369.168,101483.85,107451.218,113068.429,118139.62,123099.061,126598.103,129735.098,132188.872,133892.877,135329.655,135630.941,135594.71,135764.781,135829.095,136068.444,135924.729,135628.848,135304.507,134876.137,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
AMBERTON ROAD,124276.41,123534.775,120277.422,115681.769,112907.601,111998.626,111748.076,112722.612,114515.143,117375.808,120877.252,124991.264,131286.224,137561.865,143778.725,149723.21,155101.173,160279.088,163919.414,167133.225,169695.901,171523.62,173053.138,173460.763,173539.974,173634.143,173610.525,173740.861,173539.224,173244.316,172898.519,172460.992,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
ANNFIELD 66/20KV,103656.918,103181.426,100180.266,95529.778,92862.584,92196.359,92213.866,93607.652,95832.728,99194.134,103339.832,108223.106,114894.219,121536.614,128085.097,134327.4,139959.678,145343.235,149145.305,152513.582,155213.693,157146.922,158794.225,159307.213,159445.829,159570.534,159556.087,159686.17,159506.647,159185.359,158767.315,158237.159,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
ASHINGTON,90847.099,90703.783,88034.358,83668.052,81412.607,81343.36,82067.944,84245.712,87332.662,91625.164,96822.956,102868.611,110541.005,118217.114,125791.897,132997.936,139490.97,145634.649,150081.271,154023.47,157210.692,159514.084,161502.057,162320.581,162739.893,163170.471,163444.124,163847.294,163916.34,163746.987,163459.88,163049.278,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
AYCLIFFE FORREST,2347.95,2319.834,2275.231,2230.668,2186.158,2141.695,2097.289,2052.983,2008.779,1964.736,1920.806,1877.017,1872.224,1867.703,1863.338,1859.048,1854.595,1849.999,1845.137,1840.069,1834.827,1829.465,1824.019,1818.435,1812.839,1807.252,1801.679,1796.135,1790.58,1785.041,1779.524,1774.023,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
AYCLIFFE INDUSTRIAL,50678.304,50377.805,49043.229,47149.457,46017.997,45660.031,45557.226,45945.147,46665.267,47801.704,49254.731,50983.597,53579.498,56162.261,58705.711,61109.902,63269.945,65313.806,66752.055,68014.823,69010.001,69691.471,70271.698,70433.475,70456.211,70484.416,70461.015,70489.743,70400.334,70252.718,70049.722,69794.537,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BARDEN FRIAR,4940.248,4931.627,4865.831,4816.663,4878.211,5015.102,5180.203,5312.128,5489.417,5677.069,5926.636,6169.537,6478.48,6803.096,7139.695,7469.84,7744.813,7969.032,8145.992,8289.1,8402.933,8488.333,8559.682,8606.929,8649.846,8690.795,8730.863,8772.028,8807.159,8841.18,8874.956,8907.322,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BEDALE,86467.277,86305.821,84933.363,83084.751,82145.075,82059.842,82322.447,83041.224,84198.498,85862.22,88007.3,90484.422,94602.304,98844.685,103117.348,107236.271,110914.724,114294.6,116901.176,119189.619,121095.623,122562.227,123865.137,124681.681,125352.527,126033.984,126662.312,127335.747,127862.578,128253.437,128497.172,128654.447,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BELMONT,114313.061,113501.573,110678.729,106741.792,104162.946,102947.007,102201.273,102438.859,103257.981,104865.311,106973.982,109619.364,114212.978,118860.902,123464.105,127838.053,131734.201,135432.295,138022.556,140256.291,141958.648,143081.994,143980.891,144081.257,143950.358,143924.421,143824.514,143836.783,143591.766,143252.319,142869.527,142406.193,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BENSHAM,76203.082,75729.118,73940.719,71432.084,69829.867,69149.645,68802.726,69100.068,69799.442,71036.261,72717.767,74803.004,78129.416,81481.223,84816.943,88016.163,90926.801,93686.317,95745.479,97595.37,99126.204,100263.48,101261.496,101770.312,102086.26,102367.256,102556.913,102763.702,102825.424,102612.057,102200.272,101692.693,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BENTON SQUARE,82638.002,82585.344,80387.787,76922.258,75024.07,74749.187,75014.672,76283.214,78192.235,80956.36,84401.646,88395.056,93792.944,99132.263,104385.862,109377.463,113909.847,118243.019,121363.54,124162.907,126458.832,128166.454,129675.603,130324.082,130691.336,131051.466,131307.865,131687.615,131839.485,131924.233,131919.541,131821.906,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BENWELL,93277.466,93064.577,90594.069,86758.321,84503.843,83887.142,83829.165,84834.899,86449.402,88838.523,91618.301,94926.777,99762.935,104627.961,109447.89,114065.456,118263.676,122353.908,125330.669,127985.993,130124.573,131725.81,133114.506,133647.718,133940.546,134343.452,134683.84,135159.869,135366.637,135488.983,135541.806,135505.161,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BILLINGHAM MARSH HOUSE,66006.419,66028.749,64037.764,60778.024,59156.012,59221.96,59874.49,61572.929,63933.196,67116.523,70907.183,75247.637,80685.196,86006.939,91179.093,96012.659,100373.485,104544.956,107552.65,110273.233,112495.119,114099.672,115533.03,116148.215,116500.532,116923.081,117260.374,117724.8,117944.407,118078.223,117989.312,117739.682,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BILLY MILL,87816.68,87657.676,85508.849,82145.352,80138.707,79530.597,79395.554,80228.469,81582.053,83669.579,86243.133,89311.686,93850.896,98362.949,102787.587,106971.292,110749.892,114399.859,117054.798,119441.513,121371.466,122781.779,124008.021,124490.605,124761.042,125164.007,125498.935,125953.498,126162.923,126288.666,126345.452,126314.563,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BIRTLEY GROVE 66/11KV,74010.775,73574.586,71679.684,68990.878,67313.742,66675.628,66393.272,66792.02,67602.891,68957.864,70717.235,72852.388,76232.63,79610.525,82964.803,86189.291,89169.265,92084.151,94290.146,96331.545,98064.9,99437.379,100688.228,101397.966,101926.65,102495.048,102995.598,103555.46,103953.159,104117.522,103883.652,103465.564,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BIRTLEY GROVE 66/20KV,46527.437,46208.937,44987.529,43239.459,42121.689,41645.512,41381.021,41558.538,41994.706,42788.183,43816.428,45072.875,47110.162,49145.171,51157.107,53077.787,54813.202,56485.82,57660.437,58698.241,59520.534,60107.144,60602.331,60727.766,60741.086,60771.623,60765.334,60814.219,60758.008,60672.334,60540.114,60363.918,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BLAYDON BURN,77593.156,77108.902,75084.589,72140.528,70383.337,69820.631,69672.354,70564.229,72016.045,74269.842,77015.713,80292.181,84982.343,89696.645,94373.072,98857.55,102909.822,106832.923,109620.368,112088.23,114046.181,115467.101,116661.324,116997.955,117079.263,117234.428,117315.409,117534.67,117498.327,117391.608,117163.6,116827.094,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BLUCHER 33/11KV,66721.453,66761.612,64766.159,61527.257,59834.642,59762.377,60256.367,61870.859,64130.502,67189.691,70692.767,74788.055,80072.14,85426.617,90825.017,96136.995,101207.974,106345.78,110511.305,114500.344,118031.589,121051.37,123847.167,125732.378,127261.982,128869.867,130301.8,131724.768,132796.215,132915.637,132426.799,131706.788,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
BOLDON DOWNHILL,45141.217,44967.476,43595.32,41427.616,40231.819,40024.798,40158.95,41047.096,42357.241,44244.062,46552.999,49235.788,52697.891,56104.538,59435.138,62575.779,65412.895,68154.689,70081.3,71807.368,73178.905,74141.752,74976.051,75205.453,75233.819,75292.899,75284.982,75367.95,75275.774,75121.279,74912.766,74637.952,NPgN,Primary,NG FES - Leading the Way (EE CF),Total demand (MWh)
