Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BLUCHER 33/11KV,38,80,150,256,386,568,810,1265,1734,2214,2704,3203,4041,4901,5784,6688,7613,8124,8639,9159,9684,10213,10373,10352,10302,10221,10115,9984,9830,9649,9442,9205,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
BOLDON DOWNHILL,40,81,149,248,364,522,729,1122,1522,1930,2346,2769,3483,4216,4967,5737,6526,6960,7398,7841,8289,8740,8876,8858,8815,8745,8655,8543,8411,8257,8079,7876,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,20,39,70,113,162,227,311,471,633,797,963,1132,1419,1714,2016,2325,2642,2816,2993,3171,3351,3532,3587,3580,3562,3534,3497,3452,3399,3337,3265,3183,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 33/11KV,37,77,144,244,365,533,756,1176,1607,2048,2497,2955,3726,4516,5327,6158,7009,7478,7952,8430,8912,9398,9545,9526,9480,9405,9307,9188,9045,8879,8688,8470,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 66/11KV,23,50,95,165,251,375,539,848,1167,1494,1829,2169,2741,3327,3929,4545,5176,5524,5876,6230,6588,6948,7057,7043,7009,6953,6881,6793,6687,6565,6424,6262,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
BRANCEPETH,96,191,344,563,813,1147,1579,2405,3239,4086,4947,5824,7310,8833,10395,11996,13635,14537,15448,16369,17299,18239,18522,18484,18394,18249,18059,17827,17551,17229,16858,16435,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
BREAMISH STREET,19,38,69,115,169,241,335,515,698,884,1073,1266,1592,1926,2269,2620,2980,3178,3378,3580,3784,3990,4052,4043,4024,3992,3951,3900,3839,3769,3688,3595,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
BRENDA TRADING,52,111,213,369,566,844,1217,1915,2637,3378,4136,4907,6200,7528,8890,10285,11713,12502,13298,14100,14909,15725,15972,15940,15862,15737,15574,15374,15136,14858,14538,14173,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
CAMPLESHON ROAD,74,146,257,413,584,806,1088,1634,2179,2729,3287,3854,4822,5813,6829,7871,8938,9523,10115,10714,11320,11933,12117,12092,12033,11938,11814,11662,11481,11271,11028,10752,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
CARLEY HILL,68,135,244,400,578,817,1126,1717,2315,2923,3540,4168,5233,6325,7445,8592,9767,10413,11066,11726,12393,13067,13270,13242,13178,13074,12938,12772,12574,12343,12078,11775,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
CARLIN HOW T3 T4,33,74,149,271,432,668,987,1580,2201,2841,3496,4165,5278,6423,7597,8799,10029,10711,11398,12089,12786,13488,13702,13674,13608,13500,13360,13188,12984,12746,12472,12159,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
CARR HILL,57,120,226,389,590,873,1249,1957,2687,3435,4199,4977,6283,7624,8999,10408,11850,12647,13450,14260,15078,15902,16152,16119,16040,15914,15749,15546,15305,15024,14702,14332,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
CATTERICK CAMP,36,76,145,252,385,576,830,1306,1800,2306,2823,3350,4233,5140,6070,7022,7997,8536,9080,9628,10180,10737,10906,10884,10831,10746,10634,10497,10335,10145,9927,9678,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
CLOSE,9,19,37,67,105,160,234,373,517,666,818,973,1232,1498,1771,2051,2337,2495,2655,2816,2978,3141,3190,3184,3168,3144,3111,3071,3023,2968,2904,2831,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
CONEYTHORPE,43,85,154,253,365,516,712,1087,1465,1850,2241,2638,3313,4004,4713,5439,6183,6593,7006,7424,7846,8273,8401,8384,8343,8277,8191,8086,7961,7814,7646,7454,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
CONSETT,72,148,277,470,703,1028,1458,2269,3102,3953,4822,5707,7195,8722,10288,11893,13536,14443,15357,16280,17212,18152,18436,18398,18308,18164,17976,17744,17470,17149,16780,16359,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
CORPORATION STREET,5,12,26,50,84,136,208,339,479,623,771,922,1173,1431,1695,1966,2242,2396,2551,2707,2863,3021,3069,3063,3048,3024,2993,2954,2909,2855,2794,2724,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
COWTON,5,10,18,31,47,68,97,151,207,264,322,381,481,583,687,794,904,965,1026,1088,1150,1213,1232,1229,1223,1214,1201,1186,1167,1146,1121,1093,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T1 T3,18,38,72,124,186,274,391,611,838,1069,1306,1547,1952,2367,2793,3230,3677,3924,4173,4424,4677,4933,5010,5000,4975,4936,4885,4822,4747,4660,4560,4446,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T2 T4,17,36,67,115,174,256,366,572,784,1001,1222,1448,1827,2217,2616,3025,3444,3675,3908,4143,4381,4620,4693,4683,4660,4624,4576,4517,4447,4365,4271,4164,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
DARLEY,16,33,60,99,143,203,282,431,582,736,892,1051,1321,1597,1880,2171,2468,2632,2797,2964,3133,3303,3354,3348,3331,3305,3271,3229,3179,3120,3053,2976,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
DARLINGTON 132/6KV,39,84,162,283,435,653,945,1491,2057,2638,3232,3837,4850,5891,6958,8051,9170,9789,10413,11042,11676,12315,12509,12484,12423,12325,12197,12040,11854,11636,11386,11100,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
DARLINGTON 33/11KV,64,139,270,476,738,1116,1624,2573,3559,4572,5609,6665,8431,10246,12107,14013,15964,17044,18132,19228,20333,21448,21785,21742,21636,21465,21243,20969,20644,20265,19830,19332,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
DARLINGTON CENTRAL 33/11KV,30,64,124,216,331,497,718,1132,1560,2001,2451,2909,3677,4466,5275,6103,6952,7421,7893,8370,8850,9335,9482,9463,9417,9342,9245,9126,8985,8820,8631,8414,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
DARLINGTON EAST,57,119,224,384,581,858,1226,1917,2630,3360,4105,4865,6139,7448,8790,10165,11573,12350,13135,13925,14723,15528,15772,15740,15663,15539,15378,15180,14945,14671,14355,13995,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
DARLINGTON WEST,69,157,316,575,917,1419,2101,3365,4689,6055,7454,8880,11255,13698,16203,18768,21393,22849,24313,25789,27275,28774,29228,29170,29028,28799,28500,28133,27698,27189,26605,25937,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
DENWICK,182,340,568,856,1126,1426,1776,2494,3161,3809,4455,5110,6274,7459,8672,9918,11197,11885,12588,13305,14035,14776,14996,14962,14889,14771,14618,14430,14207,13946,13646,13303,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/11KV,26,53,98,163,239,343,480,739,1002,1271,1545,1824,2295,2778,3273,3780,4300,4586,4875,5167,5462,5759,5849,5837,5808,5763,5703,5629,5542,5441,5324,5190,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/20KV,56,113,205,340,497,709,986,1514,2050,2595,3151,3716,4672,5652,6657,7687,8742,9323,9909,10502,11100,11704,11887,11862,11804,11711,11590,11441,11264,11057,10819,10548,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
DURHAM EAST,24,46,83,133,190,264,359,542,725,910,1099,1290,1616,1950,2292,2643,3002,3200,3399,3601,3805,4011,4073,4065,4045,4013,3972,3920,3860,3789,3707,3614,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
EASTFIELD,88,169,291,455,625,834,1094,1606,2106,2604,3108,3619,4503,5405,6330,7279,8252,8782,9321,9867,10420,10980,11147,11124,11069,10982,10868,10728,10562,10368,10145,9891,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
EASTGATE CEMENT,12,25,47,79,117,168,237,366,498,633,771,911,1146,1389,1637,1891,2152,2295,2440,2587,2734,2883,2928,2922,2908,2885,2855,2818,2775,2724,2665,2598,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
EDUCATIONAL PRECINCT,30,59,105,170,242,337,460,694,930,1169,1411,1657,2076,2505,2945,3397,3859,4112,4369,4629,4891,5156,5236,5225,5200,5159,5105,5039,4961,4870,4766,4646,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
ELVINGTON,22,43,74,116,159,212,277,407,533,660,787,916,1140,1368,1602,1842,2088,2222,2359,2497,2637,2778,2821,2815,2801,2779,2750,2715,2672,2623,2567,2503,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
FARADAY STREET,35,77,154,277,436,669,984,1570,2182,2812,3457,4114,5211,6339,7495,8679,9891,10562,11238,11919,12606,13298,13508,13481,13415,13309,13171,13002,12800,12565,12295,11986,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
FAWDON T1 & SEATON BURN T1,87,171,303,488,692,957,1296,1951,2606,3267,3938,4620,5784,6975,8197,9449,10732,11435,12148,12868,13596,14333,14554,14524,14453,14339,14190,14008,13791,13537,13246,12914,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
FISHBURN,51,109,208,360,550,819,1179,1853,2550,3266,3997,4741,5989,7271,8585,9931,11309,12071,12839,13614,14395,15182,15421,15390,15314,15194,15036,14843,14613,14345,14036,13684,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
FLATWORTH CENTRAL,17,38,75,134,211,322,473,754,1047,1349,1658,1973,2498,3038,3592,4159,4739,5061,5385,5711,6040,6371,6471,6458,6427,6376,6310,6229,6133,6020,5891,5743,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
FOSS ISLANDS,129,244,413,634,850,1105,1411,2026,2613,3192,3773,4362,5394,6447,7525,8631,9766,10381,11007,11644,12290,12945,13140,13112,13048,12945,12811,12646,12450,12221,11959,11658,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
FOSSWAY 33/11KV,48,99,183,308,459,667,941,1460,1991,2534,3087,3650,4599,5573,6571,7594,8641,9219,9802,10390,10984,11583,11765,11741,11683,11591,11471,11323,11148,10943,10708,10439,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
FOURSTONES 20KV,57,113,201,327,468,653,891,1349,1810,2276,2749,3230,4049,4888,5749,6630,7533,8029,8531,9038,9551,10069,10225,10204,10154,10074,9969,9841,9688,9511,9306,9073,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
FYLANDS BRIDGE,51,107,203,351,534,794,1140,1789,2459,3147,3849,4565,5765,6997,8260,9555,10880,11612,12350,13095,13846,14603,14833,14803,14730,14614,14463,14277,14056,13798,13501,13162,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
GALE LANE,63,127,228,375,542,766,1057,1613,2176,2747,3328,3919,4921,5948,7001,8081,9186,9794,10408,11029,11656,12290,12481,12455,12394,12297,12169,12013,11827,11609,11360,11075,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
GARWOOD STREET,41,85,157,266,398,580,822,1277,1744,2222,2709,3205,4040,4897,5775,6675,7597,8105,8618,9136,9659,10186,10345,10324,10274,10193,10087,9957,9803,9623,9416,9180,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
GATESHEAD CENTRAL,18,36,67,114,169,245,346,537,732,931,1134,1341,1689,2047,2413,2789,3173,3386,3600,3816,4034,4254,4320,4312,4291,4257,4213,4158,4094,4019,3932,3834,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
GATESHEAD EAST,2,4,8,14,21,32,46,73,101,129,158,188,237,288,341,394,449,479,510,540,572,603,612,611,608,603,597,589,580,570,557,543,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
GOSFORTH 33/11KV,29,56,98,156,218,296,395,587,777,968,1162,1358,1696,2041,2394,2757,3128,3332,3538,3746,3957,4171,4235,4226,4205,4172,4129,4076,4013,3939,3854,3758,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
GRANGETOWN,24,58,122,229,374,592,891,1441,2020,2620,3235,3861,4903,5974,7072,8197,9348,9987,10629,11276,11928,12584,12784,12758,12696,12596,12465,12305,12114,11892,11636,11344,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
GREATHAM,4,9,17,30,46,68,98,155,213,273,334,396,500,607,717,830,945,1008,1073,1137,1203,1268,1288,1286,1279,1269,1256,1240,1221,1198,1173,1143,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T1 T2,51,110,211,371,572,861,1248,1972,2723,3495,4284,5088,6433,7815,9232,10684,12170,12992,13820,14655,15497,16346,16603,16570,16489,16359,16189,15981,15733,15444,15112,14733,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HARLOW GREEN,57,117,216,366,545,793,1120,1738,2372,3019,3680,4352,5484,6646,7837,9058,10307,10997,11693,12395,13103,13818,14034,14006,13937,13828,13684,13508,13299,13055,12774,12453,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HARMIRE BRIDGE,53,103,181,290,408,561,754,1129,1502,1878,2260,2647,3310,3988,4684,5396,6127,6527,6932,7342,7757,8177,8303,8285,8245,8180,8095,7991,7867,7723,7557,7367,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HARRATON,40,80,145,240,351,501,698,1071,1450,1836,2229,2629,3305,3998,4709,5438,6184,6595,7010,7429,7852,8279,8408,8391,8350,8284,8198,8093,7968,7821,7653,7461,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HARROGATE 132/11KV,109,220,400,662,969,1383,1924,2955,4002,5067,6152,7257,9124,11039,13002,15014,17075,18209,19355,20512,21681,22861,23217,23170,23057,22875,22638,22346,22000,21596,21132,20602,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HARROGATE WEST,37,73,128,204,286,392,526,786,1044,1303,1566,1834,2292,2760,3241,3733,4238,4514,4794,5077,5364,5654,5741,5729,5701,5656,5597,5525,5439,5340,5225,5094,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HARTMOOR 66/20KV,70,144,267,453,677,988,1400,2176,2973,3787,4618,5463,6887,8348,9846,11381,12952,13819,14694,15577,16468,17367,17639,17603,17517,17379,17199,16977,16714,16408,16055,15652,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HAWTHORN PIT,92,185,336,556,811,1155,1604,2460,3328,4212,5111,6026,7575,9163,10791,12459,14167,15108,16058,17018,17987,18966,19261,19221,19127,18977,18780,18538,18251,17916,17531,17091,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HAXBY ROAD T2 T3,64,127,229,375,542,764,1052,1603,2160,2725,3299,3884,4875,5891,6933,8000,9094,9695,10303,10917,11538,12164,12353,12328,12268,12171,12045,11890,11706,11491,11244,10962,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HEBBURN,9,19,36,61,92,134,190,295,403,513,625,740,933,1130,1333,1541,1754,1871,1990,2109,2230,2351,2388,2383,2372,2353,2329,2299,2263,2222,2174,2119,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HEBBURN WEST,3,6,12,20,31,45,63,98,134,171,208,246,310,376,444,513,583,623,662,702,742,782,795,793,789,783,775,765,753,739,723,705,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HEDWORTH,42,85,153,252,367,521,721,1104,1491,1886,2287,2695,3386,4094,4821,5565,6328,6747,7171,7599,8032,8469,8600,8583,8541,8474,8386,8278,8150,8000,7828,7632,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HEIGHINGTON,0,1,1,2,3,5,7,11,15,19,23,28,35,42,50,58,66,70,75,79,84,88,89,89,89,88,87,86,85,83,81,79,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HEXHAM,40,79,142,231,333,467,641,974,1309,1649,1994,2346,2943,3555,4182,4825,5483,5845,6211,6581,6955,7332,7446,7431,7394,7336,7260,7166,7056,6926,6777,6607,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HIGH BARMSTON,43,87,157,259,376,533,736,1125,1519,1920,2327,2742,3444,4163,4901,5658,6432,6858,7289,7724,8163,8607,8741,8723,8681,8612,8523,8413,8283,8131,7956,7756,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HIGH FLATTS,71,143,259,426,620,882,1222,1871,2529,3198,3878,4571,5744,6947,8179,9443,10737,11449,12168,12895,13629,14371,14594,14564,14493,14379,14230,14047,13829,13575,13283,12950,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HOUGHTON,62,124,224,368,533,755,1042,1592,2148,2714,3288,3873,4864,5881,6923,7990,9084,9685,10293,10907,11528,12154,12343,12318,12258,12161,12035,11880,11696,11481,11235,10953,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HOWDON,10,23,44,78,122,184,269,427,591,760,933,1109,1404,1706,2016,2334,2659,2839,3021,3204,3388,3574,3630,3623,3605,3577,3539,3494,3440,3377,3304,3221,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HUNTINGTON NEW LANE,47,96,176,295,436,628,881,1359,1848,2347,2855,3372,4245,5140,6058,6999,7962,8493,9029,9570,10116,10667,10834,10811,10759,10674,10563,10427,10266,10077,9861,9613,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
HUSTHWAITE 33/11KV,55,108,190,305,431,594,801,1202,1603,2007,2416,2832,3543,4271,5018,5782,6566,6996,7431,7871,8316,8766,8901,8883,8839,8770,8679,8567,8434,8279,8101,7898,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
JARROW,12,24,44,74,108,156,218,336,456,578,703,830,1044,1264,1490,1721,1958,2088,2220,2352,2487,2622,2663,2658,2645,2624,2597,2563,2523,2477,2424,2363,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
KENTON,52,103,182,292,413,570,771,1160,1548,1939,2336,2741,3430,4135,4859,5600,6360,6777,7199,7625,8057,8493,8624,8606,8564,8497,8408,8300,8172,8022,7849,7652,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
KIELDER,3,6,11,18,26,36,49,74,99,124,150,177,221,267,314,362,412,439,466,494,522,550,559,558,555,550,545,538,529,520,509,496,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
KILLINGWORTH,35,73,136,232,348,509,723,1126,1540,1963,2395,2835,3575,4334,5113,5911,6728,7179,7634,8092,8556,9023,9164,9145,9101,9029,8935,8820,8684,8524,8341,8132,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
KIRBYMOORSIDE,32,65,120,203,302,440,621,963,1314,1673,2039,2411,3038,3681,4341,5017,5709,6091,6476,6865,7257,7653,7773,7757,7719,7658,7579,7481,7365,7230,7075,6897,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
LINTON 66/20KV,40,79,139,223,316,436,590,887,1183,1483,1786,2095,2621,3161,3714,4280,4861,5179,5502,5828,6158,6491,6591,6577,6545,6494,6426,6344,6245,6131,5999,5848,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
LONGBENTON,59,117,209,339,486,681,932,1413,1898,2389,2888,3396,4258,5142,6048,6976,7928,8450,8979,9513,10053,10598,10763,10740,10688,10604,10494,10359,10198,10011,9796,9550,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
LOW SPENNYMOOR,36,74,137,231,343,499,705,1093,1492,1898,2313,2735,3447,4177,4925,5692,6477,6910,7347,7788,8233,8682,8818,8800,8757,8688,8598,8487,8356,8203,8026,7825,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
LYNEMOUTH,8,16,28,47,70,100,140,215,292,370,450,531,668,809,953,1101,1252,1335,1419,1504,1590,1677,1703,1700,1691,1678,1660,1639,1614,1584,1550,1511,NPgN,Primary,NG FES - Consumer Transformation,Number of electric cars and vans (hybrid and full electric)
