Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,1.654,1.714,1.808,1.939,2.113,2.309,2.595,3.008,3.428,3.854,4.325,4.825,5.353,5.891,6.435,6.985,7.535,8.074,8.612,9.167,9.73,10.299,10.873,11.454,12.04,12.554,13.072,13.595,14.123,14.656,15.193,15.736,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BENWELL,0.995,1.051,1.141,1.264,1.431,1.618,1.89,2.282,2.68,3.086,3.533,4.01,4.514,5.028,5.547,6.073,6.597,7.106,7.615,8.141,8.676,9.216,9.761,10.312,10.869,11.357,11.849,12.346,12.847,13.353,13.864,14.379,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BILLINGHAM MARSH HOUSE,13.06,13.128,13.234,13.381,13.575,13.791,14.109,14.57,15.039,15.515,16.04,16.595,17.18,17.774,18.375,18.983,19.593,20.2,20.81,21.432,22.062,22.699,23.343,23.993,24.65,25.224,25.804,26.389,26.98,27.576,28.178,28.785,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BILLY MILL,1.489,1.541,1.624,1.738,1.891,2.061,2.311,2.672,3.039,3.411,3.822,4.257,4.717,5.184,5.657,6.135,6.614,7.085,7.557,8.041,8.533,9.03,9.531,10.038,10.55,10.998,11.45,11.906,12.367,12.832,13.301,13.774,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BIRTLEY GROVE 66/11KV,1.049,1.09,1.153,1.24,1.357,1.489,1.681,1.958,2.24,2.529,2.848,3.188,3.548,3.915,4.287,4.662,5.037,5.403,5.768,6.145,6.528,6.915,7.306,7.701,8.1,8.45,8.803,9.16,9.52,9.884,10.251,10.621,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BIRTLEY GROVE 66/20KV,0.471,0.494,0.531,0.582,0.654,0.734,0.849,1.013,1.182,1.353,1.544,1.748,1.964,2.186,2.41,2.637,2.862,3.077,3.29,3.513,3.74,3.97,4.202,4.436,4.672,4.88,5.09,5.302,5.516,5.731,5.949,6.168,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BLAYDON BURN,1,1.052,1.133,1.244,1.402,1.579,1.833,2.195,2.564,2.941,3.359,3.807,4.283,4.771,5.263,5.762,6.256,6.724,7.188,7.675,8.171,8.672,9.179,9.69,10.206,10.661,11.119,11.582,12.049,12.519,12.994,13.473,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BLUCHER 33/11KV,1.175,1.231,1.319,1.441,1.601,1.782,2.046,2.429,2.817,3.212,3.647,4.108,4.594,5.088,5.587,6.093,6.599,7.099,7.601,8.115,8.636,9.163,9.695,10.232,10.775,11.249,11.729,12.212,12.701,13.193,13.691,14.192,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BOLDON DOWNHILL,1.755,1.799,1.868,1.964,2.091,2.233,2.442,2.744,3.051,3.362,3.706,4.07,4.454,4.844,5.239,5.639,6.039,6.433,6.829,7.235,7.646,8.062,8.482,8.906,9.334,9.709,10.087,10.469,10.855,11.244,11.636,12.032,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.841,0.859,0.888,0.926,0.981,1.043,1.131,1.256,1.386,1.519,1.667,1.828,1.999,2.175,2.353,2.533,2.711,2.879,3.046,3.221,3.399,3.579,3.762,3.946,4.131,4.296,4.462,4.629,4.798,4.969,5.141,5.314,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BOWESFIELD 33/11KV,0.63,0.673,0.742,0.835,0.973,1.129,1.349,1.659,1.976,2.301,2.663,3.056,3.474,3.905,4.341,4.783,5.215,5.613,6.003,6.42,6.847,7.278,7.714,8.154,8.598,8.991,9.387,9.786,10.189,10.595,11.005,11.418,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BOWESFIELD 66/11KV,0.796,0.828,0.878,0.947,1.045,1.155,1.313,1.537,1.766,2,2.26,2.539,2.836,3.141,3.448,3.76,4.068,4.358,4.645,4.946,5.254,5.566,5.88,6.198,6.518,6.801,7.086,7.373,7.664,7.956,8.251,8.549,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BRANCEPETH,15.286,15.378,15.523,15.721,15.995,16.303,16.748,17.386,18.038,18.707,19.45,20.248,21.094,21.96,22.836,23.722,24.602,25.449,26.292,27.168,28.06,28.961,29.871,30.791,31.719,32.538,33.364,34.198,35.039,35.888,36.744,37.608,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BREAMISH STREET,0.301,0.323,0.358,0.406,0.475,0.552,0.663,0.819,0.979,1.142,1.324,1.519,1.726,1.94,2.156,2.374,2.589,2.79,2.989,3.199,3.413,3.63,3.849,4.07,4.293,4.489,4.688,4.888,5.09,5.293,5.499,5.706,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
BRENDA TRADING,1.868,1.946,2.07,2.238,2.475,2.742,3.124,3.671,4.228,4.798,5.428,6.104,6.821,7.556,8.299,9.051,9.795,10.504,11.208,11.944,12.694,13.452,14.218,14.991,15.772,16.458,17.152,17.851,18.557,19.268,19.987,20.711,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
CAMPLESHON ROAD,1.806,1.864,1.956,2.081,2.253,2.447,2.727,3.13,3.54,3.959,4.422,4.917,5.44,5.975,6.516,7.063,7.608,8.134,8.659,9.204,9.757,10.316,10.881,11.452,12.028,12.534,13.045,13.561,14.081,14.606,15.136,15.67,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
CARLEY HILL,1.361,1.428,1.533,1.678,1.877,2.102,2.426,2.89,3.363,3.845,4.378,4.947,5.55,6.167,6.79,7.421,8.047,8.65,9.249,9.872,10.506,11.148,11.795,12.45,13.11,13.69,14.275,14.866,15.462,16.063,16.67,17.282,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
CARLIN HOW T3 T4,2.844,2.917,3.032,3.189,3.412,3.664,4.023,4.536,5.059,5.596,6.191,6.831,7.511,8.209,8.914,9.629,10.334,11.002,11.663,12.357,13.066,13.781,14.505,15.235,15.972,16.622,17.277,17.939,18.607,19.28,19.959,20.644,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
CARR HILL,1.673,1.754,1.881,2.056,2.291,2.556,2.941,3.497,4.061,4.636,5.27,5.945,6.658,7.384,8.118,8.862,9.603,10.328,11.053,11.8,12.559,13.325,14.1,14.882,15.672,16.364,17.063,17.768,18.48,19.198,19.923,20.654,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
CATTERICK CAMP,1.803,1.894,2.038,2.233,2.503,2.807,3.247,3.88,4.534,5.215,5.982,6.815,7.7,8.611,9.532,10.464,11.39,12.283,13.171,14.094,15.034,15.983,16.942,17.91,18.887,19.759,20.638,21.525,22.42,23.324,24.235,25.155,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
CLOSE,0.392,0.411,0.44,0.479,0.549,0.629,0.735,0.878,1.026,1.18,1.354,1.548,1.759,1.981,2.205,2.433,2.647,2.824,2.989,3.18,3.378,3.579,3.783,3.988,4.194,4.38,4.567,4.755,4.945,5.136,5.328,5.522,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
CONEYTHORPE,1.437,1.48,1.546,1.637,1.765,1.909,2.115,2.41,2.713,3.026,3.374,3.749,4.148,4.558,4.972,5.391,5.806,6.203,6.596,7.007,7.425,7.848,8.276,8.708,9.143,9.529,9.918,10.311,10.707,11.107,11.51,11.917,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
CONSETT,22.764,22.858,23.005,23.207,23.488,23.804,24.259,24.911,25.578,26.263,27.025,27.844,28.713,29.604,30.505,31.416,32.32,33.187,34.049,34.947,35.861,36.785,37.719,38.661,39.613,40.453,41.301,42.157,43.02,43.891,44.769,45.655,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
CORPORATION STREET,0.103,0.12,0.147,0.183,0.236,0.295,0.38,0.5,0.622,0.747,0.886,1.036,1.195,1.359,1.524,1.691,1.856,2.01,2.162,2.323,2.487,2.653,2.821,2.99,3.161,3.312,3.464,3.618,3.772,3.928,4.086,4.244,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
COWTON,0.375,0.382,0.394,0.41,0.435,0.462,0.501,0.555,0.611,0.669,0.735,0.806,0.883,0.962,1.042,1.123,1.202,1.275,1.346,1.422,1.5,1.579,1.659,1.739,1.82,1.893,1.966,2.039,2.114,2.189,2.264,2.34,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
CRAMLINGTON T1 T3,0.63,0.661,0.71,0.776,0.868,0.971,1.12,1.334,1.555,1.784,2.041,2.319,2.613,2.916,3.222,3.531,3.839,4.137,4.433,4.741,5.054,5.37,5.689,6.012,6.337,6.626,6.918,7.213,7.51,7.81,8.112,8.417,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
CRAMLINGTON T2 T4,0.476,0.506,0.552,0.615,0.702,0.799,0.941,1.144,1.354,1.572,1.816,2.08,2.36,2.648,2.939,3.233,3.526,3.81,4.092,4.385,4.682,4.983,5.287,5.594,5.904,6.179,6.457,6.737,7.02,7.306,7.594,7.885,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
DARLEY,0.463,0.48,0.507,0.543,0.598,0.66,0.746,0.868,0.994,1.124,1.269,1.429,1.599,1.775,1.953,2.134,2.31,2.471,2.629,2.798,2.972,3.147,3.324,3.503,3.683,3.844,4.005,4.169,4.334,4.5,4.667,4.836,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
DARLINGTON 132/6KV,0.797,0.823,0.865,0.921,1.001,1.091,1.219,1.403,1.591,1.783,1.996,2.224,2.467,2.715,2.966,3.22,3.472,3.712,3.95,4.199,4.453,4.71,4.969,5.23,5.494,5.727,5.962,6.199,6.438,6.679,6.922,7.167,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
DARLINGTON 33/11KV,1.068,1.115,1.188,1.288,1.437,1.605,1.842,2.175,2.516,2.868,3.259,3.683,4.136,4.605,5.078,5.557,6.025,6.455,6.875,7.326,7.787,8.253,8.725,9.201,9.681,10.106,10.535,10.967,11.404,11.843,12.287,12.734,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.451,0.471,0.503,0.546,0.604,0.671,0.766,0.904,1.044,1.187,1.346,1.515,1.695,1.878,2.063,2.251,2.437,2.617,2.797,2.984,3.173,3.365,3.558,3.754,3.951,4.125,4.3,4.476,4.655,4.834,5.016,5.199,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
DARLINGTON EAST,6.515,6.548,6.601,6.673,6.775,6.89,7.054,7.288,7.527,7.772,8.043,8.335,8.646,8.964,9.286,9.613,9.934,10.239,10.54,10.857,11.18,11.507,11.836,12.17,12.506,12.802,13.101,13.403,13.707,14.015,14.324,14.637,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
DARLINGTON WEST,1.324,1.385,1.482,1.614,1.793,1.993,2.285,2.706,3.134,3.571,4.054,4.569,5.112,5.666,6.226,6.793,7.359,7.913,8.467,9.037,9.617,10.202,10.793,11.391,11.994,12.523,13.057,13.597,14.141,14.69,15.244,15.803,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
DENWICK,2.507,2.601,2.746,2.943,3.238,3.571,4.041,4.702,5.388,6.103,6.909,7.793,8.738,9.719,10.71,11.714,12.696,13.601,14.487,15.434,16.404,17.384,18.375,19.375,20.384,21.286,22.196,23.114,24.039,24.973,25.915,26.864,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
DUNSTON 66/11KV,0.467,0.496,0.543,0.606,0.698,0.802,0.95,1.159,1.372,1.591,1.833,2.095,2.373,2.66,2.949,3.243,3.531,3.8,4.065,4.346,4.632,4.922,5.216,5.511,5.81,6.073,6.339,6.607,6.878,7.15,7.425,7.703,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
DUNSTON 66/20KV,1.116,1.175,1.269,1.397,1.572,1.769,2.055,2.465,2.882,3.308,3.778,4.279,4.81,5.351,5.899,6.453,7.004,7.539,8.071,8.623,9.184,9.75,10.323,10.902,11.486,11.998,12.515,13.037,13.564,14.096,14.632,15.173,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
DURHAM EAST,0.498,0.52,0.553,0.597,0.672,0.759,0.875,1.033,1.198,1.369,1.562,1.776,2.008,2.251,2.496,2.745,2.982,3.184,3.377,3.594,3.818,4.045,4.274,4.505,4.739,4.948,5.159,5.371,5.585,5.801,6.019,6.238,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
EASTFIELD,1.877,1.938,2.034,2.166,2.342,2.54,2.829,3.247,3.674,4.112,4.6,5.121,5.672,6.235,6.803,7.379,7.954,8.52,9.086,9.667,10.258,10.854,11.457,12.065,12.68,13.222,13.769,14.32,14.877,15.439,16.007,16.579,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
EASTGATE CEMENT,0.522,0.537,0.561,0.593,0.643,0.701,0.78,0.89,1.004,1.122,1.254,1.399,1.555,1.717,1.881,2.047,2.208,2.35,2.489,2.639,2.795,2.952,3.111,3.271,3.432,3.576,3.722,3.868,4.016,4.165,4.315,4.466,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0.348,0.376,0.421,0.483,0.571,0.671,0.813,1.015,1.221,1.431,1.665,1.916,2.184,2.459,2.737,3.019,3.296,3.555,3.811,4.081,4.357,4.636,4.918,5.203,5.49,5.744,5.999,6.257,6.517,6.78,7.044,7.311,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
ELVINGTON,1.345,1.357,1.375,1.401,1.439,1.483,1.544,1.629,1.717,1.808,1.909,2.02,2.139,2.262,2.386,2.512,2.634,2.745,2.854,2.971,3.091,3.212,3.335,3.458,3.583,3.694,3.806,3.919,4.033,4.148,4.263,4.38,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
FARADAY STREET,0.645,0.714,0.821,0.968,1.177,1.413,1.75,2.229,2.719,3.218,3.772,4.367,4.998,5.647,6.302,6.966,7.62,8.238,8.849,9.492,10.147,10.81,11.48,12.157,12.839,13.44,14.047,14.659,15.276,15.898,16.526,17.16,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.019,2.096,2.217,2.383,2.608,2.861,3.229,3.758,4.299,4.851,5.464,6.118,6.811,7.518,8.233,8.956,9.678,10.38,11.081,11.805,12.54,13.284,14.035,14.794,15.56,16.234,16.914,17.6,18.293,18.992,19.697,20.408,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
FISHBURN,25.481,25.558,25.679,25.845,26.073,26.329,26.699,27.231,27.775,28.333,28.952,29.615,30.318,31.037,31.764,32.499,33.231,33.939,34.644,35.375,36.119,36.87,37.629,38.396,39.17,39.853,40.541,41.236,41.937,42.645,43.359,44.079,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
FLATWORTH CENTRAL,0.798,0.828,0.875,0.94,1.03,1.132,1.279,1.488,1.702,1.919,2.16,2.418,2.691,2.971,3.254,3.54,3.823,4.094,4.364,4.644,4.931,5.22,5.512,5.807,6.105,6.367,6.631,6.898,7.167,7.438,7.712,7.988,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
FOSS ISLANDS,0.854,0.918,1.018,1.155,1.355,1.58,1.9,2.351,2.813,3.287,3.814,4.383,4.99,5.615,6.246,6.885,7.513,8.096,8.669,9.277,9.9,10.53,11.166,11.808,12.456,13.029,13.606,14.189,14.777,15.37,15.967,16.57,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
FOSSWAY 33/11KV,0.513,0.576,0.677,0.815,1.003,1.215,1.521,1.962,2.411,2.867,3.372,3.91,4.478,5.059,5.646,6.24,6.831,7.404,7.975,8.567,9.168,9.776,10.391,11.011,11.637,12.187,12.742,13.301,13.866,14.436,15.011,15.591,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
FOURSTONES 20KV,37.022,37.087,37.189,37.327,37.535,37.772,38.103,38.568,39.051,39.555,40.123,40.748,41.416,42.111,42.812,43.523,44.216,44.851,45.472,46.138,46.821,47.511,48.208,48.912,49.622,50.257,50.898,51.545,52.197,52.854,53.517,54.186,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
FYLANDS BRIDGE,2.121,2.195,2.312,2.471,2.69,2.937,3.293,3.805,4.329,4.866,5.461,6.1,6.777,7.469,8.169,8.878,9.582,10.263,10.942,11.645,12.361,13.084,13.815,14.553,15.298,15.955,16.617,17.286,17.961,18.642,19.329,20.022,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
GALE LANE,7.002,7.062,7.157,7.287,7.459,7.651,7.934,8.344,8.76,9.184,9.651,10.145,10.666,11.196,11.731,12.272,12.816,13.356,13.899,14.454,15.015,15.582,16.156,16.735,17.32,17.831,18.348,18.87,19.396,19.927,20.463,21.004,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
GARWOOD STREET,1.159,1.211,1.293,1.405,1.567,1.751,2.011,2.379,2.756,3.141,3.568,4.03,4.521,5.027,5.537,6.055,6.563,7.036,7.5,7.994,8.499,9.009,9.524,10.045,10.57,11.033,11.501,11.972,12.448,12.928,13.412,13.9,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
GATESHEAD CENTRAL,0.233,0.255,0.29,0.337,0.41,0.493,0.608,0.768,0.933,1.102,1.291,1.497,1.717,1.945,2.176,2.41,2.637,2.841,3.04,3.255,3.476,3.7,3.926,4.154,4.384,4.588,4.794,5.001,5.21,5.421,5.634,5.849,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
GATESHEAD EAST,0.173,0.176,0.182,0.188,0.2,0.212,0.23,0.254,0.278,0.304,0.333,0.364,0.398,0.434,0.47,0.506,0.541,0.571,0.6,0.632,0.665,0.698,0.732,0.767,0.801,0.832,0.863,0.894,0.926,0.957,0.989,1.021,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
GOSFORTH 33/11KV,0.578,0.601,0.637,0.686,0.756,0.834,0.946,1.105,1.268,1.434,1.618,1.816,2.025,2.24,2.457,2.677,2.894,3.101,3.305,3.519,3.737,3.958,4.181,4.406,4.633,4.833,5.035,5.238,5.444,5.651,5.86,6.071,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
GRANGETOWN,1.271,1.338,1.445,1.591,1.794,2.023,2.352,2.823,3.303,3.794,4.338,4.921,5.539,6.171,6.811,7.458,8.1,8.714,9.324,9.96,10.608,11.263,11.925,12.594,13.268,13.862,14.461,15.065,15.675,16.291,16.911,17.538,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
GREATHAM,0.186,0.192,0.202,0.216,0.239,0.266,0.302,0.351,0.401,0.454,0.513,0.578,0.648,0.722,0.796,0.871,0.943,1.005,1.063,1.129,1.197,1.266,1.336,1.406,1.477,1.54,1.604,1.668,1.733,1.798,1.864,1.93,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
GUISBOROUGH T1 T2,7.158,7.249,7.393,7.59,7.864,8.174,8.619,9.255,9.906,10.573,11.314,12.11,12.954,13.821,14.696,15.582,16.46,17.3,18.135,19.005,19.892,20.788,21.694,22.608,23.531,24.345,25.167,25.996,26.832,27.676,28.528,29.386,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
HARLOW GREEN,1.081,1.151,1.261,1.413,1.617,1.846,2.18,2.661,3.151,3.649,4.199,4.784,5.401,6.03,6.666,7.31,7.953,8.581,9.21,9.858,10.515,11.18,11.851,12.529,13.214,13.814,14.42,15.031,15.648,16.27,16.898,17.532,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
HARMIRE BRIDGE,1.618,1.662,1.732,1.826,1.971,2.136,2.365,2.684,3.015,3.357,3.74,4.16,4.609,5.076,5.548,6.026,6.49,6.91,7.318,7.76,8.214,8.672,9.136,9.604,10.076,10.496,10.92,11.348,11.779,12.214,12.652,13.094,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
HARRATON,2.004,2.047,2.114,2.206,2.338,2.487,2.698,2.999,3.307,3.621,3.969,4.343,4.741,5.15,5.563,5.981,6.393,6.781,7.164,7.568,7.98,8.397,8.818,9.243,9.672,10.05,10.432,10.816,11.205,11.596,11.991,12.389,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
HARROGATE 132/11KV,1.256,1.372,1.554,1.804,2.154,2.548,3.115,3.924,4.755,5.611,6.566,7.596,8.69,9.815,10.952,12.102,13.241,14.328,15.405,16.532,17.68,18.84,20.013,21.197,22.392,23.449,24.517,25.594,26.68,27.777,28.882,29.998,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
HARROGATE WEST,0.438,0.467,0.512,0.573,0.662,0.763,0.905,1.108,1.316,1.531,1.771,2.032,2.309,2.596,2.885,3.178,3.466,3.736,4.003,4.284,4.571,4.862,5.156,5.452,5.751,6.017,6.284,6.555,6.827,7.102,7.379,7.659,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
HARTMOOR 66/20KV,9.744,9.831,9.967,10.155,10.418,10.715,11.141,11.748,12.369,13.004,13.708,14.465,15.268,16.092,16.925,17.768,18.602,19.395,20.182,21.005,21.845,22.693,23.55,24.416,25.29,26.06,26.837,27.62,28.411,29.209,30.014,30.826,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
HAWTHORN PIT,16.4,16.496,16.647,16.855,17.138,17.457,17.919,18.584,19.262,19.954,20.722,21.543,22.411,23.299,24.197,25.105,26.009,26.885,27.758,28.663,29.583,30.512,31.452,32.4,33.358,34.2,35.05,35.908,36.774,37.647,38.528,39.418,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
HAXBY ROAD T2 T3,1.409,1.469,1.563,1.692,1.865,2.058,2.341,2.751,3.167,3.59,4.058,4.555,5.078,5.612,6.151,6.697,7.243,7.781,8.32,8.872,9.433,10,10.573,11.151,11.735,12.247,12.764,13.285,13.812,14.343,14.879,15.419,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
HEBBURN,0.336,0.348,0.366,0.392,0.429,0.471,0.53,0.614,0.7,0.788,0.885,0.99,1.102,1.216,1.332,1.449,1.564,1.673,1.78,1.893,2.008,2.124,2.242,2.361,2.481,2.587,2.693,2.801,2.91,3.019,3.13,3.241,NPgN,Primary,NG FES - Consumer Transformation,Total installed renewable generation capacity (MW)
