Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,1.696,1.827,1.842,1.847,1.85,1.857,1.875,1.894,1.939,2.002,2.031,2.094,2.146,2.162,2.21,2.252,2.307,2.359,2.432,2.515,2.625,2.717,2.842,2.977,3.055,3.202,3.328,3.489,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BENWELL,1.135,1.259,1.273,1.277,1.28,1.287,1.303,1.321,1.364,1.423,1.451,1.51,1.559,1.574,1.62,1.659,1.711,1.76,1.828,1.907,2.011,2.098,2.215,2.342,2.416,2.554,2.674,2.826,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BILLINGHAM MARSH HOUSE,2.425,2.576,2.593,2.598,2.602,2.61,2.63,2.652,2.703,2.775,2.809,2.88,2.939,2.958,3.013,3.06,3.123,3.183,3.266,3.361,3.487,3.592,3.734,3.888,3.978,4.145,4.289,4.474,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BILLY MILL,1.605,1.721,1.734,1.738,1.741,1.747,1.762,1.779,1.819,1.874,1.9,1.955,2.001,2.015,2.057,2.094,2.142,2.188,2.252,2.325,2.422,2.503,2.612,2.731,2.799,2.928,3.039,3.181,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BIRTLEY GROVE 66/11KV,1.097,1.184,1.195,1.197,1.2,1.204,1.216,1.229,1.259,1.301,1.32,1.362,1.396,1.407,1.44,1.467,1.504,1.539,1.587,1.643,1.716,1.777,1.86,1.95,2.002,2.099,2.184,2.291,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BIRTLEY GROVE 66/20KV,0.458,0.51,0.515,0.517,0.518,0.521,0.528,0.535,0.553,0.577,0.589,0.613,0.633,0.64,0.658,0.674,0.696,0.716,0.744,0.777,0.82,0.855,0.904,0.956,0.987,1.044,1.093,1.155,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BLAYDON BURN,0.819,0.931,0.944,0.947,0.95,0.956,0.971,0.987,1.026,1.079,1.104,1.157,1.201,1.215,1.256,1.291,1.338,1.382,1.444,1.515,1.608,1.686,1.792,1.906,1.972,2.097,2.204,2.341,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BLUCHER 33/11KV,1.268,1.391,1.405,1.409,1.412,1.419,1.435,1.453,1.495,1.554,1.581,1.64,1.688,1.703,1.748,1.787,1.838,1.887,1.955,2.033,2.136,2.221,2.338,2.464,2.537,2.674,2.792,2.942,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BOLDON DOWNHILL,1.865,1.962,1.974,1.977,1.979,1.985,1.998,2.012,2.045,2.092,2.114,2.16,2.198,2.21,2.246,2.277,2.317,2.356,2.41,2.472,2.553,2.621,2.713,2.813,2.871,2.98,3.073,3.193,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.517,0.556,0.56,0.561,0.562,0.564,0.57,0.575,0.589,0.607,0.616,0.634,0.649,0.654,0.668,0.68,0.697,0.712,0.733,0.758,0.79,0.817,0.854,0.894,0.917,0.96,0.997,1.044,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BOWESFIELD 33/11KV,0.669,0.762,0.773,0.776,0.779,0.784,0.796,0.81,0.842,0.887,0.908,0.953,0.99,1.001,1.036,1.065,1.104,1.142,1.194,1.253,1.332,1.397,1.486,1.583,1.638,1.743,1.833,1.948,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BOWESFIELD 66/11KV,0.848,0.918,0.926,0.928,0.93,0.934,0.943,0.953,0.977,1.01,1.026,1.059,1.086,1.095,1.12,1.142,1.171,1.199,1.237,1.281,1.34,1.388,1.454,1.525,1.567,1.644,1.711,1.796,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BRANCEPETH,2.557,2.756,2.779,2.785,2.791,2.801,2.828,2.857,2.925,3.02,3.065,3.159,3.237,3.262,3.335,3.397,3.48,3.56,3.669,3.796,3.962,4.101,4.289,4.493,4.611,4.832,5.024,5.267,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BREAMISH STREET,0.18,0.228,0.233,0.235,0.236,0.239,0.245,0.252,0.268,0.291,0.302,0.325,0.343,0.349,0.367,0.382,0.402,0.421,0.447,0.478,0.518,0.551,0.596,0.645,0.674,0.727,0.773,0.832,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
BRENDA TRADING,2.012,2.183,2.203,2.208,2.213,2.222,2.245,2.27,2.329,2.411,2.449,2.531,2.598,2.619,2.682,2.736,2.808,2.876,2.97,3.079,3.223,3.342,3.504,3.68,3.782,3.973,4.138,4.348,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
CAMPLESHON ROAD,1.665,1.792,1.807,1.811,1.814,1.821,1.838,1.856,1.9,1.961,1.989,2.05,2.1,2.115,2.162,2.202,2.255,2.306,2.375,2.456,2.562,2.651,2.771,2.901,2.977,3.118,3.24,3.396,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
CARLEY HILL,1.398,1.544,1.561,1.566,1.57,1.578,1.597,1.618,1.669,1.739,1.772,1.841,1.899,1.917,1.971,2.017,2.078,2.136,2.217,2.31,2.432,2.535,2.673,2.823,2.91,3.073,3.214,3.394,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
CARLIN HOW T3 T4,1.859,2.018,2.036,2.041,2.045,2.054,2.075,2.098,2.152,2.228,2.264,2.339,2.401,2.421,2.479,2.529,2.595,2.659,2.746,2.847,2.979,3.09,3.24,3.403,3.497,3.673,3.826,4.02,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
CARR HILL,1.687,1.863,1.883,1.889,1.893,1.903,1.926,1.952,2.012,2.096,2.135,2.219,2.288,2.31,2.375,2.43,2.503,2.574,2.67,2.782,2.929,3.052,3.218,3.399,3.503,3.699,3.868,4.084,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
CATTERICK CAMP,1.621,1.816,1.839,1.845,1.85,1.86,1.886,1.914,1.981,2.074,2.118,2.211,2.287,2.311,2.383,2.444,2.526,2.603,2.71,2.834,2.997,3.133,3.317,3.517,3.633,3.85,4.037,4.276,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
CLOSE,0.188,0.226,0.23,0.231,0.232,0.234,0.239,0.245,0.258,0.276,0.284,0.302,0.317,0.322,0.336,0.348,0.364,0.379,0.4,0.424,0.456,0.482,0.518,0.557,0.579,0.622,0.658,0.705,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
CONEYTHORPE,1.108,1.2,1.211,1.214,1.216,1.221,1.233,1.247,1.278,1.322,1.343,1.386,1.422,1.434,1.468,1.496,1.535,1.571,1.622,1.68,1.757,1.821,1.908,2.002,2.057,2.159,2.247,2.36,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
CONSETT,2.334,2.537,2.56,2.567,2.572,2.583,2.61,2.639,2.709,2.806,2.851,2.948,3.027,3.053,3.127,3.191,3.275,3.356,3.468,3.597,3.766,3.908,4.099,4.308,4.428,4.654,4.849,5.097,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
CORPORATION STREET,0.137,0.173,0.178,0.179,0.18,0.182,0.187,0.192,0.205,0.222,0.23,0.248,0.262,0.267,0.28,0.292,0.307,0.322,0.342,0.365,0.396,0.421,0.456,0.494,0.515,0.556,0.591,0.636,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
CRAMLINGTON T1 T3,0.73,0.797,0.804,0.806,0.808,0.812,0.821,0.83,0.853,0.885,0.9,0.931,0.957,0.966,0.99,1.011,1.039,1.065,1.102,1.144,1.199,1.246,1.309,1.377,1.416,1.49,1.554,1.635,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
CRAMLINGTON T2 T4,0.58,0.643,0.65,0.652,0.654,0.657,0.666,0.675,0.697,0.727,0.741,0.771,0.795,0.803,0.826,0.846,0.873,0.898,0.932,0.972,1.025,1.069,1.129,1.194,1.231,1.301,1.362,1.439,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
DARLEY,0.477,0.513,0.517,0.518,0.519,0.521,0.526,0.531,0.544,0.561,0.569,0.587,0.601,0.605,0.619,0.63,0.645,0.66,0.68,0.703,0.733,0.758,0.793,0.83,0.851,0.892,0.927,0.971,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
DARLINGTON 132/6KV,0.853,0.91,0.917,0.919,0.92,0.923,0.931,0.939,0.959,0.986,0.999,1.026,1.049,1.056,1.077,1.095,1.119,1.142,1.174,1.21,1.258,1.298,1.352,1.411,1.445,1.509,1.564,1.634,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
DARLINGTON 33/11KV,1.072,1.172,1.184,1.187,1.19,1.195,1.208,1.223,1.257,1.305,1.327,1.375,1.414,1.426,1.463,1.494,1.536,1.576,1.631,1.694,1.778,1.848,1.942,2.045,2.104,2.215,2.311,2.434,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
DARLINGTON CENTRAL 33/11KV,0.474,0.517,0.522,0.524,0.525,0.527,0.533,0.539,0.554,0.575,0.585,0.605,0.622,0.628,0.644,0.657,0.676,0.693,0.717,0.744,0.781,0.811,0.852,0.897,0.922,0.971,1.013,1.066,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
DARLINGTON EAST,1.167,1.239,1.248,1.25,1.252,1.256,1.265,1.276,1.301,1.335,1.352,1.386,1.414,1.423,1.45,1.473,1.503,1.532,1.572,1.618,1.678,1.728,1.797,1.871,1.914,1.995,2.064,2.153,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
DARLINGTON WEST,1.414,1.548,1.563,1.568,1.571,1.578,1.596,1.616,1.662,1.726,1.756,1.82,1.873,1.89,1.939,1.981,2.037,2.091,2.165,2.25,2.362,2.456,2.583,2.721,2.801,2.95,3.08,3.244,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
DENWICK,2.132,2.327,2.349,2.355,2.361,2.371,2.397,2.425,2.492,2.585,2.629,2.722,2.798,2.823,2.894,2.955,3.037,3.115,3.222,3.346,3.509,3.645,3.829,4.029,4.145,4.362,4.55,4.789,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
DUNSTON 66/11KV,0.54,0.603,0.61,0.612,0.614,0.617,0.626,0.635,0.657,0.687,0.701,0.732,0.756,0.764,0.788,0.808,0.834,0.859,0.894,0.935,0.988,1.032,1.092,1.157,1.195,1.265,1.326,1.404,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
DUNSTON 66/20KV,1.139,1.268,1.283,1.287,1.29,1.297,1.314,1.333,1.377,1.439,1.467,1.529,1.579,1.595,1.643,1.683,1.737,1.789,1.859,1.941,2.049,2.139,2.261,2.393,2.47,2.613,2.737,2.895,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
DURHAM EAST,0.481,0.525,0.53,0.532,0.533,0.535,0.541,0.547,0.562,0.583,0.593,0.614,0.631,0.636,0.652,0.666,0.684,0.701,0.725,0.753,0.79,0.82,0.861,0.906,0.932,0.981,1.023,1.076,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
EASTFIELD,1.639,1.772,1.787,1.791,1.795,1.802,1.819,1.839,1.884,1.948,1.977,2.04,2.093,2.109,2.158,2.199,2.255,2.308,2.381,2.465,2.576,2.669,2.794,2.931,3.009,3.157,3.285,3.447,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
EASTGATE CEMENT,0.503,0.535,0.539,0.54,0.541,0.542,0.547,0.551,0.562,0.577,0.584,0.599,0.612,0.616,0.627,0.637,0.651,0.663,0.681,0.701,0.727,0.749,0.779,0.812,0.831,0.866,0.896,0.935,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
EDUCATIONAL PRECINCT,0.266,0.327,0.334,0.336,0.338,0.341,0.349,0.358,0.38,0.409,0.423,0.452,0.476,0.484,0.506,0.526,0.552,0.576,0.61,0.649,0.701,0.743,0.802,0.865,0.901,0.97,1.029,1.105,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
ELVINGTON,0.691,0.716,0.719,0.719,0.72,0.721,0.725,0.728,0.737,0.749,0.755,0.767,0.776,0.78,0.789,0.797,0.807,0.817,0.831,0.847,0.868,0.886,0.909,0.935,0.95,0.978,1.002,1.033,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
FARADAY STREET,0.776,0.923,0.94,0.945,0.949,0.957,0.976,0.998,1.049,1.119,1.152,1.223,1.281,1.299,1.353,1.4,1.461,1.52,1.602,1.695,1.819,1.922,2.062,2.214,2.301,2.466,2.608,2.789,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
FAWDON T1 & SEATON BURN T1,2.079,2.246,2.266,2.271,2.276,2.284,2.307,2.331,2.388,2.468,2.506,2.585,2.651,2.671,2.733,2.785,2.855,2.922,3.014,3.12,3.26,3.376,3.534,3.706,3.805,3.991,4.152,4.357,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
FISHBURN,1.8,1.966,1.986,1.991,1.996,2.004,2.026,2.051,2.108,2.187,2.225,2.304,2.369,2.39,2.451,2.503,2.573,2.64,2.731,2.837,2.976,3.092,3.25,3.421,3.52,3.705,3.865,4.069,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
FLATWORTH CENTRAL,0.829,0.894,0.902,0.904,0.906,0.909,0.918,0.927,0.95,0.981,0.996,1.027,1.053,1.061,1.085,1.105,1.133,1.159,1.195,1.236,1.291,1.336,1.398,1.465,1.504,1.577,1.64,1.72,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
FOSS ISLANDS,1.029,1.166,1.182,1.186,1.19,1.197,1.216,1.236,1.283,1.348,1.379,1.444,1.498,1.515,1.565,1.608,1.666,1.721,1.796,1.883,1.998,2.093,2.223,2.364,2.445,2.598,2.73,2.898,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
FOSSWAY 33/11KV,0.639,0.778,0.794,0.798,0.802,0.81,0.828,0.848,0.896,0.963,0.994,1.06,1.115,1.132,1.183,1.227,1.285,1.341,1.417,1.505,1.622,1.719,1.851,1.993,2.076,2.231,2.365,2.535,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
FOURSTONES 20KV,2.285,2.421,2.437,2.441,2.445,2.452,2.47,2.49,2.537,2.602,2.633,2.698,2.751,2.768,2.818,2.861,2.918,2.972,3.047,3.134,3.248,3.343,3.472,3.612,3.693,3.845,3.976,4.143,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
FYLANDS BRIDGE,1.62,1.78,1.798,1.803,1.808,1.816,1.838,1.861,1.916,1.993,2.029,2.105,2.168,2.188,2.246,2.297,2.364,2.428,2.516,2.618,2.752,2.864,3.016,3.18,3.275,3.454,3.608,3.804,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
GALE LANE,2.216,2.349,2.364,2.368,2.372,2.379,2.396,2.416,2.461,2.525,2.554,2.617,2.669,2.686,2.735,2.776,2.832,2.885,2.958,3.042,3.153,3.245,3.371,3.507,3.586,3.733,3.861,4.023,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
GARWOOD STREET,1.118,1.231,1.244,1.247,1.251,1.257,1.271,1.288,1.327,1.38,1.406,1.459,1.504,1.518,1.559,1.594,1.641,1.686,1.748,1.82,1.914,1.993,2.099,2.215,2.282,2.407,2.516,2.654,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
GATESHEAD CENTRAL,0.195,0.242,0.247,0.249,0.25,0.253,0.259,0.266,0.282,0.304,0.315,0.337,0.356,0.361,0.379,0.393,0.413,0.432,0.458,0.487,0.527,0.559,0.604,0.652,0.68,0.732,0.777,0.835,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
GATESHEAD EAST,0.03,0.037,0.037,0.038,0.038,0.038,0.039,0.04,0.042,0.045,0.047,0.05,0.053,0.054,0.056,0.058,0.061,0.064,0.067,0.071,0.077,0.082,0.088,0.095,0.099,0.106,0.113,0.121,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
GOSFORTH 33/11KV,0.435,0.485,0.49,0.492,0.493,0.496,0.503,0.51,0.527,0.55,0.561,0.585,0.604,0.61,0.629,0.644,0.665,0.684,0.712,0.743,0.784,0.819,0.866,0.916,0.946,1.001,1.048,1.109,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
GRANGETOWN,1.109,1.256,1.273,1.278,1.282,1.29,1.309,1.331,1.382,1.452,1.485,1.555,1.613,1.631,1.685,1.732,1.793,1.852,1.933,2.027,2.15,2.253,2.392,2.544,2.631,2.795,2.937,3.118,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
GREATHAM,0.178,0.191,0.193,0.193,0.194,0.195,0.196,0.198,0.203,0.21,0.213,0.219,0.225,0.226,0.231,0.236,0.242,0.247,0.255,0.263,0.275,0.284,0.297,0.312,0.32,0.335,0.348,0.365,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
GUISBOROUGH T1 T2,2.581,2.78,2.802,2.809,2.814,2.825,2.851,2.88,2.948,3.042,3.087,3.181,3.259,3.284,3.356,3.418,3.501,3.581,3.689,3.815,3.981,4.119,4.307,4.51,4.628,4.848,5.039,5.282,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HARLOW GREEN,1.166,1.319,1.336,1.341,1.345,1.353,1.374,1.396,1.448,1.521,1.555,1.628,1.688,1.707,1.763,1.811,1.875,1.936,2.02,2.117,2.244,2.351,2.495,2.652,2.743,2.913,3.059,3.246,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HARMIRE BRIDGE,1.444,1.538,1.548,1.551,1.554,1.559,1.571,1.585,1.617,1.662,1.683,1.727,1.764,1.775,1.81,1.839,1.878,1.915,1.967,2.026,2.104,2.169,2.258,2.354,2.409,2.513,2.603,2.718,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HARRATON,2.059,2.152,2.163,2.166,2.168,2.173,2.186,2.199,2.231,2.275,2.296,2.341,2.377,2.389,2.423,2.452,2.491,2.528,2.579,2.638,2.716,2.781,2.869,2.964,3.02,3.123,3.213,3.327,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HARROGATE 132/11KV,1.474,1.725,1.754,1.762,1.769,1.782,1.816,1.852,1.939,2.059,2.115,2.234,2.333,2.364,2.456,2.535,2.64,2.741,2.879,3.038,3.249,3.424,3.662,3.92,4.069,4.349,4.59,4.898,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HARROGATE WEST,0.321,0.383,0.39,0.392,0.394,0.397,0.405,0.414,0.436,0.465,0.479,0.508,0.532,0.54,0.563,0.582,0.608,0.633,0.666,0.706,0.757,0.8,0.859,0.922,0.959,1.027,1.087,1.162,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HARTMOOR 66/20KV,2.149,2.339,2.361,2.367,2.372,2.382,2.407,2.435,2.5,2.591,2.633,2.723,2.798,2.821,2.891,2.951,3.03,3.106,3.21,3.33,3.489,3.621,3.801,3.996,4.108,4.319,4.502,4.734,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HAWTHORN PIT,2.874,3.084,3.108,3.114,3.12,3.131,3.159,3.189,3.261,3.361,3.408,3.508,3.59,3.616,3.693,3.759,3.846,3.93,4.045,4.178,4.353,4.5,4.698,4.913,5.037,5.27,5.472,5.728,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HAXBY ROAD T2 T3,1.603,1.734,1.749,1.753,1.757,1.764,1.781,1.8,1.846,1.908,1.938,2,2.052,2.068,2.116,2.157,2.212,2.265,2.337,2.42,2.53,2.621,2.745,2.88,2.958,3.104,3.23,3.391,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HEBBURN,0.26,0.286,0.289,0.29,0.291,0.292,0.296,0.299,0.308,0.321,0.327,0.339,0.349,0.352,0.362,0.37,0.381,0.391,0.406,0.422,0.444,0.462,0.487,0.514,0.529,0.558,0.583,0.615,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HEBBURN WEST,0.082,0.091,0.092,0.092,0.092,0.093,0.094,0.095,0.098,0.102,0.104,0.108,0.112,0.113,0.116,0.119,0.122,0.126,0.131,0.136,0.143,0.149,0.158,0.166,0.172,0.181,0.19,0.2,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HEDWORTH,0.984,1.077,1.088,1.091,1.094,1.099,1.111,1.125,1.157,1.201,1.222,1.267,1.303,1.315,1.349,1.378,1.418,1.455,1.506,1.565,1.643,1.709,1.797,1.893,1.948,2.052,2.142,2.256,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HEIGHINGTON,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.013,0.013,0.013,0.013,0.013,0.014,0.014,0.014,0.015,0.015,0.015,0.016,0.016,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HEXHAM,1.226,1.326,1.337,1.34,1.343,1.348,1.362,1.376,1.41,1.458,1.48,1.527,1.566,1.579,1.615,1.646,1.688,1.727,1.782,1.845,1.928,1.998,2.092,2.194,2.253,2.363,2.459,2.581,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HIGH BARMSTON,1.892,1.989,2,2.003,2.006,2.011,2.024,2.038,2.071,2.117,2.139,2.184,2.222,2.234,2.27,2.3,2.341,2.379,2.432,2.494,2.574,2.642,2.733,2.832,2.89,2.997,3.09,3.209,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HIGH FLATTS,1.273,1.429,1.448,1.452,1.457,1.465,1.486,1.509,1.563,1.638,1.673,1.747,1.809,1.829,1.886,1.935,2.001,2.064,2.15,2.249,2.381,2.49,2.639,2.8,2.893,3.068,3.218,3.411,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HOUGHTON,3.048,3.183,3.198,3.202,3.206,3.213,3.231,3.251,3.297,3.362,3.392,3.456,3.509,3.526,3.575,3.618,3.674,3.728,3.802,3.888,4.001,4.095,4.223,4.361,4.441,4.592,4.722,4.887,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
HOWDON,0.407,0.444,0.448,0.449,0.45,0.452,0.457,0.462,0.475,0.492,0.501,0.518,0.532,0.537,0.55,0.562,0.577,0.592,0.612,0.635,0.666,0.691,0.726,0.764,0.786,0.826,0.862,0.906,NPgN,Primary,NG FES - Counterfactual,Total installed PV capacity - domestic (MW)
