Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,17.24,17.523,18.454,24.688,25.354,26.189,27.114,28.022,28.873,29.675,30.372,31.042,32.008,33.525,34.953,36.417,37.778,39.05,39.997,40.858,41.687,42.522,43.38,44.225,45.033,45.804,46.544,47.153,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BENWELL,17.987,18.077,18.626,18.866,19.218,19.726,20.317,20.919,21.492,22.041,22.539,23.016,23.753,24.999,26.135,27.232,28.256,29.216,29.914,30.552,31.163,31.767,32.381,32.988,33.586,34.171,34.747,35.202,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BILLINGHAM MARSH HOUSE,18.022,18.238,18.523,20.285,20.818,21.518,22.316,23.138,23.935,24.706,25.447,26.16,27.187,28.777,30.232,31.607,32.886,34.076,34.972,35.787,36.569,37.346,38.134,38.913,39.676,40.408,41.115,41.673,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BILLY MILL,16.798,16.886,17.467,17.709,18.069,18.581,19.179,19.786,20.358,20.891,21.382,21.849,22.616,23.897,25.056,26.169,27.206,28.177,28.87,29.502,30.108,30.708,31.316,31.916,32.505,33.079,33.643,34.07,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BIRTLEY GROVE 66/11KV,10.955,12.45,13.09,13.386,13.811,14.383,15.064,18.939,19.695,20.454,21.205,21.932,22.86,24.162,25.335,26.411,27.385,28.266,28.91,29.474,30.007,30.522,31.035,31.527,31.979,32.41,32.824,33.14,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BIRTLEY GROVE 66/20KV,11.097,11.049,11.014,11.006,11.034,11.081,11.145,11.218,11.296,11.376,11.453,11.531,11.67,12.026,12.357,12.664,12.95,13.213,13.435,13.633,13.838,14.043,14.254,14.466,14.676,14.882,15.086,15.246,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BLAYDON BURN,11.742,11.752,11.788,13.968,14.14,14.355,14.607,14.876,15.155,15.445,15.731,16.014,16.463,17.429,18.327,19.161,19.935,20.651,21.266,21.818,22.368,22.917,23.482,24.045,24.577,25.1,25.616,26.018,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BLUCHER 33/11KV,14.161,14.514,15.508,15.957,16.541,17.302,18.167,19.05,19.903,20.719,21.485,22.22,23.223,24.66,25.975,27.219,28.358,29.402,30.147,30.813,31.436,32.04,32.643,33.226,33.789,34.331,34.861,35.257,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BOLDON DOWNHILL,5.704,7.824,8.471,8.674,8.959,9.353,9.804,10.255,10.673,11.063,11.43,11.777,12.386,13.442,14.398,15.301,16.144,16.932,17.505,18.027,18.527,19.025,19.534,20.037,20.532,21.015,21.49,21.836,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,4.172,4.306,4.467,4.686,4.985,5.379,5.834,6.32,6.823,7.343,7.851,8.348,8.909,9.614,10.264,10.843,11.36,11.825,12.163,12.45,12.706,12.955,13.206,13.437,13.6,13.763,13.896,14.022,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BOWESFIELD 33/11KV,9.549,9.791,11.569,11.963,12.477,13.153,13.943,14.777,15.61,16.452,17.257,18.038,19.011,20.274,21.421,22.508,23.498,24.409,25.043,25.608,26.136,26.649,27.159,27.654,28.136,28.605,29.065,29.438,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BOWESFIELD 66/11KV,14.073,14.272,14.528,14.853,15.262,15.764,16.318,16.869,17.391,17.895,18.34,18.773,19.33,20.089,20.812,21.547,22.232,22.878,23.344,23.771,24.189,24.611,25.043,25.47,25.893,26.31,26.725,27.083,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BRANCEPETH,14.389,14.474,14.906,15.143,15.667,16.397,17.099,17.652,18.107,18.533,18.939,19.329,20.219,22.348,24.322,26.194,27.978,29.68,31.093,32.301,33.438,34.633,35.938,37.173,37.965,38.555,38.919,39.218,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BREAMISH STREET,9.583,9.608,10.571,12.747,12.887,13.103,13.364,13.632,13.886,14.139,14.361,14.575,14.875,15.296,15.674,16.05,16.4,16.73,16.936,17.124,17.303,17.478,17.653,17.822,17.989,18.151,18.31,18.443,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
BRENDA TRADING,21.071,21.222,21.472,23.131,23.748,24.603,25.615,26.666,27.689,28.684,29.641,30.559,31.909,34.051,35.994,37.801,39.465,41.007,42.106,43.09,44.017,44.933,45.861,46.775,47.672,48.586,49.486,50.173,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
CAMPLESHON ROAD,16.714,16.864,17.309,19.298,19.737,20.33,20.996,21.653,22.261,22.833,23.376,23.895,24.769,26.274,27.647,28.959,30.192,31.361,32.214,32.994,33.746,34.498,35.271,35.973,36.43,36.83,37.184,37.471,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
CARLEY HILL,16.09,16.182,16.358,16.634,17.036,17.605,18.273,18.948,19.577,20.174,20.734,21.267,22.181,23.766,25.194,26.555,27.821,29.007,29.846,30.609,31.334,32.049,32.774,33.486,34.181,34.855,35.513,35.995,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
CARLIN HOW T3 T4,15.589,15.711,15.917,16.24,16.843,17.706,18.598,19.38,20.064,20.705,21.304,21.876,23.005,25.355,27.512,29.586,31.55,33.42,34.899,36.192,37.408,38.663,40.006,41.23,41.909,42.433,42.789,43.082,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
CARR HILL,17.396,17.512,17.721,18.058,18.568,19.285,20.133,20.994,21.802,22.558,23.263,23.928,25.056,26.949,28.651,30.242,31.72,33.1,34.069,34.948,35.822,36.688,37.568,38.435,39.286,40.114,40.927,41.524,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
CATTERICK CAMP,16.544,16.792,17.12,17.551,18.163,18.947,19.806,20.623,21.374,22.1,22.87,23.615,24.718,26.53,28.212,29.815,31.331,32.779,33.886,34.89,35.851,36.827,37.847,38.809,39.492,40.095,40.616,41.088,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
CLOSE,22.341,22.233,22.819,22.75,22.758,22.812,22.885,22.964,23.04,23.126,23.192,23.261,23.354,24.057,24.732,25.405,26.051,26.655,27.199,27.702,28.192,28.675,29.152,29.639,30.12,30.593,31.058,31.507,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
CONEYTHORPE,12.961,14.57,16.568,16.809,17.143,17.606,18.132,18.659,19.156,19.637,20.087,20.52,21.173,22.204,23.149,24.024,24.837,25.602,26.132,26.61,27.065,27.519,27.984,28.429,28.748,29.072,29.378,29.63,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
CONSETT,22.385,22.489,23.17,23.466,23.963,24.647,25.404,26.135,26.818,27.481,28.122,28.74,29.762,31.704,33.49,35.167,36.737,38.216,39.357,40.369,41.357,42.356,43.397,44.394,45.192,45.915,46.56,47.078,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
CORPORATION STREET,12.496,12.431,12.391,12.378,12.4,12.478,12.59,12.709,12.822,12.935,13.035,13.13,13.286,13.512,13.711,13.905,14.082,14.25,14.33,14.4,14.466,14.529,14.593,14.652,14.711,14.767,14.821,14.862,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
CRAMLINGTON T1 T3,10.796,10.743,10.703,10.692,10.723,10.781,10.858,10.939,11.023,11.109,11.198,11.288,11.43,11.793,12.137,12.462,12.765,13.043,13.281,13.492,13.701,13.91,14.125,14.342,14.548,14.746,14.938,15.096,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
CRAMLINGTON T2 T4,8.057,8.041,8.036,8.061,8.129,8.231,8.361,8.509,8.67,8.84,9.014,9.187,9.395,9.757,10.093,10.405,10.688,10.943,11.154,11.339,11.517,11.692,11.869,12.045,12.21,12.37,12.523,12.652,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
DARLEY,3.227,3.288,3.374,3.487,3.643,3.849,4.074,4.295,4.499,4.703,4.898,5.086,5.378,5.876,6.328,6.75,7.145,7.523,7.79,8.028,8.255,8.485,8.721,8.943,9.081,9.209,9.32,9.419,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
DARLINGTON 132/6KV,2.615,2.726,2.891,3.131,3.473,3.967,4.547,5.122,5.647,6.139,6.598,7.029,7.657,8.516,9.294,10.023,10.694,11.314,11.681,12.012,12.322,12.625,12.925,13.207,13.458,13.693,13.915,14.08,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
DARLINGTON 33/11KV,14.153,14.117,14.114,14.167,14.301,14.523,14.789,15.055,15.299,15.526,15.737,15.939,16.334,17.229,18.049,18.82,19.544,20.221,20.747,21.227,21.684,22.137,22.598,23.054,23.49,23.913,24.324,24.638,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
DARLINGTON CENTRAL 33/11KV,8.953,8.899,9.152,11.491,11.501,11.542,11.597,11.652,11.7,11.739,11.772,11.803,11.891,12.102,12.298,12.483,12.656,12.817,12.934,13.039,13.138,13.239,13.344,13.449,13.553,13.654,13.754,13.825,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
DARLINGTON EAST,18.27,18.798,18.998,19.329,19.841,20.577,21.443,22.326,23.176,24.002,24.79,25.548,26.569,28.019,29.352,30.589,31.718,32.752,33.44,34.044,34.601,35.151,35.708,36.221,36.601,36.93,37.213,37.438,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
DARLINGTON WEST,18.877,19.609,20.845,21.401,22.228,23.455,24.934,26.463,27.93,29.323,30.649,31.907,33.646,35.984,38.085,40.032,41.799,43.406,44.402,45.288,46.101,46.881,47.647,48.368,49.041,49.68,50.292,50.729,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
DENWICK,19.478,19.683,20.411,20.85,21.557,22.548,23.647,24.69,25.654,26.61,27.54,28.436,29.835,32.24,34.432,36.505,38.45,40.301,41.659,42.857,44.009,45.179,46.411,47.565,48.214,48.743,49.148,49.517,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
DUNSTON 66/11KV,12.95,13.781,20.066,20.157,20.318,20.563,20.858,21.166,21.462,21.751,22.028,22.294,22.733,23.495,24.176,24.809,25.396,25.947,26.325,26.663,26.997,27.327,27.663,27.992,28.301,28.601,28.892,29.113,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
DUNSTON 66/20KV,16.072,16.747,16.985,17.319,17.833,18.495,19.199,19.843,20.415,20.933,21.402,21.846,22.743,24.517,26.138,27.661,29.093,30.444,31.467,32.367,33.267,34.185,35.155,36.074,36.784,37.407,37.939,38.331,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
DURHAM EAST,14.663,14.619,15.005,16.561,16.586,16.629,16.682,16.735,16.784,16.833,16.882,16.933,17.029,17.353,17.666,17.966,18.253,18.525,18.759,18.976,19.201,19.429,19.662,19.9,20.136,20.37,20.602,20.807,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
EASTFIELD,23.354,23.387,23.492,23.696,24.046,24.573,25.195,25.822,26.422,27.003,27.52,28.017,28.747,29.902,30.958,31.923,32.81,33.634,34.179,34.657,35.31,35.962,36.625,37.247,37.745,38.203,38.623,38.995,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
EASTGATE CEMENT,7.69,7.655,7.627,7.61,7.624,7.655,7.685,7.707,7.725,7.742,7.76,7.778,7.873,8.206,8.512,8.804,9.086,9.356,9.596,9.814,10.025,10.24,10.466,10.687,10.793,10.89,10.977,11.053,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
EDUCATIONAL PRECINCT,17.675,17.584,17.515,17.48,17.497,17.574,17.685,17.805,17.919,18.038,18.144,18.248,18.441,18.926,19.365,19.789,20.188,20.564,20.838,21.087,21.325,21.559,21.792,22.024,22.252,22.472,22.688,22.867,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
ELVINGTON,9.834,9.802,9.776,9.77,9.799,9.852,9.923,10.008,10.106,10.214,10.328,10.441,10.596,10.902,11.18,11.453,11.707,11.944,12.147,12.329,12.502,12.675,12.852,13.02,13.135,13.229,13.306,13.379,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
FARADAY STREET,20.091,20.238,20.482,24.084,24.613,25.353,26.214,27.071,27.866,28.624,29.324,29.994,31.031,32.728,34.279,35.719,37.055,38.306,39.158,39.93,40.649,41.359,42.078,42.782,43.468,44.128,44.772,45.255,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
FAWDON T1 & SEATON BURN T1,20.208,20.467,22.511,23.007,23.665,24.525,25.462,26.363,27.194,27.982,28.708,29.406,30.535,32.478,34.278,36.016,37.637,39.157,40.292,41.31,42.277,43.254,44.276,45.211,45.826,46.381,46.874,47.269,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
FISHBURN,16.202,16.42,16.831,17.279,18.033,19.089,20.201,21.188,22.067,22.9,23.695,24.457,25.818,28.405,30.79,33.038,35.151,37.144,38.71,40.066,41.339,42.65,44.07,45.33,45.932,46.336,46.52,46.671,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
FLATWORTH CENTRAL,14.393,15.783,16.383,22.572,22.622,22.713,22.837,22.984,23.147,23.319,23.489,23.658,23.865,24.208,24.523,24.826,25.104,25.36,25.565,25.749,25.923,26.093,26.262,26.429,26.593,26.755,26.914,27.049,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
FOSS ISLANDS,27.571,27.562,27.841,27.932,28.141,28.439,28.785,29.142,29.49,29.845,30.197,30.546,31.041,32.306,33.497,34.646,35.736,36.759,37.629,38.43,39.207,39.978,40.754,41.53,42.27,42.994,43.704,44.338,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
FOSSWAY 33/11KV,15.591,15.659,15.801,16.042,16.415,16.99,17.684,18.402,19.09,19.755,20.384,20.982,21.895,23.294,24.542,25.715,26.796,27.804,28.476,29.083,29.652,30.206,30.762,31.301,31.826,32.333,32.827,33.189,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
FOURSTONES 20KV,17.442,17.287,17.89,17.763,17.669,17.598,17.535,17.477,17.422,17.37,17.323,17.28,17.325,17.658,17.962,18.25,18.525,18.786,19.017,19.226,19.43,19.637,19.855,20.07,20.148,20.218,20.281,20.33,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
FYLANDS BRIDGE,19.749,19.83,19.976,20.221,20.668,21.307,21.996,22.623,23.189,23.719,24.221,24.702,25.555,27.211,28.734,30.168,31.517,32.79,33.768,34.621,35.444,36.285,37.178,38.025,38.656,39.209,39.672,40.04,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
GALE LANE,8.533,9.151,9.319,9.561,9.895,10.354,10.87,11.374,11.826,12.235,12.614,12.969,13.623,14.76,15.794,16.773,17.688,18.547,19.146,19.692,20.218,20.745,21.286,21.817,22.331,22.829,23.314,23.667,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
GARWOOD STREET,14.017,13.962,14.21,14.211,14.277,14.405,14.56,14.723,14.884,15.041,15.196,15.348,15.623,16.377,17.074,17.74,18.37,18.96,19.458,19.912,20.349,20.781,21.219,21.661,22.096,22.522,22.942,23.286,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
GATESHEAD CENTRAL,11.99,12.404,12.366,14.509,14.537,14.587,14.665,14.762,14.872,14.99,15.104,15.217,15.371,15.693,15.985,16.25,16.492,16.709,16.879,17.027,17.191,17.349,17.508,17.666,17.82,17.971,18.118,18.239,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
GATESHEAD EAST,7.878,7.828,7.781,7.76,7.775,7.826,7.916,8.043,8.203,8.386,8.581,8.775,8.966,9.214,9.433,9.623,9.783,9.915,10.019,10.101,10.171,10.231,10.285,10.335,10.383,10.428,10.47,10.506,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
GOSFORTH 33/11KV,15.943,15.808,16.425,16.319,16.238,16.179,16.13,16.086,16.044,16.003,15.961,15.922,15.926,16.083,16.227,16.367,16.499,16.625,16.721,16.806,16.89,16.975,17.062,17.151,17.239,17.325,17.409,17.473,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
GRANGETOWN,15.83,16.528,17.5,17.714,18.082,18.616,19.284,20.047,20.877,21.749,22.633,23.499,24.519,26.029,27.398,28.661,29.805,30.834,31.662,32.391,33.065,33.713,34.357,34.987,35.584,36.164,36.733,37.198,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
GREATHAM,19.975,19.804,19.643,19.493,19.357,19.23,19.111,19,18.895,18.796,18.704,18.617,18.545,18.529,18.514,18.502,18.492,18.484,18.474,18.465,18.457,18.452,18.45,18.45,18.451,18.453,18.455,18.452,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
GUISBOROUGH T1 T2,14.874,15.051,15.327,15.73,16.336,17.18,18.112,18.998,19.797,20.557,21.274,21.957,23.152,25.298,27.26,29.129,30.883,32.543,33.768,34.868,35.915,36.974,38.079,39.123,39.842,40.488,41.062,41.509,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HARLOW GREEN,15.353,15.462,15.656,15.952,16.377,16.962,17.64,18.309,18.915,19.463,19.96,20.426,21.297,22.837,24.231,25.543,26.768,27.918,28.725,29.463,30.202,30.938,31.69,32.433,33.163,33.874,34.572,35.082,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HARMIRE BRIDGE,13.588,13.712,13.891,14.156,14.576,15.154,15.8,16.438,17.048,17.663,18.267,18.851,19.743,21.283,22.681,23.987,25.21,26.37,27.238,28.007,28.752,29.504,30.285,31.015,31.411,31.745,32.02,32.266,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HARRATON,17.86,19.925,22.561,22.531,22.563,22.644,22.754,29.236,29.362,29.489,29.613,29.736,29.99,30.6,31.158,31.695,32.196,32.664,33.043,33.382,33.709,34.039,34.38,34.725,35.067,35.404,35.738,35.992,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HARROGATE 132/11KV,27.591,27.87,28.306,31.185,32.024,33.209,34.579,35.96,37.253,38.498,39.666,40.782,42.414,44.794,46.951,48.946,50.787,52.511,53.606,54.59,55.515,56.425,57.342,58.211,58.967,59.738,60.477,61.06,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HARROGATE WEST,11.152,11.123,12.667,12.671,12.703,12.763,12.835,12.906,12.971,13.032,13.089,13.144,13.26,13.589,13.897,14.188,14.466,14.728,14.945,15.144,15.338,15.533,15.731,15.929,16.114,16.304,16.491,16.65,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HARTMOOR 66/20KV,19.19,19.394,19.728,20.215,20.927,21.873,22.923,23.924,24.831,25.685,26.483,27.244,28.519,30.727,32.767,34.69,36.481,38.165,39.378,40.459,41.495,42.545,43.642,44.691,45.549,46.366,47.11,47.682,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HAWTHORN PIT,19.601,21.76,24.208,24.766,25.607,26.753,28.031,29.248,30.366,31.431,32.435,33.396,34.933,37.537,39.947,42.254,44.401,46.409,47.906,49.235,50.497,51.774,53.116,54.385,55.37,56.259,57.045,57.651,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HAXBY ROAD T2 T3,11.999,13.011,13.054,13.146,13.293,13.542,13.855,14.184,14.493,14.793,15.079,15.35,15.731,16.169,16.55,16.902,17.215,17.501,17.608,17.697,17.775,17.846,17.909,17.96,18.007,18.046,18.082,18.099,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HEBBURN,2.351,2.366,2.387,2.43,2.498,2.594,2.713,2.848,2.996,3.154,3.315,3.475,3.649,3.886,4.106,4.309,4.49,4.65,4.781,4.894,4.998,5.098,5.198,5.296,5.393,5.487,5.579,5.655,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HEBBURN WEST,2.727,2.709,3.791,3.781,3.779,3.784,3.789,3.794,3.797,3.799,3.801,3.804,3.815,3.886,3.957,4.027,4.095,4.159,4.216,4.269,4.32,4.372,4.425,4.48,4.534,4.588,4.64,4.687,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HEDWORTH,12.902,12.942,18.698,18.862,19.114,19.493,19.931,20.368,20.775,21.147,21.495,21.825,22.395,23.412,24.343,25.242,26.083,26.871,27.454,27.989,28.503,29.015,29.539,30.058,30.569,31.069,31.56,31.933,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HEIGHINGTON,13.869,13.707,13.551,13.404,13.269,13.141,13.021,12.905,12.795,12.691,12.593,12.499,12.411,12.37,12.331,12.294,12.259,12.223,12.188,12.151,12.116,12.083,12.051,12.02,11.989,11.959,11.928,11.897,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HEXHAM,21.357,21.185,21.864,21.752,21.708,21.708,21.718,21.721,21.722,21.725,21.733,21.743,21.886,22.414,22.9,23.359,23.794,24.202,24.546,24.845,25.135,25.434,25.753,26.06,26.244,26.398,26.519,26.608,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HIGH BARMSTON,18.797,18.762,19.578,19.65,19.839,20.131,20.522,21.002,21.553,22.152,22.769,23.379,24.086,25.162,26.138,27.038,27.843,28.557,29.152,29.665,30.135,30.587,31.037,31.484,31.92,32.347,32.767,33.097,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HIGH FLATTS,15.191,15.361,15.924,16.297,16.828,17.537,18.33,19.099,19.801,20.448,21.053,21.628,22.594,24.235,25.737,27.152,28.473,29.715,30.594,31.385,32.168,32.957,33.771,34.565,35.303,36.003,36.669,37.175,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HOUGHTON,16.29,16.465,18.397,18.777,19.305,19.985,20.751,21.504,22.209,22.878,23.502,24.102,25.012,26.47,27.828,29.145,30.362,31.495,32.324,33.067,33.793,34.524,35.282,36.01,36.634,37.218,37.765,38.19,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HOWDON,8.617,8.637,8.678,8.754,8.879,9.064,9.286,9.519,9.746,9.969,10.179,10.382,10.667,11.123,11.539,11.941,12.314,12.661,12.912,13.141,13.358,13.571,13.785,13.997,14.204,14.407,14.606,14.767,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HUNTINGTON NEW LANE,16.808,17.397,17.526,17.728,18.034,18.466,18.962,19.458,19.924,20.365,20.788,21.193,21.845,22.961,23.977,24.939,25.838,26.684,27.291,27.839,28.365,28.892,29.433,29.941,30.331,30.698,31.036,31.311,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
HUSTHWAITE 33/11KV,12.488,12.673,12.919,13.239,13.667,14.213,14.83,15.448,16.037,16.625,17.192,17.741,18.511,19.644,20.678,21.691,22.637,23.537,24.178,24.758,25.31,25.865,26.435,26.977,27.31,27.599,27.847,28.081,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
JARROW,4.323,4.306,4.296,4.299,4.321,4.361,4.408,4.46,4.515,4.573,4.632,4.69,4.789,5.01,5.216,5.414,5.599,5.772,5.924,6.061,6.192,6.324,6.46,6.599,6.736,6.872,7.006,7.111,NPgN,Primary,NG FES - Holistic Transition,Total peak demand (MW)
