Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BOWESFIELD 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
BRANCEPETH,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.924,12.925,12.926,12.927,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
BREAMISH STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
BRENDA TRADING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
CAMPLESHON ROAD,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.012,0.012,0.012,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
CARLEY HILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
CARLIN HOW T3 T4,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.185,2.186,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
CARR HILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
CATTERICK CAMP,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.013,0.018,0.022,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
CLOSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
CONEYTHORPE,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.009,0.01,0.011,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
CONSETT,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.159,20.161,20.163,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
CORPORATION STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
COWTON,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.008,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
CRAMLINGTON T1 T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
CRAMLINGTON T2 T4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
DARLEY,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.013,0.013,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
DARLINGTON 132/6KV,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
DARLINGTON 33/11KV,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
DARLINGTON CENTRAL 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
DARLINGTON EAST,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
DARLINGTON WEST,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.476,0.476,0.476,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
DENWICK,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.044,0.048,0.052,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
DUNSTON 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
DUNSTON 66/20KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
DURHAM EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
EASTFIELD,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.012,0.013,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
EASTGATE CEMENT,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.05,0.05,0.05,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
EDUCATIONAL PRECINCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
ELVINGTON,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
FARADAY STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
FAWDON T1 & SEATON BURN T1,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.036,0.037,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
FISHBURN,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.906,22.907,22.908,22.909,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
FLATWORTH CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
FOSS ISLANDS,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
FOSSWAY 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
FOURSTONES 20KV,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.483,34.484,34.486,34.489,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
FYLANDS BRIDGE,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.017,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
GALE LANE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.001,5.001,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
GARWOOD STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
GATESHEAD CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
GATESHEAD EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
GOSFORTH 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
GRANGETOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
GREATHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
GUISBOROUGH T1 T2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.052,0.053,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HARLOW GREEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HARMIRE BRIDGE,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.09,0.091,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HARRATON,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HARROGATE 132/11KV,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.054,0.056,0.059,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HARROGATE WEST,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HARTMOOR 66/20KV,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.255,5.255,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HAWTHORN PIT,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.318,12.319,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HAXBY ROAD T2 T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HEBBURN,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HEBBURN WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HEDWORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HEIGHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HEXHAM,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.641,0.643,0.645,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HIGH BARMSTON,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HIGH FLATTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HOUGHTON,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.024,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HOWDON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HUNTINGTON NEW LANE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
HUSTHWAITE 33/11KV,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.194,0.196,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
JARROW,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.008,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
KENTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
KIELDER,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
KILLINGWORTH,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
KIRBYMOORSIDE,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.079,0.082,0.084,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
LINTON 66/20KV,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.024,0.026,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
LONGBENTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
LOW SPENNYMOOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
LYNEMOUTH,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.299,2.3,2.3,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
MADDISON STREET,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.017,0.022,0.026,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
MALLEABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
MALTON,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.301,0.306,0.312,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed wind capacity (MW)
