Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,14863.229,14756.322,14656.145,14562.481,14475.108,14393.799,14318.318,14248.429,14183.886,14124.441,14069.838,14019.817,13974.113,13932.455,13894.565,13860.162,13828.959,13800.662,13774.973,13751.589,13730.201,13710.493,13692.145,13674.832,13658.223,13641.981,13625.764,13609.224,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
BOWESFIELD 33/11KV,17468.393,17495.922,20775.919,20812.495,20853.558,20899.056,20948.92,21003.06,21061.366,21123.709,21189.94,21259.892,21333.377,21410.187,21490.096,21572.858,21658.205,21745.853,21835.495,21926.809,22019.447,22113.048,22207.226,22301.578,22395.682,22489.093,22581.351,22671.973,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
BOWESFIELD 66/11KV,48141.758,48219.093,48308.877,48411.082,48525.624,48652.363,48791.11,48941.618,49103.586,49276.662,49460.436,49654.448,49858.181,50071.065,50292.475,50521.734,50758.108,51000.811,51249.001,51501.785,51758.212,52017.279,52277.928,52539.047,52799.47,53057.975,53313.289,53564.082,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
BRANCEPETH,38443.466,38176.57,38560.195,38327.144,38110.181,37908.731,37722.202,37549.991,37391.475,37246.022,37112.98,36991.685,36881.458,36781.605,36691.417,36610.169,36537.122,36471.524,36412.604,36359.58,36311.653,36268.009,36227.819,36190.241,36154.415,36119.467,36084.51,36048.64,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
BREAMISH STREET,25001.146,24697.812,26393.788,30681.811,30418.936,30168.428,29929.731,29702.289,29485.55,29278.96,29081.97,28894.03,28714.594,28543.114,28379.048,28221.853,28070.986,27925.908,27786.081,27650.968,27520.034,27392.744,27268.566,27146.97,27027.425,26909.403,26792.377,26675.823,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
BRENDA TRADING,44666.712,44124.708,43607.802,45856.192,45386.476,44938.858,44512.342,44105.936,43718.651,43349.501,42997.502,42661.673,42341.038,42034.619,41741.446,41460.547,41190.956,40931.709,40681.843,40440.4,40206.423,39978.958,39757.053,39539.761,39326.134,39115.229,38906.106,38697.824,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
CAMPLESHON ROAD,34068.75,33687.269,33790.859,37099.663,36771.355,36459.34,36162.903,35881.326,35613.892,35359.882,35118.579,34889.262,34671.212,34463.708,34266.029,34077.453,33897.257,33724.718,33559.111,33399.712,33245.795,33096.633,32951.5,32809.668,32670.407,32532.989,32396.682,32260.755,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
CARLEY HILL,41784.395,41277.283,40793.651,40332.562,39893.079,39474.269,39075.201,38694.947,38332.582,37987.182,37657.828,37343.603,37043.59,36756.878,36482.557,36219.72,35967.462,35724.881,35491.076,35265.152,35046.212,34833.365,34625.72,34422.39,34222.491,34025.138,33829.453,33634.556,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
CARLIN HOW T3 T4,37417.116,37079.901,36761.133,36460.156,36176.308,35908.919,35657.31,35420.797,35198.685,34990.275,34794.856,34611.714,34440.123,34279.351,34128.659,33987.3,33854.516,33729.547,33611.619,33499.955,33393.767,33292.261,33194.633,33100.074,33007.765,32916.88,32826.583,32736.033,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
CARR HILL,31978.146,31590.149,31220.12,30867.341,30531.095,30210.668,29905.348,29614.425,29337.191,29072.939,28820.966,28580.569,28351.049,28131.706,27921.846,27720.773,27527.795,27342.223,27163.366,26990.539,26823.057,26660.236,26501.397,26345.859,26192.945,26041.979,25892.288,25743.2,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
CATTERICK CAMP,49269.304,49467.407,49675.624,49894.114,50122.969,50362.218,50611.821,50871.676,51141.614,51421.4,51710.733,52009.249,52316.515,52632.035,52955.245,53285.519,53622.16,53964.411,54311.445,54662.372,55016.233,55372.008,55728.607,56084.877,56439.597,56791.481,57139.178,57481.271,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
CLOSE,93514.912,92380.283,92819.593,91787.952,90804.659,89867.627,88974.772,88124.019,87313.296,86540.538,85803.687,85100.689,84429.497,83788.069,83174.37,82586.368,82022.04,81479.365,80956.332,80450.93,79961.159,79485.02,79020.523,78565.679,78118.51,77677.039,77239.294,76803.313,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
CONEYTHORPE,42217.829,45192.444,48902.867,48627.657,48370.499,48130.73,47907.675,47700.645,47508.935,47331.826,47168.586,47018.465,46880.702,46754.52,46639.126,46533.715,46437.466,46349.543,46269.096,46195.26,46127.155,46063.889,46004.55,45948.217,45893.95,45840.796,45787.787,45733.941,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
CONSETT,73102.52,72526.444,73081.222,72572.423,72095.518,71649.315,71232.6,70844.136,70482.664,70146.905,69835.555,69547.288,69280.756,69034.591,68807.399,68597.766,68404.254,68225.405,68059.735,67905.74,67761.894,67626.646,67498.425,67375.635,67256.659,67139.857,67023.567,66906.102,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
CORPORATION STREET,39673.234,39191.972,38733,38295.426,37878.361,37480.92,37102.22,36741.378,36397.518,36069.764,35757.241,35459.078,35174.408,34902.365,34642.084,34392.704,34153.366,33923.214,33701.394,33487.053,33279.342,33077.414,32880.424,32687.529,32497.889,32310.665,32125.021,31940.124,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
CRAMLINGTON T1 T3,42770.461,42251.791,41757.148,41285.57,40836.102,40407.788,39999.675,39610.815,39240.26,38887.066,38550.292,38229,37922.252,37629.115,37348.659,37079.954,36822.076,36574.1,36335.105,36104.174,35880.39,35662.84,35450.612,35242.8,35038.495,34836.796,34636.799,34437.607,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
CRAMLINGTON T2 T4,19990.887,19748.78,19517.896,19297.787,19088.005,18888.105,18697.641,18516.172,18343.254,18178.446,18021.309,17871.405,17728.296,17591.545,17460.718,17335.382,17215.103,17099.449,16987.992,16880.301,16775.949,16674.508,16575.553,16478.659,16383.402,16289.361,16196.113,16103.238,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
DARLEY,6818.344,6768.706,6722.169,6678.633,6637.993,6600.146,6564.982,6532.393,6502.264,6474.482,6448.928,6425.483,6404.024,6384.427,6366.564,6350.305,6335.519,6322.071,6309.824,6298.638,6288.371,6278.88,6270.016,6261.632,6253.574,6245.69,6237.821,6229.81,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
DARLINGTON 132/6KV,5011.648,4951.19,4893.539,4838.584,4786.212,4736.313,4688.774,4643.486,4600.338,4559.219,4520.02,4482.63,4446.941,4412.843,4380.227,4348.985,4319.009,4290.189,4262.419,4235.591,4209.598,4184.332,4159.688,4135.558,4111.836,4088.416,4065.193,4042.061,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
DARLINGTON 33/11KV,30694.315,30324.109,29971.096,29634.589,29313.905,29008.36,28717.274,28439.969,28175.768,27923.996,27683.978,27455.044,27236.522,27027.745,26828.046,26636.759,26453.221,26276.771,26106.748,25942.493,25783.35,25628.663,25477.778,25330.043,25184.808,25041.424,24899.242,24757.618,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
DARLINGTON CENTRAL 33/11KV,28287.204,27946,28258.728,33108.075,32812.51,32530.897,32262.611,32007.026,31763.517,31531.462,31310.241,31099.234,30897.824,30705.395,30521.332,30345.022,30175.853,30013.217,29856.503,29705.106,29558.421,29415.842,29276.767,29140.596,29006.729,28874.567,28743.514,28612.975,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
DARLINGTON EAST,60907.256,61091.806,60397.129,59735.083,59104.322,58503.499,57931.272,57386.302,56867.252,56372.789,55901.582,55452.303,55023.627,54614.233,54222.8,53848.013,53488.557,53143.122,52810.399,52489.083,52177.87,51875.461,51580.558,51291.866,51008.092,50727.947,50450.144,50173.397,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
DARLINGTON WEST,47145.98,47716.78,49118.497,48601.53,48108.867,47639.461,47192.267,46766.241,46360.344,45973.538,45604.789,45253.065,44917.337,44596.577,44289.761,43995.868,43713.878,43442.775,43181.545,42929.177,42684.66,42446.989,42215.159,41988.169,41765.019,41544.711,41326.253,41108.651,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
DENWICK,61083.348,60340.979,60574.587,59899.547,59256.115,58642.924,58058.613,57501.823,56971.2,56465.395,55983.061,55522.855,55083.44,54663.48,54261.646,53876.61,53507.049,53151.643,52809.077,52478.04,52157.222,51845.319,51541.031,51243.059,50950.11,50660.895,50374.125,50088.519,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
DUNSTON 66/11KV,40075.784,41413.01,54626.859,54184.524,53762.913,53361.132,52978.288,52613.49,52265.851,51934.486,51618.511,51317.048,51029.218,50754.146,50490.959,50238.788,49996.764,49764.022,49539.699,49322.934,49112.87,48908.65,48709.42,48514.33,48322.531,48133.176,47945.42,47758.422,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
DUNSTON 66/20KV,28984.738,29776.546,29442.404,29123.871,28820.3,28531.046,28255.464,27992.913,27742.752,27504.343,27277.048,27060.232,26853.263,26655.507,26466.335,26285.119,26111.23,25944.044,25782.937,25627.288,25476.474,25329.878,25186.882,25046.87,24909.228,24773.344,24638.605,24504.402,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
DURHAM EAST,59718.113,59305.743,59833.318,62898.24,62563.295,62252.407,61964.66,61699.119,61454.822,61230.784,61026,60839.439,60670.046,60516.747,60378.439,60254.001,60142.285,60042.121,59952.315,59871.651,59798.889,59732.764,59671.99,59615.256,59561.227,59508.547,59455.833,59401.68,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
EASTFIELD,89254.151,88172.297,87140.565,86156.955,85219.467,84326.11,83474.898,82663.851,81890.992,81154.354,80451.971,79781.885,79142.142,78530.796,77945.903,77385.526,76847.734,76330.599,75832.2,75350.622,74883.952,74430.284,73987.718,73554.358,73128.312,72707.695,72290.626,71875.228,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
EASTGATE CEMENT,19109.556,18970.413,18839.961,18717.918,18603.995,18497.897,18399.321,18307.959,18223.495,18145.606,18073.963,18008.23,17948.064,17893.115,17843.026,17797.434,17755.969,17718.253,17683.903,17652.527,17623.727,17597.1,17572.233,17548.708,17526.1,17503.976,17481.898,17459.418,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
EDUCATIONAL PRECINCT,46382.414,45819.858,45283.358,44771.872,44284.363,43819.794,43377.133,42955.35,42553.419,42170.314,41805.017,41456.507,41123.77,40805.794,40501.568,40210.087,39930.345,39661.341,39402.077,39151.556,38908.786,38672.776,38442.538,38217.087,37995.441,37776.618,37559.642,37343.539,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
ELVINGTON,45649.313,45320.466,45012.301,44724.15,44455.328,44205.135,43972.854,43757.752,43559.077,43376.064,43207.929,43053.873,42913.078,42784.712,42667.925,42561.852,42465.608,42378.294,42298.994,42226.776,42160.688,42099.765,42043.023,41989.462,41938.065,41887.799,41837.614,41786.441,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
FARADAY STREET,47388.347,46827.014,46292.006,52863.747,52378.261,51915.977,51475.858,51056.868,50657.973,50278.143,49916.347,49571.557,49242.746,48928.89,48628.966,48341.953,48066.831,47802.581,47548.189,47302.638,47064.916,46834.012,46608.915,46388.617,46172.111,45958.392,45746.455,45535.3,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
FAWDON T1 & SEATON BURN T1,59135.083,58485.346,61522.409,60934.915,60376.71,59846.568,59343.262,58865.565,58412.245,57982.069,57573.802,57186.205,56818.041,56468.066,56135.038,55817.708,55514.83,55225.151,54947.419,54680.378,54422.771,54173.335,53930.81,53693.929,53461.425,53232.028,53004.464,52777.459,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
FISHBURN,63824.382,63384.07,63198.191,62813.948,62456.362,62124.479,61817.324,61533.895,61273.165,61034.083,60815.574,60616.537,60435.846,60272.35,60124.875,59992.219,59873.157,59766.44,59670.79,59584.909,59507.469,59437.122,59372.491,59312.175,59254.747,59198.758,59142.731,59085.163,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
FLATWORTH CENTRAL,39294.041,42146.299,43258.627,56563.63,56348.61,56149.319,55965.164,55795.534,55639.803,55497.332,55367.461,55249.52,55142.819,55046.654,54960.305,54883.035,54814.094,54752.712,54698.106,54649.478,54606.011,54566.874,54531.221,54498.187,54466.893,54436.445,54405.931,54374.425,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
FOSS ISLANDS,73554.013,72661.651,72381.686,71570.324,70796.99,70060.04,69357.836,68688.746,68051.14,67443.395,66863.891,66311.013,65783.151,65278.699,64796.056,64333.625,63889.813,63463.033,63051.7,62654.235,62269.063,61894.613,61529.319,61171.618,60819.952,60472.767,60128.513,59785.645,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
FOSSWAY 33/11KV,34407.31,33989.982,33591.984,33212.542,32850.886,32506.248,32177.862,31864.964,31566.793,31282.588,31011.592,30753.05,30506.209,30270.318,30044.628,29828.391,29620.863,29421.301,29228.964,29043.113,28863.012,28687.926,28517.122,28349.869,28185.438,28023.102,27862.137,27701.818,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
FOURSTONES 20KV,62996.462,62231.222,63143.968,62448.151,61784.925,61152.881,60550.616,59976.729,59429.824,58908.509,58411.396,57937.101,57484.245,57051.45,56637.345,56240.562,55859.736,55493.506,55140.516,54799.413,54468.848,54147.475,53833.953,53526.943,53225.111,52927.126,52631.662,52337.394,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
FYLANDS BRIDGE,49120.725,48781.401,48464.011,48167.858,47892.228,47636.388,47399.586,47181.051,46979.991,46795.598,46627.043,46473.479,46334.038,46207.835,46093.966,45991.505,45899.511,45817.019,45743.048,45676.598,45616.649,45562.16,45512.073,45465.31,45420.773,45377.346,45333.893,45289.258,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
GALE LANE,27695.842,28492.733,28172.118,27866.445,27575.095,27297.448,27032.888,26780.799,26540.568,26311.584,26093.235,25884.915,25686.016,25495.933,25314.065,25139.808,24972.565,24811.735,24656.724,24506.936,24361.779,24220.66,24082.99,23948.18,23815.645,23684.798,23555.057,23425.838,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
GARWOOD STREET,29360.32,29002.775,29289.974,28964.826,28654.886,28359.496,28078.001,27809.746,27554.08,27310.354,27077.919,26856.13,26644.343,26441.915,26248.207,26062.58,25884.399,25713.028,25547.834,25388.189,25233.461,25083.025,24936.254,24792.526,24651.218,24511.711,24373.387,24235.628,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
GATESHEAD CENTRAL,42387.698,42889.541,42399.363,46648.071,46202.659,45778.209,45373.779,44988.426,44621.213,44271.204,43937.466,43619.069,43315.085,43024.589,42746.658,42480.372,42224.814,41979.068,41742.222,41513.365,41291.59,41075.992,40865.668,40659.718,40457.243,40257.348,40059.14,39861.728,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
GATESHEAD EAST,24462.264,24165.453,23882.387,23612.517,23355.294,23110.173,22876.607,22654.056,22441.975,22239.826,22047.07,21863.17,21687.589,21519.795,21359.254,21205.435,21057.809,20915.847,20779.024,20646.812,20518.689,20394.133,20272.622,20153.636,20036.658,19921.17,19806.657,19692.605,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
GOSFORTH 33/11KV,74539.359,73679.732,74479.692,73700.247,72958.491,72252.821,71581.637,70943.34,70336.33,69759.011,69209.784,68687.054,68189.226,67714.704,67261.894,66829.202,66415.036,66017.804,65635.914,65267.774,64911.794,64566.383,64229.953,63900.912,63577.674,63258.648,62942.247,62626.883,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
GRANGETOWN,49660.529,50599.858,52099.025,51722.134,51367.528,51034.35,50721.733,50428.797,50154.647,49898.38,49659.077,49435.81,49227.635,49033.6,48852.736,48684.065,48526.595,48379.323,48241.231,48111.291,47988.462,47871.689,47759.906,47652.034,47546.982,47443.645,47340.907,47237.638,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
GREATHAM,124254.91,123148.937,122103.919,121117.703,120188.111,119312.936,118489.944,117716.878,116991.45,116311.347,115674.229,115077.73,114519.456,113996.985,113507.87,113049.636,112619.78,112215.773,111835.059,111475.053,111133.144,110806.693,110493.034,110189.474,109893.29,109601.735,109312.032,109021.376,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
GUISBOROUGH T1 T2,48242.77,47864.589,47508.942,47175.075,46862.217,46569.586,46296.383,46041.794,45804.991,45585.13,45381.355,45192.791,45018.552,44857.734,44709.42,44572.678,44446.56,44330.103,44222.33,44122.249,44028.851,43941.115,43858.003,43778.461,43701.423,43625.805,43550.508,43474.421,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
HARLOW GREEN,25267.849,24961.239,24668.827,24390.045,24124.328,23871.112,23629.833,23399.93,23180.844,22972.016,22772.891,22582.914,22401.531,22228.191,22062.343,21903.44,21750.933,21604.277,21462.929,21326.345,21193.985,21065.308,20939.777,20816.856,20696.007,20576.699,20458.398,20340.574,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
HARMIRE BRIDGE,46623.071,46334.679,46066.363,45817.517,45587.512,45375.7,45181.413,45003.959,44842.629,44696.689,44565.386,44447.947,44343.576,44251.456,44170.75,44100.601,44040.127,43988.429,43944.585,43907.651,43876.664,43850.638,43828.566,43809.42,43792.153,43775.692,43758.947,43740.805,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
HARRATON,50634.538,54762.987,60113.559,59554.735,59022.095,58514.508,58030.846,71497.581,71058.398,70639.775,70240.597,69859.753,69496.133,69148.633,68816.148,68497.58,68191.833,67897.813,67614.43,67340.595,67075.226,66817.241,66565.56,66319.11,66076.816,65837.61,65600.424,65364.195,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
HARROGATE 132/11KV,66116.093,65637.369,65188.652,69730.437,69338.801,68974.191,68635.564,68321.854,68031.972,67764.805,67519.216,67294.045,67088.107,66900.194,66729.073,66573.489,66432.161,66303.786,66187.036,66080.558,65982.976,65892.892,65808.88,65729.493,65653.259,65578.68,65504.237,65428.385,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
HARROGATE WEST,46678.889,46340.662,49443.144,49146.615,48869.889,48612.248,48372.956,48151.259,47946.388,47757.558,47583.965,47424.791,47279.197,47146.332,47025.325,46915.288,46815.319,46724.497,46641.883,46566.524,46497.448,46433.667,46374.174,46317.948,46263.95,46211.123,46158.394,46104.671,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
HARTMOOR 66/20KV,56918.21,56330.356,55772.216,55242.675,54740.611,54264.899,53814.408,53388.003,52984.541,52602.877,52241.858,51900.327,51577.121,51271.073,50981.008,50705.749,50444.112,50194.905,49956.934,49729,49509.894,49298.406,49093.318,48893.407,48697.445,48504.198,48312.426,48120.883,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
HAWTHORN PIT,57380.523,61047.273,65082.499,64612.077,64168.099,63749.523,63355.298,62984.36,62635.637,62308.042,62000.481,61711.845,61441.018,61186.868,60948.257,60724.032,60513.03,60314.078,60125.99,59947.57,59777.61,59614.89,59458.181,59306.24,59157.815,59011.64,58866.44,58720.927,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
HAXBY ROAD T2 T3,29036.561,30913.165,30576.981,30256.464,29950.964,29659.832,29382.42,29118.085,28866.182,28626.071,28397.111,28178.666,27970.098,27770.775,27580.064,27397.333,27221.956,27053.303,26890.751,26733.676,26581.455,26433.469,26289.1,26147.729,26008.743,25871.529,25735.473,25599.966,NPgN,Primary,NG FES - Electric Engagement,I&C (MWh)
