Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
DARLINGTON 132/6KV,0.826,0.882,0.908,0.914,0.916,0.918,0.921,0.928,0.937,0.956,0.984,0.996,1.024,1.046,1.053,1.074,1.092,1.116,1.139,1.17,1.206,1.254,1.294,1.348,1.406,1.44,1.504,1.559,1.629,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON 33/11KV,1.029,1.128,1.173,1.184,1.187,1.19,1.195,1.208,1.223,1.257,1.305,1.327,1.375,1.414,1.427,1.463,1.495,1.536,1.576,1.631,1.695,1.778,1.848,1.942,2.045,2.104,2.215,2.311,2.434,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON CENTRAL 33/11KV,0.454,0.497,0.517,0.522,0.523,0.524,0.526,0.532,0.538,0.553,0.574,0.584,0.604,0.621,0.627,0.643,0.656,0.675,0.692,0.716,0.743,0.78,0.81,0.851,0.895,0.921,0.969,1.011,1.064,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON EAST,1.137,1.209,1.241,1.25,1.252,1.254,1.258,1.268,1.278,1.303,1.338,1.354,1.388,1.417,1.426,1.452,1.475,1.506,1.535,1.574,1.62,1.681,1.732,1.8,1.875,1.918,1.999,2.068,2.157,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
DARLINGTON WEST,1.357,1.49,1.55,1.566,1.57,1.574,1.581,1.599,1.619,1.665,1.729,1.759,1.823,1.876,1.893,1.943,1.985,2.041,2.095,2.169,2.255,2.367,2.461,2.589,2.727,2.807,2.957,3.087,3.252,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
DENWICK,2.046,2.239,2.326,2.349,2.355,2.36,2.371,2.397,2.425,2.492,2.585,2.629,2.722,2.799,2.823,2.895,2.956,3.038,3.116,3.223,3.347,3.51,3.646,3.831,4.032,4.147,4.365,4.553,4.792,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
DUNSTON 66/11KV,0.535,0.602,0.632,0.64,0.642,0.644,0.648,0.657,0.667,0.69,0.722,0.738,0.77,0.797,0.805,0.83,0.851,0.88,0.907,0.945,0.988,1.045,1.092,1.156,1.226,1.267,1.342,1.408,1.491,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
DUNSTON 66/20KV,1.065,1.19,1.247,1.262,1.266,1.269,1.276,1.293,1.311,1.354,1.415,1.443,1.503,1.553,1.569,1.615,1.655,1.708,1.758,1.828,1.908,2.014,2.102,2.222,2.352,2.427,2.568,2.69,2.845,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
DURHAM EAST,0.467,0.511,0.531,0.536,0.537,0.539,0.541,0.547,0.553,0.569,0.59,0.6,0.621,0.638,0.644,0.66,0.674,0.692,0.71,0.735,0.763,0.8,0.831,0.873,0.918,0.945,0.994,1.037,1.091,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
EASTFIELD,1.583,1.715,1.774,1.79,1.794,1.798,1.805,1.822,1.842,1.888,1.951,1.981,2.045,2.097,2.114,2.163,2.205,2.261,2.314,2.387,2.472,2.584,2.677,2.803,2.94,3.019,3.168,3.296,3.46,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
EASTGATE CEMENT,0.491,0.522,0.536,0.54,0.541,0.542,0.543,0.548,0.552,0.563,0.579,0.586,0.601,0.613,0.617,0.629,0.639,0.652,0.665,0.683,0.703,0.73,0.752,0.782,0.815,0.834,0.869,0.9,0.939,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
EDUCATIONAL PRECINCT,0.239,0.3,0.328,0.335,0.337,0.339,0.342,0.35,0.359,0.38,0.41,0.424,0.453,0.477,0.485,0.507,0.527,0.553,0.577,0.611,0.65,0.702,0.745,0.803,0.867,0.903,0.972,1.031,1.107,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
ELVINGTON,0.678,0.703,0.714,0.717,0.718,0.718,0.72,0.723,0.727,0.735,0.747,0.753,0.765,0.775,0.778,0.787,0.795,0.805,0.815,0.829,0.845,0.866,0.883,0.907,0.933,0.948,0.976,1.0,1.031,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
FARADAY STREET,0.704,0.846,0.911,0.928,0.932,0.936,0.944,0.963,0.984,1.034,1.103,1.135,1.204,1.26,1.278,1.331,1.377,1.437,1.495,1.574,1.666,1.787,1.887,2.024,2.172,2.258,2.419,2.558,2.735,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
FAWDON T1 & SEATON BURN T1,2.007,2.173,2.249,2.268,2.273,2.278,2.287,2.309,2.334,2.392,2.472,2.51,2.59,2.656,2.677,2.739,2.791,2.862,2.929,3.022,3.128,3.269,3.387,3.546,3.719,3.819,4.006,4.168,4.374,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
FISHBURN,1.73,1.894,1.969,1.988,1.993,1.998,2.007,2.029,2.053,2.111,2.19,2.228,2.307,2.373,2.393,2.454,2.507,2.577,2.643,2.735,2.841,2.981,3.097,3.255,3.426,3.525,3.711,3.872,4.076,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
FLATWORTH CENTRAL,0.801,0.866,0.895,0.903,0.905,0.907,0.91,0.919,0.928,0.951,0.982,0.997,1.028,1.053,1.061,1.085,1.106,1.133,1.159,1.195,1.237,1.291,1.337,1.399,1.466,1.505,1.577,1.64,1.72,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
FOSS ISLANDS,0.974,1.111,1.174,1.19,1.194,1.198,1.206,1.224,1.245,1.293,1.359,1.39,1.457,1.512,1.529,1.58,1.624,1.682,1.738,1.815,1.903,2.02,2.117,2.249,2.393,2.475,2.631,2.765,2.936,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
FOSSWAY 33/11KV,0.581,0.719,0.782,0.798,0.803,0.807,0.814,0.833,0.853,0.901,0.968,1.0,1.066,1.122,1.139,1.191,1.235,1.293,1.349,1.427,1.516,1.633,1.731,1.864,2.008,2.091,2.248,2.382,2.554,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
FOURSTONES 20KV,2.221,2.354,2.414,2.429,2.434,2.437,2.444,2.462,2.482,2.528,2.592,2.622,2.686,2.739,2.756,2.805,2.847,2.904,2.957,3.031,3.117,3.229,3.323,3.45,3.588,3.668,3.817,3.947,4.111,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
FYLANDS BRIDGE,1.553,1.71,1.782,1.8,1.805,1.81,1.818,1.839,1.863,1.918,1.994,2.03,2.106,2.169,2.188,2.247,2.297,2.364,2.428,2.516,2.617,2.751,2.863,3.014,3.178,3.273,3.451,3.605,3.8,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
GALE LANE,2.146,2.274,2.332,2.347,2.352,2.355,2.362,2.379,2.398,2.443,2.505,2.534,2.595,2.646,2.662,2.71,2.751,2.805,2.857,2.928,3.011,3.119,3.21,3.332,3.465,3.542,3.687,3.812,3.971,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
GARWOOD STREET,1.061,1.172,1.222,1.235,1.239,1.242,1.248,1.263,1.279,1.318,1.371,1.396,1.45,1.494,1.508,1.549,1.584,1.631,1.676,1.737,1.809,1.902,1.981,2.087,2.202,2.269,2.394,2.501,2.639,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
GATESHEAD CENTRAL,0.173,0.219,0.239,0.245,0.246,0.247,0.25,0.256,0.263,0.279,0.301,0.311,0.333,0.351,0.357,0.374,0.388,0.408,0.426,0.452,0.481,0.52,0.552,0.596,0.643,0.671,0.722,0.767,0.823,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
GATESHEAD EAST,0.028,0.035,0.038,0.039,0.039,0.039,0.039,0.04,0.041,0.044,0.047,0.049,0.052,0.054,0.055,0.058,0.06,0.063,0.066,0.069,0.074,0.079,0.084,0.091,0.098,0.102,0.109,0.116,0.124,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
GOSFORTH 33/11KV,0.417,0.466,0.489,0.494,0.496,0.497,0.5,0.507,0.514,0.531,0.555,0.566,0.59,0.61,0.616,0.634,0.65,0.671,0.691,0.719,0.75,0.792,0.827,0.875,0.926,0.956,1.012,1.06,1.121,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
GRANGETOWN,1.046,1.193,1.259,1.276,1.281,1.285,1.293,1.313,1.334,1.385,1.456,1.489,1.56,1.618,1.637,1.691,1.738,1.8,1.859,1.941,2.035,2.159,2.263,2.403,2.556,2.644,2.809,2.952,3.133,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
GREATHAM,0.175,0.189,0.195,0.197,0.197,0.198,0.198,0.2,0.202,0.207,0.214,0.217,0.224,0.229,0.231,0.236,0.241,0.247,0.252,0.26,0.269,0.281,0.291,0.304,0.319,0.327,0.343,0.356,0.374,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
GUISBOROUGH T1 T2,2.503,2.699,2.789,2.812,2.818,2.823,2.834,2.86,2.889,2.958,3.053,3.097,3.192,3.27,3.295,3.368,3.431,3.514,3.594,3.703,3.829,3.996,4.135,4.323,4.528,4.646,4.868,5.059,5.303,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
GUISBOROUGH T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
HARLOW GREEN,1.105,1.257,1.327,1.345,1.349,1.354,1.362,1.382,1.405,1.458,1.532,1.566,1.64,1.701,1.72,1.777,1.825,1.89,1.952,2.036,2.135,2.264,2.372,2.518,2.677,2.768,2.94,3.089,3.278,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
HARMIRE BRIDGE,1.402,1.493,1.535,1.546,1.549,1.551,1.556,1.569,1.582,1.614,1.658,1.679,1.724,1.76,1.772,1.806,1.835,1.874,1.911,1.962,2.021,2.099,2.164,2.252,2.348,2.403,2.506,2.596,2.71,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
HARRATON,2.051,2.145,2.187,2.198,2.201,2.204,2.209,2.221,2.235,2.268,2.313,2.334,2.379,2.416,2.428,2.463,2.493,2.532,2.57,2.622,2.682,2.761,2.828,2.917,3.014,3.071,3.176,3.267,3.383,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
HARROGATE 132/11KV,1.32,1.57,1.684,1.713,1.721,1.728,1.741,1.775,1.812,1.899,2.02,2.077,2.197,2.297,2.329,2.422,2.501,2.607,2.709,2.848,3.009,3.221,3.398,3.638,3.899,4.049,4.332,4.576,4.886,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
HARROGATE WEST,0.303,0.365,0.393,0.4,0.402,0.404,0.407,0.416,0.425,0.446,0.476,0.491,0.52,0.545,0.553,0.576,0.596,0.622,0.647,0.682,0.722,0.774,0.818,0.878,0.942,0.979,1.049,1.11,1.187,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
HARTMOOR 66/20KV,2.029,2.209,2.291,2.312,2.318,2.323,2.333,2.357,2.384,2.446,2.534,2.575,2.662,2.733,2.756,2.823,2.881,2.957,3.03,3.131,3.247,3.4,3.527,3.7,3.888,3.996,4.2,4.376,4.6,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
HAWTHORN PIT,2.768,2.971,3.064,3.088,3.094,3.1,3.111,3.138,3.168,3.239,3.337,3.383,3.481,3.562,3.588,3.664,3.728,3.815,3.897,4.01,4.141,4.314,4.458,4.653,4.864,4.987,5.216,5.415,5.667,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
HAXBY ROAD T2 T3,1.556,1.687,1.747,1.762,1.766,1.77,1.777,1.794,1.814,1.859,1.923,1.952,2.016,2.068,2.084,2.133,2.175,2.23,2.283,2.356,2.441,2.552,2.644,2.77,2.906,2.985,3.133,3.261,3.423,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
HEBBURN,0.243,0.268,0.279,0.282,0.282,0.283,0.284,0.288,0.291,0.3,0.312,0.317,0.329,0.339,0.342,0.351,0.359,0.369,0.379,0.393,0.409,0.429,0.447,0.47,0.496,0.51,0.538,0.562,0.592,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
HEBBURN WEST,0.083,0.091,0.095,0.096,0.097,0.097,0.097,0.099,0.1,0.103,0.107,0.109,0.114,0.117,0.118,0.121,0.124,0.128,0.131,0.136,0.142,0.15,0.156,0.164,0.173,0.179,0.189,0.197,0.208,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
HEDWORTH,0.954,1.047,1.089,1.1,1.103,1.106,1.111,1.123,1.137,1.169,1.214,1.236,1.28,1.317,1.329,1.364,1.393,1.433,1.47,1.522,1.582,1.661,1.727,1.816,1.913,1.969,2.074,2.164,2.28,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
HEIGHINGTON,0.013,0.013,0.013,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.016,0.017,0.017,0.018,0.018,0.019,0.019,0.02,NPgN,Primary,NG FES - Falling Short (EE CF),Total installed PV capacity - domestic (MW)
