Primary,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
GALE LANE,5,5,5,5,5,5,5,5,5,5.001,5.003,5.004,5.006,5.008,5.009,5.011,5.013,5.015,5.017,5.019,5.022,5.024,5.026,5.029,5.031,5.034,5.036,5.039,5.042,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
GARWOOD STREET,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.008,0.009,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
GATESHEAD CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.007,0.007,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
GATESHEAD EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
GOSFORTH 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
GRANGETOWN,0,0,0,0,0,0,0,0,0,0.002,0.004,0.006,0.008,0.01,0.012,0.015,0.017,0.02,0.023,0.025,0.028,0.031,0.034,0.037,0.04,0.044,0.047,0.051,0.054,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
GREATHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
GUISBOROUGH T1 T2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.054,0.061,0.068,0.075,0.082,0.09,0.098,0.106,0.114,0.123,0.132,0.142,0.151,0.161,0.171,0.182,0.193,0.204,0.215,0.226,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HARLOW GREEN,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.009,0.01,0.011,0.012,0.013,0.015,0.016,0.018,0.019,0.02,0.022,0.024,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HARMIRE BRIDGE,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.092,0.097,0.102,0.107,0.112,0.118,0.124,0.13,0.136,0.142,0.149,0.156,0.163,0.17,0.178,0.185,0.193,0.201,0.21,0.218,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HARRATON,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.098,0.098,0.098,0.099,0.099,0.1,0.1,0.1,0.101,0.101,0.102,0.102,0.103,0.103,0.104,0.104,0.105,0.105,0.106,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HARROGATE 132/11KV,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.063,0.078,0.094,0.111,0.128,0.146,0.164,0.184,0.204,0.224,0.245,0.267,0.29,0.313,0.337,0.362,0.387,0.413,0.44,0.467,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HARROGATE WEST,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.005,0.009,0.013,0.017,0.021,0.026,0.03,0.035,0.04,0.045,0.051,0.056,0.062,0.067,0.073,0.079,0.086,0.092,0.099,0.105,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HARTMOOR 66/20KV,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.254,5.256,5.26,5.263,5.267,5.271,5.275,5.28,5.284,5.289,5.293,5.298,5.303,5.308,5.314,5.319,5.325,5.331,5.337,5.343,5.349,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HAWTHORN PIT,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.317,12.32,12.325,12.33,12.336,12.342,12.348,12.354,12.36,12.367,12.374,12.381,12.388,12.396,12.403,12.411,12.419,12.428,12.436,12.445,12.454,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HAXBY ROAD T2 T3,0,0,0,0,0,0,0,0,0,0.001,0.003,0.004,0.006,0.008,0.01,0.011,0.013,0.015,0.018,0.02,0.022,0.024,0.027,0.029,0.032,0.034,0.037,0.04,0.042,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HEBBURN,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.154,0.154,0.154,0.154,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HEBBURN WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HEDWORTH,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.007,0.007,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HEIGHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HEXHAM,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.648,0.659,0.67,0.682,0.695,0.708,0.721,0.735,0.75,0.765,0.78,0.796,0.813,0.829,0.847,0.865,0.883,0.902,0.921,0.941,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HIGH BARMSTON,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.007,0.007,0.007,0.008,0.008,0.009,0.009,0.01,0.01,0.011,0.011,0.012,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HIGH FLATTS,0,0,0,0,0,0,0,0,0,0.004,0.01,0.016,0.022,0.029,0.036,0.043,0.051,0.059,0.066,0.075,0.083,0.092,0.101,0.11,0.12,0.13,0.14,0.15,0.16,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HOUGHTON,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.024,0.027,0.03,0.032,0.035,0.038,0.041,0.044,0.048,0.051,0.055,0.058,0.062,0.066,0.07,0.074,0.078,0.082,0.087,0.091,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HOWDON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HUNTINGTON NEW LANE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.004,0.007,0.009,0.011,0.014,0.017,0.019,0.022,0.025,0.028,0.031,0.035,0.038,0.041,0.045,0.049,0.052,0.056,0.06,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
HUSTHWAITE 33/11KV,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.199,0.209,0.22,0.231,0.243,0.255,0.268,0.281,0.294,0.308,0.323,0.338,0.353,0.369,0.385,0.402,0.419,0.437,0.455,0.474,NPgN,Primary,NG FES - Consumer Transformation (EE CF),Total installed wind capacity (MW)
