Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,0.028,0.076,0.117,0.167,0.567,0.61,0.782,0.938,1.295,1.451,1.598,1.689,1.788,1.889,2.006,2.13,2.267,2.413,2.573,2.742,2.923,3.112,3.312,3.523,3.742,3.973,4.216,4.473,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BENWELL,0.026,0.074,0.116,0.166,0.589,0.63,0.808,0.967,1.341,1.499,1.645,1.731,1.825,1.921,2.03,2.147,2.276,2.414,2.565,2.725,2.895,3.073,3.262,3.46,3.667,3.885,4.114,4.356,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BILLINGHAM MARSH HOUSE,0.032,0.071,0.102,0.143,0.33,0.379,0.485,0.592,0.784,0.903,1.022,1.126,1.239,1.355,1.488,1.63,1.786,1.953,2.135,2.329,2.535,2.751,2.979,3.22,3.471,3.735,4.012,4.305,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BILLY MILL,0.024,0.063,0.095,0.136,0.424,0.462,0.592,0.713,0.976,1.1,1.218,1.298,1.385,1.474,1.576,1.685,1.806,1.934,2.074,2.223,2.382,2.548,2.724,2.909,3.102,3.305,3.518,3.744,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BIRTLEY GROVE 66/11KV,0.018,0.048,0.073,0.105,0.333,0.362,0.464,0.558,0.765,0.861,0.952,1.013,1.078,1.146,1.224,1.306,1.397,1.494,1.601,1.714,1.834,1.96,2.093,2.234,2.38,2.534,2.695,2.866,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BIRTLEY GROVE 66/20KV,0.011,0.032,0.051,0.073,0.272,0.289,0.371,0.443,0.617,0.688,0.753,0.788,0.826,0.866,0.911,0.96,1.013,1.069,1.131,1.197,1.268,1.341,1.419,1.501,1.586,1.676,1.77,1.87,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BLAYDON BURN,0.023,0.076,0.123,0.178,0.724,0.761,0.975,1.163,1.631,1.81,1.971,2.049,2.132,2.219,2.317,2.423,2.539,2.663,2.798,2.942,3.095,3.256,3.425,3.604,3.79,3.986,4.192,4.41,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BLUCHER 33/11KV,0.026,0.067,0.101,0.144,0.451,0.491,0.63,0.758,1.038,1.169,1.294,1.379,1.472,1.567,1.675,1.791,1.919,2.055,2.204,2.363,2.531,2.708,2.895,3.092,3.296,3.512,3.739,3.978,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BOLDON DOWNHILL,0.02,0.05,0.074,0.105,0.293,0.325,0.416,0.503,0.681,0.773,0.862,0.93,1.003,1.078,1.164,1.256,1.357,1.466,1.584,1.71,1.843,1.983,2.131,2.287,2.45,2.621,2.801,2.99,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.008,0.03,0.049,0.071,0.314,0.326,0.419,0.498,0.703,0.776,0.842,0.869,0.898,0.928,0.962,0.999,1.039,1.082,1.129,1.179,1.232,1.287,1.346,1.408,1.473,1.541,1.612,1.688,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BOWESFIELD 33/11KV,0.02,0.069,0.113,0.164,0.703,0.733,0.941,1.12,1.577,1.745,1.895,1.96,2.031,2.103,2.186,2.275,2.372,2.476,2.591,2.712,2.84,2.976,3.118,3.268,3.425,3.59,3.763,3.946,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BOWESFIELD 66/11KV,0.015,0.046,0.073,0.106,0.415,0.437,0.561,0.67,0.936,1.041,1.136,1.184,1.236,1.29,1.351,1.417,1.489,1.567,1.651,1.741,1.836,1.936,2.042,2.153,2.269,2.391,2.52,2.655,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BRANCEPETH,0.042,0.121,0.189,0.272,0.985,1.05,1.346,1.611,2.237,2.498,2.739,2.877,3.026,3.18,3.356,3.543,3.75,3.97,4.212,4.468,4.741,5.027,5.329,5.647,5.979,6.328,6.695,7.083,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BREAMISH STREET,0.01,0.038,0.063,0.091,0.408,0.424,0.543,0.646,0.913,1.008,1.092,1.125,1.161,1.198,1.24,1.285,1.335,1.388,1.446,1.508,1.573,1.642,1.715,1.791,1.871,1.955,2.043,2.136,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
BRENDA TRADING,0.036,0.103,0.161,0.231,0.828,0.884,1.133,1.357,1.883,2.104,2.308,2.427,2.556,2.688,2.84,3.002,3.18,3.37,3.578,3.799,4.034,4.281,4.541,4.815,5.101,5.402,5.719,6.053,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
CAMPLESHON ROAD,0.027,0.083,0.133,0.192,0.752,0.793,1.017,1.214,1.697,1.887,2.059,2.147,2.243,2.341,2.453,2.573,2.705,2.846,3,3.164,3.338,3.521,3.713,3.917,4.128,4.351,4.586,4.833,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
CARLEY HILL,0.031,0.087,0.135,0.194,0.682,0.729,0.935,1.121,1.552,1.736,1.907,2.008,2.118,2.231,2.361,2.499,2.651,2.814,2.992,3.18,3.381,3.592,3.814,4.049,4.293,4.55,4.82,5.106,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
CARLIN HOW T3 T4,0.033,0.102,0.162,0.233,0.894,0.946,1.213,1.449,2.022,2.25,2.459,2.569,2.688,2.811,2.951,3.1,3.265,3.441,3.634,3.838,4.055,4.284,4.524,4.778,5.043,5.321,5.614,5.923,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
CARR HILL,0.037,0.094,0.142,0.202,0.614,0.671,0.86,1.036,1.415,1.598,1.771,1.893,2.025,2.161,2.317,2.483,2.665,2.86,3.074,3.301,3.542,3.795,4.062,4.344,4.637,4.946,5.27,5.613,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
CATTERICK CAMP,0.041,0.117,0.183,0.263,0.944,1.007,1.292,1.547,2.146,2.398,2.63,2.766,2.912,3.062,3.235,3.418,3.621,3.837,4.073,4.325,4.591,4.872,5.168,5.479,5.804,6.146,6.506,6.885,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
CLOSE,0.008,0.061,0.113,0.167,0.957,0.969,1.244,1.469,2.111,2.305,2.468,2.495,2.523,2.552,2.586,2.622,2.661,2.703,2.749,2.798,2.85,2.905,2.962,3.023,3.086,3.153,3.223,3.297,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
CONEYTHORPE,0.019,0.066,0.109,0.157,0.665,0.695,0.892,1.062,1.494,1.654,1.798,1.861,1.93,2.001,2.082,2.169,2.264,2.366,2.478,2.596,2.722,2.854,2.994,3.141,3.294,3.455,3.625,3.804,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
CONSETT,0.043,0.125,0.197,0.284,1.048,1.114,1.428,1.708,2.377,2.651,2.903,3.043,3.196,3.352,3.532,3.723,3.934,4.158,4.405,4.666,4.944,5.236,5.544,5.868,6.206,6.562,6.937,7.332,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
CORPORATION STREET,0.008,0.029,0.048,0.069,0.31,0.322,0.413,0.492,0.695,0.767,0.831,0.856,0.884,0.912,0.945,0.979,1.017,1.058,1.102,1.15,1.2,1.253,1.308,1.367,1.428,1.493,1.56,1.632,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
CRAMLINGTON T1 T3,0.014,0.04,0.062,0.089,0.314,0.336,0.43,0.516,0.715,0.799,0.877,0.923,0.973,1.024,1.083,1.146,1.215,1.288,1.369,1.455,1.546,1.641,1.742,1.848,1.959,2.076,2.198,2.328,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
CRAMLINGTON T2 T4,0.013,0.038,0.06,0.087,0.314,0.335,0.429,0.514,0.714,0.797,0.873,0.917,0.964,1.013,1.069,1.128,1.194,1.264,1.34,1.422,1.508,1.599,1.694,1.795,1.9,2.011,2.127,2.25,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
DARLEY,0.008,0.036,0.063,0.092,0.462,0.474,0.608,0.721,1.027,1.127,1.215,1.24,1.267,1.295,1.327,1.361,1.399,1.439,1.483,1.53,1.58,1.632,1.687,1.745,1.806,1.869,1.936,2.007,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
DARLINGTON 132/6KV,0.012,0.038,0.062,0.089,0.357,0.375,0.482,0.574,0.805,0.893,0.974,1.014,1.057,1.101,1.152,1.206,1.265,1.329,1.399,1.473,1.551,1.634,1.721,1.812,1.908,2.009,2.115,2.226,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
DARLINGTON 33/11KV,0.021,0.081,0.135,0.197,0.895,0.927,1.19,1.413,2,2.206,2.388,2.457,2.532,2.61,2.698,2.792,2.896,3.007,3.128,3.257,3.394,3.538,3.689,3.849,4.016,4.191,4.376,4.571,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.009,0.026,0.04,0.057,0.199,0.213,0.274,0.328,0.454,0.508,0.558,0.588,0.621,0.655,0.693,0.734,0.779,0.827,0.88,0.936,0.996,1.058,1.124,1.194,1.266,1.342,1.423,1.507,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
DARLINGTON EAST,0.015,0.053,0.088,0.127,0.546,0.569,0.73,0.869,1.224,1.354,1.47,1.52,1.575,1.631,1.695,1.763,1.838,1.918,2.006,2.099,2.198,2.303,2.412,2.528,2.649,2.776,2.91,3.051,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
DARLINGTON WEST,0.028,0.073,0.11,0.157,0.484,0.528,0.677,0.815,1.115,1.257,1.392,1.485,1.586,1.69,1.809,1.936,2.075,2.224,2.387,2.56,2.744,2.938,3.142,3.357,3.581,3.817,4.065,4.326,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
DENWICK,0.041,0.158,0.264,0.385,1.753,1.816,2.33,2.768,3.918,4.32,4.677,4.812,4.959,5.109,5.282,5.466,5.668,5.884,6.121,6.373,6.639,6.92,7.216,7.528,7.853,8.196,8.556,8.935,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
DUNSTON 66/11KV,0.013,0.045,0.072,0.105,0.434,0.455,0.584,0.695,0.977,1.083,1.178,1.222,1.269,1.318,1.375,1.434,1.5,1.571,1.648,1.73,1.817,1.908,2.004,2.106,2.212,2.323,2.44,2.564,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
DUNSTON 66/20KV,0.027,0.073,0.112,0.161,0.534,0.576,0.738,0.886,1.221,1.37,1.511,1.6,1.697,1.796,1.91,2.032,2.166,2.309,2.465,2.631,2.808,2.994,3.189,3.395,3.61,3.836,4.074,4.325,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
DURHAM EAST,0.009,0.043,0.075,0.11,0.549,0.563,0.723,0.856,1.22,1.34,1.444,1.474,1.507,1.54,1.579,1.62,1.665,1.714,1.767,1.823,1.883,1.946,2.012,2.082,2.155,2.231,2.312,2.397,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
EASTFIELD,3.272,3.325,3.37,3.425,3.899,3.943,4.14,4.316,4.733,4.907,5.067,5.159,5.259,5.361,5.479,5.604,5.742,5.889,6.05,6.221,6.403,6.594,6.796,7.008,7.23,7.462,7.708,7.966,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
EASTGATE CEMENT,0.007,0.033,0.057,0.084,0.425,0.435,0.558,0.661,0.943,1.035,1.114,1.136,1.16,1.184,1.213,1.242,1.275,1.31,1.349,1.39,1.433,1.479,1.527,1.578,1.631,1.686,1.745,1.806,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
EDUCATIONAL PRECINCT,0.013,0.048,0.08,0.117,0.521,0.541,0.693,0.824,1.165,1.286,1.393,1.436,1.482,1.53,1.584,1.642,1.706,1.775,1.849,1.929,2.013,2.102,2.195,2.294,2.396,2.505,2.618,2.738,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
ELVINGTON,0.005,0.029,0.052,0.076,0.402,0.41,0.526,0.622,0.89,0.975,1.048,1.065,1.084,1.104,1.126,1.15,1.176,1.204,1.234,1.266,1.301,1.337,1.375,1.416,1.457,1.502,1.548,1.597,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
FARADAY STREET,0.031,0.099,0.159,0.23,0.919,0.967,1.24,1.48,2.073,2.301,2.509,2.611,2.722,2.836,2.967,3.106,3.26,3.424,3.603,3.794,3.996,4.209,4.433,4.67,4.916,5.175,5.448,5.736,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
FAWDON T1 & SEATON BURN T1,0.035,0.1,0.156,0.224,0.799,0.854,1.095,1.311,1.819,2.032,2.231,2.346,2.472,2.601,2.749,2.906,3.08,3.265,3.468,3.684,3.913,4.154,4.407,4.675,4.953,5.247,5.555,5.881,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
FISHBURN,0.035,0.097,0.151,0.216,0.744,0.798,1.023,1.226,1.696,1.899,2.088,2.204,2.329,2.457,2.605,2.762,2.935,3.119,3.322,3.536,3.764,4.004,4.257,4.524,4.801,5.094,5.401,5.726,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
FLATWORTH CENTRAL,0.014,0.046,0.075,0.109,0.455,0.476,0.611,0.728,1.023,1.133,1.232,1.278,1.327,1.377,1.435,1.497,1.565,1.637,1.717,1.801,1.89,1.985,2.084,2.189,2.298,2.412,2.533,2.66,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
FOSS ISLANDS,0.029,0.118,0.199,0.291,1.368,1.413,1.812,2.151,3.052,3.361,3.632,3.727,3.83,3.936,4.057,4.187,4.329,4.481,4.648,4.825,5.012,5.21,5.418,5.637,5.866,6.107,6.36,6.627,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
FOSSWAY 33/11KV,0.029,0.087,0.138,0.199,0.747,0.792,1.015,1.214,1.691,1.884,2.062,2.158,2.263,2.37,2.493,2.625,2.769,2.923,3.092,3.272,3.463,3.663,3.874,4.097,4.329,4.573,4.83,5.101,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
FOURSTONES 20KV,0.029,0.12,0.205,0.299,1.424,1.468,1.884,2.235,3.174,3.492,3.772,3.867,3.969,4.074,4.195,4.324,4.465,4.616,4.782,4.958,5.144,5.341,5.548,5.766,5.993,6.232,6.484,6.75,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
FYLANDS BRIDGE,0.034,0.095,0.147,0.211,0.741,0.793,1.017,1.219,1.688,1.888,2.074,2.185,2.305,2.429,2.571,2.722,2.889,3.067,3.262,3.468,3.688,3.919,4.162,4.419,4.686,4.968,5.264,5.576,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
GALE LANE,0.028,0.067,0.098,0.14,0.377,0.421,0.539,0.652,0.88,1.002,1.12,1.212,1.311,1.414,1.531,1.656,1.794,1.941,2.102,2.273,2.455,2.646,2.847,3.059,3.281,3.513,3.758,4.017,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
GARWOOD STREET,0.024,0.087,0.143,0.208,0.919,0.956,1.226,1.458,2.059,2.274,2.465,2.544,2.628,2.715,2.815,2.921,3.038,3.163,3.3,3.446,3.6,3.762,3.933,4.114,4.302,4.499,4.708,4.927,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
GATESHEAD CENTRAL,0.01,0.04,0.067,0.097,0.453,0.468,0.6,0.713,1.011,1.113,1.204,1.237,1.272,1.308,1.35,1.394,1.443,1.495,1.552,1.612,1.677,1.744,1.815,1.891,1.969,2.051,2.138,2.229,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
GATESHEAD EAST,6.556,6.563,6.57,6.577,6.675,6.677,6.711,6.74,6.82,6.845,6.866,6.871,6.876,6.881,6.887,6.893,6.9,6.908,6.916,6.924,6.934,6.943,6.953,6.964,6.975,6.987,6.999,7.012,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
GOSFORTH 33/11KV,0.01,0.036,0.058,0.084,0.357,0.373,0.478,0.569,0.801,0.887,0.964,0.998,1.035,1.073,1.117,1.164,1.215,1.27,1.33,1.393,1.461,1.532,1.607,1.686,1.769,1.856,1.947,2.043,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
GRANGETOWN,0.031,0.085,0.132,0.189,0.648,0.696,0.892,1.07,1.479,1.656,1.822,1.925,2.035,2.149,2.28,2.419,2.572,2.735,2.914,3.104,3.306,3.518,3.742,3.978,4.224,4.483,4.755,5.042,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
GREATHAM,0.003,0.016,0.029,0.042,0.223,0.228,0.292,0.346,0.494,0.541,0.582,0.591,0.602,0.612,0.625,0.638,0.652,0.667,0.684,0.702,0.72,0.74,0.761,0.783,0.806,0.83,0.856,0.882,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
GUISBOROUGH T1 T2,0.042,0.123,0.194,0.278,1.03,1.094,1.403,1.678,2.336,2.604,2.852,2.989,3.138,3.291,3.466,3.653,3.859,4.079,4.319,4.575,4.846,5.132,5.432,5.75,6.08,6.428,6.794,7.18,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HARLOW GREEN,0.282,0.33,0.371,0.422,0.759,0.808,0.966,1.113,1.426,1.579,1.726,1.832,1.947,2.065,2.2,2.344,2.503,2.672,2.857,3.054,3.263,3.483,3.715,3.959,4.214,4.482,4.764,5.061,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HARMIRE BRIDGE,0.02,0.09,0.155,0.226,1.119,1.149,1.474,1.748,2.488,2.733,2.947,3.012,3.082,3.154,3.237,3.325,3.422,3.526,3.639,3.76,3.888,4.022,4.164,4.314,4.47,4.634,4.806,4.988,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HARRATON,0.02,0.068,0.112,0.162,0.691,0.721,0.925,1.101,1.55,1.715,1.863,1.928,1.997,2.069,2.152,2.239,2.336,2.439,2.552,2.672,2.799,2.933,3.075,3.224,3.379,3.542,3.714,3.895,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HARROGATE 132/11KV,0.053,0.166,0.267,0.385,1.52,1.602,2.054,2.451,3.43,3.811,4.158,4.332,4.52,4.715,4.937,5.174,5.435,5.714,6.019,6.343,6.687,7.049,7.43,7.832,8.251,8.693,9.157,9.646,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HARROGATE WEST,0.013,0.045,0.074,0.108,0.46,0.48,0.616,0.733,1.032,1.142,1.241,1.283,1.33,1.377,1.432,1.49,1.554,1.623,1.698,1.777,1.862,1.951,2.044,2.143,2.246,2.354,2.468,2.588,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HARTMOOR 66/20KV,0.04,0.117,0.183,0.264,0.967,1.029,1.32,1.579,2.196,2.449,2.683,2.815,2.957,3.104,3.272,3.451,3.648,3.858,4.088,4.333,4.593,4.866,5.154,5.458,5.774,6.107,6.457,6.827,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HAWTHORN PIT,0.044,0.122,0.188,0.27,0.925,0.993,1.273,1.527,2.11,2.364,2.6,2.745,2.903,3.064,3.25,3.447,3.665,3.897,4.152,4.422,4.708,5.01,5.328,5.663,6.013,6.38,6.767,7.175,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HAXBY ROAD T2 T3,0.028,0.073,0.111,0.159,0.511,0.554,0.71,0.854,1.173,1.319,1.456,1.547,1.646,1.747,1.863,1.987,2.124,2.269,2.428,2.598,2.777,2.967,3.166,3.376,3.595,3.825,4.067,4.323,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HEBBURN,0.005,0.02,0.033,0.048,0.209,0.217,0.278,0.331,0.467,0.516,0.56,0.578,0.598,0.618,0.641,0.665,0.692,0.721,0.753,0.786,0.822,0.859,0.899,0.94,0.984,1.03,1.078,1.128,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HEBBURN WEST,0.002,0.006,0.009,0.013,0.054,0.057,0.073,0.087,0.121,0.135,0.147,0.153,0.159,0.166,0.174,0.182,0.191,0.2,0.211,0.222,0.234,0.246,0.26,0.273,0.288,0.303,0.319,0.336,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HEDWORTH,0.02,0.049,0.074,0.105,0.309,0.34,0.436,0.525,0.715,0.809,0.899,0.964,1.034,1.106,1.188,1.276,1.373,1.477,1.59,1.711,1.839,1.973,2.115,2.264,2.42,2.584,2.756,2.938,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HEIGHINGTON,0,0.005,0.009,0.013,0.087,0.087,0.112,0.132,0.191,0.208,0.221,0.221,0.222,0.222,0.222,0.223,0.223,0.224,0.224,0.225,0.225,0.226,0.227,0.227,0.228,0.229,0.229,0.23,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HEXHAM,0.021,0.069,0.111,0.161,0.66,0.692,0.888,1.058,1.486,1.647,1.793,1.862,1.937,2.014,2.102,2.195,2.299,2.409,2.53,2.658,2.794,2.937,3.088,3.247,3.413,3.587,3.771,3.964,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HIGH BARMSTON,0.02,0.064,0.103,0.149,0.591,0.623,0.799,0.953,1.334,1.482,1.616,1.683,1.756,1.83,1.916,2.007,2.107,2.214,2.332,2.456,2.589,2.728,2.874,3.029,3.19,3.36,3.538,3.726,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HIGH FLATTS,0.033,0.088,0.136,0.194,0.64,0.691,0.885,1.063,1.464,1.644,1.813,1.922,2.04,2.161,2.3,2.448,2.611,2.785,2.975,3.178,3.392,3.619,3.857,4.108,4.369,4.645,4.935,5.24,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HOUGHTON,0.028,0.078,0.121,0.174,0.597,0.641,0.822,0.986,1.363,1.526,1.679,1.773,1.874,1.978,2.098,2.225,2.365,2.515,2.679,2.853,3.038,3.232,3.437,3.653,3.878,4.115,4.364,4.627,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HOWDON,0.008,0.022,0.035,0.051,0.185,0.197,0.253,0.302,0.42,0.469,0.514,0.539,0.566,0.595,0.627,0.662,0.7,0.74,0.785,0.832,0.882,0.935,0.991,1.049,1.111,1.175,1.243,1.314,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HUNTINGTON NEW LANE,0.021,0.064,0.103,0.148,0.571,0.603,0.774,0.924,1.291,1.436,1.568,1.637,1.712,1.789,1.878,1.972,2.075,2.186,2.307,2.435,2.572,2.715,2.867,3.026,3.192,3.367,3.551,3.746,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
HUSTHWAITE 33/11KV,0.025,0.098,0.164,0.239,1.1,1.139,1.461,1.736,2.458,2.71,2.932,3.015,3.104,3.196,3.302,3.414,3.538,3.67,3.814,3.968,4.131,4.303,4.483,4.674,4.873,5.082,5.302,5.534,NPgN,Primary,NG FES - Holistic Transition,Total installed storage capacity (MW)
