Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BOWESFIELD 66/11KV,190,266,382,540,752,966,1159,1331,1460,1565,1659,1755,1838,1996,2225,2456,2669,2864,3048,3195,3338,3515,3716,3937,4168,4401,4635,4822,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
BRANCEPETH,218,295,408,577,999,1552,1981,2217,2326,2392,2447,2507,2918,4310,5645,6920,8152,9331,10428,11304,12117,13045,14112,14991,15712,16044,16352,16600,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
BREAMISH STREET,129,146,176,220,280,340,394,437,466,489,509,530,565,682,808,936,1063,1178,1288,1384,1478,1578,1686,1805,1929,2054,2179,2280,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
BRENDA TRADING,188,258,366,519,739,960,1150,1311,1430,1524,1608,1695,1950,2698,3432,4132,4800,5431,6021,6537,7040,7576,8153,8781,9436,10099,10765,11278,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
CAMPLESHON ROAD,164,220,307,431,616,808,970,1104,1200,1276,1344,1414,1640,2322,2985,3618,4225,4799,5335,5802,6261,6758,7292,7718,8077,8368,8650,8875,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
CARLEY HILL,126,169,235,328,461,596,713,812,884,942,994,1047,1252,1878,2472,3036,3577,4089,4569,4994,5408,5846,6316,6824,7351,7883,8417,8828,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
CARLIN HOW T3 T4,176,238,329,463,757,1127,1419,1596,1691,1754,1810,1868,2191,3253,4269,5238,6173,7066,7898,8583,9228,9950,10762,11367,11826,12067,12295,12481,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
CARR HILL,118,155,212,296,427,558,664,749,807,850,889,929,1190,2017,2773,3487,4174,4826,5437,5977,6500,7048,7633,8268,8928,9596,10266,10776,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
CATTERICK CAMP,177,240,333,466,691,948,1166,1324,1428,1506,1577,1650,1849,2465,3087,3687,4264,4811,5326,5759,6174,6635,7149,7570,7919,8159,8394,8592,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
CLOSE,208,234,276,341,424,509,586,648,693,727,758,791,809,888,998,1116,1234,1340,1441,1532,1621,1716,1818,1929,2045,2161,2277,2380,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
CONEYTHORPE,116,159,223,313,443,577,695,794,868,927,980,1034,1152,1492,1842,2179,2500,2804,3088,3335,3577,3842,4129,4390,4615,4820,5023,5186,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
CONSETT,242,335,475,674,1003,1370,1678,1907,2060,2176,2279,2386,2710,3688,4657,5586,6473,7315,8102,8765,9401,10102,10877,11593,12264,12820,13371,13802,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
CORPORATION STREET,69,80,98,126,163,205,241,270,289,304,317,331,366,482,599,713,825,929,1027,1115,1199,1286,1380,1483,1591,1700,1810,1897,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
CRAMLINGTON T1 T3,92,127,180,254,356,464,560,642,703,751,795,840,903,1064,1248,1428,1599,1758,1907,2033,2155,2293,2445,2606,2770,2928,3086,3211,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
CRAMLINGTON T2 T4,89,122,173,244,342,445,538,617,675,722,764,807,865,1008,1176,1341,1497,1642,1777,1892,2003,2129,2269,2416,2566,2710,2855,2969,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
DARLEY,40,53,71,98,146,200,242,273,293,309,323,338,399,601,793,977,1154,1323,1481,1617,1750,1895,2051,2177,2272,2343,2411,2469,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
DARLINGTON 132/6KV,86,118,167,236,333,433,519,593,648,692,731,771,859,1106,1361,1605,1838,2057,2262,2439,2611,2798,3002,3211,3422,3625,3829,3988,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
DARLINGTON 33/11KV,111,146,198,271,377,486,579,659,717,764,806,850,998,1466,1913,2338,2747,3133,3497,3819,4132,4462,4814,5187,5569,5951,6334,6633,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
DARLINGTON CENTRAL 33/11KV,64,88,125,177,249,323,388,444,486,519,549,579,640,804,976,1143,1301,1449,1587,1707,1824,1949,2085,2235,2391,2550,2709,2833,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
DARLINGTON EAST,197,272,388,551,782,1021,1233,1411,1543,1649,1743,1840,1973,2302,2686,3064,3420,3752,4061,4319,4574,4862,5180,5468,5733,5945,6153,6321,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
DARLINGTON WEST,139,190,270,382,543,705,844,962,1048,1117,1178,1240,1435,2007,2563,3094,3601,4080,4527,4918,5299,5710,6153,6623,7107,7592,8077,8451,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
DENWICK,246,320,429,587,892,1268,1579,1781,1900,1986,2061,2140,2462,3517,4542,5524,6471,7372,8215,8921,9589,10328,11153,11786,12224,12460,12685,12875,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
DUNSTON 66/11KV,43,57,76,105,155,205,244,273,293,307,321,334,440,789,1105,1404,1691,1965,2221,2446,2666,2898,3146,3404,3666,3926,4186,4386,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
DUNSTON 66/20KV,146,201,283,402,621,878,1087,1229,1315,1378,1433,1491,1744,2542,3309,4039,4741,5408,6030,6553,7050,7598,8205,8763,9285,9705,10120,10441,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
DURHAM EAST,104,138,189,260,356,453,542,620,680,729,774,820,873,1016,1186,1353,1513,1661,1802,1924,2045,2179,2324,2481,2644,2808,2973,3109,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
EASTFIELD,247,339,482,683,984,1309,1592,1818,1978,2105,2218,2333,2548,3133,3764,4378,4961,5508,6019,6446,6861,7325,7841,8280,8673,8983,9288,9532,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
EASTGATE CEMENT,21,26,32,41,70,107,133,146,152,156,159,163,241,511,752,980,1201,1412,1611,1785,1952,2132,2324,2470,2555,2620,2685,2738,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
EDUCATIONAL PRECINCT,95,110,134,170,218,268,311,347,372,392,410,429,494,712,921,1123,1320,1505,1679,1836,1988,2149,2320,2503,2693,2884,3075,3226,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
ELVINGTON,21,27,35,47,78,108,128,141,148,153,157,162,218,412,589,756,917,1071,1215,1340,1464,1598,1740,1851,1935,1977,2013,2044,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
FARADAY STREET,254,338,470,656,905,1162,1395,1598,1750,1873,1984,2097,2294,2824,3395,3949,4477,4970,5433,5839,6235,6656,7112,7614,8139,8670,9205,9625,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
FAWDON T1 & SEATON BURN T1,332,457,652,924,1324,1766,2158,2469,2689,2862,3016,3174,3476,4295,5173,6025,6835,7595,8306,8906,9480,10122,10839,11424,11929,12350,12769,13104,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
FISHBURN,240,331,466,660,1055,1561,1978,2237,2381,2479,2566,2657,3032,4227,5403,6529,7612,8645,9608,10394,11124,11948,12891,13553,14040,14224,14391,14533,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
FLATWORTH CENTRAL,72,94,128,177,250,325,391,445,483,513,539,567,651,908,1159,1400,1632,1851,2057,2239,2415,2597,2792,3007,3232,3461,3690,3870,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
FOSS ISLANDS,327,392,497,648,854,1062,1244,1398,1510,1598,1677,1759,1889,2285,2717,3146,3561,3945,4307,4622,4932,5267,5630,6005,6386,6762,7139,7443,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
FOSSWAY 33/11KV,107,132,172,230,317,409,487,549,591,624,653,683,863,1447,1983,2492,2983,3449,3887,4278,4656,5053,5475,5931,6404,6881,7360,7728,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
FOURSTONES 20KV,84,106,135,177,260,353,427,478,511,535,557,580,809,1581,2276,2930,3562,4165,4733,5238,5728,6245,6795,7223,7476,7693,7907,8079,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
FYLANDS BRIDGE,172,237,333,471,744,1084,1361,1539,1640,1712,1774,1840,2114,2987,3838,4651,5432,6177,6873,7446,7979,8575,9249,9846,10383,10785,11184,11496,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
GALE LANE,97,132,188,266,386,505,602,683,739,783,821,861,1032,1550,2040,2503,2947,3367,3760,4102,4435,4791,5173,5583,6009,6433,6858,7182,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
GARWOOD STREET,107,135,179,243,340,442,529,600,649,688,723,759,920,1440,1926,2389,2835,3259,3656,4011,4354,4708,5085,5494,5920,6351,6784,7120,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
GATESHEAD CENTRAL,79,95,120,156,207,260,306,344,371,391,410,429,479,642,803,960,1111,1254,1388,1507,1622,1742,1870,2010,2156,2303,2451,2569,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
GATESHEAD EAST,9,12,15,20,27,34,40,45,49,52,55,58,67,98,127,155,183,208,233,255,276,298,321,345,371,397,424,444,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
GOSFORTH 33/11KV,47,61,82,112,157,203,240,271,294,311,327,343,414,642,855,1057,1251,1435,1607,1760,1907,2065,2235,2416,2603,2792,2981,3128,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
GRANGETOWN,123,169,238,337,482,630,758,863,940,1001,1056,1111,1295,1844,2376,2883,3368,3827,4257,4635,5003,5390,5805,6244,6694,7145,7597,7948,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
GREATHAM,16,21,28,39,54,70,82,93,101,107,113,119,141,215,285,351,415,475,532,583,632,685,741,801,863,925,987,1037,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
GUISBOROUGH T1 T2,197,267,373,525,775,1056,1291,1466,1583,1672,1752,1835,2118,2991,3843,4657,5439,6180,6874,7467,8040,8665,9351,9949,10462,10891,11317,11654,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HARLOW GREEN,116,159,225,319,456,596,716,815,887,943,994,1045,1270,1956,2601,3213,3799,4355,4876,5336,5784,6256,6762,7312,7883,8461,9041,9485,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HARMIRE BRIDGE,118,156,210,290,445,629,776,874,934,978,1018,1059,1265,1945,2589,3203,3796,4361,4891,5344,5780,6257,6778,7171,7436,7604,7766,7903,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HARRATON,93,128,179,251,359,467,557,633,688,731,769,809,943,1353,1748,2122,2480,2818,3135,3411,3678,3966,4275,4609,4957,5308,5659,5931,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HARROGATE 132/11KV,245,326,448,619,863,1115,1337,1525,1664,1775,1875,1978,2214,2915,3625,4310,4967,5585,6166,6674,7171,7711,8294,8877,9453,10013,10572,11018,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HARROGATE WEST,56,72,97,132,182,232,276,314,342,365,386,407,464,642,817,985,1147,1299,1444,1571,1696,1831,1974,2120,2267,2414,2561,2679,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HARTMOOR 66/20KV,328,453,646,915,1314,1739,2110,2411,2626,2795,2946,3101,3404,4238,5123,5978,6792,7555,8269,8871,9452,10099,10814,11507,12175,12766,13353,13815,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HAWTHORN PIT,358,499,714,1015,1473,1986,2438,2788,3031,3220,3389,3562,3906,4851,5860,6836,7765,8639,9457,10141,10793,11518,12332,13087,13797,14397,14996,15468,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HAXBY ROAD T2 T3,78,105,145,202,294,384,455,513,552,582,609,637,802,1323,1802,2255,2689,3102,3488,3827,4156,4506,4879,5280,5696,6116,6536,6857,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HEBBURN,70,97,138,195,270,348,420,482,530,568,603,638,675,758,863,969,1067,1158,1243,1315,1386,1464,1550,1647,1748,1852,1955,2038,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HEBBURN WEST,23,32,45,64,89,115,139,159,175,187,199,210,222,247,280,313,344,372,398,421,442,466,493,523,555,587,619,645,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HEDWORTH,104,143,205,293,416,541,650,744,813,867,916,967,1113,1536,1951,2347,2724,3081,3415,3708,3992,4294,4620,4975,5347,5723,6100,6390,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HEIGHINGTON,3,4,4,5,7,9,10,11,12,13,14,15,16,22,28,35,40,46,51,56,61,66,71,76,80,84,88,92,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HEXHAM,95,127,176,245,365,501,611,691,744,783,818,854,988,1412,1822,2214,2591,2948,3282,3565,3838,4138,4466,4748,4981,5159,5332,5470,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HIGH BARMSTON,126,176,250,354,499,645,773,883,966,1032,1091,1152,1294,1699,2108,2500,2872,3223,3551,3835,4112,4415,4742,5097,5466,5839,6212,6502,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HIGH FLATTS,166,231,330,468,680,903,1092,1243,1350,1433,1507,1583,1800,2437,3070,3674,4251,4797,5307,5744,6165,6626,7129,7653,8185,8691,9197,9589,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HOUGHTON,281,394,568,811,1149,1507,1829,2099,2299,2459,2602,2748,2955,3461,4048,4621,5162,5666,6137,6534,6919,7349,7827,8304,8775,9209,9644,9988,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HOWDON,40,53,74,104,147,192,231,264,287,305,322,339,388,534,678,815,947,1071,1188,1291,1390,1495,1607,1730,1858,1989,2120,2222,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HUNTINGTON NEW LANE,102,136,189,266,389,516,620,701,757,800,838,878,1030,1502,1955,2386,2800,3192,3558,3875,4184,4517,4877,5196,5487,5738,5984,6177,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
HUSTHWAITE 33/11KV,140,186,254,352,509,683,831,945,1024,1086,1142,1199,1347,1803,2264,2709,3137,3543,3926,4255,4576,4929,5314,5624,5841,5981,6116,6236,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
JARROW,43,58,81,113,159,206,248,284,310,331,350,369,411,532,656,776,890,997,1097,1185,1271,1360,1457,1563,1675,1788,1902,1991,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
KENTON,116,155,215,302,424,549,658,749,815,868,914,962,1112,1553,1983,2394,2787,3158,3505,3810,4107,4423,4764,5135,5521,5912,6305,6606,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
KIELDER,4,5,6,6,9,12,14,16,16,17,18,19,34,89,138,183,227,269,309,345,380,417,455,482,494,504,514,522,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
KILLINGWORTH,143,198,283,401,570,744,895,1023,1115,1188,1253,1320,1455,1819,2202,2572,2923,3252,3560,3822,4075,4355,4663,4992,5330,5660,5990,6245,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
KIRBYMOORSIDE,100,132,180,250,377,522,640,722,775,815,851,888,1021,1451,1870,2272,2659,3026,3370,3661,3942,4253,4593,4863,5060,5177,5288,5382,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
LINTON 66/20KV,106,144,202,286,435,612,760,862,925,972,1014,1057,1205,1665,2119,2553,2970,3366,3736,4044,4339,4666,5031,5293,5478,5564,5644,5711,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
LONGBENTON,72,97,135,189,276,363,431,486,522,548,572,597,764,1297,1783,2242,2683,3102,3494,3839,4173,4526,4903,5310,5734,6163,6592,6919,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
LOW SPENNYMOOR,211,295,426,608,851,1100,1328,1527,1678,1800,1910,2022,2147,2415,2757,3096,3413,3706,3980,4211,4439,4693,4975,5279,5592,5900,6210,6456,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
LYNEMOUTH,23,32,46,65,98,138,172,196,211,221,231,241,277,390,500,605,706,801,891,966,1038,1117,1204,1265,1308,1332,1354,1372,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
MADDISON STREET,255,352,504,715,1005,1301,1565,1794,1964,2101,2223,2348,2585,3216,3885,4531,5144,5718,6255,6718,7168,7660,8196,8779,9384,9994,10606,11081,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
MALLEABLE,154,205,284,397,548,704,845,968,1061,1137,1206,1276,1374,1634,1929,2220,2498,2759,3005,3221,3434,3663,3912,4185,4471,4761,5054,5293,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
MALTON,236,321,449,627,871,1124,1354,1553,1703,1825,1935,2048,2246,2795,3381,3949,4489,4996,5474,5892,6302,6747,7228,7656,7993,8315,8637,8901,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
MEADOWFIELD,125,168,235,328,467,622,761,869,946,1006,1059,1114,1177,1332,1528,1722,1908,2079,2240,2369,2492,2635,2802,2958,3106,3217,3327,3418,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
MELROSEGATE 33/11KV,110,141,191,261,360,459,545,619,673,716,754,794,881,1133,1391,1642,1882,2107,2317,2500,2680,2874,3085,3310,3542,3774,4007,4190,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
MILLBANK LANE,167,235,339,480,685,889,1063,1212,1320,1406,1482,1560,1735,2212,2704,3175,3621,4040,4433,4764,5084,5447,5842,6269,6709,7150,7591,7931,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
MONKSEATON,101,134,183,254,374,501,603,679,729,767,801,837,1100,1956,2736,3473,4181,4858,5491,6051,6595,7172,7790,8392,8985,9564,10143,10591,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
MOOR MONKTON PUMPS,13,17,23,32,49,68,83,94,100,105,109,114,137,211,281,347,412,473,530,579,627,679,736,779,810,828,844,858,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
MORPETH,248,343,486,688,976,1282,1554,1780,1945,2076,2194,2315,2496,2967,3501,4021,4515,4975,5406,5768,6120,6516,6956,7372,7757,8091,8422,8687,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
MOUNT ROAD,75,93,120,159,223,288,339,380,407,428,447,467,650,1255,1798,2309,2803,3273,3714,4109,4492,4892,5316,5766,6230,6696,7162,7521,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
NEWBURN HAUGH,32,42,57,80,115,150,179,202,218,231,242,254,323,542,744,934,1118,1292,1455,1599,1740,1889,2047,2218,2396,2575,2755,2893,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
NEWBY,78,105,148,208,303,399,478,541,585,620,650,682,839,1329,1786,2218,2633,3027,3395,3718,4033,4369,4730,5084,5427,5760,6091,6345,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
NEWCASTLE AIRPORT,125,173,248,352,494,638,767,879,964,1033,1094,1156,1256,1509,1789,2062,2319,2560,2784,2977,3166,3375,3605,3849,4100,4352,4605,4803,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
NEWTON AYCLIFFE SOUTH,45,63,91,130,186,243,293,334,365,389,411,433,486,635,787,932,1069,1199,1320,1424,1526,1636,1755,1876,1997,2115,2233,2325,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
NORTH STREET,59,69,80,96,123,151,175,196,211,224,236,249,335,651,937,1208,1470,1720,1957,2173,2383,2600,2827,3066,3312,3559,3806,4004,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
NORTH TEES T1 T2,54,64,78,98,127,158,186,210,228,244,259,274,296,386,480,573,664,750,833,910,985,1063,1145,1232,1322,1412,1503,1583,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
NORTH TEES T3 T4,52,66,85,113,160,205,243,273,296,314,331,349,439,745,1029,1299,1561,1811,2047,2260,2469,2687,2916,3163,3418,3677,3937,4146,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
NORTHALLERTON,127,169,231,317,448,586,705,803,874,931,983,1036,1185,1649,2108,2548,2972,3376,3757,4094,4424,4778,5157,5494,5770,6027,6285,6500,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
NORTON 132/11KV,270,377,542,776,1114,1451,1741,1986,2166,2308,2435,2566,2961,4107,5230,6302,7324,8291,9195,9984,10756,11582,12474,13439,14442,15453,16468,17249,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
OATLANDS,71,95,131,182,257,332,396,450,490,522,551,580,680,989,1285,1567,1838,2095,2335,2547,2754,2977,3216,3444,3662,3876,4089,4256,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
OFFERTON 33/11KV,144,202,290,414,594,778,937,1071,1168,1245,1313,1384,1605,2252,2882,3482,4053,4595,5101,5543,5971,6430,6927,7458,8006,8552,9099,9518,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
PALLION TRADING,135,185,261,368,516,667,801,917,1004,1073,1135,1199,1368,1859,2346,2812,3256,3675,4068,4414,4751,5108,5492,5910,6346,6788,7230,7574,NPgN,Primary,NPg Reference Scenario,Number of heat pumps (total)
