Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
CRAMLINGTON T1 T3,92,118,157,211,280,354,423,476,520,561,600,641,711,890,1080,1264,1440,1606,1765,1910,2052,2203,2368,2537,2700,2859,3015,3139,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
CRAMLINGTON T2 T4,89,114,152,203,270,340,407,458,500,540,577,616,682,845,1020,1190,1352,1504,1651,1783,1914,2053,2204,2360,2509,2656,2800,2914,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
DARLEY,40,50,64,83,119,157,189,209,224,239,253,267,324,513,697,875,1049,1217,1379,1525,1669,1820,1983,2141,2235,2316,2383,2440,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
DARLINGTON 132/6KV,86,111,148,198,265,335,398,446,486,523,559,597,686,939,1195,1442,1680,1907,2126,2326,2523,2730,2953,3180,3393,3601,3807,3968,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
DARLINGTON 33/11KV,111,139,178,232,308,386,455,508,551,593,633,674,812,1257,1691,2111,2518,2910,3286,3637,3983,4340,4719,5109,5491,5871,6251,6550,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
DARLINGTON CENTRAL 33/11KV,64,82,110,147,197,248,295,331,361,389,416,444,506,676,850,1019,1180,1334,1481,1617,1750,1891,2042,2199,2357,2515,2674,2798,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
DARLINGTON EAST,197,254,339,456,614,778,929,1045,1140,1229,1314,1403,1552,1925,2324,2712,3079,3427,3760,4058,4354,4669,5015,5357,5621,5855,6062,6230,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
DARLINGTON WEST,139,179,239,320,432,546,647,724,787,846,903,962,1147,1700,2245,2771,3280,3768,4237,4671,5100,5545,6023,6514,6997,7479,7962,8336,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
DENWICK,245,301,380,494,712,980,1206,1337,1424,1503,1579,1659,1964,2961,3942,4893,5818,6714,7573,8337,9064,9836,10693,11523,11955,12288,12503,12686,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
DUNSTON 66/11KV,43,54,70,91,128,165,194,214,229,243,256,270,362,677,975,1263,1544,1816,2077,2320,2559,2806,3069,3337,3597,3855,4111,4310,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
DUNSTON 66/20KV,146,188,249,335,491,673,824,915,977,1034,1088,1145,1381,2130,2862,3570,4257,4922,5559,6129,6678,7260,7902,8537,9052,9517,9922,10237,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
DURHAM EAST,104,130,168,219,285,353,418,470,515,557,597,639,701,868,1048,1224,1391,1549,1702,1843,1983,2130,2288,2452,2616,2780,2947,3085,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
EASTFIELD,247,317,421,565,772,997,1200,1346,1461,1569,1672,1779,2004,2616,3249,3864,4452,5013,5551,6033,6503,7004,7556,8088,8478,8824,9124,9366,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
EASTGATE CEMENT,21,25,30,37,59,87,106,116,121,126,130,136,201,439,661,876,1088,1295,1493,1676,1853,2037,2235,2428,2511,2585,2647,2698,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
EDUCATIONAL PRECINCT,95,104,120,144,177,212,244,268,287,305,322,341,402,610,812,1010,1204,1389,1568,1737,1902,2071,2251,2436,2622,2808,2993,3141,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
ELVINGTON,21,26,32,42,65,88,103,112,117,123,128,134,182,356,520,680,836,987,1133,1265,1396,1533,1680,1820,1903,1961,1996,2026,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
FARADAY STREET,254,317,413,546,714,890,1057,1188,1298,1402,1501,1605,1809,2364,2937,3494,4028,4534,5021,5473,5918,6382,6882,7400,7920,8441,8963,9374,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
FAWDON T1 & SEATON BURN T1,331,427,570,766,1041,1348,1630,1831,1989,2137,2278,2425,2741,3598,4482,5340,6162,6946,7698,8378,9036,9733,10502,11238,11746,12213,12635,12973,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
FISHBURN,240,309,407,547,829,1188,1489,1655,1757,1848,1936,2028,2387,3525,4650,5741,6800,7828,8812,9671,10477,11344,12329,13242,13726,14063,14223,14360,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
FLATWORTH CENTRAL,72,89,114,149,200,253,301,335,363,389,414,440,520,767,1012,1249,1480,1701,1914,2111,2304,2506,2722,2946,3171,3397,3624,3801,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
FOSS ISLANDS,327,368,440,545,683,827,959,1059,1141,1219,1294,1372,1517,1948,2394,2835,3261,3662,4048,4404,4756,5123,5517,5918,6301,6679,7056,7362,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
FOSSWAY 33/11KV,107,125,154,196,257,322,379,420,451,481,509,538,696,1225,1729,2217,2694,3155,3598,4014,4422,4841,5286,5745,6208,6672,7136,7494,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
FOURSTONES 20KV,84,102,125,157,220,289,346,381,408,432,457,482,679,1369,2018,2645,3259,3856,4430,4966,5488,6025,6596,7163,7414,7648,7860,8031,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
FYLANDS BRIDGE,172,222,294,394,590,833,1034,1148,1221,1287,1351,1417,1679,2513,3334,4131,4903,5653,6371,7003,7601,8241,8960,9669,10208,10687,11085,11397,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
GALE LANE,97,125,167,225,310,395,467,519,560,599,637,676,834,1326,1802,2262,2708,3139,3551,3931,4307,4698,5116,5547,5977,6405,6834,7163,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
GARWOOD STREET,107,128,161,207,276,349,412,459,496,530,563,598,742,1220,1681,2128,2563,2983,3387,3763,4133,4514,4919,5337,5758,6178,6598,6926,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
GATESHEAD CENTRAL,79,90,107,132,167,204,238,263,282,301,319,338,387,548,708,865,1017,1162,1302,1432,1559,1690,1831,1976,2123,2269,2415,2532,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
GATESHEAD EAST,9,11,14,17,22,27,32,35,38,41,44,46,55,84,112,140,166,192,217,240,263,286,311,336,362,387,413,433,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
GOSFORTH 33/11KV,47,58,75,97,130,164,193,213,231,247,262,278,345,561,769,971,1167,1356,1538,1707,1873,2045,2228,2417,2607,2797,2990,3140,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
GRANGETOWN,123,158,210,281,383,486,578,646,702,754,804,857,1027,1549,2061,2557,3035,3497,3940,4350,4755,5176,5627,6089,6536,6981,7425,7770,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
GREATHAM,16,20,26,34,45,57,67,74,80,86,91,97,118,188,256,322,387,449,508,564,619,675,736,797,860,922,986,1036,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
GUISBOROUGH T1 T2,197,251,329,439,615,812,982,1095,1180,1259,1335,1414,1682,2512,3330,4123,4891,5632,6343,6990,7618,8279,9000,9709,10214,10677,11091,11421,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HARLOW GREEN,116,149,198,266,361,459,545,610,662,710,757,805,1006,1638,2248,2838,3409,3961,4491,4986,5474,5978,6516,7071,7631,8192,8754,9187,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HARMIRE BRIDGE,118,147,188,246,358,489,597,661,706,747,787,829,1017,1646,2255,2846,3422,3981,4518,5004,5473,5968,6508,7027,7288,7498,7654,7786,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HARRATON,93,121,161,215,293,372,440,489,530,569,606,645,774,1175,1568,1947,2314,2667,3006,3318,3626,3946,4288,4642,4999,5358,5720,6001,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HARROGATE 132/11KV,245,307,399,524,695,874,1037,1161,1263,1361,1454,1551,1787,2494,3204,3894,4560,5198,5812,6380,6940,7524,8149,8783,9362,9931,10493,10943,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HARROGATE WEST,56,69,88,113,149,185,218,244,265,286,305,326,381,556,730,899,1063,1221,1372,1514,1654,1798,1952,2109,2257,2405,2553,2673,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HARTMOOR 66/20KV,328,425,568,763,1040,1338,1606,1801,1956,2102,2241,2387,2705,3580,4480,5353,6188,6986,7751,8441,9116,9830,10612,11399,12078,12716,13313,13785,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HAWTHORN PIT,358,466,624,841,1157,1515,1839,2065,2239,2401,2556,2718,3075,4056,5067,6048,6987,7886,8748,9521,10267,11060,11939,12812,13523,14182,14777,15247,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HAXBY ROAD T2 T3,78,99,131,173,240,306,360,397,427,455,482,510,658,1141,1602,2048,2482,2901,3304,3676,4044,4425,4830,5249,5669,6090,6513,6838,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HEBBURN,70,90,121,162,213,266,317,358,392,424,455,487,533,636,751,863,968,1067,1161,1247,1332,1423,1521,1624,1728,1832,1937,2020,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HEBBURN WEST,23,29,40,53,70,88,105,118,130,140,150,161,176,208,245,281,314,346,376,403,430,458,490,523,556,589,622,649,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HEDWORTH,104,134,180,243,328,414,493,553,602,649,694,740,879,1286,1688,2077,2452,2813,3158,3479,3796,4126,4479,4844,5212,5580,5951,6236,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HEIGHINGTON,3,4,4,5,6,7,9,10,10,11,12,13,14,20,26,33,38,44,49,55,60,65,70,75,79,83,87,91,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HEXHAM,95,120,156,207,293,390,471,523,561,597,631,667,794,1199,1596,1982,2355,2716,3061,3372,3675,3993,4341,4683,4918,5123,5296,5435,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HIGH BARMSTON,127,165,222,298,400,503,597,669,730,787,842,899,1042,1452,1865,2264,2647,3014,3366,3691,4012,4347,4705,5077,5452,5829,6209,6506,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HIGH FLATTS,167,217,292,394,544,703,841,939,1017,1090,1160,1234,1447,2080,2710,3320,3908,4474,5017,5511,5995,6504,7056,7621,8163,8692,9207,9608,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HOUGHTON,281,368,496,670,900,1146,1376,1551,1694,1829,1957,2090,2320,2888,3496,4086,4644,5173,5680,6139,6589,7067,7593,8124,8596,9048,9481,9823,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HOWDON,40,50,66,87,117,148,176,197,214,230,245,261,308,450,589,725,856,982,1103,1215,1326,1440,1563,1691,1820,1949,2078,2178,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HUNTINGTON NEW LANE,102,128,168,223,310,400,476,528,569,608,645,683,825,1272,1709,2131,2541,2936,3314,3660,4002,4359,4743,5119,5410,5678,5923,6116,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
HUSTHWAITE 33/11KV,139,175,225,296,406,528,636,711,769,823,876,931,1076,1523,1972,2409,2832,3240,3633,3991,4340,4709,5109,5503,5717,5889,6019,6135,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
JARROW,43,54,71,95,126,159,189,212,231,248,266,283,325,447,569,688,803,912,1017,1114,1209,1309,1415,1526,1638,1750,1861,1949,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
KENTON,116,145,190,252,336,422,500,559,607,652,695,740,881,1303,1719,2122,2511,2885,3244,3578,3907,4248,4614,4992,5374,5756,6140,6437,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
KIELDER,4,5,5,6,8,11,13,14,15,16,17,18,30,78,123,166,208,249,289,326,363,400,439,478,489,500,509,517,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
KILLINGWORTH,143,186,250,336,454,577,688,770,837,901,961,1025,1167,1554,1951,2336,2705,3057,3394,3700,4002,4320,4666,5023,5373,5718,6061,6329,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
KIRBYMOORSIDE,99,125,160,211,302,405,491,545,584,620,655,692,818,1226,1628,2019,2397,2763,3114,3428,3734,4057,4411,4754,4948,5099,5205,5296,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
LINTON 66/20KV,105,135,178,238,343,468,574,640,686,728,768,810,952,1392,1828,2251,2660,3055,3433,3770,4093,4437,4818,5175,5358,5489,5565,5630,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
LONGBENTON,73,92,122,162,227,291,343,378,405,431,456,481,631,1123,1592,2044,2485,2913,3322,3701,4075,4462,4874,5301,5731,6163,6597,6930,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
LOW SPENNYMOOR,211,275,372,502,666,837,999,1128,1236,1338,1436,1537,1685,2017,2385,2744,3080,3396,3698,3973,4246,4537,4855,5183,5500,5813,6123,6370,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
LYNEMOUTH,23,30,40,54,77,106,130,145,156,165,175,184,219,326,431,533,632,727,819,901,980,1063,1155,1240,1283,1316,1338,1355,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
MADDISON STREET,255,330,443,595,794,1000,1191,1339,1462,1578,1689,1804,2051,2714,3394,4054,4685,5286,5862,6392,6915,7463,8054,8667,9278,9890,10506,10985,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
MALLEABLE,153,192,251,331,435,542,644,724,792,857,918,983,1090,1376,1680,1977,2262,2533,2794,3036,3277,3529,3802,4085,4370,4657,4945,5181,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
MALTON,236,302,397,526,694,870,1037,1168,1277,1382,1482,1586,1793,2368,2960,3535,4085,4609,5115,5583,6044,6524,7041,7560,7900,8230,8553,8818,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
MEADOWFIELD,125,157,205,272,367,475,575,645,700,751,800,851,928,1117,1326,1530,1724,1906,2082,2235,2382,2542,2723,2903,3053,3185,3296,3389,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
MELROSEGATE 33/11KV,110,132,168,218,285,354,416,463,502,539,575,612,699,954,1211,1461,1702,1932,2153,2356,2558,2769,2995,3227,3457,3686,3915,4096,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
MILLBANK LANE,167,221,303,408,556,704,835,932,1014,1090,1164,1241,1428,1947,2473,2983,3471,3939,4388,4794,5196,5619,6076,6552,7027,7504,7989,8367,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
MONKSEATON,101,127,165,218,306,398,474,524,562,598,632,668,897,1668,2400,3107,3797,4467,5111,5711,6300,6909,7558,8207,8791,9369,9936,10377,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
MOOR MONKTON PUMPS,13,16,20,27,39,53,64,71,76,80,85,89,110,178,244,309,371,432,490,543,594,648,707,763,794,817,832,846,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
MORPETH,248,320,427,572,770,982,1177,1324,1443,1555,1661,1772,1972,2491,3040,3573,4080,4561,5023,5438,5846,6279,6754,7231,7617,7975,8305,8572,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
MOUNT ROAD,75,89,110,139,187,235,275,302,323,344,364,384,540,1081,1590,2081,2562,3029,3478,3899,4313,4737,5186,5648,6106,6564,7022,7375,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
NEWBURN HAUGH,32,39,51,68,93,117,138,153,165,176,187,198,258,457,646,828,1006,1178,1343,1497,1650,1807,1974,2146,2320,2494,2668,2803,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
NEWBY,78,99,131,176,243,312,369,410,443,473,503,533,675,1127,1561,1981,2389,2783,3161,3512,3858,4216,4599,4985,5325,5658,5984,6237,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
NEWCASTLE AIRPORT,125,161,217,292,388,487,579,652,713,771,826,883,990,1264,1551,1830,2094,2345,2586,2807,3027,3257,3507,3764,4013,4262,4514,4711,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
NEWTON AYCLIFFE SOUTH,45,60,81,109,149,189,225,252,275,296,316,337,390,542,696,844,986,1122,1253,1372,1490,1614,1747,1882,2006,2129,2251,2346,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
NORTH STREET,59,67,76,89,110,133,154,169,183,195,208,221,294,578,846,1106,1360,1607,1845,2071,2293,2518,2753,2993,3234,3475,3716,3909,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
NORTH TEES T1 T2,54,61,72,87,108,130,152,169,184,198,212,226,249,341,435,528,619,706,791,871,951,1033,1119,1207,1296,1385,1474,1553,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
NORTH TEES T3 T4,52,63,78,99,133,167,195,216,233,250,267,284,362,640,907,1166,1419,1665,1903,2127,2350,2579,2821,3069,3320,3572,3825,4029,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
NORTHALLERTON,127,160,207,271,364,463,551,616,670,721,770,821,965,1419,1870,2309,2735,3146,3544,3913,4276,4655,5061,5466,5747,6018,6279,6497,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
NORTON 132/11KV,270,352,476,645,879,1115,1323,1480,1610,1733,1850,1972,2347,3452,4544,5601,6620,7601,8542,9412,10275,11174,12139,13135,14132,15129,16130,16905,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
OATLANDS,71,89,117,155,208,262,310,346,375,403,431,459,553,849,1139,1419,1691,1953,2205,2439,2670,2909,3165,3419,3639,3856,4071,4240,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
OFFERTON 33/11KV,144,189,256,346,470,599,715,801,871,937,1001,1066,1276,1898,2511,3102,3673,4223,4750,5238,5719,6218,6755,7308,7854,8397,8938,9356,NPgN,Primary,NG FES - Holistic Transition,Number of heat pumps (total)
